scout_target_id,lane_id,municipality,state,target_unit_type,known_counterpart_id,period,match_priority_tier,same_city_match_status,overlapping_cycle_status,candidate_only
TS4-1-849f0ff0433716a4,lane_1,Ocoee,FL,non_safety_comparator,NSCQ-FL-20260720-0119,2023-2026 (per document title),tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,true
TS4-1-911261155c9e8c0b,lane_1,Violet,OH,non_safety_comparator,NSCQ-OH-20260720-0807,2019-2021,tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,true
TS4-1-7dda59e826844837,lane_1,Niagara Falls,NY,non_safety_comparator,NSCQ-NY-20260720-0024,unclear,tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,true
TS4-1-76de8616cf5bcda1,lane_1,Sherman,TX,non_safety_comparator,NSCQ-TX-20260720-0099,unclear,tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,true
TS4-1-e08c36fa4ea37220,lane_1,Plainfield,IL,non_safety_comparator,NSCQ-IL-20260720-0104,2022-2025,tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,true
TS4-1-713a92e87335f197,lane_1,Winter Garden,FL,non_safety_comparator,NSCQ-FL-20260720-0123,"October 1, 2024 to September 30, 2027",tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,true
TS4-1-5399eb8df58cb8a1,lane_1,Wauwatosa,WI,non_safety_comparator,NSCQ-WI-20260720-0043,2022-2025 (2022-2024 tentative agreement amended and extended to include calendar year 2025),tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,true
TS4-1-72480d96f4bc159f,lane_1,Binghamton,NY,non_safety_comparator,NSCQ-NY-20260720-0025,2020-2024,tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,true
TS4-1-c40052534ec14673,lane_1,Arlington,MA,non_safety_comparator,NSCQ-MA-20260720-0010,"Agreement term shown in award: July 1, 2018 – June 30, 2021 (wage increases referenced for July 1, 2018; July 1, 2019; July 1, 2020)",tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,true
TS4-1-810a2d2b1142dc58,lane_1,Blacksburg,VA,non_safety_comparator,NSCQ-VA-20260720-0016,FY2025/2026,tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,true
TS4-1-3d71a7091f056cbb,lane_1,Elmhurst,IL,non_safety_comparator,NSCQ-IL-20260720-0109,2017-2020,tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,true
TS4-1-50bbcb1012e1df6f,lane_1,Miami,OH,non_safety_comparator,NSCQ-OH-20260720-0809,"January 1, 2022 through December 31, 2024",tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,true
TS4-1-2948461c31641c91,lane_1,Littleton,CO,non_safety_comparator,NSCQ-CO-20260720-0020,01/01/23-12/31/25,tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,true
TS4-1-a4b1a306d4fa7a13,lane_1,Wilkes-Barre,PA,non_safety_comparator,NSCQ-PA-20260720-0031,2014-2024 target window,tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,true
TS4-1-8222478b348b9fde,lane_1,Greenacres,FL,non_safety_comparator,NSCQ-FL-20260720-0128,2017-2020 (years indicated by document title/filename only; operative wage-setting terms not yet inspected),tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,true
TS4-1-d8bbef4055fb71e7,lane_1,Fuquay-Varina,NC,non_safety_comparator,NSCQ-NC-20260720-0017,unclear,tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,true
TS4-1-964b59108ebe6506,lane_1,Weslaco,TX,non_safety_comparator,NSCQ-TX-20260720-0103,2019-2021,tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,true
TS4-1-127b2b3958a53bb0,lane_1,Buffalo Grove,IL,non_safety_comparator,NSCQ-IL-20260720-0156,"May 1, 2023 through April 30, 2025",tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,true
TS4-1-7fa5947358617764,lane_1,Shelton,CT,non_safety_comparator,NSCQ-CT-20260720-0045,"July 1, 2016 through June 30, 2019",tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,true
TS4-1-6f09a1649e8ab99d,lane_1,Cottage Grove,MN,non_safety_comparator,NSCQ-MN-20260720-0050,unclear,tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,true
TS4-1-ca82fc3a731c0c4a,lane_1,Owasso,OK,non_safety_comparator,NSCQ-OK-20260720-0016,"effective July 1, 2024 to June 30, 2025 (text OCR shows 2024 2025 and 2025 2026; operative term clause shows 'until midnight, June 30, 2025 2026')",tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,true
TS4-1-9f3b5a73a03d325e,lane_1,Rosenberg,TX,non_safety_comparator,NSCQ-TX-20260720-0108,2024,tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,true
TS4-1-1ad8fc0a6c072000,lane_1,State College,PA,non_safety_comparator,NSCQ-PA-20260720-0050,2014-2024 target window,tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,true
TS4-1-3184d76868fd0cd2,lane_1,New Berlin,WI,non_safety_comparator,NSCQ-WI-20260720-0051,2023-2024,tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,true
TS4-1-ca252bf392630422,lane_1,Findlay,OH,non_safety_comparator,NSCQ-OH-20260720-0087,"January 1, 2016 – December 31, 2018",tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,true
TS4-1-9577bc32c3e23c84,lane_1,Menomonee Falls,WI,non_safety_comparator,NSCQ-WI-20260720-0052,2023-2024,tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,true
TS4-1-588bc22f9a317bd6,lane_1,Hobbs,NM,non_safety_comparator,NSCQ-NM-20260720-0018,"July 1, 2022 through June 30, 2027 (amended; first amendment extends term to June 30, 2027)",tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,true
TS4-1-490bea866a2ae326,lane_1,Hutto,TX,non_safety_comparator,NSCQ-TX-20260720-0112,unclear,tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,true
TS4-1-abbf048ae07f3fb2,lane_1,Braintree Town,MA,non_safety_comparator,NSCQ-MA-20260720-0108,"2013-2016 MOA (referenced); award issued January 20, 2016 (contract term not fully reproduced)",tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,true
TS4-1-e3015863aa0c65d8,lane_1,Hot Springs,AR,non_safety_comparator,NSCQ-AR-20260720-0012,2024,tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,true
TS4-1-a27b2e14afa6549b,lane_1,Westerville,OH,non_safety_comparator,NSCQ-OH-20260720-0036,"January 1, 2021 – December 31, 2023",tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,true
TS4-1-143b7bb386a6e032,lane_1,Park Ridge,IL,non_safety_comparator,NSCQ-IL-20260720-0157,2023-2025,tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,true
TS4-1-f5ab5ad99e13cf98,lane_1,Streamwood,IL,non_safety_comparator,NSCQ-IL-20260720-0159,2016-2018,tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,true
TS4-1-219fd135e155f319,lane_1,Haines City,FL,non_safety_comparator,NSCQ-FL-20260720-0149,"through September 30, 2024 (other operative duration terms not verified in scout stage)",tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,true
TS4-1-7ee70735b66e4f5e,lane_1,Oswego,IL,non_safety_comparator,NSCQ-IL-20260720-0126,2022-2024,tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,true
TS4-1-72b1f44a449e7f46,lane_1,La Porte,TX,non_safety_comparator,NSCQ-TX-20260720-0113,unclear,tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,true
TS4-1-ee3d5ab443c5b407,lane_1,Greenfield,WI,non_safety_comparator,NSCQ-WI-20260720-0066,unclear (operative period not confirmed in scout-stage view; grievance/arbitration date evidence present),tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,true
TS4-1-420d3e417e17d242,lane_1,Beloit,WI,non_safety_comparator,NSCQ-WI-20260720-0057,"2023-2025 (Effective 1/1/2023; salary schedules shown for 1/1/2023, 1/1/2024, 1/1/2025; document labeled “(2023-2025)”)",tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,true
TS4-1-3aeee7bf8d3bf939,lane_1,Hanover Park,IL,non_safety_comparator,NSCQ-IL-20260720-0222,2021-2024,tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,true
TS4-1-9248cf7ba6b0af7b,lane_1,Inver Grove Heights,MN,non_safety_comparator,NSCQ-MN-20260720-0065,"JANUARY 1, 2023 THROUGH DECEMBER 31, 2025",tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,true
TS4-1-56b95708c9732d98,lane_1,Fair Lawn,NJ,non_safety_comparator,NSCQ-NJ-20260720-0025,Base year contract term: 2018-01-01 to 2022-12-31; New contract term: 2023-01-01 to 2026-12-31,tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,true
TS4-1-081c8d4405154654,lane_1,Franklin,WI,non_safety_comparator,NSCQ-WI-20260720-0069,2021–2023 (to succeed 1/1/2019–12/31/2020 CBA),tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,true
TS4-1-19219201dc10dce7,lane_1,Addison,IL,non_safety_comparator,NSCQ-IL-20260720-0223,2015-2018,tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,true
TS4-1-cae0de3dc01a4f12,lane_1,Holland,MI,non_safety_comparator,NSCQ-MI-20260720-0046,"July 1, 2020 through June 30, 2023 (operative duration stated)",tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,true
TS4-1-8541dc80d6e2e0e5,lane_1,Helena,MT,non_safety_comparator,NSCQ-MT-20260720-0018,unclear (factfinding; operative duration not confirmed in scout view),tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,true
TS4-1-62bea238cfc92e1d,lane_1,Calumet City,IL,non_safety_comparator,NSCQ-IL-20260720-0163,1996-1999,tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,true
TS4-1-c26d840c14448bf2,lane_1,Eastpointe,MI,non_safety_comparator,NSCQ-MI-20260720-0081,"July 1, 2023 through June 30, 2026",tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,true
TS4-1-7e6a91dc05b833f7,lane_1,Chester,PA,non_safety_comparator,NSCQ-PA-20260720-0068,2014-2024 target window,tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,true
TS4-1-723539073d5973d9,lane_1,Long Branch,NJ,non_safety_comparator,NSCQ-NJ-20260720-0026,2023-2026,tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,true
TS4-1-c64d37171ef0ecfc,lane_1,Massillon,OH,non_safety_comparator,NSCQ-OH-20260720-0127,"July 1, 2021 – June 30, 2024",tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,true
TS4-1-0e513c63ed20467f,lane_1,Fitchburg,WI,non_safety_comparator,NSCQ-WI-20260720-0071,2022-2024,tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,true
TS4-1-7e4ddd341482efc8,lane_1,Leesburg,FL,non_safety_comparator,NSCQ-FL-20260720-0151,2023-2026 (with 2024-2025 reopeners),tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,true
TS4-1-54d0a556ba75c849,lane_1,Rome,NY,non_safety_comparator,NSCQ-NY-20260720-0051,"January 1, 2011 - December 31, 2015",tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,true
TS4-1-59abf461bda5a26c,lane_1,Carlsbad,NM,non_safety_comparator,NSCQ-NM-20260720-0021,unclear,tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,true
TS4-1-b716387747ed543e,lane_1,Liberty,MO,non_safety_comparator,NSCQ-MO-20260720-0027,three-year commitment (exact CBA effective/expiration years not present in the visible minutes excerpt),tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,true
TS4-1-7ae17cd6269ae5f0,lane_1,Ballwin,MO,non_safety_comparator,NSCQ-MO-20260720-0023,2023-2027,tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,true
TS4-1-d0f8e4f190850198,lane_1,Middletown,NY,non_safety_comparator,NSCQ-NY-20260720-0030,2023-2027,tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,true
TS4-1-634951563e484d28,lane_1,Winter Park,FL,non_safety_comparator,NSCQ-FL-20260720-0168,2023-2025,tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,true
TS4-1-c5713b14ef655c23,lane_1,Burton,MI,non_safety_comparator,NSCQ-MI-20260720-0082,"Effective July 1, 1991 through June 30, 1994",tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,true
TS4-1-65ceebef66d2f40e,lane_1,West Melbourne,FL,non_safety_comparator,NSCQ-FL-20260720-0179,"effective Oct 3, 2023 through Jun 30, 2025",tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,true
TS4-1-a78063361fbd021f,lane_1,Chaska,MN,non_safety_comparator,NSCQ-MN-20260720-0067,unclear (contains wage schedule labeled Effective Date; no CBA duration clause found in scout snippet),tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,true
TS4-1-163adcc15e4a26da,lane_1,Lake in the Hills,IL,non_safety_comparator,NSCQ-IL-20260720-0235,2020-2023,tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,true
TS4-1-8a9db2ce20918550,lane_1,Marysville,OH,non_safety_comparator,NSCQ-OH-20260720-0166,"January 1, 2020 – December 31, 2022",tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,true
TS4-1-2d964fce73453674,lane_1,Port Huron,MI,non_safety_comparator,NSCQ-MI-20260720-0088,07-01-2022 to 06-30-2025,tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,true
TS4-1-229d3e0ef2bfc9b4,lane_1,Jamestown,NY,non_safety_comparator,NSCQ-NY-20260720-0047,"2016-2024 (effective January 1, 2016; terminate December 31, 2024)",tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,true
TS4-1-3f9623d2eacec59c,lane_1,Lansing,IL,non_safety_comparator,NSCQ-IL-20260720-0236,"2018-2024 (effective through April 30, 2024; renewal clause indicates year-to-year renewal up to that date)",tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,true
TS4-1-68b5a63c069ef9b9,lane_1,Greenville,MS,non_safety_comparator,NSCQ-MS-20260720-0009,unclear,tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,true
TS4-1-fef98c3b3f0069b0,lane_1,Fremont,NE,non_safety_comparator,NSCQ-NE-20260720-0012,"October 1, 2010 to September 30, 2011",tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,true
TS4-1-ab372f889408aae4,lane_1,Dodge City,KS,non_safety_comparator,NSCQ-KS-20260720-0027,01/01/2018–12/31/2020,tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,true
TS4-1-be684f1741978f0a,lane_1,Neenah,WI,non_safety_comparator,NSCQ-WI-20260720-0093,"2025-2027 (salary schedule dates: July 1, 2025; Jan 1, 2026; July 1, 2026; Jan 1, 2027)",tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,true
TS4-1-cd23aa9fd3aa4a0e,lane_1,Gladstone,MO,non_safety_comparator,NSCQ-MO-20260720-0033,2023-2026,tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,true
TS4-1-c83908b67bf4f6d8,lane_1,Sebastian,FL,non_safety_comparator,NSCQ-FL-20260720-0166,unclear,tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,true
TS4-1-97ea3a77afb41d44,lane_1,Round Lake Beach,IL,non_safety_comparator,NSCQ-IL-20260720-0241,2026-2028,tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,true
TS4-1-90d0cb279d09b420,lane_1,Vernon Hills,IL,non_safety_comparator,NSCQ-IL-20260720-0242,"May 1, 2022 – April 30, 2025",tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,true
TS4-1-e804d971ab351440,lane_1,Lebanon,PA,non_safety_comparator,NSCQ-PA-20260720-0033,2014-2024 target window,tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,true
TS4-1-c272816d7558de93,lane_1,Elmira,NY,non_safety_comparator,NSCQ-NY-20260720-0049,"2024-2027 (visible_year_evidence: term of Agreement; effective January 1, 2024 through December 31, 2027)",tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,true
TS4-1-bd52d7c9835578b3,lane_1,Tarpon Springs,FL,non_safety_comparator,NSCQ-FL-20260720-0184,unclear,tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,true
TS4-1-41cfd1a4a4a1ffb8,lane_1,Lodi,NJ,non_safety_comparator,NSCQ-NJ-20260720-0040,2025-2029,tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,true
TS4-1-6c762c513779364d,lane_1,Stevens Point,WI,non_safety_comparator,NSCQ-WI-20260720-0089,"Effective January 1, 2026 through December 31, 2028",tier_1_safety_lead_counterpart_gap,known_safety_lead_non_safety_missing,target_same_or_overlapping_period,true
