qualitative_observation_id,extraction_case_id,document_identity_id,source_review_id,text_table_detection_id,raw_retained_content_hash,mechanism_type,page_number,bounded_evidence_pointer,bounded_packet_manifest_sources,bounded_page_pointer_exact_match,bounded_text_payload_available,literal_verbatim_evidence_span,span_start,span_end,span_length,span_sha256,span_capture_status,span_capture_reason_code,span_qa_pass
lobs_90095845a3ddd67d02552d81,cex_b469b0a23a3b954deb1b702e,doc_663c21ecee36d4db2e5cfc70,sr_7c6faa980e2eb0eebd7ce774,ttd_30c4a007a2b8c7ad8682525a,fc60bd99f925be594a3da3ffd1391f3405244deafdbe921d20e317706c641e4e,longevity_or_service_based_pay,52,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0008_sr_7c6faa980e2eb0eebd7ce774.pdf#page=52,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_52309de89deae3b98afe70ea,cex_b469b0a23a3b954deb1b702e,doc_663c21ecee36d4db2e5cfc70,sr_7c6faa980e2eb0eebd7ce774,ttd_30c4a007a2b8c7ad8682525a,fc60bd99f925be594a3da3ffd1391f3405244deafdbe921d20e317706c641e4e,implementation_or_effective_date_logic,52,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0008_sr_7c6faa980e2eb0eebd7ce774.pdf#page=52,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_aa198c4b19408a5866344fd0,cex_b469b0a23a3b954deb1b702e,doc_663c21ecee36d4db2e5cfc70,sr_7c6faa980e2eb0eebd7ce774,ttd_30c4a007a2b8c7ad8682525a,fc60bd99f925be594a3da3ffd1391f3405244deafdbe921d20e317706c641e4e,memorandum_or_settlement_terms,51,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0008_sr_7c6faa980e2eb0eebd7ce774.pdf#page=51,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_a2fdc9862fc1a3a9b7a33b1b,cex_d406166f3aeabb43a6852065,doc_9f3568289105ee8b956b23d4,sr_39e6c969a752873791a0e3e3,ttd_99e6ba85776a1f2420fbd4d5,23e3832395c14abd7f1f5b358772293540b5ea17e0accda40caad9ed2de4113c,implementation_or_effective_date_logic,14,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0002_sr_39e6c969a752873791a0e3e3.pdf#page=14,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_cfb5017afdb19e60290fb8bf,cex_d406166f3aeabb43a6852065,doc_9f3568289105ee8b956b23d4,sr_39e6c969a752873791a0e3e3,ttd_99e6ba85776a1f2420fbd4d5,23e3832395c14abd7f1f5b358772293540b5ea17e0accda40caad9ed2de4113c,other,14,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0002_sr_39e6c969a752873791a0e3e3.pdf#page=14,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_93142156bf97edfe6f42cb48,cex_d406166f3aeabb43a6852065,doc_9f3568289105ee8b956b23d4,sr_39e6c969a752873791a0e3e3,ttd_99e6ba85776a1f2420fbd4d5,23e3832395c14abd7f1f5b358772293540b5ea17e0accda40caad9ed2de4113c,fiscal_constraint_or_budget_logic,14,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0002_sr_39e6c969a752873791a0e3e3.pdf#page=14,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_338e88cb2650a1b8b1f233a5,cex_d406166f3aeabb43a6852065,doc_9f3568289105ee8b956b23d4,sr_39e6c969a752873791a0e3e3,ttd_99e6ba85776a1f2420fbd4d5,23e3832395c14abd7f1f5b358772293540b5ea17e0accda40caad9ed2de4113c,step_movement_or_seniority,14,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0002_sr_39e6c969a752873791a0e3e3.pdf#page=14,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_ec1cf67774167199c9234357,cex_d406166f3aeabb43a6852065,doc_9f3568289105ee8b956b23d4,sr_39e6c969a752873791a0e3e3,ttd_99e6ba85776a1f2420fbd4d5,23e3832395c14abd7f1f5b358772293540b5ea17e0accda40caad9ed2de4113c,other,14,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0002_sr_39e6c969a752873791a0e3e3.pdf#page=14,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_e2878efd99ade69579ddb328,cex_90ffe48d7bf651cdfa804ac5,doc_e38ff010783e3c755acced5f,sr_df3d4d20bc5668c5086613ca,ttd_1eb66347e5bb26fe98f8aa28,df0406aac28b36316777e02fae12f67e019bfa3691ff1db0dbbde70a2736b1a8,CPI_or_COLA_indexing,3,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0163_sr_df3d4d20bc5668c5086613ca.pdf#page=3,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_bee9df8e14cc370642364b93,cex_90ffe48d7bf651cdfa804ac5,doc_e38ff010783e3c755acced5f,sr_df3d4d20bc5668c5086613ca,ttd_1eb66347e5bb26fe98f8aa28,df0406aac28b36316777e02fae12f67e019bfa3691ff1db0dbbde70a2736b1a8,fiscal_constraint_or_budget_logic,1,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0163_sr_df3d4d20bc5668c5086613ca.pdf#page=1,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_2d1bb9c330f7c3edc69e1215,cex_ab58f60853f3f470ab7b4550,doc_487a2fad4c910cf13a48bca4,sr_76bed5969ee1e8fe0e7e6b78,ttd_2f886c1a0fb600fc4bdd3276,5655097cf53da829bc4150ff0f351b5762daf5370c0d7d1cadf38c836d2cf4ee,implementation_or_effective_date_logic,2,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0242_sr_76bed5969ee1e8fe0e7e6b78.pdf#page=2,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_b89fb0f468027130bbed5921,cex_ab58f60853f3f470ab7b4550,doc_487a2fad4c910cf13a48bca4,sr_76bed5969ee1e8fe0e7e6b78,ttd_2f886c1a0fb600fc4bdd3276,5655097cf53da829bc4150ff0f351b5762daf5370c0d7d1cadf38c836d2cf4ee,implementation_or_effective_date_logic,2,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0242_sr_76bed5969ee1e8fe0e7e6b78.pdf#page=2,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_c1019c04871341ec34958793,cex_ab58f60853f3f470ab7b4550,doc_487a2fad4c910cf13a48bca4,sr_76bed5969ee1e8fe0e7e6b78,ttd_2f886c1a0fb600fc4bdd3276,5655097cf53da829bc4150ff0f351b5762daf5370c0d7d1cadf38c836d2cf4ee,implementation_or_effective_date_logic,3,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0242_sr_76bed5969ee1e8fe0e7e6b78.pdf#page=3,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_8044c5b70358d7b132b804a2,cex_cf2ef3b39fdcb44d58e51f3b,doc_83f698400981835f1eec1036,sr_f567c10fc4c29904b86746eb,ttd_9c9ee0dc13cc5b80490560f5,029d05baeab7fde4b49fb4bd4dde5bb24cd06041a43e0a6648beaedab1a96d50,implementation_or_effective_date_logic,6,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0239_sr_f567c10fc4c29904b86746eb.pdf#page=6,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_4b7fa2ac4dc2c0441ed90118,cex_cf2ef3b39fdcb44d58e51f3b,doc_83f698400981835f1eec1036,sr_f567c10fc4c29904b86746eb,ttd_9c9ee0dc13cc5b80490560f5,029d05baeab7fde4b49fb4bd4dde5bb24cd06041a43e0a6648beaedab1a96d50,comparability_or_market_study,6,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0239_sr_f567c10fc4c29904b86746eb.pdf#page=6,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_12675747f529cc22643d267a,cex_a34c43b943e92d4c5dfd1ec0,doc_a444aeaad6c83d9fa51e9fdb,sr_a7f9d97071b761d1975ad5f8,ttd_2a55ee6b2c8223ef749fc72f,7c13206e8843ded835d2ad382fdec3302acfa624a6930a340d875c3837609cb7,implementation_or_effective_date_logic,12,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0218_sr_a7f9d97071b761d1975ad5f8.pdf#page=12,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_358851fa61a74937ef101eb2,cex_a34c43b943e92d4c5dfd1ec0,doc_a444aeaad6c83d9fa51e9fdb,sr_a7f9d97071b761d1975ad5f8,ttd_2a55ee6b2c8223ef749fc72f,7c13206e8843ded835d2ad382fdec3302acfa624a6930a340d875c3837609cb7,collective_bargaining_agreement_terms,12,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0218_sr_a7f9d97071b761d1975ad5f8.pdf#page=12,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_547013330eda6b674902b6ab,cex_a34c43b943e92d4c5dfd1ec0,doc_a444aeaad6c83d9fa51e9fdb,sr_a7f9d97071b761d1975ad5f8,ttd_2a55ee6b2c8223ef749fc72f,7c13206e8843ded835d2ad382fdec3302acfa624a6930a340d875c3837609cb7,implementation_or_effective_date_logic,13,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0218_sr_a7f9d97071b761d1975ad5f8.pdf#page=13,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_a108d9375e3cae20f16ab347,cex_ec063f9215c2715217302aa8,doc_c3adee4113875d93d0c419f1,sr_647645fe18db7cafc1bf2e3e,ttd_a5c7cc19474ba6ddfc0275e6,f7d064632302438174fcecb11bc984d217ca05dd1eb810b723d490fe8b2d42a7,implementation_or_effective_date_logic,1,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0492_sr_647645fe18db7cafc1bf2e3e.pdf#page=1,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_facb027bda9f8e2a48ef0fd7,cex_ec063f9215c2715217302aa8,doc_c3adee4113875d93d0c419f1,sr_647645fe18db7cafc1bf2e3e,ttd_a5c7cc19474ba6ddfc0275e6,f7d064632302438174fcecb11bc984d217ca05dd1eb810b723d490fe8b2d42a7,implementation_or_effective_date_logic,1,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0492_sr_647645fe18db7cafc1bf2e3e.pdf#page=1,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_d92115806802c242ca24e688,cex_ec063f9215c2715217302aa8,doc_c3adee4113875d93d0c419f1,sr_647645fe18db7cafc1bf2e3e,ttd_a5c7cc19474ba6ddfc0275e6,f7d064632302438174fcecb11bc984d217ca05dd1eb810b723d490fe8b2d42a7,implementation_or_effective_date_logic,5,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0492_sr_647645fe18db7cafc1bf2e3e.pdf#page=5,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_ce86f9bfcc3320fbf738f4cc,cex_8834a31d6f413f451d76d344,doc_ba482521d0db05ce42407778,sr_c1afb74d8eb07bb7724d3303,ttd_2174175d0cc6e49b006cc48b,89a1252285959c3c4a3d3e4bca7fd12b6a14d9bc8bf800a5f54f543574e8b64b,implementation_or_effective_date_logic,16,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0078_sr_c1afb74d8eb07bb7724d3303.pdf#page=16,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_58ca6777853f39edda3c3d35,cex_8834a31d6f413f451d76d344,doc_ba482521d0db05ce42407778,sr_c1afb74d8eb07bb7724d3303,ttd_2174175d0cc6e49b006cc48b,89a1252285959c3c4a3d3e4bca7fd12b6a14d9bc8bf800a5f54f543574e8b64b,other,16,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0078_sr_c1afb74d8eb07bb7724d3303.pdf#page=16,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_33e718fcd3de418ad213c676,cex_a95fed37613898243a98ab4a,doc_856748707fc652000dcc13c3,sr_2093e877de9b031d91d5d350,ttd_199f1cf48c7f8ee2f89ed77b,6afa9bfe4cbbd04c58ba27de875938fb9275551ecb1bb6da0c7df22ae9c5564e,implementation_or_effective_date_logic,12,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0176_sr_2093e877de9b031d91d5d350.pdf#page=12,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_09740c868c022a470219240f,cex_5bcf8fc4872759a9bb92a89b,doc_178fce3ed3483b7f6d02d1df,sr_7a1e7e179be6878c489ecadf,ttd_a52802d44a1f5f198a79a799,700fe9c1531d2134dfdee60e563e577b8484d9a6b847337f652cb57b679d74ad,implementation_or_effective_date_logic,11,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0247_sr_7a1e7e179be6878c489ecadf.pdf#page=11,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_e183f31821059045e64e898d,cex_5bcf8fc4872759a9bb92a89b,doc_178fce3ed3483b7f6d02d1df,sr_7a1e7e179be6878c489ecadf,ttd_a52802d44a1f5f198a79a799,700fe9c1531d2134dfdee60e563e577b8484d9a6b847337f652cb57b679d74ad,implementation_or_effective_date_logic,11,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0247_sr_7a1e7e179be6878c489ecadf.pdf#page=11,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_e4d89fc11a0eab9215376f0d,cex_5bcf8fc4872759a9bb92a89b,doc_178fce3ed3483b7f6d02d1df,sr_7a1e7e179be6878c489ecadf,ttd_a52802d44a1f5f198a79a799,700fe9c1531d2134dfdee60e563e577b8484d9a6b847337f652cb57b679d74ad,comparability_or_market_study,10,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0247_sr_7a1e7e179be6878c489ecadf.pdf#page=10,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_293040337bc98cc6e73f3074,cex_5bcf8fc4872759a9bb92a89b,doc_178fce3ed3483b7f6d02d1df,sr_7a1e7e179be6878c489ecadf,ttd_a52802d44a1f5f198a79a799,700fe9c1531d2134dfdee60e563e577b8484d9a6b847337f652cb57b679d74ad,step_movement_or_seniority,10,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0247_sr_7a1e7e179be6878c489ecadf.pdf#page=10,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_9a911ba6f32064b9c1ecd2a1,cex_5bcf8fc4872759a9bb92a89b,doc_178fce3ed3483b7f6d02d1df,sr_7a1e7e179be6878c489ecadf,ttd_a52802d44a1f5f198a79a799,700fe9c1531d2134dfdee60e563e577b8484d9a6b847337f652cb57b679d74ad,collective_bargaining_agreement_terms,12,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0247_sr_7a1e7e179be6878c489ecadf.pdf#page=12,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_f4c8960ae8fc8a0b331b8ed0,cex_1864b27ce7870f6f77773cd3,doc_da7485c1ac0e068460084041,sr_78d3b225a23048dc9e1c1ed3,ttd_8afee08ed60e90a39b47afa7,4ac71d98dd4cbe637da048295d0fa3c0fab6c801cc85c8b42a0c20a6b29e6f07,implementation_or_effective_date_logic,5,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0095_sr_78d3b225a23048dc9e1c1ed3.pdf#page=5,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_a3c32b82733a2566f43c022b,cex_1864b27ce7870f6f77773cd3,doc_da7485c1ac0e068460084041,sr_78d3b225a23048dc9e1c1ed3,ttd_8afee08ed60e90a39b47afa7,4ac71d98dd4cbe637da048295d0fa3c0fab6c801cc85c8b42a0c20a6b29e6f07,collective_bargaining_agreement_terms,5,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0095_sr_78d3b225a23048dc9e1c1ed3.pdf#page=5,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_a8812186313d91fc5f2b7011,cex_1864b27ce7870f6f77773cd3,doc_da7485c1ac0e068460084041,sr_78d3b225a23048dc9e1c1ed3,ttd_8afee08ed60e90a39b47afa7,4ac71d98dd4cbe637da048295d0fa3c0fab6c801cc85c8b42a0c20a6b29e6f07,wage_reopener_or_future_negotiation,5,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0095_sr_78d3b225a23048dc9e1c1ed3.pdf#page=5,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_c32d309c111767d6d81fe199,cex_1864b27ce7870f6f77773cd3,doc_da7485c1ac0e068460084041,sr_78d3b225a23048dc9e1c1ed3,ttd_8afee08ed60e90a39b47afa7,4ac71d98dd4cbe637da048295d0fa3c0fab6c801cc85c8b42a0c20a6b29e6f07,other,5,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0095_sr_78d3b225a23048dc9e1c1ed3.pdf#page=5,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_f71ca171d57602651348d3b3,cex_1864b27ce7870f6f77773cd3,doc_da7485c1ac0e068460084041,sr_78d3b225a23048dc9e1c1ed3,ttd_8afee08ed60e90a39b47afa7,4ac71d98dd4cbe637da048295d0fa3c0fab6c801cc85c8b42a0c20a6b29e6f07,comparability_or_market_study,5,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0095_sr_78d3b225a23048dc9e1c1ed3.pdf#page=5,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_f8f8f3683c7a28372b1c4a7b,cex_43e0f3541d71ad9b5fbacbcc,doc_79700c5b054859ffdfe4e289,sr_d16f4923de223f420aaaa691,ttd_533867202fd7a10fdf0ac4b0,70bfb372d1f9405abb124ac2fabd01847ff365cedbc7a9a5c1d7e78139ba465d,implementation_or_effective_date_logic,4,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0260_sr_d16f4923de223f420aaaa691.pdf#page=4,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_f1ea1beee2c5092c170864bf,cex_43e0f3541d71ad9b5fbacbcc,doc_79700c5b054859ffdfe4e289,sr_d16f4923de223f420aaaa691,ttd_533867202fd7a10fdf0ac4b0,70bfb372d1f9405abb124ac2fabd01847ff365cedbc7a9a5c1d7e78139ba465d,implementation_or_effective_date_logic,5,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0260_sr_d16f4923de223f420aaaa691.pdf#page=5,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_f5f787c624af2989a289e25f,cex_43e0f3541d71ad9b5fbacbcc,doc_79700c5b054859ffdfe4e289,sr_d16f4923de223f420aaaa691,ttd_533867202fd7a10fdf0ac4b0,70bfb372d1f9405abb124ac2fabd01847ff365cedbc7a9a5c1d7e78139ba465d,implementation_or_effective_date_logic,5,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0260_sr_d16f4923de223f420aaaa691.pdf#page=5,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_37b00ea23114e8bcc3dc5ac6,cex_3aa9b7e69b4a086e1dd2e5b5,doc_a01c7abe7b6d393cff85b9e3,sr_8cdb6ccab3663d30d4acaa57,ttd_d43ca5df65d2c66bfe97721e,72698fd929c00507261701167ca3d0c82ebff6864069d78a32ae8005336fbddf,implementation_or_effective_date_logic,8,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0050_sr_8cdb6ccab3663d30d4acaa57.pdf#page=8,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_d21cb18e2de539057c644ca9,cex_3aa9b7e69b4a086e1dd2e5b5,doc_a01c7abe7b6d393cff85b9e3,sr_8cdb6ccab3663d30d4acaa57,ttd_d43ca5df65d2c66bfe97721e,72698fd929c00507261701167ca3d0c82ebff6864069d78a32ae8005336fbddf,comparability_or_market_study,9,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0050_sr_8cdb6ccab3663d30d4acaa57.pdf#page=9,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
lobs_321b74bf35c1678baf2117d9,cex_c30576f6b358214f6fa8d459,doc_33301214a976c11c9f9b3688,sr_0a72e867dbee9c8896d6458b,ttd_84cb9f6e35add6e8eefdacdf,45e7287c538208b5d45031a91122864149f8ffd46ebb7850b4aa6c4fb5f4ade9,implementation_or_effective_date_logic,10,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0025_sr_0a72e867dbee9c8896d6458b.pdf#page=10,packet_1000|packet_500,true,false,,,,0,,span_unavailable_or_unverified,bounded_packet_page_metadata_matched_but_no_retained_text_payload,false
