state,region,municipality,retained_source_count,text_ready_count,corrupt_or_unreadable_count,encrypted_or_locked_count,html_text_later_count,needs_review_count,ocr_later_or_defer_count,other_document_text_later_count,oversized_for_text_pass_count,parse_text_layer_later_count,readiness_error_count,shell_or_navigation_only_count,unsupported_for_text_extraction_count
ND,Midwest,Walhalla,1,1,0,0,0,0,0,0,0,1,0,0,0
ND,Midwest,Washburn,3,3,0,0,2,0,0,0,0,1,0,0,0
ND,Midwest,Watford City,2,1,0,0,0,0,0,0,1,1,0,0,0
ND,Midwest,Wilton,2,2,0,0,0,0,0,0,0,2,0,0,0
ND,Midwest,Wyndmere,2,2,0,0,1,0,0,0,0,1,0,0,0
NE,Midwest,Ainsworth,2,1,0,0,0,1,0,0,0,1,0,0,0
NE,Midwest,Albion,1,1,0,0,0,0,0,0,0,1,0,0,0
NE,Midwest,Alma,3,2,0,0,0,0,1,0,0,2,0,0,0
NE,Midwest,Atkinson,2,2,0,0,0,0,0,0,0,2,0,0,0
NE,Midwest,Auburn,1,0,0,0,0,0,1,0,0,0,0,0,0
NE,Midwest,Aurora,1,0,0,0,0,0,1,0,0,0,0,0,0
NE,Midwest,Bayard,3,3,0,0,0,0,0,0,0,3,0,0,0
NE,Midwest,Bennet,1,1,0,0,0,0,0,0,0,1,0,0,0
NE,Midwest,Bennington,3,3,0,0,0,0,0,0,0,3,0,0,0
NE,Midwest,Broken Bow,2,0,0,0,0,0,2,0,0,0,0,0,0
NE,Midwest,Cambridge,1,1,0,0,0,0,0,0,0,1,0,0,0
NE,Midwest,Ceresco,1,0,0,0,0,0,1,0,0,0,0,0,0
NE,Midwest,Creighton,1,1,0,0,0,0,0,0,0,1,0,0,0
NE,Midwest,Crete,2,2,0,0,2,0,0,0,0,0,0,0,0
NE,Midwest,David City,2,2,0,0,0,0,0,0,0,2,0,0,0
NE,Midwest,Eagle,1,0,0,0,0,0,1,0,0,0,0,0,0
NE,Midwest,Emerson,2,2,0,0,0,0,0,2,0,0,0,0,0
NE,Midwest,Fairbury,2,2,0,0,0,0,0,0,0,2,0,0,0
NE,Midwest,Falls City,3,2,0,0,2,0,1,0,0,0,0,0,0
NE,Midwest,Fort Calhoun,2,2,0,0,0,0,0,0,0,2,0,0,0
NE,Midwest,Fremont,1,0,0,1,0,0,0,0,0,0,0,0,0
NE,Midwest,Geneva,2,2,0,0,0,0,0,0,0,2,0,0,0
NE,Midwest,Gordon,1,1,0,0,0,0,0,0,0,1,0,0,0
NE,Midwest,Gothenburg,3,2,0,0,1,0,1,0,0,1,0,0,0
NE,Midwest,Gretna,1,1,0,0,0,0,0,0,0,1,0,0,0
NE,Midwest,Holdrege,1,0,0,0,0,0,1,0,0,0,0,0,0
NE,Midwest,Lexington,1,1,0,0,1,0,0,0,0,0,0,0,0
NE,Midwest,Milford,2,2,0,0,0,0,0,0,0,2,0,0,0
NE,Midwest,Minden,4,4,0,0,0,0,0,0,0,4,0,0,0
NE,Midwest,North Bend,1,1,0,0,0,0,0,0,0,1,0,0,0
NE,Midwest,Ogallala,1,1,0,0,0,0,0,0,0,1,0,0,0
NE,Midwest,Pender,1,1,0,0,1,0,0,0,0,0,0,0,0
NE,Midwest,Pierce,1,1,0,0,0,0,0,0,0,1,0,0,0
NE,Midwest,Plainview,2,2,0,0,2,0,0,0,0,0,0,0,0
NE,Midwest,Plattsmouth,3,3,0,0,0,0,0,0,0,3,0,0,0
NE,Midwest,Randolph,1,1,0,0,0,0,0,0,0,1,0,0,0
NE,Midwest,Shelton,2,2,0,0,0,0,0,0,0,2,0,0,0
NE,Midwest,Sidney,2,2,0,0,0,0,0,0,0,2,0,0,0
NE,Midwest,Stromsburg,1,0,0,0,0,0,0,0,1,0,0,0,0
NE,Midwest,Sutherland,3,3,0,0,1,0,0,0,0,2,0,0,0
NE,Midwest,Sutton,1,1,0,0,1,0,0,0,0,0,0,0,0
NE,Midwest,Syracuse,1,1,0,0,0,0,0,0,0,1,0,0,0
NE,Midwest,Tecumseh,2,2,0,0,0,0,0,0,0,2,0,0,0
NE,Midwest,Tilden,3,3,0,0,1,0,0,0,0,2,0,0,0
NE,Midwest,Valley,1,1,0,0,1,0,0,0,0,0,0,0,0
NE,Midwest,Wayne,3,3,0,0,0,0,0,0,0,3,0,0,0
NE,Midwest,Weeping Water,2,2,0,0,2,0,0,0,0,0,0,0,0
NE,Midwest,Wilber,1,1,0,0,1,0,0,0,0,0,0,0,0
NE,Midwest,Wymore,2,2,0,0,0,0,0,0,0,2,0,0,0
NH,Northeast,Allenstown,1,1,0,0,0,0,0,0,0,1,0,0,0
NH,Northeast,Amherst,3,3,0,0,1,0,0,0,0,2,0,0,0
NH,Northeast,Barrington,4,4,0,0,0,0,0,0,0,4,0,0,0
NH,Northeast,Belmont,2,1,0,0,0,0,1,0,0,1,0,0,0
NH,Northeast,Boscawen,3,3,0,0,0,0,0,0,0,3,0,0,0
NH,Northeast,Brentwood,1,1,0,0,0,0,0,0,0,1,0,0,0
NH,Northeast,Bristol,1,1,0,0,0,0,0,0,0,1,0,0,0
NH,Northeast,Conway,1,1,0,0,0,0,0,0,0,1,0,0,0
NH,Northeast,Danville,1,1,0,0,0,0,0,0,0,1,0,0,0
NH,Northeast,Exeter,1,1,0,0,0,0,0,0,0,1,0,0,0
NH,Northeast,Farmington,1,1,0,0,0,0,0,0,0,1,0,0,0
NH,Northeast,Fremont,2,2,0,0,2,0,0,0,0,0,0,0,0
NH,Northeast,Grantham,3,3,0,0,0,0,0,0,0,3,0,0,0
NH,Northeast,Greenland,1,1,0,0,0,0,0,0,0,1,0,0,0
NH,Northeast,Hampton,1,1,0,0,1,0,0,0,0,0,0,0,0
NH,Northeast,Hanover,3,3,0,0,0,0,0,0,0,3,0,0,0
NH,Northeast,Hillsborough,2,2,0,0,0,0,0,0,0,2,0,0,0
NH,Northeast,Hooksett,2,2,0,0,0,0,0,0,0,2,0,0,0
NH,Northeast,Jaffrey,3,3,0,0,0,0,0,0,0,3,0,0,0
NH,Northeast,Littleton,1,0,0,0,0,0,1,0,0,0,0,0,0
NH,Northeast,Meredith,1,0,0,0,0,0,0,0,1,0,0,0,0
NH,Northeast,Merrimack,3,3,0,0,0,0,0,0,0,3,0,0,0
NH,Northeast,New London,4,3,0,0,0,0,0,0,1,3,0,0,0
NH,Northeast,Newton,1,1,0,0,0,0,0,0,0,1,0,0,0
NH,Northeast,North Hampton,2,1,0,0,0,0,1,0,0,1,0,0,0
NH,Northeast,Northfield,2,2,0,0,0,0,0,0,0,2,0,0,0
NH,Northeast,Northwood,3,1,0,0,0,0,2,0,0,1,0,0,0
NH,Northeast,Nottingham,1,1,0,0,1,0,0,0,0,0,0,0,0
NH,Northeast,Ossipee,1,1,0,0,0,0,0,0,0,1,0,0,0
NH,Northeast,Plymouth,2,1,0,0,0,0,1,0,0,1,0,0,0
NH,Northeast,Rindge,2,2,0,0,0,0,0,0,0,2,0,0,0
NH,Northeast,Rye,1,1,0,0,1,0,0,0,0,0,0,0,0
NH,Northeast,Seabrook,2,1,0,0,1,0,1,0,0,0,0,0,0
NH,Northeast,Strafford,1,1,0,0,0,0,0,0,0,1,0,0,0
NH,Northeast,Tamworth,2,2,0,0,0,0,0,0,0,2,0,0,0
NH,Northeast,Tilton,1,1,0,0,0,0,0,0,0,1,0,0,0
NH,Northeast,Weare,3,3,0,0,0,0,0,0,0,3,0,0,0
NH,Northeast,Windham,3,3,0,0,0,0,0,0,0,3,0,0,0
NH,Northeast,Wolfeboro,1,1,0,0,1,0,0,0,0,0,0,0,0
NJ,Northeast,Absecon,4,0,0,0,0,0,4,0,0,0,0,0,0
NJ,Northeast,Audubon,3,3,0,0,0,0,0,0,0,3,0,0,0
NJ,Northeast,Barrington,2,2,0,0,0,0,0,0,0,2,0,0,0
NJ,Northeast,Bellmawr,2,2,0,0,0,0,0,0,0,2,0,0,0
NJ,Northeast,Berkeley Heights,1,1,0,0,0,0,0,0,0,1,0,0,0
NJ,Northeast,Berlin,1,1,0,0,1,0,0,0,0,0,0,0,0
NJ,Northeast,Bernardsville,2,0,0,0,0,0,2,0,0,0,0,0,0
NJ,Northeast,Bogota,1,1,0,0,0,0,0,0,0,1,0,0,0
NJ,Northeast,Butler,2,2,0,0,0,0,0,0,0,2,0,0,0
NJ,Northeast,Chatham,1,1,0,0,0,0,0,0,0,1,0,0,0
NJ,Northeast,Clark,1,1,0,0,1,0,0,0,0,0,0,0,0
NJ,Northeast,Cresskill,3,3,0,0,0,0,0,0,0,3,0,0,0
NJ,Northeast,Edison,2,2,0,0,0,0,0,0,0,2,0,0,0
NJ,Northeast,Franklin Lakes,1,1,0,0,1,0,0,0,0,0,0,0,0
NJ,Northeast,Freehold,4,4,0,0,0,0,0,0,0,4,0,0,0
NJ,Northeast,Glassboro,1,1,0,0,1,0,0,0,0,0,0,0,0
NJ,Northeast,Glen Ridge,2,2,0,0,0,0,0,0,0,2,0,0,0
NJ,Northeast,Glen Rock,3,3,0,0,0,0,0,0,0,3,0,0,0
NJ,Northeast,Hackettstown,1,1,0,0,0,0,0,0,0,1,0,0,0
NJ,Northeast,Haddonfield,1,0,0,0,0,0,1,0,0,0,0,0,0
NJ,Northeast,Haledon,1,1,0,0,0,0,0,0,0,1,0,0,0
NJ,Northeast,Hamilton,1,0,0,0,0,0,1,0,0,0,0,0,0
NJ,Northeast,Hanover,1,1,0,0,1,0,0,0,0,0,0,0,0
NJ,Northeast,Hightstown,2,2,0,0,0,0,0,0,0,2,0,0,0
NJ,Northeast,Hillsdale,1,1,0,0,0,0,0,0,0,1,0,0,0
NJ,Northeast,Holmdel,2,2,0,0,0,0,0,0,0,2,0,0,0
NJ,Northeast,Keansburg,2,2,0,0,0,0,0,0,0,2,0,0,0
NJ,Northeast,Kinnelon,2,1,0,0,0,0,1,0,0,1,0,0,0
NJ,Northeast,Lakewood,2,1,0,1,0,0,0,0,0,1,0,0,0
NJ,Northeast,Leonia,1,1,0,0,0,0,0,0,0,1,0,0,0
NJ,Northeast,Lincoln Park,3,3,0,0,0,0,0,0,0,3,0,0,0
NJ,Northeast,Little Egg Harbor,3,3,0,0,0,0,0,0,0,3,0,0,0
NJ,Northeast,Little Silver,1,0,0,0,0,0,1,0,0,0,0,0,0
NJ,Northeast,Long Branch,1,1,0,0,1,0,0,0,0,0,0,0,0
NJ,Northeast,Lyndhurst,2,1,0,0,0,0,1,0,0,1,0,0,0
NJ,Northeast,Maplewood,1,0,0,0,0,0,1,0,0,0,0,0,0
NJ,Northeast,Marlboro,1,1,0,0,0,0,0,0,0,1,0,0,0
NJ,Northeast,Matawan,2,2,0,0,0,0,0,0,0,2,0,0,0
NJ,Northeast,Maywood,1,1,0,0,0,0,0,0,0,1,0,0,0
NJ,Northeast,Medford,2,2,0,0,0,0,0,0,0,2,0,0,0
NJ,Northeast,Middle,3,3,0,0,0,0,0,0,0,3,0,0,0
NJ,Northeast,Montvale,1,1,0,0,1,0,0,0,0,0,0,0,0
NJ,Northeast,Morris Plains,3,3,0,0,0,0,0,0,0,3,0,0,0
NJ,Northeast,Newton,2,2,0,0,0,0,0,0,0,2,0,0,0
NJ,Northeast,North Haledon,1,1,0,0,0,0,0,0,0,1,0,0,0
NJ,Northeast,Northfield,7,5,0,0,0,0,2,0,0,5,0,0,0
NJ,Northeast,Oakland,1,1,0,0,0,0,0,0,0,1,0,0,0
NJ,Northeast,Ocean City,2,0,0,0,0,0,1,0,1,0,0,0,0
NJ,Northeast,Oceanport,2,1,0,0,0,0,1,0,0,1,0,0,0
NJ,Northeast,Oradell,3,3,0,0,0,0,0,0,0,3,0,0,0
NJ,Northeast,Palmyra,1,0,0,0,0,0,1,0,0,0,0,0,0
NJ,Northeast,Park Ridge,2,2,0,0,0,0,0,0,0,2,0,0,0
NJ,Northeast,Paulsboro,4,1,0,0,0,0,3,0,0,1,0,0,0
NJ,Northeast,Pompton Lakes,1,1,0,0,0,0,0,0,0,1,0,0,0
NJ,Northeast,Princeton,1,0,0,0,0,0,1,0,0,0,0,0,0
NJ,Northeast,Ramsey,1,1,0,0,0,0,0,0,0,1,0,0,0
NJ,Northeast,Raritan,1,0,0,0,0,0,1,0,0,0,0,0,0
NJ,Northeast,Ridgefield,3,0,0,0,0,0,2,0,1,0,0,0,0
NJ,Northeast,River Edge,2,1,0,0,0,0,1,0,0,1,0,0,0
NJ,Northeast,Rockaway,2,2,0,0,0,0,0,0,0,2,0,0,0
NJ,Northeast,Runnemede,2,2,0,0,0,0,0,0,0,2,0,0,0
NJ,Northeast,Saddle Brook,2,2,0,0,1,0,0,0,0,1,0,0,0
NJ,Northeast,Salem,2,1,0,0,0,0,1,0,0,1,0,0,0
NJ,Northeast,Somers Point,2,0,0,0,0,0,2,0,0,0,0,0,0
NJ,Northeast,South Amboy,1,1,0,0,0,0,0,0,0,1,0,0,0
NJ,Northeast,Stratford,2,2,0,0,0,0,0,0,0,2,0,0,0
NJ,Northeast,Toms River,1,1,0,0,0,0,0,0,0,1,0,0,0
NJ,Northeast,Totowa,1,0,0,0,0,0,1,0,0,0,0,0,0
NJ,Northeast,Trenton,1,1,0,0,0,0,0,0,0,1,0,0,0
NJ,Northeast,Ventnor City,3,1,0,0,0,0,2,0,0,1,0,0,0
NJ,Northeast,Vernon,1,1,0,0,0,0,0,0,0,1,0,0,0
NJ,Northeast,Verona,2,1,0,0,0,0,1,0,0,1,0,0,0
NJ,Northeast,Waldwick,2,1,0,0,0,0,1,0,0,1,0,0,0
NJ,Northeast,Washington,2,2,0,0,0,0,0,0,0,2,0,0,0
NJ,Northeast,Watchung,2,2,0,0,0,0,0,0,0,2,0,0,0
NJ,Northeast,West Deptford,1,1,0,0,0,0,0,0,0,1,0,0,0
NJ,Northeast,West Long Branch,1,1,0,0,0,0,0,0,0,1,0,0,0
NJ,Northeast,Wharton,3,2,0,0,0,0,1,0,0,2,0,0,0
NJ,Northeast,Wood-Ridge,2,2,0,0,0,0,0,0,0,2,0,0,0
NJ,Northeast,Woodbury,2,2,0,0,0,0,0,0,0,2,0,0,0
NJ,Northeast,Woolwich,1,1,0,0,0,0,0,0,0,1,0,0,0
NJ,Northeast,Wyckoff,3,1,0,0,0,0,1,0,1,1,0,0,0
NM,West,Albuquerque,1,1,0,0,0,0,0,0,0,1,0,0,0
NM,West,Angel Fire,1,1,0,0,0,0,0,0,0,1,0,0,0
NM,West,Aztec,2,2,0,0,0,0,0,0,0,2,0,0,0
NM,West,Bayard,1,1,0,0,0,0,0,0,0,1,0,0,0
NM,West,Carrizozo,3,3,0,0,3,0,0,0,0,0,0,0,0
NM,West,Cimarron,1,1,0,0,0,0,0,0,0,1,0,0,0
NM,West,Cloudcroft,3,3,0,0,0,0,0,0,0,3,0,0,0
NM,West,Columbus,2,2,0,0,0,0,0,0,0,2,0,0,0
NM,West,Cuba,2,2,0,0,1,0,0,0,0,1,0,0,0
NM,West,Estancia,3,0,0,0,0,0,3,0,0,0,0,0,0
NM,West,Eunice,2,2,0,0,0,0,0,0,0,2,0,0,0
NM,West,Floyd,1,1,0,0,1,0,0,0,0,0,0,0,0
NM,West,Hatch,2,2,0,0,0,0,0,0,0,2,0,0,0
NM,West,Hobbs,1,0,0,0,0,1,0,0,0,0,0,0,0
NM,West,Hurley,2,2,0,0,1,0,0,0,0,1,0,0,0
NM,West,Jemez Springs,1,0,0,0,0,0,1,0,0,0,0,0,0
NM,West,Kirtland,1,1,0,0,0,0,0,0,0,1,0,0,0
NM,West,Melrose,1,0,0,0,0,0,1,0,0,0,0,0,0
NM,West,Mesilla,2,2,0,0,1,0,0,0,0,1,0,0,0
NM,West,Moriarty,1,1,0,0,0,0,0,0,0,1,0,0,0
NM,West,Mosquero,3,2,0,0,1,0,1,0,0,1,0,0,0
NM,West,Mountainair,1,1,0,0,0,0,0,0,0,1,0,0,0
NM,West,Raton,2,2,0,0,0,0,0,0,0,2,0,0,0
NM,West,Ruidoso Downs,1,1,0,0,0,0,0,0,0,1,0,0,0
NM,West,San Ysidro,1,1,0,0,0,0,0,0,0,1,0,0,0
NM,West,Santa Rosa,1,0,0,0,0,0,1,0,0,0,0,0,0
NM,West,Springer,1,0,0,0,0,0,1,0,0,0,0,0,0
NM,West,Taos Ski Valley,2,2,0,0,1,0,0,0,0,1,0,0,0
NM,West,Tijeras,2,2,0,0,1,0,0,0,0,1,0,0,0
NM,West,Tucumcari,2,2,0,0,0,0,0,0,0,2,0,0,0
NM,West,Tularosa,1,1,0,0,0,0,0,0,0,1,0,0,0
NM,West,Wagon Mound,1,0,0,0,0,0,1,0,0,0,0,0,0
NM,West,Williamsburg,4,3,0,0,2,0,1,0,0,1,0,0,0
NV,West,Caliente,1,1,0,0,0,0,0,0,0,1,0,0,0
NV,West,Carlin,3,3,0,0,0,0,0,0,0,3,0,0,0
NV,West,Ely,2,2,0,0,0,0,0,0,0,2,0,0,0
NV,West,Las Vegas,3,3,0,0,0,0,0,0,0,3,0,0,0
NV,West,Lovelock,3,1,0,0,0,0,2,0,0,1,0,0,0
NV,West,Wells,1,1,0,0,0,0,0,0,0,1,0,0,0
NV,West,West Wendover,2,2,0,0,0,0,0,0,0,2,0,0,0
NV,West,Yerington,2,2,0,0,0,0,0,0,0,2,0,0,0
NY,Northeast,Airmont,1,1,0,0,0,0,0,0,0,1,0,0,0
NY,Northeast,Albion,2,2,0,0,0,0,0,0,0,2,0,0,0
NY,Northeast,Amherst,3,3,0,0,0,0,0,0,0,3,0,0,0
NY,Northeast,Amityville,1,1,0,0,0,0,0,0,0,1,0,0,0
NY,Northeast,Babylon,2,2,0,0,1,0,0,0,0,1,0,0,0
NY,Northeast,Bath,1,1,0,0,0,0,0,0,0,1,0,0,0
NY,Northeast,Beekman,1,1,0,0,0,0,0,0,0,1,0,0,0
NY,Northeast,Briarcliff Manor,2,2,0,0,2,0,0,0,0,0,0,0,0
NY,Northeast,Brockport,2,2,0,0,0,0,0,0,0,2,0,0,0
NY,Northeast,Brookhaven,2,2,0,0,0,0,0,0,0,2,0,0,0
NY,Northeast,Camillus,3,3,0,0,0,0,0,0,0,3,0,0,0
NY,Northeast,Canandaigua,3,2,0,0,0,1,0,0,0,2,0,0,0
NY,Northeast,Cheektowaga,1,0,0,0,0,0,1,0,0,0,0,0,0
NY,Northeast,Cicero,1,1,0,0,1,0,0,0,0,0,0,0,0
NY,Northeast,Croton-on-Hudson,1,1,0,0,0,0,0,0,0,1,0,0,0
NY,Northeast,De Witt,3,3,0,0,0,0,0,0,0,3,0,0,0
NY,Northeast,Dobbs Ferry,2,1,0,0,0,0,1,0,0,1,0,0,0
NY,Northeast,Dunkirk,1,1,0,0,0,0,0,0,0,1,0,0,0
NY,Northeast,East Aurora,1,1,0,0,0,0,0,0,0,1,0,0,0
NY,Northeast,East Rochester,1,1,0,0,0,0,0,0,0,1,0,0,0
NY,Northeast,Fairport,1,1,0,0,0,0,0,0,0,1,0,0,0
NY,Northeast,Farmingdale,1,1,0,0,0,0,0,0,0,1,0,0,0
NY,Northeast,Farmington,3,0,0,0,0,0,0,0,3,0,0,0,0
NY,Northeast,Fulton,2,0,0,0,0,1,1,0,0,0,0,0,0
NY,Northeast,Geneseo,1,0,0,0,0,0,1,0,0,0,0,0,0
NY,Northeast,Goshen,6,5,0,0,0,1,0,0,0,5,0,0,0
NY,Northeast,Grand Island,1,1,0,0,1,0,0,0,0,0,0,0,0
NY,Northeast,Great Neck,2,2,0,0,0,0,0,0,0,2,0,0,0
NY,Northeast,Halfmoon,1,0,0,0,0,0,1,0,0,0,0,0,0
NY,Northeast,Hamburg,1,1,0,0,0,0,0,0,0,1,0,0,0
NY,Northeast,Hastings-on-Hudson,1,1,0,0,1,0,0,0,0,0,0,0,0
NY,Northeast,Herkimer,2,1,0,0,0,0,1,0,0,1,0,0,0
NY,Northeast,Hilton,3,3,0,0,0,0,0,0,0,3,0,0,0
NY,Northeast,Hornell,1,0,0,0,0,0,1,0,0,0,0,0,0
NY,Northeast,Horseheads,2,2,0,0,0,0,0,0,0,2,0,0,0
NY,Northeast,Hudson,2,2,0,0,0,0,0,0,0,2,0,0,0
NY,Northeast,Hudson Falls,2,1,0,0,0,0,1,0,0,1,0,0,0
NY,Northeast,Johnstown,3,3,0,0,0,0,0,0,0,3,0,0,0
NY,Northeast,Lancaster,1,1,0,0,0,0,0,0,0,1,0,0,0
NY,Northeast,Lewiston,2,2,0,0,0,0,0,0,0,2,0,0,0
NY,Northeast,Lysander,1,1,0,0,0,0,0,0,0,1,0,0,0
NY,Northeast,Malone,1,1,0,0,0,0,0,0,0,1,0,0,0
NY,Northeast,Malta,2,0,0,0,0,0,2,0,0,0,0,0,0
NY,Northeast,Malverne,1,1,0,0,0,0,0,0,0,1,0,0,0
NY,Northeast,Manorhaven,2,1,0,0,0,0,1,0,0,1,0,0,0
NY,Northeast,Massena,1,1,0,0,0,0,0,0,0,1,0,0,0
NY,Northeast,Medina,2,2,0,0,0,0,0,0,0,2,0,0,0
NY,Northeast,Milton,1,1,0,0,0,0,0,0,0,1,0,0,0
NY,Northeast,Monroe,3,3,0,0,0,0,0,0,0,3,0,0,0
NY,Northeast,Monticello,1,1,0,0,0,0,0,0,0,1,0,0,0
NY,Northeast,Mount Kisco,2,2,0,0,0,0,0,0,0,2,0,0,0
NY,Northeast,New Hyde Park,2,1,0,0,0,0,1,0,0,1,0,0,0
NY,Northeast,New Paltz,2,2,0,0,0,0,0,0,0,2,0,0,0
NY,Northeast,Newark,1,1,0,0,0,0,0,0,0,1,0,0,0
NY,Northeast,Niagara Falls,1,1,0,0,0,0,0,0,0,1,0,0,0
NY,Northeast,North Hempstead,1,1,0,0,1,0,0,0,0,0,0,0,0
NY,Northeast,North Syracuse,1,1,0,0,0,0,0,0,0,1,0,0,0
NY,Northeast,Norwich,1,0,0,0,0,0,1,0,0,0,0,0,0
NY,Northeast,Nyack,2,2,0,0,0,0,0,0,0,2,0,0,0
NY,Northeast,Ogdensburg,1,1,0,0,0,0,0,0,0,1,0,0,0
NY,Northeast,Oneida,6,6,0,0,1,0,0,0,0,5,0,0,0
NY,Northeast,Onondaga,2,2,0,0,0,0,0,0,0,2,0,0,0
NY,Northeast,Oyster Bay,1,0,0,0,0,0,0,0,1,0,0,0,0
NY,Northeast,Pelham,3,3,0,0,0,0,0,0,0,3,0,0,0
NY,Northeast,Port Jefferson,1,1,0,0,0,0,0,0,0,1,0,0,0
NY,Northeast,Port Jervis,4,4,0,0,0,0,0,0,0,4,0,0,0
NY,Northeast,Potsdam,2,2,0,0,1,0,0,0,0,1,0,0,0
NY,Northeast,Rensselaer,2,2,0,0,0,0,0,0,0,2,0,0,0
NY,Northeast,Rye Brook,2,0,0,0,0,0,2,0,0,0,0,0,0
NY,Northeast,Salamanca,3,3,0,0,0,0,0,0,0,3,0,0,0
NY,Northeast,Saranac Lake,2,2,0,0,0,0,0,0,0,2,0,0,0
NY,Northeast,Scotia,2,1,0,0,0,0,1,0,0,1,0,0,0
NY,Northeast,Smithtown,1,1,0,0,1,0,0,0,0,0,0,0,0
NY,Northeast,Solvay,2,1,0,0,0,0,1,0,0,1,0,0,0
NY,Northeast,Somers,1,1,0,0,0,0,0,0,0,1,0,0,0
NY,Northeast,Suffern,4,4,0,0,0,0,0,0,0,4,0,0,0
NY,Northeast,Sullivan,1,1,0,0,0,0,0,0,0,1,0,0,0
NY,Northeast,Tarrytown,2,2,0,0,0,0,0,0,0,2,0,0,0
NY,Northeast,Thompson,1,0,0,0,0,1,0,0,0,0,0,0,0
NY,Northeast,Tuckahoe,2,2,0,0,0,0,0,0,0,2,0,0,0
NY,Northeast,Victor,2,2,0,0,0,0,0,0,0,2,0,0,0
NY,Northeast,Walden,1,0,0,0,0,0,1,0,0,0,0,0,0
NY,Northeast,Wappingers Falls,2,2,0,0,0,0,0,0,0,2,0,0,0
NY,Northeast,Washingtonville,1,0,0,0,0,0,1,0,0,0,0,0,0
NY,Northeast,Watervliet,2,2,0,0,0,0,0,0,0,2,0,0,0
NY,Northeast,Wheatfield,1,1,0,0,0,0,0,0,0,1,0,0,0
OH,Midwest,American,1,1,0,0,0,0,0,0,0,1,0,0,0
OH,Midwest,Anderson,4,4,0,0,1,0,0,0,0,3,0,0,0
OH,Midwest,Arcanum,2,2,0,0,0,0,0,0,0,2,0,0,0
OH,Midwest,Athens,1,1,0,0,0,0,0,0,0,1,0,0,0
OH,Midwest,Austintown,4,4,0,0,0,0,0,0,0,4,0,0,0
OH,Midwest,Baltimore,2,2,0,0,0,0,0,0,0,2,0,0,0
OH,Midwest,Batavia,2,2,0,0,0,0,0,0,0,2,0,0,0
OH,Midwest,Bath,4,4,0,0,0,0,0,0,0,4,0,0,0
OH,Midwest,Beavercreek,1,1,0,0,0,0,0,0,0,1,0,0,0
OH,Midwest,Bethel,2,2,0,0,0,0,0,0,0,2,0,0,0
OH,Midwest,Blue Ash,2,2,0,0,0,0,0,0,0,2,0,0,0
OH,Midwest,Boardman,3,3,0,0,0,0,0,0,0,3,0,0,0
OH,Midwest,Bradford,2,2,0,0,2,0,0,0,0,0,0,0,0
OH,Midwest,Bucyrus,1,1,0,0,0,0,0,0,0,1,0,0,0
OH,Midwest,Caldwell,1,1,0,0,1,0,0,0,0,0,0,0,0
OH,Midwest,Canfield,2,2,0,0,0,0,0,0,0,2,0,0,0
OH,Midwest,Carlisle,1,0,0,0,0,0,1,0,0,0,0,0,0
OH,Midwest,Chagrin Falls,2,2,0,0,0,0,0,0,0,2,0,0,0
OH,Midwest,Cincinnati,3,3,0,0,0,0,0,0,0,3,0,0,0
OH,Midwest,Cleveland,3,2,0,0,0,0,1,0,0,2,0,0,0
OH,Midwest,Colerain,1,1,0,0,0,0,0,0,0,1,0,0,0
OH,Midwest,Columbus Grove,1,1,0,0,1,0,0,0,0,0,0,0,0
OH,Midwest,Concord,2,2,0,0,0,0,0,0,0,2,0,0,0
OH,Midwest,Covington,2,2,0,0,1,0,0,0,0,1,0,0,0
OH,Midwest,Creston,1,1,0,0,0,0,0,0,0,1,0,0,0
OH,Midwest,Crooksville,3,0,0,0,0,0,3,0,0,0,0,0,0
OH,Midwest,Defiance,1,1,0,0,0,0,0,0,0,1,0,0,0
OH,Midwest,Dublin,1,1,0,0,0,0,0,0,0,1,0,0,0
OH,Midwest,Duchouquet,3,1,0,2,1,0,0,0,0,0,0,0,0
OH,Midwest,Fairfield,1,1,0,0,0,0,0,0,0,1,0,0,0
OH,Midwest,Franklin,3,1,0,0,0,0,2,0,0,1,0,0,0
OH,Midwest,Fredericktown,1,1,0,0,0,0,0,0,0,1,0,0,0
OH,Midwest,Garrettsville,2,0,0,0,0,2,0,0,0,0,0,0,0
OH,Midwest,Genoa,6,4,0,0,1,0,2,0,0,3,0,0,0
OH,Midwest,Gibsonburg,1,1,0,0,0,0,0,0,0,1,0,0,0
OH,Midwest,Goshen,2,2,0,0,0,0,0,0,0,2,0,0,0
OH,Midwest,Granville,1,1,0,0,1,0,0,0,0,0,0,0,0
OH,Midwest,Greenville,1,1,0,0,0,0,0,0,0,1,0,0,0
OH,Midwest,Hamilton,1,1,0,0,0,0,0,0,0,1,0,0,0
OH,Midwest,Harrison,3,3,0,0,0,0,0,0,0,3,0,0,0
OH,Midwest,Hebron,4,1,0,0,0,0,3,0,0,1,0,0,0
OH,Midwest,Howland,1,0,0,0,0,0,1,0,0,0,0,0,0
OH,Midwest,Jackson,4,4,0,0,0,0,0,0,0,4,0,0,0
OH,Midwest,Jefferson,2,2,0,0,0,0,0,0,0,2,0,0,0
OH,Midwest,Lake,4,4,0,0,0,0,0,0,0,4,0,0,0
OH,Midwest,Lakemore,1,0,0,0,0,0,1,0,0,0,0,0,0
OH,Midwest,Lawrence,1,1,0,0,0,0,0,0,0,1,0,0,0
