readiness_id,source_review_download_id,combined_review_id,source_candidate_id,verification_row_id,candidate_origin,lane_id,lane_sequence,state,region,municipality,county,source_title,source_locator_or_url,final_canonical_locator,source_domain,source_family_hint,document_type_hint,source_review_priority,retained_file_path,retained_file_type,retained_file_size_bytes,retained_file_sha256,file_extension,detected_file_type,download_status,source_review_status,extraction_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,notes
CBRDY-20260728-749f2230a733ca4a3e6d,CBSRD-20260728-5a291c60e44f5a978b38,CBCR-20260728-00409,B4XPAR-20260727-000452,BCV-20260728-06356,broad_4x1000_deduped,readiness_lane_003,25,WI,Midwest,Hales Corners,Milwaukee County (55079; primary),"Hales Corners Village Employees, Local No. 511 (Labor Association of Wisconsin) and Village of Hales Corners — Arbitration Award (Case 27, No. 45229, MA-6533; Award 09/10/91) — Maintenance Mechanic/Firefighter pay issue",https://werc.wi.gov/grievance_awards/4240.pdf,https://werc.wi.gov/grievance_awards/4240.pdf,werc.wi.gov,arbitration_award,arbitration_award,high,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-5a291c60e44f5a978b38.pdf,pdf,43260,4e484c8b0308616bffd54ac52f23c47ffb30d4ae46847a30cc065776d181e678,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis."
CBRDY-20260728-2ce03bd90d7344a5d4ec,CBSRD-20260728-fa1860b71da4ae8cbc55,CBCR-20260728-00406,B4XPAR-20260727-000449,BCV-20260728-08507,broad_4x1000_deduped,readiness_lane_003,26,WI,Midwest,Hales Corners,Milwaukee County (55079; primary),"Village of Hales Corners (Police Department) — Case 28, MIA-1717, Dec. No. 27315-B (Krinsky, 11-09-92) — Interest Award Summary",https://werc.wi.gov/interest-award-summaries-1992-93/,https://werc.wi.gov/interest-award-summaries-1992-93,werc.wi.gov,factfinding_report,factfinding,high,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-fa1860b71da4ae8cbc55.html,html,292731,e78f8acde174a11f36a1741b8b435084f534fa17f801d73262d3a5ee8ab8b7fe,.html,html,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis."
CBRDY-20260728-ae73dbc6c27a95bcdc72,CBSRD-20260728-68823e9d5f1b61745e95,CBCR-20260728-00408,B4XPAR-20260727-000451,BCV-20260728-04221,broad_4x1000_deduped,readiness_lane_003,27,WI,Midwest,Hales Corners,Milwaukee County (55079; primary),VILLAGES OF HALES CORNERS (Firefighter) — WERC Decision 40885-A (Issued 2nd day of June 2025) — Certification/Representation-related Decision PDF,https://werc.wi.gov/decisions/40885-A.pdf,https://werc.wi.gov/decisions/40885-A.pdf,werc.wi.gov,mou_or_memorandum,memorandum_or_settlement,high,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-68823e9d5f1b61745e95.pdf,pdf,88653,7198b5f6dacab4153157bea5a9dca9ff64574ca4667d084c684446dc5474e872,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis."
CBRDY-20260728-c58f4e69576d2bc6667c,CBSRD-20260728-39af19b6c7bdf70ed862,CBCR-20260728-05227,B4XPAR-20260727-005707,BCV-20260728-08505,broad_4x1000_deduped,readiness_lane_003,28,WI,Midwest,Horicon,Dodge County (55027; primary),"ARBITRATION AWARD (Decision No. 33008-A) — Horicon Police Department Employees, Local 1323-D, AFSCME (Wisconsin Council 40) v. City of Horicon",https://werc.wi.gov/interest_awards/mia33008.pdf,https://werc.wi.gov/interest_awards/mia33008.pdf,werc.wi.gov,arbitration_award,arbitration_award,high,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-39af19b6c7bdf70ed862.pdf,pdf,104026,ac68f378a15c90ee36ebed64f4781b6bdb945656fc1696d48d9a8177d3160c80,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis."
CBRDY-20260728-dccaf3253043d62b07ed,CBSRD-20260728-11d3913c40cfbc7cc6dc,CBCR-20260728-05228,B4XPAR-20260727-005708,BCV-20260728-03238,broad_4x1000_deduped,readiness_lane_003,29,WI,Midwest,Horicon,Dodge County (55027; primary),Ordinance No. 2026-03 — An Ordinance Revising Compensation for the Horicon Fire Department,https://horiconwi.gov/AgendaCenter/ViewFile/Agenda/_01152026-1456,https://horiconwi.gov/AgendaCenter/ViewFile/Agenda/_01152026-1456,horiconwi.gov,other_local_government_pay_policy,ordinance_or_policy,high,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-11d3913c40cfbc7cc6dc.pdf,pdf,1199702,a988dac2c1ff04a15c302b4dc9b9d812cd925b3ba95dc36ca99c8c4a2a09fddd,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis."
CBRDY-20260728-542cc4c1604997b91beb,CBSRD-20260728-fc80fe71f79692a2e4f8,CBCR-20260728-01997,B4XPAR-20260727-002160,BCV-20260728-07525,broad_4x1000_deduped,readiness_lane_003,30,WI,Midwest,Howards Grove,Sheboygan County (55117; primary),Archive Center (Village Board Agendas/Minutes; Personnel/Finance/Public Safety agendas & minutes),https://www.howardsgrovewi.gov/archive.aspx,https://howardsgrovewi.gov/archive.aspx,howardsgrovewi.gov,agenda_packet_or_minutes,index_page,high,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-fc80fe71f79692a2e4f8.html,html,120820,26029eee4f3ac02404704270bb030fc62c36e62fce6d33d9b6d509a46dba8b7b,.html,html,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis."
CBRDY-20260728-131b96a7c029ea2e0404,CBSRD-20260728-71f399fe224ab2f6e9c4,CBCR-20260728-01998,B4XPAR-20260727-002161,BCV-20260728-05382,broad_4x1000_deduped,readiness_lane_003,31,WI,Midwest,Howards Grove,Sheboygan County (55117; primary),Village Board (Meetings + Agendas & Minutes access paths),https://www.howardsgrovewi.gov/319/Village-Board,https://howardsgrovewi.gov/319/Village-Board,howardsgrovewi.gov,agenda_packet_or_minutes,agenda_cover_sheet,high,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-71f399fe224ab2f6e9c4.html,html,97561,f8d87c7d961c50a5082aba603df5190f0d296d501de385929f0b126c24ae7058,.html,html,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis."
CBRDY-20260728-6cab12b11f5e66300daf,CBSRD-20260728-0b389ce0057258098aa1,CBCR-20260728-01999,B4XPAR-20260727-002162,BCV-20260728-01096,broad_4x1000_deduped,readiness_lane_003,32,WI,Midwest,Howards Grove,Sheboygan County (55117; primary),Code of Ordinances (municipal code publication; may include salary/compensation administration sections),https://www.howardsgrovewi.gov/295/Code-of-Ordinances,https://howardsgrovewi.gov/295/Code-of-Ordinances,howardsgrovewi.gov,wage_schedule,index_page,high,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-0b389ce0057258098aa1.html,html,96458,2c35a206370744a627ed0113b5896ee99294a64c48ee601bf964b04f91b71b70,.html,html,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis."
CBRDY-20260728-2a0c76cdd0fdf35d76fe,CBSRD-20260728-36a699eacec2b66d46a2,CBCR-20260728-03679,B4XPAR-20260727-004008,BCV-20260728-04214,broad_4x1000_deduped,readiness_lane_003,33,WI,Midwest,Jackson,Washington County (55131; primary),Village of Jackson (Police unit) — Arbitration Award (MA-10332),https://werc.wi.gov/grievance_awards/5794.pdf,https://werc.wi.gov/grievance_awards/5794.pdf,werc.wi.gov,arbitration_award,arbitration_award,high,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-36a699eacec2b66d46a2.pdf,pdf,165494,a5770bb3b05a8818f88913208685803fb189ec92c3f77503bcff7cbf6c2d2114,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis."
CBRDY-20260728-16bba87126dc79fd2698,CBSRD-20260728-efd8cd4228ea32e9f7a0,CBCR-20260728-03680,B4XPAR-20260727-004009,BCV-20260728-06360,broad_4x1000_deduped,readiness_lane_003,34,WI,Midwest,Jackson,Washington County (55131; primary),Village of Jackson (General employees excluding Police) — Interest Arbitration Award (Dec. No. 30150-A),https://werc.wi.gov/interest_awards/int30150.pdf,https://werc.wi.gov/interest_awards/int30150.pdf,werc.wi.gov,arbitration_award,factfinding,high,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-efd8cd4228ea32e9f7a0.pdf,pdf,109868,2abee824408d58440d1ec1e68ab9499dc4892cede5b1763ae54fd148e433e7bf,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis."
CBRDY-20260728-48557e21f5cc2b68a369,CBSRD-20260728-de69d6ab790c71d91d1f,CBCR-20260728-03683,B4XPAR-20260727-004012,BCV-20260728-07573,broad_4x1000_deduped,readiness_lane_003,35,WI,Midwest,Jefferson,Jefferson County (55055; primary),MINUTES CITY OF JEFFERSON COMMON COUNCIL — Resolution Approving 2023 Non-Union Wage Resolution (non-represented/non-union employee wage schedules/adjustments; includes multiple categories),https://jeffersonwis.com/wp-content/uploads/2023/01/Mins12062022.pdf,https://jeffersonwis.com/wp-content/uploads/2023/01/Mins12062022.pdf,jeffersonwis.com,wage_schedule,wage_schedule_or_compensation_plan,high,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-de69d6ab790c71d91d1f.pdf,pdf,181080,428fb35b741f774e09b2f58b6d6ade6be5bd7a3137c337f83cd79a788a1fa582,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis."
CBRDY-20260728-95b363a3535e113a1d08,CBSRD-20260728-2b0d83d02913ed3c5fbf,CBCR-20260728-02001,B4XPAR-20260727-002164,BCV-20260728-06283,broad_4x1000_deduped,readiness_lane_003,36,WI,Midwest,Kewaskum,Washington County (55131; primary); Fond du Lac County (55039),"Side Letter of Agreement (Lateral Transfer Hiring Verbiage) — Village of Kewaskum and Kewaskum Police Association, Local 314",https://www.village.kewaskum.wi.us/vertical/sites/%7B051C9B55-05AE-4A38-B2FA-A7634C0A4210%7D/uploads/06_20_2022_VB_Packet.pdf,https://village.kewaskum.wi.us/vertical/sites/%7B051C9B55-05AE-4A38-B2FA-A7634C0A4210%7D/uploads/06_20_2022_VB_Packet.pdf,village.kewaskum.wi.us,mou_or_memorandum,memorandum_or_settlement,high,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-2b0d83d02913ed3c5fbf.pdf,pdf,6427837,ad2f63f4aa90baa7a934da57d4f553c64ff9353a69ac4a3d7478b3200765c478,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis."
CBRDY-20260728-20bc2fdc8b9b723db685,CBSRD-20260728-294b2c2bda6ef0458722,CBCR-20260728-03684,B4XPAR-20260727-004014,BCV-20260728-06357,broad_4x1000_deduped,readiness_lane_003,37,WI,Midwest,Kiel,Manitowoc County (55071; primary); Calumet County (55015),"City of Kiel (Police Dept.), WERC MA-7648 (Nielsen, 11/29/93) — Jeff Hebl Dismissal (Grievance Arbitration Award)",https://werc.wi.gov/grievance_awards/4722.pdf,https://werc.wi.gov/grievance_awards/4722.pdf,werc.wi.gov,arbitration_award,arbitration_award,high,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-294b2c2bda6ef0458722.pdf,pdf,75392,2381a015fceb340da1400f87cf88be0a1046f4f1b0e0b753204be2b86323ab2a,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis."
CBRDY-20260728-9615f0a448afe302545e,CBSRD-20260728-fb2ad16492804b3996c7,CBCR-20260728-05231,B4XPAR-20260727-005712,BCV-20260728-02022,broad_4x1000_deduped,readiness_lane_003,38,WI,Midwest,Kimberly,Outagamie County (55087; primary),2024 Wage Structure: Hybrid Plan (Village of Kimberly) — in Board Agenda Packet,https://www.vokimberly.org/wp-content/uploads/2023/11/11-20-23-Agenda-Packet.pdf,http://vokimberlywi.gov/wp-content/uploads/2023/11/11-20-23-Agenda-Packet.pdf,vokimberly.org,budget_or_pay_plan,wage_schedule_or_compensation_plan,high,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-fb2ad16492804b3996c7.pdf,pdf,4127315,73d0a01c846fa29f5ee40922e50999cec7905ca5d27610d42e6ce984ad7e714a,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis."
CBRDY-20260728-5d3ed71c7011c109af05,CBSRD-20260728-09252937c9fabafa9bae,CBCR-20260728-05232,B4XPAR-20260727-005713,BCV-20260728-08452,broad_4x1000_deduped,readiness_lane_003,39,WI,Midwest,Kimberly,Outagamie County (55087; primary),2025 Wage Structure: Hybrid Plan (Village of Kimberly) — in Board Agenda Packet,https://www.vokimberly.org/wp-content/uploads/2024/10/10-07-2024-agenda-packet.pdf,http://vokimberlywi.gov/wp-content/uploads/2024/10/10-07-2024-agenda-packet.pdf,vokimberly.org,budget_or_pay_plan,wage_schedule_or_compensation_plan,high,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-09252937c9fabafa9bae.pdf,pdf,5173577,eb164af2854890d3178dd484102c8a09e465c8df5c991e1ef3fc20b15cae9045,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis."
CBRDY-20260728-4e5a816ea36538f94e13,CBSRD-20260728-a727012e3de5a3bfe1fd,CBCR-20260728-05233,B4XPAR-20260727-005714,BCV-20260728-04166,broad_4x1000_deduped,readiness_lane_003,40,WI,Midwest,Kimberly,Outagamie County (55087; primary),Classification and Compensation Study Award (Cottingham & Butler) — in Board Agenda Packet,https://www.vokimberlywi.gov/wp-content/uploads/2026/03/03-09-2026-Board-Agenda-Packet.pdf,https://vokimberlywi.gov/wp-content/uploads/2026/03/03-09-2026-Board-Agenda-Packet.pdf,vokimberlywi.gov,compensation_study,agenda_cover_sheet,high,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-a727012e3de5a3bfe1fd.pdf,pdf,11837202,d290cc054833019911990274d019cca2bc7ea03f17730f1b5d680a3beabba790,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis."
CBRDY-20260728-54f827ce43cde02214c3,CBSRD-20260728-1a3b1f4087c0147e456f,CBCR-20260728-03687,B4XPAR-20260727-004017,BCV-20260728-02526,broad_4x1000_deduped,readiness_lane_003,41,WI,Midwest,Ladysmith,Rusk County (55107; primary),Police & Fire Commission Meeting Minutes (August 2025),https://www.cityofladysmithwi.com/vertical/sites/%7B53212013-7E2D-4C41-8BBA-8D0959D94648%7D/uploads/8.20.25_Police_and_Fire_Commission_Minutes.pdf,https://cityofladysmithwi.com/vertical/sites/%7B53212013-7E2D-4C41-8BBA-8D0959D94648%7D/uploads/8.20.25_Police_and_Fire_Commission_Minutes.pdf,cityofladysmithwi.com,agenda_packet_or_minutes,meeting_minutes,high,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-1a3b1f4087c0147e456f.pdf,pdf,154771,a62be7cbb14fcb10b2390df42c7f46e191dfebe1332f901149578c5a921314a6,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis."
CBRDY-20260728-c977537db55404640b16,CBSRD-20260728-743dbe1feb9676ca9181,CBCR-20260728-03688,B4XPAR-20260727-004018,BCV-20260728-00382,broad_4x1000_deduped,readiness_lane_003,42,WI,Midwest,Ladysmith,Rusk County (55107; primary),"Common Council Proceedings Minutes (May 10, 2021) — includes mention of wages for summer staff and a closed-session compensation topic",https://www.cityofladysmithwi.com/vertical/sites/%7B53212013-7E2D-4C41-8BBA-8D0959D94648%7D/uploads/5-10-2021_COMMON_COUNCIL_MINUTES.pdf,https://cityofladysmithwi.com/vertical/sites/%7B53212013-7E2D-4C41-8BBA-8D0959D94648%7D/uploads/5-10-2021_COMMON_COUNCIL_MINUTES.pdf,cityofladysmithwi.com,agenda_packet_or_minutes,meeting_minutes,high,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-743dbe1feb9676ca9181.pdf,pdf,191277,57bf258f15f149e5f4fe375ca67d4e0fe76686bd0b9684d26eea46d69d392856,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis."
CBRDY-20260728-7bd9e17dee49d4a0efb8,CBSRD-20260728-287fce7657bb3f99596a,CBCR-20260728-03686,B4XPAR-20260727-004016,BCV-20260728-08498,broad_4x1000_deduped,readiness_lane_003,43,WI,Midwest,Ladysmith,Rusk County (55107; primary),"City of Ladysmith (Police Department) WERC Declaratory Ruling (Dispute Between City of Ladysmith and City of Ladysmith Professional Police Association), Dec. No. 28432",https://werc.wi.gov/decisions/28432.pdf,https://werc.wi.gov/decisions/28432.pdf,werc.wi.gov,arbitration_award,arbitration_award,high,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-287fce7657bb3f99596a.pdf,pdf,53974,1b7aadb6b4e222b5a86f022ef315ba7218fdd8a0d652eb8ae76d2b2c92459842,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis."
