linkage_id,quantitative_evidence_id,qualitative_evidence_id,linkage_status,linkage_confidence,linkage_reason,city,state,unit_type,bargaining_unit_name,contract_or_cycle_period,source_family,quantitative_value_kind,quantitative_value_unit,quantitative_claim_readiness,raw_quantitative_value_string,qualitative_mechanism_family,qualitative_claim_relevance,qualitative_direction_of_pressure,qualitative_evidence_strength,qualitative_claim_boundary,same_source_match,same_city_match,same_unit_match,same_cycle_match,value_normalized,value_imputed,value_annualized,wage_gap_calculated,regression_used,treatment_effect_estimated,causal_claim_made,population_or_national_claim_made,ingestion_status,codification_status,causal_status,global_analysis_readiness,notes
QQL513-a1b0572162b82b1067874b,quantitative:qobs_23650e2a3d03ca4b72dc3e3a,legacy:qualitative:lobs_72086010cc46c2e79003b133:bargaining_power_signal,linked,exact_same_source,shared committed source_review_id and/or retained_content_hash,Columbia,MO,police,,2020-10-01 to 2023-09-30,memorandum_or_settlement,percentage_raise_value,percentage,direct_text_quantitative_claim_ready,"percentage_increase=3% | effective_date=May 15, 2022 | normalized_scalar_value=3",bargaining_power_signal,documentary_mechanism_claim,neutral_or_unclear,weak,"This supports that negotiations over compensation/pay structure will be reopened, but the span does not specify bargaining leverage terms (e.g., union arbitration, factfinding, or negotiated settlement language).",true,not_independently_recorded,not_independently_recorded,not_independently_recorded,false,false,false,false,false,false,false,false,not_ingested,not_codified,not_causal_evidence,false,structured co-location only; linkage does not estimate a wage effect or prove causation
QQL513-74a0551e008ca5ec5def41,quantitative:qobs_24d1334a7e2060d186ff5c8d,legacy:qualitative:lobs_24d1334a7e2060d186ff5c8d:implementation_or_retroactivity_advantage,linked,exact_same_source,shared committed source_review_id and/or retained_content_hash,Greeley,CO,police,,2022-01-01 to 2024-12-31,cba,annual_salary_value,dollars_per_year,direct_text_quantitative_claim_ready,"annual_salary=76,410 | step=A | effective_date=Effective January 4, 2024 | currency_or_unit=annual | normalized_scalar_value=76410",implementation_or_retroactivity_advantage,documentary_mechanism_claim,gap_narrowing,moderate,Timing/effective-date mechanism for a pay increase; no quantitative wage or gap effect claimed.,true,not_independently_recorded,not_independently_recorded,not_independently_recorded,false,false,false,false,false,false,false,false,not_ingested,not_codified,not_causal_evidence,false,structured co-location only; linkage does not estimate a wage effect or prove causation
QQL513-674562bbfdcf6fa628ddf2,quantitative:qobs_24d4b840799b0808ad196e9e,legacy:qualitative:lobs_cb78147efffe3fe28737b910:rank_or_specialization_premium,linked,exact_same_source,shared committed source_review_id and/or retained_content_hash,Fairbanks,AK,non_safety,,2023-02-16 to 2025-12-31,wage_schedule_or_compensation_plan,hourly_rate_value,dollars_per_hour,needs_normalization_later,rate_value=$48.99 | hourly_rate=$48.99 | currency_or_unit=per hour (starting package rate) | normalized_scalar_value=48.99,rank_or_specialization_premium,direct_text_claim,neutral_or_unclear,weak,Span links wage to increased responsibilities but does not specify a rank/classification/specialty differential mechanism.,true,not_independently_recorded,not_independently_recorded,not_independently_recorded,false,false,false,false,false,false,false,false,not_ingested,not_codified,not_causal_evidence,false,structured co-location only; linkage does not estimate a wage effect or prove causation
QQL513-25db18db4356094c206e6f,quantitative:qobs_252c3f4d01146a0f8d27f87b,legacy:qualitative:lobs_588d740e8273685f6286c62a:implementation_or_retroactivity_advantage,linked,exact_same_source,shared committed source_review_id and/or retained_content_hash,Clearlake,CA,police,,2021-07-01 to 2022-06-30,cba,percentage_raise_value,percentage,needs_normalization_later,"rate_value=6.0% | percentage_increase=6.0% | effective_date=July 1, 2021 | currency_or_unit=percent | normalized_scalar_value=6.0",implementation_or_retroactivity_advantage,context_only,neutral_or_unclear,weak,"This indicates a timing/eligibility condition for a subsequent merit increase, but does not state retroactivity, effective-date advantage, or comparative timing.",true,not_independently_recorded,not_independently_recorded,not_independently_recorded,false,false,false,false,false,false,false,false,not_ingested,not_codified,not_causal_evidence,false,structured co-location only; linkage does not estimate a wage effect or prove causation
QQL513-fa9d14dbd953ff436228f1,quantitative:qobs_26f2558792e3a578d26cc38a,legacy:qualitative:lobs_bcfe48dc63b56e7e98e9dd7c:automatic_raise_mechanism,linked,exact_same_source,shared committed source_review_id and/or retained_content_hash,La Grande,OR,fire,,2026-06-21 to 2029-06-20,cba,hourly_rate_value,dollars_per_hour,needs_normalization_later,rate_value=$ 30.12 | hourly_rate=$ 30.12 | step=Step 3 | grade=Effective Grade 0 | effective_date=6/21/2026 | currency_or_unit=USD/hour | normalized_scalar_value=30.12 | normalized_effective_date=2026-06-21,automatic_raise_mechanism,direct_text_claim,neutral_or_unclear,strong,COLA is stated as effective June 21st; does not specify safety-vs-non-safety impacts.,true,not_independently_recorded,not_independently_recorded,not_independently_recorded,false,false,false,false,false,false,false,false,not_ingested,not_codified,not_causal_evidence,false,structured co-location only; linkage does not estimate a wage effect or prove causation
QQL513-483fc4bb4819a78455f360,quantitative:qobs_28212095d51b70f3190e8f49,legacy:qualitative:lobs_28212095d51b70f3190e8f49:implementation_or_retroactivity_advantage,linked,exact_same_source,shared committed source_review_id and/or retained_content_hash,Lino Lakes,MN,police,,2023-01-01 to 2024-12-31,cba,percentage_raise_value,percentage,direct_text_quantitative_claim_ready,"percentage_increase=3% | effective_date=January 1, 2023 | currency_or_unit=percent | normalized_scalar_value=3",implementation_or_retroactivity_advantage,documentary_mechanism_claim,neutral_or_unclear,weak,Not asserting a favorable advantage; only noting timing language in the document.,true,not_independently_recorded,not_independently_recorded,not_independently_recorded,false,false,false,false,false,false,false,false,not_ingested,not_codified,not_causal_evidence,false,structured co-location only; linkage does not estimate a wage effect or prove causation
QQL513-8fcfc42c210553666d7549,quantitative:qobs_2b01737deb77d9d781929e73,legacy:qualitative:lobs_112c6e115bf289353e12bd94:implementation_or_retroactivity_advantage,linked,exact_same_source,shared committed source_review_id and/or retained_content_hash,Ypsilanti,MI,police,,2021-01-01 to 2024-12-31,cba,hourly_rate_value,dollars_per_hour,needs_normalization_later,rate_value=$ 40.383 | hourly_rate=$ 40.383 | grade=PC2-1 | effective_date=01/01/2021 | currency_or_unit=USD/hour | normalized_scalar_value=40.383 | normalized_effective_date=2021-01-01,implementation_or_retroactivity_advantage,provisional_causal_candidate,neutral_or_unclear,weak,"This only indicates a timing/effective date and does not state whether any increase is retroactive, delayed, or advantageous.",true,not_independently_recorded,not_independently_recorded,not_independently_recorded,false,false,false,false,false,false,false,false,not_ingested,not_codified,not_causal_evidence,false,structured co-location only; linkage does not estimate a wage effect or prove causation
QQL513-8b4440408f66647a66272e,quantitative:qobs_2c4fe911e49d92d55ee9c5c1,legacy:qualitative:lobs_72086010cc46c2e79003b133:bargaining_power_signal,linked,exact_same_source,shared committed source_review_id and/or retained_content_hash,Columbia,MO,police,,2020-10-01 to 2023-09-30,memorandum_or_settlement,hourly_rate_value,dollars_per_hour,needs_normalization_later,"rate_value=35.03 | hourly_rate=35.03 per hour | effective_date=May 15, 2022 | currency_or_unit=per hour | normalized_scalar_value=35.03",bargaining_power_signal,documentary_mechanism_claim,neutral_or_unclear,weak,"This supports that negotiations over compensation/pay structure will be reopened, but the span does not specify bargaining leverage terms (e.g., union arbitration, factfinding, or negotiated settlement language).",true,not_independently_recorded,not_independently_recorded,not_independently_recorded,false,false,false,false,false,false,false,false,not_ingested,not_codified,not_causal_evidence,false,structured co-location only; linkage does not estimate a wage effect or prove causation
QQL513-11b7ce06ef55fa633ed2a4,quantitative:qobs_2c61d48fabd207ac0fde9ebd,legacy:qualitative:lobs_00dcd4d701faa49826d0585f:implementation_or_retroactivity_advantage,linked,exact_same_source,shared committed source_review_id and/or retained_content_hash,Santa Rosa,CA,fire,,2021-07-01 to 2024-06-30,cba,step_rank_grade_value,dollars_per_period,direct_text_quantitative_claim_ready,"salary_value=7,899 | step=Step 2 | effective_date=September 26, 2021 | currency_or_unit=monthly | normalized_scalar_value=7899",implementation_or_retroactivity_advantage,provisional_causal_candidate,gap_narrowing,weak,Supports only that the pay increase/treatment is timed to an effective date; does not specify magnitude or whether the timing benefits safety vs non-safety.,true,not_independently_recorded,not_independently_recorded,not_independently_recorded,false,false,false,false,false,false,false,false,not_ingested,not_codified,not_causal_evidence,false,structured co-location only; linkage does not estimate a wage effect or prove causation
QQL513-a30e7cc9793c9528db6ba2,quantitative:qobs_2c61d48fabd207ac0fde9ebd,legacy:qualitative:lobs_2c61d48fabd207ac0fde9ebd:implementation_or_retroactivity_advantage,linked,exact_same_source,shared committed source_review_id and/or retained_content_hash,Santa Rosa,CA,fire,,2021-07-01 to 2024-06-30,cba,step_rank_grade_value,dollars_per_period,direct_text_quantitative_claim_ready,"salary_value=7,899 | step=Step 2 | effective_date=September 26, 2021 | currency_or_unit=monthly | normalized_scalar_value=7899",implementation_or_retroactivity_advantage,direct_text_claim,neutral_or_unclear,weak,Addresses timing/implementation wording only; no comparative advantage or wage effect stated.,true,not_independently_recorded,not_independently_recorded,not_independently_recorded,false,false,false,false,false,false,false,false,not_ingested,not_codified,not_causal_evidence,false,structured co-location only; linkage does not estimate a wage effect or prove causation
QQL513-53ac886396ae8e765a3eb7,quantitative:qobs_2d0d74557a4fa18b07187136,legacy:qualitative:lobs_2d0d74557a4fa18b07187136:implementation_or_retroactivity_advantage,linked,exact_same_source,shared committed source_review_id and/or retained_content_hash,Buffalo,NY,fire,,2017-07-01 to 2025-06-30,cba,annual_salary_value,dollars_per_year,direct_text_quantitative_claim_ready,annual_salary=38500.00 | step=Step 1 | effective_date=7/1/17 | currency_or_unit=$ | normalized_scalar_value=38500.00,implementation_or_retroactivity_advantage,context_only,neutral_or_unclear,weak,Timing/effective-date language only; does not itself establish a pay-advantage mechanism or comparative timing.,true,not_independently_recorded,not_independently_recorded,not_independently_recorded,false,false,false,false,false,false,false,false,not_ingested,not_codified,not_causal_evidence,false,structured co-location only; linkage does not estimate a wage effect or prove causation
QQL513-6750e43cc520d6b6776188,quantitative:qobs_2f57634a0d2f2cccacadca55,legacy:qualitative:lobs_57a24d866fe77c8c522743d1:implementation_or_retroactivity_advantage,linked,exact_same_source,shared committed source_review_id and/or retained_content_hash,Sparks,NV,police,,2023-07-01 to 2025-06-30,cba,percentage_raise_value,percentage,direct_text_quantitative_claim_ready,"percentage_increase=2.8% | effective_date=Effective July 6, 2020 | currency_or_unit=percent | normalized_scalar_value=2.8",implementation_or_retroactivity_advantage,documentary_mechanism_claim,gap_narrowing,moderate,This only indicates timing/effective-date structure for a pay increase; it does not establish advantage beyond timing.,true,not_independently_recorded,not_independently_recorded,not_independently_recorded,false,false,false,false,false,false,false,false,not_ingested,not_codified,not_causal_evidence,false,structured co-location only; linkage does not estimate a wage effect or prove causation
QQL513-927185a1df20c02026bd9b,quantitative:qobs_36b39fbc5f98ee94b6d9cd7a,legacy:qualitative:lobs_36b39fbc5f98ee94b6d9cd7a:automatic_raise_mechanism,linked,exact_same_source,shared committed source_review_id and/or retained_content_hash,Canton,OH,non_safety,,2025-01-01 to 2027-12-31,cba,percentage_raise_value,percentage,direct_text_quantitative_claim_ready,percentage_increase=3% | normalized_scalar_value=3,automatic_raise_mechanism,direct_text_claim,non_safety_advantage,moderate,"The span references a 'lowest step' that provides an increase in the employee's rate of pay of at least 3%, which is consistent with a step-based automatic compensation rule; it does not establish any comparative outcome.",true,not_independently_recorded,not_independently_recorded,not_independently_recorded,false,false,false,false,false,false,false,false,not_ingested,not_codified,not_causal_evidence,false,structured co-location only; linkage does not estimate a wage effect or prove causation
QQL513-99c53074fc2e7e1f4bd4e7,quantitative:qobs_3771a818927eca91ce6b5f02,legacy:qualitative:lobs_aa32d97233e694c1b2a41310:automatic_raise_mechanism,linked,exact_same_source,shared committed source_review_id and/or retained_content_hash,La Grande,OR,police,,2026-06-21 to 2029-06-20,cba,percentage_raise_value,percentage,direct_text_quantitative_claim_ready,percentage_increase=2% | currency_or_unit=current base salary | normalized_scalar_value=2,automatic_raise_mechanism,direct_text_claim,neutral_or_unclear,moderate,"Shows that COLA outcomes are insulated from evaluation outcomes, indicating an automatic COLA component exists but does not establish comparative wage effects.",true,not_independently_recorded,not_independently_recorded,not_independently_recorded,false,false,false,false,false,false,false,false,not_ingested,not_codified,not_causal_evidence,false,structured co-location only; linkage does not estimate a wage effect or prove causation
