inventory_id,absolute_path_hash,relative_path,filename,extension,artifact_family,artifact_subfamily,tracked_status,ignored_status,untracked_status,symlink_status,file_size_bytes,file_size_human,modified_time,created_time_if_available,SHA256_if_available,existing_hash_source,exact_duplicate_group_id,near_duplicate_group_id_if_available,canonical_source_id_if_available,task_id_if_available,source_type_if_available,municipality_if_available,state_if_available,period_if_available,original_URL_pointer_if_available,extraction_status_if_available,claim_or_report_dependency,current_use_status,superseded_status,sensitive_material_risk,machine_specific_path_risk,redistribution_risk,clean_repo_decision,source_library_decision,original_archive_decision,post_acceptance_cleanup_decision,cleanup_priority,cleanup_level,estimated_reclaimable_bytes,replacement_summary_path,retention_reason,exclusion_reason,unresolved_question,lane_id,lineage
INV-12836f04a1f10c265fa9,,corpus/ma_georgetown/ma_georgetown_police_command_staff_2020_2023_ocr.pdf,,,report,pdf,,,,,524734,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_final_asset_selection,medium,2,524734,,Superseded historical output; retain compact lineage and selected milestones.,Not required in the compact handoff repository.,,handoff_inventory_lane_001,filesystem_stat_and_project_path_rules
INV-5805d143d65f53c33987,,corpus/tx_houston/tx_houston_hpffa_fire_arbitration_award_2026.pdf,,,report,pdf,,,,,146618,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_final_asset_selection,medium,2,146618,,Superseded historical output; retain compact lineage and selected milestones.,Not required in the compact handoff repository.,,handoff_inventory_lane_001,filesystem_stat_and_project_path_rules
INV-174812ba72c0d420bdee,,scripts/run_scout_preflight_gate.py,,,script,py,,,,,9915,,,,,,,,,,,,,,,,,,,,,,retain_if_essential,exclude,retain,retain,none,none,0,,Candidate for clean-repository reproducibility and onboarding.,Exclude only if superseded or machine-specific.,,handoff_inventory_lane_001,filesystem_stat_and_project_path_rules
INV-c6793881d3f27df997a8,,docs/archive/texas_ohio_ingestion_provenance_2026-07/houston_fire_source_resolution_preflight_2026-07-08.md,,,ingestion,ingestion_output,,,,,4739,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_reconstruction_validation,medium,3,4739,,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",Not required in the compact handoff repository.,,handoff_inventory_lane_001,filesystem_stat_and_project_path_rules
INV-56f1751e2ba65919ec3b,,scripts/test_tier_c_readiness_dashboard_map_update.py,,,dashboard,py,,,,,7426,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,retain,none,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,handoff_inventory_lane_001,filesystem_stat_and_project_path_rules
INV-ccb94689830df24710ed,,tmp/gabriel_proxy_connection_diagnosis_2026-07-16/validation/validate.txt,,,rating,rating_output,,,,,124,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,retain,none,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,handoff_inventory_lane_001,filesystem_stat_and_project_path_rules
INV-96eea843fe9c96ef52d3,,corpus/nj_trenton/nj_trenton_other_afscme2281_cba_2019.pdf,,,report,pdf,,,,,1544015,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_final_asset_selection,medium,2,1544015,,Superseded historical output; retain compact lineage and selected milestones.,Not required in the compact handoff repository.,,handoff_inventory_lane_001,filesystem_stat_and_project_path_rules
INV-87a6dbaaddf6cf4e2b63,,scripts/run_live_dashboard_content_audit_fix.py,,,dashboard,py,,,,,36554,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,retain,none,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,handoff_inventory_lane_001,filesystem_stat_and_project_path_rules
INV-adfceab760e386d73d8a,,corpus/ma_arlington/ma_arlington_afscme_cba_fy2018_2021.pdf,,,report,pdf,,,,,190346,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_final_asset_selection,medium,2,190346,,Superseded historical output; retain compact lineage and selected milestones.,Not required in the compact handoff repository.,,handoff_inventory_lane_001,filesystem_stat_and_project_path_rules
INV-fde32053910e92d94bec,,docs/archive/final_report_production_2026-07/report_scaffold_preflight_2026-07-10.md,,,report,report_support,,,,,5777,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_final_asset_selection,medium,2,5777,,Superseded historical output; retain compact lineage and selected milestones.,Not required in the compact handoff repository.,,handoff_inventory_lane_001,filesystem_stat_and_project_path_rules
INV-05f3b15c3ddb2818d0fa,,scripts/audit_text_table_detection_lanes.py,,,script,py,,,,,18349,,,,,,,,,,,,,,,,,,,,,,retain_if_essential,exclude,retain,retain,none,none,0,,Candidate for clean-repository reproducibility and onboarding.,Exclude only if superseded or machine-specific.,,handoff_inventory_lane_001,filesystem_stat_and_project_path_rules
INV-711aec93eb520a4bec68,,scripts/build_whole_corpus_evidence_correction.py,,,script,py,,,,,99504,,,,,,,,,,,,,,,,,,,,,,retain_if_essential,exclude,retain,retain,none,none,0,,Candidate for clean-repository reproducibility and onboarding.,Exclude only if superseded or machine-specific.,,handoff_inventory_lane_001,filesystem_stat_and_project_path_rules
INV-25c63562e5f5128ef3cf,,docs/archive/legacy_gabriel_pilot_2026-06/gabriel_pilot/results_gabriel_builtin_web_smoke_boston_2026-07-01.csv,,,rating,rating_output,,,,,643,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,retain,none,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,handoff_inventory_lane_001,filesystem_stat_and_project_path_rules
INV-6b37b939a19c07ab613a,,scripts/prepare_text_table_calibration_subset.py,,,script,py,,,,,31886,,,,,,,,,,,,,,,,,,,,,,retain_if_essential,exclude,retain,retain,none,none,0,,Candidate for clean-repository reproducibility and onboarding.,Exclude only if superseded or machine-specific.,,handoff_inventory_lane_001,filesystem_stat_and_project_path_rules
INV-b5d4c6758680691bcf17,,scripts/run_combined_broad_span_extraction_3815.py,,,raw_span,span,,,,,39272,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_reconstruction_validation,medium,3,39272,,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",Not required in the compact handoff repository.,,handoff_inventory_lane_001,filesystem_stat_and_project_path_rules
INV-0cd060687d4ed2165228,,tmp/gabriel_proxy_connection_retest_2026-07-17/next_task.md,,,rating,rating_output,,,,,578,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,retain,none,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,handoff_inventory_lane_001,filesystem_stat_and_project_path_rules
INV-b69eee19e2f3fa89b801,,docs/archive/early_occupation_scoping_2026-07/national_municipal_workforce_mechanism_scan_2026-07-05.md,,,documentation,project_documentation,,,,,59262,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_final_asset_selection,medium,2,59262,,Superseded historical output; retain compact lineage and selected milestones.,Not required in the compact handoff repository.,,handoff_inventory_lane_001,filesystem_stat_and_project_path_rules
INV-3f9b959d5256c9d9e7ec,,inbox/foia/ma_seekonk_fire_iaff_local_1931_2022_2025.pdf,,,report,pdf,,,,,366723,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_final_asset_selection,medium,2,366723,,Superseded historical output; retain compact lineage and selected milestones.,Not required in the compact handoff repository.,,handoff_inventory_lane_001,filesystem_stat_and_project_path_rules
INV-5d2c61cadfe0e8a0584d,,scripts/run_whole_corpus_visual_production.py,,,script,py,,,,,91640,,,,,,,,,,,,,,,,,,,,,,retain_if_essential,exclude,retain,retain,none,none,0,,Candidate for clean-repository reproducibility and onboarding.,Exclude only if superseded or machine-specific.,,handoff_inventory_lane_001,filesystem_stat_and_project_path_rules
INV-5149e2de8a0c040a1efe,,tmp/gabriel_huit_code_packet_2026-07-17/changed_files.txt,,,rating,rating_output,,,,,1467,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,retain,none,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,handoff_inventory_lane_001,filesystem_stat_and_project_path_rules
INV-69ee129cd526ea62f874,,scripts/run_remaining_municipality_candidate_review.py,,,script,py,,,,,46244,,,,,,,,,,,,,,,,,,,,,,retain_if_essential,exclude,retain,retain,none,none,0,,Candidate for clean-repository reproducibility and onboarding.,Exclude only if superseded or machine-specific.,,handoff_inventory_lane_001,filesystem_stat_and_project_path_rules
INV-3f46c6efa26e2f86d087,,docs/archive/texas_ohio_ingestion_provenance_2026-07/houston_fire_mechanism_excerpt_extraction_2026-07-08.md,,,ingestion,ingestion_output,,,,,3564,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_reconstruction_validation,medium,3,3564,,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",Not required in the compact handoff repository.,,handoff_inventory_lane_001,filesystem_stat_and_project_path_rules
INV-0646c48c376c40920bc3,,corpus/oh_toledo/oh_toledo_local92_fire_cba_2024_2026.pdf,,,report,pdf,,,,,1074907,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_final_asset_selection,medium,2,1074907,,Superseded historical output; retain compact lineage and selected milestones.,Not required in the compact handoff repository.,,handoff_inventory_lane_001,filesystem_stat_and_project_path_rules
INV-a4be9e2efe4e522a01b0,,corpus/nj_newark/nj_newark_fire_ffunion_cba_2013_2015.meta.json,,,unknown,json,,,,,1737,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,retain,none,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,handoff_inventory_lane_001,filesystem_stat_and_project_path_rules
INV-e586594d950c823c0640,,docs/archive/legacy_gabriel_pilot_2026-06/gabriel_websearch_mass_city_pilot_summary_2026-06-30.md,,,rating,rating_output,,,,,8754,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,retain,none,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,handoff_inventory_lane_001,filesystem_stat_and_project_path_rules
INV-4297647d3e304e947650,,inbox/foia/ma_arlington_afscme_cba_thru_june2024.pdf,,,report,pdf,,,,,1724092,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_final_asset_selection,medium,2,1724092,,Superseded historical output; retain compact lineage and selected milestones.,Not required in the compact handoff repository.,,handoff_inventory_lane_001,filesystem_stat_and_project_path_rules
INV-6d70dd0f0a0fc46a1c82,,docs/archive/texas_ohio_ingestion_provenance_2026-07/texas_ohio_approved_source_plan_2026-07-08.csv,,,ingestion,ingestion_output,,,,,36848,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_reconstruction_validation,medium,3,36848,,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",Not required in the compact handoff repository.,,handoff_inventory_lane_001,filesystem_stat_and_project_path_rules
INV-223bc94009b012c425ab,,tmp/gabriel_proxy_connection_retest_2026-07-17/validation/prompt_test.txt,,,rating,rating_output,,,,,384,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,retain,none,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,handoff_inventory_lane_001,filesystem_stat_and_project_path_rules
INV-51ddd794e5a48624e17d,,scripts/run_quantitative_to_qualitative_mechanism_linkage_513.py,,,script,py,,,,,44455,,,,,,,,,,,,,,,,,,,,,,retain_if_essential,exclude,retain,retain,none,none,0,,Candidate for clean-repository reproducibility and onboarding.,Exclude only if superseded or machine-specific.,,handoff_inventory_lane_001,filesystem_stat_and_project_path_rules
INV-c110674090b280fd98b3,,inbox/foia/ma_somerville_police_spea_cba_2004_2015.pdf,,,report,pdf,,,,,2626106,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_final_asset_selection,medium,2,2626106,,Superseded historical output; retain compact lineage and selected milestones.,Not required in the compact handoff repository.,,handoff_inventory_lane_001,filesystem_stat_and_project_path_rules
INV-d8644ac54a1bae0ea949,,scripts/run_compensation_evidence_bounded_local_pdf_text_layer_span_capture.py,,,raw_span,span,,,,,51472,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_reconstruction_validation,medium,3,51472,,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",Not required in the compact handoff repository.,,handoff_inventory_lane_001,filesystem_stat_and_project_path_rules
INV-13b6b4b98e09a339abcd,,inbox/foia/ma_peabody_afscme_local_365_school_2018_2021.pdf,,,report,pdf,,,,,1048725,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_final_asset_selection,medium,2,1048725,,Superseded historical output; retain compact lineage and selected milestones.,Not required in the compact handoff repository.,,handoff_inventory_lane_001,filesystem_stat_and_project_path_rules
INV-52a9b27f508391ca140e,,scripts/run_tier_c_readiness_dashboard_map_update.py,,,dashboard,py,,,,,62049,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,retain,none,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,handoff_inventory_lane_001,filesystem_stat_and_project_path_rules
INV-38a45b03a22c81f62541,,corpus/ma_seekonk/ma_seekonk_library_mlsa_local_4928_2023_2026.pdf,,,report,pdf,,,,,690948,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_final_asset_selection,medium,2,690948,,Superseded historical output; retain compact lineage and selected milestones.,Not required in the compact handoff repository.,,handoff_inventory_lane_001,filesystem_stat_and_project_path_rules
INV-fe3aa025a47b4a97f5e1,,scripts/test_targeted_evidence_span_rating_summary_173.py,,,rating,rating_output,,,,,8558,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,retain,none,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,handoff_inventory_lane_001,filesystem_stat_and_project_path_rules
INV-2617a9d330518db2c18b,,scripts/build_broad_state_4x2500_span_extraction_relay.py,,,raw_span,span,,,,,4765,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_reconstruction_validation,medium,3,4765,,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",Not required in the compact handoff repository.,,handoff_inventory_lane_001,filesystem_stat_and_project_path_rules
INV-80ab2352bba8b975769f,,scripts/test_compensation_evidence_bounded_qualitative_span_disambiguation_followup.py,,,raw_span,span,,,,,15814,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_reconstruction_validation,medium,3,15814,,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",Not required in the compact handoff repository.,,handoff_inventory_lane_001,filesystem_stat_and_project_path_rules
INV-e71027dea30fe577cad6,,scripts/build_national_batch01_il25_2_live_candidate_handoff.py,,,script,py,,,,,4514,,,,,,,,,,,,,,,,,,,,,,retain_if_essential,exclude,retain,retain,none,none,0,,Candidate for clean-repository reproducibility and onboarding.,Exclude only if superseded or machine-specific.,,handoff_inventory_lane_001,filesystem_stat_and_project_path_rules
INV-6be0910a26b6ee8ae5da,,inbox/foia/ma_franklin_library_2022_2025.pdf,,,report,pdf,,,,,524781,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,eligible_after_final_asset_selection,medium,2,524781,,Superseded historical output; retain compact lineage and selected milestones.,Not required in the compact handoff repository.,,handoff_inventory_lane_001,filesystem_stat_and_project_path_rules
INV-aac2215e5c22d6d4f505,,scripts/run_broad_state_4x2500_source_review_download.py,,,script,py,,,,,59946,,,,,,,,,,,,,,,,,,,,,,retain_if_essential,exclude,retain,retain,none,none,0,,Candidate for clean-repository reproducibility and onboarding.,Exclude only if superseded or machine-specific.,,handoff_inventory_lane_001,filesystem_stat_and_project_path_rules
INV-3cf1153f71f796c21d36,,scripts/run_targeted_source_verification_tier_a_b.py,,,script,py,,,,,49283,,,,,,,,,,,,,,,,,,,,,,retain_if_essential,exclude,retain,retain,none,none,0,,Candidate for clean-repository reproducibility and onboarding.,Exclude only if superseded or machine-specific.,,handoff_inventory_lane_001,filesystem_stat_and_project_path_rules
INV-58123fbe95f77224413d,,docs/archive/legacy_gabriel_pilot_2026-06/gabriel_pilot/summarize_v9.py,,,rating,rating_output,,,,,21402,,,,,,,,,,,,,,,,,,,,,,exclude,exclude,retain,retain,none,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,handoff_inventory_lane_001,filesystem_stat_and_project_path_rules
INV-a9c67b8df9157b25d319,,ingest/relevance_filters.py,,,script,py,,,,,4724,,,,,,,,,,,,,,,,,,,,,,retain_if_essential,exclude,retain,retain,none,none,0,,Candidate for clean-repository reproducibility and onboarding.,Exclude only if superseded or machine-specific.,,handoff_inventory_lane_001,filesystem_stat_and_project_path_rules
