artifact_family,relative_path,decision,bytes,reason,physical_action_this_task
rating,tmp/gabriel_proxy_connection_retest_2026-07-17/patch_diff_summary.txt,retain,646,Preserve project lineage in the original archive.,none
rating,tmp/gabriel_state_source_scout/MA/national_batch01_ma_live_2026-07-16_remaining_first_attempt/prompt_preview.md,retain,23279,Preserve project lineage in the original archive.,none
rating,docs/archive/legacy_gabriel_pilot_2026-06/gabriel_pilot/results_v10_gold_dryrun_audit_2026-06-29.csv,retain,4926,Preserve project lineage in the original archive.,none
rating,docs/archive/legacy_gabriel_pilot_2026-06/gabriel_pilot/run_gabriel_builtin_web_boston_graduated_retry.py,retain,27177,Preserve project lineage in the original archive.,none
validation,docs/archive/early_occupation_scoping_2026-07/all_groups_wage_mechanism_audit_2026-07-06.md,retain,50448,Superseded historical output; retain compact lineage and selected milestones.,none
raw_span,scripts/test_compensation_evidence_bounded_local_pdf_text_layer_span_capture.py,retain,14262,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",none
ingestion,docs/archive/texas_ohio_ingestion_provenance_2026-07/texas_ohio_second_batch_recognition_clause_extraction_2026-07-08.md,retain,1922,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",none
validation,docs/archive/early_occupation_scoping_2026-07/public_sector_impasse_arbitration_state_law_citation_audit_2026-07-05.md,retain,41954,Superseded historical output; retain compact lineage and selected milestones.,none
rating,docs/archive/legacy_gabriel_pilot_2026-06/gabriel_pilot/Graphs V1/graph2_by_source_type.png,retain,33238,Preserve project lineage in the original archive.,none
ingestion,docs/archive/texas_ohio_ingestion_provenance_2026-07/texas_ohio_second_batch_metadata_additions_2026-07-08.csv,retain,2592,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",none
documentation,README.md,retain,4794,Superseded historical output; retain compact lineage and selected milestones.,none
rating,docs/archive/legacy_gabriel_pilot_2026-06/gabriel_pilot/input_v10_gold_repaired_2026-06-30.csv,retain,1188559,Preserve project lineage in the original archive.,none
dashboard,docs/dashboard/data/verification_status_summary.json,retain,15288,Preserve project lineage in the original archive.,none
rating,tmp/gabriel_proxy_connection_retest_2026-07-17/git_status_post_commit.txt,retain,203,Preserve project lineage in the original archive.,none
rating,docs/archive/legacy_gabriel_pilot_2026-06/gabriel_pilot/build_input_v9.py,retain,5874,Preserve project lineage in the original archive.,none
ingestion,docs/archive/texas_ohio_ingestion_provenance_2026-07/houston_fire_source_resolution_summary_2026-07-08.md,retain,6427,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",none
script,scripts/run_global_analysis_readiness_gate.py,retain,32332,Candidate for clean-repository reproducibility and onboarding.,none
rating,docs/archive/legacy_gabriel_pilot_2026-06/gabriel_pilot/run_gabriel_v10_gold_dryrun.py,retain,24072,Preserve project lineage in the original archive.,none
rating,tmp/gabriel_huit_code_packet_2026-07-17/validation/validate.txt,retain,175,Preserve project lineage in the original archive.,none
rating,scripts/run_tier_c_evidence_span_rating_summary_140.py,retain,36760,Preserve project lineage in the original archive.,none
rating,docs/archive/legacy_gabriel_pilot_2026-06/gabriel_pilot/diagnose_gabriel_proxy_web_connectivity.py,retain,16465,Preserve project lineage in the original archive.,none
validation,tmp/huit_openai_request_shape_diagnosis_2026-07-17/validation_py_compile.txt,retain,152,Superseded historical output; retain compact lineage and selected milestones.,none
dashboard,docs/dashboard/src/components/mapMetrics.js,retain,1128,Preserve project lineage in the original archive.,none
dashboard,scripts/test_dashboard_github_pages_deployment_repair.py,retain,119186,Preserve project lineage in the original archive.,none
rating,tmp/gabriel_proxy_connection_diagnosis_2026-07-16/validation/py_compile_prompt_test.txt,retain,0,Preserve project lineage in the original archive.,none
script,scripts/proxy_pilot_must_have_sources.py,retain,35171,Candidate for clean-repository reproducibility and onboarding.,none
rating,tmp/gabriel_proxy_connection_retest_2026-07-17/validation/test_pipeline.txt,retain,75,Preserve project lineage in the original archive.,none
script,scripts/test_combined_broad_candidate_review.py,retain,8797,Candidate for clean-repository reproducibility and onboarding.,none
report,corpus/ma_newton/ma_newton_police_cba_lris.pdf,retain,43460347,Superseded historical output; retain compact lineage and selected milestones.,none
dashboard,docs/dashboard/src/assets/us-states-2025-20m.geojson,retain,293563,Preserve project lineage in the original archive.,none
rating,docs/archive/legacy_gabriel_pilot_2026-06/gabriel_pilot/results_gabriel_websearch_seed_demo_sources_2026-06-30.csv,retain,9061,Preserve project lineage in the original archive.,none
script,scripts/test_targeted_pdf_text_layer_readiness_387.py,retain,15193,Candidate for clean-repository reproducibility and onboarding.,none
script,scripts/test_targeted_scouting_four_lane_prep_dry_run.py,retain,18823,Candidate for clean-repository reproducibility and onboarding.,none
script,scripts/test_targeted_source_review_download_429.py,retain,13217,Candidate for clean-repository reproducibility and onboarding.,none
dashboard,docs/dashboard/vite.config.js,retain,287,Preserve project lineage in the original archive.,none
raw_span,scripts/run_remaining_municipality_span_extraction.py,retain,54409,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",none
report,corpus/ma_georgetown/ma_georgetown_afscme_custodians_2020_2023_ocr.pdf,retain,1108099,Superseded historical output; retain compact lineage and selected milestones.,none
rating,docs/archive/legacy_gabriel_pilot_2026-06/gabriel_pilot/results_gabriel_websearch_seed_demo_2026-06-30.csv,retain,73814,Preserve project lineage in the original archive.,none
report,corpus/tx_houston/tx_houston_hpffa_fire_settlement_agreement_2026.pdf,retain,325094,Superseded historical output; retain compact lineage and selected milestones.,none
script,scripts/test_remaining_municipality_text_extraction.py,retain,2354,Candidate for clean-repository reproducibility and onboarding.,none
report,corpus/ma_wayland/ma_wayland_police_2020_2023.pdf,retain,1416924,Superseded historical output; retain compact lineage and selected milestones.,none
script,scripts/run_broad_candidate_verification_4x3000_resume_lane_004.py,retain,38953,Candidate for clean-repository reproducibility and onboarding.,none
script,scripts/run_targeted_scouting_four_lane_fixed_stagger_live.py,retain,54735,Candidate for clean-repository reproducibility and onboarding.,none
rating,tmp/gabriel_proxy_connection_diagnosis_2026-07-16/gabriel_proxy_smoke_test.py,retain,4498,Preserve project lineage in the original archive.,none
rating,docs/archive/legacy_gabriel_pilot_2026-06/gabriel_pilot/builtin_web_smoke_boston_graduated_retry_2026-07-01/gabriel_whatever_attempt_2_raw.csv,retain,2499,Preserve project lineage in the original archive.,none
rating,scripts/diagnose_gabriel_wrapper_smoke_test.py,retain,12584,Preserve project lineage in the original archive.,none
documentation,docs/archive/early_occupation_scoping_2026-07/non_safety_teacher_source_gaps_2026-07-04.md,retain,14535,Superseded historical output; retain compact lineage and selected milestones.,none
documentation,docs/archive/harvard_proxy_early_design_2026-07/harvard_proxy_evidence_window_scaffold_revision_2026-07-07.md,retain,9075,Superseded historical output; retain compact lineage and selected milestones.,none
rating,docs/archive/legacy_gabriel_pilot_2026-06/gabriel_pilot/builtin_web_smoke_boston_2026-07-01/gabriel_whatever_raw.csv,retain,265,Preserve project lineage in the original archive.,none
raw_span,scripts/run_broad_state_4x2500_span_extraction.py,retain,60531,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",none
script,scripts/coordinate_external_data_exhaustive_pipeline.py,retain,12660,Candidate for clean-repository reproducibility and onboarding.,none
rating,docs/archive/legacy_gabriel_pilot_2026-06/gabriel_codify_excerpt_browser_2026-07-09_scaleup.html,retain,494551,Preserve project lineage in the original archive.,none
rating,tmp/gabriel_huit_code_packet_2026-07-17/git_log_latest.txt,retain,184,Preserve project lineage in the original archive.,none
rating,tmp/gabriel_state_source_scout/MA/national_batch01_ma_live_2026-07-16/failed_parses.csv,retain,3201,Preserve project lineage in the original archive.,none
documentation,docs/archive/acquisition_recon_2026-06/ma_somerville_mechanism_source_recon_2026-06-26.md,retain,4996,Superseded historical output; retain compact lineage and selected milestones.,none
rating,docs/archive/legacy_gabriel_pilot_2026-06/gabriel_pilot/figures_v9/v9_exact_vs_overlap_matched.png,retain,45601,Preserve project lineage in the original archive.,none
rating,docs/archive/legacy_gabriel_pilot_2026-06/gabriel_pilot/results_v9_summary_by_safety.csv,retain,192,Preserve project lineage in the original archive.,none
rating,tmp/gabriel_proxy_connection_retest_2026-07-17/validation/py_compile_prompt_test.txt,retain,110,Preserve project lineage in the original archive.,none
documentation,docs/archive/early_occupation_scoping_2026-07/non_safety_library_source_gaps_2026-07-05.md,retain,15803,Superseded historical output; retain compact lineage and selected milestones.,none
rating,scripts/run_compensation_evidence_gabriel_claim_rating_summary_review_636.py,retain,42902,Preserve project lineage in the original archive.,none
rating,tmp/gabriel_state_source_scout/MA/national_batch01_ma_live_2026-07-16/raw_outputs.csv,retain,1039,Preserve project lineage in the original archive.,none
report,docs/final_reports/deeper_look_safety_non_safety_wage_mechanisms_2026-07-10.pdf,retain,1012886,Superseded historical output; retain compact lineage and selected milestones.,none
report,corpus/ma_franklin/ma_franklin_firefighters_2022_2025.pdf,retain,663248,Superseded historical output; retain compact lineage and selected milestones.,none
documentation,ingest/fetchers/README.md,retain,1273,Superseded historical output; retain compact lineage and selected milestones.,none
script,scripts/run_compensation_evidence_limited_qualitative_usage_layer.py,retain,48901,Candidate for clean-repository reproducibility and onboarding.,none
documentation,docs/archive/acquisition_recon_2026-06/ma_school_committee_meeting_materials_recon_2026-06-24.md,retain,13366,Superseded historical output; retain compact lineage and selected milestones.,none
unknown,.gitignore,retain,2375,Preserve project lineage in the original archive.,none
script,scripts/test_targeted_scouting_four_lane_staggered_live.py,retain,11019,Candidate for clean-repository reproducibility and onboarding.,none
unknown,requirements.txt,retain,285,Preserve project lineage in the original archive.,none
script,scripts/prepare_content_triage_batches.py,retain,37858,Candidate for clean-repository reproducibility and onboarding.,none
rating,tmp/gabriel_proxy_connection_retest_2026-07-17/validation/py_compile_scout.txt,retain,98,Preserve project lineage in the original archive.,none
documentation,docs/archive/early_occupation_scoping_2026-07/police_fire_wage_hypothesis_matrix_2026-07-02.csv,retain,69757,Superseded historical output; retain compact lineage and selected milestones.,none
