extraction_case_id,document_identity_id,text_table_detection_id,page_number,page_role,bounded_evidence_pointer,text_chars,wage_term_count,numeric_token_count,table_like_line_count,qualitative_mechanism_term_count,non_base_wage_term_count,reference_signal,rendered_image_available,rendered_image_path,packet_page_count,packet_text_chars,packet_status
cex_984cbbc236fcfff6e4a419d0,doc_c42d5fc6002f27cfaaf337b0,ttd_2ce5b14e34446374d0a0d9e6,29,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0148_sr_699e21fcf09995693a5fcc68.pdf#page=29,1499,3,76,0,1,3,no,no,,6,5996,bounded_valid
cex_984cbbc236fcfff6e4a419d0,doc_c42d5fc6002f27cfaaf337b0,ttd_2ce5b14e34446374d0a0d9e6,28,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0148_sr_699e21fcf09995693a5fcc68.pdf#page=28,1483,4,13,0,0,16,no,no,,6,5996,bounded_valid
cex_984cbbc236fcfff6e4a419d0,doc_c42d5fc6002f27cfaaf337b0,ttd_2ce5b14e34446374d0a0d9e6,30,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0148_sr_699e21fcf09995693a5fcc68.pdf#page=30,1491,3,18,0,0,21,no,no,,6,5996,bounded_valid
cex_984cbbc236fcfff6e4a419d0,doc_c42d5fc6002f27cfaaf337b0,ttd_2ce5b14e34446374d0a0d9e6,51,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0148_sr_699e21fcf09995693a5fcc68.pdf#page=51,1484,12,111,2,2,0,no,no,,6,5996,bounded_valid
cex_984cbbc236fcfff6e4a419d0,doc_c42d5fc6002f27cfaaf337b0,ttd_2ce5b14e34446374d0a0d9e6,50,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0148_sr_699e21fcf09995693a5fcc68.pdf#page=50,39,1,2,0,0,1,no,no,,6,5996,bounded_valid
cex_984cbbc236fcfff6e4a419d0,doc_c42d5fc6002f27cfaaf337b0,ttd_2ce5b14e34446374d0a0d9e6,52,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0148_sr_699e21fcf09995693a5fcc68.pdf#page=52,0,0,0,0,0,0,no,no,,6,5996,bounded_valid
cex_d3bedbd7465b1697d943e559,doc_86284c130e4f45d655b885c6,ttd_d9f42e095b3d0d19b338245b,2,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0124_sr_01d1561c19aa1c306c3e02d3.pdf#page=2,1214,10,80,1,0,14,yes,no,,6,5991,bounded_valid
cex_d3bedbd7465b1697d943e559,doc_86284c130e4f45d655b885c6,ttd_d9f42e095b3d0d19b338245b,1,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0124_sr_01d1561c19aa1c306c3e02d3.pdf#page=1,141,0,4,0,1,0,no,no,,6,5991,bounded_valid
cex_d3bedbd7465b1697d943e559,doc_86284c130e4f45d655b885c6,ttd_d9f42e095b3d0d19b338245b,3,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0124_sr_01d1561c19aa1c306c3e02d3.pdf#page=3,201,0,12,0,1,3,no,no,,6,5991,bounded_valid
cex_d3bedbd7465b1697d943e559,doc_86284c130e4f45d655b885c6,ttd_d9f42e095b3d0d19b338245b,6,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0124_sr_01d1561c19aa1c306c3e02d3.pdf#page=6,1488,2,24,0,4,1,no,no,,6,5991,bounded_valid
cex_d3bedbd7465b1697d943e559,doc_86284c130e4f45d655b885c6,ttd_d9f42e095b3d0d19b338245b,5,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0124_sr_01d1561c19aa1c306c3e02d3.pdf#page=5,1494,0,25,0,1,1,no,no,,6,5991,bounded_valid
cex_d3bedbd7465b1697d943e559,doc_86284c130e4f45d655b885c6,ttd_d9f42e095b3d0d19b338245b,7,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0124_sr_01d1561c19aa1c306c3e02d3.pdf#page=7,1453,1,43,0,2,1,no,no,,6,5991,bounded_valid
cex_2493343e2699ca44a4c9900d,doc_338a24240ab9e150cb615385,ttd_da31df639e8a22c336d5112e,2,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0261_sr_3cfa38419b6ac6da812bae2b.pdf#page=2,1489,10,28,1,0,3,yes,no,,6,5999,bounded_valid
cex_2493343e2699ca44a4c9900d,doc_338a24240ab9e150cb615385,ttd_da31df639e8a22c336d5112e,1,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0261_sr_3cfa38419b6ac6da812bae2b.pdf#page=1,125,0,4,0,0,0,no,no,,6,5999,bounded_valid
cex_2493343e2699ca44a4c9900d,doc_338a24240ab9e150cb615385,ttd_da31df639e8a22c336d5112e,3,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0261_sr_3cfa38419b6ac6da812bae2b.pdf#page=3,1498,1,28,0,1,13,no,no,,6,5999,bounded_valid
cex_2493343e2699ca44a4c9900d,doc_338a24240ab9e150cb615385,ttd_da31df639e8a22c336d5112e,12,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0261_sr_3cfa38419b6ac6da812bae2b.pdf#page=12,1492,12,34,1,1,1,no,no,,6,5999,bounded_valid
cex_2493343e2699ca44a4c9900d,doc_338a24240ab9e150cb615385,ttd_da31df639e8a22c336d5112e,11,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0261_sr_3cfa38419b6ac6da812bae2b.pdf#page=11,1383,24,35,2,6,1,no,no,,6,5999,bounded_valid
cex_2493343e2699ca44a4c9900d,doc_338a24240ab9e150cb615385,ttd_da31df639e8a22c336d5112e,13,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0261_sr_3cfa38419b6ac6da812bae2b.pdf#page=13,12,0,1,0,0,0,no,no,,6,5999,bounded_valid
cex_10f89b8ade8ce1cb0b9b4b76,doc_87b9746bf3f9c141fd992c88,ttd_09fb6576f51cf2e9174afd53,16,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0086_sr_a72e083524458d0c5609eb25.pdf#page=16,1499,12,14,0,0,1,no,no,,6,5999,bounded_valid
cex_10f89b8ade8ce1cb0b9b4b76,doc_87b9746bf3f9c141fd992c88,ttd_09fb6576f51cf2e9174afd53,15,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0086_sr_a72e083524458d0c5609eb25.pdf#page=15,1499,29,21,0,1,0,no,no,,6,5999,bounded_valid
cex_10f89b8ade8ce1cb0b9b4b76,doc_87b9746bf3f9c141fd992c88,ttd_09fb6576f51cf2e9174afd53,17,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0086_sr_a72e083524458d0c5609eb25.pdf#page=17,1499,24,9,0,0,3,no,no,,6,5999,bounded_valid
cex_10f89b8ade8ce1cb0b9b4b76,doc_87b9746bf3f9c141fd992c88,ttd_09fb6576f51cf2e9174afd53,30,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0086_sr_a72e083524458d0c5609eb25.pdf#page=30,1499,9,26,1,2,13,no,no,,6,5999,bounded_valid
cex_10f89b8ade8ce1cb0b9b4b76,doc_87b9746bf3f9c141fd992c88,ttd_09fb6576f51cf2e9174afd53,29,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0086_sr_a72e083524458d0c5609eb25.pdf#page=29,3,0,0,0,0,0,no,no,,6,5999,bounded_valid
cex_10f89b8ade8ce1cb0b9b4b76,doc_87b9746bf3f9c141fd992c88,ttd_09fb6576f51cf2e9174afd53,31,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0086_sr_a72e083524458d0c5609eb25.pdf#page=31,0,0,0,0,0,0,no,no,,6,5999,bounded_valid
cex_059fe0eff62409749bf63f97,doc_b9d8e95772fd3e65214eeaf0,ttd_d393887e1f88cebcacf984fb,14,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0225_sr_e77936a08256f24d1ce59358.pdf#page=14,1497,3,17,0,4,2,no,no,,6,5999,bounded_valid
cex_059fe0eff62409749bf63f97,doc_b9d8e95772fd3e65214eeaf0,ttd_d393887e1f88cebcacf984fb,13,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0225_sr_e77936a08256f24d1ce59358.pdf#page=13,983,2,7,0,0,0,no,no,,6,5999,bounded_valid
cex_059fe0eff62409749bf63f97,doc_b9d8e95772fd3e65214eeaf0,ttd_d393887e1f88cebcacf984fb,15,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0225_sr_e77936a08256f24d1ce59358.pdf#page=15,1498,1,26,0,0,0,no,no,,6,5999,bounded_valid
cex_059fe0eff62409749bf63f97,doc_b9d8e95772fd3e65214eeaf0,ttd_d393887e1f88cebcacf984fb,62,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0225_sr_e77936a08256f24d1ce59358.pdf#page=62,1498,10,21,0,4,0,no,no,,6,5999,bounded_valid
cex_059fe0eff62409749bf63f97,doc_b9d8e95772fd3e65214eeaf0,ttd_d393887e1f88cebcacf984fb,61,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0225_sr_e77936a08256f24d1ce59358.pdf#page=61,513,0,5,0,0,0,no,no,,6,5999,bounded_valid
cex_059fe0eff62409749bf63f97,doc_b9d8e95772fd3e65214eeaf0,ttd_d393887e1f88cebcacf984fb,63,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0225_sr_e77936a08256f24d1ce59358.pdf#page=63,10,0,1,0,0,0,no,no,,6,5999,bounded_valid
cex_b469b0a23a3b954deb1b702e,doc_663c21ecee36d4db2e5cfc70,ttd_30c4a007a2b8c7ad8682525a,2,candidate,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0008_sr_7c6faa980e2eb0eebd7ce774.pdf#page=2,1499,2,29,0,1,9,yes,no,,6,5998,bounded_valid
cex_b469b0a23a3b954deb1b702e,doc_663c21ecee36d4db2e5cfc70,ttd_30c4a007a2b8c7ad8682525a,1,nearby,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0008_sr_7c6faa980e2eb0eebd7ce774.pdf#page=1,362,0,8,0,0,0,no,no,,6,5998,bounded_valid
cex_b469b0a23a3b954deb1b702e,doc_663c21ecee36d4db2e5cfc70,ttd_30c4a007a2b8c7ad8682525a,3,nearby,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0008_sr_7c6faa980e2eb0eebd7ce774.pdf#page=3,1490,9,32,1,0,8,no,no,,6,5998,bounded_valid
cex_b469b0a23a3b954deb1b702e,doc_663c21ecee36d4db2e5cfc70,ttd_30c4a007a2b8c7ad8682525a,52,candidate,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0008_sr_7c6faa980e2eb0eebd7ce774.pdf#page=52,1495,1,20,0,3,5,no,no,,6,5998,bounded_valid
cex_b469b0a23a3b954deb1b702e,doc_663c21ecee36d4db2e5cfc70,ttd_30c4a007a2b8c7ad8682525a,51,nearby,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0008_sr_7c6faa980e2eb0eebd7ce774.pdf#page=51,1152,3,22,1,6,12,no,no,,6,5998,bounded_valid
cex_b469b0a23a3b954deb1b702e,doc_663c21ecee36d4db2e5cfc70,ttd_30c4a007a2b8c7ad8682525a,53,nearby,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0008_sr_7c6faa980e2eb0eebd7ce774.pdf#page=53,0,0,0,0,0,0,no,no,,6,5998,bounded_valid
cex_d406166f3aeabb43a6852065,doc_9f3568289105ee8b956b23d4,ttd_99e6ba85776a1f2420fbd4d5,7,candidate,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0002_sr_39e6c969a752873791a0e3e3.pdf#page=7,1497,0,6,0,0,1,no,no,,6,5999,bounded_valid
cex_d406166f3aeabb43a6852065,doc_9f3568289105ee8b956b23d4,ttd_99e6ba85776a1f2420fbd4d5,6,nearby,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0002_sr_39e6c969a752873791a0e3e3.pdf#page=6,1497,0,9,0,1,0,no,no,,6,5999,bounded_valid
cex_d406166f3aeabb43a6852065,doc_9f3568289105ee8b956b23d4,ttd_99e6ba85776a1f2420fbd4d5,8,nearby,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0002_sr_39e6c969a752873791a0e3e3.pdf#page=8,1455,0,12,0,1,0,no,no,,6,5999,bounded_valid
cex_d406166f3aeabb43a6852065,doc_9f3568289105ee8b956b23d4,ttd_99e6ba85776a1f2420fbd4d5,14,candidate,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0002_sr_39e6c969a752873791a0e3e3.pdf#page=14,1493,9,9,0,0,5,no,no,,6,5999,bounded_valid
cex_d406166f3aeabb43a6852065,doc_9f3568289105ee8b956b23d4,ttd_99e6ba85776a1f2420fbd4d5,13,nearby,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0002_sr_39e6c969a752873791a0e3e3.pdf#page=13,57,1,1,0,0,1,no,no,,6,5999,bounded_valid
cex_d406166f3aeabb43a6852065,doc_9f3568289105ee8b956b23d4,ttd_99e6ba85776a1f2420fbd4d5,15,nearby,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0002_sr_39e6c969a752873791a0e3e3.pdf#page=15,0,0,0,0,0,0,no,no,,6,5999,bounded_valid
cex_90ffe48d7bf651cdfa804ac5,doc_e38ff010783e3c755acced5f,ttd_1eb66347e5bb26fe98f8aa28,1,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0163_sr_df3d4d20bc5668c5086613ca.pdf#page=1,1496,5,18,0,3,2,no,no,,5,5999,bounded_valid
cex_90ffe48d7bf651cdfa804ac5,doc_e38ff010783e3c755acced5f,ttd_1eb66347e5bb26fe98f8aa28,2,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0163_sr_df3d4d20bc5668c5086613ca.pdf#page=2,1495,0,11,0,2,1,no,no,,5,5999,bounded_valid
cex_90ffe48d7bf651cdfa804ac5,doc_e38ff010783e3c755acced5f,ttd_1eb66347e5bb26fe98f8aa28,3,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0163_sr_df3d4d20bc5668c5086613ca.pdf#page=3,1499,8,20,0,4,2,yes,no,,5,5999,bounded_valid
cex_90ffe48d7bf651cdfa804ac5,doc_e38ff010783e3c755acced5f,ttd_1eb66347e5bb26fe98f8aa28,4,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0163_sr_df3d4d20bc5668c5086613ca.pdf#page=4,1494,8,16,0,0,17,no,no,,5,5999,bounded_valid
cex_90ffe48d7bf651cdfa804ac5,doc_e38ff010783e3c755acced5f,ttd_1eb66347e5bb26fe98f8aa28,5,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0163_sr_df3d4d20bc5668c5086613ca.pdf#page=5,15,0,1,0,0,1,no,no,,5,5999,bounded_valid
cex_ab58f60853f3f470ab7b4550,doc_487a2fad4c910cf13a48bca4,ttd_2f886c1a0fb600fc4bdd3276,1,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0242_sr_76bed5969ee1e8fe0e7e6b78.pdf#page=1,1496,2,18,0,2,2,no,no,,6,5998,bounded_valid
cex_ab58f60853f3f470ab7b4550,doc_487a2fad4c910cf13a48bca4,ttd_2f886c1a0fb600fc4bdd3276,2,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0242_sr_76bed5969ee1e8fe0e7e6b78.pdf#page=2,1498,7,24,0,3,12,yes,no,,6,5998,bounded_valid
cex_ab58f60853f3f470ab7b4550,doc_487a2fad4c910cf13a48bca4,ttd_2f886c1a0fb600fc4bdd3276,3,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0242_sr_76bed5969ee1e8fe0e7e6b78.pdf#page=3,1499,4,10,0,1,25,no,no,,6,5998,bounded_valid
cex_ab58f60853f3f470ab7b4550,doc_487a2fad4c910cf13a48bca4,ttd_2f886c1a0fb600fc4bdd3276,9,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0242_sr_76bed5969ee1e8fe0e7e6b78.pdf#page=9,1493,15,15,0,0,6,no,no,,6,5998,bounded_valid
cex_ab58f60853f3f470ab7b4550,doc_487a2fad4c910cf13a48bca4,ttd_2f886c1a0fb600fc4bdd3276,8,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0242_sr_76bed5969ee1e8fe0e7e6b78.pdf#page=8,11,0,1,0,0,0,no,no,,6,5998,bounded_valid
cex_ab58f60853f3f470ab7b4550,doc_487a2fad4c910cf13a48bca4,ttd_2f886c1a0fb600fc4bdd3276,10,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0242_sr_76bed5969ee1e8fe0e7e6b78.pdf#page=10,1,0,1,0,0,0,no,no,,6,5998,bounded_valid
cex_cf2ef3b39fdcb44d58e51f3b,doc_83f698400981835f1eec1036,ttd_9c9ee0dc13cc5b80490560f5,1,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0239_sr_f567c10fc4c29904b86746eb.pdf#page=1,1493,8,13,0,1,4,no,no,,6,5999,bounded_valid
cex_cf2ef3b39fdcb44d58e51f3b,doc_83f698400981835f1eec1036,ttd_9c9ee0dc13cc5b80490560f5,2,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0239_sr_f567c10fc4c29904b86746eb.pdf#page=2,161,0,7,0,0,0,no,no,,6,5999,bounded_valid
cex_cf2ef3b39fdcb44d58e51f3b,doc_83f698400981835f1eec1036,ttd_9c9ee0dc13cc5b80490560f5,5,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0239_sr_f567c10fc4c29904b86746eb.pdf#page=5,1482,0,11,0,2,0,no,no,,6,5999,bounded_valid
cex_cf2ef3b39fdcb44d58e51f3b,doc_83f698400981835f1eec1036,ttd_9c9ee0dc13cc5b80490560f5,4,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0239_sr_f567c10fc4c29904b86746eb.pdf#page=4,1428,1,22,1,0,1,no,no,,6,5999,bounded_valid
cex_cf2ef3b39fdcb44d58e51f3b,doc_83f698400981835f1eec1036,ttd_9c9ee0dc13cc5b80490560f5,6,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0239_sr_f567c10fc4c29904b86746eb.pdf#page=6,1435,15,17,0,10,1,no,no,,6,5999,bounded_valid
cex_cf2ef3b39fdcb44d58e51f3b,doc_83f698400981835f1eec1036,ttd_9c9ee0dc13cc5b80490560f5,9,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0239_sr_f567c10fc4c29904b86746eb.pdf#page=9,0,0,0,0,0,0,no,no,,6,5999,bounded_valid
cex_a34c43b943e92d4c5dfd1ec0,doc_a444aeaad6c83d9fa51e9fdb,ttd_2a55ee6b2c8223ef749fc72f,2,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0218_sr_a7f9d97071b761d1975ad5f8.pdf#page=2,1489,14,33,1,1,1,no,no,,6,5992,bounded_valid
cex_a34c43b943e92d4c5dfd1ec0,doc_a444aeaad6c83d9fa51e9fdb,ttd_2a55ee6b2c8223ef749fc72f,1,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0218_sr_a7f9d97071b761d1975ad5f8.pdf#page=1,297,0,19,0,0,0,no,no,,6,5992,bounded_valid
cex_a34c43b943e92d4c5dfd1ec0,doc_a444aeaad6c83d9fa51e9fdb,ttd_2a55ee6b2c8223ef749fc72f,3,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0218_sr_a7f9d97071b761d1975ad5f8.pdf#page=3,1499,1,31,0,2,12,no,no,,6,5992,bounded_valid
cex_a34c43b943e92d4c5dfd1ec0,doc_a444aeaad6c83d9fa51e9fdb,ttd_2a55ee6b2c8223ef749fc72f,13,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0218_sr_a7f9d97071b761d1975ad5f8.pdf#page=13,1496,3,26,2,0,1,no,no,,6,5992,bounded_valid
cex_a34c43b943e92d4c5dfd1ec0,doc_a444aeaad6c83d9fa51e9fdb,ttd_2a55ee6b2c8223ef749fc72f,12,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0218_sr_a7f9d97071b761d1975ad5f8.pdf#page=12,1202,18,18,1,0,1,no,no,,6,5992,bounded_valid
cex_a34c43b943e92d4c5dfd1ec0,doc_a444aeaad6c83d9fa51e9fdb,ttd_2a55ee6b2c8223ef749fc72f,14,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0218_sr_a7f9d97071b761d1975ad5f8.pdf#page=14,9,0,1,0,0,0,no,no,,6,5992,bounded_valid
cex_ec063f9215c2715217302aa8,doc_c3adee4113875d93d0c419f1,ttd_a5c7cc19474ba6ddfc0275e6,1,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0492_sr_647645fe18db7cafc1bf2e3e.pdf#page=1,1495,9,36,0,4,3,no,no,,6,5999,bounded_valid
cex_ec063f9215c2715217302aa8,doc_c3adee4113875d93d0c419f1,ttd_a5c7cc19474ba6ddfc0275e6,2,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0492_sr_647645fe18db7cafc1bf2e3e.pdf#page=2,775,0,15,0,0,0,no,no,,6,5999,bounded_valid
cex_ec063f9215c2715217302aa8,doc_c3adee4113875d93d0c419f1,ttd_a5c7cc19474ba6ddfc0275e6,4,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0492_sr_647645fe18db7cafc1bf2e3e.pdf#page=4,1483,6,34,0,2,8,no,no,,6,5999,bounded_valid
cex_ec063f9215c2715217302aa8,doc_c3adee4113875d93d0c419f1,ttd_a5c7cc19474ba6ddfc0275e6,3,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0492_sr_647645fe18db7cafc1bf2e3e.pdf#page=3,212,1,18,0,0,0,no,no,,6,5999,bounded_valid
cex_ec063f9215c2715217302aa8,doc_c3adee4113875d93d0c419f1,ttd_a5c7cc19474ba6ddfc0275e6,5,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0492_sr_647645fe18db7cafc1bf2e3e.pdf#page=5,1495,5,20,0,3,0,no,no,,6,5999,bounded_valid
cex_ec063f9215c2715217302aa8,doc_c3adee4113875d93d0c419f1,ttd_a5c7cc19474ba6ddfc0275e6,6,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0492_sr_647645fe18db7cafc1bf2e3e.pdf#page=6,539,1,14,0,0,1,no,no,,6,5999,bounded_valid
