adjudication_performed,ambiguity_flags,canonical_external_ingestion_id,claim_linkage_status_after,compensation_basis_after,conflict_flags,conflict_reconciliation_status,department_after,expected_consequence_if_rejected,expected_consequence_if_upheld,external_administrative_observation_id,linked_claim_ids,municipality_after,pay_basis_after,period_after,proposed_analytical_role,reason_for_cross_examination,recommended_review_type,reconciled_external_observation_id,side_after,source_SHA_256,source_character_end,source_character_start,source_excerpt_or_table_row,source_page,source_row,source_table_id,mathematical_result,formula,numerator,denominator,supporting_or_countervailing_role,semantic_question_to_resolve,recommended_review_method,final_adjudication
False,,EXTINGEST-347b40f38caee2dc361d76ce,event_linked_claim_pending,salary_schedule_rate,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-b48c6694d3e815d2832c4c87,,cog_2025_193555,unclear,2026,growth_candidate,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-6b067e8a8b6aaf01f91ffd8b,unclear,8f3d24b11d3a3e6e03d7b6f0a13f79f069817a627ad681fc0299c9152686b405,172345,172341,2028,93,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-33d473201924a9d2489d0643,event_linked_claim_pending,unclear,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-ebcd9fce26a2dff292a89765,,cog_2025_205389,unclear,2021,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-d3184aef5ca60ad2891736c0,unclear,21742b62c067abd6522c3b0be98e0b1f793fe35f3255ad525abbea4a8b591eee,403639,403637,34,273,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-fddf5fcb26f0bcc7f1857e6f,event_linked_claim_pending,unclear,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-e73b62ebee7fc5698d160384,,cog_2025_161620,unclear,2025,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-6e092e2fb15b4e97e2591d68,unclear,dcbbf5f4c887a1de07f1f97b05f638c3083ecf82fc59e2652f3c2d6c650614e8,1360117,1360113,2025,,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-02c5e5a1c425a4045afd5a5d,event_linked_claim_pending,unclear,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-1763a28d2dc6b1492293a074,,cog_2025_100699,unclear,2025,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-8e015f7c778469c828823f0b,unclear,ab73067648822f335cf826a4c8f6ddc614087dd1b2a6a47ba2ad656e24e35aad,8996,8992,2180,3,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-966bbb1dc3f79efe9ac80c73,event_linked_claim_pending,unclear,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-d13c4674933be7869a786c39,,cog_2025_164787,unclear,2023,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-737674a86257797edb62d86f,unclear,927f9b7378eaaec92d546510d5c0a865f5184a39fe4be576fb287db24c564011,,,DEP,,51,html_table_121,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-35f54f47daf5d44c3fdbda94,event_linked_claim_pending,salary_schedule_rate,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-f8df1808a5047be223ba9d87,,cog_2025_166854,unclear,2026,growth_candidate,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-40edb78511abf0ff03dce28d,unclear,cc11c23321a100de7effe479586c94014cac304a4712676594b63b8513be0dfb,,,09,,4,html_table_1618,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-8caa31a4063773eb9f1a55ec,event_linked_claim_pending,unclear,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-6f0c369b9882e142f4b4f6df,,cog_2025_225689,unclear,2019,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-7f599cc66af7e237cd1bb111,unclear,ff0a8aa3f57ff8ffc68add199dadd7f6401721fe2cf31c042264220b17eacf71,4566570,4566567,-22,,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-8fe9048524d433dfad259509,event_linked_claim_pending,unclear,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-94d3cc8b1f88376feace2a14,,cog_2025_166080,unclear,undated-source-B4X2500LIVE-20260729-009421,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-37a8082e067a4700a0962d5d,unclear,3e00c294d281131da58b183b567c91d7c00ee1267696cdc093cd594906afa649,,,keywords[4],,25,embedded_1,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-7c34b6aa225be529a66ed262,event_linked_claim_pending,unclear,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-f5c9011a518ebf77eca6484e,,cog_2025_166647,unclear,2016,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-1b910ab27b8e19c13a1d7311,unclear,a2034d0b8d3a6c63c624905be74d05c98f3db45753f22612b321621f64334ec5,465932,465931,2,178,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-2bc04a3d3472b3343b5a1efd,event_linked_claim_pending,unclear,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-e0d2ba52b49cce7d6b33231d,,cog_2025_161048,unclear,2024,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-3d6cb025a2e20e0d8a99c154,unclear,86c05a83cc0a2f494729e7c6bec00e9b97d32c70054bd43142d55b0ecaf90d3f,,,GREENVILLE CITY,,4988,html_table_2,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-e1fcc4610b521c4ac2291686,event_linked_claim_pending,salary_schedule_rate,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-b56d90ab68c277cbd8eaafb6,,cog_2025_201617,unclear,2024,growth_candidate,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-25bf344d3cbb1fca88a6981c,unclear,bcb7480f0ae19d1f4ed5dfedf83b946a363ddcdc31dea699b33020765eb4613d,,,13,,2,html_table_2,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-30f284f57c3cca232edb0776,event_linked_claim_pending,staffing_or_non_compensation,,not_applicable,not_applicable,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-8a72e262c8170392be738be3,,cog_2025_209858,contextual_value,2014,contextual_only,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-7ebcee10f356694dc8e766a0,side_independent,b5054b32831a7582b20974c98407a958ffa23e5bfeff449ca101be2119c65a93,2090993,2090990,-5%,237,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-aeba3506832f0e938a5c1726,event_linked_claim_pending,unclear,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-90e9757e66019eaf4088ccc0,,cog_2025_208262,unclear,2019,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-92f74470aa8eb4c220a35a55,unclear,64c3b37d2ac04150ce5352258fc159bd2912a16488f74353263d128fa50ef2f1,,,4513-1000,,26,html_table_11,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-6b0a7131c01ef64756f42b27,event_linked_claim_pending,unclear,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-538e602d849456c10a4a4da1,,cog_2025_109605,unclear,2024,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-1142a7aede448fb3f0ee3513,unclear,3b91816bb2abc9b2b8856b96e484fecba88d697c004048095b739d762a26166a,264894,264888,873.58,107,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-6c1bfcc3e2da5620f6cfd03f,event_linked_claim_pending,staffing_or_non_compensation,,not_applicable,not_applicable,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-83fd69f7e7589f06f2acbf6e,,cog_2025_209423,contextual_value,undated,contextual_only,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-fffc9df6f654be1f23079b7c,side_independent,18fb8327028ab50f7fd893a265cd5cd6662eb45b86958768df41d985b31813da,,,Armstrong,,198,html_table_1,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
