normalization_id,normalization_prep_id,span_rating_id,source_rating_id,span_id,retained_source_id,candidate_id,municipality,state,region,source_type,source_family,cba_non_cba_hint,evidence_category,evidence_family,claim_readiness_bucket,downstream_use_bucket,raw_span_snippet,raw_bounded_context_snippet,raw_value_tokens,raw_percent_tokens,raw_period_tokens,normalized_value,normalized_value_candidates,normalized_value_min,normalized_value_max,normalized_value_type,normalized_pay_basis,normalized_period_start,normalized_period_end,normalized_period_label,normalized_period_status,normalized_role_unit,normalized_side_label,compensation_type,normalization_status,normalization_confidence,normalization_caveats,normalization_repair_codes,reconciliation_confidence,reconciliation_reason_codes,source_title,page_location_pointer,source_locator_lineage,bounded_snippet_reference,hourly_annual_conversion_performed,imputed_hours_weeks_fte
BRMQNORM-20260803-4e99bca8d0c37ff99baf16ae,BRMNORMPREP-20260803-ba8564b53cfd388fc4705710,BRMGRT-20260802-4449347ecf20ee5a2d4da0e6,BRMGRS-20260802-6348541d8cd738a1ef59c97e,BRMSPAN-20260802-e5128f731269a198915d9369,RMSRD-20260802-8f9e92f6149272f5fa41,BRM5C-BRM5-20260731-12267-04,Bay,MI,Midwest,pdf,cba,cba_arbitration_factfinding_hint,quant_other_compensation_value,quantitative_compensation,qualitative_mechanism_claim_ready,mechanism_summary_candidate,"This Agreement entered into with all provisions to be effective January 20, 2026, unless
",,[],[],"[""2026 – 2029"",""January 20, 2026""]",,[],,,,unknown_or_mixed,2026,2029,2026–2029,explicit_or_bounded_repair,fire_role,fire_direct,other,needs_value_review,low,"[""no_explicit_normalizable_value_token"",""pay_basis_unresolved""]",[],high,"[""source_title_anchor:fire_direct""]",International Association of Fire Fighters (IAFF) Local #116 Collective Bargaining Agreement (2026 – 2029),4162,"{""candidate_id"": ""BRM5C-BRM5-20260731-12267-04"", ""final"": ""https://baycitymi.gov/DocumentCenter/View/5914/International-Association-of-Firefighters-Local-116-2026---2029"", ""original"": ""https://www.baycitymi.gov/DocumentCenter/View/5914/International-Association-of-Firefighters-Local-116-2026---2029"", ""scout_target_id"": ""BRM5-20260731-12267""}",docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-e5128f731269a198915d9369,false,false
BRMQNORM-20260803-4e9bbb7876dff91bfe5ff777,BRMNORMPREP-20260803-97ca4fa8f56f479fc3745ce9,BRMGRT-20260802-c6809978cff381227275f83a,BRMGRS-20260802-3f69ee135f346ae9ba3746c1,BRMSPAN-20260802-ce194d1f3ea1fb421616c7aa,RMSRD-20260802-4d054e8e04503cf8dce4,BRM5C-BRM5-20260731-12284-02,Bloomfield,MI,Midwest,pdf,wage_schedule,non_cba_or_unresolved_hint,quant_percentage_raise_or_cola,quantitative_compensation,quantitative_direct_text_claim_ready,supporting_example_candidate,for a 1% increase in their retirement income.,,[],"[""1%""]","[""2025-2028""]",1.0,[1.0],,,percentage,percentage_raise,2025,2028,2025–2028,explicit_or_bounded_repair,fire_role,fire_direct,cola_or_raise,normalized_growth_or_percentage_only,moderate,[],[],high,"[""source_title_anchor:fire_direct""]",Bloomfield Township Association of Professional Firefighters (IAFF Local 3045) Contract (2025-2028) — Signed,71919,"{""candidate_id"": ""BRM5C-BRM5-20260731-12284-02"", ""final"": ""https://bloomfieldtwp.org/media/s15fxgoa/final-2025-2028-bt-iaff-local-3045-contract-102925-signed.pdf"", ""original"": ""https://www.bloomfieldtwp.org/media/s15fxgoa/final-2025-2028-bt-iaff-local-3045-contract-102925-signed.pdf"", ""scout_target_id"": ""BRM5-20260731-12284""}",docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-ce194d1f3ea1fb421616c7aa,false,false
BRMQNORM-20260803-4e9faf06e11e372889a744bf,BRMNORMPREP-20260803-c70ad41c723edcb76de6087e,BRMGRT-20260802-b76f57702b12e3075b07800f,BRMGRS-20260802-d53d56c29bc3ac85a2bfc373,BRMSPAN-20260802-b912e12b17235a1d989321b0,RMSRD-20260802-3f2619061285cf1ecab6,BRM5C-BRM5-20260731-12480-01,Suttons Bay,MI,Midwest,pdf,personnel_policy,non_cba_or_unresolved_hint,quant_other_compensation_value,quantitative_compensation,weak_or_not_supported,exclude_or_write_off,"Flood Insurance Rate Map (FIRM) panels contained on index panel 26089CIND0B, effective

June 7, 2023 are adopted by reference for the purposes of administration of the Michigan
",,[],[],"[""2023-21"",""June 7, 2023""]",,[],,,,unknown_or_mixed,2023,2023,2023,explicit_or_bounded_repair,not_applicable,write_off,other,write_off_exclude,low,"[""no_explicit_normalizable_value_token"",""pay_basis_unresolved"",""role_unit_anchor_unresolved_or_not_applicable"",""final_side_label_write_off""]",[],low,"[""not_useful_for_side_sensitive_downstream_work""]",Village of Suttons Bay Council Meeting Packet 5/15/23 (includes VSB 2023-21 Personnel Policy Amendments),30513,"{""candidate_id"": ""BRM5C-BRM5-20260731-12480-01"", ""final"": ""https://suttonsbayvillage.org/downloads/village_council_meeting_packet_51523.pdf"", ""original"": ""https://www.suttonsbayvillage.org/downloads/village_council_meeting_packet_51523.pdf"", ""scout_target_id"": ""BRM5-20260731-12480""}",docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-b912e12b17235a1d989321b0,false,false
BRMQNORM-20260803-4e9fb475449a09a109aceb7f,BRMNORMPREP-20260803-5b850fd0869fe5f120017ebf,BRMGRT-20260802-aa7e83b5a682a0892af8c618,BRMGRS-20260802-0280b1f554c14bcb0ef90876,BRMSPAN-20260802-f8223eff52bff9f034b75a77,RMSRD-20260802-ef42af85c8331486b56c,BRM5C-BRM5-20260731-01232-01,Reading,MI,Midwest,pdf,budget_or_pay_plan,non_cba_or_unresolved_hint,quant_percentage_raise_or_cola,quantitative_compensation,quantitative_direct_text_claim_ready,supporting_example_candidate," Water, Sewer & Refuse Rate Schedules- Sewer 6% increase for Maintenance Charge,
",,[],"[""6%""]","[""2024-2025""]",6.0,[6.0],,,percentage,budget_amount,2024,2025,2024–2025,explicit_or_bounded_repair,not_applicable,not_applicable,cola_or_raise,not_applicable_defer,low,"[""role_unit_anchor_unresolved_or_not_applicable"",""final_side_label_not_applicable""]",[],original_rating_preserved,[],2024-2025 Proposed Budget Package (Salary Schedule Totals by Fund),1868,"{""candidate_id"": ""BRM5C-BRM5-20260731-01232-01"", ""final"": ""https://reading.mi.us/wp-content/uploads/2024/06/2024-2025-City-of-Reading-Proposed-Budget-Package.pdf"", ""original"": ""https://reading.mi.us/wp-content/uploads/2024/06/2024-2025-City-of-Reading-Proposed-Budget-Package.pdf"", ""scout_target_id"": ""BRM5-20260731-01232""}",docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-f8223eff52bff9f034b75a77,false,false
BRMQNORM-20260803-4ea25bb6fbd0e9c802110fdd,BRMNORMPREP-20260803-445ff1702b6ba14d3e2a98ae,BRMGRT-20260802-19faab3cf1e775b229c4e508,BRMGRS-20260802-5b67a098e220639121f8625d,BRMSPAN-20260802-485eabb0eaba5b1c86a562c4,RMSRD-20260802-aad71784f8bf593a93fb,BRM5C-BRM5-20260731-06448-01,Franklin,WI,Midwest,pdf,wage_schedule,cba_arbitration_factfinding_hint,qual_cola_or_indexing_mechanism,qualitative_mechanism,directional_hint_only,manual_review_candidate,"January 1982 'the Consumer Price Index increased by 8.6% for
",,[],"[""8.6%""]","[""1982""]",8.6,[8.6],,,percentage,percentage_raise,1982,1982,1982,explicit_or_bounded_repair,police_role,police_direct,other,normalized_growth_or_percentage_only,moderate,[],[],high,"[""source_title_anchor:police_direct""]","Franklin, City of (Law Enforcement), Dec. No. 19790-A (Grenig, 1/6/83)",17385,"{""candidate_id"": ""BRM5C-BRM5-20260731-06448-01"", ""final"": ""https://werc.wi.gov/interest_awards/mia_pre-99_vol_1_of_1/mia19790.pdf"", ""original"": ""https://werc.wi.gov/interest_awards/mia_pre-99_vol_1_of_1/mia19790.pdf"", ""scout_target_id"": ""BRM5-20260731-06448""}",docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-485eabb0eaba5b1c86a562c4,false,false
BRMQNORM-20260803-4eaba467fd6c47572f4ecb4b,BRMNORMPREP-20260803-839bd6161e23e52b7c6c4338,BRMGRT-20260802-cadfc3bb4f1ecb521bbebeb5,BRMGRS-20260802-1f24a82b95062a9c6be47db5,BRMSPAN-20260802-55ce4d9d162085902a7ea344,RMSRD-20260802-9828cd1c51e897ef4f04,BRM5C-BRM5-20260731-17324-02,Ohio,OH,Midwest,pdf,factfinding_report,cba_arbitration_factfinding_hint,quant_retroactive_pay_or_lump_sum,quantitative_compensation,qualitative_mechanism_claim_ready,mechanism_summary_candidate,"the deletion of the $750 first responder lump sum payment.
",,"[""$750""]",[],"[""2024""]",750.0,[750.0],,,currency_amount,unknown_or_mixed,2024,2024,2024,explicit_or_bounded_repair,police_role,police_direct,non_base_compensation,needs_pay_basis_review,low,"[""pay_basis_unresolved""]",[],high,"[""source_title_anchor:police_direct""]",Fact Finder Report and Recommendation (Fraternal Order of Police Lodge 15) vs. The City of Strongsville; SERB Case No. 2024-MED-10-1275,5497,"{""candidate_id"": ""BRM5C-BRM5-20260731-17324-02"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2024/24-MED-10-1275.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2024/24-MED-10-1275.pdf"", ""scout_target_id"": ""BRM5-20260731-17324""}",docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-55ce4d9d162085902a7ea344,false,false
BRMQNORM-20260803-4eb52d4147694a2986fefbc0,BRMNORMPREP-20260803-1ffe6c40e51d9b91f4d47f15,BRMGRT-20260802-f1611857cdc4c25a9c779732,BRMGRS-20260802-4bb0d184b892b6515ba53ebe,BRMSPAN-20260802-74cf299d58214be2e65536f5,RMSRD-20260802-9c6dfd5993e118b4a33a,BRM5C-BRM5-20260731-09827-01,Monroe,OH,Midwest,pdf,wage_schedule,non_cba_or_unresolved_hint,quant_other_compensation_value,quantitative_compensation,weak_or_not_supported,manual_review_candidate," Effective June 1, 2017, the Employee's
",,[],[],"[""June 1, 2017""]",,[],,,,unknown_or_mixed,2017,2017,2017,explicit_or_bounded_repair,police_role,police_direct,other,needs_value_review,low,"[""no_explicit_normalizable_value_token"",""pay_basis_unresolved""]",[],high,"[""source_title_anchor:police_direct""]","Collective Bargaining Agreement (Ohio Patrolmen's Benevolent Association - Sergeants) - City of Monroe, Ohio",61967,"{""candidate_id"": ""BRM5C-BRM5-20260731-09827-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-02-0109.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-02-0109.pdf"", ""scout_target_id"": ""BRM5-20260731-09827""}",docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-74cf299d58214be2e65536f5,false,false
BRMQNORM-20260803-4eb5b39b40bacab8e99749d1,BRMNORMPREP-20260803-e80a996b650362986b8f3f10,BRMGRT-20260802-c2be159ad9b0abc1b66e0fcf,BRMGRS-20260802-ee1369db7d3b15e9e2479e53,BRMSPAN-20260802-33dae6ae3b5d4761b3ad3307,RMSRD-20260802-7905a0b02aa5430f4543,BRM5C-BRM5-20260731-12430-01,Novi,MI,Midwest,pdf,cba,cba_arbitration_factfinding_hint,quant_overtime_or_holiday_rate,quantitative_compensation,qualitative_mechanism_claim_ready,mechanism_summary_candidate,"the overtime provisions of the Collective Bargaining Agreement will apply.
",,[],[],"[""2025-2028""]",,[],,,,overtime_rate,2025,2028,2025–2028,explicit_or_bounded_repair,police_role,police_direct,overtime_holiday,needs_value_review,low,"[""no_explicit_normalizable_value_token""]",[],high,"[""source_title_anchor:police_direct""]",Labor Agreement between the City of Novi and Police Officers Labor Council (POLC) (POLC 2025-2028),29862,"{""candidate_id"": ""BRM5C-BRM5-20260731-12430-01"", ""final"": ""https://cityofnovi.org/media/ictckhng/polc-contract-2025-2028.pdf"", ""original"": ""https://cityofnovi.org/media/ictckhng/polc-contract-2025-2028.pdf"", ""scout_target_id"": ""BRM5-20260731-12430""}",docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-33dae6ae3b5d4761b3ad3307,false,false
BRMQNORM-20260803-4eb9f21a91678dedd6c45d0f,BRMNORMPREP-20260803-a416013b66201ae9c57441ed,BRMGRT-20260802-31d6165182986d5651f6dcb5,BRMGRS-20260802-f5a887f09c3bf2f6ab6e5171,BRMSPAN-20260802-e8d9f0f14e21f33bbdad407a,RMSRD-20260802-a24c65510e6e72be5246,BRM5C-BRM5-20260731-02866-02,Washington,WI,Midwest,pdf,budget_or_pay_plan,cba_arbitration_factfinding_hint,quant_allowance_or_reimbursement,quantitative_compensation,quantitative_direct_text_claim_ready,supporting_example_candidate,"EMR Department Stipend $ 5,400.00
",,"[""$ 231,828.59"",""$ 5,400.00""]",[],"[""2026""]",,"[231828.59,5400.0]",,,currency_amount,budget_amount,2026,2026,2026,explicit_or_bounded_repair,fire_role,fire_direct,allowance_reimbursement,normalized_budget_context_only,moderate,"[""multiple_raw_values_preserved_no_single_value_selected""]",[],high,"[""primary_anchor:fire_direct""]",Town of Washington Budget Worksheet 2026 (Approved),4633,"{""candidate_id"": ""BRM5C-BRM5-20260731-02866-02"", ""final"": ""https://static1.squarespace.com/static/639390de9155a340ff2c2c88/t/690b822a8175045bce6a2db1/1762361898281/Town_of_Washington_Budget_Worksheet_2026_Approved_251104.pdf"", ""original"": ""https://www.washingtonisland-wi.gov/s/Town_of_Washington_Budget_Worksheet_2026_Approved_251104.pdf"", ""scout_target_id"": ""BRM5-20260731-02866""}",docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-e8d9f0f14e21f33bbdad407a,false,false
BRMQNORM-20260803-4ebd747a1442f7100da5e4ea,BRMNORMPREP-20260803-0b4e7aa30d9d24ed6d5602c5,BRMGRT-20260802-690da1761b1bdbeb6e09e4f5,BRMGRS-20260802-38b008e6b1a97f5ddb0e29df,BRMSPAN-20260802-e75f12c970b98b526e6a2790,RMSRD-20260802-25aac8cd50a26de33597,BRM5C-BRM5-20260731-04475-01,Wabash,IN,Midwest,pdf,budget_or_pay_plan,non_cba_or_unresolved_hint,qual_non_base_compensation_mechanism,qualitative_mechanism,quantitative_direct_text_claim_ready,supporting_example_candidate,"OVERTIME
",,"[""$ 180,236.00"",""$ 6,933.00""]",[],"[""2025"",""2026""]",,"[180236.0,6933.0]",,,currency_amount,overtime_rate,2025,2026,2025–2026,explicit_or_bounded_repair,not_applicable,not_applicable,other,not_applicable_defer,low,"[""role_unit_anchor_unresolved_or_not_applicable"",""final_side_label_not_applicable"",""multiple_raw_values_preserved_no_single_value_selected""]",[],original_rating_preserved,[],"Special Ordinance # 1, 2025 — Salary Ordinance for Appointed and Elected Officers and Employees of the City of Wabash, Indiana for the Year 2026 (Amended)",1711,"{""candidate_id"": ""BRM5C-BRM5-20260731-04475-01"", ""final"": ""https://cityofwabash.com/egov/documents/1766158876_99841.pdf"", ""original"": ""https://www.cityofwabash.com/egov/apps/document/center.egov?id=1676&view=item"", ""scout_target_id"": ""BRM5-20260731-04475""}",docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-e75f12c970b98b526e6a2790,false,false
BRMQNORM-20260803-4ee2443337bd4672d3135a4c,BRMNORMPREP-20260803-863b271a7dab30089ff09bb9,BRMGRT-20260802-0fd5055127d51be06a0452f2,BRMGRS-20260802-ccf26f0e064697502b89f53b,BRMSPAN-20260802-aec6280910b2c5296fcbf8df,RMSRD-20260802-2e1d11aaac9104b1dbe0,BRM5C-BRM5-20260731-16504-01,Moorhead,MN,Midwest,pdf,cba,cba_arbitration_factfinding_hint,quant_overtime_or_holiday_rate,quantitative_compensation,weak_or_not_supported,exclude_or_write_off,"overtime or call backs if requested unless unusual circumstances prevent the
",,[],[],"[""2025-2027""]",,[],,,,overtime_rate,2025,2027,2025–2027,explicit_or_bounded_repair,non_safety_role,non_safety_direct,overtime_holiday,needs_value_review,low,"[""no_explicit_normalizable_value_token""]",[],high,"[""source_title_anchor:non_safety_direct""]","AFSCME Council 65 Local 1450 Labor Agreement (Clerical, Technical, Building Maintenance, and Public Works Employees) — 2025-2027",18413,"{""candidate_id"": ""BRM5C-BRM5-20260731-16504-01"", ""final"": ""https://moorheadmn.gov/media/plfnds1z/afscme-65-2025-2027-agreement.pdf"", ""original"": ""https://www.moorheadmn.gov/media/plfnds1z/afscme-65-2025-2027-agreement.pdf?id=9312"", ""scout_target_id"": ""BRM5-20260731-16504""}",docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-aec6280910b2c5296fcbf8df,false,false
BRMQNORM-20260803-4ee3f6237b00b4042832948d,BRMNORMPREP-20260803-68d61cf3af8a7416537b6135,BRMGRT-20260802-1c78c2c380859e76dd6d17fc,BRMGRS-20260802-7aaaa9a09d4f8cab8c40af3c,BRMSPAN-20260802-fa9b7f0b8f4726a9617087df,RMSRD-20260802-7ee426572cec90776d8c,BRM5C-BRM5-20260731-08839-02,Dassel,MN,Midwest,pdf,personnel_policy,non_cba_or_unresolved_hint,quant_base_wage_direct_value,quantitative_compensation,quantitative_direct_text_claim_ready,supporting_example_candidate,"Hourly rate for Support Personnel (All matters)

Paralegals $135
",,"[""$135""]",[],[],135.0,[135.0],,,currency_amount,hourly,,,,missing_period_anchor,unclear_role,remains_unclear,base_wage,side_unclear_defer,low,"[""period_anchor_missing_or_unresolved"",""role_unit_anchor_unresolved_or_not_applicable"",""final_side_label_remains_unclear"",""no_cross_basis_conversion_performed""]",[],low,"[""no_strong_or_multiple_moderate_side_anchor""]",Regular City Council Meeting (minutes) — Request to update Personnel policy (personnel policy updated),148771,"{""candidate_id"": ""BRM5C-BRM5-20260731-08839-02"", ""final"": ""https://dassel.com/documents/781/regular-city-council-meeting_2025-11-17_001141_combined.pdf"", ""original"": ""https://dassel.com/documents/781/regular-city-council-meeting_2025-11-17_001141_combined.pdf"", ""scout_target_id"": ""BRM5-20260731-08839""}",docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-fa9b7f0b8f4726a9617087df,false,false
BRMQNORM-20260803-4eeabb3af16e5f45037b0dcd,BRMNORMPREP-20260803-01f2b9a7b26ef48813875fff,BRMGRT-20260802-a74b598b389a78e81a8ced6a,BRMGRS-20260802-a0b62a079aa74f576917fd08,BRMSPAN-20260802-09182303fea4ed2250b93c3a,RMSRD-20260802-f4000a909a1f8298c1d2,BRM5C-BRM5-20260731-02956-02,Croghan,NY,Northeast,html,agenda_packet_or_minutes,non_cba_or_unresolved_hint,quant_base_wage_direct_value,quantitative_compensation,quantitative_direct_text_claim_ready,core_finding_candidate,"Court Clerk                              Aimee Murphy                                 $18.00/hr.                   Monthly
",,"[""$18.00/hr""]",[],"[""2024"",""Jan 17, 2024""]",18.0,[18.0],,,currency_amount,hourly,2024,2024,2024,explicit_or_bounded_repair,unclear_role,remains_unclear,base_wage,side_unclear_defer,low,"[""role_unit_anchor_unresolved_or_not_applicable"",""final_side_label_remains_unclear"",""no_cross_basis_conversion_performed""]",[],low,"[""no_strong_or_multiple_moderate_side_anchor""]","Town of Croghan 2024 Organizational Meeting (Jan 17, 2024) — salary amounts + Teamsters contract effective dates",5084,"{""candidate_id"": ""BRM5C-BRM5-20260731-02956-02"", ""final"": ""https://townofcroghan.gov/meetings/town-of-croghan-2024-organizational-meeting-01-17-2024"", ""original"": ""https://townofcroghan.gov/meetings/town-of-croghan-2024-organizational-meeting-01-17-2024/"", ""scout_target_id"": ""BRM5-20260731-02956""}",docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-09182303fea4ed2250b93c3a,false,false
BRMQNORM-20260803-4f01e9cb38c249b0d6eb4549,BRMNORMPREP-20260803-ae98cc4c2bba40a82f5a21f4,BRMGRT-20260802-4fa41c00633e89a54a46d928,BRMGRS-20260802-d64ac3dd57e8d53aa665c2cc,BRMSPAN-20260802-cfe11c316438f724a55f7ca3,RMSRD-20260802-4535dc827088d19dea96,BRM5C-BRM5-20260731-08788-01,Bigfork,MN,Midwest,pdf,salary_ordinance,non_cba_or_unresolved_hint,quant_percentage_raise_or_cola,quantitative_compensation,quantitative_direct_text_claim_ready,quantitative_normalization_candidate, Third offenses shall have a penalty subject to a 50% increase.,,[],"[""50%""]",[],50.0,[50.0],,,percentage,percentage_raise,,,,missing_period_anchor,unclear_role,remains_unclear,cola_or_raise,side_unclear_defer,low,"[""period_anchor_missing_or_unresolved"",""role_unit_anchor_unresolved_or_not_applicable"",""final_side_label_remains_unclear""]",[],low,"[""no_strong_or_multiple_moderate_side_anchor""]",Bigfork City Code of Ordinances (Title III / Chapter 30: General Provisions) — § 30.09 Compensation of Officers and Employees,475951,"{""candidate_id"": ""BRM5C-BRM5-20260731-08788-01"", ""final"": ""https://cityofbigfork.com/uploads/8/6/2/0/86205214/bigfork_city_code_of_ordinances.pdf"", ""original"": ""https://www.cityofbigfork.com/uploads/8/6/2/0/86205214/bigfork_city_code_of_ordinances.pdf"", ""scout_target_id"": ""BRM5-20260731-08788""}",docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-cfe11c316438f724a55f7ca3,false,false
