calibration_id,text_table_detection_id,pdf_readiness_id,source_review_id,candidate_queue_row_id,state,municipality,government_name,unit_type,candidate_source_type,priority_for_content_review,source_officialness_rating,source_relevance_rating,document_type_rating,pdf_page_count,content_artifact_path,wage_table_signal,contract_period_signal,table_like_structure_signal,candidate_wage_pages,candidate_wage_page_count,detection_notes,calibration_round_id,calibration_selection_rank,calibration_selection_reason,source_review_pilot_id,page_count_bin,text_layer_status,wage_table_signal_confidence,contract_period_confidence,candidate_contract_period_text,extraction_pilot_priority,recommended_next_action,table_detection_method,reviewer,reviewed_at,calibration_status,page_hint_precision_label,wage_table_present_label,wage_table_page_match_label,contract_period_present_label,contract_period_hint_match_label,table_layout_type,extraction_complexity_label,false_positive_family,extraction_schema_notes,recommended_extraction_action,reviewer_confidence,reviewer_notes,review_id,review_method,review_status_detail,artifact_exists_review,artifact_hash_verified_review,artifact_size_verified_review,pdf_opened_review,candidate_pages_requested,candidate_pages_inspected,adjacent_pages_inspected,context_pages_inspected,pages_inspected,pages_with_text_review,bounded_text_chars_inspected,review_elapsed_seconds
cal_b843e234169740d000b06cc9,ttd_fa0a45ed5b869e67611449b0,pr_17f9666fd12246990bd23e4a,sr_0c7496cb87bef660439694be,NSCQ-DE-20260720-0016,DE,Seaford,CITY OF SEAFORD,police,arbitration_award,p2,official_state_repository,possible,unknown,21,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0474_sr_0c7496cb87bef660439694be.pdf,likely,likely,likely,"3,5,8,10,11,12",6,deterministic bounded keyword/numeric-structure signals; 6 candidate page hints; no wage values or page text retained,TEXT-TABLE-CALIBRATION-SUBSET1-150-2026-07-24,57,stratified_likely,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,11_to_25,present,high,high,"of the parties; 2. The costs of the parties’ respective proposals on contract length; and 3. The financial ability of the City, based on existing revenues, to m eet the costs of the par ties’ last, bes t and fi nal offers",p1,wage_table_extraction_pilot,bounded_keyword_numeric_structure_v1,codex_assisted_local_review,2026-07-25T14:07:13Z,needs_second_review,correct,yes,exact,yes,partially_correct,rank_step,moderate,not_applicable,"preserve rank, step, and effective-date columns",include_in_wage_extraction_pilot,medium,Assisted review inspected 5 bounded pages; 5 strong exact-hint pages and 0 useful adjacent pages. No page text or wage values retained.,TEXT-TABLE-CALIBRATION-SUBSET1-REVIEW1-2026-07-24,codex_assisted_local_adjudication,bounded assisted local adjudication completed; human validation remains recommended,1,1,1,1,"3,5,8,10,11,12","3,5,8,11,12",,,"3,5,8,11,12",5,9129,0.031263
cal_bfedbccdcdd9bd76067ed767,ttd_9bc9cd28405b44c8f11304b2,pr_1ef2df8e3639065dec44a0a5,sr_b09ee10c0651de68c146b0b5,NSCQ-SD-20260720-0008,SD,Aberdeen,CITY OF ABERDEEN,police,cba,p1,official_municipal,possible,cba_candidate,26,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0075_sr_b09ee10c0651de68c146b0b5.pdf,likely,likely,likely,"4,9,12,15,25",5,deterministic bounded keyword/numeric-structure signals; 5 candidate page hints; no wage values or page text retained,TEXT-TABLE-CALIBRATION-SUBSET1-150-2026-07-24,58,stratified_likely,SOURCE-REVIEW-PILOT1-150-2026-07-24,26_to_50,partial,high,high,Page 1 of 24 Collective Bargaining Agreement for 2025 & 2026 (Negotiated 2024) COLLECTIVE BARGAINING AGREEMENT FOR 2025 & 2026 between the CITY OF ABERDEEN and F.O.P. LODGE #4 LABOR COUNCIL,p1,wage_table_extraction_pilot,bounded_keyword_numeric_structure_v1,codex_assisted_local_review,2026-07-25T14:07:13Z,reviewed,correct,yes,exact,yes,correct,rank_step,hard,not_applicable,"preserve rank, step, and effective-date columns",include_after_schema_update,high,Assisted review inspected 5 bounded pages; 1 strong exact-hint pages and 0 useful adjacent pages. No page text or wage values retained.,TEXT-TABLE-CALIBRATION-SUBSET1-REVIEW1-2026-07-24,codex_assisted_local_adjudication,bounded assisted local adjudication completed; human validation remains recommended,1,1,1,1,"4,9,12,15,25","4,9,12,15,25",,,"4,9,12,15,25",5,10431,0.046076
cal_c0ae2be0b8fa709bea2568b1,ttd_04d35fdd7d9301f250bf1c0a,pr_10d5fa320ad0029ed019ca89,sr_66c930bfa1db5b5291032797,NSCQ-MO-20260720-0033,MO,Gladstone,CITY OF GLADSTONE,police,cba,p1,official_municipal,possible,cba_candidate,30,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0020_sr_66c930bfa1db5b5291032797.pdf,likely,likely,likely,"4,11,16,17,29,30",6,deterministic bounded keyword/numeric-structure signals; 6 candidate page hints; no wage values or page text retained,TEXT-TABLE-CALIBRATION-SUBSET1-150-2026-07-24,59,stratified_likely,SOURCE-REVIEW-BATCH2-500-2026-07-24,26_to_50,partial,high,high,"2024 Public Hearing: Yes ☐ Date: Click here to enter a date. Subject: Collective Bargaining Agreement for non-supervisory, commissioned Police Department personnel between the City of Gladstone and the Fraternal Order of Police, Lodge [number redacted]. Background: The Fraternal Order of Police, Lod",p1,wage_table_extraction_pilot,bounded_keyword_numeric_structure_v1,codex_assisted_local_review,2026-07-25T14:07:13Z,needs_second_review,correct,yes,exact,yes,correct,step_grade,hard,not_applicable,preserve step and grade/range headers,include_after_schema_update,medium,Assisted review inspected 5 bounded pages; 1 strong exact-hint pages and 0 useful adjacent pages. No page text or wage values retained.,TEXT-TABLE-CALIBRATION-SUBSET1-REVIEW1-2026-07-24,codex_assisted_local_adjudication,bounded assisted local adjudication completed; human validation remains recommended,1,1,1,1,"4,11,16,17,29,30","4,11,16,29,30",,,"4,11,16,29,30",5,9136,0.064403
cal_c5879d65de3d7cab68f8285d,ttd_91b69202065828e0b2484e9a,pr_339a9c56351fe63bfbad3692,sr_1edccb7d9090ebbd6843a97d,NSCQ-ND-20260720-0002,ND,Bismarck,CITY OF BISMARCK,non_safety,wage_schedule_or_compensation_plan,p2,official_municipal,possible,unknown,130,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0472_sr_1edccb7d9090ebbd6843a97d.pdf,likely,likely,likely,"30,44,66,129",4,deterministic bounded keyword/numeric-structure signals; 4 candidate page hints; no wage values or page text retained,TEXT-TABLE-CALIBRATION-SUBSET1-150-2026-07-24,60,stratified_likely,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,over_100,partial,high,high,nd accurate information. The Summary Plan Description and the Service Agreement are the official benefit plan documents for the employee welfare benefit plan established by the Plan Administrator. In case of conflict between the,p1,wage_table_extraction_pilot,bounded_keyword_numeric_structure_v1,codex_assisted_local_review,2026-07-25T14:07:13Z,reviewed,correct,yes,exact,yes,partially_correct,step_grade,hard,not_applicable,preserve step and grade/range headers,include_after_schema_update,high,Assisted review inspected 5 bounded pages; 1 strong exact-hint pages and 1 useful adjacent pages. No page text or wage values retained.,TEXT-TABLE-CALIBRATION-SUBSET1-REVIEW1-2026-07-24,codex_assisted_local_adjudication,bounded assisted local adjudication completed; human validation remains recommended,1,1,1,1,"30,44,66,129","30,44,66,129",29,,"30,44,66,129,29",5,10564,0.058156
cal_c77ec0d95351aaf6fe61ae09,ttd_1934c81a5e2f8688ca28b912,pr_dd1f89674b2fb3f094624d21,sr_633783bd1678cb6844ff9b78,NSCQ-IA-20260720-0013,IA,Davenport,CITY OF DAVENPORT,fire,cba,p1,unknown,possible,cba_candidate,70,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0188_sr_633783bd1678cb6844ff9b78.pdf,likely,likely,likely,"9,16,36,69",4,deterministic bounded keyword/numeric-structure signals; 4 candidate page hints; no wage values or page text retained,TEXT-TABLE-CALIBRATION-SUBSET1-150-2026-07-24,61,stratified_likely,SOURCE-REVIEW-BATCH2-500-2026-07-24,51_to_100,present,high,high,"Agreement Between City of Davenport, Iowa and Davenport Association of Professional Firefighters, Local #17 of International Association of Firefighters AFL-CIO, CLC July 1, 2023 through June 30, 2027",p1,wage_table_extraction_pilot,bounded_keyword_numeric_structure_v1,codex_assisted_local_review,2026-07-25T14:07:13Z,reviewed,partially_correct,yes,exact,yes,incorrect,step_grade,moderate,not_applicable,preserve step and grade/range headers,include_in_wage_extraction_pilot,medium,Assisted review inspected 5 bounded pages; 1 strong exact-hint pages and 0 useful adjacent pages. No page text or wage values retained.,TEXT-TABLE-CALIBRATION-SUBSET1-REVIEW1-2026-07-24,codex_assisted_local_adjudication,bounded assisted local adjudication completed; human validation remains recommended,1,1,1,1,"9,16,36,69","9,16,36,69",8,,"9,16,36,69,8",5,12246,0.095717
cal_c98ac0fc2f52f605f7e9e0e9,ttd_984937e82f2fde639f0273bd,pr_6fa5417ef7e7727031fecae4,sr_89c242d47c5db20e7e11cc87,NSCQ-AR-20260720-0014,AR,Russellville,CITY OF RUSSELLVILLE,non_safety,wage_schedule_or_compensation_plan,p2,official_municipal,possible,unknown,62,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0487_sr_89c242d47c5db20e7e11cc87.pdf,likely,possible,likely,"8,21,32,35,62",5,deterministic bounded keyword/numeric-structure signals; 5 candidate page hints; no wage values or page text retained,TEXT-TABLE-CALIBRATION-SUBSET1-150-2026-07-24,62,stratified_likely,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,51_to_100,present,high,medium,,p1,wage_table_extraction_pilot,bounded_keyword_numeric_structure_v1,codex_assisted_local_review,2026-07-25T14:07:13Z,reviewed,correct,yes,exact,yes,unknown,hourly_schedule,moderate,not_applicable,retain rate basis and effective-date columns,include_in_wage_extraction_pilot,medium,Assisted review inspected 5 bounded pages; 2 strong exact-hint pages and 0 useful adjacent pages. No page text or wage values retained.,TEXT-TABLE-CALIBRATION-SUBSET1-REVIEW1-2026-07-24,codex_assisted_local_adjudication,bounded assisted local adjudication completed; human validation remains recommended,1,1,1,1,"8,21,32,35,62","8,21,32,35,62",,,"8,21,32,35,62",5,12067,0.062854
cal_cbdc133f08acec0540dcad2f,ttd_8ee56f8152aec155d8345233,pr_b0352c54951ec07bbbcc1f54,sr_706af965822e7f82aa1e1c54,NSCQ-NJ-20260720-0076,NJ,Hammonton,TOWN OF HAMMONTON,police,ordinance_or_policy,p2,uncertain,possible,unknown,15,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0462_sr_706af965822e7f82aa1e1c54.pdf,likely,likely,likely,"7,8,9",3,deterministic bounded keyword/numeric-structure signals; 3 candidate page hints; no wage values or page text retained,TEXT-TABLE-CALIBRATION-SUBSET1-150-2026-07-24,63,stratified_likely,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,11_to_25,present,high,high,"3 WHEREAS, the Town of Hammonton desires to enter into an Agreement to form a Joint Municipal Court with Buena Vista Township; and WHEREAS, it is in the best interest of the Town of Hammonton to participate in the Joint Municipal Court with Buena Vista Township. NOW, THEREFORE, BE IT OR",p1,wage_table_extraction_pilot,bounded_keyword_numeric_structure_v1,codex_assisted_local_review,2026-07-25T14:07:13Z,reviewed,correct,yes,exact,yes,partially_correct,step_grade,moderate,not_applicable,preserve step and grade/range headers,include_in_wage_extraction_pilot,high,Assisted review inspected 5 bounded pages; 1 strong exact-hint pages and 2 useful adjacent pages. No page text or wage values retained.,TEXT-TABLE-CALIBRATION-SUBSET1-REVIEW1-2026-07-24,codex_assisted_local_adjudication,bounded assisted local adjudication completed; human validation remains recommended,1,1,1,1,"7,8,9","7,8,9","6,10",,"7,8,9,6,10",5,16854,0.100741
cal_cd4367db6772f9c1dd2bd32a,ttd_d0a12263ea0f25673d0a211a,pr_c7cf8a8352f002baa4575e67,sr_baf0cd07c3fbc3c808d67680,NSCQ-MT-20260720-0023,MT,Anaconda-Deer Lodge County,COUNTY OF ANACONDA-DEER LODGE,police,arbitration_award,p2,official_state_repository,possible,unknown,17,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0469_sr_baf0cd07c3fbc3c808d67680.pdf,likely,likely,likely,"2,5,6,8,9,10,16,17",8,deterministic bounded keyword/numeric-structure signals; 8 candidate page hints; no wage values or page text retained,TEXT-TABLE-CALIBRATION-SUBSET1-150-2026-07-24,64,stratified_likely,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,11_to_25,present,high,high,"the potential for progress has been toward the end of the term of the contract in dispute, or remains to be realized. Had the parties reached agreement in 2009 in the ordinary course of bargaining, they would have based the wages for this contract on conditions and projections as they were at the",p1,wage_table_extraction_pilot,bounded_keyword_numeric_structure_v1,codex_assisted_local_review,2026-07-25T14:07:13Z,needs_second_review,correct,yes,exact,yes,correct,step_grade,moderate,not_applicable,preserve step and grade/range headers,include_in_wage_extraction_pilot,medium,Assisted review inspected 5 bounded pages; 3 strong exact-hint pages and 0 useful adjacent pages. No page text or wage values retained.,TEXT-TABLE-CALIBRATION-SUBSET1-REVIEW1-2026-07-24,codex_assisted_local_adjudication,bounded assisted local adjudication completed; human validation remains recommended,1,1,1,1,"2,5,6,8,9,10,16,17","2,6,9,10,17",,2,"2,6,9,10,17",5,10158,0.047813
cal_d078bf86970597e540f4dfdc,ttd_1ad57d6ba4d6cc6bd9cb6137,pr_8ecfcf65984c175162e81f84,sr_f214d44fd61c5cde10474328,NSCQ-UT-20260720-0011,UT,Draper,CITY OF DRAPER,police,wage_schedule_or_compensation_plan,p2,official_municipal,possible,unknown,1,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0464_sr_f214d44fd61c5cde10474328.pdf,likely,possible,likely,1,1,deterministic bounded keyword/numeric-structure signals; 1 candidate page hints; no wage values or page text retained,TEXT-TABLE-CALIBRATION-SUBSET1-150-2026-07-24,65,stratified_likely,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,1_to_10,present,high,medium,,p1,wage_table_extraction_pilot,bounded_keyword_numeric_structure_v1,codex_assisted_local_review,2026-07-25T14:07:13Z,reviewed,correct,yes,exact,yes,unknown,step_grade,easy,not_applicable,preserve step and grade/range headers,include_in_wage_extraction_pilot,medium,Assisted review inspected 1 bounded pages; 1 strong exact-hint pages and 0 useful adjacent pages. No page text or wage values retained.,TEXT-TABLE-CALIBRATION-SUBSET1-REVIEW1-2026-07-24,codex_assisted_local_adjudication,bounded assisted local adjudication completed; human validation remains recommended,1,1,1,1,1,1,,1,1,1,1726,0.017368
cal_d0c3b331783b52ed94754dfe,ttd_4387a342f06c5a878731600e,pr_4a86f46735e0843b33552040,sr_1d5f34b806017a54333c766e,NSCQ-CA-20260720-0584,CA,Poway,CITY OF POWAY,fire,wage_schedule_or_compensation_plan,p2,uncertain,possible,unknown,1,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0476_sr_1d5f34b806017a54333c766e.pdf,likely,possible,likely,1,1,deterministic bounded keyword/numeric-structure signals; 1 candidate page hints; no wage values or page text retained,TEXT-TABLE-CALIBRATION-SUBSET1-150-2026-07-24,66,stratified_likely,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,1_to_10,present,high,medium,"7 CITY OF POWAY POWAY FIREFIGHTERS' ASSOCIATION (PFA) SALARY SCHEDULE EFFECTIVE JULY 1, 2022 SALARY RANGE Fire Captain/Paramedic STEPS Approx. Biweekly (hourly x [number redacted]) Hourly ([number redacted] hours) Hourly ([number redacted] hours) Approx. Monthly Approx. Biweekly (hourly x [number re",p1,wage_table_extraction_pilot,bounded_keyword_numeric_structure_v1,codex_assisted_local_review,2026-07-25T14:07:13Z,reviewed,correct,yes,exact,maybe,correct,step_grade,easy,not_applicable,preserve step and grade/range headers,include_in_wage_extraction_pilot,high,Assisted review inspected 1 bounded pages; 1 strong exact-hint pages and 0 useful adjacent pages. No page text or wage values retained.,TEXT-TABLE-CALIBRATION-SUBSET1-REVIEW1-2026-07-24,codex_assisted_local_adjudication,bounded assisted local adjudication completed; human validation remains recommended,1,1,1,1,1,1,,1,1,1,1170,0.004281
cal_d38f015ffc6f5b5236e57b61,ttd_4952ef58bd79c81e7c31dc1e,pr_19f0cf1308b1a763fbab502d,sr_e411ecfbef2a2c5990fad942,NSCQ-WI-20260720-0041,WI,Fond du Lac,CITY OF FOND DU LAC,fire,cba,p1,official_union,possible,cba_candidate,53,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0114_sr_e411ecfbef2a2c5990fad942.pdf,likely,likely,likely,"2,7,18,27,52,53",6,deterministic bounded keyword/numeric-structure signals; 6 candidate page hints; no wage values or page text retained,TEXT-TABLE-CALIBRATION-SUBSET1-150-2026-07-24,67,stratified_likely,SOURCE-REVIEW-BATCH2-500-2026-07-24,51_to_100,present,high,high,"Working Conditions Agreement January 1, 2022 Thru December 31, 2025 ________________________________________ INTERNATIONAL ASSOCIATION OF FIRE FIGHTERS, LOCAL [number redacted] AND CITY OF FOND DU LAC WISCONSIN",p1,wage_table_extraction_pilot,bounded_keyword_numeric_structure_v1,codex_assisted_local_review,2026-07-25T14:07:13Z,needs_second_review,correct,yes,exact,yes,partially_correct,rank_step,moderate,not_applicable,"preserve rank, step, and effective-date columns",include_in_wage_extraction_pilot,medium,Assisted review inspected 5 bounded pages; 2 strong exact-hint pages and 0 useful adjacent pages. No page text or wage values retained.,TEXT-TABLE-CALIBRATION-SUBSET1-REVIEW1-2026-07-24,codex_assisted_local_adjudication,bounded assisted local adjudication completed; human validation remains recommended,1,1,1,1,"2,7,18,27,52,53","2,7,18,52,53",,2,"2,7,18,52,53",5,16897,0.084733
cal_d6b35018b5dcb621e633139c,ttd_b05731014c2ead1f7538f765,pr_50854df2fa97560c921dcb5d,sr_53036700f9cc70b44530ae76,NSCQ-ME-20260720-0018,ME,Auburn,CITY OF AUBURN,fire,cba,p1,official_state_repository,possible,cba_candidate,65,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0068_sr_53036700f9cc70b44530ae76.pdf,likely,likely,likely,"8,15,33,37,64,65",6,deterministic bounded keyword/numeric-structure signals; 6 candidate page hints; no wage values or page text retained,TEXT-TABLE-CALIBRATION-SUBSET1-150-2026-07-24,68,stratified_likely,SOURCE-REVIEW-PILOT1-150-2026-07-24,51_to_100,present,high,high,"CITY OF AUBURN Aubu rn Fi refight ers Asso cia tion Lo ca l No. [number redacted] Collective Bargaining Agreement Between the City of Auburn and the AUBURN FIREFIGHTERS ASSOCIATION (LOCAL NO. [number redacted]) July 1, 2019 – June 30, 2022",p1,wage_table_extraction_pilot,bounded_keyword_numeric_structure_v1,codex_assisted_local_review,2026-07-25T14:07:14Z,needs_second_review,correct,yes,exact,yes,correct,rank_step,moderate,not_applicable,"preserve rank, step, and effective-date columns",include_in_wage_extraction_pilot,medium,Assisted review inspected 5 bounded pages; 4 strong exact-hint pages and 0 useful adjacent pages. No page text or wage values retained.,TEXT-TABLE-CALIBRATION-SUBSET1-REVIEW1-2026-07-24,codex_assisted_local_adjudication,bounded assisted local adjudication completed; human validation remains recommended,1,1,1,1,"8,15,33,37,64,65","8,15,33,64,65",,,"8,15,33,64,65",5,13667,0.119119
cal_d81135f3df730a4834871a3e,ttd_0fcd8d201c211001812f8795,pr_d30017a123e2e5669389fc0b,sr_03dc9e9d7ca162f3a0b9965d,NSCQ-CO-20260720-0015,CO,Pueblo,CITY OF PUEBLO,fire,cba,p1,official_municipal,possible,cba_candidate,91,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0072_sr_03dc9e9d7ca162f3a0b9965d.pdf,likely,likely,likely,"2,21,31,46",4,deterministic bounded keyword/numeric-structure signals; 4 candidate page hints; no wage values or page text retained,TEXT-TABLE-CALIBRATION-SUBSET1-150-2026-07-24,69,stratified_likely,SOURCE-REVIEW-PILOT1-150-2026-07-24,51_to_100,partial,high,high,"PUEBLO AND THE INTERNATIONAL ASSOCIATION OF FIRE FIGHTERS LOCAL NO. 3 COMMENCING JANUARY 1, 2024 AND AUTHORIZING THE MAYOR TO EXECUTE SAME. SUMMARY: Attached is a proposed Ordinance which would approve and enact the collective bargaining agreement between the City of Pueblo and the International Ass",p1,wage_table_extraction_pilot,bounded_keyword_numeric_structure_v1,codex_assisted_local_review,2026-07-25T14:07:14Z,reviewed,correct,yes,exact,yes,correct,step_grade,hard,not_applicable,preserve step and grade/range headers,include_after_schema_update,high,Assisted review inspected 5 bounded pages; 3 strong exact-hint pages and 0 useful adjacent pages. No page text or wage values retained.,TEXT-TABLE-CALIBRATION-SUBSET1-REVIEW1-2026-07-24,codex_assisted_local_adjudication,bounded assisted local adjudication completed; human validation remains recommended,1,1,1,1,"2,21,31,46","2,21,31,46",1,"1,2","2,21,31,46,1",5,10513,0.058870
