candidate_id,lane_id,scout_target_id,municipality,state,prior_seen_status,duplicate_risk,review_duplicate_status,candidate_quality_label,verification_priority_tier,verification_status,review_note
TS4L-911385c4c24131d1a5a7,lane_1,TS4-1-fe8a77939646e0a2,Newton,MA,known_safety_row_counterpart_target_not_satisfied,low,canonical_locator_unique,verification_ready_medium,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-8952ddd669fd3715854a,lane_1,TS4-1-46b12ca5c8204814,Cicero,IL,municipality_seen_safety_lead_target_unit_not_seen,low,canonical_locator_unique,verification_ready_medium,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-f4ca0cdbd9a32d2c1605,lane_1,TS4-1-46b12ca5c8204814,Cicero,IL,municipality_seen_safety_lead_target_unit_not_seen,low,canonical_locator_unique,verification_ready_medium,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-7ca7e552df8349e2cb49,lane_1,TS4-1-46b12ca5c8204814,Cicero,IL,municipality_seen_safety_lead_target_unit_not_seen,low,canonical_locator_unique,verification_ready_medium,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-2a85998d67c55b67fa97,lane_1,TS4-1-6cea6351171d8228,Redwood City,CA,municipality_seen_safety_lead_target_unit_not_seen,low,canonical_locator_unique,verification_ready_medium,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-4e8cd2d07affa4a5679d,lane_1,TS4-1-6cea6351171d8228,Redwood City,CA,municipality_seen_safety_lead_target_unit_not_seen,low,canonical_locator_unique,verification_ready_medium,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-f19ed1870c138167b5fc,lane_1,TS4-1-6cea6351171d8228,Redwood City,CA,municipality_seen_safety_lead_target_unit_not_seen,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-e19b35eed4788376e587,lane_1,TS4-1-78021e7433df6085,Leander,TX,municipality_seen_safety_lead_target_unit_not_seen,low,canonical_locator_unique,repair_or_review_needed,tier_d,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-0c51cd5624b7420ab385,lane_1,TS4-1-78021e7433df6085,Leander,TX,municipality_seen_safety_lead_target_unit_not_seen,low,canonical_locator_unique,repair_or_review_needed,tier_d,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-510ba791a7189f3e5571,lane_1,TS4-1-78021e7433df6085,Leander,TX,municipality_seen_safety_lead_target_unit_not_seen,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-931d14c9e2fcabf73509,lane_1,TS4-1-7788720be7a051d6,Missouri City,TX,municipality_seen_safety_lead_target_unit_not_seen,low,canonical_locator_unique,verification_ready_medium,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-33f470e431bd28547a07,lane_1,TS4-1-7788720be7a051d6,Missouri City,TX,municipality_seen_safety_lead_target_unit_not_seen,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-02335aaa610656d2497a,lane_1,TS4-1-7788720be7a051d6,Missouri City,TX,municipality_seen_safety_lead_target_unit_not_seen,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-078e6b3bb5040048bf7c,lane_1,TS4-1-1141cdc76435220a,Noblesville,IN,municipality_seen_safety_lead_target_unit_not_seen,low,canonical_locator_unique,verification_ready_medium,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-32000d7f971794d2ca13,lane_1,TS4-1-1141cdc76435220a,Noblesville,IN,municipality_seen_safety_lead_target_unit_not_seen,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-92c6721bb2f371712e7a,lane_1,TS4-1-1141cdc76435220a,Noblesville,IN,municipality_seen_safety_lead_target_unit_not_seen,low,canonical_locator_unique,repair_or_review_needed,tier_d,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-e68f2e4a7885d4a1f436,lane_1,TS4-1-8d26ff56c9e98acd,St. Charles,MO,municipality_seen_safety_lead_target_unit_not_seen,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-8fe9ece34ee50f69c767,lane_1,TS4-1-8d26ff56c9e98acd,St. Charles,MO,municipality_seen_safety_lead_target_unit_not_seen,low,canonical_locator_unique,verification_ready_medium,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-5660b6085a60b202f213,lane_1,TS4-1-8d26ff56c9e98acd,St. Charles,MO,municipality_seen_safety_lead_target_unit_not_seen,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-76ec9b2dbf03157e90cf,lane_1,TS4-1-f75b8d8866f4c435,Wilmington,DE,municipality_seen_safety_lead_target_unit_not_seen,low,canonical_locator_unique,verification_ready_medium,tier_b,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-4623e87e77692493efd4,lane_1,TS4-1-f75b8d8866f4c435,Wilmington,DE,municipality_seen_safety_lead_target_unit_not_seen,low,canonical_locator_unique,verification_ready_medium,tier_b,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-ea8cab44b7c61bc8e9ba,lane_1,TS4-1-f75b8d8866f4c435,Wilmington,DE,municipality_seen_safety_lead_target_unit_not_seen,low,canonical_locator_unique,verification_ready_medium,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-ba6e66ef78ebdc93f2a9,lane_1,TS4-1-3ef6ba7dbd2019cc,San Marcos,TX,municipality_seen_safety_lead_target_unit_not_seen,low,canonical_locator_unique,verification_ready_medium,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-1832b974e6926c4eb6c9,lane_1,TS4-1-3ef6ba7dbd2019cc,San Marcos,TX,municipality_seen_safety_lead_target_unit_not_seen,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-6d2cbd7cd7630a1fb5cb,lane_1,TS4-1-3ef6ba7dbd2019cc,San Marcos,TX,municipality_seen_safety_lead_target_unit_not_seen,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-9323980bd3ed4fe670ca,lane_1,TS4-1-21be30a77c0d7f80,Harlingen,TX,municipality_seen_safety_lead_target_unit_not_seen,low,canonical_locator_unique,verification_ready_medium,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-c1f3f097f1a778b74e8d,lane_1,TS4-1-21be30a77c0d7f80,Harlingen,TX,municipality_seen_safety_lead_target_unit_not_seen,low,canonical_locator_unique,verification_ready_high,tier_a,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-8b443c0884a3eba8a542,lane_1,TS4-1-21be30a77c0d7f80,Harlingen,TX,municipality_seen_safety_lead_target_unit_not_seen,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-6016ff429ca2ddce6a39,lane_1,TS4-1-3d169834e5f73034,Maple Grove,MN,municipality_seen_safety_lead_target_unit_not_seen,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-65b18939c7f8666f12de,lane_1,TS4-1-3d169834e5f73034,Maple Grove,MN,municipality_seen_safety_lead_target_unit_not_seen,low,canonical_locator_unique,repair_or_review_needed,tier_d,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-36a06b45a2d72738faa1,lane_1,TS4-1-31a26da778e5299b,Tulare,CA,municipality_seen_safety_lead_target_unit_not_seen,low,canonical_locator_unique,verification_ready_medium,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-e4d8594ae792aa41d110,lane_1,TS4-1-31a26da778e5299b,Tulare,CA,municipality_seen_safety_lead_target_unit_not_seen,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-51eee116875fecd65f81,lane_1,TS4-1-31a26da778e5299b,Tulare,CA,municipality_seen_safety_lead_target_unit_not_seen,low,canonical_locator_unique,verification_ready_medium,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-eb6ed29634d2738a8147,lane_1,TS4-1-4f5426c919cfe81b,Eau Claire,WI,municipality_seen_safety_lead_target_unit_not_seen,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-92263704b4b1828ae645,lane_1,TS4-1-4f5426c919cfe81b,Eau Claire,WI,municipality_seen_safety_lead_target_unit_not_seen,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-2327056ed314724f2752,lane_1,TS4-1-4f5426c919cfe81b,Eau Claire,WI,municipality_seen_safety_lead_target_unit_not_seen,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-95bd6347aa8a51e4a10d,lane_1,TS4-1-8f0a5215cd3d44f5,Bayonne,NJ,municipality_seen_safety_lead_target_unit_not_seen,low,canonical_locator_unique,verification_ready_medium,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-91220f956f7245e16b0c,lane_1,TS4-1-8f28f02a2d772191,East Orange,NJ,municipality_seen_safety_lead_target_unit_not_seen,low,canonical_locator_unique,verification_ready_medium,tier_b,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-c7f21669e779c8a1e9e3,lane_1,TS4-1-8f28f02a2d772191,East Orange,NJ,municipality_seen_safety_lead_target_unit_not_seen,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-7c83c8ec535ab0491650,lane_1,TS4-1-8f28f02a2d772191,East Orange,NJ,municipality_seen_safety_lead_target_unit_not_seen,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-4979f70ab58efeb14248,lane_1,TS4-1-c449fe7baf77709f,Ocala,FL,municipality_seen_safety_lead_target_unit_not_seen,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-6e08f8f8a02d5cea025b,lane_1,TS4-1-c449fe7baf77709f,Ocala,FL,municipality_seen_safety_lead_target_unit_not_seen,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-4b1df09528fd12f9d97a,lane_1,TS4-1-c449fe7baf77709f,Ocala,FL,municipality_seen_safety_lead_target_unit_not_seen,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-d4f52753d2641c975f6b,lane_1,TS4-1-bc8e379193a38be9,Port Orange,FL,municipality_seen_safety_lead_target_unit_not_seen,low,canonical_locator_unique,verification_ready_medium,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-11c196bbfccb4252861e,lane_1,TS4-1-cd0e0b7b4cbef6a7,Union City,CA,municipality_seen_safety_lead_target_unit_not_seen,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-3f6f0c794f886a54f6a9,lane_1,TS4-1-cd0e0b7b4cbef6a7,Union City,CA,municipality_seen_safety_lead_target_unit_not_seen,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-947d0643352faaa0cba5,lane_1,TS4-1-cd0e0b7b4cbef6a7,Union City,CA,municipality_seen_safety_lead_target_unit_not_seen,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-96c3fbf014d11e31b1ad,lane_1,TS4-1-43a7bda5dc41e3d3,Sanford,FL,municipality_seen_safety_lead_target_unit_not_seen,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-03a1ceda43322aabe9ac,lane_1,TS4-1-43a7bda5dc41e3d3,Sanford,FL,municipality_seen_safety_lead_target_unit_not_seen,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-b682e7b98c855c406ef9,lane_1,TS4-1-6fc7bd6332d74fdd,Skokie,IL,municipality_seen_safety_lead_target_unit_not_seen,low,canonical_locator_unique,verification_ready_medium,tier_b,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-fcdbc9316eebaaf88fe2,lane_1,TS4-1-6fc7bd6332d74fdd,Skokie,IL,municipality_seen_safety_lead_target_unit_not_seen,low,canonical_locator_unique,verification_ready_medium,tier_b,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-8b5b7fb49c1cd33f136c,lane_1,TS4-1-6fc7bd6332d74fdd,Skokie,IL,municipality_seen_safety_lead_target_unit_not_seen,low,canonical_locator_unique,verification_ready_medium,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-42f9d32a6c9e81688af2,lane_1,TS4-1-a4ed54bdb745e1f2,North Little Rock,AR,municipality_seen_safety_lead_target_unit_not_seen,low,canonical_locator_unique,verification_ready_medium,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-eed5bbf802bf4ab2e768,lane_1,TS4-1-a3d387dfacca613a,Eden Prairie,MN,municipality_seen_safety_lead_target_unit_not_seen,low,canonical_locator_unique,verification_ready_high,tier_a,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-8bb6a332cb536a14f2ad,lane_1,TS4-1-a3d387dfacca613a,Eden Prairie,MN,municipality_seen_safety_lead_target_unit_not_seen,low,canonical_locator_unique,verification_ready_medium,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-8e59eacfea827bdfc977,lane_1,TS4-1-25c97109cbef4a92,Jupiter,FL,municipality_seen_safety_lead_target_unit_not_seen,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-e67fb0c19f423cf80379,lane_1,TS4-1-25c97109cbef4a92,Jupiter,FL,municipality_seen_safety_lead_target_unit_not_seen,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-2a9a84c96c5b06c9c289,lane_1,TS4-1-25c97109cbef4a92,Jupiter,FL,municipality_seen_safety_lead_target_unit_not_seen,low,canonical_locator_unique,verification_ready_medium,tier_b,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-eabfcf24345787dd601d,lane_1,TS4-1-68d1b290122945bd,White Plains,NY,municipality_seen_safety_lead_target_unit_not_seen,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-643e4903a7601de78cbf,lane_1,TS4-1-68d1b290122945bd,White Plains,NY,municipality_seen_safety_lead_target_unit_not_seen,low,canonical_locator_unique,verification_ready_medium,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-78ad4bba132171943ba2,lane_1,TS4-1-68d1b290122945bd,White Plains,NY,municipality_seen_safety_lead_target_unit_not_seen,low,canonical_locator_unique,verification_ready_medium,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-ea5412274d01449ff1ea,lane_1,TS4-1-150a3037d2a702b2,Palm Beach Gardens,FL,municipality_seen_safety_lead_target_unit_not_seen,low,canonical_locator_unique,verification_ready_medium,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-2b5349fb01f8a9fecd15,lane_1,TS4-1-8f86a0273749c946,Midwest City,OK,municipality_seen_safety_lead_target_unit_not_seen,low,canonical_locator_unique,verification_ready_medium,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-ede7c52fd5d1f33b316e,lane_1,TS4-1-8f86a0273749c946,Midwest City,OK,municipality_seen_safety_lead_target_unit_not_seen,low,canonical_locator_unique,verification_ready_medium,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-4dbde441e54ef876df75,lane_1,TS4-1-8f86a0273749c946,Midwest City,OK,municipality_seen_safety_lead_target_unit_not_seen,low,canonical_locator_unique,verification_ready_medium,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-d85d5081d7d04bb1b3bc,lane_1,TS4-1-bfc24c80db5c0792,Coconut Creek,FL,municipality_seen_safety_lead_target_unit_not_seen,low,canonical_locator_unique,verification_ready_medium,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-3cb03647131a45ef179a,lane_1,TS4-1-bfc24c80db5c0792,Coconut Creek,FL,municipality_seen_safety_lead_target_unit_not_seen,low,canonical_locator_unique,verification_ready_medium,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-eabf90e2be4207c0b0a5,lane_1,TS4-1-bfc24c80db5c0792,Coconut Creek,FL,municipality_seen_safety_lead_target_unit_not_seen,low,canonical_locator_unique,verification_ready_medium,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-3b640dd8e2b456a6d0bb,lane_1,TS4-1-819134561f0724b1,Winter Haven,FL,municipality_seen_safety_lead_target_unit_not_seen,low,canonical_locator_unique,verification_ready_medium,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-d4483275a7178c758043,lane_1,TS4-1-819134561f0724b1,Winter Haven,FL,municipality_seen_safety_lead_target_unit_not_seen,low,canonical_locator_unique,verification_ready_high,tier_a,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-f10e985d09fdff1be6a9,lane_1,TS4-1-819134561f0724b1,Winter Haven,FL,municipality_seen_safety_lead_target_unit_not_seen,low,canonical_locator_unique,verification_ready_medium,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-d8e296abe2f9bdfad567,lane_1,TS4-1-13912260cef0ad37,Texas City,TX,municipality_seen_safety_lead_target_unit_not_seen,low,canonical_locator_unique,verification_ready_medium,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-634d30d6b1140190fbca,lane_1,TS4-1-13912260cef0ad37,Texas City,TX,municipality_seen_safety_lead_target_unit_not_seen,low,canonical_locator_unique,verification_ready_medium,tier_b,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-76b35b5b3af07e11e40b,lane_1,TS4-1-13912260cef0ad37,Texas City,TX,municipality_seen_safety_lead_target_unit_not_seen,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-5d7945a46b6b2babff03,lane_1,TS4-1-5e6e320bf52f86e3,Anderson,IN,municipality_seen_safety_lead_target_unit_not_seen,low,canonical_locator_unique,repair_or_review_needed,tier_d,not_verified,Metadata-only prior-seen review; no durable merge.
