implementation_event_id,municipality,state,original_side,repaired_side,side_confidence,side_repair_reason,bounded_side_evidence,technical_lineage
IMPEVT-c6ea5524e70604acf482d2e8,Dunkerton,IA,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"year becomes effective july 1 and constitutes the city appropriation for each program and dunkerton, ia, wage schedule, 2020. unclear","[""WCM-0fce561c51a035335bfc8440""]"
IMPEVT-462bd3b4d16a0c232bfbb034,Elk Horn,IA,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"thomas moved, seconded by creek, to increase wages for the city clerk to $29.30 per hour, effective july 1, 2026. elk horn, ia, budget or pay plan, 2026. unclear","[""WCM-0a1299db424432d36f6ef347""]"
IMPEVT-05baa9a4f9ea3a499a787bff,Elk Horn,IA,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"hour, effective july 1, 2026. elk horn, ia, budget or pay plan, 2026. unclear","[""WCM-061566c7a8428bf671190f9b""]"
IMPEVT-063cf43b1ea1b7afc11ee9c4,Farmington,IA,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"this amendment would become effective january 1, 2016. farmington, ia, other local government pay policy, 2016. unclear","[""WCM-7f90ca7daae8f91f91e0fda8""]"
IMPEVT-9bc4bf698dba608d65385152,Farmington,IA,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"section 2 mayor – the mayor shall receive an annual salary of one thousand dollars ($1,000.00) to be paid in january of each year, and shall be farmington, ia, other local government pay policy, period not explicit. unclear","[""WCM-5cc83b91f2aaa015ac787622"",""WCM-7233447874df8d870e6a29ae""]"
IMPEVT-dcc5b15c7bf6a5f2119a9d20,Fort Madison,IA,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"fort madison, ia, arbitration award, period not explicit. unclear","[""WCM-0b9e59f92cd977f620dc2156"",""WCM-a0904a70b2737a97463f9410""]"
IMPEVT-d786428691b981116816cc85,Fort Madison,IA,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"fort madison, ia, arbitration award, period not explicit. unclear","[""WCM-4c3916d6d102df984183f16a""]"
IMPEVT-5b67c2eafaed61ace1844391,Fruitland,IA,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"the mayor shall receive an annual salary of $100.00 per month, fruitland, ia, wage schedule, 2020. unclear","[""WCM-35a638757e68422e13e593bf""]"
IMPEVT-e09eb22dad1d5e7f91ceca06,Fruitland,IA,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"following fiscal year becomes effective july first and constitutes the city fruitland, ia, wage schedule, 2020. unclear","[""WCM-c1fadbb467b33fb231151c47""]"
IMPEVT-a280f2bd7881e625ea4ba32b,Garnavillo,IA,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"m/s mueller/petsche to approve resolution 2021-08 a resolution approving a $1.00/hour garnavillo, ia, council packet or minutes, 2021. unclear","[""WCM-1c340b192ca46061a2fd435f""]"
IMPEVT-a263dba1d539d1944157d186,Gilmore City,IA,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"effective june 12. gilmore city, ia, other local government pay policy, 2023. unclear","[""WCM-7ca2aeef8216a47c949b3902"",""WCM-bca3bb28e3ca31b4b639773f"",""WCM-f604566d629e6940418855d2""]"
IMPEVT-92ea23eb3936aeb3a99e9ea6,Graettinger,IA,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"a motion to hire nicholas leonard, effective june 1, 2025, to the graettinger pool was made by alderson, graettinger, ia, council packet or minutes, 2025. unclear","[""WCM-a4674b07fbd2f4ca6db0e801""]"
IMPEVT-2e644b295c47eceeda5f6662,Kanawha,IA,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"effective july 1, 2026, the following positions and persons shall be paid the salaries or kanawha, ia, other local government pay policy, 2026. unclear","[""WCM-993df6d0af7e5afad16b4302""]"
IMPEVT-e84495b3cbf578252d801f72,Madrid,IA,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"63-24-25, resolution approving collective bargaining agreement between the city of madrid madrid, ia, council packet or minutes, 2025. unclear","[""WCM-f5de23d541a33d5eb31cc52b""]"
IMPEVT-e32b9af32cf654d67090556d,Miles,IA,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"the mayor shall receive an annual salary of $2,500.00 effective january 1, 2004 miles, ia, wage schedule, 2021. unclear","[""WCM-50f11ebaf615ff699b8a9489""]"
IMPEVT-733c0be1cf6bbd566e5886fe,Miles,IA,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"exceed more than twelve regular meetings and six special meetings per year effective january 1, miles, ia, wage schedule, 2021. unclear","[""WCM-4a4707710962d743366b9397"",""WCM-4d8dfcc6e48f10b72b3c47fb"",""WCM-bab0de0dbf4ca8637300927a""]"
IMPEVT-3f10c705fe1b95ff8266c7d2,Moville,IA,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"council considers resolution 2024-15 approving payroll rates effective july 1, 2024. moville, ia, council packet or minutes, 2024. unclear","[""WCM-19dfc11ae724b8061b9926d4"",""WCM-d2ce88c91a86184f482addb6""]"
IMPEVT-2e96b1ac1214b990514e9738,Palo,IA,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"effective may 30, 2011 and vacation and sick benefits effective june 28, 2011; palo, ia, council packet or minutes, period not explicit. unclear","[""WCM-1760cf3b9af221cab3ba3a08"",""WCM-ff0c936ac2f30d8a24a1bc94""]"
IMPEVT-d5b7bc7c9de18cb18f8e7e2c,Pleasantville,IA,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"approve a 3% cola for all employees effective july 1, 2025. pleasantville, ia, council packet or minutes, 2025. unclear","[""WCM-b3afddaf9374726e749b59b8""]"
IMPEVT-e58709961971320897ffc754,St. Ansgar,IA,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"year becomes effective july 1 and constitutes the city appropriation for each program and st. ansgar, ia, other local government pay policy, 2018. unclear","[""WCM-4ad4e16bb1f86c10d1a4cb03""]"
IMPEVT-01f03f259da2fac891494075,Walcott,IA,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"ordinance 563-26, representing a 5% increase, establishes a minimum monthly bill of $24.71 and usage over 1,400 gallons shall be $0.00687 per gallon, effective with the july 1, 2026 billing. walcott, ia, council packet or minutes, 2026. unclear","[""WCM-fa76f8edee95d12b73102b8b""]"
IMPEVT-f0b23e14756cdedbb231701e,Idaho City,ID,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"adopted for the city of idaho city, effective march 23, 2022. idaho city, id, wage schedule, 2022. unclear","[""WCM-288dbb00e3b7b9c2e2e6eb14""]"
IMPEVT-d2b96088ddd7c1e2fa0bc64d,Moore,ID,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"consumer price index (cpi) subject to appropriations approved by the city council/ moore, id, other local government pay policy, 2020. unclear","[""WCM-47592e4d926e495326914858""]"
IMPEVT-82320281e852c7c796202252,Moore,ID,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"all regular employees and regular part time employees not receiving longevity pay, will receive, in addition to their base salary, service incentive pay. moore, id, other local government pay policy, 2020. unclear","[""WCM-033252ac268b18d2476fa607""]"
IMPEVT-64f5779be31c085613eb98df,Moore,ID,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"drug and alcohol testing act, effective june 1993 and as amended, and moore, id, other local government pay policy, 2020. unclear","[""WCM-ac36e4fbf060766f112c40dc""]"
IMPEVT-c366d7ac8f98d45d3df657f1,Tetonia,ID,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"the mayor shall receive an annual salary in the sum of two thousand eight hundred and twenty dollars no cents ($2820.00), and shall be paid two tetonia, id, salary ordinance, period not explicit. unclear","[""WCM-89c95772cf8f76fbf4d0a611"",""WCM-9d443cd8bbef71fd6cb95b2b""]"
IMPEVT-b5f7a07476ceee498efcd71a,Barrington Hills,IL,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"sick leave credit will be computed retroactive to the beginning date barrington hills, il, other local government pay policy, 2021. unclear","[""WCM-a1d0833993de3c72bbdd5932""]"
IMPEVT-fa65f88009677c246a2ff258,Bellwood,IL,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"bellwood, il, arbitration award, period not explicit. unclear","[""WCM-ab07e610b20929e609b8aa85""]"
IMPEVT-4f940fb572ab0e7b65853d56,Breese,IL,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"in 2011 public act 97-0609 became law, effective january 1, 2012. breese, il, wage schedule, 2024. unclear","[""WCM-9a5ed7c260506f79e07fa2a8""]"
IMPEVT-42025efe36bd876facbc45b0,Camargo,IL,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"rate increase on per 1000 gallons usage increase an additional $ 3.00 per 1000 to make it $ 12.00 per 1000 gallons. base rate remains the same – to be effective march 2023. camargo, il, collective bargaining agreement, 2023. unclear","[""WCM-dbc02aa4b2a3bbe416e8565c""]"
IMPEVT-d69236f000816986b5d2b1b7,Camargo,IL,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"of trustees of the village of camargo, douglas county, illinois, assembled in regular session this 3rd day of november, 1980, that whereas,, house bill 2921 (public act 81-1379), effective august 12, 1980, has been adopted by the illinois general assembly,; camargo, il, collective bargaining agreement","[""WCM-3e49e56142696a4f0b5878d4"",""WCM-8e103f74d8e016337b87d6b0""]"
IMPEVT-f77bcc0053c0d3d88b57c0f4,Carlock,IL,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"village trustee shall receive shall be fixed at $25.00 per meeting, effective april 2017 for all carlock, il, other local government pay policy, 2017. unclear","[""WCM-387ede8ec8988a27d3feac7b""]"
IMPEVT-548f72f53f9cdfa815a9ce99,Casey,IL,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"effective may 1, 2019 to april 30, 2022 casey, il, collective bargaining agreement, 2019. unclear","[""WCM-ea4fc04b961870bc3951fc7f""]"
IMPEVT-a9e101091082a7b4f9a3a4f3,Casey,IL,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"will receive an additional $1.00 per hour. casey, il, collective bargaining agreement, 2020. unclear","[""WCM-45743614e6d04149d487fd6e""]"
IMPEVT-bde59b34a17560058eacee15,Colona,IL,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"effective october 21st, 2025, and authorize a (temporary) 10% hourly wage increase colona, il, other local government pay policy, 2025. unclear","[""WCM-4cd56b04bb3a6b9120ee52e2"",""WCM-80ee09c9ed3f9e480b48b9c8""]"
IMPEVT-d2f9ad05d9b240bff5828850,Colona,IL,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"effective january 1st, 2026 – january 1st, 2027. colona, il, other local government pay policy, 2026. unclear","[""WCM-5244c3ac79b8e940432c99f2""]"
IMPEVT-20613bc4867b4daa5968b0f8,Country Club Hills,IL,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"country club hills, il, arbitration award, period not explicit. unclear","[""WCM-540cbe89b227d40b137bfcea""]"
IMPEVT-308d9e83d5966917f7e7903a,Effingham,IL,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"effingham, il, arbitration award, period not explicit. unclear","[""WCM-b26241e198956f259659b47e"",""WCM-eca8988fcf94eb1bd69fbfc9""]"
IMPEVT-8732c7ac94718bf938977ccb,Fisher,IL,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"all overtime shall be approved by either the mayor or the fisher, il, collective bargaining agreement, period not explicit. unclear","[""WCM-25a2bea59d7298daa67e9aa0"",""WCM-50ac54fa4e3502254abf8d7b""]"
IMPEVT-57931b76c8f1beb966289771,Flora,IL,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"employees working the night shift will receive a forty-five cents ($.45) per hour shift differential, and flora, il, collective bargaining agreement, 2022. unclear","[""WCM-09d6d164cf9b9039616504b0"",""WCM-631b5c9db09a1ad08c789ad4"",""WCM-7362adebaf7e105b53c9cf0b""]"
IMPEVT-da5969f917616777682ba8da,Flora,IL,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"effective march 7, 2008, the city will pay fifty percent (50%) of the difference between the employee flora, il, collective bargaining agreement, 2022. unclear","[""WCM-3835b9d4a4c62293484cc55f"",""WCM-9ef6275657ef08f15842a269""]"
IMPEVT-e2759b51ada319ebfe4efa2d,Flossmoor,IL,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"ten officers were therefore at the top step of the salary schedule as of may 1, 2017. flossmoor, il, arbitration award, 2017. unclear","[""WCM-099e6013e4087fc103d9556e""]"
IMPEVT-cb0840ac24260aa7397034f1,Flossmoor,IL,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"crease for fiscal year 2018 in light of the hardships the village faced.” further, flossmoor, il, arbitration award, 2018. unclear","[""WCM-3385c531e166a0ba0a71686b"",""WCM-b970b7945b5fbd2450e8fd41""]"
IMPEVT-0172223578f0033c6163da2d,Flossmoor,IL,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"april 2018 would be measuring into the first month of next contract year as may 2018 is in the contract year 2018-2019 and not 2017-2018 which is the year for comparison with the actual cpi changes. flossmoor, il, arbitration award, 2018. unclear","[""WCM-9580e45221e266a818a879ad""]"
IMPEVT-1eb23662fc61e57cd2be7276,Flossmoor,IL,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"any degree and if the village’s offer of a 3.25% increase effective may 1, 2020 for the fourth year of the flossmoor, il, arbitration award, 2020. unclear","[""WCM-e9121763acf74c9fd1e6dc2c""]"
IMPEVT-726174308dc10bfaa396cff3,Flossmoor,IL,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"(a) the consumer price index as a cost of living .......................................26 flossmoor, il, arbitration award, period not explicit. unclear","[""WCM-137dd4d1fb76d797ee33c8ca"",""WCM-22316d8bb5a55ba8803a38fb"",""WCM-257eafc80776464d1b064a5c"",""WCM-58f369dfb7261af38a024259"",""WCM-73151a185e67d92ef0a2f1eb"",""WCM-8c69b48b0f82fa7d66543be5"",""WCM-ab215b2823a3f095b1237fc2"",""WCM-b580a3fc58b88b3eb8556ab2"",""WCM-bf965628d7b518d5e0b918ae"",""WCM-f766a1418164ca44132cbd12""]"
