mechanism_exposure_event_id,root_compensation_event_id,municipality,state,region,compensation_cycle_id,mechanism_family,mechanism_tag,side,implementation_status,implementation_confidence,recurring_or_one_time,corroborating_source_count,technical_lineage,linked_root_compensation_event_ids,linked_root_count
MECHEXP-518cc8bdcc6e37a9642f1d92,ROOTCOMP-8579bd70344616ba47d5c4e0,Stevenson,AL,South,undated-source-B4X2500LIVE-20260729-009226,pressure_channel,fiscal_constraint,side_independent,formally_adopted,high,budget_context_only,0,"[""WCM-02da8c0126a8a8ca4b0a9cca""]",ROOTCOMP-8579bd70344616ba47d5c4e0,1
MECHEXP-214bcb02ee688ce813f53c47,ROOTCOMP-cd2dd58ddfb43b62d0ba45f8,Valley Grande,AL,South,2020,institutional_channel,ordinance_council_adoption,remains_unclear,implemented,high,not_applicable,0,"[""WCM-a70c297ef779576e63ac7009""]",ROOTCOMP-cd2dd58ddfb43b62d0ba45f8,1
MECHEXP-a690b4d643341a9bc71055f1,ROOTCOMP-cd2dd58ddfb43b62d0ba45f8,Valley Grande,AL,South,2020,compensation_outcome,retroactive_pay,remains_unclear,implemented,high,not_applicable,0,"[""WCM-a70c297ef779576e63ac7009""]",ROOTCOMP-cd2dd58ddfb43b62d0ba45f8,1
MECHEXP-7c48c2c5dab8a20ba71f30d5,ROOTCOMP-cd2dd58ddfb43b62d0ba45f8,Valley Grande,AL,South,2020,timing_implementation,payroll_effective_date,remains_unclear,implemented,high,not_applicable,0,"[""WCM-a70c297ef779576e63ac7009""]",ROOTCOMP-cd2dd58ddfb43b62d0ba45f8,1
MECHEXP-9b37c2e6dd35ddc88a840f80,ROOTCOMP-cd2dd58ddfb43b62d0ba45f8,Valley Grande,AL,South,2020,timing_implementation,retroactive,remains_unclear,implemented,high,not_applicable,0,"[""WCM-a70c297ef779576e63ac7009""]",ROOTCOMP-cd2dd58ddfb43b62d0ba45f8,1
MECHEXP-e8614c7bb7f8cefb7fabd3c4,ROOTCOMP-cd2dd58ddfb43b62d0ba45f8,Valley Grande,AL,South,2020,pressure_channel,none_identified,remains_unclear,implemented,high,not_applicable,0,"[""WCM-a70c297ef779576e63ac7009""]",ROOTCOMP-cd2dd58ddfb43b62d0ba45f8,1
MECHEXP-29676d60821df46fb5e613b5,ROOTCOMP-226c66c47fffae6c84293edf,Batesville,AR,South,undated-source-CBSRD-20260728-229e87b6cec1a609381b,institutional_channel,none_identified,remains_unclear,formally_adopted,low,percentage_adjustment,0,"[""WCM-c840cf3435c0f6e8f6fe78ea""]",ROOTCOMP-226c66c47fffae6c84293edf,1
MECHEXP-668feb10a6f93ace893681b8,ROOTCOMP-226c66c47fffae6c84293edf,Batesville,AR,South,undated-source-CBSRD-20260728-229e87b6cec1a609381b,compensation_outcome,across_the_board_raise,remains_unclear,formally_adopted,low,percentage_adjustment,0,"[""WCM-c840cf3435c0f6e8f6fe78ea""]",ROOTCOMP-226c66c47fffae6c84293edf,1
MECHEXP-a53ad9b68406eb9dc29be5a5,ROOTCOMP-226c66c47fffae6c84293edf,Batesville,AR,South,undated-source-CBSRD-20260728-229e87b6cec1a609381b,timing_implementation,recurring,remains_unclear,formally_adopted,low,percentage_adjustment,0,"[""WCM-c840cf3435c0f6e8f6fe78ea""]",ROOTCOMP-226c66c47fffae6c84293edf,1
MECHEXP-c7719ce5cc6a515f5532cbad,ROOTCOMP-226c66c47fffae6c84293edf,Batesville,AR,South,undated-source-CBSRD-20260728-229e87b6cec1a609381b,pressure_channel,none_identified,remains_unclear,formally_adopted,low,percentage_adjustment,0,"[""WCM-c840cf3435c0f6e8f6fe78ea""]",ROOTCOMP-226c66c47fffae6c84293edf,1
MECHEXP-dc2c11b3fbc6ecd903be3506,ROOTCOMP-ad06d93710f6ad3ce533ac78,Cammack Village,AR,South,2023,institutional_channel,none_identified,police,implemented,high,not_applicable,0,"[""WCM-6e267fbf76b2c47a36172d0c""]",ROOTCOMP-ad06d93710f6ad3ce533ac78,1
MECHEXP-69725b44ac3177e0fa642352,ROOTCOMP-ad06d93710f6ad3ce533ac78,Cammack Village,AR,South,2023,compensation_outcome,retroactive_pay,police,implemented,high,not_applicable,0,"[""WCM-6e267fbf76b2c47a36172d0c""]",ROOTCOMP-ad06d93710f6ad3ce533ac78,1
MECHEXP-998ff8bfe2a4add7aaccaa5e,ROOTCOMP-ad06d93710f6ad3ce533ac78,Cammack Village,AR,South,2023,timing_implementation,payroll_effective_date,police,implemented,high,not_applicable,0,"[""WCM-6e267fbf76b2c47a36172d0c""]",ROOTCOMP-ad06d93710f6ad3ce533ac78,1
MECHEXP-e4c81b35da2a8cea198be5f4,ROOTCOMP-ad06d93710f6ad3ce533ac78,Cammack Village,AR,South,2023,timing_implementation,retroactive,police,implemented,high,not_applicable,0,"[""WCM-6e267fbf76b2c47a36172d0c""]",ROOTCOMP-ad06d93710f6ad3ce533ac78,1
MECHEXP-82d056a2e9fb030f93c0df68,ROOTCOMP-ad06d93710f6ad3ce533ac78,Cammack Village,AR,South,2023,pressure_channel,none_identified,police,implemented,high,not_applicable,0,"[""WCM-6e267fbf76b2c47a36172d0c""]",ROOTCOMP-ad06d93710f6ad3ce533ac78,1
MECHEXP-20b294b379c78a1fb6eb80c3,ROOTCOMP-6aaf42989f0e08cfa5317f84,Cammack Village,AR,South,2024,institutional_channel,ordinance_council_adoption,police,implemented,high,not_applicable,0,"[""WCM-5bec336493ea98dd689f59b1""]",ROOTCOMP-6aaf42989f0e08cfa5317f84,1
MECHEXP-d7d984103acb0b91824f6323,ROOTCOMP-6aaf42989f0e08cfa5317f84,Cammack Village,AR,South,2024,compensation_outcome,retroactive_pay,police,implemented,high,not_applicable,0,"[""WCM-5bec336493ea98dd689f59b1""]",ROOTCOMP-6aaf42989f0e08cfa5317f84,1
MECHEXP-d94f6f443c621a11a46b620f,ROOTCOMP-6aaf42989f0e08cfa5317f84,Cammack Village,AR,South,2024,timing_implementation,ordinance_adoption,police,implemented,high,not_applicable,0,"[""WCM-5bec336493ea98dd689f59b1""]",ROOTCOMP-6aaf42989f0e08cfa5317f84,1
MECHEXP-d85e227870b908e1f2609b33,ROOTCOMP-6aaf42989f0e08cfa5317f84,Cammack Village,AR,South,2024,timing_implementation,payroll_effective_date,police,implemented,high,not_applicable,0,"[""WCM-5bec336493ea98dd689f59b1""]",ROOTCOMP-6aaf42989f0e08cfa5317f84,1
MECHEXP-359066e82f7edce5c1666602,ROOTCOMP-6aaf42989f0e08cfa5317f84,Cammack Village,AR,South,2024,timing_implementation,retroactive,police,implemented,high,not_applicable,0,"[""WCM-5bec336493ea98dd689f59b1""]",ROOTCOMP-6aaf42989f0e08cfa5317f84,1
MECHEXP-703e985b0cad71e0fdf97f68,ROOTCOMP-6aaf42989f0e08cfa5317f84,Cammack Village,AR,South,2024,pressure_channel,none_identified,police,implemented,high,not_applicable,0,"[""WCM-5bec336493ea98dd689f59b1""]",ROOTCOMP-6aaf42989f0e08cfa5317f84,1
MECHEXP-374f0b60694b250f92129169,ROOTCOMP-87947013413c80c3384df066,Hazen,AR,South,2020,institutional_channel,none_identified,police,implemented,high,retroactive_back_pay,0,"[""WCM-6533fc6199fcb1389c208757""]",ROOTCOMP-87947013413c80c3384df066,1
MECHEXP-b458249cb4b5375a689b0588,ROOTCOMP-87947013413c80c3384df066,Hazen,AR,South,2020,compensation_outcome,retroactive_pay,police,implemented,high,retroactive_back_pay,0,"[""WCM-6533fc6199fcb1389c208757""]",ROOTCOMP-87947013413c80c3384df066,1
MECHEXP-88b29833ff3108b5e297d025,ROOTCOMP-87947013413c80c3384df066,Hazen,AR,South,2020,timing_implementation,one_time,police,implemented,high,retroactive_back_pay,0,"[""WCM-6533fc6199fcb1389c208757""]",ROOTCOMP-87947013413c80c3384df066,1
MECHEXP-ea994a8b3667de9d4c2a2194,ROOTCOMP-87947013413c80c3384df066,Hazen,AR,South,2020,timing_implementation,retroactive,police,implemented,high,retroactive_back_pay,0,"[""WCM-6533fc6199fcb1389c208757""]",ROOTCOMP-87947013413c80c3384df066,1
MECHEXP-55b04e16dc7e20050e59aa01,ROOTCOMP-87947013413c80c3384df066,Hazen,AR,South,2020,pressure_channel,none_identified,police,implemented,high,retroactive_back_pay,0,"[""WCM-6533fc6199fcb1389c208757""]",ROOTCOMP-87947013413c80c3384df066,1
MECHEXP-1180334e59e1fd5eac64b2a3,ROOTCOMP-e9fb536041986c9ead2da26e,Hazen,AR,South,2023,institutional_channel,none_identified,police,implemented,high,retroactive_back_pay,0,"[""WCM-6ba1b0c7e88e5ae28047f408""]",ROOTCOMP-e9fb536041986c9ead2da26e,1
MECHEXP-320bcfb76727799e5abc4397,ROOTCOMP-e9fb536041986c9ead2da26e,Hazen,AR,South,2023,compensation_outcome,retroactive_pay,police,implemented,high,retroactive_back_pay,0,"[""WCM-6ba1b0c7e88e5ae28047f408""]",ROOTCOMP-e9fb536041986c9ead2da26e,1
MECHEXP-8b77ecebcf3d4700b4314bf9,ROOTCOMP-e9fb536041986c9ead2da26e,Hazen,AR,South,2023,timing_implementation,one_time,police,implemented,high,retroactive_back_pay,0,"[""WCM-6ba1b0c7e88e5ae28047f408""]",ROOTCOMP-e9fb536041986c9ead2da26e,1
MECHEXP-dff24c0d09f9a9b40d0c50d9,ROOTCOMP-e9fb536041986c9ead2da26e,Hazen,AR,South,2023,timing_implementation,retroactive,police,implemented,high,retroactive_back_pay,0,"[""WCM-6ba1b0c7e88e5ae28047f408""]",ROOTCOMP-e9fb536041986c9ead2da26e,1
MECHEXP-796b2aea7a3519f3a186a6bf,ROOTCOMP-e9fb536041986c9ead2da26e,Hazen,AR,South,2023,pressure_channel,none_identified,police,implemented,high,retroactive_back_pay,0,"[""WCM-6ba1b0c7e88e5ae28047f408""]",ROOTCOMP-e9fb536041986c9ead2da26e,1
MECHEXP-df66b671a20b8fcf9dc58560,ROOTCOMP-1262eb380252cc321a5399ba,Hazen,AR,South,undated-source-B4X2500LIVE-20260729-006727,institutional_channel,ordinance_council_adoption,police,implemented,high,not_applicable,0,"[""WCM-961a470fc8373e3b048e1eae"",""WCM-d5a0161ad77d4e185474af39""]",ROOTCOMP-1262eb380252cc321a5399ba,1
MECHEXP-af14c52c69e29c9bcf1fb889,ROOTCOMP-1262eb380252cc321a5399ba,Hazen,AR,South,undated-source-B4X2500LIVE-20260729-006727,compensation_outcome,retroactive_pay,police,implemented,high,not_applicable,0,"[""WCM-961a470fc8373e3b048e1eae"",""WCM-d5a0161ad77d4e185474af39""]",ROOTCOMP-1262eb380252cc321a5399ba,1
MECHEXP-6f9f40eb9a5aa5b7c53f1886,ROOTCOMP-1262eb380252cc321a5399ba,Hazen,AR,South,undated-source-B4X2500LIVE-20260729-006727,timing_implementation,ordinance_adoption,police,implemented,high,not_applicable,0,"[""WCM-961a470fc8373e3b048e1eae"",""WCM-d5a0161ad77d4e185474af39""]",ROOTCOMP-1262eb380252cc321a5399ba,1
MECHEXP-fa598f1b7539dd3b19f98caf,ROOTCOMP-1262eb380252cc321a5399ba,Hazen,AR,South,undated-source-B4X2500LIVE-20260729-006727,timing_implementation,payroll_effective_date,police,implemented,high,not_applicable,0,"[""WCM-961a470fc8373e3b048e1eae"",""WCM-d5a0161ad77d4e185474af39""]",ROOTCOMP-1262eb380252cc321a5399ba,1
MECHEXP-dcd4f456443026bbb8e0e7ee,ROOTCOMP-1262eb380252cc321a5399ba,Hazen,AR,South,undated-source-B4X2500LIVE-20260729-006727,timing_implementation,retroactive,police,implemented,high,not_applicable,0,"[""WCM-961a470fc8373e3b048e1eae"",""WCM-d5a0161ad77d4e185474af39""]",ROOTCOMP-1262eb380252cc321a5399ba,1
MECHEXP-791c1d9306a5b03b3ede53cc,ROOTCOMP-1262eb380252cc321a5399ba,Hazen,AR,South,undated-source-B4X2500LIVE-20260729-006727,pressure_channel,none_identified,police,implemented,high,not_applicable,0,"[""WCM-961a470fc8373e3b048e1eae"",""WCM-d5a0161ad77d4e185474af39""]",ROOTCOMP-1262eb380252cc321a5399ba,1
MECHEXP-4faac6e552f6aab5403f55ed,ROOTCOMP-c3de95e9cf6bf33e7194be44,Hot Springs,AR,South,2024,institutional_channel,budget_pay_plan_process,non_safety,formally_adopted,high,retroactive_back_pay,0,"[""WCM-fc808071f49a88c72d3e0476""]",ROOTCOMP-c3de95e9cf6bf33e7194be44,1
MECHEXP-43874be0a37ae4114e449fd0,ROOTCOMP-c3de95e9cf6bf33e7194be44,Hot Springs,AR,South,2024,compensation_outcome,retroactive_pay,non_safety,formally_adopted,high,retroactive_back_pay,0,"[""WCM-fc808071f49a88c72d3e0476""]",ROOTCOMP-c3de95e9cf6bf33e7194be44,1
MECHEXP-69cf8781caa30c4a0dae227a,ROOTCOMP-c3de95e9cf6bf33e7194be44,Hot Springs,AR,South,2024,timing_implementation,one_time,non_safety,formally_adopted,high,retroactive_back_pay,0,"[""WCM-fc808071f49a88c72d3e0476""]",ROOTCOMP-c3de95e9cf6bf33e7194be44,1
MECHEXP-fd4183430491ef06838e82af,ROOTCOMP-c3de95e9cf6bf33e7194be44,Hot Springs,AR,South,2024,timing_implementation,ordinance_adoption,non_safety,formally_adopted,high,retroactive_back_pay,0,"[""WCM-fc808071f49a88c72d3e0476""]",ROOTCOMP-c3de95e9cf6bf33e7194be44,1
MECHEXP-1f21675f9a50d00b7d249578,ROOTCOMP-c3de95e9cf6bf33e7194be44,Hot Springs,AR,South,2024,timing_implementation,payroll_effective_date,non_safety,formally_adopted,high,retroactive_back_pay,0,"[""WCM-fc808071f49a88c72d3e0476""]",ROOTCOMP-c3de95e9cf6bf33e7194be44,1
MECHEXP-06a859d3926f436f67d78e27,ROOTCOMP-c3de95e9cf6bf33e7194be44,Hot Springs,AR,South,2024,timing_implementation,retroactive,non_safety,formally_adopted,high,retroactive_back_pay,0,"[""WCM-fc808071f49a88c72d3e0476""]",ROOTCOMP-c3de95e9cf6bf33e7194be44,1
MECHEXP-7d26bd61187d0f6fceeaacf7,ROOTCOMP-c3de95e9cf6bf33e7194be44,Hot Springs,AR,South,2024,pressure_channel,fiscal_constraint,non_safety,formally_adopted,high,retroactive_back_pay,0,"[""WCM-fc808071f49a88c72d3e0476""]",ROOTCOMP-c3de95e9cf6bf33e7194be44,1
MECHEXP-d6641be1fb50776c9e267817,ROOTCOMP-b486f061948be93581557e31,Big Bear Lake,CA,West,2015,institutional_channel,none_identified,non_safety,implemented,high,not_applicable,0,"[""WCM-0e013f37fdbe835a8b23458e""]",ROOTCOMP-b486f061948be93581557e31,1
MECHEXP-2051bfbf89176f8998580c85,ROOTCOMP-b486f061948be93581557e31,Big Bear Lake,CA,West,2015,compensation_outcome,retroactive_pay,non_safety,implemented,high,not_applicable,0,"[""WCM-0e013f37fdbe835a8b23458e""]",ROOTCOMP-b486f061948be93581557e31,1
MECHEXP-9dadb462340ff8035761e71f,ROOTCOMP-b486f061948be93581557e31,Big Bear Lake,CA,West,2015,timing_implementation,payroll_effective_date,non_safety,implemented,high,not_applicable,0,"[""WCM-0e013f37fdbe835a8b23458e""]",ROOTCOMP-b486f061948be93581557e31,1
MECHEXP-3f7a22af76015594ef844cfe,ROOTCOMP-b486f061948be93581557e31,Big Bear Lake,CA,West,2015,timing_implementation,retroactive,non_safety,implemented,high,not_applicable,0,"[""WCM-0e013f37fdbe835a8b23458e""]",ROOTCOMP-b486f061948be93581557e31,1
MECHEXP-5a11f265207115aa9640c9ec,ROOTCOMP-b486f061948be93581557e31,Big Bear Lake,CA,West,2015,pressure_channel,none_identified,non_safety,implemented,high,not_applicable,0,"[""WCM-0e013f37fdbe835a8b23458e""]",ROOTCOMP-b486f061948be93581557e31,1
MECHEXP-7586c87d725688f07e753712,ROOTCOMP-77a009d60f6be726a9525f32,Big Bear Lake,CA,West,2023,institutional_channel,none_identified,non_safety,implemented,high,not_applicable,0,"[""WCM-07320828baa6abf5cfd3efa9"",""WCM-c0ad165933c29101fc894405""]",ROOTCOMP-77a009d60f6be726a9525f32,1
MECHEXP-27b7658a7848a798bd1604e9,ROOTCOMP-77a009d60f6be726a9525f32,Big Bear Lake,CA,West,2023,compensation_outcome,retroactive_pay,non_safety,implemented,high,not_applicable,0,"[""WCM-07320828baa6abf5cfd3efa9"",""WCM-c0ad165933c29101fc894405""]",ROOTCOMP-77a009d60f6be726a9525f32,1
MECHEXP-25de23726131678b88a61574,ROOTCOMP-77a009d60f6be726a9525f32,Big Bear Lake,CA,West,2023,timing_implementation,payroll_effective_date,non_safety,implemented,high,not_applicable,0,"[""WCM-07320828baa6abf5cfd3efa9"",""WCM-c0ad165933c29101fc894405""]",ROOTCOMP-77a009d60f6be726a9525f32,1
MECHEXP-e2ee1fd7e81715a9cd6929de,ROOTCOMP-77a009d60f6be726a9525f32,Big Bear Lake,CA,West,2023,timing_implementation,retroactive,non_safety,implemented,high,not_applicable,0,"[""WCM-07320828baa6abf5cfd3efa9"",""WCM-c0ad165933c29101fc894405""]",ROOTCOMP-77a009d60f6be726a9525f32,1
MECHEXP-c2d8492583303a5fea44bddf,ROOTCOMP-77a009d60f6be726a9525f32,Big Bear Lake,CA,West,2023,pressure_channel,none_identified,non_safety,implemented,high,not_applicable,0,"[""WCM-07320828baa6abf5cfd3efa9"",""WCM-c0ad165933c29101fc894405""]",ROOTCOMP-77a009d60f6be726a9525f32,1
MECHEXP-7fd72c706c5af9d55a4aefa0,ROOTCOMP-e3d4b443772a6b6e877e7084,Biggs,CA,West,2022,institutional_channel,none_identified,remains_unclear,implemented,high,recurring_base,0,"[""WCM-20abccf6c7a14b3dbb463b68""]",ROOTCOMP-e3d4b443772a6b6e877e7084,1
MECHEXP-bf846bd77fa8fb38844dc4ea,ROOTCOMP-e3d4b443772a6b6e877e7084,Biggs,CA,West,2022,compensation_outcome,base_wage_change,remains_unclear,implemented,high,recurring_base,0,"[""WCM-20abccf6c7a14b3dbb463b68""]",ROOTCOMP-e3d4b443772a6b6e877e7084,1
MECHEXP-b033189b24061c0ec5c09657,ROOTCOMP-e3d4b443772a6b6e877e7084,Biggs,CA,West,2022,compensation_outcome,retroactive_pay,remains_unclear,implemented,high,recurring_base,0,"[""WCM-20abccf6c7a14b3dbb463b68""]",ROOTCOMP-e3d4b443772a6b6e877e7084,1
MECHEXP-9ad3a4044873deb230852a94,ROOTCOMP-e3d4b443772a6b6e877e7084,Biggs,CA,West,2022,timing_implementation,payroll_effective_date,remains_unclear,implemented,high,recurring_base,0,"[""WCM-20abccf6c7a14b3dbb463b68""]",ROOTCOMP-e3d4b443772a6b6e877e7084,1
MECHEXP-abab6461e52ba0543afd1cd3,ROOTCOMP-e3d4b443772a6b6e877e7084,Biggs,CA,West,2022,timing_implementation,recurring,remains_unclear,implemented,high,recurring_base,0,"[""WCM-20abccf6c7a14b3dbb463b68""]",ROOTCOMP-e3d4b443772a6b6e877e7084,1
MECHEXP-fc11d1ed7da4e8da22443cc3,ROOTCOMP-e3d4b443772a6b6e877e7084,Biggs,CA,West,2022,timing_implementation,retroactive,remains_unclear,implemented,high,recurring_base,0,"[""WCM-20abccf6c7a14b3dbb463b68""]",ROOTCOMP-e3d4b443772a6b6e877e7084,1
MECHEXP-13e068d9e454a200413f7f11,ROOTCOMP-e3d4b443772a6b6e877e7084,Biggs,CA,West,2022,pressure_channel,none_identified,remains_unclear,implemented,high,recurring_base,0,"[""WCM-20abccf6c7a14b3dbb463b68""]",ROOTCOMP-e3d4b443772a6b6e877e7084,1
MECHEXP-bb4dfd482978295a797f0103,ROOTCOMP-509c255348bfda60c75cce3f,Blue Lake,CA,West,2024,institutional_channel,none_identified,remains_unclear,formally_adopted,high,percentage_adjustment,0,"[""WCM-80314403698b5b3f7dc232c5""]",ROOTCOMP-14ae680190ee0550ae9da63b|ROOTCOMP-509c255348bfda60c75cce3f,2
MECHEXP-0ce523323f6062b224354b7e,ROOTCOMP-509c255348bfda60c75cce3f,Blue Lake,CA,West,2024,compensation_outcome,across_the_board_raise,remains_unclear,formally_adopted,high,percentage_adjustment,0,"[""WCM-80314403698b5b3f7dc232c5""]",ROOTCOMP-509c255348bfda60c75cce3f,1
MECHEXP-53bd2073334da81edd97c527,ROOTCOMP-509c255348bfda60c75cce3f,Blue Lake,CA,West,2024,timing_implementation,ordinance_adoption,remains_unclear,formally_adopted,high,percentage_adjustment,0,"[""WCM-80314403698b5b3f7dc232c5""]",ROOTCOMP-509c255348bfda60c75cce3f,1
MECHEXP-f995550df0dcbebd95718956,ROOTCOMP-509c255348bfda60c75cce3f,Blue Lake,CA,West,2024,timing_implementation,recurring,remains_unclear,formally_adopted,high,percentage_adjustment,0,"[""WCM-80314403698b5b3f7dc232c5""]",ROOTCOMP-509c255348bfda60c75cce3f,1
MECHEXP-b29557b41c98f493cffc204f,ROOTCOMP-509c255348bfda60c75cce3f,Blue Lake,CA,West,2024,pressure_channel,none_identified,remains_unclear,formally_adopted,high,percentage_adjustment,0,"[""WCM-80314403698b5b3f7dc232c5""]",ROOTCOMP-14ae680190ee0550ae9da63b|ROOTCOMP-509c255348bfda60c75cce3f,2
MECHEXP-0c39a45386a5289b0f40a030,ROOTCOMP-4d65163d3dc538fb2d9ad50b,Blue Lake,CA,West,2024,institutional_channel,budget_pay_plan_process,side_independent,formally_adopted,high,budget_context_only,0,"[""WCM-23ba53c031304e252fa081a2""]",ROOTCOMP-4d65163d3dc538fb2d9ad50b,1
MECHEXP-8d81176dfd7fcac8c9390ac8,ROOTCOMP-4d65163d3dc538fb2d9ad50b,Blue Lake,CA,West,2024,institutional_channel,ordinance_council_adoption,side_independent,formally_adopted,high,budget_context_only,0,"[""WCM-23ba53c031304e252fa081a2""]",ROOTCOMP-4d65163d3dc538fb2d9ad50b,1
MECHEXP-0ff2db4b3d227596669648e7,ROOTCOMP-4d65163d3dc538fb2d9ad50b,Blue Lake,CA,West,2024,compensation_outcome,no_direct_compensation_outcome,side_independent,formally_adopted,high,budget_context_only,0,"[""WCM-23ba53c031304e252fa081a2""]",ROOTCOMP-4d65163d3dc538fb2d9ad50b,1
MECHEXP-00ae396ef943de59d3faf371,ROOTCOMP-4d65163d3dc538fb2d9ad50b,Blue Lake,CA,West,2024,timing_implementation,unclear,side_independent,formally_adopted,high,budget_context_only,0,"[""WCM-23ba53c031304e252fa081a2""]",ROOTCOMP-4d65163d3dc538fb2d9ad50b,1
MECHEXP-c87c800c59eeb1bea92f1618,ROOTCOMP-4d65163d3dc538fb2d9ad50b,Blue Lake,CA,West,2024,pressure_channel,fiscal_constraint,side_independent,formally_adopted,high,budget_context_only,0,"[""WCM-23ba53c031304e252fa081a2""]",ROOTCOMP-4d65163d3dc538fb2d9ad50b,1
MECHEXP-745ce8258b517135c3b9d278,ROOTCOMP-14ae680190ee0550ae9da63b,Blue Lake,CA,West,2024,compensation_outcome,retroactive_pay,remains_unclear,implemented,high,not_applicable,0,"[""WCM-8b9dca1f560b14c6c07ba1c7""]",ROOTCOMP-14ae680190ee0550ae9da63b,1
MECHEXP-11da2a673de94c86cc053d92,ROOTCOMP-14ae680190ee0550ae9da63b,Blue Lake,CA,West,2024,timing_implementation,payroll_effective_date,remains_unclear,implemented,high,not_applicable,0,"[""WCM-8b9dca1f560b14c6c07ba1c7""]",ROOTCOMP-14ae680190ee0550ae9da63b,1
MECHEXP-23615a3e647d5f0587487740,ROOTCOMP-14ae680190ee0550ae9da63b,Blue Lake,CA,West,2024,timing_implementation,retroactive,remains_unclear,implemented,high,not_applicable,0,"[""WCM-8b9dca1f560b14c6c07ba1c7""]",ROOTCOMP-14ae680190ee0550ae9da63b,1
MECHEXP-88e1a65094ee73132f2d9f78,ROOTCOMP-a971f405851350cd8cd686ce,Buellton,CA,West,2026,institutional_channel,none_identified,remains_unclear,implemented,high,unclear_duration,0,"[""WCM-312cafebb565647d7ea40665""]",ROOTCOMP-a971f405851350cd8cd686ce,1
MECHEXP-3d018428e3310a5c7bf5b57b,ROOTCOMP-a971f405851350cd8cd686ce,Buellton,CA,West,2026,compensation_outcome,classification_band_change,remains_unclear,implemented,high,unclear_duration,0,"[""WCM-312cafebb565647d7ea40665""]",ROOTCOMP-a971f405851350cd8cd686ce,1
MECHEXP-d8572715840105b290cbad10,ROOTCOMP-a971f405851350cd8cd686ce,Buellton,CA,West,2026,compensation_outcome,retroactive_pay,remains_unclear,implemented,high,unclear_duration,0,"[""WCM-312cafebb565647d7ea40665""]",ROOTCOMP-a971f405851350cd8cd686ce,1
MECHEXP-0f264b5ad2e439cde7ee0a38,ROOTCOMP-a971f405851350cd8cd686ce,Buellton,CA,West,2026,timing_implementation,payroll_effective_date,remains_unclear,implemented,high,unclear_duration,0,"[""WCM-312cafebb565647d7ea40665""]",ROOTCOMP-a971f405851350cd8cd686ce,1
MECHEXP-29616db048caaf2840addec4,ROOTCOMP-a971f405851350cd8cd686ce,Buellton,CA,West,2026,timing_implementation,retroactive,remains_unclear,implemented,high,unclear_duration,0,"[""WCM-312cafebb565647d7ea40665""]",ROOTCOMP-a971f405851350cd8cd686ce,1
MECHEXP-ea77a58d13a3371f71e15d1a,ROOTCOMP-a971f405851350cd8cd686ce,Buellton,CA,West,2026,pressure_channel,none_identified,remains_unclear,implemented,high,unclear_duration,0,"[""WCM-312cafebb565647d7ea40665""]",ROOTCOMP-a971f405851350cd8cd686ce,1
MECHEXP-4dea1dd06e9af3a304878670,ROOTCOMP-f7c869e33ce2212cae287fd7,Carmel-by-the-Sea,CA,West,2024,institutional_channel,ordinance_council_adoption,non_safety,implemented,high,unclear_duration,0,"[""WCM-75ceeee2d18f3e77d6faa717""]",ROOTCOMP-f7c869e33ce2212cae287fd7,1
MECHEXP-82e4a7a655a8605d690ac640,ROOTCOMP-f7c869e33ce2212cae287fd7,Carmel-by-the-Sea,CA,West,2024,compensation_outcome,across_the_board_raise,non_safety,implemented,high,unclear_duration,0,"[""WCM-75ceeee2d18f3e77d6faa717""]",ROOTCOMP-f7c869e33ce2212cae287fd7,1
MECHEXP-07e30946fc124ef631287be0,ROOTCOMP-f7c869e33ce2212cae287fd7,Carmel-by-the-Sea,CA,West,2024,compensation_outcome,classification_band_change,non_safety,implemented,high,unclear_duration,0,"[""WCM-75ceeee2d18f3e77d6faa717""]",ROOTCOMP-f7c869e33ce2212cae287fd7,1
MECHEXP-644fa0042332522d86b256de,ROOTCOMP-f7c869e33ce2212cae287fd7,Carmel-by-the-Sea,CA,West,2024,timing_implementation,contract_ratification,non_safety,implemented,high,unclear_duration,0,"[""WCM-75ceeee2d18f3e77d6faa717""]",ROOTCOMP-f7c869e33ce2212cae287fd7,1
