municipality_id,municipality,state,state_fips,county_fips,place_fips,county_subdivision_fips,latitude,longitude,coordinate_source,coordinate_reference_year,coordinate_match_method,coordinate_match_confidence,coordinate_conflict_flag,lower_48_flag,alaska_flag,hawaii_flag,coordinate_missing_flag
cog_2025_173234,Brookfield,OH,39,39155,,09190,41.23646,-80.561784,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_136803,Brookfield,WI,55,55133,,10050,43.038205,-88.172306,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_130829,Brooklawn,NJ,34,34007,08170,,39.87935,-75.120396,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_166702,Brooklyn,MI,26,26075,11000,,42.105526,-84.248804,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_131425,Broome,NY,36,36095,,10154,42.504012,-74.293643,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_167334,Brownstown charter,MI,26,26163,,11220,42.109392,-83.229186,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_208821,Brownville,NY,36,36045,10231,,44.005307,-75.98307,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_205404,Bruceton,TN,47,47017,08960,,36.034881,-88.24657,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_108429,Brule,NE,31,31101,06785,,41.094699,-101.888506,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_160699,Brundidge,AL,01,01109,10240,,31.717639,-85.81755,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_110950,Brunswick Hills,OH,39,39103,,09708,41.219153,-81.854979,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_193489,Buchanan,MI,26,26021,11400,,41.828291,-86.365974,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_202206,Buchanan,NY,36,36119,10341,,41.263168,-73.944966,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_161941,Buckhead,GA,13,13211,11672,,33.568403,-83.361235,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_172811,Bucyrus,OH,39,39033,,10044,40.767352,-83.023225,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_176185,Buda,TX,48,48209,11080,,30.080402,-97.8557,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_189642,Buellton,CA,06,06083,08758,,34.615497,-120.194237,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_204678,Burt,MI,26,26031,,11980,45.52053,-84.651398,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_174647,Bushkill,PA,42,42095,,10400,40.798188,-75.328763,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_225678,Butler,OH,39,39107,,10604,40.48269,-84.631441,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_209858,Butler,WI,55,55019,,11425,44.804095,-90.872855,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_191850,Cable,WI,55,55007,,11675,46.201642,-91.305403,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_135965,Cabot,VT,50,50023,,11125,44.388725,-72.28876,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_174529,Caernarvon,PA,42,42071,,10704,40.139327,-75.95321,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_204462,Calamus,IA,19,19045,09820,,41.826415,-90.759673,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_208481,Caledonia,MN,27,27055,09226,,43.634127,-91.500399,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_126725,Callender,IA,19,19187,09955,,42.361634,-94.295473,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_208173,Calvert City,KY,21,21157,12016,,37.046422,-88.395537,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_193220,Camargo,IL,17,17041,,10604,39.827233,-88.166164,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_170912,Camillus,NY,36,36067,,11913,43.066191,-76.313273,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_161048,Cammack Village,AR,05,05119,10780,,34.7808,-92.344976,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_170769,Canaan,NY,36,36021,,12056,42.403004,-73.456777,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_194166,Canaan,VT,50,50009,,11800,44.991356,-71.598024,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_190969,Canandaigua,NY,36,36069,12144,,42.888999,-77.280321,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_173041,Canfield,OH,39,39099,,11374,41.026013,-80.760606,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_193716,Canterbury,NH,33,33013,,09860,43.352567,-71.533765,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_208470,Canton,MN,27,27045,09802,,43.529787,-91.930019,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_207913,Carlinville,IL,17,17117,,11209,39.304248,-89.869352,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_202223,Carlisle,NY,36,36095,,12452,42.739433,-74.439255,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_207834,Carlock,IL,17,17113,11215,,40.583555,-89.128824,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_167459,Carlos,MN,27,27041,09964,,45.973519,-95.292361,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_109687,Carmel,NY,36,36079,,12529,41.387098,-73.722738,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_100699,Carmel-by-the-Sea,CA,06,06053,11250,,36.552881,-121.921919,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_204705,Carrollton,MI,26,26145,,13540,43.459313,-83.939096,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_209523,Carthage,TN,47,47159,11280,,36.256557,-85.942885,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_162791,Casey,IL,17,17023,,11631,39.304025,-87.958928,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_106761,Cass Lake,MN,27,27021,10252,,47.379727,-94.599409,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_166647,Cassopolis,MI,26,26027,13900,,41.912485,-86.008184,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_225518,Castle Pines,CO,08,08035,12387,,39.46249,-104.870584,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_173126,Catawba Island,OH,39,39123,,12588,41.569226,-82.848433,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_194892,Catawissa,PA,42,42037,11736,,40.95311,-76.459943,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_164807,Cawker City,KS,20,20123,11175,,39.509511,-98.433107,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_209813,Cedarburg,WI,55,55089,13375,,43.299923,-87.988438,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_209417,Center,PA,42,42109,,12060,40.843492,-77.075346,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_166728,Center Line,MI,26,26099,14320,,42.480563,-83.027424,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_205389,Centerville,SD,46,46125,11060,,43.116535,-96.959477,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_161620,Century,FL,12,12033,11362,,30.977307,-87.264724,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_172357,Chagrin Falls,OH,39,39035,13358,,41.430952,-81.388975,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_194692,Champaign,IL,17,17019,12385,,40.114099,-88.274619,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_208895,Champion,NY,36,36045,,13717,43.973154,-75.706123,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_111013,Champion,OH,39,39155,,13470,41.31025,-80.85828,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_191165,Chardon,OH,39,39055,13554,,41.579289,-81.20906,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_185062,Charleston,IL,17,17029,,12580,39.48103,-88.187297,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_175714,Charleston,TN,47,47011,13020,,35.285693,-84.760797,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_186673,Charlotte,NY,36,36013,,13860,42.304942,-79.237366,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_190537,Chatfield,MN,27,27045,11008,,43.844464,-92.182851,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_170321,Chatham,NJ,34,34027,,12130,40.723214,-74.43639,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_219891,Chattahoochee Hills,GA,13,13121,15552,,33.581071,-84.745886,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_220061,Chebeague Island,ME,23,23005,,12300,43.73532,-70.081008,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_208883,Cheektowaga,NY,36,36029,,15011,42.910021,-78.741821,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_191390,Cheltenham,PA,42,42091,,12968,40.078095,-75.138215,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_109605,Chenango,NY,36,36007,,15110,42.215645,-75.902254,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_208424,Chesaning,MI,26,26145,,15160,43.177448,-84.105062,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_208927,Chester,NY,36,36113,,15319,43.685784,-73.875334,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_172875,Chester,OH,39,39055,,13988,41.535863,-81.340912,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_160809,Chignik,AK,02,02164,13550,,56.29518,-158.391784,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,false,true,false,false
cog_2025_177095,Chilton,WI,55,55015,14475,,44.030188,-88.161667,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_170530,Chittenango,NY,36,36053,15561,,43.046144,-75.874769,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_166080,Choudrant,LA,22,22061,15290,,32.533076,-92.526216,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_209168,Chouteau,OK,40,40097,14300,,36.189507,-95.338902,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_122702,Chuathbaluk,AK,02,02050,14330,,61.573919,-159.246921,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,false,true,false,false
