municipality_id,municipality,state,urbanicity,urban_land_share,classification_method,reference_year,suburban_classification_created
cog_2025_176161,Abernathy,TX,rural,0.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_191850,Cable,WI,rural,0.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_135965,Cabot,VT,rural,0.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_174529,Caernarvon,PA,rural,0.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_204462,Calamus,IA,rural,0.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_208481,Caledonia,MN,rural,0.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_126725,Callender,IA,rural,0.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_208173,Calvert City,KY,rural,0.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_193220,Camargo,IL,rural,0.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_170912,Camillus,NY,unknown,0.29976,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_161048,Cammack Village,AR,urban,0.983914,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_170769,Canaan,NY,rural,0.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_194166,Canaan,VT,rural,0.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_190969,Canandaigua,NY,urban,0.934255,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_173041,Canfield,OH,unknown,0.411657,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_193716,Canterbury,NH,rural,0.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_208470,Canton,MN,rural,0.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_207913,Carlinville,IL,unknown,0.084487,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_202223,Carlisle,NY,rural,0.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_207834,Carlock,IL,rural,0.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_167459,Carlos,MN,rural,0.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_109687,Carmel,NY,urban,0.727778,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_100699,Carmel-by-the-Sea,CA,urban,1.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_204705,Carrollton,MI,urban,1.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_209523,Carthage,TN,rural,0.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_162791,Casey,IL,rural,0.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_106761,Cass Lake,MN,rural,0.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_166647,Cassopolis,MI,rural,0.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_225518,Castle Pines,CO,unknown,0.379582,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_173126,Catawba Island,OH,urban,0.997489,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_194892,Catawissa,PA,urban,0.799855,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_164807,Cawker City,KS,rural,0.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_209813,Cedarburg,WI,urban,0.895852,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_209417,Center,PA,rural,0.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_166728,Center Line,MI,urban,1.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_205389,Centerville,SD,rural,0.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_161620,Century,FL,rural,0.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_172357,Chagrin Falls,OH,urban,1.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_194692,Champaign,IL,urban,0.950744,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_208895,Champion,NY,unknown,0.024504,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_111013,Champion,OH,unknown,0.193825,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_191165,Chardon,OH,urban,0.948709,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_185062,Charleston,IL,unknown,0.206928,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_175714,Charleston,TN,rural,0.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_186673,Charlotte,NY,rural,0.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_190537,Chatfield,MN,rural,0.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_170321,Chatham,NJ,unknown,0.459579,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_219891,Chattahoochee Hills,GA,unknown,0.001498,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_220061,Chebeague Island,ME,rural,0.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_208883,Cheektowaga,NY,urban,1.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_191390,Cheltenham,PA,urban,1.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_109605,Chenango,NY,unknown,0.236059,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_208424,Chesaning,MI,rural,0.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_208927,Chester,NY,rural,0.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_172875,Chester,OH,rural,0.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_160809,Chignik,AK,rural,0.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_177095,Chilton,WI,rural,0.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_170530,Chittenango,NY,urban,0.693066,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_166080,Choudrant,LA,rural,0.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_209168,Chouteau,OK,rural,0.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_122702,Chuathbaluk,AK,rural,0.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_170260,Cinnaminson,NJ,urban,1.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_173141,Circleville,OH,unknown,0.202826,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_170290,City of Orange,NJ,urban,1.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_106763,Clara City,MN,rural,0.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_164328,Clarence,IA,rural,0.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_209567,Clarendon,TX,rural,0.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_170883,Clarkson,NY,unknown,0.091802,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_184103,Clarkstown,NY,urban,1.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_204998,Clay,NY,unknown,0.488134,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_166975,Clayton charter,MI,unknown,0.10328,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_207969,Clear Lake,IN,rural,0.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_225737,Clear Lake,SD,rural,0.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_132613,Clearcreek,OH,rural,0.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_170147,Clementon,NJ,urban,1.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_193580,Cleveland,MN,rural,0.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_173290,Clinton,OH,rural,0.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_171211,Coats,NC,rural,0.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_131439,Cochecton,NY,rural,0.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_104427,Coggon,IA,rural,0.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_201900,Cohasset,MA,urban,0.785846,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_205646,Colby,WI,rural,0.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
cog_2025_109626,Colchester,NY,rural,0.0,urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,2020,false
