duplicate_candidate_id,canonical_candidate_id,duplicate_basis,confidence,search_target_id
EXTCAND-1e405a2373151b84bc1a23f1,EXTCAND-2674811a89bbe1284a097353,canonical URL and normalized title,high,EXTSEARCH-248dc4189879a4ef82f00085
EXTCAND-6b212740ee46a08601661009,EXTCAND-6b212740ee46a08601661009,canonical URL and normalized title,high,EXTSEARCH-248dc4189879a4ef82f00085
EXTCAND-103cffb0e0ec1a8955b3e0cf,EXTCAND-103cffb0e0ec1a8955b3e0cf,canonical URL and normalized title,high,EXTSEARCH-248dc4189879a4ef82f00085
EXTCAND-43c51fde0f3e6aa04ba3d8d2,EXTCAND-43c51fde0f3e6aa04ba3d8d2,canonical URL and normalized title,high,EXTSEARCH-248dc4189879a4ef82f00085
EXTCAND-0a588b4947c6ac54a9f7489e,EXTCAND-0a588b4947c6ac54a9f7489e,canonical URL and normalized title,high,EXTSEARCH-248dc4189879a4ef82f00085
EXTCAND-cd5074174a4361b94abfea67,EXTCAND-cd5074174a4361b94abfea67,canonical URL and normalized title,high,EXTSEARCH-248dc4189879a4ef82f00085
EXTCAND-e63e3837313cbf082d51b219,EXTCAND-e63e3837313cbf082d51b219,canonical URL and normalized title,high,EXTSEARCH-248dc4189879a4ef82f00085
EXTCAND-811c7a7d60e3c6720e988673,EXTCAND-0a588b4947c6ac54a9f7489e,canonical URL and normalized title,high,EXTSEARCH-19885a08b9ffffb745427fd7
EXTCAND-06f0d58e504e32ea7f289339,EXTCAND-e46295b3a13112be8ae9bbe8,canonical URL and normalized title,high,EXTSEARCH-19885a08b9ffffb745427fd7
EXTCAND-b97733ae5d2bcc13d6d96b22,EXTCAND-2d29dbdf8edbb736893ce7fb,canonical URL and normalized title,high,EXTSEARCH-19885a08b9ffffb745427fd7
EXTCAND-f92afe5f4e33eabc2a0d714f,EXTCAND-e63e3837313cbf082d51b219,canonical URL and normalized title,high,EXTSEARCH-19885a08b9ffffb745427fd7
EXTCAND-7b0344111080167fbbc3a440,EXTCAND-7a6f3e5eb3d078430a49788c,canonical URL and normalized title,high,EXTSEARCH-19885a08b9ffffb745427fd7
EXTCAND-f337c51e43e8c8f00424ce42,EXTCAND-d05c8cda5f745d461bcda0a1,canonical URL and normalized title,high,EXTSEARCH-19885a08b9ffffb745427fd7
EXTCAND-fc8cf79e2b9ad032c9de05ec,EXTCAND-c9d63d600ca656eda89d55d0,canonical URL and normalized title,high,EXTSEARCH-19885a08b9ffffb745427fd7
EXTCAND-f284744a5dad106b974b7787,EXTCAND-b255056253c404c67af9776e,canonical URL and normalized title,high,EXTSEARCH-19885a08b9ffffb745427fd7
EXTCAND-fc65626f7a8e3b174c5c13ff,EXTCAND-c43890d7b4df217ef44426fb,canonical URL and normalized title,high,EXTSEARCH-19885a08b9ffffb745427fd7
EXTCAND-592b0b32914ad9fea7d4ba53,EXTCAND-bdef809a41d702047dc70758,canonical URL and normalized title,high,EXTSEARCH-19885a08b9ffffb745427fd7
EXTCAND-e4a19739057379752b5f6865,EXTCAND-59ce9a47114d1e7c1a1c06c7,canonical URL and normalized title,high,EXTSEARCH-19885a08b9ffffb745427fd7
EXTCAND-aa452d005fbee600002d89a4,EXTCAND-940c857235709bc1e01fbb71,canonical URL and normalized title,high,EXTSEARCH-19885a08b9ffffb745427fd7
EXTCAND-e241a3fedc70ad216a96fc14,EXTCAND-f4cf2be2f373bbe657e3f34e,canonical URL and normalized title,high,EXTSEARCH-19885a08b9ffffb745427fd7
EXTCAND-811c7a7d60e3c6720e988673,EXTCAND-0a588b4947c6ac54a9f7489e,canonical URL and normalized title,high,EXTSEARCH-19885a08b9ffffb745427fd7
EXTCAND-6031cf317c84c321cb6fb843,EXTCAND-6031cf317c84c321cb6fb843,canonical URL and normalized title,high,EXTSEARCH-19885a08b9ffffb745427fd7
EXTCAND-06f0d58e504e32ea7f289339,EXTCAND-e46295b3a13112be8ae9bbe8,canonical URL and normalized title,high,EXTSEARCH-19885a08b9ffffb745427fd7
EXTCAND-0af8c982cc653814ad59990b,EXTCAND-0af8c982cc653814ad59990b,canonical URL and normalized title,high,EXTSEARCH-19885a08b9ffffb745427fd7
EXTCAND-f92afe5f4e33eabc2a0d714f,EXTCAND-e63e3837313cbf082d51b219,canonical URL and normalized title,high,EXTSEARCH-19885a08b9ffffb745427fd7
EXTCAND-f337c51e43e8c8f00424ce42,EXTCAND-d05c8cda5f745d461bcda0a1,canonical URL and normalized title,high,EXTSEARCH-19885a08b9ffffb745427fd7
EXTCAND-87ef0ca94fc3daf2a08f464d,EXTCAND-87ef0ca94fc3daf2a08f464d,canonical URL and normalized title,high,EXTSEARCH-1fe9652624f359eca2117e98
EXTCAND-5e155e88d9222da8c70abdf2,EXTCAND-5e155e88d9222da8c70abdf2,canonical URL and normalized title,high,EXTSEARCH-1fe9652624f359eca2117e98
EXTCAND-3dbb9745fdeada43d73d172d,EXTCAND-1f6bea02901bd4e9794c75b1,canonical URL and normalized title,high,EXTSEARCH-66d1eed6db536a3b1cef7b99
EXTCAND-3849c3a0e07824403cdb0fa7,EXTCAND-2b85e9355b4ea7e02e294625,canonical URL and normalized title,high,EXTSEARCH-66d1eed6db536a3b1cef7b99
EXTCAND-bf2a7ecc6d5aff3569ed44a4,EXTCAND-d05c8cda5f745d461bcda0a1,canonical URL and normalized title,high,EXTSEARCH-7b959e68052519f3d98d0d96
EXTCAND-bd1a8a8a364ee7441d319f18,EXTCAND-56bffa30322c036ef7b047e5,canonical URL and normalized title,high,EXTSEARCH-7b959e68052519f3d98d0d96
EXTCAND-24ed405d0f6675d11c42c7d2,EXTCAND-b255056253c404c67af9776e,canonical URL and normalized title,high,EXTSEARCH-7b959e68052519f3d98d0d96
EXTCAND-28dcd2bbca5464e4cbda0c2d,EXTCAND-f515b5b08f168aedf4216b7e,canonical URL and normalized title,high,EXTSEARCH-7b959e68052519f3d98d0d96
EXTCAND-fe60e2ee71f0df2ee17b9f37,EXTCAND-ddb5fdffddf6f91dfa09dd27,canonical URL and normalized title,high,EXTSEARCH-7b959e68052519f3d98d0d96
EXTCAND-8d1ddffcf65b79a5ba5a8c44,EXTCAND-f4cf2be2f373bbe657e3f34e,canonical URL and normalized title,high,EXTSEARCH-7b959e68052519f3d98d0d96
EXTCAND-64324a8a426dd86dd5e4e2e9,EXTCAND-64324a8a426dd86dd5e4e2e9,canonical URL and normalized title,high,EXTSEARCH-7b959e68052519f3d98d0d96
EXTCAND-ca96fd8388f310a2b7864a1d,EXTCAND-ca96fd8388f310a2b7864a1d,canonical URL and normalized title,high,EXTSEARCH-7b959e68052519f3d98d0d96
EXTCAND-5ae616b331e2a3bf08ab4407,EXTCAND-5ae616b331e2a3bf08ab4407,canonical URL and normalized title,high,EXTSEARCH-7b959e68052519f3d98d0d96
EXTCAND-2b1b935fa5bfdf74192d1e20,EXTCAND-2b1b935fa5bfdf74192d1e20,canonical URL and normalized title,high,EXTSEARCH-7b959e68052519f3d98d0d96
EXTCAND-577215b384d8b964e192f7f2,EXTCAND-577215b384d8b964e192f7f2,canonical URL and normalized title,high,EXTSEARCH-7b959e68052519f3d98d0d96
EXTCAND-ac19e7fa24869b509266aa4c,EXTCAND-ac19e7fa24869b509266aa4c,canonical URL and normalized title,high,EXTSEARCH-7b959e68052519f3d98d0d96
EXTCAND-0a24acc3b3353eca25d09e5c,EXTCAND-0a24acc3b3353eca25d09e5c,canonical URL and normalized title,high,EXTSEARCH-7b959e68052519f3d98d0d96
EXTCAND-0a16e430fe4ab87b7ba260ed,EXTCAND-0a16e430fe4ab87b7ba260ed,canonical URL and normalized title,high,EXTSEARCH-7b959e68052519f3d98d0d96
EXTCAND-d9c2cf26026d3a7cf61a2812,EXTCAND-9d8a917c8093e10cf133e31c,canonical URL and normalized title,high,EXTSEARCH-3434f507714da37a686af170
EXTCAND-4f87e1d35661c02e5946789b,EXTCAND-b4e366d0e8ef7226791ce598,canonical URL and normalized title,high,EXTSEARCH-3434f507714da37a686af170
EXTCAND-5603a3f348da0b468413522a,EXTCAND-b255056253c404c67af9776e,canonical URL and normalized title,high,EXTSEARCH-3434f507714da37a686af170
EXTCAND-2d2f1d117e5eee27a637a4f1,EXTCAND-2d2f1d117e5eee27a637a4f1,canonical URL and normalized title,high,EXTSEARCH-3434f507714da37a686af170
EXTCAND-aa0f5b4206a068ba64a1b69f,EXTCAND-aa0f5b4206a068ba64a1b69f,canonical URL and normalized title,high,EXTSEARCH-3434f507714da37a686af170
EXTCAND-1957327d2debe7a0e7037368,EXTCAND-1957327d2debe7a0e7037368,canonical URL and normalized title,high,EXTSEARCH-3434f507714da37a686af170
EXTCAND-ddab513ae741a7d0080af311,EXTCAND-ddab513ae741a7d0080af311,canonical URL and normalized title,high,EXTSEARCH-3434f507714da37a686af170
EXTCAND-e72605ba653f31ff77adbfea,EXTCAND-e72605ba653f31ff77adbfea,canonical URL and normalized title,high,EXTSEARCH-3434f507714da37a686af170
EXTCAND-d9c2cf26026d3a7cf61a2812,EXTCAND-9d8a917c8093e10cf133e31c,canonical URL and normalized title,high,EXTSEARCH-3434f507714da37a686af170
EXTCAND-22dd56bbd6634bc7b4e0223d,EXTCAND-aa0f5b4206a068ba64a1b69f,canonical URL and normalized title,high,EXTSEARCH-ec91e3c5d703d5c436ed7c92
EXTCAND-bab7e6fcfb70b4c9c7ddfe31,EXTCAND-e72605ba653f31ff77adbfea,canonical URL and normalized title,high,EXTSEARCH-ec91e3c5d703d5c436ed7c92
EXTCAND-c04e8be1fa71938e327462fb,EXTCAND-1b1c2efcdad09b0cc5e6c5de,canonical URL and normalized title,high,EXTSEARCH-ec91e3c5d703d5c436ed7c92
EXTCAND-d81637aa712e87862f28e4de,EXTCAND-ecd6d1e71faeb32306dc5c0c,canonical URL and normalized title,high,EXTSEARCH-ec91e3c5d703d5c436ed7c92
EXTCAND-5c9b862788e4928af837f911,EXTCAND-ddab513ae741a7d0080af311,canonical URL and normalized title,high,EXTSEARCH-ec91e3c5d703d5c436ed7c92
EXTCAND-3dfd261c1f06ee92156ad9ce,EXTCAND-75898dce7596124c4064bd92,canonical URL and normalized title,high,EXTSEARCH-ec91e3c5d703d5c436ed7c92
EXTCAND-6df9c29db23e4bc4676eb11e,EXTCAND-b883dc956d885d2d6983b144,canonical URL and normalized title,high,EXTSEARCH-ec91e3c5d703d5c436ed7c92
EXTCAND-bab7e6fcfb70b4c9c7ddfe31,EXTCAND-e72605ba653f31ff77adbfea,canonical URL and normalized title,high,EXTSEARCH-ec91e3c5d703d5c436ed7c92
EXTCAND-22dd56bbd6634bc7b4e0223d,EXTCAND-aa0f5b4206a068ba64a1b69f,canonical URL and normalized title,high,EXTSEARCH-ec91e3c5d703d5c436ed7c92
EXTCAND-5c9b862788e4928af837f911,EXTCAND-ddab513ae741a7d0080af311,canonical URL and normalized title,high,EXTSEARCH-ec91e3c5d703d5c436ed7c92
EXTCAND-8dd5be44e8ae4f0da5a0f655,EXTCAND-8dd5be44e8ae4f0da5a0f655,canonical URL and normalized title,high,EXTSEARCH-ec91e3c5d703d5c436ed7c92
EXTCAND-3795c327ba88a3dfbb2c7c6f,EXTCAND-3795c327ba88a3dfbb2c7c6f,canonical URL and normalized title,high,EXTSEARCH-ec91e3c5d703d5c436ed7c92
EXTCAND-c04e8be1fa71938e327462fb,EXTCAND-1b1c2efcdad09b0cc5e6c5de,canonical URL and normalized title,high,EXTSEARCH-ec91e3c5d703d5c436ed7c92
EXTCAND-c713643bc775313377e2cc7c,EXTCAND-9d8a917c8093e10cf133e31c,canonical URL and normalized title,high,EXTSEARCH-a15859495a686b58729a6dd6
EXTCAND-a592a99904a20dd75d4c792d,EXTCAND-80a0994fc285c94b0f009f46,canonical URL and normalized title,high,EXTSEARCH-a15859495a686b58729a6dd6
EXTCAND-68c1e7c253754855ecf4d9c5,EXTCAND-b255056253c404c67af9776e,canonical URL and normalized title,high,EXTSEARCH-a15859495a686b58729a6dd6
EXTCAND-627ece1f56f6e76ca3f5e672,EXTCAND-c9d63d600ca656eda89d55d0,canonical URL and normalized title,high,EXTSEARCH-a15859495a686b58729a6dd6
EXTCAND-a1b449fc1a5bf23a7058e164,EXTCAND-ca8dbed949d73eb37794ccfc,canonical URL and normalized title,high,EXTSEARCH-a15859495a686b58729a6dd6
EXTCAND-7d2bacd6d5c2c5e7ffe43e58,EXTCAND-56bffa30322c036ef7b047e5,canonical URL and normalized title,high,EXTSEARCH-a15859495a686b58729a6dd6
EXTCAND-889d7d70bbfc706fcfe6c5db,EXTCAND-f515b5b08f168aedf4216b7e,canonical URL and normalized title,high,EXTSEARCH-a15859495a686b58729a6dd6
EXTCAND-6b8f38bfa9ce59f22c0bec0e,EXTCAND-af783d71abd22b9f113c2de7,canonical URL and normalized title,high,EXTSEARCH-a15859495a686b58729a6dd6
EXTCAND-c713643bc775313377e2cc7c,EXTCAND-9d8a917c8093e10cf133e31c,canonical URL and normalized title,high,EXTSEARCH-a15859495a686b58729a6dd6
EXTCAND-a592a99904a20dd75d4c792d,EXTCAND-80a0994fc285c94b0f009f46,canonical URL and normalized title,high,EXTSEARCH-a15859495a686b58729a6dd6
EXTCAND-f4f1a102ff22c90c3dd62a28,EXTCAND-f4f1a102ff22c90c3dd62a28,canonical URL and normalized title,high,EXTSEARCH-a15859495a686b58729a6dd6
EXTCAND-d514852421c78d2a5f728f3b,EXTCAND-9d8a917c8093e10cf133e31c,canonical URL and normalized title,high,EXTSEARCH-07bffa4ce87a66ac43f334a7
EXTCAND-c0077fa91fdaa96a1998947f,EXTCAND-b255056253c404c67af9776e,canonical URL and normalized title,high,EXTSEARCH-07bffa4ce87a66ac43f334a7
EXTCAND-0b1338f012522f25cfeabd94,EXTCAND-ca8dbed949d73eb37794ccfc,canonical URL and normalized title,high,EXTSEARCH-07bffa4ce87a66ac43f334a7
EXTCAND-78008b12ff6409ff894f5fdd,EXTCAND-7f412673b8de5633d15c607a,canonical URL and normalized title,high,EXTSEARCH-07bffa4ce87a66ac43f334a7
EXTCAND-a88012bc769334abc82497ca,EXTCAND-940c857235709bc1e01fbb71,canonical URL and normalized title,high,EXTSEARCH-07bffa4ce87a66ac43f334a7
EXTCAND-5fe7765059d5f6cb40421503,EXTCAND-d3c84cf3031208dd1c6ed5ef,canonical URL and normalized title,high,EXTSEARCH-07bffa4ce87a66ac43f334a7
EXTCAND-729c9ed88b8898d8d2022557,EXTCAND-f4cf2be2f373bbe657e3f34e,canonical URL and normalized title,high,EXTSEARCH-07bffa4ce87a66ac43f334a7
EXTCAND-08fee8e639b7fad94daca0ee,EXTCAND-08fee8e639b7fad94daca0ee,canonical URL and normalized title,high,EXTSEARCH-07bffa4ce87a66ac43f334a7
EXTCAND-af91f8a78385c82cb03faf93,EXTCAND-af91f8a78385c82cb03faf93,canonical URL and normalized title,high,EXTSEARCH-07bffa4ce87a66ac43f334a7
EXTCAND-a8756e8f33e3111a14ebb9ba,EXTCAND-7a6f3e5eb3d078430a49788c,canonical URL and normalized title,high,EXTSEARCH-e5a72f5c0b773dbb2dd25479
EXTCAND-d0a5cfb25b1188025dda74de,EXTCAND-d0a5cfb25b1188025dda74de,canonical URL and normalized title,high,EXTSEARCH-e5a72f5c0b773dbb2dd25479
EXTCAND-38e072ae4d28ae5fdfae7908,EXTCAND-38e072ae4d28ae5fdfae7908,canonical URL and normalized title,high,EXTSEARCH-e5a72f5c0b773dbb2dd25479
EXTCAND-87f3b432550c20198aab04cc,EXTCAND-87f3b432550c20198aab04cc,canonical URL and normalized title,high,EXTSEARCH-e5a72f5c0b773dbb2dd25479
EXTCAND-059b34aec0b4ee45ad7d7294,EXTCAND-059b34aec0b4ee45ad7d7294,canonical URL and normalized title,high,EXTSEARCH-e5a72f5c0b773dbb2dd25479
EXTCAND-a8756e8f33e3111a14ebb9ba,EXTCAND-7a6f3e5eb3d078430a49788c,canonical URL and normalized title,high,EXTSEARCH-e5a72f5c0b773dbb2dd25479
EXTCAND-9de8151c322b3937d1c200b1,EXTCAND-0e350e2cfb9403687dcbb726,canonical URL and normalized title,high,EXTSEARCH-418d1d2835583fba6021c396
EXTCAND-7c686056c9c13279370e71ca,EXTCAND-e9a3babbc8ff55518a51c160,canonical URL and normalized title,high,EXTSEARCH-418d1d2835583fba6021c396
EXTCAND-e1970fec07689a23d2d097ee,EXTCAND-e1970fec07689a23d2d097ee,canonical URL and normalized title,high,EXTSEARCH-418d1d2835583fba6021c396
EXTCAND-4019115ec7d2f8c02c1df161,EXTCAND-4019115ec7d2f8c02c1df161,canonical URL and normalized title,high,EXTSEARCH-418d1d2835583fba6021c396
EXTCAND-47745588de4dcbdc0962f24f,EXTCAND-b4a02dc1ea177af296d37cb2,canonical URL and normalized title,high,EXTSEARCH-d506ba30b03180e4e6f99446
EXTCAND-40caa8f5521258f0526afc7d,EXTCAND-68ca2d2f4ec070ac3ada2d94,canonical URL and normalized title,high,EXTSEARCH-34e94166ebb5165edea62b96
EXTCAND-7c4df41097e98e59010db450,EXTCAND-d05c8cda5f745d461bcda0a1,canonical URL and normalized title,high,EXTSEARCH-34e94166ebb5165edea62b96
EXTCAND-b8a8ab45229c1ebd41d78a24,EXTCAND-b4e366d0e8ef7226791ce598,canonical URL and normalized title,high,EXTSEARCH-34e94166ebb5165edea62b96
EXTCAND-bc8e8e078e9d1ee86d1da49c,EXTCAND-742edc619da6e66bef1ac136,canonical URL and normalized title,high,EXTSEARCH-34e94166ebb5165edea62b96
EXTCAND-09572108e7925fc02f540dc2,EXTCAND-09572108e7925fc02f540dc2,canonical URL and normalized title,high,EXTSEARCH-34e94166ebb5165edea62b96
EXTCAND-8dd0105e9b2e1ded2a33df2a,EXTCAND-8dd0105e9b2e1ded2a33df2a,canonical URL and normalized title,high,EXTSEARCH-34e94166ebb5165edea62b96
EXTCAND-7c4df41097e98e59010db450,EXTCAND-d05c8cda5f745d461bcda0a1,canonical URL and normalized title,high,EXTSEARCH-34e94166ebb5165edea62b96
EXTCAND-f69a1af0bc5900d813a58ea8,EXTCAND-f69a1af0bc5900d813a58ea8,canonical URL and normalized title,high,EXTSEARCH-34e94166ebb5165edea62b96
EXTCAND-bb03539b868ee144ed79e0de,EXTCAND-ccfb0820811025755f597e14,canonical URL and normalized title,high,EXTSEARCH-633d55cb12d1db50e59a02f6
EXTCAND-e4a42e91f037c568724d0b17,EXTCAND-b883dc956d885d2d6983b144,canonical URL and normalized title,high,EXTSEARCH-50717ff4bff6abaf490a3fae
EXTCAND-290b03dcfb26ac01d31ed709,EXTCAND-290b03dcfb26ac01d31ed709,canonical URL and normalized title,high,EXTSEARCH-50717ff4bff6abaf490a3fae
EXTCAND-3b6e64e41fd3b84aff37f6a2,EXTCAND-3b6e64e41fd3b84aff37f6a2,canonical URL and normalized title,high,EXTSEARCH-50717ff4bff6abaf490a3fae
EXTCAND-e6d52ebd7b8e1cd7d3e59f3a,EXTCAND-e6d52ebd7b8e1cd7d3e59f3a,canonical URL and normalized title,high,EXTSEARCH-50717ff4bff6abaf490a3fae
EXTCAND-68698dfe84b5f4e0844088b9,EXTCAND-68698dfe84b5f4e0844088b9,canonical URL and normalized title,high,EXTSEARCH-50717ff4bff6abaf490a3fae
EXTCAND-197b77884556cfb053184c89,EXTCAND-197b77884556cfb053184c89,canonical URL and normalized title,high,EXTSEARCH-50717ff4bff6abaf490a3fae
EXTCAND-7e8438f6bcb3dbf936b9c073,EXTCAND-7e8438f6bcb3dbf936b9c073,canonical URL and normalized title,high,EXTSEARCH-50717ff4bff6abaf490a3fae
EXTCAND-92ba27e75fcc995e46250be7,EXTCAND-9d8a917c8093e10cf133e31c,canonical URL and normalized title,high,EXTSEARCH-5586cdb0423eed2b400d8ee0
EXTCAND-3ac780c5f80bf0ab445f32dc,EXTCAND-2f254c7857c4fbeb1083a9ba,canonical URL and normalized title,high,EXTSEARCH-5586cdb0423eed2b400d8ee0
EXTCAND-df18a029beae8941e06f6f2a,EXTCAND-ca8dbed949d73eb37794ccfc,canonical URL and normalized title,high,EXTSEARCH-5586cdb0423eed2b400d8ee0
EXTCAND-c6ec192f0897569a8a0076e7,EXTCAND-f524d0ce5130444103ebc135,canonical URL and normalized title,high,EXTSEARCH-5586cdb0423eed2b400d8ee0
EXTCAND-71fbeafe802b875451870b60,EXTCAND-f4cf2be2f373bbe657e3f34e,canonical URL and normalized title,high,EXTSEARCH-5586cdb0423eed2b400d8ee0
EXTCAND-bd79f1861f08d9fc5439bc2e,EXTCAND-bd79f1861f08d9fc5439bc2e,canonical URL and normalized title,high,EXTSEARCH-5586cdb0423eed2b400d8ee0
EXTCAND-a5738e7a229852c57bb3fffd,EXTCAND-a5738e7a229852c57bb3fffd,canonical URL and normalized title,high,EXTSEARCH-5586cdb0423eed2b400d8ee0
EXTCAND-92ba27e75fcc995e46250be7,EXTCAND-9d8a917c8093e10cf133e31c,canonical URL and normalized title,high,EXTSEARCH-5586cdb0423eed2b400d8ee0
EXTCAND-1be62709401c0bc1127b2990,EXTCAND-940c857235709bc1e01fbb71,canonical URL and normalized title,high,EXTSEARCH-842598b41d32bfea08156261
EXTCAND-868ee127d62454c65f6ac6b1,EXTCAND-af783d71abd22b9f113c2de7,canonical URL and normalized title,high,EXTSEARCH-842598b41d32bfea08156261
EXTCAND-adde65301c6741a5d059c231,EXTCAND-9f38c9ed6e3b241d7e5fb0e1,canonical URL and normalized title,high,EXTSEARCH-3157a895886cc2b164186480
EXTCAND-d79362f28b7da94086947522,EXTCAND-d79362f28b7da94086947522,canonical URL and normalized title,high,EXTSEARCH-3157a895886cc2b164186480
EXTCAND-4e41cfec831ca13f43942c4c,EXTCAND-4e41cfec831ca13f43942c4c,canonical URL and normalized title,high,EXTSEARCH-3157a895886cc2b164186480
EXTCAND-1410fd8d2f269f3488814c28,EXTCAND-1410fd8d2f269f3488814c28,canonical URL and normalized title,high,EXTSEARCH-3157a895886cc2b164186480
EXTCAND-f88d908ba30a300e8070ed2f,EXTCAND-f88d908ba30a300e8070ed2f,canonical URL and normalized title,high,EXTSEARCH-3157a895886cc2b164186480
EXTCAND-7c8adf3b186ce455b735bfc0,EXTCAND-7c8adf3b186ce455b735bfc0,canonical URL and normalized title,high,EXTSEARCH-3157a895886cc2b164186480
EXTCAND-855e0646552376a342e88660,EXTCAND-855e0646552376a342e88660,canonical URL and normalized title,high,EXTSEARCH-3157a895886cc2b164186480
EXTCAND-5159f1b38f449aa66724b417,EXTCAND-0e252d6376ad9dbc88175bea,canonical URL and normalized title,high,EXTSEARCH-0516f77755fcd838359cb1d7
EXTCAND-4e4cdfe3a9dcf6d932ef6f8f,EXTCAND-0e350e2cfb9403687dcbb726,canonical URL and normalized title,high,EXTSEARCH-0516f77755fcd838359cb1d7
EXTCAND-a97c698027b3fb5d0b9ec06d,EXTCAND-79c5496e99d89f4193e98e97,canonical URL and normalized title,high,EXTSEARCH-0516f77755fcd838359cb1d7
EXTCAND-42a066b74d2b52da456df46a,EXTCAND-42a066b74d2b52da456df46a,canonical URL and normalized title,high,EXTSEARCH-0516f77755fcd838359cb1d7
EXTCAND-5fd03772e37c2bea4bc53921,EXTCAND-7f412673b8de5633d15c607a,canonical URL and normalized title,high,EXTSEARCH-2a5f8ee7e3755cfd5914226a
EXTCAND-1bfa9e1840ba17d471590ba8,EXTCAND-1bfa9e1840ba17d471590ba8,canonical URL and normalized title,high,EXTSEARCH-2a5f8ee7e3755cfd5914226a
EXTCAND-5fd03772e37c2bea4bc53921,EXTCAND-7f412673b8de5633d15c607a,canonical URL and normalized title,high,EXTSEARCH-2a5f8ee7e3755cfd5914226a
EXTCAND-7e62ec9eef5ec8a076d27a6b,EXTCAND-7e62ec9eef5ec8a076d27a6b,canonical URL and normalized title,high,EXTSEARCH-00cad0944bf4d6175a73d1cb
EXTCAND-a386bfea7fa458e2bb2634f2,EXTCAND-a386bfea7fa458e2bb2634f2,canonical URL and normalized title,high,EXTSEARCH-00cad0944bf4d6175a73d1cb
EXTCAND-6885c0e672a90fa8884033b7,EXTCAND-6885c0e672a90fa8884033b7,canonical URL and normalized title,high,EXTSEARCH-00cad0944bf4d6175a73d1cb
EXTCAND-d5bf5fd8cbae8e75b16efeb2,EXTCAND-b255056253c404c67af9776e,canonical URL and normalized title,high,EXTSEARCH-99606eb8cf11c6c526f644d1
EXTCAND-e3dc8a02ea227601601c9643,EXTCAND-8018c880ca63ed723a938d1d,canonical URL and normalized title,high,EXTSEARCH-99606eb8cf11c6c526f644d1
EXTCAND-5af389912e2bc987aeff1bc9,EXTCAND-6fe3ca364bfc7bf6101a3509,canonical URL and normalized title,high,EXTSEARCH-5e97ebb90a849b643c5b037c
EXTCAND-1d2cf88ac5df1b4e64c733e6,EXTCAND-26b2a3bcc86a866d101d44b3,canonical URL and normalized title,high,EXTSEARCH-5e97ebb90a849b643c5b037c
EXTCAND-e33f1a3a49e3aad73c2592ea,EXTCAND-35bf9041a9c72485225cde3e,canonical URL and normalized title,high,EXTSEARCH-5e97ebb90a849b643c5b037c
EXTCAND-32efcf27787ff0c8935d5caa,EXTCAND-072fd04d0f236e231793f6d9,canonical URL and normalized title,high,EXTSEARCH-5e97ebb90a849b643c5b037c
EXTCAND-33a4e94f6becb3d0cd0dbe33,EXTCAND-013f0a6e8eb2dba0ab343bdb,canonical URL and normalized title,high,EXTSEARCH-5e97ebb90a849b643c5b037c
EXTCAND-3b722cd9caab9bf6d5267828,EXTCAND-f4cf2be2f373bbe657e3f34e,canonical URL and normalized title,high,EXTSEARCH-5e97ebb90a849b643c5b037c
EXTCAND-3cbf1440f1684861b7a2ec83,EXTCAND-b883dc956d885d2d6983b144,canonical URL and normalized title,high,EXTSEARCH-5e97ebb90a849b643c5b037c
EXTCAND-9374485ea88c4c9bf13bbc28,EXTCAND-ca8dbed949d73eb37794ccfc,canonical URL and normalized title,high,EXTSEARCH-afe709f2850d64004af55f68
EXTCAND-12851fbc521ff121e0ee4781,EXTCAND-7a6f3e5eb3d078430a49788c,canonical URL and normalized title,high,EXTSEARCH-afe709f2850d64004af55f68
EXTCAND-ee686b070fa6ac585633eb7e,EXTCAND-0d9760cfc7daa003f123b492,canonical URL and normalized title,high,EXTSEARCH-afe709f2850d64004af55f68
EXTCAND-3c718134166f4b949c7e139f,EXTCAND-3c718134166f4b949c7e139f,canonical URL and normalized title,high,EXTSEARCH-afe709f2850d64004af55f68
EXTCAND-047ee99bf4893dd7d4c8b534,EXTCAND-047ee99bf4893dd7d4c8b534,canonical URL and normalized title,high,EXTSEARCH-afe709f2850d64004af55f68
EXTCAND-3e9e2aa0419f260401b1c8fb,EXTCAND-3e9e2aa0419f260401b1c8fb,canonical URL and normalized title,high,EXTSEARCH-afe709f2850d64004af55f68
EXTCAND-5053ffc0f55017b9911dfa07,EXTCAND-5053ffc0f55017b9911dfa07,canonical URL and normalized title,high,EXTSEARCH-afe709f2850d64004af55f68
EXTCAND-d7c9273aa8f54d75a7711d24,EXTCAND-d7c9273aa8f54d75a7711d24,canonical URL and normalized title,high,EXTSEARCH-afe709f2850d64004af55f68
EXTCAND-8fe2e21eec42ff8d2485c21b,EXTCAND-8fe2e21eec42ff8d2485c21b,canonical URL and normalized title,high,EXTSEARCH-afe709f2850d64004af55f68
EXTCAND-12851fbc521ff121e0ee4781,EXTCAND-7a6f3e5eb3d078430a49788c,canonical URL and normalized title,high,EXTSEARCH-afe709f2850d64004af55f68
EXTCAND-f51ff7f913b9130d15691b0b,EXTCAND-0a665e4af745fb174e4b2ef7,canonical URL and normalized title,high,EXTSEARCH-b784d2031af6e86bea415628
