implementation_event_id,municipality,state,region,latitude,longitude,compensation_cycle_id,period_start,period_end,mechanism_class,mechanism_subtype,side,beneficiary_unit,implementation_status,pressure_direction,recurring_or_one_time,compensation_type,pay_basis,source_count,evidence_span_count,corroborating_source_count,strongest_evidence_excerpt,human_readable_citation,implementation_confidence,claim_use_status,urbanicity_status,technical_lineage
IMPEVT-6f454525d39ce694bd52cc99,Marlborough,CT,Northeast,,,2024,2024,2024,retroactivity_implementation,mechanism_only,unclear,unclear,implemented,unclear,not_applicable,mechanism_only,unknown,1,3,0,"Effective July 1, 2024 through June 30, 2027","Marlborough, CT, Wage Schedule, 2024.",high,implementation_event_ready,missing_not_validated,"[""WCM-227e0219aa036a6e6efd7d9f"",""WCM-479ab02c9949ebc6393ae90a"",""WCM-8945f8bc7d114decdf02b6d6""]"
IMPEVT-2cebaa6e6b3ead568a731191,Marlborough,CT,Northeast,,,2025,2025,2025,non_base_compensation,uniform_or_equipment_allowance,unclear,unclear,implemented,unclear,recurring_non_base,uniform_or_equipment_allowance,allowance,1,1,0,"Effective July 1, 2025, the boot allowance shall be two hundred twenty-five dollars","Marlborough, CT, Wage Schedule, 2025.",high,implementation_event_ready,missing_not_validated,"[""WCM-aa7cbc4f4123fffc575bf430""]"
IMPEVT-d092b46f5db0b48350f1a80e,Salisbury,CT,Northeast,,,undated-source-B4X2500LIVE-20260729-005991,,,other_pay_setting_mechanism,classification_band,unclear,unclear,formally_adopted,unclear,unclear_duration,classification_band,unknown,1,1,0,and the same are hereby adopted as the classification plan for all posi­,"Salisbury, CT, Budget Or Pay Plan, period not explicit.",high,implementation_event_ready,missing_not_validated,"[""WCM-cef9f82f8cb303a649ab2ae9""]"
IMPEVT-207cf4cbab77d0e5fc50dc09,Union,CT,Northeast,,,2026,2026,2026,retroactivity_implementation,mechanism_only,unclear,unclear,implemented,unclear,not_applicable,mechanism_only,unknown,1,3,0,"Effective January 1, 2026, the town must comply with paying 1 hour of paid sick leave per 30 hours worked.","Union, CT, Council Packet Or Minutes, 2026.",high,implementation_event_ready,missing_not_validated,"[""WCM-1ef118fa3917fd167fcdb04a"",""WCM-4de4073f5aa5a5651c6dfae4"",""WCM-aa2ad10b3c04b9f413552b1e""]"
IMPEVT-81fca55bad55e44debf73d25,Vernon,CT,Northeast,,,undated-source-CBSRD-20260728-c43d2ffaaa0f5b5f5ebd,,,retroactivity_implementation,mechanism_only,unclear,unclear,formally_adopted,unclear,not_applicable,mechanism_only,unknown,1,1,0,,"Vernon, CT, Arbitration Award, period not explicit.",low,implementation_event_ready,missing_not_validated,"[""WCM-8ae628b5db597e9dc8221513""]"
IMPEVT-a274f7da60f15a50638ed9df,Archer,FL,South,,,undated-source-B4X2500LIVE-20260729-001772,,,across_the_board_raise,step_progression,unclear,unclear,implemented,upward,scheduled_step,step_progression,annual_salary,1,2,0,range shall receive a 5% pay increase in base salary or an increase to the minimum step of the,"Archer, FL, Budget Or Pay Plan, period not explicit.",high,implementation_event_ready,missing_not_validated,"[""WCM-680cac03e6e4a43eb2a6d033"",""WCM-ae09106c4b50babbe7572ea6""]"
IMPEVT-38e40ebf842aeec061322e7c,Archer,FL,South,,,undated-source-B4X2500LIVE-20260729-001772,,,non_base_compensation,other,unclear,unclear,implemented,unclear,unclear_duration,other,per_diem,1,1,0,"expenses are approved, the employee will receive per diem at a rate of $80.00 per day.","Archer, FL, Budget Or Pay Plan, period not explicit.",high,implementation_event_ready,missing_not_validated,"[""WCM-b2319ca749ef581824404a6d""]"
IMPEVT-44109e5341823bfcbaa20519,Astatula,FL,South,,,2022,2022,2022,retroactivity_implementation,mechanism_only,unclear,unclear,implemented,unclear,not_applicable,mechanism_only,unknown,1,1,0,"Order,” with the latest amendment approved and effective on December 13, 2022, through","Astatula, FL, Council Packet Or Minutes, 2022.",high,implementation_event_ready,missing_not_validated,"[""WCM-00ec678def1c9ed0f809f416""]"
IMPEVT-d354c0b2e2bdca9ad97f373f,Atlantic Beach,FL,South,,,undated-source-CBSRD-20260728-6fc976296b9ad19d0711,,,across_the_board_raise,across_the_board_raise,unclear,unclear,formally_adopted,unclear,percentage_adjustment,across_the_board_raise,unknown,1,2,0,,"Atlantic Beach, FL, Arbitration Award, period not explicit.",low,implementation_event_ready,missing_not_validated,"[""WCM-db3f92344bc90e8908007a13"",""WCM-effb96cc324d3f0a6348b5e6""]"
IMPEVT-73b782bff30092ebe4a5486b,Atlantic Beach,FL,South,,,undated-source-CBSRD-20260728-6fc976296b9ad19d0711,,,retroactivity_implementation,mechanism_only,unclear,unclear,formally_adopted,unclear,not_applicable,mechanism_only,unknown,1,2,0,,"Atlantic Beach, FL, Arbitration Award, period not explicit.",low,implementation_event_ready,missing_not_validated,"[""WCM-6f304c764075567a8e305df0"",""WCM-a799d703f15c67548bfb7de5""]"
IMPEVT-271f22cad0e8cb763fb8c22e,Bonifay,FL,South,,,undated-source-B4X2500LIVE-20260729-004275,,,retroactivity_implementation,mechanism_only,unclear,unclear,implemented,unclear,not_applicable,mechanism_only,unknown,1,1,0,"Revisions and amendments to these policies may be initiated by the Mayor, City Council, or City Clerk and will become effective upon adoption by the City Council.","Bonifay, FL, Budget Or Pay Plan, period not explicit.",high,implementation_event_ready,missing_not_validated,"[""WCM-c898db05101f35fa7aad6d87""]"
IMPEVT-843d72c6909ad24fc367c239,Century,FL,South,,,2025,2025,2025,retroactivity_implementation,mechanism_only,unclear,unclear,implemented,unclear,not_applicable,mechanism_only,unknown,1,1,0,"incorporated by reference, effective October 1, 2025.","Century, FL, Budget Or Pay Plan, 2025.",high,implementation_event_ready,missing_not_validated,"[""WCM-d1759963f380185258b83a55""]"
IMPEVT-5e0df47d1a3f853d95565038,Dunnellon,FL,South,,,2024,2024,2024,retroactivity_implementation,mechanism_only,unclear,unclear,implemented,unclear,not_applicable,mechanism_only,unknown,1,1,0,"Jan Smith will be retiring from the Finance Officer position effective December 31, 2024.","Dunnellon, FL, Wage Schedule, 2024.",high,implementation_event_ready,missing_not_validated,"[""WCM-e97852ef4138446c45bda877""]"
IMPEVT-1b90f37d867afcea6f42e5d7,Eagle Lake,FL,South,,,2022,2022,2022,retroactivity_implementation,mechanism_only,unclear,unclear,implemented,unclear,not_applicable,mechanism_only,unknown,1,1,0,"Effective June 1, 2022","Eagle Lake, FL, Wage Schedule, 2022.",high,implementation_event_ready,missing_not_validated,"[""WCM-495d64352520542a71a10276""]"
IMPEVT-4888c183192effbb9aab7b01,Greenville,FL,South,,,2024,2024,2024,retroactivity_implementation,mechanism_only,unclear,unclear,implemented,unclear,not_applicable,mechanism_only,unknown,1,1,0,"This Ordinance shall become effective on October 01, 2024.","Greenville, FL, Budget Or Pay Plan, 2024.",high,implementation_event_ready,missing_not_validated,"[""WCM-066a5047098e601d6023ced7""]"
IMPEVT-2864c46e93f107c5cc8fdb37,Inglis,FL,South,,,undated-source-B4X2500LIVE-20260729-009270,,,retroactivity_implementation,mechanism_only,unclear,unclear,implemented,unclear,not_applicable,mechanism_only,unknown,1,1,0,"appointment, effective July 1, 2007.","Inglis, FL, Wage Schedule, period not explicit.",high,implementation_event_ready,missing_not_validated,"[""WCM-a243d7d7441c30a1001b4cba""]"
IMPEVT-2e5d4d8ffe64f81fb504b17b,Melbourne Beach,FL,South,,,2024,2024,2024,retroactivity_implementation,mechanism_only,unclear,unclear,implemented,unclear,not_applicable,mechanism_only,unknown,1,1,0,"This Resolution shall become effective on July 17, 2024.","Melbourne Beach, FL, Collective Bargaining Agreement, 2024.",high,implementation_event_ready,missing_not_validated,"[""WCM-33858d6dbc437ca39563c621""]"
IMPEVT-9e685015d6bb4424d2485f51,Mexico Beach,FL,South,,,2022,2022,2022,across_the_board_raise,across_the_board_raise,unclear,unclear,formally_adopted,unclear,percentage_adjustment,across_the_board_raise,unknown,1,1,0,"the City Council, together with rates of pay, are established and approved by the City","Mexico Beach, FL, Budget Or Pay Plan, 2022.",high,implementation_event_ready,missing_not_validated,"[""WCM-ee1321773c876ee4ec5a2ace""]"
IMPEVT-01409901d04313cae5983602,Ocean Ridge,FL,South,,,2022,2022,2022,retroactivity_implementation,mechanism_only,unclear,unclear,implemented,unclear,not_applicable,mechanism_only,unknown,1,2,0,"Effective October 1, 2022, all sworn bargaining unit employees shall receive an","Ocean Ridge, FL, Compensation Study, 2022.",high,implementation_event_ready,missing_not_validated,"[""WCM-7ffc2c4f9f783b679204b398"",""WCM-e9df92dd77a1f40bb490d3f6""]"
IMPEVT-97e8dc07c9366f44c2c263f2,Ocean Ridge,FL,South,,,2023,2023,2023,retroactivity_implementation,base_wage,unclear,unclear,implemented,unclear,recurring_base,base_wage,annual_salary,1,1,0,"Effective April 1, 2023 swo rn members shall receive an adjustment to their minimum salary in an","Ocean Ridge, FL, Compensation Study, 2023.",high,implementation_event_ready,missing_not_validated,"[""WCM-1f79a9ca7361208c0b3b9a38""]"
IMPEVT-9f7714f9d6c6d68b5d74973d,Sewall's Point,FL,South,,,2015,2015,2015,retroactivity_implementation,mechanism_only,unclear,unclear,implemented,unclear,not_applicable,mechanism_only,unknown,1,1,0,"Revised Effective October 1, 2015","Sewall's Point, FL, Civil-Service Or Hr Pay Plan, 2015.",high,implementation_event_ready,missing_not_validated,"[""WCM-311d07994f7024fa2d8ac4d6""]"
IMPEVT-d18bf978748e928f0808bf2c,Sewall's Point,FL,South,,,2021,2021,2021,retroactivity_implementation,mechanism_only,unclear,unclear,implemented,unclear,not_applicable,mechanism_only,unknown,1,1,0,"Amounts allocated in the Budget for expenditures effective October 1, 2021 are","Sewall's Point, FL, Civil-Service Or Hr Pay Plan, 2021.",high,implementation_event_ready,missing_not_validated,"[""WCM-a5e68c137fe256bde885db09""]"
IMPEVT-bd711c191b0f219852be7b7e,Arnoldsville,GA,South,,,undated-source-B4X2500LIVE-20260729-009296,,,across_the_board_raise,across_the_board_raise,unclear,unclear,formally_adopted,unclear,percentage_adjustment,across_the_board_raise,monthly,1,1,0,"b) City Council Members: $25.00 per month. ADOPTED, at a regular meeting by a majority of the City Council of Arnoldsville,","Arnoldsville, GA, Other Local Government Pay Policy, period not explicit.",high,implementation_event_ready,missing_not_validated,"[""WCM-c03f3c861338908cda4a99b5""]"
IMPEVT-b13a2633eb2e0dfeccaaf1bd,Arnoldsville,GA,South,,,undated-source-B4X2500LIVE-20260729-009296,,,retroactivity_implementation,mechanism_only,unclear,unclear,implemented,unclear,not_applicable,mechanism_only,unknown,1,3,0,"ORDINANCE EFFECTIVE JANUARY 1, 1994"" AS AMENDED","Arnoldsville, GA, Other Local Government Pay Policy, period not explicit.",high,implementation_event_ready,missing_not_validated,"[""WCM-621ab1678e2088aaee2698e2"",""WCM-740198f18a5691fe75543499"",""WCM-ebd2ddcd7e21fd91427f4f74""]"
IMPEVT-babcb3c606a7e43db356e54c,Buckhead,GA,South,,,undated-source-BRMGRS-20260802-7d838488546c50d5f639cdae,,,budget_pay_plan,budget_or_pay_plan,unclear,unclear,implemented,mixed,budget_context_only,budget_or_pay_plan,budget_amount,1,3,0,"This Act shall become effective on July 1, 1999.","Buckhead, GA, Collective Bargaining Agreement, period not explicit.",high,implementation_event_ready,missing_not_validated,"[""WCM-08965ccec8226d95d2cfcef4"",""WCM-177776fe7315350cb183338f"",""WCM-e58983e82d781c4800c6fb6e""]"
IMPEVT-aeb90e8ddfad896378d07caa,Chattahoochee Hills,GA,South,,,2022,2022,2022,non_base_compensation,uniform_or_equipment_allowance,unclear,unclear,formally_adopted,upward,recurring_non_base,uniform_or_equipment_allowance,annual_salary,1,2,0,annual merit and/or Cost of Living Allowance (COLA) as approved by Mayor and,"Chattahoochee Hills, GA, Council Packet Or Minutes, 2022.",high,implementation_event_ready,missing_not_validated,"[""WCM-1343b11b31482192a7f3a7bd"",""WCM-d16f1b0946b76ee9cb400f92""]"
IMPEVT-61615b93935c0a5ce1d32683,Danielsville,GA,South,,,undated-source-B4X2500LIVE-20260729-006802,,,non_base_compensation,overtime,unclear,unclear,implemented,upward,recurring_non_base,overtime,unknown,1,3,0,Non-exempt administrative and public works personnel will receive overtime pay for hours worked,"Danielsville, GA, Civil-Service Or Hr Pay Plan, period not explicit.",high,implementation_event_ready,missing_not_validated,"[""WCM-032d8b6483930031bd3d6c9e"",""WCM-487dc9433fadcfa61ffa64aa"",""WCM-ab342ef1e33401270cb148c7""]"
IMPEVT-34a7ec2101f4484dc57fae12,Danielsville,GA,South,,,undated-source-B4X2500LIVE-20260729-006802,,,retroactivity_implementation,retroactive_pay,unclear,unclear,implemented,upward,retroactive_back_pay,retroactive_pay,unknown,1,1,0,"When appropriate, the decisions will be retroactive to the date of the employee’s original dispute notification.","Danielsville, GA, Civil-Service Or Hr Pay Plan, period not explicit.",high,implementation_event_ready,missing_not_validated,"[""WCM-3ac670958a8d6a9fae17de29""]"
IMPEVT-6e12988517d3ebf42d8ffbb4,Guyton,GA,South,,,2024,2024,2024,retroactivity_implementation,mechanism_only,unclear,unclear,formally_adopted,unclear,not_applicable,mechanism_only,unknown,1,1,0,"This resolution shall become effective immediately upon adoption by the City Council. Adopted this _____ day of February, 2024.","Guyton, GA, Budget Or Pay Plan, 2024.",high,implementation_event_ready,missing_not_validated,"[""WCM-72223c103a1b5b8f8cdc6253""]"
IMPEVT-8e620009c9b6514f382829f7,Madison,GA,South,,,2024,2024,2024,retroactivity_implementation,retroactive_pay,unclear,unclear,implemented,upward,retroactive_back_pay,retroactive_pay,unknown,1,3,0,The increase will be retroactive to the first,"Madison, GA, Collective Bargaining Agreement, 2024.",high,implementation_event_ready,missing_not_validated,"[""WCM-1a13ab4d2c6b9a89b5e13ed6"",""WCM-643aeb048ec9c9d3b3dcff4c"",""WCM-94240db1210d7cb63280ba88""]"
IMPEVT-57dcb3e51f460ef03ce40b07,Nicholson,GA,South,,,2025,2025,2025,budget_pay_plan,budget_or_pay_plan,unclear,unclear,formally_adopted,mixed,budget_context_only,budget_or_pay_plan,budget_amount,1,1,0,The Nicholson City Council cause this Equal Employment Opportunity Affirmative Action Policy Statement to be adopted as the official statement of the City of Nicholson and to cover all city,"Nicholson, GA, Personnel Policy, 2025.",high,implementation_event_ready,missing_not_validated,"[""WCM-ac709251ae1d5ccd674fee0d""]"
IMPEVT-c8f4333cea7d45b3146f30f2,Oxford,GA,South,,,undated-source-B4X2500LIVE-20260729-009347,,,retroactivity_implementation,mechanism_only,unclear,unclear,implemented,unclear,not_applicable,mechanism_only,unknown,1,2,0,"This Charter shall become effective on July 1, 2001.","Oxford, GA, Budget Or Pay Plan, period not explicit.",high,implementation_event_ready,missing_not_validated,"[""WCM-0fa0db63e7a9b9e9d8e01e75"",""WCM-e03726012d3625373c3796c0""]"
IMPEVT-cd282929f19c082d040de006,Social Circle,GA,South,,,2018,2018,2018,retroactivity_implementation,mechanism_only,unclear,unclear,implemented,unclear,not_applicable,mechanism_only,unknown,1,2,0,2018 and effective January 2019 for five years.,"Social Circle, GA, Budget Or Pay Plan, 2018.",high,implementation_event_ready,missing_not_validated,"[""WCM-48cb46b123b247b2c88ac4b7"",""WCM-4e0ea0ac53caaae6176bc297""]"
IMPEVT-82b3457e975851f4c9476b88,Social Circle,GA,South,,,2022,2022,2022,across_the_board_raise,across_the_board_raise,unclear,unclear,formally_adopted,unclear,percentage_adjustment,across_the_board_raise,annual_salary,1,1,0,Included within the Adopted FY2022/23 Operating Budget is a 3% cost of living adjustment to all salary,"Social Circle, GA, Budget Or Pay Plan, 2022.",high,implementation_event_ready,missing_not_validated,"[""WCM-6106f12680aa574273e05e86""]"
IMPEVT-b8affae70a91c1a5a56d848d,Statham,GA,South,,,2022,2022,2022,budget_pay_plan,budget_or_pay_plan,unclear,unclear,formally_adopted,mixed,budget_context_only,budget_or_pay_plan,budget_amount,1,1,0,"upon the availability of funds as determined in the sole discretion of the Mayor and City Council. Pay System Pay Period Revised and approved by City Council July 19, 2022, effective 01/10/2023","Statham, GA, Budget Or Pay Plan, 2022.",high,implementation_event_ready,missing_not_validated,"[""WCM-4659ecd7c01a50412de55981""]"
IMPEVT-f1cf9de86f17ca010c46a4d8,Statham,GA,South,,,2022,2022,2022,retroactivity_implementation,mechanism_only,unclear,unclear,formally_adopted,unclear,not_applicable,mechanism_only,unknown,1,3,0,"Revised and approved by City Council July 19, 2022, effective 01/10/2023","Statham, GA, Budget Or Pay Plan, 2022.",high,implementation_event_ready,missing_not_validated,"[""WCM-29fb6473e70a90ab4484f4f6"",""WCM-b62c53fecd4cbbe049b2b0b7"",""WCM-f28a15ca7a05942c6b52c338""]"
