hex_cell_id,geography_panel,mechanism_view_name,safety_event_count,non_safety_event_count,event_count_difference,interpretation_guard
ALASKA_INSET-cog_2025_160773,alaska_inset,compensation_outcome:retroactive_pay,1,0,1,event-count difference; not prevalence difference
CONUS50-+00003-+00025,lower_48,compensation_outcome:uniform_or_equipment_allowance,1,0,1,event-count difference; not prevalence difference
CONUS50-+00003-+00025,lower_48,institutional_channel:budget_pay_plan_process,3,0,3,event-count difference; not prevalence difference
CONUS50-+00003-+00025,lower_48,institutional_channel:none_identified,1,0,1,event-count difference; not prevalence difference
CONUS50-+00003-+00025,lower_48,institutional_channel:ordinance_council_adoption,2,0,2,event-count difference; not prevalence difference
CONUS50-+00003-+00025,lower_48,pressure_channel:fiscal_constraint,3,0,3,event-count difference; not prevalence difference
CONUS50-+00003-+00025,lower_48,pressure_channel:none_identified,1,0,1,event-count difference; not prevalence difference
CONUS50-+00003-+00025,lower_48,timing_implementation:budget_appropriation,1,0,1,event-count difference; not prevalence difference
CONUS50-+00003-+00025,lower_48,timing_implementation:ordinance_adoption,1,0,1,event-count difference; not prevalence difference
CONUS50-+00003-+00025,lower_48,timing_implementation:payroll_effective_date,2,0,2,event-count difference; not prevalence difference
CONUS50-+00003-+00025,lower_48,timing_implementation:recurring,1,0,1,event-count difference; not prevalence difference
CONUS50-+00003-+00025,lower_48,timing_implementation:retroactive,1,0,1,event-count difference; not prevalence difference
CONUS50-+00003-+00026,lower_48,compensation_outcome:no_direct_compensation_outcome,0,1,-1,event-count difference; not prevalence difference
CONUS50-+00003-+00026,lower_48,compensation_outcome:retroactive_pay,1,0,1,event-count difference; not prevalence difference
CONUS50-+00003-+00026,lower_48,compensation_outcome:uniform_or_equipment_allowance,1,0,1,event-count difference; not prevalence difference
CONUS50-+00003-+00026,lower_48,institutional_channel:budget_pay_plan_process,0,1,-1,event-count difference; not prevalence difference
CONUS50-+00003-+00026,lower_48,institutional_channel:none_identified,1,0,1,event-count difference; not prevalence difference
CONUS50-+00003-+00026,lower_48,pressure_channel:fiscal_constraint,0,1,-1,event-count difference; not prevalence difference
CONUS50-+00003-+00026,lower_48,pressure_channel:none_identified,1,0,1,event-count difference; not prevalence difference
CONUS50-+00003-+00026,lower_48,timing_implementation:one_time,1,0,1,event-count difference; not prevalence difference
CONUS50-+00003-+00026,lower_48,timing_implementation:payroll_effective_date,0,1,-1,event-count difference; not prevalence difference
CONUS50-+00003-+00026,lower_48,timing_implementation:recurring,1,0,1,event-count difference; not prevalence difference
CONUS50-+00003-+00026,lower_48,timing_implementation:retroactive,1,0,1,event-count difference; not prevalence difference
CONUS50-+00003-+00027,lower_48,compensation_outcome:across_the_board_raise,1,0,1,event-count difference; not prevalence difference
CONUS50-+00003-+00027,lower_48,compensation_outcome:base_wage_change,2,0,2,event-count difference; not prevalence difference
CONUS50-+00003-+00027,lower_48,compensation_outcome:classification_band_change,1,0,1,event-count difference; not prevalence difference
CONUS50-+00003-+00027,lower_48,compensation_outcome:retroactive_pay,3,0,3,event-count difference; not prevalence difference
CONUS50-+00003-+00027,lower_48,institutional_channel:none_identified,4,0,4,event-count difference; not prevalence difference
CONUS50-+00003-+00027,lower_48,pressure_channel:none_identified,4,0,4,event-count difference; not prevalence difference
CONUS50-+00003-+00027,lower_48,timing_implementation:payroll_effective_date,3,0,3,event-count difference; not prevalence difference
CONUS50-+00003-+00027,lower_48,timing_implementation:recurring,2,0,2,event-count difference; not prevalence difference
CONUS50-+00003-+00027,lower_48,timing_implementation:retroactive,3,0,3,event-count difference; not prevalence difference
CONUS50-+00003-+00027,lower_48,timing_implementation:unclear,1,0,1,event-count difference; not prevalence difference
CONUS50-+00003-+00029,lower_48,compensation_outcome:non_base_compensation_other,1,0,1,event-count difference; not prevalence difference
CONUS50-+00003-+00029,lower_48,institutional_channel:settlement_or_mou,1,0,1,event-count difference; not prevalence difference
CONUS50-+00003-+00029,lower_48,pressure_channel:none_identified,1,0,1,event-count difference; not prevalence difference
CONUS50-+00003-+00029,lower_48,timing_implementation:payroll_effective_date,1,0,1,event-count difference; not prevalence difference
CONUS50-+00003-+00030,lower_48,compensation_outcome:base_wage_change,3,0,3,event-count difference; not prevalence difference
CONUS50-+00003-+00030,lower_48,compensation_outcome:longevity,1,0,1,event-count difference; not prevalence difference
CONUS50-+00003-+00030,lower_48,compensation_outcome:retroactive_pay,3,0,3,event-count difference; not prevalence difference
CONUS50-+00003-+00030,lower_48,institutional_channel:none_identified,4,0,4,event-count difference; not prevalence difference
CONUS50-+00003-+00030,lower_48,pressure_channel:none_identified,4,0,4,event-count difference; not prevalence difference
CONUS50-+00003-+00030,lower_48,timing_implementation:payroll_effective_date,3,0,3,event-count difference; not prevalence difference
CONUS50-+00003-+00030,lower_48,timing_implementation:recurring,4,0,4,event-count difference; not prevalence difference
CONUS50-+00003-+00030,lower_48,timing_implementation:retroactive,3,0,3,event-count difference; not prevalence difference
CONUS50-+00004-+00008,lower_48,compensation_outcome:retroactive_pay,1,0,1,event-count difference; not prevalence difference
CONUS50-+00004-+00008,lower_48,institutional_channel:none_identified,1,0,1,event-count difference; not prevalence difference
CONUS50-+00004-+00008,lower_48,pressure_channel:none_identified,1,0,1,event-count difference; not prevalence difference
CONUS50-+00004-+00008,lower_48,timing_implementation:payroll_effective_date,1,0,1,event-count difference; not prevalence difference
CONUS50-+00004-+00008,lower_48,timing_implementation:retroactive,1,0,1,event-count difference; not prevalence difference
CONUS50-+00004-+00010,lower_48,compensation_outcome:retroactive_pay,1,0,1,event-count difference; not prevalence difference
CONUS50-+00004-+00010,lower_48,institutional_channel:ordinance_council_adoption,1,0,1,event-count difference; not prevalence difference
CONUS50-+00004-+00010,lower_48,pressure_channel:none_identified,1,0,1,event-count difference; not prevalence difference
CONUS50-+00004-+00010,lower_48,timing_implementation:ordinance_adoption,1,0,1,event-count difference; not prevalence difference
CONUS50-+00004-+00010,lower_48,timing_implementation:payroll_effective_date,1,0,1,event-count difference; not prevalence difference
CONUS50-+00004-+00010,lower_48,timing_implementation:retroactive,1,0,1,event-count difference; not prevalence difference
CONUS50-+00004-+00013,lower_48,compensation_outcome:retroactive_pay,2,1,1,event-count difference; not prevalence difference
CONUS50-+00004-+00013,lower_48,institutional_channel:budget_pay_plan_process,0,1,-1,event-count difference; not prevalence difference
CONUS50-+00004-+00013,lower_48,institutional_channel:none_identified,1,0,1,event-count difference; not prevalence difference
CONUS50-+00004-+00013,lower_48,institutional_channel:ordinance_council_adoption,1,0,1,event-count difference; not prevalence difference
CONUS50-+00004-+00013,lower_48,pressure_channel:fiscal_constraint,0,1,-1,event-count difference; not prevalence difference
CONUS50-+00004-+00013,lower_48,pressure_channel:none_identified,2,0,2,event-count difference; not prevalence difference
CONUS50-+00004-+00013,lower_48,timing_implementation:one_time,0,1,-1,event-count difference; not prevalence difference
CONUS50-+00004-+00013,lower_48,timing_implementation:ordinance_adoption,1,1,0,event-count difference; not prevalence difference
CONUS50-+00004-+00013,lower_48,timing_implementation:payroll_effective_date,2,1,1,event-count difference; not prevalence difference
CONUS50-+00004-+00013,lower_48,timing_implementation:retroactive,2,1,1,event-count difference; not prevalence difference
CONUS50-+00004-+00017,lower_48,compensation_outcome:retroactive_pay,1,0,1,event-count difference; not prevalence difference
CONUS50-+00004-+00017,lower_48,institutional_channel:budget_pay_plan_process,1,0,1,event-count difference; not prevalence difference
CONUS50-+00004-+00017,lower_48,pressure_channel:fiscal_constraint,1,0,1,event-count difference; not prevalence difference
CONUS50-+00004-+00017,lower_48,timing_implementation:budget_appropriation,1,0,1,event-count difference; not prevalence difference
CONUS50-+00004-+00017,lower_48,timing_implementation:payroll_effective_date,1,0,1,event-count difference; not prevalence difference
CONUS50-+00004-+00017,lower_48,timing_implementation:retroactive,1,0,1,event-count difference; not prevalence difference
CONUS50-+00004-+00021,lower_48,compensation_outcome:retroactive_pay,0,1,-1,event-count difference; not prevalence difference
CONUS50-+00004-+00021,lower_48,institutional_channel:budget_pay_plan_process,0,1,-1,event-count difference; not prevalence difference
CONUS50-+00004-+00021,lower_48,pressure_channel:fiscal_constraint,0,1,-1,event-count difference; not prevalence difference
CONUS50-+00004-+00021,lower_48,timing_implementation:budget_appropriation,0,1,-1,event-count difference; not prevalence difference
CONUS50-+00004-+00021,lower_48,timing_implementation:payroll_effective_date,0,1,-1,event-count difference; not prevalence difference
CONUS50-+00004-+00021,lower_48,timing_implementation:retroactive,0,1,-1,event-count difference; not prevalence difference
CONUS50-+00004-+00025,lower_48,compensation_outcome:cola_cpi_adjustment,2,0,2,event-count difference; not prevalence difference
CONUS50-+00004-+00025,lower_48,compensation_outcome:non_base_compensation_other,1,0,1,event-count difference; not prevalence difference
CONUS50-+00004-+00025,lower_48,compensation_outcome:retroactive_pay,2,0,2,event-count difference; not prevalence difference
CONUS50-+00004-+00025,lower_48,compensation_outcome:uniform_or_equipment_allowance,1,0,1,event-count difference; not prevalence difference
CONUS50-+00004-+00025,lower_48,institutional_channel:none_identified,6,0,6,event-count difference; not prevalence difference
CONUS50-+00004-+00025,lower_48,pressure_channel:inflation_indexing,2,0,2,event-count difference; not prevalence difference
CONUS50-+00004-+00025,lower_48,pressure_channel:none_identified,4,0,4,event-count difference; not prevalence difference
CONUS50-+00004-+00025,lower_48,timing_implementation:ordinance_adoption,2,0,2,event-count difference; not prevalence difference
CONUS50-+00004-+00025,lower_48,timing_implementation:payroll_effective_date,4,0,4,event-count difference; not prevalence difference
CONUS50-+00004-+00025,lower_48,timing_implementation:recurring,3,0,3,event-count difference; not prevalence difference
CONUS50-+00004-+00025,lower_48,timing_implementation:retroactive,2,0,2,event-count difference; not prevalence difference
CONUS50-+00004-+00026,lower_48,compensation_outcome:across_the_board_raise,1,0,1,event-count difference; not prevalence difference
CONUS50-+00004-+00026,lower_48,compensation_outcome:cola_cpi_adjustment,1,0,1,event-count difference; not prevalence difference
CONUS50-+00004-+00026,lower_48,compensation_outcome:no_direct_compensation_outcome,4,0,4,event-count difference; not prevalence difference
CONUS50-+00004-+00026,lower_48,compensation_outcome:non_base_compensation_other,3,1,2,event-count difference; not prevalence difference
CONUS50-+00004-+00026,lower_48,compensation_outcome:overtime,1,0,1,event-count difference; not prevalence difference
CONUS50-+00004-+00026,lower_48,compensation_outcome:retroactive_pay,2,0,2,event-count difference; not prevalence difference
CONUS50-+00004-+00026,lower_48,institutional_channel:budget_pay_plan_process,3,0,3,event-count difference; not prevalence difference
CONUS50-+00004-+00026,lower_48,institutional_channel:none_identified,6,1,5,event-count difference; not prevalence difference
CONUS50-+00004-+00026,lower_48,institutional_channel:ordinance_council_adoption,2,0,2,event-count difference; not prevalence difference
CONUS50-+00004-+00026,lower_48,pressure_channel:fiscal_constraint,3,0,3,event-count difference; not prevalence difference
CONUS50-+00004-+00026,lower_48,pressure_channel:none_identified,7,1,6,event-count difference; not prevalence difference
CONUS50-+00004-+00026,lower_48,timing_implementation:budget_appropriation,1,0,1,event-count difference; not prevalence difference
