implementation_event_id,municipality,state,original_side,repaired_side,side_confidence,side_repair_reason,bounded_side_evidence,technical_lineage
IMPEVT-82b3457e975851f4c9476b88,Social Circle,GA,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"included within the adopted fy2022/23 operating budget is a 3% cost of living adjustment to all salary social circle, ga, budget or pay plan, 2022. unclear","[""WCM-6106f12680aa574273e05e86""]"
IMPEVT-b8affae70a91c1a5a56d848d,Statham,GA,unclear,side_independent,low,citywide or public-body mechanism lacks employee-side specificity,"upon the availability of funds as determined in the sole discretion of the mayor and city council. pay system pay period revised and approved by city council july 19, 2022, effective 01/10/2023 statham, ga, budget or pay plan, 2022. unclear","[""WCM-4659ecd7c01a50412de55981""]"
IMPEVT-f1cf9de86f17ca010c46a4d8,Statham,GA,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"revised and approved by city council july 19, 2022, effective 01/10/2023 statham, ga, budget or pay plan, 2022. unclear","[""WCM-29fb6473e70a90ab4484f4f6"",""WCM-b62c53fecd4cbbe049b2b0b7"",""WCM-f28a15ca7a05942c6b52c338""]"
IMPEVT-905c23758c5f84f366f80f90,Andrew,IA,unclear,side_independent,low,citywide or public-body mechanism lacks employee-side specificity,"fiscal year becomes effective july (1st) first and constitutes the city appropriation for each andrew, ia, budget or pay plan, period not explicit. unclear","[""WCM-31ce1aef725032eec6bbabc5"",""WCM-47d0cafe16052481cb3cb1d5"",""WCM-70fb5a23dd60cb27dea7a44e"",""WCM-af701e10fbe0fc8d6942eadb"",""WCM-e81fc010018895c6db53c6cb""]"
IMPEVT-6072824f0c02cf12eb4bbfce,Avoca,IA,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"$63,000.00, effective july 1, 2026, payable in accordance with the city's payroll practices; avoca, ia, memorandum of understanding, 2026. unclear","[""WCM-5ee642fb27ea43937062c39c"",""WCM-d17446f8a68b3d0f5aa31315"",""WCM-ea93fa6fc3f045d47351ce5f""]"
IMPEVT-8e2dc033f525c1197e223ebd,Calamus,IA,unclear,side_independent,low,citywide or public-body mechanism lacks employee-side specificity,"city clerk, melissa conner $ 1863.00 per month effective 07/01/2024 calamus, ia, other local government pay policy, 2024. unclear","[""WCM-3742871657af7f8e9cfeebed"",""WCM-3f410570750de169cce66281"",""WCM-4489117b825072796a422d15"",""WCM-563fbdf1777bd09d2bf79f5c""]"
IMPEVT-02d28e36ac1ae8b739e9638f,Callender,IA,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"council effective january 14, 2025 until dec 31, 2025. callender, ia, personnel policy, 2025. unclear","[""WCM-88fa062771f34acaa9a0b3a5""]"
IMPEVT-2f1da7fd557cf31462b7a887,Clarence,IA,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"year becomes effective july 1 and constitutes the city appropriation for each program and clarence, ia, wage schedule, 2024. unclear","[""WCM-a503e0846170e530c430a485""]"
IMPEVT-a88ebdd48a40cef50c648328,Coggon,IA,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"the mayor shall receive an annual salary of $1,500.00 to be paid in quarterly coggon, ia, other local government pay policy, period not explicit. unclear","[""WCM-326152272897892f08be3026""]"
IMPEVT-9d78afbcf375b8d7394943a7,Colfax,IA,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"year becomes effective july 1 and constitutes the city appropriation for each program and colfax, ia, other local government pay policy, 2026. unclear","[""WCM-bc7ac5b709b20dab2d476c07""]"
IMPEVT-0655fdd5155e392269baa35a,Colo,IA,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"(effective 7/14/87) colo, ia, budget or pay plan, 2015. unclear","[""WCM-0e23cc4c6510460786d2f87a"",""WCM-fc7fe159173643bd67ad6465""]"
IMPEVT-b73119866da505188b8f4a80,Colo,IA,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"officers and employess effective july 1, 2026. colo, ia, council packet or minutes, 2026. unclear","[""WCM-cb4c33518cfd556eee201a13""]"
IMPEVT-c6ea5524e70604acf482d2e8,Dunkerton,IA,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"year becomes effective july 1 and constitutes the city appropriation for each program and dunkerton, ia, wage schedule, 2020. unclear","[""WCM-0fce561c51a035335bfc8440""]"
IMPEVT-462bd3b4d16a0c232bfbb034,Elk Horn,IA,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"thomas moved, seconded by creek, to increase wages for the city clerk to $29.30 per hour, effective july 1, 2026. elk horn, ia, budget or pay plan, 2026. unclear","[""WCM-0a1299db424432d36f6ef347""]"
IMPEVT-05baa9a4f9ea3a499a787bff,Elk Horn,IA,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"hour, effective july 1, 2026. elk horn, ia, budget or pay plan, 2026. unclear","[""WCM-061566c7a8428bf671190f9b""]"
IMPEVT-063cf43b1ea1b7afc11ee9c4,Farmington,IA,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"this amendment would become effective january 1, 2016. farmington, ia, other local government pay policy, 2016. unclear","[""WCM-7f90ca7daae8f91f91e0fda8""]"
IMPEVT-9bc4bf698dba608d65385152,Farmington,IA,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"section 2 mayor – the mayor shall receive an annual salary of one thousand dollars ($1,000.00) to be paid in january of each year, and shall be farmington, ia, other local government pay policy, period not explicit. unclear","[""WCM-5cc83b91f2aaa015ac787622"",""WCM-7233447874df8d870e6a29ae""]"
IMPEVT-dcc5b15c7bf6a5f2119a9d20,Fort Madison,IA,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"fort madison, ia, arbitration award, period not explicit. unclear","[""WCM-0b9e59f92cd977f620dc2156"",""WCM-a0904a70b2737a97463f9410""]"
IMPEVT-d786428691b981116816cc85,Fort Madison,IA,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"fort madison, ia, arbitration award, period not explicit. unclear","[""WCM-4c3916d6d102df984183f16a""]"
IMPEVT-5b67c2eafaed61ace1844391,Fruitland,IA,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"the mayor shall receive an annual salary of $100.00 per month, fruitland, ia, wage schedule, 2020. unclear","[""WCM-35a638757e68422e13e593bf""]"
IMPEVT-e09eb22dad1d5e7f91ceca06,Fruitland,IA,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"following fiscal year becomes effective july first and constitutes the city fruitland, ia, wage schedule, 2020. unclear","[""WCM-c1fadbb467b33fb231151c47""]"
IMPEVT-a280f2bd7881e625ea4ba32b,Garnavillo,IA,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"m/s mueller/petsche to approve resolution 2021-08 a resolution approving a $1.00/hour garnavillo, ia, council packet or minutes, 2021. unclear","[""WCM-1c340b192ca46061a2fd435f""]"
IMPEVT-a263dba1d539d1944157d186,Gilmore City,IA,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"effective june 12. gilmore city, ia, other local government pay policy, 2023. unclear","[""WCM-7ca2aeef8216a47c949b3902"",""WCM-bca3bb28e3ca31b4b639773f"",""WCM-f604566d629e6940418855d2""]"
IMPEVT-92ea23eb3936aeb3a99e9ea6,Graettinger,IA,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"a motion to hire nicholas leonard, effective june 1, 2025, to the graettinger pool was made by alderson, graettinger, ia, council packet or minutes, 2025. unclear","[""WCM-a4674b07fbd2f4ca6db0e801""]"
IMPEVT-9edc7a90cea279109e58e8ad,Hawkeye,IA,unclear,side_independent,low,citywide or public-body mechanism lacks employee-side specificity,"the mayor shall receive an annual salary of two thousand four hundred dollars ($2400.00) per year, and twenty-five dollars ($25.00) for hawkeye, ia, other local government pay policy, period not explicit. unclear","[""WCM-3d5acebcb8c5929b63903f6c""]"
IMPEVT-2e644b295c47eceeda5f6662,Kanawha,IA,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"effective july 1, 2026, the following positions and persons shall be paid the salaries or kanawha, ia, other local government pay policy, 2026. unclear","[""WCM-993df6d0af7e5afad16b4302""]"
IMPEVT-e84495b3cbf578252d801f72,Madrid,IA,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"63-24-25, resolution approving collective bargaining agreement between the city of madrid madrid, ia, council packet or minutes, 2025. unclear","[""WCM-f5de23d541a33d5eb31cc52b""]"
IMPEVT-e32b9af32cf654d67090556d,Miles,IA,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"the mayor shall receive an annual salary of $2,500.00 effective january 1, 2004 miles, ia, wage schedule, 2021. unclear","[""WCM-50f11ebaf615ff699b8a9489""]"
IMPEVT-733c0be1cf6bbd566e5886fe,Miles,IA,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"exceed more than twelve regular meetings and six special meetings per year effective january 1, miles, ia, wage schedule, 2021. unclear","[""WCM-4a4707710962d743366b9397"",""WCM-4d8dfcc6e48f10b72b3c47fb"",""WCM-bab0de0dbf4ca8637300927a""]"
IMPEVT-030cd50b327135c52ad0e99e,Moravia,IA,unclear,non_safety,high,explicit non safety role or department language,"$1 per hour for part-time employees, including the library director (an increase from the library board’s budget request) effective july 1, moravia, ia, council packet or minutes, 2024. unclear","[""WCM-147b56f53966221152b86af0""]"
IMPEVT-3f10c705fe1b95ff8266c7d2,Moville,IA,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"council considers resolution 2024-15 approving payroll rates effective july 1, 2024. moville, ia, council packet or minutes, 2024. unclear","[""WCM-19dfc11ae724b8061b9926d4"",""WCM-d2ce88c91a86184f482addb6""]"
IMPEVT-2e96b1ac1214b990514e9738,Palo,IA,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"effective may 30, 2011 and vacation and sick benefits effective june 28, 2011; palo, ia, council packet or minutes, period not explicit. unclear","[""WCM-1760cf3b9af221cab3ba3a08"",""WCM-ff0c936ac2f30d8a24a1bc94""]"
IMPEVT-8d46608161150aa231f68a06,Pilot Mound,IA,unclear,side_independent,low,citywide or public-body mechanism lacks employee-side specificity,"the mayor shall receive an annual salary of $150.00 plus $15.00 per meeting to pilot mound, ia, other local government pay policy, 2025. unclear","[""WCM-1c4d4a7abd44fd28c3b277d3"",""WCM-37e3a0e128caeff519e4ba9b"",""WCM-7459441126743eedc474ad3b""]"
IMPEVT-d5b7bc7c9de18cb18f8e7e2c,Pleasantville,IA,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"approve a 3% cola for all employees effective july 1, 2025. pleasantville, ia, council packet or minutes, 2025. unclear","[""WCM-b3afddaf9374726e749b59b8""]"
IMPEVT-e58709961971320897ffc754,St. Ansgar,IA,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"year becomes effective july 1 and constitutes the city appropriation for each program and st. ansgar, ia, other local government pay policy, 2018. unclear","[""WCM-4ad4e16bb1f86c10d1a4cb03""]"
IMPEVT-53473be7526aa168bf1d5ba7,Templeton,IA,unclear,side_independent,low,citywide or public-body mechanism lacks employee-side specificity,"becomes effective july first and constitutes the city appropriation for each program and purpose templeton, ia, wage schedule, period not explicit. unclear","[""WCM-44db82dcebe171b9ae2f7a2f"",""WCM-b531c15473e0e9e1ae7c0e55"",""WCM-d58af31e8deea57cd22d2395"",""WCM-ddb750aea7d28bd2b4b34c7d""]"
IMPEVT-01f03f259da2fac891494075,Walcott,IA,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"ordinance 563-26, representing a 5% increase, establishes a minimum monthly bill of $24.71 and usage over 1,400 gallons shall be $0.00687 per gallon, effective with the july 1, 2026 billing. walcott, ia, council packet or minutes, 2026. unclear","[""WCM-fa76f8edee95d12b73102b8b""]"
IMPEVT-45e59d57b97b2c4532caf6d3,Webb,IA,unclear,side_independent,low,citywide or public-body mechanism lacks employee-side specificity,"council in subsection 1 in this section, effective january 1, 2014, a councilmember webb, ia, council packet or minutes, 2014. unclear","[""WCM-00c1895618c26696938ee929"",""WCM-d168484b402115beeb174681""]"
IMPEVT-265095cc3a49f94b78f7e3d6,Webb,IA,unclear,side_independent,low,citywide or public-body mechanism lacks employee-side specificity,"year becomes effective july 1 and constitutes the city appropriation for each program and webb, ia, council packet or minutes, 2017. unclear","[""WCM-37e1401c4325b7107c1b02dc"",""WCM-ce13cfda3a3564c9108b4972""]"
IMPEVT-f0b23e14756cdedbb231701e,Idaho City,ID,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"adopted for the city of idaho city, effective march 23, 2022. idaho city, id, wage schedule, 2022. unclear","[""WCM-288dbb00e3b7b9c2e2e6eb14""]"
IMPEVT-d2b96088ddd7c1e2fa0bc64d,Moore,ID,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"consumer price index (cpi) subject to appropriations approved by the city council/ moore, id, other local government pay policy, 2020. unclear","[""WCM-47592e4d926e495326914858""]"
IMPEVT-1e3a86d80123f44b79615a08,Moore,ID,unclear,non_safety,high,explicit non safety role or department language,"consumer price index (cpi) subject to appropriations approved by the city council/ moore public works authority. council adopted 9/21/2020 page 11 moore, id, other local government pay policy, 2020. unclear","[""WCM-a16a475c8847f51aebf703b1""]"
IMPEVT-82320281e852c7c796202252,Moore,ID,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"all regular employees and regular part time employees not receiving longevity pay, will receive, in addition to their base salary, service incentive pay. moore, id, other local government pay policy, 2020. unclear","[""WCM-033252ac268b18d2476fa607""]"
IMPEVT-64f5779be31c085613eb98df,Moore,ID,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"drug and alcohol testing act, effective june 1993 and as amended, and moore, id, other local government pay policy, 2020. unclear","[""WCM-ac36e4fbf060766f112c40dc""]"
