search_target_id,municipality_id,municipality,state,period_start,period_end,period_label,side_scope,department_or_unit_scope,external_data_family,search_priority,expected_claim_upgrade,expected_public_availability,likely_source_families,query_primary,query_repair,linked_root_event_count,linked_mechanism_exposure_event_count,linked_claim_count,linked_external_gap_count,existing_source_reuse_count,compacted_from_raw_target_count,lane_id,lineage_raw_target_ids
EXTSEARCH-5edb0546b2eb07813753d410,cog_2025_162059,Moore,ID,2020,2020,2020,non_safety,non_safety,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Moore"" ""ID"" ""2020"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Moore"" ""ID"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",4,18,0,6,0,24,external_search_lane_001,EXTTARGET-71300c1ed233c31c8c2a8db8|EXTTARGET-71300c1ed233c31c8c2a8db8|EXTTARGET-71300c1ed233c31c8c2a8db8|EXTTARGET-71300c1ed233c31c8c2a8db8|EXTTARGET-7afc0ebd1e58d9ad295456bf|EXTTARGET-7afc0ebd1e58d9ad295456bf|EXTTARGET-7afc0ebd1e58d9ad295456bf|EXTTARGET-7afc0ebd1e58d9ad295456bf|EXTTARGET-95b327ee81369b87796afeeb|EXTTARGET-95b327ee81369b87796afeeb|EXTTARGET-95b327ee81369b87796afeeb|EXTTARGET-95b327ee81369b87796afeeb|EXTTARGET-a0a299b00474fbbc3f2b45ab|EXTTARGET-a0a299b00474fbbc3f2b45ab|EXTTARGET-a0a299b00474fbbc3f2b45ab|EXTTARGET-a0a299b00474fbbc3f2b45ab|EXTTARGET-be28ef0275bb650118f89e3a|EXTTARGET-be28ef0275bb650118f89e3a|EXTTARGET-be28ef0275bb650118f89e3a|EXTTARGET-be28ef0275bb650118f89e3a|EXTTARGET-fc460aae08839e379b256923|EXTTARGET-fc460aae08839e379b256923|EXTTARGET-fc460aae08839e379b256923|EXTTARGET-fc460aae08839e379b256923
EXTSEARCH-51135db647b0773ee2b6cc2c,cog_2025_189922,Benton,IL,2023,2023,2023,fire,fire,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Benton"" ""IL"" ""2023"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Benton"" ""IL"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,5,0,6,0,6,external_search_lane_001,EXTTARGET-048f7ec5fc1a698fcd147027|EXTTARGET-3c6517b53711702cb75c9bbe|EXTTARGET-41066cf4a963b78a44a91d0c|EXTTARGET-4d95e4943a0c1478f635021f|EXTTARGET-50f7ca1efdeccec36fcf2f87|EXTTARGET-ee8caa6cd7fd2faa785f1569
EXTSEARCH-9bbc6967e4ac5f4736d39c1c,cog_2025_102595,Broadview,IL,2017,2017,2017,police,police,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Broadview"" ""IL"" ""2017"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Broadview"" ""IL"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,5,0,6,0,6,external_search_lane_001,EXTTARGET-1a584faad9481e4497673840|EXTTARGET-3e797d4ae92b01a2178cdd08|EXTTARGET-3efa8ad0bb80a92a83ba37f3|EXTTARGET-71a8edd6f3e765db1540d9c3|EXTTARGET-7dc7d0481ea9afa2183cd018|EXTTARGET-915d86d6cb8cafad63c05b9e
EXTSEARCH-c2af349d8d764c2cf01155c5,cog_2025_207834,Carlock,IL,2017,2017,2017,all_units,all_units,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Carlock"" ""IL"" ""2017"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Carlock"" ""IL"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,4,0,6,0,6,external_search_lane_001,EXTTARGET-343e223413c89f19c288a7d5|EXTTARGET-7546e59fae73f9f74fc39c91|EXTTARGET-9fff0c92f4d332030ea0c97c|EXTTARGET-cf0173d47028700ae672d3e0|EXTTARGET-e6e724204e22ad3faf64369d|EXTTARGET-fb87dee4225b1b8d547b5b2b
EXTSEARCH-9d124e8c150eeb2dc10fe5b7,cog_2025_162791,Casey,IL,2019,2019,2019,all_units,all_units,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Casey"" ""IL"" ""2019"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Casey"" ""IL"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,4,0,6,0,6,external_search_lane_001,EXTTARGET-1c5848c05c5d977e4e9c596c|EXTTARGET-300aec24469eca36881adbdd|EXTTARGET-597456769bc01b583a25bffa|EXTTARGET-a0cb09787b80fe457bd98b51|EXTTARGET-c1ef3f4bdbdfd386b987115d|EXTTARGET-ec3844721020124099fe9ada
EXTSEARCH-80e0f63f5c434c62a842cd31,cog_2025_162791,Casey,IL,2024,2024,2024,police,police,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Casey"" ""IL"" ""2024"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Casey"" ""IL"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,5,0,6,0,6,external_search_lane_001,EXTTARGET-15cf9c75ff91238f840ee31f|EXTTARGET-3f6fad628627f805c22396d5|EXTTARGET-93c85f9df25995b71cafd8c8|EXTTARGET-987017d605bc802294e75440|EXTTARGET-a1918220cf147240c4c54078|EXTTARGET-aba910d381bf6d08dcc697d5
EXTSEARCH-99c7518cd1bd5ea28c8f8662,cog_2025_125196,Colona,IL,2024,2024,2024,non_safety,non_safety,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Colona"" ""IL"" ""2024"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Colona"" ""IL"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,4,0,6,0,6,external_search_lane_001,EXTTARGET-0f8286f74e17421b2605cbab|EXTTARGET-16dbac448882783c8964221e|EXTTARGET-6a6af8a9b2e62513c0366fc7|EXTTARGET-702a1ef01513529a30abe651|EXTTARGET-ae2bcccb53633ff73e42eedb|EXTTARGET-c8538b7310eae29e0500ec82
EXTSEARCH-5ff047181709c0428d8bddcb,cog_2025_124958,Elburn,IL,2023,2023,2023,police,police,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Elburn"" ""IL"" ""2023"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Elburn"" ""IL"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,7,0,6,0,6,external_search_lane_001,EXTTARGET-44c417578b18cbce5b2492e7|EXTTARGET-7248dced5c54f39c8d6ec090|EXTTARGET-89efecca01662ab81e8303c4|EXTTARGET-a6a36964d7ab896438de1b77|EXTTARGET-ce3778a9c50f11cdb8040d4e|EXTTARGET-efdc4bdd17ed656f550dde42
EXTSEARCH-40c670f36a247f7fcf19d593,cog_2025_124958,Elburn,IL,2024,2024,2024,police,police,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Elburn"" ""IL"" ""2024"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Elburn"" ""IL"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,5,0,6,0,6,external_search_lane_001,EXTTARGET-20693fe03d9bbe75691f778f|EXTTARGET-5aa7f51919cb323af3a38776|EXTTARGET-95615cad3f75b70d0c8be3c1|EXTTARGET-aee7cabeccb62999c19054f0|EXTTARGET-e65aaf34b27a6fcb2ecb6d88|EXTTARGET-ef962b72db8cac5df7383728
EXTSEARCH-baadfa55d1fe374b71ff871d,cog_2025_124958,Elburn,IL,2025,2025,2025,police,police,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Elburn"" ""IL"" ""2025"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Elburn"" ""IL"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,7,0,6,0,6,external_search_lane_001,EXTTARGET-06837cb283c177a205a1de5c|EXTTARGET-9630eb8f435f46e0c5a0821f|EXTTARGET-967eac495226a510728eb914|EXTTARGET-a774919c0d4799f299dc5ce1|EXTTARGET-a8693a386ffbc7c003ac128e|EXTTARGET-cabe5c59a23f313cd55293fc
EXTSEARCH-248dc4189879a4ef82f00085,cog_2025_162243,Flossmoor,IL,2017,2017,2017,all_units,all_units,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Flossmoor"" ""IL"" ""2017"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Flossmoor"" ""IL"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,5,0,6,0,6,external_search_lane_001,EXTTARGET-3a6f5d8244bbbac1c3c047a0|EXTTARGET-52cdbd130f287c96b701f070|EXTTARGET-85f43438aab7288fb0e010b6|EXTTARGET-c6fb63b82f3eaef94f67755b|EXTTARGET-cb8ecdead91359eea021ca6b|EXTTARGET-f0e578d7121d7c6a46d99b40
EXTSEARCH-19885a08b9ffffb745427fd7,cog_2025_162243,Flossmoor,IL,2020,2020,2020,all_units,all_units,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Flossmoor"" ""IL"" ""2020"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Flossmoor"" ""IL"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,5,0,6,0,6,external_search_lane_001,EXTTARGET-336a916ad3abd753fdfdbf14|EXTTARGET-47554a7eff28b1117e8155a0|EXTTARGET-4c2d607e3ba5755712be9d04|EXTTARGET-7e02fd819d76ed48d95a5892|EXTTARGET-a0276fc11ff3a9feaf8bb6f9|EXTTARGET-eb2bdf700165553547e38bfd
EXTSEARCH-1fe9652624f359eca2117e98,cog_2025_162961,Geneseo,IL,2015,2015,2015,all_units,all_units,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Geneseo"" ""IL"" ""2015"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Geneseo"" ""IL"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,5,0,6,0,6,external_search_lane_001,EXTTARGET-00bca9c96370336f776eff32|EXTTARGET-18850a39de6872c82e8ebb00|EXTTARGET-6318a16608c316c6c6418548|EXTTARGET-bde0da497e6b6d5a08160672|EXTTARGET-edb2057aa98f51a16d065990|EXTTARGET-f57f9069849416304856c7ad
EXTSEARCH-66d1eed6db536a3b1cef7b99,cog_2025_162961,Geneseo,IL,2023,2023,2023,all_units,all_units,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Geneseo"" ""IL"" ""2023"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Geneseo"" ""IL"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,5,0,6,0,6,external_search_lane_001,EXTTARGET-1228e1a6f74fa64afd4beb21|EXTTARGET-60782095a62eb2e0bc454804|EXTTARGET-70527871e7f67753f1b6a703|EXTTARGET-9aeb5b2df3edff1a65f35cfc|EXTTARGET-c933cf71c461683437d92978|EXTTARGET-d61fc21ec4f04b7d0207443b
EXTSEARCH-7b959e68052519f3d98d0d96,cog_2025_194695,Geneva,IL,,,undated,side_independent,side_independent,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Geneva"" ""IL"" ""municipal"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Geneva"" ""IL"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,4,0,6,0,6,external_search_lane_001,EXTTARGET-03901cfa10c474b1806bca8b|EXTTARGET-63ff6f93070ea887783aa3da|EXTTARGET-7b86330148f6f0acdec7b8dc|EXTTARGET-8bfc9714826992c4b495c9f0|EXTTARGET-94ea52afac28508b00eda4dc|EXTTARGET-967dc3940a76e13230383da4
