call_type,candidate_source_count,failure_class,finished_at,input_tokens,lane_id,output_tokens,query,reasoning_tokens,response_id_present,retry_linkage,search_call_id,search_target_id,started_at,terminal_status,total_tokens
production_primary,23,,2026-08-04T23:13:13.108126+00:00,8832,external_search_lane_001,852,"""New Richmond"" ""IN"" ""2021"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",111,True,,SEARCHCALL-e6bc7409981635a044f6f1d6,EXTSEARCH-9ee7c79d980a1b6d6a9c37e1,2026-08-04T23:13:04.439519+00:00,success,9684
production_primary,27,,2026-08-04T23:13:21.499503+00:00,8546,external_search_lane_001,789,"""Newcastle"" ""IN"" ""2016"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",122,True,,SEARCHCALL-d99a5ff733bb94670e684c65,EXTSEARCH-f9ad35dde7d42bf78ae13af8,2026-08-04T23:13:13.146811+00:00,success,9335
production_primary,18,,2026-08-04T23:13:29.383315+00:00,8682,external_search_lane_001,738,"""Troy"" ""IN"" ""municipal"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",108,True,,SEARCHCALL-5fbe684d896cc9ca2a7de679,EXTSEARCH-0d6fd4824ab25d4a53094835,2026-08-04T23:13:21.532731+00:00,success,9420
production_primary,31,,2026-08-04T23:13:39.168017+00:00,8713,external_search_lane_001,1004,"""Wabash"" ""IN"" ""2022"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",120,True,,SEARCHCALL-6f2fc6df487d10defacbe186,EXTSEARCH-86fb830adeb8cc1e376df304,2026-08-04T23:13:29.427367+00:00,success,9717
production_primary,15,,2026-08-04T23:13:47.296994+00:00,8650,external_search_lane_001,806,"""Cunningham"" ""KS"" ""2017"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",116,True,,SEARCHCALL-c4d72642169a216d821ded47,EXTSEARCH-da1f645dcaba139f509a48f0,2026-08-04T23:13:39.199610+00:00,success,9456
production_primary,22,,2026-08-04T23:13:55.053997+00:00,7758,external_search_lane_001,757,"""Haven"" ""KS"" ""2025"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",127,True,,SEARCHCALL-1081dea21b6ad13d7e7e66bb,EXTSEARCH-a8540549b7fbdd9dad9dd2a1,2026-08-04T23:13:47.331031+00:00,success,8515
production_primary,23,,2026-08-04T23:14:03.583506+00:00,8587,external_search_lane_001,921,"""Lawrence"" ""KS"" ""municipal"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",125,True,,SEARCHCALL-ec92625ecb12ae1b80106f13,EXTSEARCH-6c7a4c6b0a28b5773e9b1ab6,2026-08-04T23:13:55.093601+00:00,success,9508
production_primary,19,,2026-08-04T23:14:12.482451+00:00,7638,external_search_lane_001,939,"""Lincoln Center"" ""KS"" ""2024"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",137,True,,SEARCHCALL-920ca59369da5cd267c275f9,EXTSEARCH-b8330a05d9ff5937c3b9c9fe,2026-08-04T23:14:03.622284+00:00,success,8577
production_primary,24,,2026-08-04T23:14:20.995262+00:00,8453,external_search_lane_001,794,"""Syracuse"" ""KS"" ""municipal"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",130,True,,SEARCHCALL-5c686b208c0e91250054d0bd,EXTSEARCH-04293e5905cf848017df0574,2026-08-04T23:14:12.527262+00:00,success,9247
production_primary,11,,2026-08-04T23:14:29.177188+00:00,8685,external_search_lane_001,793,"""Towanda"" ""KS"" ""2026"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",114,True,,SEARCHCALL-8d74c1273b920e9edcd6e00a,EXTSEARCH-1b97cb05f812945be6851470,2026-08-04T23:14:21.028703+00:00,success,9478
production_primary,22,,2026-08-04T23:14:36.720340+00:00,8825,external_search_lane_001,706,"""Washington"" ""KS"" ""2025"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",114,True,,SEARCHCALL-d5eeb9d15c28c61ded57c8fe,EXTSEARCH-6dae5aae3922d0421f7ac65d,2026-08-04T23:14:29.203709+00:00,success,9531
production_primary,13,,2026-08-04T23:14:46.075192+00:00,8756,external_search_lane_001,1000,"""Wilson"" ""KS"" ""2024"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",113,True,,SEARCHCALL-45ba63cda9f5059a0a1cd5be,EXTSEARCH-6a901d0258cef080b3604058,2026-08-04T23:14:36.763260+00:00,success,9756
production_primary,24,,2026-08-04T23:14:54.824861+00:00,8799,external_search_lane_001,794,"""Calvert City"" ""KY"" ""2022"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",132,True,,SEARCHCALL-b0a6bb0e42de35714c27f5e6,EXTSEARCH-de02df336b212562a95f08b3,2026-08-04T23:14:46.108910+00:00,success,9593
production_primary,26,,2026-08-04T23:15:03.584449+00:00,8588,external_search_lane_001,1049,"""Louisa"" ""KY"" ""2024"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",116,True,,SEARCHCALL-cec7b703b153ede6cb0bacb3,EXTSEARCH-28c81a206b5b6f1c948672e1,2026-08-04T23:14:54.867392+00:00,success,9637
production_primary,23,,2026-08-04T23:15:12.804859+00:00,8814,external_search_lane_001,1163,"""Doyline"" ""LA"" ""2014"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",130,True,,SEARCHCALL-7538b7862f039670202fbb32,EXTSEARCH-89055c0b4793eb17df4b9cd4,2026-08-04T23:15:03.611262+00:00,success,9977
production_primary,18,,2026-08-04T23:15:21.609101+00:00,8716,external_search_lane_001,870,"""Forest Hill"" ""LA"" ""2017"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",124,True,,SEARCHCALL-851e3c2d45b4a0d1d114f095,EXTSEARCH-f757b4e29e1108329f4535fe,2026-08-04T23:15:12.844925+00:00,success,9586
production_primary,13,,2026-08-04T23:15:29.448144+00:00,8002,external_search_lane_001,784,"""Sibley"" ""LA"" ""2025"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",131,True,,SEARCHCALL-ce0e0e1d2cded4c9e1f2d504,EXTSEARCH-a906838551322fafe17e47ed,2026-08-04T23:15:21.649472+00:00,success,8786
production_primary,19,,2026-08-04T23:15:39.752462+00:00,7504,external_search_lane_001,1156,"""Brimfield"" ""MA"" ""2023"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",124,True,,SEARCHCALL-4b791d35313764d0c147b989,EXTSEARCH-165d4a607e1a1abd764be751,2026-08-04T23:15:29.482586+00:00,success,8660
production_primary,12,,2026-08-04T23:15:47.630931+00:00,7501,external_search_lane_001,815,"""Dunstable"" ""MA"" ""2023"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",130,True,,SEARCHCALL-618e2e1e8a5fe5e7a19333fe,EXTSEARCH-5d2e43a7861be446f2191e99,2026-08-04T23:15:39.790584+00:00,success,8316
production_primary,31,,2026-08-04T23:15:54.889996+00:00,8861,external_search_lane_001,850,"""Groton"" ""MA"" ""2025"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",112,True,,SEARCHCALL-e131b7cbb058ed2b5e86b355,EXTSEARCH-e9b7226cef68da4c53fbc1b5,2026-08-04T23:15:47.667986+00:00,success,9711
production_primary,27,,2026-08-04T23:16:03.999831+00:00,8662,external_search_lane_001,1053,"""Norfolk"" ""MA"" ""2020"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",122,True,,SEARCHCALL-70e5f24a19e2ec617c3e9b1a,EXTSEARCH-f9016f06e634d43db15bef22,2026-08-04T23:15:54.933070+00:00,success,9715
production_primary,30,,2026-08-04T23:16:12.389382+00:00,8495,external_search_lane_001,1054,"""Northborough"" ""MA"" ""2024"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",120,True,,SEARCHCALL-964f4a3c60f8f70cdb912623,EXTSEARCH-d6463b49062d0b65290831bc,2026-08-04T23:16:04.033803+00:00,success,9549
production_primary,16,,2026-08-04T23:16:23.461790+00:00,8729,external_search_lane_001,1145,"""West Bridgewater"" ""MA"" ""2023"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",127,True,,SEARCHCALL-f91bd865d6605ac3c4c6c72b,EXTSEARCH-17431e757d569320e46ff7ef,2026-08-04T23:16:12.430596+00:00,success,9874
production_primary,21,,2026-08-04T23:16:31.512849+00:00,8729,external_search_lane_001,855,"""Marydel"" ""MD"" ""municipal"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",134,True,,SEARCHCALL-c93ec028223a46f55bc190bf,EXTSEARCH-63cf106fcb4bb08dc7c7a054,2026-08-04T23:16:23.502294+00:00,success,9584
production_primary,18,,2026-08-04T23:16:38.621064+00:00,8679,external_search_lane_001,839,"""Andover"" ""ME"" ""2020"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",118,True,,SEARCHCALL-465edf88b9cc37748386577f,EXTSEARCH-ea0003a6e184cea5181de2af,2026-08-04T23:16:31.564772+00:00,success,9518
production_primary,16,,2026-08-04T23:16:46.334756+00:00,8299,external_search_lane_001,865,"""Mapleton"" ""ME"" ""2024"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",124,True,,SEARCHCALL-1a6cf120758d81979af6c877,EXTSEARCH-80775aee7661f3e9b833d6eb,2026-08-04T23:16:38.668724+00:00,success,9164
production_primary,32,,2026-08-04T23:16:58.625858+00:00,8698,external_search_lane_001,954,"""Ogunquit"" ""ME"" ""municipal"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",112,True,,SEARCHCALL-968361734c8264a086dcd574,EXTSEARCH-a0075b503c22c66c293e6af4,2026-08-04T23:16:46.382598+00:00,success,9652
production_primary,23,,2026-08-04T23:17:05.570990+00:00,8488,external_search_lane_001,833,"""Sandy River"" ""ME"" ""2025"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",104,True,,SEARCHCALL-8f77484c14499953ddbaaca7,EXTSEARCH-16dbc2fdef1ce84404a1b448,2026-08-04T23:16:58.662570+00:00,success,9321
production_primary,22,,2026-08-04T23:17:12.343398+00:00,8743,external_search_lane_001,621,"""Shapleigh"" ""ME"" ""2017"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",125,True,,SEARCHCALL-d5ad0285471aeab176b17502,EXTSEARCH-90cdb48e11b6996852084914,2026-08-04T23:17:05.605405+00:00,success,9364
production_primary,19,,2026-08-04T23:17:20.019414+00:00,8753,external_search_lane_001,775,"""Au Train"" ""MI"" ""2024"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",131,True,,SEARCHCALL-685379239f84a1e5fcefa530,EXTSEARCH-b68e447466d99eb52cca23fb,2026-08-04T23:17:12.385459+00:00,success,9528
production_primary,29,,2026-08-04T23:17:29.125889+00:00,8668,external_search_lane_001,1125,"""Augusta charter"" ""MI"" ""2022"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",133,True,,SEARCHCALL-dab6822e0a867ec36ef3b4f9,EXTSEARCH-cbfd9adaf2e79a6126e1cfd7,2026-08-04T23:17:20.068940+00:00,success,9793
production_primary,26,,2026-08-04T23:17:38.958266+00:00,8654,external_search_lane_001,1048,"""Boyne City"" ""MI"" ""municipal"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",121,True,,SEARCHCALL-67734006f597efb45c8e2c3f,EXTSEARCH-c3050927d1733e0b0caa4399,2026-08-04T23:17:29.174024+00:00,success,9702
