canonical_payload_id,extraction_result_id,structured_record_count,embedded_artifact_pointer
EXTPAYLOAD-0a9b4c1ee96400b282e46837,EXTEXTRACT-5ccf3750d5a1cfeacbda67c6,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/77/EXTPAYLOAD-0a9b4c1ee96400b282e46837.embedded_structured.jsonl.gz
EXTPAYLOAD-0aa6e8455757554a003e87d6,EXTEXTRACT-44189583d539613e63924666,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/e9/EXTPAYLOAD-0aa6e8455757554a003e87d6.embedded_structured.jsonl.gz
EXTPAYLOAD-0acbcf1416107d02dd622dd9,EXTEXTRACT-1e638fbfc1fc1e6bba46f532,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/14/EXTPAYLOAD-0acbcf1416107d02dd622dd9.embedded_structured.jsonl.gz
EXTPAYLOAD-0af7739fefde52f95dce4b44,EXTEXTRACT-0c570782d9f5cb6f72ed2b13,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/29/EXTPAYLOAD-0af7739fefde52f95dce4b44.embedded_structured.jsonl.gz
EXTPAYLOAD-0b2e044180c3dd1e6d1dbad2,EXTEXTRACT-c020d951d004710836c6881e,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/e1/EXTPAYLOAD-0b2e044180c3dd1e6d1dbad2.embedded_structured.jsonl.gz
EXTPAYLOAD-0b3850f811b0aa6b92013787,EXTEXTRACT-5454358b0e18ef4b71309c52,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/9d/EXTPAYLOAD-0b3850f811b0aa6b92013787.embedded_structured.jsonl.gz
EXTPAYLOAD-0b3d2d9c0dd030fe7096ffbf,EXTEXTRACT-943ec3e9a5bf5759f8b3d275,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/80/EXTPAYLOAD-0b3d2d9c0dd030fe7096ffbf.embedded_structured.jsonl.gz
EXTPAYLOAD-0ba2bcf5f9db68d6003edac1,EXTEXTRACT-804feaf3b5e8c98d403e7081,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/cf/EXTPAYLOAD-0ba2bcf5f9db68d6003edac1.embedded_structured.jsonl.gz
EXTPAYLOAD-0ba6fd6cfb29cd73d01a448b,EXTEXTRACT-c31d43cf151a5e24fdd4338d,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/88/EXTPAYLOAD-0ba6fd6cfb29cd73d01a448b.embedded_structured.jsonl.gz
EXTPAYLOAD-0bb083c4fe36c8658a78fac8,EXTEXTRACT-707b3ac220797c93101cf505,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/8c/EXTPAYLOAD-0bb083c4fe36c8658a78fac8.embedded_structured.jsonl.gz
EXTPAYLOAD-0bdde5a850b2682ab0c83f86,EXTEXTRACT-986dd153f44aa5730c4506be,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/60/EXTPAYLOAD-0bdde5a850b2682ab0c83f86.embedded_structured.jsonl.gz
EXTPAYLOAD-0c0486c1bfdaa8e8b4928723,EXTEXTRACT-7f5e1ab12b208d006b9e9c9d,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/07/EXTPAYLOAD-0c0486c1bfdaa8e8b4928723.embedded_structured.jsonl.gz
EXTPAYLOAD-0c2ac4891f979fb2d0cee2c6,EXTEXTRACT-3d0cd01cc88c3e837be3dcfc,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/ce/EXTPAYLOAD-0c2ac4891f979fb2d0cee2c6.embedded_structured.jsonl.gz
EXTPAYLOAD-0c2c40ec949599cae419acce,EXTEXTRACT-faefa1adcdd91fa4c3c7df31,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/ea/EXTPAYLOAD-0c2c40ec949599cae419acce.embedded_structured.jsonl.gz
EXTPAYLOAD-0c4696c0c0d9ae76a1ec6cd0,EXTEXTRACT-20aa203e3df2ae93267818f5,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/f3/EXTPAYLOAD-0c4696c0c0d9ae76a1ec6cd0.embedded_structured.jsonl.gz
EXTPAYLOAD-0c5691b6861bad5142ade715,EXTEXTRACT-8a1aec43dacdc0d95995791a,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/d0/EXTPAYLOAD-0c5691b6861bad5142ade715.embedded_structured.jsonl.gz
EXTPAYLOAD-0c70d593115131c51967cde8,EXTEXTRACT-3386f3dc64d7505073720644,9,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/08/EXTPAYLOAD-0c70d593115131c51967cde8.embedded_structured.jsonl.gz
EXTPAYLOAD-0c7637c820be9a990debd1f5,EXTEXTRACT-2e94d99ca082653106ddc3e3,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/d7/EXTPAYLOAD-0c7637c820be9a990debd1f5.embedded_structured.jsonl.gz
EXTPAYLOAD-0c833a95fe2ce96d9c363748,EXTEXTRACT-4a31e488687e277967e2e486,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/08/EXTPAYLOAD-0c833a95fe2ce96d9c363748.embedded_structured.jsonl.gz
EXTPAYLOAD-0ca3a00ddb7e5e76c6959afa,EXTEXTRACT-8c814fe07b8d8eeb42172931,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/fe/EXTPAYLOAD-0ca3a00ddb7e5e76c6959afa.embedded_structured.jsonl.gz
EXTPAYLOAD-0cb8893e45dd2fdfc24d1f2f,EXTEXTRACT-bee88683835370135954716d,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/82/EXTPAYLOAD-0cb8893e45dd2fdfc24d1f2f.embedded_structured.jsonl.gz
EXTPAYLOAD-0ce163542d3fe04604b59fc5,EXTEXTRACT-13e79e09313104ffa0fa53f1,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/85/EXTPAYLOAD-0ce163542d3fe04604b59fc5.embedded_structured.jsonl.gz
EXTPAYLOAD-0cf99f6f9f1f8a40529970ce,EXTEXTRACT-b340d661187de01871127fe7,4,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/8b/EXTPAYLOAD-0cf99f6f9f1f8a40529970ce.embedded_structured.jsonl.gz
EXTPAYLOAD-0d0558d6ead83504549fdc6c,EXTEXTRACT-6e5695a02304b4eaee412530,4,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/40/EXTPAYLOAD-0d0558d6ead83504549fdc6c.embedded_structured.jsonl.gz
EXTPAYLOAD-0d11d33becb93adc55d8d9c5,EXTEXTRACT-256255acdf12cacdcf2b589c,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/03/EXTPAYLOAD-0d11d33becb93adc55d8d9c5.embedded_structured.jsonl.gz
EXTPAYLOAD-0d307360ce3ccbda89fdc266,EXTEXTRACT-1b24f4bf16bc28b0d8181439,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/87/EXTPAYLOAD-0d307360ce3ccbda89fdc266.embedded_structured.jsonl.gz
EXTPAYLOAD-0d58975673c73e43ddcb2bbf,EXTEXTRACT-616704c96663a62dcce4f595,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/45/EXTPAYLOAD-0d58975673c73e43ddcb2bbf.embedded_structured.jsonl.gz
EXTPAYLOAD-0d597e6e3115ed62353bf032,EXTEXTRACT-0ff78557fd3e01bccab5e124,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/94/EXTPAYLOAD-0d597e6e3115ed62353bf032.embedded_structured.jsonl.gz
EXTPAYLOAD-0d6481a25e225ad41f6da4e1,EXTEXTRACT-ba0bc9c3aa4a38ab9313987c,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/2c/EXTPAYLOAD-0d6481a25e225ad41f6da4e1.embedded_structured.jsonl.gz
EXTPAYLOAD-0d7572d6e27f37ac89b4b238,EXTEXTRACT-5fb9dfb3a0b00d238708765b,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/35/EXTPAYLOAD-0d7572d6e27f37ac89b4b238.embedded_structured.jsonl.gz
EXTPAYLOAD-0d8226f5a1dac5ffc35a7235,EXTEXTRACT-e0c32b96d487f15349479497,10,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/47/EXTPAYLOAD-0d8226f5a1dac5ffc35a7235.embedded_structured.jsonl.gz
EXTPAYLOAD-0d8520094e9d0a42f12e8b76,EXTEXTRACT-723b7621887c1e9262ff353e,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/13/EXTPAYLOAD-0d8520094e9d0a42f12e8b76.embedded_structured.jsonl.gz
EXTPAYLOAD-0dbd61c99755a4fe6d44ccf0,EXTEXTRACT-3c0f1b4a81e40c708b62fe10,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/30/EXTPAYLOAD-0dbd61c99755a4fe6d44ccf0.embedded_structured.jsonl.gz
EXTPAYLOAD-0dc187e529df76230713092d,EXTEXTRACT-c49f40d603ca9721f33320f2,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/87/EXTPAYLOAD-0dc187e529df76230713092d.embedded_structured.jsonl.gz
EXTPAYLOAD-0dc92b6f02b7e0b72d242cbf,EXTEXTRACT-601e6e7ae8de03f73c0ea60f,4,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/59/EXTPAYLOAD-0dc92b6f02b7e0b72d242cbf.embedded_structured.jsonl.gz
EXTPAYLOAD-0dca101633467929b0a67439,EXTEXTRACT-d8dab60d54f87b3be741844c,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/ba/EXTPAYLOAD-0dca101633467929b0a67439.embedded_structured.jsonl.gz
EXTPAYLOAD-0de8fbf79566d1cc01afa967,EXTEXTRACT-0a40c0c460a8d9349f765019,11,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/05/EXTPAYLOAD-0de8fbf79566d1cc01afa967.embedded_structured.jsonl.gz
EXTPAYLOAD-0e4f1f59d590a5c0c1d5622c,EXTEXTRACT-e30415b6649ac15551b189bb,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/59/EXTPAYLOAD-0e4f1f59d590a5c0c1d5622c.embedded_structured.jsonl.gz
EXTPAYLOAD-0e5119a5cfbe2d72a16c4b88,EXTEXTRACT-92d2efe727b711fbcfb898a0,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/4a/EXTPAYLOAD-0e5119a5cfbe2d72a16c4b88.embedded_structured.jsonl.gz
EXTPAYLOAD-0e52ec90936011bc43b26ea4,EXTEXTRACT-5bb3ef62c3997ca1979a053b,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/0a/EXTPAYLOAD-0e52ec90936011bc43b26ea4.embedded_structured.jsonl.gz
EXTPAYLOAD-0e6c096d31b158b05c40e7bb,EXTEXTRACT-6a10614ad0f85c4f875450bf,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/e5/EXTPAYLOAD-0e6c096d31b158b05c40e7bb.embedded_structured.jsonl.gz
EXTPAYLOAD-0e92567912d7b275b6b301f5,EXTEXTRACT-69fb6fca632edbe95a6019a1,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/93/EXTPAYLOAD-0e92567912d7b275b6b301f5.embedded_structured.jsonl.gz
EXTPAYLOAD-0ea61812f6708b448504085a,EXTEXTRACT-2938b6a3ba98a47cd94a12c2,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/4e/EXTPAYLOAD-0ea61812f6708b448504085a.embedded_structured.jsonl.gz
EXTPAYLOAD-0ea7ff571fc7a3a5beaff95d,EXTEXTRACT-ed25a460e87ba671bc78738e,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/f4/EXTPAYLOAD-0ea7ff571fc7a3a5beaff95d.embedded_structured.jsonl.gz
EXTPAYLOAD-0ed59794809dddeb808fa9db,EXTEXTRACT-544084904edf56af87ca1de8,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/6a/EXTPAYLOAD-0ed59794809dddeb808fa9db.embedded_structured.jsonl.gz
EXTPAYLOAD-0ee257d6a886c3a357cdf8e1,EXTEXTRACT-ab5d0b56f394943d8fe5f442,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/98/EXTPAYLOAD-0ee257d6a886c3a357cdf8e1.embedded_structured.jsonl.gz
EXTPAYLOAD-0ee4bf1cc31512c54b5e34c4,EXTEXTRACT-9a61dab69b952ef2ee34bdc0,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/62/EXTPAYLOAD-0ee4bf1cc31512c54b5e34c4.embedded_structured.jsonl.gz
EXTPAYLOAD-0ef0310e4ffd6dadc2712f05,EXTEXTRACT-0e79d7852119db8ab37ec4e3,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/ca/EXTPAYLOAD-0ef0310e4ffd6dadc2712f05.embedded_structured.jsonl.gz
EXTPAYLOAD-0f387da3f09f71d5dd9505c8,EXTEXTRACT-ddcfd29e9f36c51ee0ed330b,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/a3/EXTPAYLOAD-0f387da3f09f71d5dd9505c8.embedded_structured.jsonl.gz
EXTPAYLOAD-0f559bd16e3e9540c4783771,EXTEXTRACT-5b2beee42239eacae5b75866,4,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/19/EXTPAYLOAD-0f559bd16e3e9540c4783771.embedded_structured.jsonl.gz
EXTPAYLOAD-0f871f0bcaa6b7b797603653,EXTEXTRACT-85f6399f723dacbb53861dfe,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/61/EXTPAYLOAD-0f871f0bcaa6b7b797603653.embedded_structured.jsonl.gz
EXTPAYLOAD-0f90ebc08e01164ac527f6f0,EXTEXTRACT-b57fd4d34f96f352edca9484,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/23/EXTPAYLOAD-0f90ebc08e01164ac527f6f0.embedded_structured.jsonl.gz
EXTPAYLOAD-0fb21c119bee5c1f62d517e4,EXTEXTRACT-8aeaa2d7c3ffe13336134c61,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/5a/EXTPAYLOAD-0fb21c119bee5c1f62d517e4.embedded_structured.jsonl.gz
EXTPAYLOAD-0fb2e939cb5df7e965de8f64,EXTEXTRACT-7ec11d984d9b4961ddae221f,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/cc/EXTPAYLOAD-0fb2e939cb5df7e965de8f64.embedded_structured.jsonl.gz
EXTPAYLOAD-0fcfff55271386b284da6222,EXTEXTRACT-53a24b57da4af34daaafb374,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/90/EXTPAYLOAD-0fcfff55271386b284da6222.embedded_structured.jsonl.gz
EXTPAYLOAD-0fd154948d214114ea6f33a0,EXTEXTRACT-9e2b4548d4fe6abcf7606e59,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/67/EXTPAYLOAD-0fd154948d214114ea6f33a0.embedded_structured.jsonl.gz
EXTPAYLOAD-10178e1e5fbe2f2c6efdba2d,EXTEXTRACT-0d38ef9307fd0eb68c71065a,3,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/29/EXTPAYLOAD-10178e1e5fbe2f2c6efdba2d.embedded_structured.jsonl.gz
EXTPAYLOAD-10232ad08327d6a673f4fcdc,EXTEXTRACT-9fc6cdf20d5a68fc3e49f75a,4,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/81/EXTPAYLOAD-10232ad08327d6a673f4fcdc.embedded_structured.jsonl.gz
EXTPAYLOAD-104dad7fd8345a6b35aa2838,EXTEXTRACT-f32538622ee7dea1cc3a0768,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/18/EXTPAYLOAD-104dad7fd8345a6b35aa2838.embedded_structured.jsonl.gz
EXTPAYLOAD-105bae242e0c226e18d0e3f2,EXTEXTRACT-735ed796be727409832a850b,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/a0/EXTPAYLOAD-105bae242e0c226e18d0e3f2.embedded_structured.jsonl.gz
EXTPAYLOAD-109fca0ee7182894280b3015,EXTEXTRACT-58f0dca19e0286938d6bb4ab,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/1a/EXTPAYLOAD-109fca0ee7182894280b3015.embedded_structured.jsonl.gz
EXTPAYLOAD-10adec69e850ce0aa7e6b0a3,EXTEXTRACT-dfb114808c548664e6c2a7aa,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/a0/EXTPAYLOAD-10adec69e850ce0aa7e6b0a3.embedded_structured.jsonl.gz
EXTPAYLOAD-10b753a8a4a0e47eb9c30b9e,EXTEXTRACT-adefe6403c0b2f9be9b255fc,9,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/0e/EXTPAYLOAD-10b753a8a4a0e47eb9c30b9e.embedded_structured.jsonl.gz
EXTPAYLOAD-10c0caf1742a1becc8505518,EXTEXTRACT-570adbb2a177da905de05d46,7,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/ce/EXTPAYLOAD-10c0caf1742a1becc8505518.embedded_structured.jsonl.gz
EXTPAYLOAD-10c0e024dfd6987d03ad7aa7,EXTEXTRACT-9f1e0af32a6ae8617ad563fe,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/57/EXTPAYLOAD-10c0e024dfd6987d03ad7aa7.embedded_structured.jsonl.gz
EXTPAYLOAD-10d2555f67e4cf749543a589,EXTEXTRACT-fce4d10fb35f73646eb564ca,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/f9/EXTPAYLOAD-10d2555f67e4cf749543a589.embedded_structured.jsonl.gz
EXTPAYLOAD-10e437cdba809f000c2f76c7,EXTEXTRACT-0a6663f117af9fc5e242fb86,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/ac/EXTPAYLOAD-10e437cdba809f000c2f76c7.embedded_structured.jsonl.gz
EXTPAYLOAD-11024a11cf3877dfc0024d79,EXTEXTRACT-a3cc71f0691bca326f244db4,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/03/EXTPAYLOAD-11024a11cf3877dfc0024d79.embedded_structured.jsonl.gz
EXTPAYLOAD-1104a0e11f65012613f0800d,EXTEXTRACT-62af5aebd0510ece8412c616,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/d3/EXTPAYLOAD-1104a0e11f65012613f0800d.embedded_structured.jsonl.gz
EXTPAYLOAD-112c436b04e6e039e2691a7e,EXTEXTRACT-3921061c5dc0f47c473e5d56,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/19/EXTPAYLOAD-112c436b04e6e039e2691a7e.embedded_structured.jsonl.gz
EXTPAYLOAD-11488c7dd252bb3a8ee84b9c,EXTEXTRACT-ba2d0a112bedf946a7df592d,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/4d/EXTPAYLOAD-11488c7dd252bb3a8ee84b9c.embedded_structured.jsonl.gz
EXTPAYLOAD-1172afcbea6290e6b0cb74f6,EXTEXTRACT-0a2fe1db0a74e412a40060e1,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/7e/EXTPAYLOAD-1172afcbea6290e6b0cb74f6.embedded_structured.jsonl.gz
EXTPAYLOAD-11746c41341120737bf30eca,EXTEXTRACT-e000d4e02b6bacf924aa207d,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/4e/EXTPAYLOAD-11746c41341120737bf30eca.embedded_structured.jsonl.gz
EXTPAYLOAD-1187f71f6b420c3a3bd721b3,EXTEXTRACT-96a1dbec6a20fbc224ba4bd3,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/36/EXTPAYLOAD-1187f71f6b420c3a3bd721b3.embedded_structured.jsonl.gz
EXTPAYLOAD-1190d2349e5d4ae6b428d189,EXTEXTRACT-a51515a64b65081750454a10,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/d8/EXTPAYLOAD-1190d2349e5d4ae6b428d189.embedded_structured.jsonl.gz
EXTPAYLOAD-119e2f2cc4b954754cb13956,EXTEXTRACT-b9d213eddff5fd725cb1928f,1670,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/d8/EXTPAYLOAD-119e2f2cc4b954754cb13956.embedded_structured.jsonl.gz
EXTPAYLOAD-11bab6eb8c8e38fb6eab5578,EXTEXTRACT-dedd88b61ed951dc89c3b03e,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/4c/EXTPAYLOAD-11bab6eb8c8e38fb6eab5578.embedded_structured.jsonl.gz
EXTPAYLOAD-11d26e4eed10ddd881dab6fd,EXTEXTRACT-82201a9be54f9acad7d18d1e,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/bd/EXTPAYLOAD-11d26e4eed10ddd881dab6fd.embedded_structured.jsonl.gz
EXTPAYLOAD-11ee017f2391c70b9d71dd25,EXTEXTRACT-fb2998b21e2653222837815f,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/d7/EXTPAYLOAD-11ee017f2391c70b9d71dd25.embedded_structured.jsonl.gz
EXTPAYLOAD-1224222fa74ff3c4d4a85fcd,EXTEXTRACT-b99e61fc1e3200e1ef091674,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/ff/EXTPAYLOAD-1224222fa74ff3c4d4a85fcd.embedded_structured.jsonl.gz
EXTPAYLOAD-127c901a276d241e4f47a34a,EXTEXTRACT-490bae3b676db6ca4a299aa5,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/58/EXTPAYLOAD-127c901a276d241e4f47a34a.embedded_structured.jsonl.gz
EXTPAYLOAD-128c0bf0a10daaceb6c0be18,EXTEXTRACT-8095886d48937341dec504b8,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/54/EXTPAYLOAD-128c0bf0a10daaceb6c0be18.embedded_structured.jsonl.gz
EXTPAYLOAD-128d2907337ba81fed880cc0,EXTEXTRACT-fbb942d2a3f1ec081f509e0d,9,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/ee/EXTPAYLOAD-128d2907337ba81fed880cc0.embedded_structured.jsonl.gz
EXTPAYLOAD-12bb4a8d4be6536d795eeb91,EXTEXTRACT-79f8659c7fa1bed144f32a66,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/94/EXTPAYLOAD-12bb4a8d4be6536d795eeb91.embedded_structured.jsonl.gz
EXTPAYLOAD-12eed731600913a43d6e1652,EXTEXTRACT-ebe06fb8e8a2d0a4d11da8a9,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/cb/EXTPAYLOAD-12eed731600913a43d6e1652.embedded_structured.jsonl.gz
EXTPAYLOAD-1305b0f7f650f9cdf0210ebc,EXTEXTRACT-2173d17a15f97c613517f9a6,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/c4/EXTPAYLOAD-1305b0f7f650f9cdf0210ebc.embedded_structured.jsonl.gz
EXTPAYLOAD-130a8db4c1aeb01ddd9accce,EXTEXTRACT-4c9c63b7d917cb3f58afdab7,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/72/EXTPAYLOAD-130a8db4c1aeb01ddd9accce.embedded_structured.jsonl.gz
EXTPAYLOAD-1315efc96b0394169d071e34,EXTEXTRACT-cfe98b41d1c918b7fe0fcd29,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/ae/EXTPAYLOAD-1315efc96b0394169d071e34.embedded_structured.jsonl.gz
EXTPAYLOAD-1316972c1e414c9997eb3acb,EXTEXTRACT-34e9b353faa284f69e271666,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/d3/EXTPAYLOAD-1316972c1e414c9997eb3acb.embedded_structured.jsonl.gz
