qa_id,stratum,raw_value_preserved,unit_compatible,basis_compatible,period_compatible,side_integrity,formula_reproduces,conflict_excluded,source_independence,growth_identity_compatible,component_nonoverlap,counterexample_valid,no_premature_claiming,mechanical_not_human_gold
NORMQA-516e30c134fc4b396398f9ef,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-56876085319e683ab40446ec,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-a776ab82911fa4ca3dc3f078,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-82bb1abcb3248ed3382a5c80,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-dc1690bc3014305930d06b71,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-48141ffb6a0ea3539d426070,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-34ece91add0e28807fc6f860,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-436e9f5e5b2abd94fa8d19c1,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-cc0ce61febc6c6f443d21891,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-c09c9be542778229ffffd23f,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-ed370ada69054e873423ced0,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-59cc069e5459388a6357e389,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-cc9d8b6f17a0b16938a003d4,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-bb5932ad508417bc49379b6e,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-e8604627c3911106c3fd5e2f,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-bb0d2790d59d4058aea72c6c,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-a90a28205b71bea5be41ac5d,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-5402f9d8f0b0b5695df620d9,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-f1d15c415815cf551c675e67,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-8b8530fd7e88b1ae2f20254b,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-811961d875de14c08b91938f,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-4223694573afcf9f2a287fd5,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-3e10d9efb76ad3440876fc08,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-94ee28394d78862b09c8ca8b,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-5af257c76243baf9eeaf0f66,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-8742cb8c961e25deb5de95fe,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-483239b454c4237d4ac20faf,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-6741f15cfb839925f9cf14b5,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-66f6095c215ba843f894beeb,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-888bb01db900eca0f1a8be74,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-ff693fd042878e9f2027e7d9,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-4f264588ccd4b6e1c0d8a31f,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-0b60304c2c9935d3ac88c591,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-ff20244b880e759bc7628341,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-983d5881d46c7dec07a2bfb4,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-094fb2f1c74ee859cb21fe4d,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-573f2edd48ce6f93027597d0,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-827e2987b037cc059c1b4f74,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-7c34bfa0bb7230722d119cee,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-a86ff1419a7499b2c4b00b67,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-234a2f829433f06ab7afdc79,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-2baf0dee39a7ead25ea9d21f,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-00cbf127fbf0f3466dfade12,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-17cd1cf1a837bd594e736bab,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-3a35d82ae986e0ee5c80f061,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-e660fd55ea80d0d8183bcc8b,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-9690a55901292814f880df78,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-5e16a0b12b5dda8437d3dc31,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-055bd164d8363cf447fefb57,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-d240fda84649f19213c43145,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-ec8745c12f024473d4d92341,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-2ce3f25f6e86366320bfd5e1,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-2dff0426bac923cea0c166aa,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-74c00c91f3ce441dc26640fe,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-a02182a852af534852747713,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-1bb524d797b03d66d041cbdd,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-0173bd8394b1ebcd4309c918,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-6f2921ed3fc6e0ed92b4487d,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-6e037b16413b70c910aa5f15,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-cd6b429f7e0e9b239c2491e0,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-eeec474379522b2cb5d2469d,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-314ad0c43a91c929e5ab803f,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-052de69aac716f1cff6e803c,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-915e83dd052edeb27c6695be,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-835d8ae1a8d8fc6375c13835,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-51e94cbee74640919f1e178b,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-a9aa637b97496694a05c2482,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-d300d38ffce2fceb321f88b2,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-27c1700f7173a313e891c9f0,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-fdc15b149107cd786196f6fd,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-1e5bec34716b0aca1a15ea2e,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-7d152318c4f46d7affb592a0,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-3992a70992bdfb4b78d9ec83,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-650055a5c5eaaa894611b052,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-046c878535c1e34d7757408f,holds,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-a4a42b2a1649030cc2b80d13,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-9348e4eeebeb3c807ad9446a,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-32124251bf2faeab31aa58c6,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-6b870c86352bafab2a2ab596,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-48ff22b85aa4187f785757ae,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-8bc3ac6a9409c55822d4fdd3,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-7722b4caeeead0f5c2431bab,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-46515996ccc67fa1218025d2,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-4f52a6024e5ebe630c0bddb7,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-c64e80e8f4da1c3371f39ea8,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-4fefd56b2e7c54753cfe911a,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-c93260bd6a63067d2c6c6acc,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-6c52634716bfd5c4aec27e88,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-b85f69e3184cb9ea51242e8c,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-bf35a86e7d39204586a5b006,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-6c8b58d7b65dedbda61ff9a3,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-d4b305479988c62630c920c8,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-390dc1dc21400c55a350f3eb,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-33e42d8880e3c1e71406158b,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-be3010913e1c6eeace0b0b71,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-49c72fc3a082522f21752918,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-2e8c8052436560226777c911,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-5b8f2d053c614bcc640fd6cd,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-7fe7868f3c917cd66dbf9e83,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-713a83967de6e6d601ae5b27,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-91255326ffa543af706b0828,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-d110c9934791bfd9495a0452,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-26cfb8b785743749461dcdbd,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-9a4ca4afbcb6115b3a09a3cf,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-e366d0b941f4c846c5e496ad,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-8b62de3482d0cdbdc1ee4995,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-b81a5125fee4aa94c03eb510,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-dc6eacaeda565dfa5ee1ffa5,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-571f20882b70a5e2f9580bfe,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-aee37c892bc7d7694f964d12,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-b9875acbe6e9a455f16dea99,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-78f23bb6db5315e5cff7ea19,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-4c179aeb3a0ef59022f0c8cd,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-639f3a2802e26af7d592c0f6,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-69ef06cc91b2a4af87786a03,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-6cedbfcf7c79ca31a0029c41,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-3dbbf7d01e8aad03828be193,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-c18f9b025babac83d9eaa0fe,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-c744c486f43a473501ad75fd,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-21c270e9d819a07e06d8b959,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-dea28cf1ae3a7a17b14cb9ca,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-f17d9f30093c7998014226b4,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-be3d9c6ad973e7cff52fc84b,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-72a1ec5d1c5907d399169314,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-1015423c0f0b06b0d014af8a,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-c1612ff0897207996d68eb74,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-919e9962c98df400a8f198ce,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-cf2367d46b5c768316156c76,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-65664f8b9a2f3b6066ba58bb,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-ccf41d2f7f557c07538117b3,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-0b90278417e1d4846f2c18d4,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-e56031672245a85fa48d14a3,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-97eb046969385e714a9978d2,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-3e2bc52d6080524b9044f747,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-ac3b3c9741db6db37ad36a5a,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-9918934e2cf8577b2fdf0e56,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-ca17dc18362707d877a8ccd6,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-18710dc62daf31cb484b7301,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-54b5785eba727278af89db9f,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-24622d7d943543f2cd9e4685,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-ec1d3bbec67542eaa48ee0d6,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-b0a415dbc62bce86df7ce1eb,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-8638b43f66ff6ec255792b9d,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-ad403f5cd5933750e7e17c29,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-e0ecbf9e38a52628f8dd4ac9,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-f7c3c8bdb5bd99aca97b23bc,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-acc46cd80dcd79032a6861a1,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-d82ac2c80bdca47ad65847fa,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-4ad69667368f264a070a3b34,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-f7e5cab06f020db61576ba00,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-1f19b899497de4a32670c6d8,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-c0c1c40e5774f38210f7c63d,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-220edc0354510d321c46a9eb,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-bcc1ef2e2ae174966982aa95,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-9d0af1d091cc6f5436a22f7a,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-d29e3b58115bed9dca1317a5,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-4fb2a81c9ac2f1af2e7d0e6a,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-bd628575f8af032d85fc0346,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-7cc1ea4dd138b6f098022b57,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-d16a3dce6076e2763da2d697,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-779d61fa938c4e33b59ca2b9,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-33bb3fbf0bb37a7c14640393,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-a68713b69ff37a1060125ee0,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-d2316ef4ca3d0ae62e91f752,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-d6522ab8b1505d484ad3b123,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-44f69b91f83e31982fc31f89,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-8584e8f496eb72c8ab5c783f,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-256a5f078014a00edfacb094,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-312e6b30d2e22018ce19d212,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-7a016181888dfd75053c2622,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-bbbe3385b403a5ace89b29a3,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-0b6f0b27ac7d66699c8eeb98,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-012dee37f0d9268a8af23a67,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-3cbee1518802d3b6e5e43d59,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-91239050703028cc71bd1a76,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-984c388201a7fb9880da3b9a,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-28b3e2f02f1bc59b6ac4a121,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-0225f9f43eb94ba702cb46e3,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-cb7a4e56df87dbbd7c1861fa,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-bf92780b7a9334c996268024,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-18ed7badad05fdc2ff6005fb,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-1d626d61702582be7c66b7fc,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-45d88caae616670b02e262a3,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-fef5cec53cf0dfaf881f0616,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-08776af0b9e1f8fc04575640,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-d012ed3e087317711476ef41,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-2962eb5f292a864a845e9139,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-f71b18cf4de0dde0a22cec1c,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-c02311de3a2edb3344fb9456,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-01b2b79c3a40d6723211e2d9,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-c6a242847ebafd1f494d0651,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-d04137fcc2f94dbc28d24274,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-aea7409728499d174339f120,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-08abfe5b78c1c888eddda05f,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-a3d50af385d7ab95be1dfd4d,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-73d8db41cb8b5bf0bb455fdc,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-42b55efb98588ea970c0c9c3,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-58ec8ade8bfac5be47220678,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-bce46818a0811678dda02993,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-6e7e0804036cd2cc681de7a3,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-d5ac7a8f255b1b32500fd971,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-098365c66e2f0a2670beb0da,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-c3ed0c467f7d2a199afea961,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-5d944c8d34144770af411b4f,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-b30eee5f0a54db5bc0545860,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-3e69d4c93485e9ca62f6e8e3,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-c191113e3db5c6efca5cd76d,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-058afe2cceee2de77934f6ac,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-5d24e9444432dd09f40216ce,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-94b24f1f766842f2d79e2829,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-3ddb7d7e608d35811986f240,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-cb98841c02b6a807e38974e6,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-e7ae31cb1f5761fe6142ec20,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-804e2585f95047259f65c76f,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-75878426731da84c5dadea37,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-f44d8e2a545dd6245da00f95,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-ca7da7214cb4db88f2aae303,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-f278ea22a63a3fd6aa374f4a,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-5d58b7df85e3f78865312c98,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-4d09fd19140f0231996436bf,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-d8baa93507b4920ee106e7f5,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-23a2105a1b87b54afed9dd25,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-d9f0490b372b6e04e87b88e9,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-e4c7b83e402dd88a52686a2a,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-ed52b6bf882f432fb8923dab,conflicts,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-cfd4363e056142904cde0b0e,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-ee4034877548a50d9e4dc650,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-69b59dac5d288ad6491cd77e,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-97aeebc62cb9931d22fdb286,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-11fbd327311f9c8d190f7b79,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-5114d92e335c6c312bcb6039,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-3660f82cb785ba8f737ab02b,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-2a05eb586c96e847afb55a2c,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-e9c14e07630c6dd0debb186a,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-b263f48d7bd4c5a426d56ba8,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-900db83c595301a514254ac2,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-ecf889c404e2f3c02295d090,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-1ebb784629ed891b970bb133,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-3c86d876d645157b936d0dea,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-afae2e190851021d576f1427,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-7f8f5c7ea3e89d86c8ede976,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-61d79371aa3b42a3543d1d54,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-03d0d08f7fa2e743a9ecfd41,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-5daad6fc4b66138f2295c311,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-3c07eb39e6b3da16bf764f2f,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-75fb68fc2974b89cccd5cc41,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-f997f765413dee07d637d2f2,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-f010c62fff8bf68ebbfc0acf,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-1c5a86db2a8303922c35a2d9,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-073a6a5984980663dd8342bb,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-10a4b1f94fa306eb9d28e6fc,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-219cc9d09e1f13a863ba45aa,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-5d249eb49f2b87a4c283a346,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-0d3efb8b72598d3e2e266092,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-0e9352d839b6d9636185f243,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-e944961acdda69ab8926b9ae,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-a68dba5d03f08ec45d47eb8f,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-943d95eea10cfd3d88bc0ae6,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-ad5e29175a3e534eb0ff9683,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
NORMQA-ae61d2c4b274a419ae09aa9a,claim_critical,True,True,True,True,True,True,True,True,True,True,True,True,True
