external_staffing_unit_id,observation_id,municipality,department,side,period,observation_type,field_name,raw_value,normalized_value,unit,staffing_hypothesis_type,terminal_match_status,source_SHA_256,source_coordinate_input_sha256,claim_ids
EXTSTAFF-cfe50d4c588412bb8611331d,EXTRECON-81655dbb88bbee44925f98f7,cog_2025_193555,unclear,unclear,2026,budgeted_position_observation,budgeted_positions,20.0,20,,budgeted_position_reduction,matched_staffing_ready,a5ee123d2e19d4c15fad12658d72b587b640643a10ecddae7d648dd6a127575c,bbe47d0987b2667e8c4a89d9a9143d6bc20e7edd1c04e6757a7ba62b47b165f2,MECH-09
EXTSTAFF-0f71b3d8f2848c17d7ea6108,EXTRECON-1c3ad4d5d3b8c725e2a16987,cog_2025_193555,unclear,unclear,2026,budgeted_position_observation,budgeted_positions,0,0,,budgeted_position_reduction,matched_staffing_ready,a5ee123d2e19d4c15fad12658d72b587b640643a10ecddae7d648dd6a127575c,7a958b80f33470a1b42cd3dddcedf47a699d8bff7a251f4586fb79144a15648b,MECH-09
EXTSTAFF-ccf5045410558178037eaf5f,EXTRECON-d83ebab370377597fd1d71ba,cog_2025_193555,unclear,unclear,2026,budgeted_position_observation,budgeted_positions,0,0,,budgeted_position_reduction,matched_staffing_ready,a5ee123d2e19d4c15fad12658d72b587b640643a10ecddae7d648dd6a127575c,d410b062bd871329045d02255f20e7d11a1bbf245efbc93be3bf42ea1e32770a,MECH-09
EXTSTAFF-671fa1eaf8554ebeec0c3346,EXTRECON-c63aca2c3bb9a3aaa1238e22,cog_2025_193555,unclear,unclear,2026,budgeted_position_observation,budgeted_positions,519.4,519.4,,budgeted_position_reduction,matched_staffing_ready,a5ee123d2e19d4c15fad12658d72b587b640643a10ecddae7d648dd6a127575c,e4bbfed285b6c6ea85173240c400769480832ea27e8abbaa4e30f08f3746508d,MECH-09
EXTSTAFF-d903440c59c6a9029bbfb1e9,EXTRECON-ab82884a203b3554a4f3caf1,cog_2025_193555,unclear,unclear,2026,budgeted_position_observation,budgeted_positions,29.0,29,,budgeted_position_reduction,matched_staffing_ready,a5ee123d2e19d4c15fad12658d72b587b640643a10ecddae7d648dd6a127575c,197f0641234da2fa52f8dabf8c8bb18481a4813e55e9ed8905e80b4ccb7d2520,MECH-09
EXTSTAFF-265d870ae8548413409c7ed4,EXTRECON-ce6c9904da9515b02c6dbc49,cog_2025_193555,unclear,unclear,2026,budgeted_position_observation,budgeted_positions,468.4,468.4,,budgeted_position_reduction,matched_staffing_ready,a5ee123d2e19d4c15fad12658d72b587b640643a10ecddae7d648dd6a127575c,918f0c00a7ddd0f6caa1a6ec923b1c6ca310274e79c1d21bd889cba57bff830d,MECH-09
EXTSTAFF-e5f9a67440fe6a1f972e4d8a,EXTRECON-2b76dea121c4e1cb5c884d5d,cog_2025_193555,unclear,unclear,2026,budgeted_position_observation,budgeted_positions,15.0,15,,budgeted_position_reduction,matched_staffing_ready,a5ee123d2e19d4c15fad12658d72b587b640643a10ecddae7d648dd6a127575c,98ab46e373c41c249eec68ee6ec1f5562e403a47df8ade505b87e0801795e794,MECH-09
EXTSTAFF-9ebed2b236e589b99c78fca9,EXTRECON-5f5982e7120833c2c53b3826,cog_2025_193555,unclear,unclear,2026,budgeted_position_observation,budgeted_positions,0,0,,budgeted_position_reduction,matched_staffing_ready,a5ee123d2e19d4c15fad12658d72b587b640643a10ecddae7d648dd6a127575c,2f8c9f27395eb3bdd4465373317ebc083fced01366b1dc223452fc399c4a67d6,MECH-09
EXTSTAFF-bd888719002f87c69e0e23a4,EXTRECON-62c548b94787c125ba6133b3,cog_2025_211455,unclear,unclear,2026,vacant_position_observation,vacancy_rate_explicit,23.08%,23.08,,vacancy_without_elimination,matched_staffing_ready,6c21bdc7336e24deaced1fe24aef2d80e750504fb224fae034db096220269e94,d64346f0e501d550de843fc99c5b877464bec1b14b9f1e24bc5c0dd09b264fc0,
EXTSTAFF-628d179c3e03b4d122d04dd4,EXTRECON-41a36684d74fe089db3bef8d,cog_2025_211455,unclear,unclear,2026,budgeted_position_observation,budgeted_positions,2026,2026,,budgeted_position_reduction,matched_staffing_ready,6c21bdc7336e24deaced1fe24aef2d80e750504fb224fae034db096220269e94,08e7598f8510437dd4cead0381a517498a78a6551a81d076fb11fc08932fae30,MECH-09
EXTSTAFF-e6d8956d42b291912f9524c5,EXTRECON-2a6b21216968879403cb2046,cog_2025_167724,unclear,unclear,2023,layoff_observation,layoffs,0.9,0.9,,layoff,matched_staffing_ready,41be61aa180fa2f48c183dc426d21ccecbcb56d558835a44685b3791c1c58578,43a4d1c62d2b9577471098325c81a01766980f8709492b693e0e98bf3a5130ff,
EXTSTAFF-46ff9ac8bb6c1d0a41a6062a,EXTRECON-a4235f7bde6f1c1b9a258f0e,cog_2025_167724,unclear,unclear,2023,layoff_observation,layoffs,0.6,0.6,,layoff,matched_staffing_ready,41be61aa180fa2f48c183dc426d21ccecbcb56d558835a44685b3791c1c58578,85f87c6685598260ba9f35840a3e5d9ba11517679469655355dc2c8a00b75097,
EXTSTAFF-78f697371af598b093dd6d5c,EXTRECON-ef40bae154df18b0b62c57a2,cog_2025_173206,unclear,unclear,2022,vacant_position_observation,vacant_positions,"1,600",1600,,vacancy_without_elimination,matched_staffing_ready,38bbfdeeb0ac5ef9d907f174e30eb13a637080bd3dfe99ac7a2bbb65443aadb6,76575176a570210ab541c3d877773bb288a7495656e1060e50cc067abeb957ac,MECH-06
EXTSTAFF-60ab5ba51d8fb6eb636a120d,EXTRECON-74a317e43d60d0209c19a2a5,cog_2025_110950,unclear,unclear,2024,vacant_position_observation,vacant_positions,1,1,,vacancy_without_elimination,matched_staffing_ready,1e98359962e2273bec47d7c9bcf80a1c850e742639373abb6cfacf3f81224274,d5921b66695195dc30692bf7107051cd119e4b6ed08b88a023633ffad9ecfd6e,MECH-06
EXTSTAFF-054edd9bdcd19bebdfa8e75a,EXTRECON-412ce56f724e585aff55e2d6,cog_2025_163473,unclear,unclear,2023,vacant_position_observation,vacant_positions,-4,-4,,vacancy_without_elimination,matched_staffing_ready,5a55d31375ac461ba741af187331b84d8a1d11584c07a5898ca4c4aca00c662f,6c25121e225227427ee42e3c97343a131c34a3ebef376714e4ef18e2f4dc8c4b,MECH-06
EXTSTAFF-3607632031ba0d2f13810bc0,EXTRECON-ca5a51b450131f4a0ed26d3d,cog_2025_190969,unclear,unclear,undated-source-CBSRD-20260728-35b66ab798090a11e557,vacant_position_observation,vacant_positions,2016,2016,,vacancy_without_elimination,matched_staffing_ready,23e9cdf2ef8d4fe9c5475456f24da2d4e500615d3832d7a804dd7468adfbb8f3,4df9e78c56b058826c3d0f99399b911b896f70dee3e88646f84a4fddf8447f29,MECH-06
EXTSTAFF-5908ad19ebc19c9af2231581,EXTRECON-a089ef5b74e315700a42882a,cog_2025_194691,unclear,unclear,undated-source-RS429-728fa34f79dffe429f1c,vacant_position_observation,vacancy_rate_explicit,6.6,6.6,,vacancy_without_elimination,matched_staffing_ready,45846963db22d787ab20d0a75708ad3d2d258c16da48db763e2a848bb440274e,bba401a608afe6f9a0d80d3436203b5a4a630de5991afd30794f6670832ba723,
EXTSTAFF-f35acc4a380c507bcfbe5198,EXTRECON-933ddc5521da9790cc81cde2,cog_2025_192100,unclear,unclear,undated-source-BRMGRS-20260802-d64ac3dd57e8d53aa665c2cc,vacant_position_observation,vacant_positions,2,2,,vacancy_without_elimination,matched_staffing_ready,8834a6ae3eb1b267a9e86f887483a41874d693a43601ceffb7ca2e51044b692d,6db4d41f508468c6ee0cc1152161cedbec8a7289209020dfefd47f3eb87c393b,MECH-06
EXTSTAFF-69ef2cbe6384d88a3f5aeb41,EXTRECON-9179ba3fb058d9b0f0e55ec3,cog_2025_128305,unclear,unclear,2020,layoff_observation,layoffs,-4.4,-4.4,,layoff,matched_staffing_ready,83b92ab605d7d6d78d7f258d813aaaff21588b57ad298e1b93c01658d171edd3,1fb91c341f073545df33c0abd06a96a121f8a1ca13e88c0d6b59adf82bb332c4,
EXTSTAFF-73e35d631864e2a0302fb8d6,EXTRECON-4a328b99ebf15c658126972a,cog_2025_128305,unclear,unclear,2020,vacant_position_observation,vacant_positions,6,6,,vacancy_without_elimination,matched_staffing_ready,83b92ab605d7d6d78d7f258d813aaaff21588b57ad298e1b93c01658d171edd3,03d26665b78562916171e573b03c3c4090a0f165916ce5be1f5caee0b08f26f3,MECH-06
EXTSTAFF-c7ae3e6ff3a73da8db795e67,EXTRECON-9f1d452d83c12a3a86e97098,cog_2025_128305,unclear,unclear,2020,vacant_position_observation,vacant_positions,5,5,,vacancy_without_elimination,matched_staffing_ready,83b92ab605d7d6d78d7f258d813aaaff21588b57ad298e1b93c01658d171edd3,e8e9de1429ae16d3cd50c2041e5718f8a11babb7813510723e9a7083c4508d68,MECH-06
EXTSTAFF-c237083521766f1ab8eca922,EXTRECON-cb3b5fc7b39cf202b74b4d75,cog_2025_211729,unclear,unclear,2024,vacant_position_observation,vacant_positions,- Ineligibility for other office -- Removals.,- Ineligibility for other office -- Removals.,,vacancy_without_elimination,matched_staffing_ready,135fb1020205333e2b2e2e47b36b76c96a6e05a96958ca5d09e23e786064a202,03fc99d908f8ebaab4eec728390e33c0cb76302d7d727cc37ef9b092f0e78fb1,MECH-06
EXTSTAFF-d3e632b44241d1a89e46e95c,EXTRECON-611ee405a469746297fbb262,cog_2025_162791,unclear,unclear,2022,authorized_position_observation,authorized_positions,"1,424",1424,,authorized_position_reduction,matched_staffing_ready,507c5c6024c7712726d0df94e1394de71a90fe25733ef7cc72ea59235c6d97ad,7c7d7efb352dcdc7dfe4e4f465e5c1849ba54f9ff09c98226c371349dd1bebd0,
EXTSTAFF-dd6254b1d865ac90df13f50d,EXTRECON-ce441358a96108a6822bd941,cog_2025_162791,unclear,unclear,2022,authorized_position_observation,authorized_positions,293,293,,authorized_position_reduction,matched_staffing_ready,507c5c6024c7712726d0df94e1394de71a90fe25733ef7cc72ea59235c6d97ad,a4aacba306402734c1ab50da9282a90435ccf27f37979cf7dee47b653f91047d,
EXTSTAFF-2d9245f1d892745ca71d6ce7,EXTRECON-e558e6854e88b2338bd40ada,cog_2025_162791,unclear,unclear,2022,authorized_position_observation,authorized_positions,0,0,,authorized_position_reduction,matched_staffing_ready,507c5c6024c7712726d0df94e1394de71a90fe25733ef7cc72ea59235c6d97ad,9464477260b5001f0f1802922844874ce0ebd34e441ceeee36e2c89701b38d3a,
EXTSTAFF-9f64de71f5af1f1484468c92,EXTRECON-ce1853df148d63f5c17992d5,cog_2025_136603,unclear,unclear,undated,budgeted_position_observation,budgeted_positions,27,27,,budgeted_position_reduction,matched_staffing_ready,8acd7d23e436d53a86417284ea0bf92bcad54c3148c44c21e37e16e1f8db8746,db8c6605bf401ebe78972805c6d4a0197c1e2e81730e4372978035d938a2afdf,MECH-09
EXTSTAFF-f23b68a5b0abae5ef85c252e,EXTRECON-c5ce31521d6058fac6883ef7,cog_2025_225676,unclear,unclear,2023,vacant_position_observation,vacant_positions,-8,-8,,vacancy_without_elimination,matched_staffing_ready,684df7bcddd0c5e41231211024fdc33b875e1868dfd072d9183578189ac3b4be,0d1c5d93de533c3c12301093575fda1257ff674b04d178f634975b039dfebb8a,MECH-06
EXTSTAFF-4ba643501f1378a50bb80eda,EXTRECON-dd6e244f939c716f2a2cd9a3,cog_2025_176498,unclear,unclear,2024,vacant_position_observation,vacant_positions,26,26,,vacancy_without_elimination,matched_staffing_ready,96ff47715d90e0daf3ec3952942d57ec13b307ed9ac9e3c59b6a2edb6cc10ae4,e7066ac3af774f22a974d1de57fed9f0ec1cbc7e93b7f9408b69006756465ae4,MECH-06
EXTSTAFF-ef5dcb5e9ff380875acb4495,EXTRECON-dc9f45b0403aa86bf5ffee16,cog_2025_189642,unclear,unclear,2026,vacant_position_observation,vacant_positions,2025,2025,,vacancy_without_elimination,matched_staffing_ready,430a9311d7109af1bd0101d9a242051816d307e74ba484bdab41b4cda0182e4b,d4159b0f21712f6de133287e1aaf9e347470add792e0ed68c78cc2f0e4890d0d,MECH-06
EXTSTAFF-03298aa0e9b1b73b6b13346e,EXTRECON-2e3335a8b14b9791ee2e1f45,cog_2025_189642,unclear,unclear,2026,vacant_position_observation,vacant_positions,2025,2025,,vacancy_without_elimination,matched_staffing_ready,430a9311d7109af1bd0101d9a242051816d307e74ba484bdab41b4cda0182e4b,1e92d7e34a1cdad68c33e3d3de6083fdd7679db2d464561e96df1254e7f1b81d,MECH-06
EXTSTAFF-1456020900b7b2febecbf04b,EXTRECON-a6d714831dafad6f2dcd78de,cog_2025_225678,unclear,unclear,2023,layoff_observation,layoffs,14,14,,layoff,matched_staffing_ready,a69249ce5549caae9edd148986b712bf49ea11ebcd6844091a60245ad27148ff,146b762f1e994609e54a757fed50d2f59d16c91ae9cb484598e52de6e26eb1d5,
EXTSTAFF-877eb1b1b8c2409e5790efe9,EXTRECON-85177ff06221580caa6db8d8,cog_2025_225678,unclear,unclear,2023,layoff_observation,layoffs,3,3,,layoff,matched_staffing_ready,a69249ce5549caae9edd148986b712bf49ea11ebcd6844091a60245ad27148ff,5dec17bc9a40e9bc70656b913676b6766cab99f9d352de123697f37afd9341aa,
EXTSTAFF-4b98519be485a3e272cea73f,EXTRECON-fce742b1be6991d652351a56,cog_2025_194692,unclear,unclear,2025,vacant_position_observation,vacant_positions,2024,2024,,vacancy_without_elimination,matched_staffing_ready,09778799f906399ee8564f8dcf17eec6767a9c543b4ac5e07446008542af153a,e4558b1e2851387739e36fdcb00fa6287603bef2475526b0fe127c0fd5b3966d,MECH-06
EXTSTAFF-a3b8d9425832b3056f5fff3a,EXTRECON-52a16ec79b747d8f9277074d,cog_2025_194692,unclear,unclear,2025,vacant_position_observation,vacant_positions,1,1,,vacancy_without_elimination,matched_staffing_ready,09778799f906399ee8564f8dcf17eec6767a9c543b4ac5e07446008542af153a,ed94f138af852905de55107c5d3eb3097f16ac661a4ec7b52e722c65f7faa44e,MECH-06
EXTSTAFF-b310324073f3e68694b45cf1,EXTRECON-9eb8d21fa1ad922e7e9c5eef,cog_2025_212039,unclear,unclear,2026,vacant_position_observation,vacant_positions,"December 31, 2026","December 31, 2026",,vacancy_without_elimination,matched_staffing_ready,7f81398128d9cb11914642833fb14659a4e636d5659ed827438693809bb67912,58f76258ff3cd487a04a4ecc10e65112c7b91a7defea4e7798235da17381a003,MECH-06
EXTSTAFF-9effa89580907d03d7d3e18e,EXTRECON-bfed54dcabe6090ae629543b,cog_2025_170299,police,police,2025,authorized_position_observation,authorized_positions,114,114,,authorized_position_reduction,matched_staffing_ready,92f1fbfd58782d11c4e84d9cb32be848f9feeddb594eb04758302b30ec9870f6,e2df284afa28fea6e03a3405bdf03fa19044653cc32cd3c833001b88789971cd,
EXTSTAFF-29c92886b547ed1cf20e022a,EXTRECON-f1c3b7a0c9a426384f58eab2,cog_2025_225678,unclear,unclear,2017,vacant_position_observation,vacant_positions,"January 1, 2019","January 1, 2019",,vacancy_without_elimination,matched_staffing_ready,6798ce7ea7b58a377cd8d58af3ec0875cdb808e26ba5b0e88a54846bdcfa17e4,1d8c34555871682ce56aa54646f796c1f6d7fc2cc2dc47926970c5b9e7b6bf57,MECH-06
EXTSTAFF-2cbed78c2c2083e3d6147d5c,EXTRECON-0f41cc8358ec08229347871c,cog_2025_193258,unclear,unclear,2022,vacant_position_observation,vacant_positions,2023,2023,,vacancy_without_elimination,matched_staffing_ready,091c709b14555134f7582a546ca14852e7c96e0f011cdf0d1fc5ee9693094ed6,e7de44aa135f51e8d9bd8873ca87ee51d58ff6e22a4b422bf180e9a9bf53e2b3,MECH-06
EXTSTAFF-7725e38d267f32a89ab5a49c,EXTRECON-8b78c5bc521d170531214a33,cog_2025_168274,unclear,unclear,2019,vacant_position_observation,vacant_positions,57,57,,vacancy_without_elimination,matched_staffing_ready,a00d9ffd8f4afa2c7dad884e4720a9cac910a1ece32be260049cc3d65c9c7753,1e12cce9589e814e455b91ee2880e6ead26c2208516476124768d4dfaa8c7813,MECH-06
EXTSTAFF-12134cb7779c338e6b2dce3f,EXTRECON-467335c871f2f8529e2e81db,cog_2025_168274,unclear,unclear,2019,vacant_position_observation,vacancy_rate_explicit,5.7,5.7,,vacancy_without_elimination,matched_staffing_ready,a00d9ffd8f4afa2c7dad884e4720a9cac910a1ece32be260049cc3d65c9c7753,79d090cb92158de7ca8ae7e61211e6b4c6e16abbae52d433e757d1d29fbe6059,
EXTSTAFF-4fde75be9ffa0bedbfddd356,EXTRECON-2e8b504ad05bd8f5b6856db1,cog_2025_168274,unclear,unclear,2019,vacant_position_observation,vacant_positions,15,15,,vacancy_without_elimination,matched_staffing_ready,a00d9ffd8f4afa2c7dad884e4720a9cac910a1ece32be260049cc3d65c9c7753,1d36cb77ef1d490630fed19aceeca1f45b3636cf11ce32185a5ba2f28c89407f,MECH-06
EXTSTAFF-9c39daccde8129ee8bb0bff7,EXTRECON-4443de8c5a895abe16ed9a69,cog_2025_168274,unclear,unclear,2019,vacant_position_observation,vacant_positions,3,3,,vacancy_without_elimination,matched_staffing_ready,a00d9ffd8f4afa2c7dad884e4720a9cac910a1ece32be260049cc3d65c9c7753,80c8002c2a5d0f23f31a6ee20a9bbbaa3ccc3f89cd14956e0e6b3ab919e01c0b,MECH-06
EXTSTAFF-e056d01df8217a983de490d3,EXTRECON-afe34f9c136cc4e89cf0b1c4,cog_2025_168274,unclear,unclear,2019,vacant_position_observation,vacancy_rate_explicit,19,19,,vacancy_without_elimination,matched_staffing_ready,a00d9ffd8f4afa2c7dad884e4720a9cac910a1ece32be260049cc3d65c9c7753,741033eb1c78249fbcd59c18cd1cbb17f9b58ae18a4fc67bfc2a3d4211563c32,
EXTSTAFF-f4f06cf1949efd51cd7ef0e4,EXTRECON-ecbf3d1d241f17a0e44a19ba,cog_2025_168274,unclear,unclear,2019,vacant_position_observation,vacancy_rate_explicit,15%,15,,vacancy_without_elimination,matched_staffing_ready,a00d9ffd8f4afa2c7dad884e4720a9cac910a1ece32be260049cc3d65c9c7753,b805dc23c9c11b249125c8ed74a499cb7f04c597af46b5042e13338488c3430c,
EXTSTAFF-a631ee4a5a1d7e11eb83cbbb,EXTRECON-a98d8e9690c26a773730182e,cog_2025_168274,unclear,unclear,2019,vacant_position_observation,vacant_positions,16,16,,vacancy_without_elimination,matched_staffing_ready,a00d9ffd8f4afa2c7dad884e4720a9cac910a1ece32be260049cc3d65c9c7753,8b5d34ddb7b537c282c37dafe9315065038ed9f7f7b1f7cf0ced37dde57900e1,MECH-06
EXTSTAFF-877419bafe054c6060b1ecae,EXTRECON-5591a75bddd6ea1bb70e7045,cog_2025_168274,unclear,unclear,2019,vacant_position_observation,vacant_positions,6,6,,vacancy_without_elimination,matched_staffing_ready,a00d9ffd8f4afa2c7dad884e4720a9cac910a1ece32be260049cc3d65c9c7753,cfd425dc06744b8ae67bd2f49fcf2b2bf1315d1f864d1bfffe71c37f11a468ce,MECH-06
EXTSTAFF-5c7093d60a749ef7d0606c24,EXTRECON-0ab687d7f569a3ef03e0a2c8,cog_2025_168274,unclear,unclear,2019,vacant_position_observation,vacant_positions,14,14,,vacancy_without_elimination,matched_staffing_ready,a00d9ffd8f4afa2c7dad884e4720a9cac910a1ece32be260049cc3d65c9c7753,79019931fb701c5adabca38185875b3863dbec1eb59a7767ffc0619334fa0611,MECH-06
EXTSTAFF-be7e0f2cb09282a59a1f58ae,EXTRECON-45994a6d457e729f1ee2e562,cog_2025_168274,unclear,unclear,2019,vacant_position_observation,vacancy_rate_explicit,25,25,,vacancy_without_elimination,matched_staffing_ready,a00d9ffd8f4afa2c7dad884e4720a9cac910a1ece32be260049cc3d65c9c7753,50a832c22cc7f3ad119442ad85563ed9346338da2a431304080924d7fa325b1f,
EXTSTAFF-9c43780a730087b806615be2,EXTRECON-9c58443c5cf5827a25290064,cog_2025_168274,unclear,unclear,2019,vacant_position_observation,vacancy_rate_explicit,10,10,,vacancy_without_elimination,matched_staffing_ready,a00d9ffd8f4afa2c7dad884e4720a9cac910a1ece32be260049cc3d65c9c7753,c9e5f7fa29107908707450bc2096bcaee11bb82256d8e51e2b6e955083ff3df8,
EXTSTAFF-143ff7a2493b419f91ac2b6e,EXTRECON-237aba722df3c3001849ae9e,cog_2025_168274,unclear,unclear,2019,vacant_position_observation,vacancy_rate_explicit,11,11,,vacancy_without_elimination,matched_staffing_ready,a00d9ffd8f4afa2c7dad884e4720a9cac910a1ece32be260049cc3d65c9c7753,2eccb61381d39ea67852ea9915eed2003b9d782c757163669c8089a41ef7c068,
EXTSTAFF-4e65357d09cb6f258bcd8913,EXTRECON-5c7257ad3cc39f8fd8851e10,cog_2025_168274,unclear,unclear,2019,vacant_position_observation,vacancy_rate_explicit,9,9,,vacancy_without_elimination,matched_staffing_ready,a00d9ffd8f4afa2c7dad884e4720a9cac910a1ece32be260049cc3d65c9c7753,45b04f8bccf77ea86b66b0c965108acd5778d0fe05e45d9631c7f7b952ff79e6,
EXTSTAFF-8edab4bc1e3698fd163a5939,EXTRECON-1d5f5077d007c83d26d6cd0d,cog_2025_168274,unclear,unclear,2019,vacant_position_observation,vacancy_rate_explicit,16.6,16.6,,vacancy_without_elimination,matched_staffing_ready,a00d9ffd8f4afa2c7dad884e4720a9cac910a1ece32be260049cc3d65c9c7753,279e76db86ade72cff20a56cc22543007f50a89d862e05cd15584832f05bc450,
EXTSTAFF-61a2eccbb7a5ddb41d0035cb,EXTRECON-6db22fdf3992ede49ef38eda,cog_2025_168274,unclear,unclear,2019,vacant_position_observation,vacancy_rate_explicit,$500,500,,vacancy_without_elimination,matched_staffing_ready,a00d9ffd8f4afa2c7dad884e4720a9cac910a1ece32be260049cc3d65c9c7753,fce7b79429ec80f0dd58b97733cd95775853f3e3480a1aa533b6b30ace54734d,
EXTSTAFF-d279b58de655747a98d1a243,EXTRECON-3149cdb172b5f404299f58ad,cog_2025_168274,unclear,unclear,2019,vacant_position_observation,vacancy_rate_explicit,14.1,14.1,,vacancy_without_elimination,matched_staffing_ready,a00d9ffd8f4afa2c7dad884e4720a9cac910a1ece32be260049cc3d65c9c7753,75e364678757e95624c3e731f4d76d413b95ac11f33d15630ac519fd584cd0a4,
EXTSTAFF-65391a90b5ecc1eb6de03786,EXTRECON-267ff0316634941eed8f6a42,cog_2025_168274,unclear,unclear,2019,vacant_position_observation,vacancy_rate_explicit,12.8,12.8,,vacancy_without_elimination,matched_staffing_ready,a00d9ffd8f4afa2c7dad884e4720a9cac910a1ece32be260049cc3d65c9c7753,9df6a6d23d492bcd5da06b880749e0353e85caee2d948732492b97550c66264e,
EXTSTAFF-7c267456344d5fe42ae7f867,EXTRECON-137db95017620ba083f364cb,cog_2025_168274,unclear,unclear,2019,vacant_position_observation,vacancy_rate_explicit,12%,12,,vacancy_without_elimination,matched_staffing_ready,a00d9ffd8f4afa2c7dad884e4720a9cac910a1ece32be260049cc3d65c9c7753,41d931a8949360bcda49bd4cf1fa6b3f17791aced61b95fd8f71dbae59af2562,
EXTSTAFF-b826b0d647481dcf486f27ae,EXTRECON-18d9bacee4b0a057d4d8a5e1,cog_2025_168274,unclear,unclear,2019,vacant_position_observation,vacant_positions,22,22,,vacancy_without_elimination,matched_staffing_ready,a00d9ffd8f4afa2c7dad884e4720a9cac910a1ece32be260049cc3d65c9c7753,45fb945c23b1342c84543eee623ffba046ac34180d943a88ea7ebd4a36e6675d,MECH-06
EXTSTAFF-625949d3228301b7951314e0,EXTRECON-64ee218956f91b9342bfe76f,cog_2025_168274,unclear,unclear,2019,vacant_position_observation,vacancy_rate_explicit,30,30,,vacancy_without_elimination,matched_staffing_ready,a00d9ffd8f4afa2c7dad884e4720a9cac910a1ece32be260049cc3d65c9c7753,293b81950de8456dc821b52cfeeb6db4f5597a107a02ae7d2a77cabe2077b346,
EXTSTAFF-97dfd8121a581d9952b3aaa2,EXTRECON-2ddafe274fa766110ad46445,cog_2025_174424,unclear,unclear,2019,vacant_position_observation,vacant_positions,Probationary Status,Probationary Status,,vacancy_without_elimination,matched_staffing_ready,f4eace5173f57077c7ebf47ae371d9c2d1e69b71eab3ddf6a92d9a035f07ef6c,ac713ec2ef1e62c3632a4e1e36d315101bd1878e532285b3934d0dedc4793530,MECH-06
EXTSTAFF-668cdd1a03dd063bb3a901d4,EXTRECON-9af2e676d6021f5378bbf417,cog_2025_174424,unclear,unclear,2019,vacant_position_observation,vacant_positions,Temporary Employment Agencies,Temporary Employment Agencies,,vacancy_without_elimination,matched_staffing_ready,f4eace5173f57077c7ebf47ae371d9c2d1e69b71eab3ddf6a92d9a035f07ef6c,535c7a238bbc1b19ebca1c58bbe61d3c70100d13d23dd3190858f8bf814a758c,MECH-06
EXTSTAFF-513097743c32040914d8bdb3,EXTRECON-a637847d3d4375032fcade19,cog_2025_204738,unclear,unclear,2025,vacant_position_observation,vacancy_rate_explicit,2.8%,2.8,,vacancy_without_elimination,matched_staffing_ready,01afdabab5d58ffb847e36600796677aeb1c538bd3c8738a6f44b26750f660b3,0b1bcbc41a7cefdcc47c3665d52c591632d644c644abaff01d61cfd1f117853c,
EXTSTAFF-fd71018cea3542e6154722aa,EXTRECON-47720f28d3f698b4f13f9ba1,cog_2025_204738,unclear,unclear,2025,vacant_position_observation,vacant_positions,"2,531",2531,,vacancy_without_elimination,matched_staffing_ready,01afdabab5d58ffb847e36600796677aeb1c538bd3c8738a6f44b26750f660b3,033e3e4b69d99a73a320dca674b38a0ca88717c47e7966be8451a63932dccd3c,MECH-06
EXTSTAFF-6715aa9b671531c0e688b0cf,EXTRECON-763a876a37c5b086f648fb7b,cog_2025_204738,unclear,unclear,2025,vacant_position_observation,vacancy_rate_explicit,7.1%,7.1,,vacancy_without_elimination,matched_staffing_ready,01afdabab5d58ffb847e36600796677aeb1c538bd3c8738a6f44b26750f660b3,519b7d3a99c05a6db5c76039fab4909a92f2c3890e85f9321de19631d5b97ef4,
EXTSTAFF-5ca76c0fef5f2519b525f9ca,EXTRECON-19c0825ac48b9376f97267f1,cog_2025_204738,unclear,unclear,2025,vacant_position_observation,vacant_positions,"1,877",1877,,vacancy_without_elimination,matched_staffing_ready,01afdabab5d58ffb847e36600796677aeb1c538bd3c8738a6f44b26750f660b3,6086c73dd3d46729525fdae1e95d401235bd658865df0522642d106f957ca6f3,MECH-06
EXTSTAFF-c35ec41e67e3234478d1d9cf,EXTRECON-f3bba4310207f55c7a822e1a,cog_2025_204738,unclear,unclear,2025,vacant_position_observation,vacancy_rate_explicit,5.6%,5.6,,vacancy_without_elimination,matched_staffing_ready,01afdabab5d58ffb847e36600796677aeb1c538bd3c8738a6f44b26750f660b3,b1c3e0103400aa9ff0ddc15ccae74b5df3d03b8ad05abc5a3fdc81404f0634c1,
EXTSTAFF-5565139da408166337806bb4,EXTRECON-0e9fb3edec6a2c926b82d51c,cog_2025_204738,unclear,unclear,2025,vacant_position_observation,vacant_positions,"2,688",2688,,vacancy_without_elimination,matched_staffing_ready,01afdabab5d58ffb847e36600796677aeb1c538bd3c8738a6f44b26750f660b3,af0c0831f60a1beb40dc885ca3886f5da15002871e405111c9bc7afe19d05661,MECH-06
EXTSTAFF-7162a6237a2401e4d4ca30b3,EXTRECON-f493c6afe0fda4a4f6c18d92,cog_2025_204738,unclear,unclear,2025,vacant_position_observation,vacancy_rate_explicit,5.9%,5.9,,vacancy_without_elimination,matched_staffing_ready,01afdabab5d58ffb847e36600796677aeb1c538bd3c8738a6f44b26750f660b3,3a7b71c824f8c146497783e68de7d1349a977dd5a205bb746a9fe61d6e2adeda,
