scout_candidate_id,scout_target_id,lane_id,shard_id,worker_id,state,region,municipality,county,unit_type_hint,occupation_group_hint,possible_bargaining_unit,possible_cycle_or_year,source_title,source_locator_or_url,source_domain,normalized_locator,source_family_hint,document_type_hint,source_family_confidence,possible_mechanism_hints,sanitized_snippet,search_query_family,broad_geographic_target_reason,source_family_diversification_reason,matched_safety_non_safety_opportunity_flag,duplicate_locator_flag,prior_seen_locator_flag,candidate_quality_tier,verification_status,download_status,extraction_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,notes,discovery_run_id,lane_completed_at,candidate_id,canonical_review_locator,review_score,review_score_reasons,primary_bucket,priority_bucket,prior_duplicate_source,cba_non_cba_hint,review_method,source_review_status
B4X2500LIVE-20260729-001157,B4X2500-20260729-01156,scout_lane_001,broad_4x2500_shard_001,worker_001,NH,Northeast,Dublin,Cheshire County (33005; primary),non_safety,non_safety,,unclear,TOWN POLICIES AND ORDINANCES (index incl. health-insurance stipend in lieu; effective-date + cost-of-living/wage-increase exclusion),https://www.townofdublin.org/DocumentCenter/View/715/ordinance_policy_index2025,townofdublin.org,https://townofdublin.org/DocumentCenter/View/715/ordinance_policy_index2025,unknown_or_needs_review,index_page,low,non_safety_constraint_signal,"May help anchor ordinary/non-safety civilian compensation administration (e.g., stipend in lieu of health benefits and how it interacts with wage/cost-of-living increases).",salary_wage_schedule,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,medium_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:00:23.506104-04:00,B4X2500LIVE-20260729-001157,https://townofdublin.org/DocumentCenter/View/715/ordinance_policy_index2025,47,upstream_quality_medium_candidate:12;source_family_unknown_or_needs_review:2;document_type_index_page:3;family_confidence_low:0;unit_hint_non_safety:10;mechanism_hint_present:8;structured_web_locator:5;compensation_or_labor_terms:5;non_cba_source_diversity:2,repair_needed,repair_needed,,non_cba_or_other_hint,local_metadata_title_snippet_url_only,not_source_reviewed
B4X2500LIVE-20260729-001165,B4X2500-20260729-01158,scout_lane_001,broad_4x2500_shard_001,worker_001,NH,Northeast,Gorham,Coos County (33007; primary),unclear,unclear,,unclear,Town of Gorham NH Police Department page (links to union contracts),https://www.gorhamnh.gov/pages/police-department,gorhamnh.gov,https://gorhamnh.gov/pages/police-department,unknown_or_needs_review,context_only,low,,"Provides the authoritative navigation path to police union contract files for Gorham, NH.",civil_service_hr_pay,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,high_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:00:23.506104-04:00,B4X2500LIVE-20260729-001165,https://gorhamnh.gov/pages/police-department,36,upstream_quality_high_candidate:18;source_family_unknown_or_needs_review:2;document_type_context_only:3;family_confidence_low:0;unit_hint_unclear:2;structured_web_locator:5;government_domain_hint:4;non_cba_source_diversity:2,repair_needed,repair_needed,,non_cba_or_other_hint,local_metadata_title_snippet_url_only,not_source_reviewed
B4X2500LIVE-20260729-001169,B4X2500-20260729-01159,scout_lane_001,broad_4x2500_shard_001,worker_001,NH,Northeast,Goshen,Sullivan County (33019; primary),non_safety,non_safety,,unclear,Job Posting: Road Agent (includes explicit 'PAY RANGE' for a Town position),https://goshennh.org/job-posting-road-agent/,goshennh.org,https://goshennh.org/job-posting-road-agent,unknown_or_needs_review,context_only,low,non_safety_constraint_signal,"Explicit municipal pay range for a non-safety Town role could inform wage benchmarking, but may not meet 'binding wage' comparator requirements.",compensation_classification_study,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:00:23.506104-04:00,B4X2500LIVE-20260729-001169,https://goshennh.org/job-posting-road-agent,40,upstream_quality_low_candidate:5;source_family_unknown_or_needs_review:2;document_type_context_only:3;family_confidence_low:0;unit_hint_non_safety:10;mechanism_hint_present:8;structured_web_locator:5;compensation_or_labor_terms:5;non_cba_source_diversity:2,repair_needed,repair_needed,,non_cba_or_other_hint,local_metadata_title_snippet_url_only,not_source_reviewed
B4X2500LIVE-20260729-001186,B4X2500-20260729-01175,scout_lane_001,broad_4x2500_shard_001,worker_001,NH,Northeast,Warner,Merrimack County (33013; primary),non_safety,non_safety,,unclear,"2017 Town of Warner, NH Total Compensation Survey (Participant Report)",https://warnernh.gov/tow/HR/WS2017_ParticipantReport.pdf,warnernh.gov,https://warnernh.gov/tow/HR/WS2017_ParticipantReport.pdf,unknown_or_needs_review,index_page,low,,Supports discovery context for the Town’s broader compensation/pay processes (but is unlikely to be a binding comparator by itself).,labor_relations_index,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:00:23.506104-04:00,B4X2500LIVE-20260729-001186,https://warnernh.gov/tow/HR/WS2017_ParticipantReport.pdf,41,upstream_quality_low_candidate:5;source_family_unknown_or_needs_review:2;document_type_index_page:3;family_confidence_low:0;unit_hint_non_safety:10;structured_web_locator:5;document_shaped_locator:5;government_domain_hint:4;compensation_or_labor_terms:5;non_cba_source_diversity:2,repair_needed,repair_needed,,non_cba_or_other_hint,local_metadata_title_snippet_url_only,not_source_reviewed
B4X2500LIVE-20260729-001187,B4X2500-20260729-01176,scout_lane_001,broad_4x2500_shard_001,worker_001,NH,Northeast,Webster,Merrimack County (33013; primary),non_safety,non_safety,,unclear,Town of Webster Personnel Policies and Procedures,https://www.webster-nh.gov/home/files/personnel-policies-procedures,webster-nh.gov,https://webster-nh.gov/home/files/personnel-policies-procedures,unknown_or_needs_review,insufficient_source,low,,May indicate how pay actions are handled administratively (context for locating wage-setting attachments elsewhere).,broad_pay_document_index,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,medium_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:00:23.506104-04:00,B4X2500LIVE-20260729-001187,https://webster-nh.gov/home/files/personnel-policies-procedures,30,upstream_quality_medium_candidate:12;source_family_unknown_or_needs_review:2;document_type_insufficient_source:-10;family_confidence_low:0;unit_hint_non_safety:10;structured_web_locator:5;government_domain_hint:4;compensation_or_labor_terms:5;non_cba_source_diversity:2,repair_needed,repair_needed,,non_cba_or_other_hint,local_metadata_title_snippet_url_only,not_source_reviewed
B4X2500LIVE-20260729-001188,B4X2500-20260729-01176,scout_lane_001,broad_4x2500_shard_001,worker_001,NH,Northeast,Webster,Merrimack County (33013; primary),unclear,unclear,,unclear,Ordinances and Policies 2023 (includes Payroll/Pay Administration policy sections),https://www.webster-nh.gov/sites/g/files/vyhlif4021/f/uploads/ordinances_and_policies_2023.pdf,webster-nh.gov,https://webster-nh.gov/sites/g/files/vyhlif4021/f/uploads/ordinances_and_policies_2023.pdf,unknown_or_needs_review,insufficient_source,low,non_safety_constraint_signal,Potential locator for where the Town directs that pay increases/rates are set/approved (used as a pathway to wage-source documents).,broad_pay_document_index,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,medium_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:00:23.506104-04:00,B4X2500LIVE-20260729-001188,https://webster-nh.gov/sites/g/files/vyhlif4021/f/uploads/ordinances_and_policies_2023.pdf,35,upstream_quality_medium_candidate:12;source_family_unknown_or_needs_review:2;document_type_insufficient_source:-10;family_confidence_low:0;unit_hint_unclear:2;mechanism_hint_present:8;structured_web_locator:5;document_shaped_locator:5;government_domain_hint:4;compensation_or_labor_terms:5;non_cba_source_diversity:2,repair_needed,repair_needed,,non_cba_or_other_hint,local_metadata_title_snippet_url_only,not_source_reviewed
B4X2500LIVE-20260729-001206,B4X2500-20260729-01185,scout_lane_001,broad_4x2500_shard_001,worker_001,NJ,Northeast,Avon-by-the-Sea,Monmouth County (34025; primary),non_safety,non_safety,,unclear,Chapter 43: Salaries and Compensation (landing/index page),https://ecode360.com/35035453,ecode360.com,https://ecode360.com/35035453,unknown_or_needs_review,index_page,low,non_safety_constraint_signal,May provide a pointer to the Borough’s published salary/compensation chapter for non-safety wage setting.,agenda_minutes_attachment,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:00:23.506104-04:00,B4X2500LIVE-20260729-001206,https://ecode360.com/35035453,40,upstream_quality_low_candidate:5;source_family_unknown_or_needs_review:2;document_type_index_page:3;family_confidence_low:0;unit_hint_non_safety:10;mechanism_hint_present:8;structured_web_locator:5;compensation_or_labor_terms:5;non_cba_source_diversity:2,repair_needed,repair_needed,,non_cba_or_other_hint,local_metadata_title_snippet_url_only,not_source_reviewed
B4X2500LIVE-20260729-001229,B4X2500-20260729-01195,scout_lane_001,broad_4x2500_shard_001,worker_001,NJ,Northeast,Deal,Monmouth County (34025; primary),unclear,unclear,,unclear,Ordinance 1135 Chapter IV: Police Dept (code chapter page — may include employment-related provisions but not confirmed as binding wage/labor terms from retrieved index snippet),https://dealboroughnj.gov/document/ordinance1135-chap-4-police-department/,dealboroughnj.gov,https://dealboroughnj.gov/document/ordinance1135-chap-4-police-department,unknown_or_needs_review,context_only,low,,"May contain personnel or employment policy provisions for police department administration, potentially pointing to salary/compensation references.",compensation_classification_study,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:00:23.506104-04:00,B4X2500LIVE-20260729-001229,https://dealboroughnj.gov/document/ordinance1135-chap-4-police-department,28,upstream_quality_low_candidate:5;source_family_unknown_or_needs_review:2;document_type_context_only:3;family_confidence_low:0;unit_hint_unclear:2;structured_web_locator:5;government_domain_hint:4;compensation_or_labor_terms:5;non_cba_source_diversity:2,repair_needed,repair_needed,,non_cba_or_other_hint,local_metadata_title_snippet_url_only,not_source_reviewed
B4X2500LIVE-20260729-001232,B4X2500-20260729-01196,scout_lane_001,broad_4x2500_shard_001,worker_001,NJ,Northeast,Delanco,Burlington County (34005; primary),police,police,,2019-07-01 to 2022-06-30 (as stated by ProPublica; underlying contract PDF URL not accessible due to 403),How the Police Bank Millions Through Their Union Contracts (Delanco township reference),https://www.propublica.org/article/new-jersey-police-contracts,propublica.org,https://propublica.org/article/new-jersey-police-contracts,unknown_or_needs_review,context_only,low,,"Indicates an asserted Delanco police union contract effective July 1, 2019 through June 30, 2022, but does not provide the municipal contract document itself.",personnel_policy,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:00:23.506104-04:00,B4X2500LIVE-20260729-001232,https://propublica.org/article/new-jersey-police-contracts,32,upstream_quality_low_candidate:5;source_family_unknown_or_needs_review:2;document_type_context_only:3;family_confidence_low:0;unit_hint_police:10;cycle_or_year_present:5;structured_web_locator:5;non_cba_source_diversity:2,repair_needed,repair_needed,,non_cba_or_other_hint,local_metadata_title_snippet_url_only,not_source_reviewed
B4X2500LIVE-20260729-001248,B4X2500-20260729-01202,scout_lane_001,broad_4x2500_shard_001,worker_001,NJ,Northeast,Eastampton,Burlington County (34005; primary),unclear,unclear,,unclear,Chapter 107: Salaries and Compensation (Eastampton Township Code Reference),https://ecode360.com/15338284,ecode360.com,https://ecode360.com/15338284,unknown_or_needs_review,index_page,low,,May help navigate to Eastampton’s salary/compensation ordinance framework.,mou_settlement,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:00:23.506104-04:00,B4X2500LIVE-20260729-001248,https://ecode360.com/15338284,24,upstream_quality_low_candidate:5;source_family_unknown_or_needs_review:2;document_type_index_page:3;family_confidence_low:0;unit_hint_unclear:2;structured_web_locator:5;compensation_or_labor_terms:5;non_cba_source_diversity:2,repair_needed,repair_needed,,non_cba_or_other_hint,local_metadata_title_snippet_url_only,not_source_reviewed
