retained_source_id,candidate_id,lane_id,priority_tier,quality_label,source_url_or_locator,source_title,municipality,state,derived_region,unit_type,occupation_group,bargaining_unit_name,contract_or_document_period,inferred_cycle_start,inferred_cycle_end,source_family,target_mechanism_family,same_city_match_status,overlapping_cycle_status,verification_status,verification_reason,source_review_download_status,download_status,content_type_hint,file_extension,file_size_bytes,file_sha256,local_retained_path,duplicate_file_group_id,extraction_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,source_review_timestamp,file_integrity_status,readiness_status,readiness_reason,page_count,pdf_encrypted_or_locked,pdf_has_text_layer_hint,pdf_version_hint,bounded_text_probe_pages,bounded_text_signal_character_count,html_text_readiness_hint,html_probe_bytes,html_visible_text_character_count,html_link_count,html_script_count,readiness_review_status,readiness_notes,exclusion_layer,preserved_exclusion_status,gap_priority_score,gap_priority_reason,verified_municipality,verified_state,verified_region,verified_unit_type,verified_source_family,verified_contract_or_document_period,locator_accessibility_status,verification_timestamp,candidate_only_lineage_status,http_status,notes,excluded_from_readiness_queue
RS556-e67c2b4b78111711d031,TS4L-fc1d04f5c05c47b44bfa,lane_3,tier_c,verification_ready_low,https://ted.cviog.uga.edu/financial-documents/sites/default/files//budgetdoc/budget-report/city-holly-springs-fy2016-budget-report.pdf,"City of Holly Springs, GA — FY2016 Budget Report (PDF)",Holly Springs,GA,South,non_safety_municipal_units,Municipal (citywide budget; includes personnel cost details),,FY2016 budget,2016-01-01,2016-12-31,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,exact_city_match,overlaps_2014_2024_window,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,retained_downloaded_source,downloaded_retained,application/pdf,.pdf,7136803,e55d9f93df09d7c6bf8120d25249ce6bdb0c27bfd8f9d1907fb7c0c2c4eb12e0,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-e67c2b4b78111711d031.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:41:15Z,integrity_pass,ocr_later_or_defer,bounded_first_pages_do_not_show_usable_text_layer,14,false,false,1.4,3,0,not_applicable,0,0,0,0,reviewed_local_file_metadata_only,"No URL open, download, OCR, rendering, saved page text, evidence extraction, rating, ingestion, codification, model analysis, or causal work occurred.",readiness_review,ocr_later_or_defer,,,,,,,,,,,,,,
RS556-e9994a63ed1f74edde7a,TS4L-8432df312d0664516d2a,lane_3,tier_c,verification_ready_low,https://www.pa.gov/content/dam/copapwp-pagov/en/dli/documents/individuals/labor-management-relations/plrb/documents/orders/2014/may/shaler%20area%20school%20district%20pe10-408.pdf,Commonwealth of Pennsylvania (PLRB) order – Shaler Area School District (PE10-408) (May 2014 folder),Shaler,PA,Northeast,non_safety_municipal_units,Education bargaining unit context (non-safety categories may be implicated; specific unit not asserted here),,2014 (order document in 2014 PLRB orders folder),,2014-12-31,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,same_municipality_name_match,overlaps_target_window,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,retained_downloaded_source,downloaded_retained,application/pdf,.pdf,145505,d0626e526e039946f4def1e3ecb293bf6ee8d3c576c75ab10d5b06cb9fb3d861,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-e9994a63ed1f74edde7a.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:40:57Z,integrity_pass,needs_review,pdf_encrypted_or_locked,5,true,unknown,1.6,0,0,not_applicable,0,0,0,0,reviewed_local_file_metadata_only,"No URL open, download, OCR, rendering, saved page text, evidence extraction, rating, ingestion, codification, model analysis, or causal work occurred.",readiness_review,needs_review,,,,,,,,,,,,,,
RS556-ebebb589cd7c8a1848e7,TS4L-d1d786ae4928a2d5608f,lane_3,tier_c,verification_ready_low,https://www.in.gov/cities/logansport/files/ordinances/2022/ORDINANCE-2022-37-FIXING-SALARIES-FOR-APPOINTED-OFFICIALS-AND-EMPLOYEES-OF-THE-CITY-FOR-YOU-2023.pdf,Ordinance 2022-37 (City of Logansport) — Fixing Salaries for Appointed Officials and Employees of the City (for the Year 2023),Logansport,IN,Midwest,non_safety_municipal_units,"appointed officials and employees (municipal, non-safety)",,2023,2023-01-01,2023-12-31,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,same_municipality_match,overlaps_2014_2024_target_window,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,retained_downloaded_source,downloaded_retained,application/pdf,.pdf,246985,0824add7affba6877060d592692cba56bedfffef545f4eb4f863a645368f4aaf,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-ebebb589cd7c8a1848e7.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:41:12Z,integrity_pass,ocr_later_or_defer,bounded_first_pages_do_not_show_usable_text_layer,5,false,false,1.3,3,0,not_applicable,0,0,0,0,reviewed_local_file_metadata_only,"No URL open, download, OCR, rendering, saved page text, evidence extraction, rating, ingestion, codification, model analysis, or causal work occurred.",readiness_review,ocr_later_or_defer,,,,,,,,,,,,,,
RS556-0e49b518df67250a1563,TS4L-dcbdd33e7993abd1a415,lane_4,tier_c,verification_ready_medium,https://www.exeternh.gov/sites/default/files/fileattachments/human_resources/page/13581/firefighters_assoc_2019-2022_agreement.pdf,"Exeter Firefighters Association CBA 2019-2022 (Town of Exeter, NH)",Exeter,NH,Northeast,safety_and_non_safety_compensation_units,Safety - Firefighters,Exeter Firefighters Association (Local bargaining unit; firefighter ranks incl. lieutenants/inspector per Town materials),2019-2022,2019-01-01,2022-12-31,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,"Same municipality (Exeter, NH) implied by source host and Town-of-Exeter CBA filename",Overlaps target window 2014-2024 (covers 2019-2022 portion),verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,retained_downloaded_source,downloaded_retained,application/pdf,.pdf,2159162,0f0784bb93f193be4f63be129f4935a7d9f4a07e6724a603beb69bc7b2c9b760,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-0e49b518df67250a1563.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:41:48Z,integrity_pass,ocr_later_or_defer,bounded_first_pages_do_not_show_usable_text_layer,21,false,false,1.3,3,0,not_applicable,0,0,0,0,reviewed_local_file_metadata_only,"No URL open, download, OCR, rendering, saved page text, evidence extraction, rating, ingestion, codification, model analysis, or causal work occurred.",readiness_review,ocr_later_or_defer,,,,,,,,,,,,,,
RS556-21410c608fd2843ed60b,TS4L-4f83252227b41886bddf,lane_4,tier_c,verification_ready_medium,https://www.paauditor.gov/Media/Default/Reports/MunCalnTwpPPP030420.pdf,Pennsylvania Auditor General — Caln Township Police Pension Plan Compliance Audit (mentions CBA period),Caln,PA,Northeast,safety_and_non_safety_compensation_units,Police (public safety),Caln Township police CBA (Police Officers Association referenced indirectly via “collective bargaining agreement”),"January 1, 2018 to December 31, 2022 (per audit text)",2018-01-01,2022-12-31,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,same_municipality_expected,overlaps_target_window,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,retained_downloaded_source,downloaded_retained,application/pdf,.pdf,411707,d258ce7b392af1baa240bb83cf28b137a1fd95745fa5bf3fb3054ca1aee525b2,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-21410c608fd2843ed60b.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:41:28Z,integrity_pass,needs_review,pdf_encrypted_or_locked,17,true,unknown,1.6,0,0,not_applicable,0,0,0,0,reviewed_local_file_metadata_only,"No URL open, download, OCR, rendering, saved page text, evidence extraction, rating, ingestion, codification, model analysis, or causal work occurred.",readiness_review,needs_review,,,,,,,,,,,,,,
RS556-4d0cc5835350a5c29194,TS4L-66781b9c918f7f6f80cb,lane_4,tier_c,verification_ready_low,https://lewisvillenc.net/sites/default/files/uploads/Finance/budget_ordinance_2020-2021.pdf,"Town of Lewisville, NC Budget Ordinance 2020-2021 (includes Appendix B: Salary Ranges by Pay Grade)",Lewisville,NC,South,safety_and_non_safety_compensation_units,safety_and_non_safety_compensation_units,,Fiscal Year 2020-2021 (budget ordinance; includes Appendix B Salary Ranges by Pay Grade),2020-07-01,2021-06-30,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,exact_city_match,overlaps_target_window_2014_2024,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,retained_downloaded_source,downloaded_retained,application/pdf,.pdf,1760106,f059e4b8166ed7b25ef2fc7c4868ae579f0950090bc867ece7b0d0dfffd1378b,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-4d0cc5835350a5c29194.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:41:32Z,integrity_pass,ocr_later_or_defer,bounded_first_pages_do_not_show_usable_text_layer,15,false,false,1.4,3,0,not_applicable,0,0,0,0,reviewed_local_file_metadata_only,"No URL open, download, OCR, rendering, saved page text, evidence extraction, rating, ingestion, codification, model analysis, or causal work occurred.",readiness_review,ocr_later_or_defer,,,,,,,,,,,,,,
RS556-65e7fc61b20991f4a83e,TS4L-b2324824b27e73af618e,lane_4,tier_c,verification_ready_medium,https://www.ci.durham.nh.us/sites/default/files/fileattachments/business_office/page/18581/dpoa_2022-2024_contract_final.pdf,DPOA 2022-2024 Contract Final (Durham Police Officers’ Union / NEPBA Local #21),Durham,NH,Northeast,safety_and_non_safety_compensation_units,Police (sworn),"Durham Police Officers’ Union, NEPBA Local #21 (DPOA)","January 1, 2022 through December 31, 2024",2022-01-01,2024-12-31,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,same_municipality_match,overlaps_2014_2024_window,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,retained_downloaded_source,downloaded_retained,application/pdf,.pdf,1014885,51a78b1d5e1185e92e5b5bb91a0d137ebf726e260c9cca83a59af5a22af3d4bc,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-65e7fc61b20991f4a83e.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:41:44Z,integrity_pass,ocr_later_or_defer,bounded_first_pages_do_not_show_usable_text_layer,44,false,false,1.7,3,0,not_applicable,0,0,0,0,reviewed_local_file_metadata_only,"No URL open, download, OCR, rendering, saved page text, evidence extraction, rating, ingestion, codification, model analysis, or causal work occurred.",readiness_review,ocr_later_or_defer,,,,,,,,,,,,,,
RS556-7c320bbe5a9886d6cdce,TS4L-01c9681542873225683e,lane_4,tier_c,verification_ready_medium,https://scott-twp.com/wp-content/uploads/2021/01/2021-Adopted-Budget.pdf,Scott Township Adopted Budget (2021),Scott,PA,Northeast,safety_and_non_safety_compensation_units,Police Department (safety) and clerical/other bargaining unit context (non-safety-adjacent),Clerical union contract referenced; police contract referenced (details not confirmed in lead search results),Budget year 2021,2021,2021,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,"Exact municipality match (Scott Township, PA).",Overlaps target window (2014-2024).,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,retained_downloaded_source,downloaded_retained,application/pdf,.pdf,2811981,99f3e9a6bf6d1e4c4ad2824cc77db45ea3d0420b8a0afcc6c176372986a104e8,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-7c320bbe5a9886d6cdce.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:41:21Z,integrity_pass,ocr_later_or_defer,bounded_first_pages_do_not_show_usable_text_layer,66,false,false,1.4,3,0,not_applicable,0,0,0,0,reviewed_local_file_metadata_only,"No URL open, download, OCR, rendering, saved page text, evidence extraction, rating, ingestion, codification, model analysis, or causal work occurred.",readiness_review,ocr_later_or_defer,,,,,,,,,,,,,,
RS556-7fd03439c31083ec004e,TS4L-75c78181bf8d6f73a4e1,lane_4,tier_c,verification_ready_medium,https://townofbeekman.gov/wp-content/uploads/2024/08/May-14-2024-Town-Board-Minutes.pdf,"Town of Beekman Town Board Minutes (May 14, 2024) — includes CBA effective dates/amendments for CSEA Local 1000 (AFSCME)",Beekman,NY,Northeast,safety_and_non_safety_compensation_units,"Civil Service Employees Association (CSEA), Local 1000 (AFSCME) town bargaining unit (includes multiple job titles)","CSEA, Local 1000, AFSCME, AFL-CIO — Town of Beekman Unit 6677 / Local 814","January 1, 2021–December 31, 2023 (referenced) and amended/extended to January 1, 2024–December 31, 2027 (referenced in MOA text)",2024-01-01,2027-12-31,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,same_city_expected,overlaps_2014_2024_window_via_2024_start,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,retained_downloaded_source,downloaded_retained,application/pdf,.pdf,3498301,895cf381c5c67acf614d503be45e469a4590cfbf744ebdbd1e83ad05f43dc7e5,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-7fd03439c31083ec004e.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:41:32Z,integrity_pass,ocr_later_or_defer,bounded_first_pages_do_not_show_usable_text_layer,87,false,false,1.6,3,0,not_applicable,0,0,0,0,reviewed_local_file_metadata_only,"No URL open, download, OCR, rendering, saved page text, evidence extraction, rating, ingestion, codification, model analysis, or causal work occurred.",readiness_review,ocr_later_or_defer,,,,,,,,,,,,,,
RS556-a7b673eac171cabec05a,TS4L-bc4151c30deb416cd547,lane_4,tier_c,verification_ready_medium,https://www.paauditor.gov/wp-content/uploads/audits-archive/Media/Default/Reports/MunAmityTwpPPP061024.pdf,Pennsylvania Auditor General — Municipal Amity Township Police Pension Plan (PPP) Compliance Audit (PDF),Amity,PA,Northeast,safety_and_non_safety_compensation_units,Safety (Police pension/covered police employes referenced by municipal pension compliance context),Police bargaining/collective bargaining agreement (referenced as affecting the plan in snippet),2014-2024 target window,,,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,"Amity Township, PA (direct same-city match as stated in document locator/title)",Likely relevant to 2014–2024 planning/implementation history; exact CBA cycle dates not explicit in snippet,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,retained_downloaded_source,downloaded_retained,application/pdf,.pdf,295543,f809ca4a6ec188d30f347604b380e3546f60d9a6b8be7ebdbdeeeaed194347f7,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-a7b673eac171cabec05a.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:41:44Z,integrity_pass,needs_review,pdf_encrypted_or_locked,11,true,unknown,1.6,0,0,not_applicable,0,0,0,0,reviewed_local_file_metadata_only,"No URL open, download, OCR, rendering, saved page text, evidence extraction, rating, ingestion, codification, model analysis, or causal work occurred.",readiness_review,needs_review,,,,,,,,,,,,,,
RS556-b8f710d3c00b6e755d4e,TS4L-915ec02a6056efc5e4e0,lane_4,tier_c,verification_ready_medium,https://webgen1files1.revize.com/hooksettnhtmp/2014-2015.pdf,"Hooksett NH 2014-2015 (Town document; includes references to Hooksett Police Union Local 46, NEPBA, and contract period references within)",Hooksett,NH,Northeast,safety_and_non_safety_compensation_units,Police / Public Safety (safety) and Town compensation context,"Hooksett Police Union Local 46, NEPBA (referenced within document)",Referenced contract period(s) include 2016-2017 and related NEPBA negotiation context (document labeled 2014-2015).,2014-01-01,2017-12-31,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,same_city_match,partially_overlaps_target_window,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,retained_downloaded_source,downloaded_retained,application/pdf,.pdf,21636389,26a7bc26b6f0e298430664a15d640227071a7e3cbf707a4f4c32f58ee33440ec,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-b8f710d3c00b6e755d4e.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:41:40Z,integrity_pass,oversized_for_text_pass,pdf_exceeds_bounded_text_pass_size_or_page_limit,280,false,unknown,1.6,0,0,not_applicable,0,0,0,0,reviewed_local_file_metadata_only,"No URL open, download, OCR, rendering, saved page text, evidence extraction, rating, ingestion, codification, model analysis, or causal work occurred.",readiness_review,oversized_for_text_pass,,,,,,,,,,,,,,
RS556-b95084d79ca94d63bb36,TS4L-6786bdcfba34093dc21b,lane_4,tier_c,verification_ready_low,https://www.townofweddington.com/file/1192/download?token=zRYVGlgY,Town of Weddington – Budget/Forecast document (FY2014-2019 section; includes Fire and Police expenditure growth assumptions),Weddington,NC,South,safety_and_non_safety_compensation_units,Public safety (Police protection; Fire estimated growth; salaries/benefits/payroll taxes assumptions),,FY2014-2019 (forecast/plan section shown),2014,2019,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,"same municipality (Weddington, NC)",overlaps 2014-2024,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,retained_downloaded_source,downloaded_retained,application/pdf,.pdf,22815228,2089876136d500dd4dea481e05ca3a4e5341097c8512184e25b8089dc1ac6fce,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-b95084d79ca94d63bb36.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:41:32Z,integrity_pass,oversized_for_text_pass,pdf_exceeds_bounded_text_pass_size_or_page_limit,148,false,unknown,1.6,0,0,not_applicable,0,0,0,0,reviewed_local_file_metadata_only,"No URL open, download, OCR, rendering, saved page text, evidence extraction, rating, ingestion, codification, model analysis, or causal work occurred.",readiness_review,oversized_for_text_pass,,,,,,,,,,,,,,
