missingness_id,municipality,state,compensation_cycle_or_year,side,role_unit,current_claim_family,current_evidence_status,missing_external_variable,why_variable_matters,expected_claim_upgrade,search_priority,search_family,expected_public_availability,likely_source_family,target_query_hints,existing_source_linkage_fields,external_search_executed
EXTMISS-0af953a2ca379941aa254ac2,Alban,WI,2022,unclear,unclear,budget_pay_plan,implemented,"payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation",confirms whether negotiated or adopted terms became operative and paid,confirms whether negotiated or adopted terms became operative and paid,Tier 1,implementation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Alban WI 2022 unclear payroll-effective date,municipality|state|cycle|side|role,false
EXTMISS-04bd62cfab0087c6e7277335,Alban,WI,2022,unclear,unclear,budget_pay_plan,implemented,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",separates wages from benefits and measures recurring total-compensation effects,separates wages from benefits and measures recurring total-compensation effects,Tier 2,benefits_and_total_compensation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Alban WI 2022 unclear pension contributions,municipality|state|cycle|side|role,false
EXTMISS-0898207e796684c64a26ff97,Alban,WI,2022,unclear,unclear,budget_pay_plan,implemented,"authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime",enables hex-density placement and contextual interpretation,enables hex-density placement and contextual interpretation,Tier 2,urbanicity_and_context,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Alban WI 2022 unclear authoritative coordinates,municipality|state|cycle|side|role,false
EXTMISS-42b2ed331b514678e3858145,Albion,IN,2024,safety_combined,safety_combined,retroactivity_implementation,implemented,"actual wages paid, total earnings, overtime, premiums, retroactive payments",upgrades implementation from documented term to paid outcome,upgrades implementation from documented term to paid outcome,Tier 1,payroll_and_earnings,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Albion IN 2024 safety_combined actual wages paid,municipality|state|cycle|side|role,false
EXTMISS-1b9c7c2e13345485df3fc127,Albion,IN,2024,safety_combined,safety_combined,retroactivity_implementation,implemented,"authorized positions, filled positions, vacancy rate, layoffs, attrition",tests vacancy and staffing-reduction mechanisms with denominators,tests vacancy and staffing-reduction mechanisms with denominators,Tier 1,staffing_and_headcount,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Albion IN 2024 safety_combined authorized positions,municipality|state|cycle|side|role,false
EXTMISS-30b5eebd343113bcc2ec271c,Albion,IN,2024,safety_combined,safety_combined,retroactivity_implementation,implemented,"applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies",tests recruitment and retention pressure with comparable administrative outcomes,tests recruitment and retention pressure with comparable administrative outcomes,Tier 1,recruitment_and_retention,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Albion IN 2024 safety_combined applicant counts,municipality|state|cycle|side|role,false
EXTMISS-79f6c5e0b5bd6a5c7171c4da,Albion,IN,2024,safety_combined,safety_combined,retroactivity_implementation,implemented,"employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier",distinguishes contractual progression from compositional or tenure differences,distinguishes contractual progression from compositional or tenure differences,Tier 2,tenure_and_progression,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Albion IN 2024 safety_combined employee tenure,municipality|state|cycle|side|role,false
EXTMISS-c6eb7496ad74e7d663859e09,Albion,IN,2024,safety_combined,safety_combined,retroactivity_implementation,implemented,"payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation",confirms whether negotiated or adopted terms became operative and paid,confirms whether negotiated or adopted terms became operative and paid,Tier 1,implementation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Albion IN 2024 safety_combined payroll-effective date,municipality|state|cycle|side|role,false
EXTMISS-c2cf94e11e42b98a64c6fc2b,Albion,IN,2024,safety_combined,safety_combined,retroactivity_implementation,implemented,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",separates wages from benefits and measures recurring total-compensation effects,separates wages from benefits and measures recurring total-compensation effects,Tier 2,benefits_and_total_compensation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Albion IN 2024 safety_combined pension contributions,municipality|state|cycle|side|role,false
EXTMISS-25ed05e93e6113fd3c8150b0,Albion,IN,2024,safety_combined,safety_combined,retroactivity_implementation,implemented,"authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime",enables hex-density placement and contextual interpretation,enables hex-density placement and contextual interpretation,Tier 2,urbanicity_and_context,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Albion IN 2024 safety_combined authoritative coordinates,municipality|state|cycle|side|role,false
EXTMISS-325715c24a926adedaaf4723,Albion,NY,undated-source-BRMGRS-20260802-dfc4cffc3f03ed51f663fc57,non_safety,non_safety,budget_pay_plan,implemented,"actual wages paid, total earnings, overtime, premiums, retroactive payments",upgrades implementation from documented term to paid outcome,upgrades implementation from documented term to paid outcome,Tier 1,payroll_and_earnings,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Albion NY undated-source-BRMGRS-20260802-dfc4cffc3f03ed51f663fc57 non_safety actual wages paid,municipality|state|cycle|side|role,false
EXTMISS-170d9c36dbbb0f426b174119,Albion,NY,undated-source-BRMGRS-20260802-dfc4cffc3f03ed51f663fc57,non_safety,non_safety,budget_pay_plan,implemented,"authorized positions, filled positions, vacancy rate, layoffs, attrition",tests vacancy and staffing-reduction mechanisms with denominators,tests vacancy and staffing-reduction mechanisms with denominators,Tier 1,staffing_and_headcount,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Albion NY undated-source-BRMGRS-20260802-dfc4cffc3f03ed51f663fc57 non_safety authorized positions,municipality|state|cycle|side|role,false
EXTMISS-a88e86282dd7098974014abd,Albion,NY,undated-source-BRMGRS-20260802-dfc4cffc3f03ed51f663fc57,non_safety,non_safety,budget_pay_plan,implemented,"applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies",tests recruitment and retention pressure with comparable administrative outcomes,tests recruitment and retention pressure with comparable administrative outcomes,Tier 1,recruitment_and_retention,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Albion NY undated-source-BRMGRS-20260802-dfc4cffc3f03ed51f663fc57 non_safety applicant counts,municipality|state|cycle|side|role,false
EXTMISS-a3e0efe406e75a41a2fed4f9,Albion,NY,undated-source-BRMGRS-20260802-dfc4cffc3f03ed51f663fc57,non_safety,non_safety,budget_pay_plan,implemented,"employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier",distinguishes contractual progression from compositional or tenure differences,distinguishes contractual progression from compositional or tenure differences,Tier 2,tenure_and_progression,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Albion NY undated-source-BRMGRS-20260802-dfc4cffc3f03ed51f663fc57 non_safety employee tenure,municipality|state|cycle|side|role,false
EXTMISS-083b392670b88d123236e11b,Albion,NY,undated-source-BRMGRS-20260802-dfc4cffc3f03ed51f663fc57,non_safety,non_safety,budget_pay_plan,implemented,"payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation",confirms whether negotiated or adopted terms became operative and paid,confirms whether negotiated or adopted terms became operative and paid,Tier 1,implementation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Albion NY undated-source-BRMGRS-20260802-dfc4cffc3f03ed51f663fc57 non_safety payroll-effective date,municipality|state|cycle|side|role,false
EXTMISS-621b6fca40fbaaf6e19c2b9a,Albion,NY,undated-source-BRMGRS-20260802-dfc4cffc3f03ed51f663fc57,non_safety,non_safety,budget_pay_plan,implemented,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",separates wages from benefits and measures recurring total-compensation effects,separates wages from benefits and measures recurring total-compensation effects,Tier 2,benefits_and_total_compensation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Albion NY undated-source-BRMGRS-20260802-dfc4cffc3f03ed51f663fc57 non_safety pension contributions,municipality|state|cycle|side|role,false
EXTMISS-81d701956f135413b3b53d5e,Albion,NY,undated-source-BRMGRS-20260802-dfc4cffc3f03ed51f663fc57,non_safety,non_safety,budget_pay_plan,implemented,"authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime",enables hex-density placement and contextual interpretation,enables hex-density placement and contextual interpretation,Tier 2,urbanicity_and_context,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Albion NY undated-source-BRMGRS-20260802-dfc4cffc3f03ed51f663fc57 non_safety authoritative coordinates,municipality|state|cycle|side|role,false
EXTMISS-15f631298cc7845b9cf747d6,Alburtis,PA,2018,police,police,across_the_board_raise,formally_adopted,"actual wages paid, total earnings, overtime, premiums, retroactive payments",upgrades implementation from documented term to paid outcome,upgrades implementation from documented term to paid outcome,Tier 1,payroll_and_earnings,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Alburtis PA 2018 police actual wages paid,municipality|state|cycle|side|role,false
EXTMISS-cbfd9027c968f872a3a94d83,Alburtis,PA,2018,police,police,across_the_board_raise,formally_adopted,"authorized positions, filled positions, vacancy rate, layoffs, attrition",tests vacancy and staffing-reduction mechanisms with denominators,tests vacancy and staffing-reduction mechanisms with denominators,Tier 1,staffing_and_headcount,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Alburtis PA 2018 police authorized positions,municipality|state|cycle|side|role,false
EXTMISS-f516cf6b01968fb9db330fd6,Alburtis,PA,2018,police,police,across_the_board_raise,formally_adopted,"applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies",tests recruitment and retention pressure with comparable administrative outcomes,tests recruitment and retention pressure with comparable administrative outcomes,Tier 1,recruitment_and_retention,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Alburtis PA 2018 police applicant counts,municipality|state|cycle|side|role,false
