implementation_event_id,municipality,state,region,latitude,longitude,compensation_cycle_id,period_start,period_end,mechanism_class,mechanism_subtype,side,beneficiary_unit,implementation_status,pressure_direction,recurring_or_one_time,compensation_type,pay_basis,source_count,evidence_span_count,corroborating_source_count,strongest_evidence_excerpt,human_readable_citation,implementation_confidence,claim_use_status,urbanicity_status,technical_lineage
IMPEVT-c6ae4bcf008084e1638dac1d,Lakeport,CA,West,,,2016,2016,2016,retroactivity_implementation,base_wage,police,police,implemented,unclear,recurring_base,base_wage,percentage,1,1,0,"5% of base wage for the Pay-period(s) so assigned, effective July 16, 2016.","Lakeport, California, Memorandum Of Understanding, 2016.",high,implementation_event_ready,missing_not_validated,"[""WCM-5087b3f6f36460ea2965d7b3""]"
IMPEVT-4f5ec63feec092f68f8d0e04,Lakeport,CA,West,,,2018,2018,2018,retroactivity_implementation,mechanism_only,police,police,implemented,unclear,not_applicable,mechanism_only,unknown,1,2,0,"September 12, 2012 and the provisions were effective January 1, 2013.","Lakeport, California, Memorandum Of Understanding, 2018.",high,implementation_event_ready,missing_not_validated,"[""WCM-9c420cd1881287940b5297f2"",""WCM-c86d690bd3c6b1943adbdbab""]"
IMPEVT-bdd6e53df12c41b78877ca95,Lakeport,CA,West,,,2021,2021,2021,retroactivity_implementation,base_wage,unclear,unclear,implemented,unclear,recurring_base,base_wage,unknown,1,3,0,"LEA = Lakeport Employees' Association, salaries effective 09/18/2021 ‐ Resolution No.","Lakeport, California, Wage Schedule, 2021.",high,implementation_event_ready,missing_not_validated,"[""WCM-22a8efaffbcfb846d2d86df9"",""WCM-b6e01cf2f6c8838d95186f30"",""WCM-e6e853d12fbf769ad3e435ae""]"
IMPEVT-f8a1c26896bc2893649a6c2a,San Juan Bautista,CA,West,,,2022,2022,2022,retroactivity_implementation,mechanism_only,unclear,unclear,formally_adopted,unclear,not_applicable,mechanism_only,unknown,1,1,0,"2022 and became effective January 1, 2023, whether or not they were formally adopted by a local","San Juan Bautista, California, Other Local Government Pay Policy, 2022.",high,implementation_event_ready,missing_not_validated,"[""WCM-15f81ee8cc185f7ed4c7efd9""]"
IMPEVT-6bc59e2ec4dba56bfd75c428,Sand City,CA,West,,,2020,2020,2020,retroactivity_implementation,overtime,police,police,implemented,upward,recurring_non_base,overtime,unknown,1,1,0,"Effective July 1, 2020, the overtime language in the Personnel Manual shall no longer","Sand City, California, Memorandum Of Understanding, 2020.",high,implementation_event_ready,missing_not_validated,"[""WCM-a6e6c44f5eefea41882431bd""]"
IMPEVT-c79fb301352b44e8a76559e1,Sand City,CA,West,,,2024,2024,2024,across_the_board_raise,cola_or_indexing,non_safety,non_safety,implemented,upward,percentage_adjustment,cola_or_indexing,percentage,1,3,0,authorized a COLA of 4% to be granted to the City’s Miscellaneous Employees effective in,"Sand City, California, Wage Schedule, 2024.",high,implementation_event_ready,missing_not_validated,"[""WCM-3a157b7f31c9c3a98cc1c3f6"",""WCM-8d30fd905ca61f31537a2ee8"",""WCM-e92525cb63cd7faa5076c720""]"
IMPEVT-49f72b09e1bceb278b382ee2,Sand City,CA,West,,,2024,2024,2024,across_the_board_raise,across_the_board_raise,police,police,implemented,upward,percentage_adjustment,across_the_board_raise,annual_salary,1,2,0," The City has agreed to a salary increase of 4% effective in FY 24/25, providing","Sand City, California, Memorandum Of Understanding, 2024.",high,implementation_event_ready,missing_not_validated,"[""WCM-0e1549f09712b32e301a9dfb"",""WCM-da120d221cf5c5f2d2965470""]"
IMPEVT-f2d2d0faae37742a9a723e1e,Sand City,CA,West,,,2024,2024,2024,retroactivity_implementation,base_wage,non_safety,non_safety,implemented,unclear,recurring_base,base_wage,annual_salary,1,2,0,"FY 2024-2027 Police Salary Plan Effective June 1, 2025","Sand City, California, Wage Schedule, 2024.",high,implementation_event_ready,missing_not_validated,"[""WCM-0f2d68ad2cfefcb002405a0c"",""WCM-e3ad430ff224c831f86516c9""]"
IMPEVT-f564b30481f3de760899e169,Sand City,CA,West,,,2024,2024,2024,retroactivity_implementation,retroactive_pay,police,police,implemented,upward,retroactive_back_pay,retroactive_pay,percentage,1,1,0,"retroactive pay from July 1, 2024 - December 31 2024, 3% effective July 1, 2025,","Sand City, California, Memorandum Of Understanding, 2024.",high,implementation_event_ready,missing_not_validated,"[""WCM-2ab7b241b3fb43daa482ae12""]"
IMPEVT-b39d3215d11d4e4c5af8394a,Sand City,CA,West,,,2025,2025,2025,across_the_board_raise,across_the_board_raise,police,police,implemented,upward,percentage_adjustment,across_the_board_raise,annual_salary,1,1,0,"Effective the first full pay period following July 1, 2025, a 3% salary increase will be","Sand City, California, Memorandum Of Understanding, 2025.",high,implementation_event_ready,missing_not_validated,"[""WCM-768987956d4463e0c8bc2281""]"
IMPEVT-10a0079ac9a4f17ff854a46f,Sand City,CA,West,,,2025,2025,2025,retroactivity_implementation,cola_or_indexing,non_safety,non_safety,implemented,upward,percentage_adjustment,cola_or_indexing,percentage,1,1,0," 4% COLA for all Non Sworn positions effective June 1, 2025.","Sand City, California, Wage Schedule, 2025.",high,implementation_event_ready,missing_not_validated,"[""WCM-3e161a83169a743c9ea7cd51""]"
IMPEVT-afed8d71aad808f0be591b8e,Sand City,CA,West,,,2026,2026,2026,across_the_board_raise,across_the_board_raise,police,police,implemented,upward,percentage_adjustment,across_the_board_raise,annual_salary,1,1,0,"Effective the first full pay period following July 1, 2026, a 3% salary increase will be","Sand City, California, Memorandum Of Understanding, 2026.",high,implementation_event_ready,missing_not_validated,"[""WCM-f244146ae6a6235da24297aa""]"
IMPEVT-bbcb64d2d93f615d7c9e72df,Sand City,CA,West,,,2026,2026,2026,retroactivity_implementation,mechanism_only,police,police,implemented,unclear,not_applicable,mechanism_only,percentage,1,1,0,"and 3% effective July 1, 2026.","Sand City, California, Memorandum Of Understanding, 2026.",high,implementation_event_ready,missing_not_validated,"[""WCM-930e3d044f8f76e4196b390b""]"
IMPEVT-f23397814113e59542e4d7a4,Solvang,CA,West,,,2025,2025,2025,retroactivity_implementation,mechanism_only,unclear,unclear,implemented,unclear,not_applicable,mechanism_only,unknown,1,3,0,"and/or Non-Represented Employees effective July 1, 2025","Solvang, California, Council Packet Or Minutes, 2025.",high,implementation_event_ready,missing_not_validated,"[""WCM-35b208348b5cbb3f5761e550"",""WCM-8642e987abba6c69f362630d"",""WCM-bd87e810f5cdda873a5aad6b""]"
IMPEVT-19e0f4fd3dd01a4617bb801e,Tulelake,CA,West,,,2021,2021,2021,other_pay_setting_mechanism,mechanism_only,unclear,unclear,formally_adopted,unclear,not_applicable,mechanism_only,unknown,1,1,0,"resolution adopted by the City Council. The City Council, by resolution, shall approve all","Tulelake, California, Civil-Service Or Hr Pay Plan, 2021.",high,implementation_event_ready,missing_not_validated,"[""WCM-540f644c6222a8f72ecc752f""]"
IMPEVT-f473a7a33618bd4f44572808,Waterford,CA,West,,,2025,2025,2025,retroactivity_implementation,mechanism_only,unclear,unclear,implemented,unclear,not_applicable,mechanism_only,unknown,1,1,0,Effective 7/1/25,"Waterford, California, Wage Schedule, 2025.",high,implementation_event_ready,missing_not_validated,"[""WCM-90ced93b315b8ff535ce6c0c""]"
IMPEVT-5f6d3c9413f8895ddd75c250,Westmorland,CA,West,,,2024,2024,2024,retroactivity_implementation,mechanism_only,unclear,unclear,implemented,unclear,not_applicable,mechanism_only,unknown,1,2,0,"WHEREAS, the 2024-2025 Budget is effective on July 1, 2024 and is based upon public","Westmorland, California, Wage Schedule, 2024.",high,implementation_event_ready,missing_not_validated,"[""WCM-3927e8d3b6ce8efbbaaca824"",""WCM-b0fc90da805db3ee0dd59579""]"
IMPEVT-9f8c35be827fcee66044a0cf,Westmorland,CA,West,,,2025,2025,2025,across_the_board_raise,across_the_board_raise,non_safety,non_safety,formally_adopted,unclear,percentage_adjustment,across_the_board_raise,annual_salary,1,1,0,Salary Schedule to be adopted via Resolution 2025-11 at this meeting.,"Westmorland, California, Budget Or Pay Plan, 2025.",high,implementation_event_ready,missing_not_validated,"[""WCM-67b6ec0808007fc70ce1224d""]"
IMPEVT-e5cee12f4c5bde0adebae923,Westmorland,CA,West,,,2025,2025,2025,retroactivity_implementation,mechanism_only,non_safety,non_safety,implemented,unclear,not_applicable,mechanism_only,unknown,1,1,0,"WHEREAS, the 2025-2026 Budget is effective on July 1, 2025 and is based upon public","Westmorland, California, Budget Or Pay Plan, 2025.",high,implementation_event_ready,missing_not_validated,"[""WCM-faf57a47ccb8209ff0aff123""]"
IMPEVT-767919e3b5b106b2126f7a83,Westmorland,CA,West,,,2025,2025,2025,retroactivity_implementation,base_wage,unclear,unclear,implemented,upward,recurring_base,base_wage,annual_salary,1,1,0,"WHEREAS, the increase in salary shall be effective on January 1, 2025","Westmorland, California, Wage Schedule, 2025.",high,implementation_event_ready,missing_not_validated,"[""WCM-a9d2ada822b336b70cb1e3f1""]"
IMPEVT-a9d34b9d58b945d2bdd7e331,Wheatland,CA,West,,,2019,2019,2019,retroactivity_implementation,benefit_cost_change,non_safety,non_safety,implemented,unclear,benefit_cost_shift,benefit_cost_change,benefit_cost_share,1,1,0,"Effective July 1, 2019, all represented regular employees will be eligible for medical insurance","Wheatland, California, Memorandum Of Understanding, 2019.",high,implementation_event_ready,missing_not_validated,"[""WCM-25ff76a280a0052b5382fa2b""]"
IMPEVT-3f00ac0828907a41e1c4de7f,Wheatland,CA,West,,,2025,2025,2025,other_pay_setting_mechanism,base_wage,unclear,unclear,formally_adopted,unclear,recurring_base,base_wage,annual_salary,1,1,0,"Association was approved by the Wheatland City Council on November 25, 2025; and WHEREAS, the City’s Salary Table has been adjusted to reflect the approved","Wheatland, California, Wage Schedule, 2025.",high,implementation_event_ready,missing_not_validated,"[""WCM-9de01962e314fdcfb6f38e50""]"
IMPEVT-fefd8527f2154deae2a6a2b6,Wheatland,CA,West,,,2025,2025,2025,retroactivity_implementation,retroactive_pay,non_safety,non_safety,implemented,upward,retroactive_back_pay,retroactive_pay,annual_salary,1,3,0,"Section 1: Salary ranges effective retroactive to July 1, 2025, and July 1, 2026, are listed in","Wheatland, California, Memorandum Of Understanding, 2025.",high,implementation_event_ready,missing_not_validated,"[""WCM-a0ef15a5d2431d5125625663"",""WCM-e757946bfc4f80b08ba7ecd5"",""WCM-f2db516e401954320dda3295""]"
IMPEVT-dee17436e03700dd96260d04,Castle Pines,CO,,,,2024,2024,2024,market_recruitment_retention,benefit_cost_change,unclear,unclear,implemented,unclear,benefit_cost_shift,benefit_cost_change,range_min_max,1,1,0,"The City Council supports Great Government, which includes recruiting and retaining quality staff, responsive services, strategic planning for a sustainable future, financial stewardship, and an investment in the future of the City. Strategic Goals: • Update City manuals and policies to produce effective and efficient local government services • Develop comprehensive and competitive compensation and staffing plans • Long-range ﬁscal health • Redistrict to reﬂect growth • Enhance public safety • Adopt a strategic approach to City actions 2024 Budget","Castle Pines, CO, Cba Or Compensation Study Or Classification Study Or Wage Schedule, 2024.",high,implementation_event_ready,missing_not_validated,"[""WCM-d6293cd34c34b8d8d46cb2b8""]"
IMPEVT-d4b0ccf6e5b717799a575bf4,Dinosaur,CO,West,,,undated-source-B4X2500LIVE-20260729-004829,,,across_the_board_raise,across_the_board_raise,unclear,unclear,implemented,unclear,percentage_adjustment,across_the_board_raise,annual_salary,1,2,0,"3. Automatic Adjustment of Water Service Rates Effective September 1, 2008. On September 1 of each year, commencing on September 1, 2008, existing monthly rates for all water system users shall be adjusted annually for inflation based on the Consumer Price Index, All Items, for all Urban Consumers, Western Region, Size B/C, published on a monthly basis by the United States Department of Labor (Burea","Dinosaur, CO, Other Local Government Pay Policy, period not explicit.",high,implementation_event_ready,missing_not_validated,"[""WCM-241a24fde336f65177ee56d8"",""WCM-c851f0ef2d8eec30e8d75893""]"
IMPEVT-b7f5719227da87974890a456,Dinosaur,CO,West,,,undated-source-B4X2500LIVE-20260729-004829,,,budget_pay_plan,longevity,unclear,unclear,formally_adopted,mixed,recurring_non_base,longevity,annual_salary,1,1,0,"the level or responsibility of the position, meritorious service, longevity, fiscal and economic conditions, as well as comparable salaries in the private and public sector. Any changes in wages and salaries shall be by ordinance or resolution enacted by the Town Council. Salary changes may be approved by the Town Council as part of the approval of the Town’s annual budget.","Dinosaur, CO, Other Local Government Pay Policy, period not explicit.",high,implementation_event_ready,missing_not_validated,"[""WCM-c4d9e4c7ccd1a7ba09486578""]"
IMPEVT-14a42dbcb10b90c3c7f6a659,Dinosaur,CO,West,,,undated-source-B4X2500LIVE-20260729-004829,,,non_base_compensation,overtime,unclear,unclear,implemented,upward,recurring_non_base,overtime,unknown,1,1,0,"B. Work Schedules for Officers, Professional and Exempt Employees. Full time officers, professional, administrative, and other exempt employees who are ineligible for overtime compensation or compensatory time-off, shall work a minimum of thirty-five (35) hours per week or such additional amount as is necessary, in the opinion of the Town Council, to perform his/her duties in a complete and satisfactory manner. Such officers or employees shall receive no additional compensation or compensatory time-off for work in excess of thirty-five (35)","Dinosaur, CO, Other Local Government Pay Policy, period not explicit.",high,implementation_event_ready,missing_not_validated,"[""WCM-6c150a5f980083eea3d94cda""]"
IMPEVT-ba4037fa644c9cf307e7b6af,Dinosaur,CO,West,,,undated-source-B4X2500LIVE-20260729-004829,,,retroactivity_implementation,mechanism_only,unclear,unclear,implemented,unclear,not_applicable,mechanism_only,annual_salary,1,1,0,"3. Automatic Adjustment of Water Service Rates Effective September 1, 2008. On September 1 of each year, commencing on September 1, 2008, existing monthly rates for all water system users shall be adjusted annually for inflation based on the Consumer Price Index, All Items, for all Urban Consumers, Western Region, Size B/C, published on a monthly basis by the United States Department of Labor (Bureau of Labor Statistics) “(CPI-U)”. Such adj","Dinosaur, CO, Other Local Government Pay Policy, period not explicit.",high,implementation_event_ready,missing_not_validated,"[""WCM-78cd156531aae6edb8c85d20""]"
IMPEVT-6a4a1c63c4aad3519052c5d6,La Jara,CO,West,,,undated-source-B4X2500LIVE-20260729-007369,,,retroactivity_implementation,mechanism_only,police,police,implemented,upward,not_applicable,mechanism_only,unknown,1,1,0,A motion to raise minimum rate by $1.00 to be effective March 2010 was made by Paula and seconded by Patrick.,"La Jara, CO, Budget Or Pay Plan, period not explicit.",high,implementation_event_ready,missing_not_validated,"[""WCM-d219b21c7c746d1419448436""]"
IMPEVT-5622b215716842426d6a6585,Mountain Village,CO,West,,,2015,2015,2015,across_the_board_raise,across_the_board_raise,unclear,unclear,implemented,unclear,percentage_adjustment,across_the_board_raise,hourly,1,1,0," Effective 1/1/2015, seasonal employees starting wage is $14.00/hr.","Mountain Village, CO, Budget Or Pay Plan, 2015.",high,implementation_event_ready,missing_not_validated,"[""WCM-6627164e3dcbee3cb9861b74""]"
IMPEVT-85770363450cb189e649ea3f,Mountain Village,CO,West,,,2015,2015,2015,retroactivity_implementation,base_wage,police,police,implemented,upward,recurring_base,base_wage,hourly,1,1,0," Seasonal wages were increased, effective 1/1/2015, to $14/hr.","Mountain Village, CO, Other Local Government Pay Policy, 2015.",high,implementation_event_ready,missing_not_validated,"[""WCM-9254c3062bba376885a7f7c1""]"
IMPEVT-c59cc15037021aefb1ab8501,Mountain Village,CO,West,,,2015,2015,2015,retroactivity_implementation,mechanism_only,unclear,unclear,implemented,unclear,not_applicable,mechanism_only,unknown,1,2,0,"This Resolution shall become effective on August 20, 2015 (the “Effective Date”) as herein referenced","Mountain Village, CO, Budget Or Pay Plan, 2015.",high,implementation_event_ready,missing_not_validated,"[""WCM-96e54951ecdfe111043f59c1"",""WCM-a2f3f1fdc55789c4161f686f""]"
IMPEVT-01058961b55cf773e2fe14fe,Mountain Village,CO,West,,,2016,2016,2016,retroactivity_implementation,mechanism_only,police,police,implemented,unclear,not_applicable,mechanism_only,unknown,1,4,0,"This Ordinance shall become effective on March 12, 2016.","Mountain Village, CO, Other Local Government Pay Policy, 2016.",high,implementation_event_ready,missing_not_validated,"[""WCM-22606a16f110959d9bd3e3d9"",""WCM-6648e7d796a8ad16628e9607"",""WCM-88ff656d98983898894750be"",""WCM-b5b238f74e854c379942e1f7""]"
IMPEVT-aaf5260eee088e98d73359eb,Mountain Village,CO,West,,,2016,2016,2016,retroactivity_implementation,mechanism_only,unclear,unclear,implemented,unclear,not_applicable,mechanism_only,unknown,1,1,0,"effective August 18, 1999 (the “Original Agreement”);","Mountain Village, CO, Budget Or Pay Plan, 2016.",high,implementation_event_ready,missing_not_validated,"[""WCM-feb5efe5a5a6ab1b3b6bbc79""]"
IMPEVT-79edf3034ef536fdb1b561df,Yampa,CO,West,,,2026,2026,2026,retroactivity_implementation,mechanism_only,unclear,unclear,implemented,unclear,not_applicable,mechanism_only,unknown,1,1,0,"Rates would become effective January 1, 2026 with users seeing the change in their February billing cycle.","Yampa, CO, Wage Schedule, 2026.",high,implementation_event_ready,missing_not_validated,"[""WCM-c0907d268a0e915b4436bf04""]"
