candidate_id,lane_id,priority_tier,quality_label,gap_priority_score,gap_priority_reason,source_url_or_locator,source_title,municipality,state,derived_region,unit_type,occupation_group,bargaining_unit_name,contract_or_document_period,inferred_cycle_start,inferred_cycle_end,source_family,target_mechanism_family,same_city_match_status,overlapping_cycle_status,verification_status,verification_reason,verified_municipality,verified_state,verified_region,verified_unit_type,verified_source_family,verified_contract_or_document_period,locator_accessibility_status,content_type_hint,download_status,extraction_status,rating_status,causal_status,verification_timestamp,notes
TS4L-a31ec9b9ab04ea813203,lane_2,tier_c,verification_ready_medium,115,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|same_city_counterpart_value|cycle_metadata_value,https://www.mass.gov/doc/jlmc-meeting-minutes-4-13-2023/download,"JLMC Meeting Minutes (4/13/2023) (includes: Lexington Firefighters Local 1491, IAFF and Town of Lexington, JLM-22-9686)",Lexington,MA,Northeast,safety_and_non_safety_bargaining_units,Fire (public safety),"Lexington Firefighters Local 1491, IAFF",JLMC procedural docket references case dated in the minutes: JLM-22-9686 (voted to hold a Section 1(3)(a) hearing),2022,2023,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,same_municipality,overlaps_2014_to_2024,unavailable,head_http_403,,,,,,,head_http_403,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:57:03Z,HEAD only; attempts=1; elapsed_seconds=0.113; identity_score=0; final_locator_hash=a3548b237d9c2713df8b; no body or raw headers retained.
TS4L-e9be4e9e78cc8c986a6c,lane_2,tier_c,verification_ready_medium,115,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|same_city_counterpart_value|cycle_metadata_value,https://www.mass.gov/doc/jlmc-meeting-minutes-8-17-2023/download,"JLMC Meeting Minutes 8/17/2023 (includes Milton Firefighters, Local 1116, JLM-22-9709, 3(a) hearing jurisdiction due to unresolved issues)",Milton,MA,Northeast,safety_and_non_safety_bargaining_units,Firefighters,"Milton Firefighters, IAFF Local 1116 (JLM-22-9709)",JLMC proceeding context around 2022-2024 interest arbitration/impasse process,2022-01-01,2024-12-31,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,same_municipality_match,overlaps_2014_2024_window,unavailable,head_http_403,,,,,,,head_http_403,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:57:03Z,HEAD only; attempts=1; elapsed_seconds=0.109; identity_score=0; final_locator_hash=3283a0f42f34c51c6172; no body or raw headers retained.
TS4L-3e8946e43d8ce6d74cd0,lane_2,tier_c,verification_ready_medium,114,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|same_city_counterpart_value|cycle_metadata_value,https://perb.ny.gov/system/files/documents/2024/03/ia88-038-award-3-19-90.pdf,PERB Award of Arbitration (PERB IA88-038): Town of New Windsor and Police Benevolent New Windsor Association (received 3/19/1990),New Windsor,NY,Northeast,safety_and_non_safety_bargaining_units,Police (safety),Police Benevolent New Windsor Association / New Windsor PBA,2014-2024 target window,,,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,same_municipality_match_found,outside_target_window_2014-2024,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,New Windsor,NY,Northeast,safety_and_non_safety_bargaining_units,cba_or_arbitration_award_or_factfinding_or_impasse_record,2014-2024 target window,head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:57:04Z,HEAD only; attempts=1; elapsed_seconds=0.279; identity_score=13; final_locator_hash=cae5699f94d610ee77dd; no body or raw headers retained.
TS4L-4e3940d1a1ed7f4ce9a9,lane_2,tier_c,verification_ready_medium,114,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|same_city_counterpart_value|cycle_metadata_value,https://perb.ny.gov/system/files/documents/2024/03/ia86-007-award-5-22-87.pdf,PERB Award of Arbitration (PERB IA-86-7): Town of New Windsor and New Windsor Police Association (received 5/22/1987),New Windsor,NY,Northeast,safety_and_non_safety_bargaining_units,Police (safety),New Windsor Police Association,2014-2024 target window,,,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,same_municipality_match_found,outside_target_window_2014-2024,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,New Windsor,NY,Northeast,safety_and_non_safety_bargaining_units,cba_or_arbitration_award_or_factfinding_or_impasse_record,2014-2024 target window,head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:57:04Z,HEAD only; attempts=1; elapsed_seconds=0.291; identity_score=13; final_locator_hash=7ad0cc435b1bf1a841c5; no body or raw headers retained.
TS4L-dcb25fe59e09d3a9618b,lane_2,tier_c,verification_ready_medium,114,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|cycle_metadata_value,https://www.paauditor.gov/wp-content/uploads/audits-archive/Media/Default/Reports/MunWhitehallTwpPPP030420.pdf,"Whitehall Township Police Pension Plan - Lehigh County (Audit Period January 1, 2015 to December 31, 2018) - PA Auditor General (includes statement about Act 111 arbitration scheduled for April 29, 2020)",Whitehall,PA,Northeast,safety_and_non_safety_bargaining_units,Police (uniformed public safety),Whitehall Police Bargaining Committee / Whitehall Police Bargaining Unit (as referenced in document),"Audit period stated as January 1, 2015 to December 31, 2018; arbitration scheduling reference April 29, 2020",2020-01-01,2020-12-31,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,"high_confidence_match (Whitehall Township, PA)","partial_overlap_with_2014_2024 (April 29, 2020 reference)",verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Whitehall,PA,Northeast,safety_and_non_safety_bargaining_units,cba_or_arbitration_award_or_factfinding_or_impasse_record,"Audit period stated as January 1, 2015 to December 31, 2018; arbitration scheduling reference April 29, 2020",head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:57:04Z,HEAD only; attempts=1; elapsed_seconds=0.33; identity_score=13; final_locator_hash=c4846606ec17431514de; no body or raw headers retained.
TS4L-075f86ddabc2104191ed,lane_2,tier_c,verification_ready_medium,113,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|same_city_counterpart_value|cycle_metadata_value,https://www.willingboronj.gov/home/showpublisheddocument/5160/638640026252800000,COLLECTIVE BARGAINING AGREEMENT (IAFF Local 3091 Superior Fire Officers and Township of Willingboro),Willingboro,NJ,Northeast,safety_and_non_safety_bargaining_units,Fire department officers — IAFF Local 3091,Burlington County Professional Firefighter's Association / IAFF Local 3091 (Superior Fire Officers),"January 1, 2021 - December 31, 2025",2021-01-01,2024-12-31,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,same_city_match,overlaps_target_window_(2021-2024),unavailable,head_http_403,,,,,,,head_http_403,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:57:04Z,HEAD only; attempts=1; elapsed_seconds=0.208; identity_score=0; final_locator_hash=b2a8d1dc10b572e4edfc; no body or raw headers retained.
TS4L-1470b498a23666a5d9f7,lane_2,tier_c,verification_ready_medium,113,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|same_city_counterpart_value|cycle_metadata_value,https://websterny.gov/DocumentCenter/View/9026/White-Collar-CSEA-Webster-CBA-1123-123126?bidId=,"CSEA (White Collar) Town of Webster AGREEMENT — (Document indicates strike prohibition section) — effective May 19, 2023; runs through Dec 31, 2026",Webster,NY,Northeast,safety_and_non_safety_bargaining_units,White-collar municipal office/admin employees (CSEA unit per Town materials),CSEA White Collar Unit (Town of Webster) — collective bargaining agreement,"Effective May 19, 2023; agreement period through December 31, 2026 (per document title/contents context)",2023-05-19,2026-12-31,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,"Same city (Webster, NY) — high expected alignment",Overlaps target window at least in 2023–2024 (target: 2014-2024),unavailable,head_http_404,,,,,,,head_http_404,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:57:04Z,HEAD only; attempts=1; elapsed_seconds=0.193; identity_score=0; final_locator_hash=a8abf3309aa4b4ae39ef; no body or raw headers retained.
TS4L-1bffd24d6a70cb38780a,lane_2,tier_c,verification_ready_medium,113,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|same_city_counterpart_value|cycle_metadata_value,https://www.willingboronj.gov/home/showpublisheddocument/5150/638640024068800000,"COLLECTIVE BARGAINING AGREEMENT (Fraternal Order of Police, Lodge No. 38 and Township of Willingboro)",Willingboro,NJ,Northeast,safety_and_non_safety_bargaining_units,Police officers — FOP Lodge 38,"Fraternal Order of Police, Lodge No. 38","January 1, 2023 - December 31, 2027",2023-01-01,2024-12-31,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,same_city_match,overlaps_target_window_(2023-2024),unavailable,head_http_403,,,,,,,head_http_403,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:57:04Z,HEAD only; attempts=1; elapsed_seconds=0.171; identity_score=0; final_locator_hash=6b177c7ec6785e1bead9; no body or raw headers retained.
TS4L-3a9e3d6a07ff0bc230b0,lane_2,tier_c,verification_ready_medium,113,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|same_city_counterpart_value|cycle_metadata_value,https://www.freeholdboroughnj.gov/government/documents/forms-documents/financial-documents/labor-agreements/1567-2022-2026-cwa-agreement/file,"AGREEMENT BETWEEN THE BOROUGH OF FREEHOLD & COMMUNICATION WORKERS OF AMERICA (CWA) LOCAL 1032 (Jan 1, 2022 – Dec 31, 2026) [PDF]",Freehold,NJ,Northeast,safety_and_non_safety_bargaining_units,Non-public-safety municipal employees (CWA bargaining unit),Communications Workers of America (CWA) Local 1032,"January 1, 2022 through December 31, 2026",2022,2024,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,same_municipality_freehold_borough_nj,overlaps_target_window_2014_2024 (2022-2024 overlap),verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Freehold,NJ,Northeast,safety_and_non_safety_bargaining_units,cba_or_arbitration_award_or_factfinding_or_impasse_record,"January 1, 2022 through December 31, 2026",head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:57:04Z,HEAD only; attempts=1; elapsed_seconds=0.788; identity_score=13; final_locator_hash=fd744c535b1a812e6d45; no body or raw headers retained.
TS4L-44b2dea6ae849920d97c,lane_2,tier_c,verification_ready_medium,113,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|same_city_counterpart_value|cycle_metadata_value,https://perb.ny.gov/compulsory-interest-arbitration-awards?page=62,PERB: Compulsory Interest Arbitration Awards (listing includes Town of Tonawanda and Town of Tonawanda Police Club),Tonawanda,NY,Northeast,safety_and_non_safety_bargaining_units,Police (safety bargaining unit lead capacity),Town of Tonawanda Police Club,2019-2023 (from listing page segment; exact award period not extracted),2019,2023,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,same_municipality_match,expected_overlap_2014_2024,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Tonawanda,NY,Northeast,safety_and_non_safety_bargaining_units,cba_or_arbitration_award_or_factfinding_or_impasse_record,2019-2023 (from listing page segment; exact award period not extracted),head_http_200,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:57:04Z,HEAD only; attempts=1; elapsed_seconds=0.547; identity_score=13; final_locator_hash=342150643534e4912929; no body or raw headers retained.
TS4L-4548ea4ddc8a52b410dc,lane_2,tier_c,verification_ready_medium,113,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|same_city_counterpart_value|cycle_metadata_value,https://www.miltonma.gov/DocumentCenter/View/2871/Milton-Firefighters-MOA-2019-2022-PDF,"Memorandum of Agreement between the Town of Milton and Milton Firefighters, Local 1116 (2019-2022)",Milton,MA,Northeast,safety_and_non_safety_bargaining_units,Firefighters,"Milton Firefighters, Local 1116","July 1, 2019 to June 30, 2022",2019-07-01,2022-06-30,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,same_municipality_match,overlaps_2014_2024_window,unavailable,head_http_404,,,,,,,head_http_404,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:57:04Z,HEAD only; attempts=1; elapsed_seconds=0.21; identity_score=0; final_locator_hash=986a0d381a9e09b0d73b; no body or raw headers retained.
TS4L-65d33665a6a527e5953f,lane_2,tier_c,verification_ready_medium,113,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|same_city_counterpart_value|cycle_metadata_value,https://www.westseneca.gov/Archive/ViewFile/Item/95,"Agreement: Town of West Seneca, NY & West Seneca Police Benevolent Association (PBA) (effective Jan 1, 2020 – Dec 31, 2022)",West Seneca,NY,Northeast,safety_and_non_safety_bargaining_units,police (safety),West Seneca Police Benevolent Association (Police negotiating unit),"Effective January 1, 2020 to December 31, 2022",2020-01-01,2022-12-31,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,same_city_match,overlaps_2014_2024,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,West Seneca,NY,Northeast,safety_and_non_safety_bargaining_units,cba_or_arbitration_award_or_factfinding_or_impasse_record,"Effective January 1, 2020 to December 31, 2022",head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:57:04Z,HEAD only; attempts=1; elapsed_seconds=0.178; identity_score=13; final_locator_hash=b6f44b03e5aa87f7abed; no body or raw headers retained.
TS4L-67d6887c63536ca592cf,lane_2,tier_c,verification_ready_medium,113,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|same_city_counterpart_value|cycle_metadata_value,https://www.pacourts.us/assets/opinions/Commonwealth/out/503CD23_5-10-24.pdf?cb=1,"Pennsylvania Commonwealth Court Opinion (Filed May 10, 2024): Falls Twp. v. Police Ass’n of Falls Twp. (affirming/denying petition to vacate an Act 111 grievance arbitration award; references Jan. 5, 2022 Arb. Award)",Falls,PA,Northeast,safety_and_non_safety_bargaining_units,police (Act 111),Police Association of Falls Township,"arbitration award referenced as Jan. 5, 2022; dispute involves disciplinary matter ending with a reduced suspension",,,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,"same municipality (Falls Township, Bucks County, PA)","overlaps 2014-2024 (award dated Jan. 5, 2022; opinion filed May 10, 2024)",verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Falls,PA,Northeast,safety_and_non_safety_bargaining_units,cba_or_arbitration_award_or_factfinding_or_impasse_record,"arbitration award referenced as Jan. 5, 2022; dispute involves disciplinary matter ending with a reduced suspension",head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:57:04Z,HEAD only; attempts=1; elapsed_seconds=0.196; identity_score=13; final_locator_hash=411d0e53e06c456193a2; no body or raw headers retained.
TS4L-778b17d3afb706236ce2,lane_2,tier_c,verification_ready_medium,113,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|same_city_counterpart_value|cycle_metadata_value,https://www.alvin.gov/Archive.aspx?ADID=111,"City of Alvin, Texas — Archive item ADID=111 (budget text referencing pay plan based on Collective Bargaining Agreement)",Alvin,TX,South,safety_and_non_safety_bargaining_units,Police (public safety) — collective bargaining-related pay plan references,Not specified in snippet (implied as collective bargaining agreement covering police roles),2017/18 (budget text references pay plan based on Collective Bargaining Agreement),2016-10-01 (inferred,2018-09-30 (inferred,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,"same city (Alvin, TX) — affirmative",overlaps target window (2014-2024) — affirmative,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Alvin,TX,South,safety_and_non_safety_bargaining_units,cba_or_arbitration_award_or_factfinding_or_impasse_record,2017/18 (budget text references pay plan based on Collective Bargaining Agreement),head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:57:04Z,HEAD only; attempts=1; elapsed_seconds=0.395; identity_score=13; final_locator_hash=680f885cfc790c5f5163; no body or raw headers retained.
