candidate_id,lane_id,priority_tier,gap_priority_score,dry_run_status,live_verification_status,document_download_planned,pdf_page_access_planned,source_review_planned,extraction_planned,model_api_planned
TS4L-c9d4b6078e283a92a31d,lane_4,tier_c,113,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-cf01cf8ced0f5b484a35,lane_4,tier_c,113,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-d0d9636049e4099ae9fc,lane_4,tier_c,113,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-dbed9f4d95dea38b5368,lane_4,tier_c,113,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-eb88ddc7fad47c049735,lane_4,tier_c,113,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-04e879983aab5b636ec5,lane_4,tier_c,113,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-25352db863894ded4323,lane_4,tier_c,113,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-3af8b7bc7f8a26b4de4b,lane_4,tier_c,113,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-452bfa7cd8e4f8cd2bbe,lane_4,tier_c,113,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-799e85922a003e25e945,lane_4,tier_c,113,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-8c7995e63fc2c5641331,lane_4,tier_c,113,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-0ba6dcb11970dbcce6de,lane_4,tier_c,113,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-4105915963e63ec76ccd,lane_4,tier_c,113,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-6861c8b82ebc237a332f,lane_4,tier_c,113,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-859593786af00c69d885,lane_4,tier_c,113,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-98cce8c8e5a9740528ab,lane_4,tier_c,113,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-a00be23bfded31856ecf,lane_4,tier_c,113,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-a2728f1e5e0339f825e0,lane_4,tier_c,113,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-a79609a1bea57eb0066e,lane_4,tier_c,113,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-a87ebf56b522db2cc1ba,lane_4,tier_c,113,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-c4847fabec9d0b10516c,lane_4,tier_c,113,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-e2577d4741df2b67646d,lane_4,tier_c,113,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-f1abc92ce90e2365fd9c,lane_4,tier_c,113,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-f2a298a330bfe64b4954,lane_4,tier_c,113,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-675b4afecbe8a536f45b,lane_4,tier_c,112,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-d60010e51d0684bb1f3e,lane_4,tier_c,112,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-d610f6f8fd4712e0cb5d,lane_4,tier_c,112,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-ec1c0024f76a0aabb45b,lane_4,tier_c,112,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-1e19153d3cf135e3aae5,lane_4,tier_c,111,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-37d883d7022968fd7fac,lane_4,tier_c,111,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-57f3d8ecfa4307ea06b3,lane_4,tier_c,111,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-61effdfa648f557036af,lane_4,tier_c,111,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-6a66b6c04c2079f7a1fd,lane_4,tier_c,111,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-915ec02a6056efc5e4e0,lane_4,tier_c,111,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-920f92c843ed54bb709f,lane_4,tier_c,111,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-99dcacac35f4ba352708,lane_4,tier_c,111,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-9cbe433811beb5cde354,lane_4,tier_c,111,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-a29b7e718d4bf69859e6,lane_4,tier_c,111,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-a47f45eb89fc33c79e5c,lane_4,tier_c,111,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-a6e1378c9c89323f9495,lane_4,tier_c,111,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-c8d305006d3855920c7f,lane_4,tier_c,111,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-d2f03d99da115b6f07c7,lane_4,tier_c,111,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-d75ce128be4db7680d8d,lane_4,tier_c,111,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-fa10aad6bb399eb8e2de,lane_4,tier_c,111,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-0bd3a7f9991cf98accad,lane_4,tier_c,111,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-1a27ff181613efe6bea8,lane_4,tier_c,111,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-2916a3127036b0a00da1,lane_4,tier_c,111,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-2e003d5ca4b92656020b,lane_4,tier_c,111,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-4bf5c9658ade9d642d66,lane_4,tier_c,111,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-63aebc7645321318328b,lane_4,tier_c,111,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-66781b9c918f7f6f80cb,lane_4,tier_c,111,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-71175990e01ef46d7c85,lane_4,tier_c,111,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-84b27e37c7e9a121b7d9,lane_4,tier_c,111,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-98bcd6592095d2a8b0f4,lane_4,tier_c,111,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-9e002c2669963142a45e,lane_4,tier_c,111,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-b00cb7335f2374c20326,lane_4,tier_c,111,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-c824c0373224df77a758,lane_4,tier_c,111,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-cad232a72b561d40b5ec,lane_4,tier_c,111,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-d62da42abd34030be1c0,lane_4,tier_c,111,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-e1f6947d9b58bd0cf11b,lane_4,tier_c,111,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-e9ee8938a84d011a69f5,lane_4,tier_c,111,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-21dcb6634eebfd239944,lane_4,tier_c,111,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-890d6844fcf76ce8f509,lane_4,tier_c,111,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-9bdeb11c8de5b79bd65c,lane_4,tier_c,111,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-9d36f85795ab35cd9c7b,lane_4,tier_c,111,ready_for_bounded_head_verification,not_started,no,no,no,no,no
