state,municipality,derived_region,unit_type,contract_or_document_period,queue_count,verified_source_lead_count,mechanism_families,coverage_status
PA,Chester,Northeast,non_safety_comparator,"Financial recovery plan dated 2016-08-12; includes agreement-expiration information (e.g., FOP and Firefighters Local 1400 expire 12/31/2016 as indicated in the excerpt)",1,1,non_safety_constraint_signal,verified_locator_metadata_only
PA,Chester,Northeast,non_safety_comparator,"Recovery plan document (published/dated 2020-08-20) referencing prior/expiring agreements (e.g., FOP/Firefighters expire 12/31/2016 as noted in the document excerpt)",1,1,non_safety_constraint_signal,verified_locator_metadata_only
PA,Cranberry,Northeast,safety_and_non_safety_bargaining_units,"Successor negotiations following CBA expired December 31, 2024 (fact-finding in 2025)",1,1,strike_or_no_strike_constraint,verified_locator_metadata_only
PA,Cranberry,Northeast,safety_and_non_safety_bargaining_units,three-year collective bargaining agreement (ratification announced April 2014; successor period not explicitly confirmed in snippet),1,1,strike_or_no_strike_constraint,verified_locator_metadata_only
PA,East Norriton,Northeast,safety_and_non_safety_compensation_units,"December 31, 2019 audit financial statement period",1,1,market_or_comparability_pressure,verified_locator_metadata_only
PA,East Norriton,Northeast,safety_and_non_safety_compensation_units,"December 31, 2023 audit financial statement period",1,1,market_or_comparability_pressure,verified_locator_metadata_only
PA,East Norriton,Northeast,safety_and_non_safety_compensation_units,FY2024 financial statements period (document labeled FY2024),1,1,market_or_comparability_pressure,verified_locator_metadata_only
PA,Emmaus,Northeast,non_safety_comparator,2019-2023 (MOA amendment; Exhibit referenced in filename),1,0,non_safety_constraint_signal,no_verified_tier_c_lead
PA,Emmaus,Northeast,non_safety_comparator,unclear (site indicates contracts/salary scales; specific dates not visible from search snippet),1,0,non_safety_constraint_signal,no_verified_tier_c_lead
PA,Ephrata,Northeast,non_safety_comparator,2024-2025 (within target window); schedule references multi-year CBA context in snippet,1,1,non_safety_constraint_signal,verified_locator_metadata_only
PA,Ephrata,Northeast,non_safety_comparator,Contains links to collective bargaining agreements and pay schedules (individual linked documents may cover portions of 2023-2027),1,1,non_safety_constraint_signal,verified_locator_metadata_only
PA,Falls,Northeast,safety_and_non_safety_bargaining_units,"2010-era unfair labor practice proceedings (May 10, 2010 charge; proposed decision/order document)",1,0,strike_or_no_strike_constraint,no_verified_tier_c_lead
PA,Falls,Northeast,safety_and_non_safety_bargaining_units,"arbitration award referenced as Jan. 5, 2022; dispute involves disciplinary matter ending with a reduced suspension",1,1,strike_or_no_strike_constraint,verified_locator_metadata_only
PA,Falls,Northeast,safety_and_non_safety_bargaining_units,"references January 5, 2022 arbitration award (successor/dispute context tied to 2022); hearing/charge filed July 28, 2023",1,1,strike_or_no_strike_constraint,verified_locator_metadata_only
PA,Franconia,Northeast,safety_and_non_safety_compensation_units,2023-10-16 (minutes referencing prior police collective bargaining agreement),1,1,market_or_comparability_pressure,verified_locator_metadata_only
PA,Franconia,Northeast,safety_and_non_safety_compensation_units,2024-12-16 (agenda item referencing extension),1,1,market_or_comparability_pressure,verified_locator_metadata_only
PA,Franconia,Northeast,safety_and_non_safety_compensation_units,Not specified (chapter contains salaries/compensation as set from time to time),1,0,market_or_comparability_pressure,no_verified_tier_c_lead
PA,Hatfield,Northeast,non_safety_municipal_units,Budget year 2024 (approved 12/20/2023),1,1,fiscal_constraint_signal,verified_locator_metadata_only
PA,Haverford,Northeast,safety_and_non_safety_bargaining_units,2014-2024 target window,1,0,strike_or_no_strike_constraint,no_verified_tier_c_lead
PA,Haverford,Northeast,safety_and_non_safety_bargaining_units,"effective January 1, 2024 through December 31, 2024 (referenced within 2024 BOC materials)",1,1,strike_or_no_strike_constraint,verified_locator_metadata_only
PA,Limerick,Northeast,non_safety_municipal_units,Audited Financial Statements (FY 2021),1,0,fiscal_constraint_signal,no_verified_tier_c_lead
PA,Lower Allen,Northeast,non_safety_municipal_units,Audit period: 2015-01-01 to 2018-12-31,1,0,fiscal_constraint_signal,no_verified_tier_c_lead
PA,Lower Allen,Northeast,non_safety_municipal_units,Document/publication dated 2019-06-26 (audit/report package context for non-uniformed pension plan),1,0,fiscal_constraint_signal,no_verified_tier_c_lead
PA,Lower Allen,Northeast,non_safety_municipal_units,Document/publication dated 2025-04-02 (audit/report package including Non-Uniformed Pension Plan governed by Ordinance 2015-01 and related agreements),1,1,fiscal_constraint_signal,verified_locator_metadata_only
PA,Lower Makefield,Northeast,safety_and_non_safety_bargaining_units,Not within 2014–2024 on the agenda item itself (execution referenced; use as lead to locate prior agreements in 2014–2024),1,0,strike_or_no_strike_constraint,no_verified_tier_c_lead
PA,Lower Merion,Northeast,safety_and_non_safety_bargaining_units,2016-2019,1,0,strike_or_no_strike_constraint,no_verified_tier_c_lead
PA,Lower Merion,Northeast,safety_and_non_safety_bargaining_units,2017-2020,1,0,strike_or_no_strike_constraint,no_verified_tier_c_lead
PA,Lower Merion,Northeast,safety_and_non_safety_bargaining_units,2020-2022,1,0,strike_or_no_strike_constraint,no_verified_tier_c_lead
PA,Lower Paxton,Northeast,safety_and_non_safety_bargaining_units,2014-2024 target window,1,1,strike_or_no_strike_constraint,verified_locator_metadata_only
PA,Lower Paxton,Northeast,safety_and_non_safety_bargaining_units,Reference to prior arbitration award (year not confirmed within lead snippet; appears discussed in 2014 testimony),1,1,strike_or_no_strike_constraint,verified_locator_metadata_only
PA,Lower Southampton,Northeast,non_safety_municipal_units,2014-2024 target window,3,1,fiscal_constraint_signal,verified_locator_metadata_only
PA,Manheim,Northeast,safety_and_non_safety_bargaining_units,Police CBA effective 1/1/2023–12/31/2025; Firefighters agreement effective 9/23/2024–12/31/2027 (as described in the audit report),1,0,strike_or_no_strike_constraint,no_verified_tier_c_lead
PA,Manor,Northeast,non_safety_municipal_units,2014-2024 target window,1,0,fiscal_constraint_signal,no_verified_tier_c_lead
PA,McCandless,Northeast,safety_and_non_safety_bargaining_units,2014-2024 target window,2,2,strike_or_no_strike_constraint,verified_locator_metadata_only
PA,Middletown,Northeast,safety_and_non_safety_bargaining_units,2014-2024 (entry likely within broader historical range; exact award/decision date not specified in locator snippet),1,1,strike_or_no_strike_constraint,verified_locator_metadata_only
PA,Middletown,Northeast,safety_and_non_safety_bargaining_units,2015 (final order year; underlying negotiation/arbitration/impasse period not specified in locator snippet),1,1,strike_or_no_strike_constraint,verified_locator_metadata_only
PA,Millcreek,Northeast,safety_and_non_safety_bargaining_units,"November 7, 2016 arbitration award referenced",1,0,strike_or_no_strike_constraint,no_verified_tier_c_lead
PA,Millcreek,Northeast,safety_and_non_safety_bargaining_units,References successor agreement / arbitration-informed bargaining timeline (2020 opinion),1,1,strike_or_no_strike_constraint,verified_locator_metadata_only
PA,New Hanover,Northeast,safety_and_non_safety_compensation_units,2024 fee schedule draft,1,0,market_or_comparability_pressure,no_verified_tier_c_lead
PA,Newberry,Northeast,safety_and_non_safety_compensation_units,"Mentions CBA coverage periods: Jan 1, 2014–Dec 31, 2016; Jan 1, 2017–Dec 31, 2020 (and earlier 2011–2013); audit report date 04/25/2019",1,0,market_or_comparability_pressure,no_verified_tier_c_lead
PA,Newberry,Northeast,safety_and_non_safety_compensation_units,"Ordinance no. 437 (Act 49 of 2024) — references “CBA governs on wages, hours, and terms and conditions of employment” (contract years not enumerated in snippet)",1,0,market_or_comparability_pressure,no_verified_tier_c_lead
PA,Northampton,Northeast,safety_and_non_safety_bargaining_units,Contract listed: 1/1/2016–12/31/2020,1,1,strike_or_no_strike_constraint,verified_locator_metadata_only
PA,Patton,Northeast,safety_and_non_safety_compensation_units,Budget year 2023 (mentions police pay governed by CBA; non-uniform merit increase noted),1,1,market_or_comparability_pressure,verified_locator_metadata_only
PA,Pine,Northeast,safety_and_non_safety_compensation_units,1/1/2021 through 12/31/2024 (CBA term described),1,0,market_or_comparability_pressure,no_verified_tier_c_lead
PA,Pittsburgh,Northeast,non_safety_comparator,"wage determination includes dated effective wage amounts (e.g., effective Feb 1, 2016; Feb 1, 2017; Feb 1, 2018 shown in snippet)",1,1,non_safety_constraint_signal,verified_locator_metadata_only
PA,Pottstown,Northeast,non_safety_comparator,2017/2016 context shown on the document listing (exact bargaining period not stated in snippet),1,0,non_safety_constraint_signal,no_verified_tier_c_lead
PA,Pottstown,Northeast,non_safety_comparator,"Contract expired Dec 31, 2018; negotiations carried over into 2019 (per page snippet)",1,0,non_safety_constraint_signal,no_verified_tier_c_lead
PA,Radnor,Northeast,safety_and_non_safety_bargaining_units,"Contains publicly listed resolutions including CBA extension/adoption periods (e.g., through Dec 31, 2028; and beginning Jan 1, 2024 through Dec 31, 2028 per listing text)",1,0,strike_or_no_strike_constraint,no_verified_tier_c_lead
PA,Reading,Northeast,non_safety_comparator,"Effective January 1, 2023 and expiring December 31, 2026 (retroactive provisions referenced)",1,1,non_safety_constraint_signal,verified_locator_metadata_only
PA,Ridley,Northeast,safety_and_non_safety_bargaining_units,2022-2024 (as referenced: “2022 through 2024 Ridley Township Police FOP”),1,1,strike_or_no_strike_constraint,verified_locator_metadata_only
PA,Ridley,Northeast,safety_and_non_safety_bargaining_units,Not explicitly stated in snippet; referenced as a police collective bargaining agreement with wage increase/residency/medical benefit modifications (dated within the referenced packet),1,1,strike_or_no_strike_constraint,verified_locator_metadata_only
PA,Scott,Northeast,safety_and_non_safety_compensation_units,Budget year 2021,1,1,market_or_comparability_pressure,verified_locator_metadata_only
PA,Shaler,Northeast,non_safety_municipal_units,2014 (order document in 2014 PLRB orders folder),1,1,fiscal_constraint_signal,verified_locator_metadata_only
PA,Shaler,Northeast,non_safety_municipal_units,"July 1, 2023 to June 30, 2028 (CBA term stated in the minutes)",1,0,fiscal_constraint_signal,no_verified_tier_c_lead
PA,Spring,Northeast,safety_and_non_safety_bargaining_units,"Made as of January 1, 2020; also references a prior contract dated January 1, 2014 (expired December 31, 2019)",1,0,strike_or_no_strike_constraint,no_verified_tier_c_lead
PA,Springfield,Northeast,non_safety_municipal_units,2016-2020 (document); CBA-related wage increases referenced for at least 2015 within narrative,1,1,fiscal_constraint_signal,verified_locator_metadata_only
PA,State College,Northeast,non_safety_comparator,07/01/2023 - 06/30/2028,2,2,non_safety_constraint_signal,verified_locator_metadata_only
PA,State College,Northeast,non_safety_comparator,2022 - 2027,1,1,non_safety_constraint_signal,verified_locator_metadata_only
PA,Stroud,Northeast,non_safety_municipal_units,02/04/2020 (publication/date visible in locator),1,0,fiscal_constraint_signal,no_verified_tier_c_lead
PA,Susquehanna,Northeast,safety_and_non_safety_bargaining_units,2023-01-01 to 2025-12-31,1,0,strike_or_no_strike_constraint,no_verified_tier_c_lead
PA,Susquehanna,Northeast,safety_and_non_safety_bargaining_units,2024-01-01 to 2026-12-31,1,0,strike_or_no_strike_constraint,no_verified_tier_c_lead
PA,Swatara,Northeast,safety_and_non_safety_bargaining_units,"Representation/certification matter referenced around incumbent agreement in its fourth year (petition filed January 30, 2018; NOC June 4, 2018; final order likely 2018 cycle)",1,1,strike_or_no_strike_constraint,verified_locator_metadata_only
PA,Tredyffrin,Northeast,safety_and_non_safety_bargaining_units,Not stated (fact finding listed without dates on resume snippet),1,1,strike_or_no_strike_constraint,verified_locator_metadata_only
PA,Upper Allen,Northeast,non_safety_municipal_units,"FY ended December 31, 2021 (ACFR coverage)",1,1,fiscal_constraint_signal,verified_locator_metadata_only
PA,Upper Dublin,Northeast,safety_and_non_safety_bargaining_units,"Hearing: January 13, 2015; Case No. ACT 88-14-37-E (fact-finding window spanning 2014-2015)",1,1,strike_or_no_strike_constraint,verified_locator_metadata_only
PA,Upper Dublin,Northeast,safety_and_non_safety_bargaining_units,"Report date: June 30, 2014 (Act 88 impasse / fact-finding window within 2014)",1,1,strike_or_no_strike_constraint,verified_locator_metadata_only
PA,Upper Gwynedd,Northeast,safety_and_non_safety_compensation_units,2014-2024 target window,1,0,market_or_comparability_pressure,no_verified_tier_c_lead
PA,Upper Macungie,Northeast,safety_and_non_safety_bargaining_units,"CBA and Act 111 interest arbitration referenced in opinion; the interest arbitration award referenced in related procedural history is dated Jan 24, 2011 with retroactive effective period through Dec 31, 2013 (as described in search snippets for related decisions)",1,1,strike_or_no_strike_constraint,verified_locator_metadata_only
PA,Upper Macungie,Northeast,safety_and_non_safety_bargaining_units,"May 1, 2017 through April 30, 2020 (current CBA term referenced on page)",1,1,strike_or_no_strike_constraint,verified_locator_metadata_only
PA,Upper Macungie,Northeast,safety_and_non_safety_bargaining_units,Three-year term (exact dates not visible in search snippet; described as “this agreement will have a term of three years”),1,0,strike_or_no_strike_constraint,no_verified_tier_c_lead
PA,Upper Merion,Northeast,safety_and_non_safety_bargaining_units,Contract years 2023 through 2027 (Police CBA amendment via MOU referenced),1,0,strike_or_no_strike_constraint,no_verified_tier_c_lead
PA,Upper Moreland,Northeast,non_safety_municipal_units,Budget year 2024,1,0,fiscal_constraint_signal,no_verified_tier_c_lead
PA,Upper Moreland,Northeast,non_safety_municipal_units,Collective Bargaining Agreement (exact contract term/expiration not captured in the minutes excerpt shown by the crawl),1,1,fiscal_constraint_signal,verified_locator_metadata_only
PA,Upper Moreland,Northeast,non_safety_municipal_units,"Four-year collective bargaining contract term; minutes state expiration on December 31, 2020",1,1,fiscal_constraint_signal,verified_locator_metadata_only
PA,Upper Providence,Northeast,non_safety_municipal_units,2020 fiscal year budget,1,0,fiscal_constraint_signal,no_verified_tier_c_lead
PA,Upper Providence,Northeast,non_safety_municipal_units,Five-year plan shown with compensation line items across 2015-2020 (per snippet text),1,1,fiscal_constraint_signal,verified_locator_metadata_only
PA,Warminster,Northeast,safety_and_non_safety_bargaining_units,"petition filed Oct 26, 2017; hearing continued to Apr 20, 2018 (from document metadata/heading)",1,1,strike_or_no_strike_constraint,verified_locator_metadata_only
PA,Warminster,Northeast,safety_and_non_safety_bargaining_units,"unfair labor practice charge filed Apr 14, 2016; allegations between Mar 4 and Mar 6, 2016 (from document heading/summary)",1,0,strike_or_no_strike_constraint,no_verified_tier_c_lead
PA,Warwick,Northeast,non_safety_municipal_units,2019 budget (document),1,1,fiscal_constraint_signal,verified_locator_metadata_only
PA,Warwick,Northeast,non_safety_municipal_units,2020 budget (worksheets document),1,1,fiscal_constraint_signal,verified_locator_metadata_only
PA,Warwick,Northeast,non_safety_municipal_units,2021 budget (worksheets document),1,1,fiscal_constraint_signal,verified_locator_metadata_only
PA,Washington,Northeast,safety_and_non_safety_compensation_units,"Contract term referenced as effective January 1, 2020 until December 31, 2024",1,1,market_or_comparability_pressure,verified_locator_metadata_only
PA,Whitehall,Northeast,safety_and_non_safety_bargaining_units,"Audit period stated as January 1, 2015 to December 31, 2018; arbitration scheduling reference April 29, 2020",1,1,strike_or_no_strike_constraint,verified_locator_metadata_only
PA,Whitehall,Northeast,safety_and_non_safety_bargaining_units,"Term beginning January 1, 2017; expiring December 31, 2019",1,1,strike_or_no_strike_constraint,verified_locator_metadata_only
PA,Whitehall,Northeast,safety_and_non_safety_bargaining_units,"Three-year contract calls out pay changes for 2014, 2015, 2016 (ratified Nov 2013)",1,1,strike_or_no_strike_constraint,verified_locator_metadata_only
PA,Whitemarsh,Northeast,non_safety_municipal_units,2022 (financial statements year),1,0,fiscal_constraint_signal,no_verified_tier_c_lead
PA,Whitpain,Northeast,non_safety_municipal_units,Schedule of contributions references years including 2014–2016 (per report snippet),1,1,fiscal_constraint_signal,verified_locator_metadata_only
PA,Wilkes-Barre,Northeast,non_safety_comparator,2023-2026 (referenced as the applicable Collective Bargaining Agreement),2,0,non_safety_constraint_signal,no_verified_tier_c_lead
PA,York,Northeast,safety_and_non_safety_bargaining_units,Fact-finding report document (case PERA-F-13-325-E; in 2014 fact-finding document folder),1,1,strike_or_no_strike_constraint,verified_locator_metadata_only
PA,York,Northeast,safety_and_non_safety_bargaining_units,Final Order (case PF-C-17-63-E; in 2018 final-orders folder),1,1,strike_or_no_strike_constraint,verified_locator_metadata_only
PA,York,Northeast,safety_and_non_safety_bargaining_units,Proposed Decision and Order (case PF-C-22-48-E; in 2023 proposed-orders folder),1,1,strike_or_no_strike_constraint,verified_locator_metadata_only
RI,Coventry,Northeast,safety_and_non_safety_bargaining_units,"September 1, 2012 — August 31, 2015",1,1,strike_or_no_strike_constraint,verified_locator_metadata_only
RI,Cumberland,Northeast,safety_and_non_safety_bargaining_units,2014-2024 (listing may link to multiple contract periods),1,1,strike_or_no_strike_constraint,verified_locator_metadata_only
RI,Johnston,Northeast,safety_and_non_safety_bargaining_units,Expires 06/30/2022 (CBA period in document),1,1,strike_or_no_strike_constraint,verified_locator_metadata_only
RI,Johnston,Northeast,safety_and_non_safety_bargaining_units,Listed contract end 06/30/2022 (CBA period in document),1,1,strike_or_no_strike_constraint,verified_locator_metadata_only
RI,North Kingstown,Northeast,safety_and_non_safety_bargaining_units,2010 expired CBA context; litigation references multiple negotiation/arbitration periods around 2011-2013,1,1,strike_or_no_strike_constraint,verified_locator_metadata_only
RI,North Kingstown,Northeast,safety_and_non_safety_bargaining_units,Contract expiring 4/30/2022 (per filename),1,1,strike_or_no_strike_constraint,verified_locator_metadata_only
RI,North Kingstown,Northeast,safety_and_non_safety_bargaining_units,Contract period ending 6/30/2021 (per filename),1,1,strike_or_no_strike_constraint,verified_locator_metadata_only
RI,North Providence,Northeast,safety_and_non_safety_bargaining_units,CBA term not fully stated in search snippet; embedded within the PDF contract.,1,1,strike_or_no_strike_constraint,verified_locator_metadata_only
RI,North Providence,Northeast,safety_and_non_safety_bargaining_units,"Search snippet indicates the contract term begins July 1, 2015 and ends on a June 30 date (year not fully shown in snippet).",1,1,strike_or_no_strike_constraint,verified_locator_metadata_only
RI,Portsmouth,Northeast,safety_and_non_safety_compensation_units,2014–2017,1,0,market_or_comparability_pressure,no_verified_tier_c_lead
RI,Smithfield,Northeast,non_safety_municipal_units,Appears entered in 2017 (effective year visible in locator/snippet); specific end date not confirmed here,1,1,fiscal_constraint_signal,verified_locator_metadata_only
RI,Tiverton,Northeast,safety_and_non_safety_compensation_units,"Police Department — contract July 1, 2018 to June 30, 2021 (tentative agreement referenced within report)",1,0,market_or_comparability_pressure,no_verified_tier_c_lead
RI,West Warwick,Northeast,safety_and_non_safety_bargaining_units,2021-2024,3,3,strike_or_no_strike_constraint,verified_locator_metadata_only
SC,Anderson,South,safety_and_non_safety_bargaining_units,Unknown (agenda item in 2023; may reference designation/MOA for bargaining units),1,1,strike_or_no_strike_constraint,verified_locator_metadata_only
SC,Clemson,South,non_safety_municipal_units,2014-2024 target window,1,1,fiscal_constraint_signal,verified_locator_metadata_only
SC,Easley,South,non_safety_municipal_units,Annual budget documents (2014-2024 range; to be selected from page list),1,1,fiscal_constraint_signal,verified_locator_metadata_only
SC,Easley,South,non_safety_municipal_units,FY 2018-2019 (operating budget),1,1,fiscal_constraint_signal,verified_locator_metadata_only
SC,Easley,South,non_safety_municipal_units,FY 2019-2020 (as implied by FY 2020 budget document),1,1,fiscal_constraint_signal,verified_locator_metadata_only
SC,Port Royal,South,safety_and_non_safety_compensation_units,2023-2024 (accounting period shown through 6/30/2024),1,0,market_or_comparability_pressure,no_verified_tier_c_lead
SC,Tega Cay,South,safety_and_non_safety_compensation_units,2023–2024 (Budget Summary document),1,1,market_or_comparability_pressure,verified_locator_metadata_only
SC,Tega Cay,South,safety_and_non_safety_compensation_units,Fiscal Year 2014–2015 (FY2014–2015; budget year described in document),1,1,market_or_comparability_pressure,verified_locator_metadata_only
SC,Tega Cay,South,safety_and_non_safety_compensation_units,Fiscal Year 2014–2015 (document describes budget year and appropriations sections),1,1,market_or_comparability_pressure,verified_locator_metadata_only
SC,West Columbia,South,non_safety_municipal_units,FY 2019-2020 budget (ordinance; as listed in City of West Columbia document center),1,1,fiscal_constraint_signal,verified_locator_metadata_only
TN,Arlington,South,safety_and_non_safety_compensation_units,Expected period target: 2014-2024 (annual budgets); specific years/documents not visible in captured listing,1,1,market_or_comparability_pressure,verified_locator_metadata_only
TN,Arlington,South,safety_and_non_safety_compensation_units,Municipal code (versions/sections may apply across multiple years; 2014-2024 applicability needs confirmation per section revision dates),1,1,market_or_comparability_pressure,verified_locator_metadata_only
TN,Arlington,South,safety_and_non_safety_compensation_units,Updated in 2022 (Community Profile document); Town Budget table shows FY2025-2026 amount (period coverage not guaranteed for 2014-2024),1,1,market_or_comparability_pressure,verified_locator_metadata_only
TN,Memphis,South,non_safety_comparator,"2022-2025 (page indicates 2022-2025 MOU availability; target window: July 1, 2022 through June 30, 2025)",1,1,non_safety_constraint_signal,verified_locator_metadata_only
TN,Memphis,South,non_safety_comparator,"Effective July 1, 2022 (document pay plan snapshot; comparator window requested: July 1, 2022 through June 30, 2025)",1,0,non_safety_constraint_signal,no_verified_tier_c_lead
TN,Memphis,South,non_safety_comparator,"Effective July 1, 2023 (document pay plan snapshot; comparator window requested: July 1, 2022 through June 30, 2025)",1,0,non_safety_constraint_signal,no_verified_tier_c_lead
TN,Nashville-Davidson County,South,non_safety_comparator,"Effective July 1, 2023 (pay plan adopted via RS2023-2197)",1,0,non_safety_constraint_signal,no_verified_tier_c_lead
TN,Nashville-Davidson County,South,non_safety_comparator,"Effective July 1, 2023 (pay plan for Board of Health employees)",1,1,non_safety_constraint_signal,verified_locator_metadata_only
TN,Nolensville,South,safety_and_non_safety_compensation_units,FY2023-2024 (budget book); attached pay scale schedules for general government and public safety,1,0,market_or_comparability_pressure,no_verified_tier_c_lead
TN,Portland,South,safety_and_non_safety_compensation_units,"2024 (RFP posted for a compensation study; solicitation deadline Feb 27, 2024)",1,1,market_or_comparability_pressure,verified_locator_metadata_only
TN,Portland,South,safety_and_non_safety_compensation_units,"Effective January 1, 2024 (Ordinance No. 23-58; Personnel Manual – 2024)",1,1,market_or_comparability_pressure,verified_locator_metadata_only
TN,Spring Hill,South,non_safety_comparator,"Local Agreement (expiration mentioned as April 30, 2028; operative/effective date terms mentioned without extracting full details in scout phase)",1,0,non_safety_constraint_signal,no_verified_tier_c_lead
TN,Springfield,South,non_safety_municipal_units,FY 2020-2021 (budget book),1,0,fiscal_constraint_signal,no_verified_tier_c_lead
TX,Abilene,South,non_safety_comparator,CB-2630 compensation study / plan development (timeframe not explicitly a 2024-2029 CBA),1,0,non_safety_constraint_signal,no_verified_tier_c_lead
TX,Abilene,South,non_safety_comparator,FY 2024-2025 (fiscal year operating budget),1,0,non_safety_constraint_signal,no_verified_tier_c_lead
TX,Alamo,South,non_safety_municipal_units,FY 2023-2024 budget document,1,1,fiscal_constraint_signal,verified_locator_metadata_only
TX,Alice,South,non_safety_municipal_units,ADOPTED BUDGET FY 2021–2022,1,1,fiscal_constraint_signal,verified_locator_metadata_only
TX,Alice,South,non_safety_municipal_units,FY 2019–2020 adopted budget (labeled “2020 ADOPTED BUDGET”),1,1,fiscal_constraint_signal,verified_locator_metadata_only
TX,Alice,South,non_safety_municipal_units,FY 2024–2025 proposed budget (includes FY24 content),1,1,fiscal_constraint_signal,verified_locator_metadata_only
TX,Allen,South,non_safety_comparator,"Effective: October 5, 2024 (end date not shown in search snippet)",1,0,non_safety_constraint_signal,no_verified_tier_c_lead
TX,Allen,South,non_safety_comparator,"October 1, 2024 through September 30, 2028 (as indicated in search snippet)",1,1,non_safety_constraint_signal,verified_locator_metadata_only
TX,Alvin,South,safety_and_non_safety_bargaining_units,2017/18 (budget text references pay plan based on Collective Bargaining Agreement),1,1,strike_or_no_strike_constraint,verified_locator_metadata_only
TX,Alvin,South,safety_and_non_safety_bargaining_units,"FY2023 (budget text references CBA end date and renewal timing); current CBA ends September 30, 2022; renewal effective October 1, 2022 (FY23)",1,1,strike_or_no_strike_constraint,verified_locator_metadata_only
TX,Amarillo,South,non_safety_comparator,Effective term referenced as expiring 09/30/2024 (Meet & Confer agreement covering 2021–2024 timeframe),1,0,non_safety_constraint_signal,no_verified_tier_c_lead
TX,Amarillo,South,non_safety_comparator,Meet & Confer agreement effective commencement noted in council discussion as 10/01/2021; expires 09/30/2024 (3-year term referenced),1,0,non_safety_constraint_signal,no_verified_tier_c_lead
TX,Balch Springs,South,non_safety_municipal_units,"FY 2023 (City budget; includes compensation/pay plan elements for non-safety positions, where applicable)",1,0,fiscal_constraint_signal,no_verified_tier_c_lead
TX,Balch Springs,South,non_safety_municipal_units,FY 2024 (proposed budget workshop materials; may reference compensation/pay plan structure),1,0,fiscal_constraint_signal,no_verified_tier_c_lead
TX,Beeville,South,safety_and_non_safety_compensation_units,Ongoing policy (document revision timing not fully inferred from search snippet),1,1,market_or_comparability_pressure,verified_locator_metadata_only
TX,Bellaire,South,safety_and_non_safety_compensation_units,FY 2024 (adopted budget; contains effective FY 2024 pay plan content),1,0,market_or_comparability_pressure,no_verified_tier_c_lead
TX,Brownwood,South,non_safety_municipal_units,FY 2021/2022 (budget message supporting proposed annual budget),1,0,fiscal_constraint_signal,no_verified_tier_c_lead
TX,Brownwood,South,non_safety_municipal_units,FY 2022/2023 (proposed budget document),1,0,fiscal_constraint_signal,no_verified_tier_c_lead
TX,Buda,South,safety_and_non_safety_compensation_units,FY 2022 (adopted budget),1,0,market_or_comparability_pressure,no_verified_tier_c_lead
TX,Buda,South,safety_and_non_safety_compensation_units,FY 2024 (adopted budget; specific internal pay-plan sections may cover step/incentive timing),1,0,market_or_comparability_pressure,no_verified_tier_c_lead
TX,Canyon,South,safety_and_non_safety_compensation_units,Fiscal Year 2014-2015,1,0,market_or_comparability_pressure,no_verified_tier_c_lead
TX,Canyon,South,safety_and_non_safety_compensation_units,Fiscal Year 2018-2019,1,0,market_or_comparability_pressure,no_verified_tier_c_lead
TX,Canyon,South,safety_and_non_safety_compensation_units,Fiscal Year 2019-2020,1,0,market_or_comparability_pressure,no_verified_tier_c_lead
TX,Corinth,South,non_safety_municipal_units,2016–2017,1,1,fiscal_constraint_signal,verified_locator_metadata_only
TX,Corinth,South,non_safety_municipal_units,2019–20,1,1,fiscal_constraint_signal,verified_locator_metadata_only
TX,Corinth,South,non_safety_municipal_units,2020–21,1,1,fiscal_constraint_signal,verified_locator_metadata_only
TX,Del Rio,South,safety_and_non_safety_bargaining_units,"October 1, 2021 – September 30, 2024",1,0,strike_or_no_strike_constraint,no_verified_tier_c_lead
TX,Denton,South,non_safety_comparator,2024–25,1,0,non_safety_constraint_signal,no_verified_tier_c_lead
TX,Dumas,South,safety_and_non_safety_compensation_units,2017-2018 Annual Budget (Wage & Salary Schedule effective 10/1/2015),1,1,market_or_comparability_pressure,verified_locator_metadata_only
TX,Dumas,South,safety_and_non_safety_compensation_units,2018-2019 Final Budget (Wage & Salary Schedule effective 10/1/2018),1,0,market_or_comparability_pressure,no_verified_tier_c_lead
TX,Dumas,South,safety_and_non_safety_compensation_units,2020-2021 Final Budget (Wage & Salary Schedule effective 10/1/2020),1,1,market_or_comparability_pressure,verified_locator_metadata_only
TX,El Paso,South,non_safety_comparator,"September 1, 2023 through August 31, 2027",1,0,non_safety_constraint_signal,no_verified_tier_c_lead
TX,Forney,South,safety_and_non_safety_bargaining_units,"To expire September 30, 2024 (meet & confer period referenced by the council item)",1,1,strike_or_no_strike_constraint,verified_locator_metadata_only
TX,Frisco,South,non_safety_comparator,Portions effective 07/01/2024 (document adopted 07/16/2024); FY24 comparator targeting inferred,1,0,non_safety_constraint_signal,no_verified_tier_c_lead
TX,Glenn Heights,South,non_safety_municipal_units,FY 2023-2024,1,0,fiscal_constraint_signal,no_verified_tier_c_lead
TX,Harlingen,South,non_safety_comparator,FY 2021-2022 thru FY 2023-2024,1,0,non_safety_constraint_signal,no_verified_tier_c_lead
TX,Hereford,South,safety_and_non_safety_compensation_units,10/01/2022-09/30/2023,1,0,market_or_comparability_pressure,no_verified_tier_c_lead
TX,Hereford,South,safety_and_non_safety_compensation_units,FY ending 09/30/2024 (fiscal year budget PDF),1,0,market_or_comparability_pressure,no_verified_tier_c_lead
