candidate_id,lane_id,priority_tier,quality_label,target_mechanism_family,state,derived_region,unit_type,gap_priority_score,gap_priority_reason,selected_for_verification
TS4L-4c0cc09ece894fcc631c,lane_1,tier_c,verification_ready_medium,non_safety_constraint_signal,OH,Midwest,non_safety_comparator,138,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,true
TS4L-4eb204a13268b14169fe,lane_4,tier_c,verification_ready_medium,market_or_comparability_pressure,MA,Northeast,safety_and_non_safety_compensation_units,116,memo_gap_market_or_comparability_pressure|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,true
TS4L-4f83252227b41886bddf,lane_4,tier_c,verification_ready_medium,market_or_comparability_pressure,PA,Northeast,safety_and_non_safety_compensation_units,116,memo_gap_market_or_comparability_pressure|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,true
TS4L-508c58306a7c1306e03c,lane_4,tier_c,verification_ready_medium,market_or_comparability_pressure,NJ,Northeast,safety_and_non_safety_compensation_units,108,memo_gap_market_or_comparability_pressure|south_or_northeast_gap|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-529be9b7474e5f67aeaf,lane_4,tier_c,verification_ready_medium,market_or_comparability_pressure,PA,Northeast,safety_and_non_safety_compensation_units,116,memo_gap_market_or_comparability_pressure|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,true
TS4L-55843849bdf30789b5e4,lane_4,tier_c,verification_ready_medium,market_or_comparability_pressure,NY,Northeast,safety_and_non_safety_compensation_units,116,memo_gap_market_or_comparability_pressure|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,true
TS4L-5a31d5c55f1140d8381b,lane_1,tier_c,verification_ready_medium,non_safety_constraint_signal,WI,Midwest,non_safety_comparator,138,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,true
TS4L-6470e0cc58a75d88c5b3,lane_2,tier_c,verification_ready_medium,strike_or_no_strike_constraint,MI,Midwest,safety_and_non_safety_bargaining_units,102,memo_gap_strike_or_no_strike_constraint|non_cba_or_special_source_signal|cycle_metadata_value,true
TS4L-697187a4f96b551b4b59,lane_1,tier_c,verification_ready_medium,non_safety_constraint_signal,MT,West,non_safety_comparator,148,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,true
TS4L-6f05868312fac95f64f8,lane_4,tier_c,verification_ready_medium,market_or_comparability_pressure,IL,Midwest,safety_and_non_safety_compensation_units,108,memo_gap_market_or_comparability_pressure|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,false
TS4L-6f204a66523ace5550ee,lane_4,tier_c,verification_ready_medium,market_or_comparability_pressure,OH,Midwest,safety_and_non_safety_compensation_units,100,memo_gap_market_or_comparability_pressure|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-73d1b5bca69e01944355,lane_2,tier_c,verification_ready_medium,strike_or_no_strike_constraint,NY,Northeast,safety_and_non_safety_bargaining_units,118,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|same_city_counterpart_value|cycle_metadata_value,true
TS4L-758a916f727c45b95fe3,lane_4,tier_c,verification_ready_medium,market_or_comparability_pressure,PA,Northeast,safety_and_non_safety_compensation_units,116,memo_gap_market_or_comparability_pressure|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,true
TS4L-75c78181bf8d6f73a4e1,lane_4,tier_c,verification_ready_medium,market_or_comparability_pressure,NY,Northeast,safety_and_non_safety_compensation_units,116,memo_gap_market_or_comparability_pressure|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,true
TS4L-7bd655ee6ada527ba900,lane_2,tier_c,verification_ready_medium,strike_or_no_strike_constraint,NJ,Northeast,safety_and_non_safety_bargaining_units,118,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|same_city_counterpart_value|cycle_metadata_value,true
TS4L-8069c5c5ddff103b2ac7,lane_4,tier_c,verification_ready_medium,market_or_comparability_pressure,KY,South,safety_and_non_safety_compensation_units,108,memo_gap_market_or_comparability_pressure|south_or_northeast_gap|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-82242b7d3dcf633f6ae0,lane_1,tier_c,verification_ready_medium,non_safety_constraint_signal,CA,West,non_safety_comparator,138,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,true
TS4L-852d2d4b34d3e925ccd7,lane_2,tier_c,verification_ready_medium,strike_or_no_strike_constraint,MI,Midwest,safety_and_non_safety_bargaining_units,102,memo_gap_strike_or_no_strike_constraint|non_cba_or_special_source_signal|cycle_metadata_value,true
TS4L-85eb57ad62cb37b515b5,lane_2,tier_c,verification_ready_medium,strike_or_no_strike_constraint,UT,West,safety_and_non_safety_bargaining_units,110,memo_gap_strike_or_no_strike_constraint|non_cba_or_special_source_signal|same_city_counterpart_value|cycle_metadata_value,true
TS4L-86a9d88bce31d2aa7e5f,lane_2,tier_c,verification_ready_medium,strike_or_no_strike_constraint,IL,Midwest,safety_and_non_safety_bargaining_units,110,memo_gap_strike_or_no_strike_constraint|non_cba_or_special_source_signal|same_city_counterpart_value|cycle_metadata_value,true
TS4L-8952ddd669fd3715854a,lane_1,tier_c,verification_ready_medium,non_safety_constraint_signal,IL,Midwest,non_safety_comparator,138,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,true
TS4L-8fd111d3d86df418c258,lane_2,tier_c,verification_ready_medium,strike_or_no_strike_constraint,AZ,West,safety_and_non_safety_bargaining_units,110,memo_gap_strike_or_no_strike_constraint|non_cba_or_special_source_signal|same_city_counterpart_value|cycle_metadata_value,true
TS4L-90a7c71651e4e5b52257,lane_2,tier_c,verification_ready_medium,strike_or_no_strike_constraint,PA,Northeast,safety_and_non_safety_bargaining_units,110,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|cycle_metadata_value,true
TS4L-90d844ab5ad5af267365,lane_2,tier_c,verification_ready_medium,strike_or_no_strike_constraint,MI,Midwest,safety_and_non_safety_bargaining_units,102,memo_gap_strike_or_no_strike_constraint|non_cba_or_special_source_signal|cycle_metadata_value,true
TS4L-956820c70172aee3b937,lane_4,tier_c,verification_ready_medium,market_or_comparability_pressure,NH,Northeast,safety_and_non_safety_compensation_units,108,memo_gap_market_or_comparability_pressure|south_or_northeast_gap|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-981e8febd93c535638ed,lane_2,tier_c,verification_ready_medium,strike_or_no_strike_constraint,MA,Northeast,safety_and_non_safety_bargaining_units,118,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|same_city_counterpart_value|cycle_metadata_value,true
TS4L-99c86e7a47cc0e438194,lane_4,tier_c,verification_ready_medium,market_or_comparability_pressure,NJ,Northeast,safety_and_non_safety_compensation_units,108,memo_gap_market_or_comparability_pressure|south_or_northeast_gap|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-9a48fceeb0ba0dd0b7bc,lane_4,tier_c,verification_ready_medium,market_or_comparability_pressure,MA,Northeast,safety_and_non_safety_compensation_units,116,memo_gap_market_or_comparability_pressure|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,true
TS4L-9b269e6b3625c9aca1f8,lane_1,tier_c,verification_ready_medium,non_safety_constraint_signal,NY,Northeast,non_safety_comparator,146,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,true
TS4L-9de529867aae8b877e64,lane_4,tier_c,verification_ready_medium,market_or_comparability_pressure,IL,Midwest,safety_and_non_safety_compensation_units,110,memo_gap_market_or_comparability_pressure|non_cba_or_special_source_signal|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-9e25f5536ff7b9ab5dba,lane_4,tier_c,verification_ready_medium,market_or_comparability_pressure,NY,Northeast,safety_and_non_safety_compensation_units,116,memo_gap_market_or_comparability_pressure|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,true
TS4L-9e63c8dff2db502fdaa2,lane_1,tier_c,verification_ready_medium,non_safety_constraint_signal,TX,South,non_safety_comparator,156,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,true
TS4L-9e74b10cebc94da1337e,lane_1,tier_c,verification_ready_medium,non_safety_constraint_signal,WI,Midwest,non_safety_comparator,138,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,true
TS4L-ac2af3d76a0aca49e0ab,lane_2,tier_c,verification_ready_medium,strike_or_no_strike_constraint,IL,Midwest,safety_and_non_safety_bargaining_units,110,memo_gap_strike_or_no_strike_constraint|non_cba_or_special_source_signal|same_city_counterpart_value|cycle_metadata_value,true
TS4L-acbdcd28006b442e48cd,lane_4,tier_c,verification_ready_medium,market_or_comparability_pressure,OH,Midwest,safety_and_non_safety_compensation_units,100,memo_gap_market_or_comparability_pressure|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-ad13cfcc4290e44bb978,lane_2,tier_c,verification_ready_medium,strike_or_no_strike_constraint,IL,Midwest,safety_and_non_safety_bargaining_units,110,memo_gap_strike_or_no_strike_constraint|non_cba_or_special_source_signal|same_city_counterpart_value|cycle_metadata_value,true
TS4L-ad540e15041fc9c35f8b,lane_1,tier_c,verification_ready_medium,non_safety_constraint_signal,WI,Midwest,non_safety_comparator,138,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,true
TS4L-b5584293d86f7638069b,lane_4,tier_c,verification_ready_medium,market_or_comparability_pressure,MI,Midwest,safety_and_non_safety_compensation_units,108,memo_gap_market_or_comparability_pressure|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,false
TS4L-b6184bb80ae0cdcc033b,lane_2,tier_c,verification_ready_medium,strike_or_no_strike_constraint,CT,Northeast,safety_and_non_safety_bargaining_units,118,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|same_city_counterpart_value|cycle_metadata_value,true
TS4L-b782a25d7260816a533b,lane_1,tier_c,verification_ready_medium,non_safety_constraint_signal,OH,Midwest,non_safety_comparator,138,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,true
TS4L-ba6e66ef78ebdc93f2a9,lane_1,tier_c,verification_ready_medium,non_safety_constraint_signal,TX,South,non_safety_comparator,146,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,true
TS4L-c0572ef993e472b3ecd0,lane_4,tier_c,verification_ready_medium,market_or_comparability_pressure,NY,Northeast,safety_and_non_safety_compensation_units,116,memo_gap_market_or_comparability_pressure|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,true
TS4L-c1b20ccb61d8d3ec1929,lane_4,tier_c,verification_ready_medium,market_or_comparability_pressure,NY,Northeast,safety_and_non_safety_compensation_units,116,memo_gap_market_or_comparability_pressure|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,true
TS4L-c45efd5de8ba91f730fc,lane_2,tier_c,verification_ready_medium,strike_or_no_strike_constraint,OH,Midwest,safety_and_non_safety_bargaining_units,110,memo_gap_strike_or_no_strike_constraint|non_cba_or_special_source_signal|same_city_counterpart_value|cycle_metadata_value,true
TS4L-c8b56cb791a64b86819b,lane_4,tier_c,verification_ready_medium,market_or_comparability_pressure,OH,Midwest,safety_and_non_safety_compensation_units,108,memo_gap_market_or_comparability_pressure|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,false
TS4L-ca61ab81e2c619cd71cc,lane_2,tier_c,verification_ready_medium,strike_or_no_strike_constraint,PA,Northeast,safety_and_non_safety_bargaining_units,118,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|same_city_counterpart_value|cycle_metadata_value,true
TS4L-d8ac274f1b6376578d3f,lane_2,tier_c,verification_ready_medium,strike_or_no_strike_constraint,OH,Midwest,safety_and_non_safety_bargaining_units,102,memo_gap_strike_or_no_strike_constraint|non_cba_or_special_source_signal|cycle_metadata_value,true
TS4L-da0fd5e61fff1ba949ce,lane_1,tier_c,verification_ready_medium,non_safety_constraint_signal,NY,Northeast,non_safety_comparator,146,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,true
TS4L-dcbdd33e7993abd1a415,lane_4,tier_c,verification_ready_medium,market_or_comparability_pressure,NH,Northeast,safety_and_non_safety_compensation_units,116,memo_gap_market_or_comparability_pressure|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,true
TS4L-dd46931a58eee2740ec4,lane_2,tier_c,verification_ready_medium,strike_or_no_strike_constraint,NJ,Northeast,safety_and_non_safety_bargaining_units,118,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|same_city_counterpart_value|cycle_metadata_value,true
TS4L-e1afdb3746e9c1d07bdc,lane_4,tier_c,verification_ready_medium,market_or_comparability_pressure,MA,Northeast,safety_and_non_safety_compensation_units,116,memo_gap_market_or_comparability_pressure|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,true
TS4L-e62cc82dec70a505f9fe,lane_2,tier_c,verification_ready_medium,strike_or_no_strike_constraint,NY,Northeast,safety_and_non_safety_bargaining_units,118,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|same_city_counterpart_value|cycle_metadata_value,true
TS4L-e945961ded3b1eece461,lane_2,tier_c,verification_ready_medium,strike_or_no_strike_constraint,MA,Northeast,safety_and_non_safety_bargaining_units,118,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|same_city_counterpart_value|cycle_metadata_value,true
TS4L-f00511cc4a7b483bc6b5,lane_4,tier_c,verification_ready_medium,market_or_comparability_pressure,PA,Northeast,safety_and_non_safety_compensation_units,116,memo_gap_market_or_comparability_pressure|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,true
TS4L-f774a5c5f7d339be7d28,lane_4,tier_c,verification_ready_medium,market_or_comparability_pressure,OH,Midwest,safety_and_non_safety_compensation_units,100,memo_gap_market_or_comparability_pressure|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-f9f6d6fc8e550303d2be,lane_1,tier_c,verification_ready_medium,non_safety_constraint_signal,CA,West,non_safety_comparator,138,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,true
TS4L-ffad1e4595b89dcdb94f,lane_4,tier_c,verification_ready_medium,market_or_comparability_pressure,CA,West,safety_and_non_safety_compensation_units,108,memo_gap_market_or_comparability_pressure|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,false
