record_id,qa_stratum,raw_value_preserved,coordinate_valid,uncertainty_not_forced,conflict_integrity,claim_link_basis_preserved,span_disposition_supported,passed,mechanical_invariant_review,independent_human_gold_review
EXTRECON-180b5d0eeefd530934c0d7c4,department,True,True,True,True,True,True,True,True,False
EXTRECON-d2e4ae535599279ae2608951,department,True,True,True,True,True,True,True,True,False
EXTRECON-f74483d9a6d69962493d8ea7,department,True,True,True,True,True,True,True,True,False
EXTRECON-2ea9d8c9026db74b666f975b,department,True,True,True,True,True,True,True,True,False
EXTRECON-78771fb50e88a2ee8df52aa3,department,True,True,True,True,True,True,True,True,False
EXTRECON-d564523c1af505e53c6bea5a,department,True,True,True,True,True,True,True,True,False
EXTRECON-1cf5c3a4a1e144152c46bf61,department,True,True,True,True,True,True,True,True,False
EXTRECON-1a82d7f59be6d62a9f8fdf74,department,True,True,True,True,True,True,True,True,False
EXTRECON-8c9ea111cf86be29a88c4eba,department,True,True,True,True,True,True,True,True,False
EXTRECON-e2bccb13c4954223cbac80ee,department,True,True,True,True,True,True,True,True,False
EXTRECON-1764f00dd24897fc623b3719,department,True,True,True,True,True,True,True,True,False
EXTRECON-b5c965b3c5c54f82d9ee3aad,department,True,True,True,True,True,True,True,True,False
EXTRECON-bc023edd4d28df191a4b0cfc,department,True,True,True,True,True,True,True,True,False
EXTRECON-e813ed4c342499d317c67e9b,department,True,True,True,True,True,True,True,True,False
EXTRECON-a037fc2948bfada65c59db74,department,True,True,True,True,True,True,True,True,False
EXTRECON-ca41581b9293cb7841eeca33,department,True,True,True,True,True,True,True,True,False
EXTRECON-c2a76d434c1ce078dd063201,department,True,True,True,True,True,True,True,True,False
EXTRECON-9317cf8047a896720c62e53c,department,True,True,True,True,True,True,True,True,False
EXTRECON-1adc8d669e042dfbecb57fe3,department,True,True,True,True,True,True,True,True,False
EXTRECON-40920a9536caa578ffe0396a,department,True,True,True,True,True,True,True,True,False
EXTRECON-c9b220509a108deb601c89f4,department,True,True,True,True,True,True,True,True,False
EXTRECON-0af0aaeda5232bf4fd9bc3a3,department,True,True,True,True,True,True,True,True,False
EXTRECON-b868b21a04378dadeacbf479,department,True,True,True,True,True,True,True,True,False
EXTRECON-16f88a34be9944cd6d3315b3,department,True,True,True,True,True,True,True,True,False
EXTRECON-0e1c47426689eebc74910e17,department,True,True,True,True,True,True,True,True,False
EXTRECON-1dea4736eba0ff4edba6395b,department,True,True,True,True,True,True,True,True,False
EXTRECON-bcf9213f5299df83270fc9f1,department,True,True,True,True,True,True,True,True,False
EXTRECON-abfbf2097dbd29625495e90e,department,True,True,True,True,True,True,True,True,False
EXTRECON-9d9928e0685ae1985582b2c0,department,True,True,True,True,True,True,True,True,False
EXTRECON-83ab13bf8e2759fbc6ee87fe,department,True,True,True,True,True,True,True,True,False
EXTRECON-2901737219eb84285da30b1f,department,True,True,True,True,True,True,True,True,False
EXTRECON-c6b4c7db2fc9759996d41c57,department,True,True,True,True,True,True,True,True,False
EXTRECON-9ed517b193bc61fbcf23a636,department,True,True,True,True,True,True,True,True,False
EXTRECON-2ec7204182f8124b1adffd8e,department,True,True,True,True,True,True,True,True,False
EXTRECON-6a051d6f64a1d8ccc487f6d2,department,True,True,True,True,True,True,True,True,False
EXTRECON-bba455750b2ed422a2dacb0f,department,True,True,True,True,True,True,True,True,False
EXTRECON-5517e10d9625f027b68f4982,department,True,True,True,True,True,True,True,True,False
EXTRECON-aafbeaf74d640a7624d69296,department,True,True,True,True,True,True,True,True,False
EXTRECON-203d691d54f99af6962687fe,department,True,True,True,True,True,True,True,True,False
EXTRECON-16758af53aac1f484c78d8c4,department,True,True,True,True,True,True,True,True,False
EXTRECON-e7618d79a4de4baba5994207,department,True,True,True,True,True,True,True,True,False
EXTRECON-fdb929f41d01039ad6f3bb32,department,True,True,True,True,True,True,True,True,False
EXTRECON-b286b4b53ce024731da78da7,department,True,True,True,True,True,True,True,True,False
EXTRECON-8898c093c539b4d60c6c671b,department,True,True,True,True,True,True,True,True,False
EXTRECON-58dfefb32506e930893507e0,department,True,True,True,True,True,True,True,True,False
EXTRECON-bac2ff7c3d6755e8f9544d5c,department,True,True,True,True,True,True,True,True,False
EXTRECON-2a31addbcab69283aca3605f,department,True,True,True,True,True,True,True,True,False
EXTRECON-98f1199e49d2fd28c11e9a65,department,True,True,True,True,True,True,True,True,False
EXTRECON-b89fd1079eed27bff843e9df,department,True,True,True,True,True,True,True,True,False
EXTRECON-413987322a6ebd72cc50fc96,department,True,True,True,True,True,True,True,True,False
EXTRECON-8e13f548fdec77427e8a53fc,department,True,True,True,True,True,True,True,True,False
EXTRECON-fd189289ba3353973b566a38,department,True,True,True,True,True,True,True,True,False
EXTRECON-f14d87f54cab07d54720dc97,department,True,True,True,True,True,True,True,True,False
EXTRECON-c073c0741002bd1cdec72922,department,True,True,True,True,True,True,True,True,False
EXTRECON-f5f73094e8df7e5c1f5384ce,department,True,True,True,True,True,True,True,True,False
EXTRECON-a0512dd8ad79fee6af24353b,department,True,True,True,True,True,True,True,True,False
EXTRECON-c97bcaa453b303445c76ccb6,department,True,True,True,True,True,True,True,True,False
EXTRECON-6c8cc80cfe6210cb608fc0fa,department,True,True,True,True,True,True,True,True,False
EXTRECON-c33b5ddb56da9a75c1d37354,department,True,True,True,True,True,True,True,True,False
EXTRECON-0f47e6286dd36658c611c32a,department,True,True,True,True,True,True,True,True,False
EXTRECON-2f3edbc834149d20c1489e2c,department,True,True,True,True,True,True,True,True,False
EXTRECON-fd2589f505fd26365a83a701,department,True,True,True,True,True,True,True,True,False
EXTRECON-a37b6bea8c15c73acb7566de,department,True,True,True,True,True,True,True,True,False
EXTRECON-9ced42753d301a6ea7e4894e,department,True,True,True,True,True,True,True,True,False
EXTRECON-c8de16346c22b8e6e3422f7e,department,True,True,True,True,True,True,True,True,False
EXTRECON-0e065bb3c7e31846912e08d9,department,True,True,True,True,True,True,True,True,False
EXTRECON-4d657e667f9aa18ad4ea7a4c,department,True,True,True,True,True,True,True,True,False
EXTRECON-2ba0d35cb98b95cf636c577a,department,True,True,True,True,True,True,True,True,False
EXTRECON-6ceffdf780bd3efee931fe42,department,True,True,True,True,True,True,True,True,False
EXTRECON-8ef7f8c98b17145483a92716,department,True,True,True,True,True,True,True,True,False
EXTRECON-c92ccb46e2d0383c9bc98a44,department,True,True,True,True,True,True,True,True,False
EXTRECON-f17e94f1210ae5936514c61c,department,True,True,True,True,True,True,True,True,False
EXTRECON-6194c7adcd125ecefc7686e1,department,True,True,True,True,True,True,True,True,False
EXTRECON-8eba7e21578e0ce277519f36,department,True,True,True,True,True,True,True,True,False
EXTRECON-f8598cb992578bc3ddbe3801,department,True,True,True,True,True,True,True,True,False
EXTRECON-1bb125c34a05df25064c9572,department,True,True,True,True,True,True,True,True,False
EXTRECON-6f08cc74a819a1aaada1e067,department,True,True,True,True,True,True,True,True,False
EXTRECON-40e277e7c34d82edac4f384a,department,True,True,True,True,True,True,True,True,False
EXTRECON-91ff170fdaebafdca1ad6486,department,True,True,True,True,True,True,True,True,False
EXTRECON-040193e25a2dd4153fb27e4b,department,True,True,True,True,True,True,True,True,False
EXTRECON-2e7f1eef01d4dec15e519c55,department,True,True,True,True,True,True,True,True,False
EXTRECON-051c9c0b00d7e240aad5acfb,department,True,True,True,True,True,True,True,True,False
EXTRECON-8302e131e6dd853ada46807a,department,True,True,True,True,True,True,True,True,False
EXTRECON-a23aae8813f292fa86af1ec7,department,True,True,True,True,True,True,True,True,False
EXTRECON-e65fb239984237889ec107a3,department,True,True,True,True,True,True,True,True,False
EXTRECON-de97bfac35ab6994d61363c6,department,True,True,True,True,True,True,True,True,False
EXTRECON-f65ab3b6b7aa9414ed3e9297,department,True,True,True,True,True,True,True,True,False
EXTRECON-c7132d968a54f5acbb26ae70,department,True,True,True,True,True,True,True,True,False
EXTRECON-6e8991e0b0514e9828767240,department,True,True,True,True,True,True,True,True,False
EXTRECON-8e99d406fb1b8ebf4d8ab67b,department,True,True,True,True,True,True,True,True,False
EXTRECON-8bcabd9f48f6db597a822ea4,department,True,True,True,True,True,True,True,True,False
EXTRECON-bf83e813d96f6d1bd25cb6b6,department,True,True,True,True,True,True,True,True,False
EXTRECON-819960569bc9a2656499a32b,department,True,True,True,True,True,True,True,True,False
EXTRECON-93bedcfdbed6d96750c97bdd,department,True,True,True,True,True,True,True,True,False
EXTRECON-b970e8dacf5a45a281550b2f,department,True,True,True,True,True,True,True,True,False
EXTRECON-bac49e87456880585e4cc9e9,department,True,True,True,True,True,True,True,True,False
EXTRECON-e70249809347ab467b3c4d95,department,True,True,True,True,True,True,True,True,False
EXTRECON-22ea989b452542a1a415862d,department,True,True,True,True,True,True,True,True,False
EXTRECON-7e495db609479a0051676656,department,True,True,True,True,True,True,True,True,False
EXTRECON-19797d6cb5b02e633c6b3510,department,True,True,True,True,True,True,True,True,False
EXTRECON-9a221dcfde78c9a9f2db5ee9,department,True,True,True,True,True,True,True,True,False
EXTRECON-b2778008068cb508c0b85656,department,True,True,True,True,True,True,True,True,False
EXTRECON-5891ed42391b584096ae8ae2,department,True,True,True,True,True,True,True,True,False
EXTRECON-434252dae9095fead1908dd8,department,True,True,True,True,True,True,True,True,False
EXTRECON-c122596531f9551b968d73b6,department,True,True,True,True,True,True,True,True,False
EXTRECON-29a7e7c98a00c13ecbbc7091,department,True,True,True,True,True,True,True,True,False
EXTRECON-c648e155e4c25840b373a1c5,department,True,True,True,True,True,True,True,True,False
EXTRECON-90d78fc718951188a1c2fbc0,department,True,True,True,True,True,True,True,True,False
EXTRECON-2524d7b88ca508f65d770c81,department,True,True,True,True,True,True,True,True,False
EXTRECON-1fa7010f01127b9e98535ae0,department,True,True,True,True,True,True,True,True,False
EXTRECON-5c322903bda88e211a872bf1,department,True,True,True,True,True,True,True,True,False
EXTRECON-164f01d1298c6c524de75d8b,department,True,True,True,True,True,True,True,True,False
EXTRECON-23e398cb2f81287c7519bc87,department,True,True,True,True,True,True,True,True,False
EXTRECON-b6ec7f03e7352d20b02753d6,department,True,True,True,True,True,True,True,True,False
EXTRECON-febf56d33cdaa4ab0b27279a,department,True,True,True,True,True,True,True,True,False
EXTRECON-2d169f872daee4aac06c1c32,department,True,True,True,True,True,True,True,True,False
EXTRECON-25428c8b48e18ee2990fbd88,department,True,True,True,True,True,True,True,True,False
EXTRECON-545e5610f9ead70f925c637c,department,True,True,True,True,True,True,True,True,False
EXTRECON-a91611f6ee1e23b2a39db892,department,True,True,True,True,True,True,True,True,False
EXTRECON-bce1deb264a74668c68e2cd6,department,True,True,True,True,True,True,True,True,False
EXTRECON-fdc1f2aa84b51b16018c5f91,department,True,True,True,True,True,True,True,True,False
EXTRECON-a8c609f303f3265efedc4e1c,department,True,True,True,True,True,True,True,True,False
EXTRECON-e70f3ccbe89244b5f6211807,department,True,True,True,True,True,True,True,True,False
EXTRECON-1271be18a83e86902f90ca46,department,True,True,True,True,True,True,True,True,False
EXTRECON-e5310f69d6cf6fcb3654767a,department,True,True,True,True,True,True,True,True,False
EXTRECON-595467a914988726973fed35,department,True,True,True,True,True,True,True,True,False
EXTRECON-cbc0039c8b84662e79fb96af,department,True,True,True,True,True,True,True,True,False
EXTRECON-a38a640f093b99c34ace864c,department,True,True,True,True,True,True,True,True,False
EXTRECON-b8c7c0d2d3445e32e8927b88,department,True,True,True,True,True,True,True,True,False
EXTRECON-94a071f3be8926ed577cee2f,department,True,True,True,True,True,True,True,True,False
EXTRECON-d7249ad364bff71098215216,department,True,True,True,True,True,True,True,True,False
EXTRECON-c97e31304da8feeceabf7548,department,True,True,True,True,True,True,True,True,False
EXTRECON-e4f5f8e171242569e695ee66,department,True,True,True,True,True,True,True,True,False
EXTRECON-a554e09ddb50bc90fb4737a4,department,True,True,True,True,True,True,True,True,False
EXTRECON-b5d16c397815db2cff21ab3c,department,True,True,True,True,True,True,True,True,False
EXTRECON-7bcc30f26fd1c151a42e638a,department,True,True,True,True,True,True,True,True,False
EXTRECON-d7b408d8aa1d096ce70ddcfc,department,True,True,True,True,True,True,True,True,False
EXTRECON-dd5afb53cd0bed9d2fce6dc2,department,True,True,True,True,True,True,True,True,False
EXTRECON-b9655f8d9f383a86ebde3ffb,department,True,True,True,True,True,True,True,True,False
EXTRECON-6216cda3317fc98b714f47ef,department,True,True,True,True,True,True,True,True,False
EXTRECON-f9bd72ff47f1767ee11f6ecb,department,True,True,True,True,True,True,True,True,False
EXTRECON-aeb1b06b39fe4fbe3a1d2e6a,department,True,True,True,True,True,True,True,True,False
EXTRECON-73a9fa5b99efc0584b8d0310,department,True,True,True,True,True,True,True,True,False
EXTRECON-200add49c43e0b5a558b79ad,department,True,True,True,True,True,True,True,True,False
EXTRECON-416bd3cb043b8b6f2a2f8af9,department,True,True,True,True,True,True,True,True,False
EXTRECON-af0ebd775f651ae4f3a67472,department,True,True,True,True,True,True,True,True,False
EXTRECON-f168435dacd11dd4e4846561,department,True,True,True,True,True,True,True,True,False
EXTRECON-3719438fa3a5c0f24e7009a5,department,True,True,True,True,True,True,True,True,False
EXTRECON-17d260dc3b83c1fff57872d4,department,True,True,True,True,True,True,True,True,False
EXTRECON-44b58e9648647e40c3ab1b2a,department,True,True,True,True,True,True,True,True,False
EXTRECON-4271303bc4f68007d1a8486d,department,True,True,True,True,True,True,True,True,False
EXTRECON-2abdb85ae81b1c91975f3e50,department,True,True,True,True,True,True,True,True,False
EXTRECON-7795b6ce643cef5faea2bc4b,department,True,True,True,True,True,True,True,True,False
EXTRECON-0f537ae2ef6e492292b32d84,department,True,True,True,True,True,True,True,True,False
EXTRECON-dbab139f474be8efaae974a7,department,True,True,True,True,True,True,True,True,False
EXTRECON-5f10ce5dfdd129a14357e5cf,department,True,True,True,True,True,True,True,True,False
EXTRECON-7b3aa36d2d95de5faf12355e,department,True,True,True,True,True,True,True,True,False
EXTRECON-f3b70b6d45df6418e8c40aff,department,True,True,True,True,True,True,True,True,False
EXTRECON-a09ccbe73f5a6d90358c8e02,department,True,True,True,True,True,True,True,True,False
EXTRECON-bac5903c40bb2dc4f2f57058,department,True,True,True,True,True,True,True,True,False
EXTRECON-151de93735996acb4f296e89,department,True,True,True,True,True,True,True,True,False
EXTRECON-21db489bc21a3d69ed300135,department,True,True,True,True,True,True,True,True,False
EXTRECON-777f84bbafd106b3a0aaf4da,department,True,True,True,True,True,True,True,True,False
EXTRECON-d7f260a67c894208c99238ec,department,True,True,True,True,True,True,True,True,False
EXTRECON-f9294c024683ad0d71bdfaf8,department,True,True,True,True,True,True,True,True,False
EXTRECON-e69be611f979081de745d7a1,department,True,True,True,True,True,True,True,True,False
EXTRECON-180a1b420a44ca51430d7a4b,department,True,True,True,True,True,True,True,True,False
EXTRECON-9a0f406c7651d9fc3505e47e,department,True,True,True,True,True,True,True,True,False
EXTRECON-01b7e94e8a84e54de279866a,department,True,True,True,True,True,True,True,True,False
EXTRECON-a48b86c9931e925ce59bf883,department,True,True,True,True,True,True,True,True,False
EXTRECON-e92800613a5b2cd35a13d0ba,department,True,True,True,True,True,True,True,True,False
EXTRECON-21929a51ca3c1f8e27ad4d23,department,True,True,True,True,True,True,True,True,False
EXTRECON-8a76de3822b429c152b40885,department,True,True,True,True,True,True,True,True,False
EXTRECON-6c5de73f20062fd261a20d20,department,True,True,True,True,True,True,True,True,False
EXTRECON-4987a42df7167c639c24f791,department,True,True,True,True,True,True,True,True,False
EXTRECON-73208c9bb261325922463a08,department,True,True,True,True,True,True,True,True,False
EXTRECON-3659da7186da789da44b88a2,department,True,True,True,True,True,True,True,True,False
EXTRECON-526319b84e56aeebb02b1f0e,department,True,True,True,True,True,True,True,True,False
EXTRECON-68839fc51328b661633aadf3,department,True,True,True,True,True,True,True,True,False
EXTRECON-9d1d9aaa768fcf52bf3c5e08,department,True,True,True,True,True,True,True,True,False
EXTRECON-679913ca984db3da9ebad4d1,department,True,True,True,True,True,True,True,True,False
EXTRECON-004dff8780672fb702855b12,department,True,True,True,True,True,True,True,True,False
EXTRECON-b009df54e222b350c30b0a57,department,True,True,True,True,True,True,True,True,False
EXTRECON-726f4c04c77506b39a6d6537,department,True,True,True,True,True,True,True,True,False
EXTRECON-3cee7480c7eabcd5f83df198,department,True,True,True,True,True,True,True,True,False
