state,municipality,municipality_id,census_gov_id,government_type,geography_type,population,already_in_corpus,scout_coverage_status,queue_status,verification_coverage_status,later_ingestion_status,canonical_overlap_status,successful_live_scout_count,successful_scout_run_ids,last_successful_scout_date,source_waves,live_backends,failed_connection_attempt_count,failed_connection_run_ids,connection_failure_accounting,candidate_rows_total,police_candidate_rows,fire_candidate_rows,non_safety_candidate_rows,other_candidate_rows,likely_triad_from_scout_rows,queued_for_later_verification_count,calibration_reviewed_candidate_count,verified_later_ingest_candidate_count,already_ingested_canonical_candidate_count,high_priority_queue_count,medium_priority_queue_count,low_priority_queue_count,hold_or_rejected_candidate_count,coverage_as_of,notes
AL,Clayhatchee,cog_2025_160598,160598,municipal,place,481,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
AL,Clayton,cog_2025_160552,160552,municipal,place,2212,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
AL,Cleveland,cog_2025_100024,100024,municipal,place,1252,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
AL,Clio,cog_2025_100021,100021,municipal,place,1200,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
AL,Coaling,cog_2025_137133,137133,municipal,place,1986,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
AL,Coffee Springs,cog_2025_160621,160621,municipal,place,210,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
AL,Coffeeville,cog_2025_160572,160572,municipal,place,250,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
AL,Coker,cog_2025_195816,195816,municipal,place,880,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
AL,Collinsville,cog_2025_207508,207508,municipal,place,2064,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
AL,Colony,cog_2025_122529,122529,municipal,place,275,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
AL,Columbia,cog_2025_160628,160628,municipal,place,700,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
AL,Columbiana,cog_2025_207524,207524,municipal,place,4812,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
AL,Coosada,cog_2025_211972,211972,municipal,place,1265,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
AL,Cordova,cog_2025_160726,160726,municipal,place,1672,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
AL,Cottonwood,cog_2025_207514,207514,municipal,place,1086,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
AL,County Line,cog_2025_193057,193057,municipal,place,318,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
AL,Courtland,cog_2025_122560,122560,municipal,place,588,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
AL,Cowarts,cog_2025_122548,122548,municipal,place,2000,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
AL,Creola,cog_2025_160687,160687,municipal,place,1967,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
AL,Crossville,cog_2025_160599,160599,municipal,place,1838,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
AL,Cuba,cog_2025_122587,122587,municipal,place,284,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
AL,Cullman,cog_2025_122526,122526,municipal,place,19913,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
AL,Cusseta,cog_2025_221115,221115,municipal,place,149,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
AL,Dadeville,cog_2025_160721,160721,municipal,place,2960,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
AL,Daleville,cog_2025_160596,160596,municipal,place,4926,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
AL,Daphne,cog_2025_160546,160546,municipal,place,30321,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
AL,Dauphin Island,cog_2025_122572,122572,municipal,place,1895,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
AL,Daviston,cog_2025_122590,122590,municipal,place,176,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
AL,Dayton,cog_2025_122567,122567,municipal,place,27,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
AL,Deatsville,cog_2025_100053,100053,municipal,place,1723,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
AL,Decatur,cog_2025_160690,160690,municipal,place,58321,no,scouted_no_candidates,scouted_no_candidates,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,1,all_2026-07-22_195226,2026-07-22,COORD-TIER1-WAVE2-SERIAL150-2026-07-22,direct-sdk,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
AL,Demopolis,cog_2025_207521,207521,municipal,place,6833,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
AL,Detroit,cog_2025_100068,100068,municipal,place,225,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
AL,Dodge City,cog_2025_137131,137131,municipal,place,564,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
AL,Dora,cog_2025_100108,100108,municipal,place,2255,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
AL,Dothan,cog_2025_122546,122546,municipal,place,71258,no,scouted_with_candidates,queued_for_later_verification,not_verified,ingestion_deferred,not_already_ingested_canonical,1,all_2026-07-22_164144,2026-07-22,COORD-TIER1-WAVE1-SERIAL150-2026-07-22,direct-sdk,0,,none,1,0,0,1,0,no,1,0,0,0,1,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
AL,Double Springs,cog_2025_100116,100116,municipal,place,1114,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
AL,Douglas,cog_2025_160681,160681,municipal,place,782,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
AL,Dozier,cog_2025_100042,100042,municipal,place,285,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
AL,Dutton,cog_2025_122551,122551,municipal,place,339,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
AL,East Brewton,cog_2025_160608,160608,municipal,place,2252,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
AL,Eclectic,cog_2025_203914,203914,municipal,place,1209,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
AL,Edwardsville,cog_2025_122516,122516,municipal,place,212,no,not_scouted,not_scouted,not_verified,no_candidate_for_ingestion,not_already_ingested_canonical,0,,,,,0,,none,0,0,0,0,0,no,0,0,0,0,0,0,0,0,2026-07-23,"Scout coverage records source-discovery execution only. Calibration, verification, ingestion, canonical overlap, and codification remain separate."
