pdf_sha256,artifact_pointer,page_number,approved_page,page_access_status,pdf_page_count,text_layer_char_count,qualitative_row_count,error_type_sanitized,ocr_used,rendered_image_used,page_text_persisted
1406b3b486d918e327f4a4f60f07ab807fc9e82e3353f59a28d32ac61808b4e4,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0438_sr_6d84d30f4b85a8817f005839.pdf,12,true,text_layer_present,55,2964,1,,false,false,false
14562e7d4324aedcbfd06c3ea0c14994928f54274f54b9180e770d0c5edab534,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0199_sr_8f81d5822862cd57bac4751a.pdf,7,true,text_layer_present,29,2261,1,,false,false,false
14c25fcba272318673c2725004650c1dc3f7b24a5afb2c275f5db5eea3f49ad6,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0430_sr_09557ae995b3972e33fa3009.pdf,6,true,text_layer_present,42,2137,1,,false,false,false
14c25fcba272318673c2725004650c1dc3f7b24a5afb2c275f5db5eea3f49ad6,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0430_sr_09557ae995b3972e33fa3009.pdf,7,true,text_layer_present,42,2271,1,,false,false,false
1571d634d8720cc42a9559b28abd7e31016ffca3d0d4b9d7b0e229af27262f86,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0282_sr_ce945aad727b9eb1740335e3.pdf,36,true,text_layer_present,70,2360,2,,false,false,false
1571d634d8720cc42a9559b28abd7e31016ffca3d0d4b9d7b0e229af27262f86,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0282_sr_ce945aad727b9eb1740335e3.pdf,37,true,text_layer_present,70,2256,2,,false,false,false
158634fcd4d89677bc11044dec99d4345bd8e80a501ad11cc78d590319a1c708,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0304_sr_67bd374478003304a1a3360e.pdf,18,true,text_layer_present,34,2437,2,,false,false,false
15886cdc0604a373b398d27fcb81bda33341bd890c9e8b4aae7c795d50b40edc,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0460_sr_b8c6d05bef821099d3003db2.pdf,8,true,text_layer_present,33,2875,2,,false,false,false
15904fa0d2c99574e80b5e135590111a9c69de5ffd8c2b55077a3a61f8f0f0c7,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0057_sr_357fbd7ec7a7fbd400e90004.pdf,5,true,text_layer_present,42,2476,1,,false,false,false
15904fa0d2c99574e80b5e135590111a9c69de5ffd8c2b55077a3a61f8f0f0c7,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0057_sr_357fbd7ec7a7fbd400e90004.pdf,6,true,text_layer_present,42,2761,2,,false,false,false
15904fa0d2c99574e80b5e135590111a9c69de5ffd8c2b55077a3a61f8f0f0c7,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0057_sr_357fbd7ec7a7fbd400e90004.pdf,7,true,text_layer_present,42,2148,2,,false,false,false
15952cb8125fadb73f0bb20a43f2be74392315154645b65aca3af5eabbefeb64,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0135_sr_036a50f01086dd474d6972b1.pdf,6,true,text_layer_present,35,2733,1,,false,false,false
159edcd90dc692a43345cb92712078c702e603c1447759880ac8b8472b9193f4,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0231_sr_665ea175902fd4406293ad90.pdf,10,true,text_layer_present,40,1810,1,,false,false,false
1655ec11a1c6ad371c732b4614049d0b4598bd19ba4672ab9f7ea67e0e1cbd5b,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0293_sr_c99f28a741bc4146d0d4c9aa.pdf,9,true,text_layer_present,32,3022,1,,false,false,false
179104276c626935179fa2b5b9bc65d535732ca0d1c44860f02a88e61c9f79af,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0334_sr_2b3a82b7b544b4209b2f3552.pdf,30,true,text_layer_present,60,1713,2,,false,false,false
179104276c626935179fa2b5b9bc65d535732ca0d1c44860f02a88e61c9f79af,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0334_sr_2b3a82b7b544b4209b2f3552.pdf,31,true,text_layer_present,60,1261,3,,false,false,false
18148d094bb8f793b0bc618b62b2d2b337dab67cc7597ecf939c88d8d27e2531,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0184_sr_729e5bf43049a7c6eff12de4.pdf,12,true,text_layer_present,38,3001,1,,false,false,false
18148d094bb8f793b0bc618b62b2d2b337dab67cc7597ecf939c88d8d27e2531,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0184_sr_729e5bf43049a7c6eff12de4.pdf,13,true,text_layer_present,38,2261,3,,false,false,false
18148d094bb8f793b0bc618b62b2d2b337dab67cc7597ecf939c88d8d27e2531,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0184_sr_729e5bf43049a7c6eff12de4.pdf,14,true,text_layer_present,38,2273,1,,false,false,false
18942b4e1733d6440c1817645c394bd1912f258e031968456218434d77543d30,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0220_sr_bfff09039c42912372e55e09.pdf,11,true,text_layer_present,41,2483,1,,false,false,false
1898e4656f7a5c485aa813fd335c0d467008645e15994caa66ac67c54d07374f,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0237_sr_5ad7292d1f6c318307670366.pdf,14,true,text_layer_present,26,2702,1,,false,false,false
18c3b9a464beafdb53d3947615ac23107cf72222fb0cfb8fe2639d560ab73460,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0043_sr_c0eded8c3eb0e30b912518c2.pdf,9,true,text_layer_present,43,2868,1,,false,false,false
193239610ec0db072fae1e24f072efbbefe61ecbb633f95bad647154f94d8fa2,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0205_sr_95a9fe0c2908e5159d3ab63f.pdf,18,true,text_layer_present,39,4116,2,,false,false,false
194790ae2a2fef465cc936d244aef978e54d998ebda065bc3f44ef74b493b105,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0158_sr_2448d8d2590a61ce242703b3.pdf,6,true,text_layer_present,23,2428,1,,false,false,false
19f1f365bb87404bf2759f96270eebeeed730fb984b694096c4bacf36104cd6e,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0268_sr_44ffe66273fd7777893eaa4e.pdf,4,true,text_layer_present,30,1980,2,,false,false,false
1a17f89cea377ad79580e07f4fbf72b1d30e3f5cec20c5237b7f7dba3a2e0a3f,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0291_sr_dcaf2b7c7084f945edc485d6.pdf,14,true,text_layer_present,63,2139,1,,false,false,false
1a17f89cea377ad79580e07f4fbf72b1d30e3f5cec20c5237b7f7dba3a2e0a3f,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0291_sr_dcaf2b7c7084f945edc485d6.pdf,15,true,text_layer_present,63,2550,1,,false,false,false
1a17f89cea377ad79580e07f4fbf72b1d30e3f5cec20c5237b7f7dba3a2e0a3f,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0291_sr_dcaf2b7c7084f945edc485d6.pdf,16,true,text_layer_present,63,2595,2,,false,false,false
1a268522c3e91e577dbb5310bd296fb0f118f8254de5c889b2ecec56f8c6a74f,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0075_sr_d6b150c80e0135ae5459542a.pdf,1,true,text_layer_present,51,2127,2,,false,false,false
1a268522c3e91e577dbb5310bd296fb0f118f8254de5c889b2ecec56f8c6a74f,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0075_sr_d6b150c80e0135ae5459542a.pdf,2,true,text_layer_present,51,2859,3,,false,false,false
1a3e259e7cd1c4e39e8d7a64fa288c3fc3d835ba40fd688c6555e2df8a6955d0,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0078_sr_e1ffd4859fe8d0caa25e3340.pdf,4,true,text_layer_present,31,2627,2,,false,false,false
1a3e259e7cd1c4e39e8d7a64fa288c3fc3d835ba40fd688c6555e2df8a6955d0,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0078_sr_e1ffd4859fe8d0caa25e3340.pdf,8,true,text_layer_present,31,2900,1,,false,false,false
1aa89e9e7a2cfcdc6c48fcf670f8c3b72cd8b5770644ebcb8033bb920ebae5e8,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0071_sr_21406bcb9713c9bd3ade26eb.pdf,10,true,text_layer_present,41,3353,3,,false,false,false
1b153ef1426f631006b6f179a937c36f04dd6fe71add1c81d48f5b36f45b5fee,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0478_sr_c4e13289d8b3ab3b99c5a763.pdf,1,true,text_layer_present,3,1733,1,,false,false,false
1b664c72c084d729f65d81267390008204c7ebe81154dfd31bbc93fd17c7b79b,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0380_sr_23c4ff7fd6d18c5b56c9efce.pdf,4,true,text_layer_present,30,3129,1,,false,false,false
1bc40aab49cb30db2ff1ad30afadfd9492b8bdb8833a7bae69e6dee4a31b1569,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0254_sr_27e4f78bb051a0b5d663a0c9.pdf,2,true,text_layer_present,18,2364,2,,false,false,false
1c21a8d84f88c446771969b6b9fbf65641e26f211ee3e20241de8875d34ad0d8,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0414_sr_d17b8a628723de9c490b17a2.pdf,9,true,text_layer_present,75,2361,2,,false,false,false
1cb280636b82ff5e5e5937a5f3b5e5920c43d7e51eed53574de64d4114d84a17,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0017_sr_cfcc04db96c58687eb227bcf.pdf,14,true,text_layer_present,66,3518,1,,false,false,false
1d170fef91b118ff30d24f3214dfa7b5371b07b25cc71c8c29f74ad0b9c3eba1,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0106_sr_a688b7aec4314ed2ef31e90f.pdf,13,true,text_layer_present,51,3143,3,,false,false,false
1db5787d8606d5e2bc61d1b7c43ff3d358de867cce09319a55febc0e266227c2,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0317_sr_aaa3620afc78913657c49bab.pdf,8,true,text_layer_present,34,2141,1,,false,false,false
1dc2971c259205f29d696fd8a8a0efecc55bd8e168f70bc5bda82de5f2a55746,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0208_sr_2c38fd5e2cfc9300c52fff9d.pdf,39,true,text_layer_present,78,889,1,,false,false,false
1dc2971c259205f29d696fd8a8a0efecc55bd8e168f70bc5bda82de5f2a55746,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0208_sr_2c38fd5e2cfc9300c52fff9d.pdf,40,true,text_layer_present,78,1266,2,,false,false,false
1e485a54f2a5c74b4dcdcdad6384742d00c4a4f429fc0f892afb8c02454a6aaf,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0179_sr_df542961e17320c80649f361.pdf,26,true,text_layer_present,80,3165,2,,false,false,false
1e485a54f2a5c74b4dcdcdad6384742d00c4a4f429fc0f892afb8c02454a6aaf,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0179_sr_df542961e17320c80649f361.pdf,27,true,text_layer_present,80,2996,1,,false,false,false
1f102c538926217c3006b89cfa6fa8ef8d7f8cfe7fe5d8aac58f9d902462af72,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0112_sr_42435cf902a5faa32da41089.pdf,5,true,text_layer_present,49,3682,2,,false,false,false
1f2e572f44b5f4640b2f161f3c7ea7365c6bb9cade3a25ec12119ef42e65593d,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0406_sr_2fc57d8ca4e5e51a784a1ca7.pdf,3,true,text_layer_present,18,2385,2,,false,false,false
1f2e572f44b5f4640b2f161f3c7ea7365c6bb9cade3a25ec12119ef42e65593d,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0406_sr_2fc57d8ca4e5e51a784a1ca7.pdf,4,true,text_layer_present,18,2750,2,,false,false,false
1fecfc9ae437cc3449c5332feb6adc83f5b9ea62d334934e2528763c50311e19,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0132_sr_d74c8f9f6f718857937299f0.pdf,2,true,text_layer_present,25,2669,1,,false,false,false
1ff77fca27ed1d7a62569ca86ab121a86f4a4b47dda4da8d5901f62122d691be,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0495_sr_a0dc218f97fd98b72b5873e3.pdf,64,true,text_layer_present,115,2318,2,,false,false,false
1fff764eaef8c638dcd5aa7c589fe9667fba6abaf62ca960e8efda549e4be7cd,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0404_sr_dab46ac5bcf22e4224d989cd.pdf,7,true,text_layer_present,43,3049,2,,false,false,false
20090ecaf42e7d1e6f49efa99438024a54504f86fef6d9807300f81a4f988a09,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0495_sr_d950ee809737f7cc9ed93a71.pdf,15,true,text_layer_present,62,2615,4,,false,false,false
204a01c4039e0f10e3f0bea060ee94cc63305f99a1a012f1adcb651ec88a6b06,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0264_sr_b526ee2758bd4eaa68c371f1.pdf,6,true,text_layer_present,34,2464,2,,false,false,false
20a917cef9db9af83cedbdf221435691570d3a9e95f621ba133b02979aba27f7,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0137_sr_74a4c8947f081ee8503a77f1.pdf,14,true,text_layer_present,62,2607,3,,false,false,false
20a917cef9db9af83cedbdf221435691570d3a9e95f621ba133b02979aba27f7,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0137_sr_74a4c8947f081ee8503a77f1.pdf,15,true,text_layer_present,62,2943,1,,false,false,false
20b688a325b48b247dfaabaa4b315f9aa6f4b3d356035df1d2f24e977ba1712e,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0089_sr_a25dbdb1f52158a0502cbc35.pdf,6,true,text_layer_present,42,1910,1,,false,false,false
20f5a10ff22fcb18d249865a061d70c913113f81142fbc5e06c58fe7de9c07ed,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0443_sr_9a4ae3fe47b40c460a877a2b.pdf,17,true,text_layer_present,36,2567,1,,false,false,false
20ff42ff79cb9af2a744ef3acf4f0c841a1a483f98140fbf2f80812e93cd29dd,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0110_sr_34ad9ed662409398431ed3e2.pdf,19,true,text_layer_present,55,2547,1,,false,false,false
2144a857a5805fc415e1441a4148e780d6f4ec8a8045ca5cf7c50e5988f04dbd,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0390_sr_60eb5f8e3564c92191ee0cf5.pdf,18,true,text_layer_present,83,1844,1,,false,false,false
2144a857a5805fc415e1441a4148e780d6f4ec8a8045ca5cf7c50e5988f04dbd,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0390_sr_60eb5f8e3564c92191ee0cf5.pdf,19,true,text_layer_present,83,1770,2,,false,false,false
2144a857a5805fc415e1441a4148e780d6f4ec8a8045ca5cf7c50e5988f04dbd,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0390_sr_60eb5f8e3564c92191ee0cf5.pdf,20,true,text_layer_present,83,1999,1,,false,false,false
220a952e29c34b82551d8dd6f69e17822dbb8d8e30ad4a99aeeb1836738fca76,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0479_sr_4df7d032d5e831a67fdfe510.pdf,2,true,text_layer_present,2,1391,1,,false,false,false
2212c6a365839373c04d06fec97aa3022c2bff3a7d55898dc21bbc92fd76b564,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0128_sr_276eadd5967a39a172cde88e.pdf,1,true,text_layer_present,43,1330,1,,false,false,false
2212c6a365839373c04d06fec97aa3022c2bff3a7d55898dc21bbc92fd76b564,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0128_sr_276eadd5967a39a172cde88e.pdf,2,true,text_layer_present,43,1888,1,,false,false,false
2212c6a365839373c04d06fec97aa3022c2bff3a7d55898dc21bbc92fd76b564,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0128_sr_276eadd5967a39a172cde88e.pdf,5,true,text_layer_present,43,4469,1,,false,false,false
223e99772972c77d645d4815b7d4a70cdc4a8b884acbb48d52c9d37366bd2999,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0132_sr_e480b8e5fdfb34b4b7fef455.pdf,48,true,text_layer_present,85,474,1,,false,false,false
2308469119b5d72f7d1f11a9e62d3050ccfa5ee0d98ec18ad716cd0ef4eeaa96,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0221_sr_0fe33e23132aa2eb2c287b93.pdf,22,true,text_layer_present,95,1745,5,,false,false,false
2357b9794c62871c051b724f5f5bdb88132468028ff84556b9db95aa8eb09bfb,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0235_sr_787ab65f2f8e79706333d085.pdf,39,true,text_layer_present,70,2282,2,,false,false,false
23e3832395c14abd7f1f5b358772293540b5ea17e0accda40caad9ed2de4113c,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0002_sr_39e6c969a752873791a0e3e3.pdf,14,true,text_layer_present,59,2129,5,,false,false,false
24351d3f5a86f9bf9f7ef5018d19319676126512f921bf835f283ea941d8350d,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0252_sr_99a4a6b87bd7d4d6932a7414.pdf,14,true,text_layer_present,115,2718,1,,false,false,false
24351d3f5a86f9bf9f7ef5018d19319676126512f921bf835f283ea941d8350d,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0252_sr_99a4a6b87bd7d4d6932a7414.pdf,2,true,text_layer_present,115,2512,1,,false,false,false
24351d3f5a86f9bf9f7ef5018d19319676126512f921bf835f283ea941d8350d,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0252_sr_99a4a6b87bd7d4d6932a7414.pdf,3,true,text_layer_present,115,1962,1,,false,false,false
245456675061ac555ed312ed25cb6fec0e143a2a052c5903559015dca65dbe48,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0099_sr_8adbc05d5063632cf7339e1a.pdf,14,true,text_layer_present,58,850,1,,false,false,false
24dd148c880d6e3237d3bcf19917e1a5366538df0c4671ea6efae527fdcde51e,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0166_sr_cf5f50e7f6c0087a2e2ba79e.pdf,10,true,text_layer_present,31,3103,1,,false,false,false
257f8582e384691d7ac5f19f3525a7d2fb7698a74a92e12d662cb1ee9f8b26b7,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0066_sr_e9d48148f319262a34283bad.pdf,39,true,text_layer_present,68,1931,2,,false,false,false
25ad7a42148debf3761f406fb1731f85dc3e804350ba8db15be643c6bb42b9ca,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0135_sr_b2ae05460c47b9f9f10da3c9.pdf,18,true,text_layer_present,51,1443,2,,false,false,false
25d9118da4c81c796607f7834aa1ca08088149b854d8a04bddef84207a018705,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0060_sr_919db24ec203a5f4f5b8087b.pdf,8,true,text_layer_present,75,2295,1,,false,false,false
25d9118da4c81c796607f7834aa1ca08088149b854d8a04bddef84207a018705,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0060_sr_919db24ec203a5f4f5b8087b.pdf,9,true,text_layer_present,75,1496,1,,false,false,false
26df0f85bdfbdf054558bcf11c062b9260135d4fc1365eed812a5a97fbd9f279,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0069_sr_15787f98453242eb29be1935.pdf,10,true,text_layer_present,42,3037,2,,false,false,false
26df0f85bdfbdf054558bcf11c062b9260135d4fc1365eed812a5a97fbd9f279,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0069_sr_15787f98453242eb29be1935.pdf,7,true,text_layer_present,42,2352,2,,false,false,false
26f48f86fae0f3d88f51c951de3df4033c8919cb032dbe49b753107a49a5be25,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0402_sr_61cd793342eddb81038cf83c.pdf,15,true,text_layer_present,34,2739,4,,false,false,false
