quantitative_observation_id,extraction_case_id,mixed_join_key,document_identity_id,text_table_detection_id,source_review_id,candidate_queue_row_id,state,municipality,government_name,unit_type,candidate_source_type,contract_period_start,contract_period_end,page_number,compensation_type,occupation_unit_classification_rank,rate_value,salary_value,hourly_rate,annual_salary,pay_band,step,grade,percentage_increase,effective_date,currency_or_unit,bounded_evidence_pointer,confidence,reason_code,qa_status,cumulative_cohort,source_seed_observation_id,qa_original_status,qa_resolution_classification,qa_resolution_status,canonical_observation_id,duplicate_of,active_in_provisional_lane,targeted_qa_resolution_ids,targeted_qa_resolution_classification,targeted_qa_resolution_status,targeted_qa_reason_codes,targeted_qa_source_observation_id,active_in_qa_corrected_lane,readable_conflict_qa_resolution_id,readable_conflict_qa_classification,readable_conflict_qa_status,readable_conflict_qa_reason_codes,readable_conflict_qa_source_observation_id,active_in_readable_conflict_qa_lane,raw_retained_content_hash,pdf_readiness_id,controlled_occupation_class,occupation_class_bridge_status,source_type_bridge,source_corpus_bridge,source_cite_bridge,retrieval_date_bridge,retrieval_method_bridge,artifact_pointer_bridge,contract_period_start_bridge,contract_period_end_bridge,negotiation_cycle_id,city_unit_negotiation_cycle_key,matched_set_id,identity_bridge_status,analysis_matching_status,current_active,current_qa_status,current_qa_status_source,mixed_membership_status,normalized_scalar_value,normalized_range_minimum,normalized_range_maximum,normalized_currency,normalized_frequency,normalized_wage_concept,annualization_status,normalized_effective_date,effective_date_parse_status,quantitative_transformation_reason_code,analysis_candidate_eligible,analysis_promotion_eligible,analysis_quarantine_reasons,unresolved_conflict_resolution_id,followup_cycle_bridge_status,followup_cycle_source_fields,followup_occupation_bridge_status,followup_occupation_support_fields,followup_retrieval_bridge_status,followup_retrieval_support_fields,followup_normalized_effective_date,followup_effective_date_parse_status,followup_analysis_candidate_eligible,followup_analysis_quarantine_reasons,followup_parse_improvement_reason_code
qobs_12e05d4539d49c320b1275be,cex_f21d2a741f1eed04e42e0c2d,mix_bc39e1789529200458908dcc,doc_8fe7d239969e0107dff03222,ttd_01fad58ba7e329926ee70bc6,sr_e7d16387446eae680fc8cfb4,NSCQ-PA-20260720-0018,PA,Scranton,CITY OF SCRANTON,police,cba,,,9,percentage_increase,,,,,,,,,80%,"January 1, 1993",,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0206_sr_e7d16387446eae680fc8cfb4.pdf#page=9,medium,WAGE_ADJUSTMENT_PERCENTAGE_VISIBLE,needs_conflict_review,corrected_500_seed,qobs_12e05d4539d49c320b1275be,needs_conflict_review,insufficient_evidence_needs_review,unresolved,qobs_12e05d4539d49c320b1275be,,true,qares1000_e29b8a6c824f92a1b959b1f6,distinct_classification_or_rank,resolved,CONFLICT_RESOLVED_DISTINCT_CLASSIFICATION_OR_RANK,qobs_12e05d4539d49c320b1275be,true,qares1826_0814aca0f58b6e2cb252cc2f,distinct_classification_or_rank,resolved,CONFLICT_RESOLVED_DISTINCT_CLASSIFICATION_OR_RANK,qobs_12e05d4539d49c320b1275be,true,050631ae34b4e81a532709a170eb7ffb629ab0a1a94dffd57779e5e27a1de4fc,pr_704032c6586192fae24a0542,police,exact_public_safety_unit_type,cba,causal,https://scrantonpa.gov/wp-content/uploads/2025/11/Exp.-2021-Police-CBA-1.pdf,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0206_sr_e7d16387446eae680fc8cfb4.pdf,2008-01-01,2021-12-31,cycle_e33c452e345b56362392c5f2,cuc_0c00d20895cd97e7d532c66a,,complete_one_to_one,exact_period_unmatched,true,resolved:distinct_classification_or_rank,readable_conflict_qa_status,active,80,,,PERCENT,percentage_change,percentage_increase,not_performed,,unparsed_or_ambiguous,exact_percentage_token,false,false,effective_date_not_exactly_parseable,,established_single_exact_pair,text_table_detection.candidate_contract_period_text,exact_public_safety_unit_type,prior_bridge.unit_type,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,1993-01-01,exact_expanded_token,true,,exact_expanded_effective_date_token
qobs_1cae30f385752047fe790fac,cex_f21d2a741f1eed04e42e0c2d,mix_bc39e1789529200458908dcc,doc_8fe7d239969e0107dff03222,ttd_01fad58ba7e329926ee70bc6,sr_e7d16387446eae680fc8cfb4,NSCQ-PA-20260720-0018,PA,Scranton,CITY OF SCRANTON,police,cba,,,9,percentage_increase,,,,,,,,,100%,"January 1, 1993",,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0206_sr_e7d16387446eae680fc8cfb4.pdf#page=9,medium,WAGE_ADJUSTMENT_PERCENTAGE_VISIBLE,needs_conflict_review,corrected_500_seed,qobs_1cae30f385752047fe790fac,needs_conflict_review,insufficient_evidence_needs_review,unresolved,qobs_1cae30f385752047fe790fac,,true,qares1000_e29b8a6c824f92a1b959b1f6,distinct_classification_or_rank,resolved,CONFLICT_RESOLVED_DISTINCT_CLASSIFICATION_OR_RANK,qobs_1cae30f385752047fe790fac,true,qares1826_0814aca0f58b6e2cb252cc2f,distinct_classification_or_rank,resolved,CONFLICT_RESOLVED_DISTINCT_CLASSIFICATION_OR_RANK,qobs_1cae30f385752047fe790fac,true,050631ae34b4e81a532709a170eb7ffb629ab0a1a94dffd57779e5e27a1de4fc,pr_704032c6586192fae24a0542,police,exact_public_safety_unit_type,cba,causal,https://scrantonpa.gov/wp-content/uploads/2025/11/Exp.-2021-Police-CBA-1.pdf,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0206_sr_e7d16387446eae680fc8cfb4.pdf,2008-01-01,2021-12-31,cycle_e33c452e345b56362392c5f2,cuc_0c00d20895cd97e7d532c66a,,complete_one_to_one,exact_period_unmatched,true,resolved:distinct_classification_or_rank,readable_conflict_qa_status,active,100,,,PERCENT,percentage_change,percentage_increase,not_performed,,unparsed_or_ambiguous,exact_percentage_token,false,false,effective_date_not_exactly_parseable,,established_single_exact_pair,text_table_detection.candidate_contract_period_text,exact_public_safety_unit_type,prior_bridge.unit_type,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,1993-01-01,exact_expanded_token,true,,exact_expanded_effective_date_token
qobs_de553ef467bbc04576fb0e39,cex_f21d2a741f1eed04e42e0c2d,mix_bc39e1789529200458908dcc,doc_8fe7d239969e0107dff03222,ttd_01fad58ba7e329926ee70bc6,sr_e7d16387446eae680fc8cfb4,NSCQ-PA-20260720-0018,PA,Scranton,CITY OF SCRANTON,police,cba,,,8,salary,Patrol Officer (5th Yr),,"$66,115.81",,,,5th Yr,,,,$,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0206_sr_e7d16387446eae680fc8cfb4.pdf#page=8,low,BASE_PAY_TABLE_VALUE_VISIBLE,needs_review,corrected_500_seed,qobs_de553ef467bbc04576fb0e39,needs_review,not_in_targeted_queue,not_applicable,qobs_de553ef467bbc04576fb0e39,,true,,not_in_targeted_queue,not_applicable,,qobs_de553ef467bbc04576fb0e39,true,,not_in_targeted_queue,not_applicable,,qobs_de553ef467bbc04576fb0e39,true,050631ae34b4e81a532709a170eb7ffb629ab0a1a94dffd57779e5e27a1de4fc,pr_704032c6586192fae24a0542,police,exact_public_safety_unit_type,cba,causal,https://scrantonpa.gov/wp-content/uploads/2025/11/Exp.-2021-Police-CBA-1.pdf,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0206_sr_e7d16387446eae680fc8cfb4.pdf,2008-01-01,2021-12-31,cycle_e33c452e345b56362392c5f2,cuc_0c00d20895cd97e7d532c66a,,complete_one_to_one,exact_period_unmatched,true,needs_review,qa_status,active,66115.81,,,USD,,salary,not_performed,,blank,exact_scalar_token,true,false,,,established_single_exact_pair,text_table_detection.candidate_contract_period_text,exact_public_safety_unit_type,prior_bridge.unit_type,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,,blank,true,,prior_parse_preserved
qobs_cf92a3dc861c1c2875f3d418,cex_1b9c6dcb6ff5f24f67c20a67,,doc_ea09b85c0e8e1708803e748c,ttd_a75823ab81246c3f3dc3364f,sr_665ea175902fd4406293ad90,NSCQ-PA-20260720-0065,PA,York,CITY OF YORK,fire,cba,,,10,annual_salary,"Firefighter (hired prior to January 01, 2018)",,"$49,993.64",,"$49,993.64",,0 Year 1,,(2.8%),"January 01, 2018",annual,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0231_sr_665ea175902fd4406293ad90.pdf#page=10,high,S1,needs_conflict_review,corrected_500_seed,qobs_cf92a3dc861c1c2875f3d418,needs_conflict_review,insufficient_evidence_needs_review,unresolved,qobs_cf92a3dc861c1c2875f3d418,,true,qares1000_991cb535c07cdc0a6ae0b104,distinct_effective_period,resolved,CONFLICT_RESOLVED_DISTINCT_EFFECTIVE_PERIOD,qobs_cf92a3dc861c1c2875f3d418,true,qares1826_4fc28e6506c6bb6f9aac14e6,distinct_effective_period,resolved,CONFLICT_RESOLVED_DISTINCT_EFFECTIVE_PERIOD,qobs_cf92a3dc861c1c2875f3d418,true,159edcd90dc692a43345cb92712078c702e603c1447759880ac8b8472b9193f4,pr_0cb5a949c307a1bbd5a30126,fire,exact_public_safety_unit_type,cba,causal,https://www.yorkcity.org/wp-content/uploads/2017/11/IAFF-2018-2022-Collective-Bargaining-Agreement-Revised.pdf,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0231_sr_665ea175902fd4406293ad90.pdf,2018-01-01,2022-12-31,cycle_4948f65017c813617e21bfc7,cuc_50749c3d4a15244eb3edc613,,complete_one_to_one,exact_period_unmatched,true,resolved:distinct_effective_period,readable_conflict_qa_status,none,49993.64,,,USD,annual,annual_salary,not_performed,,unparsed_or_ambiguous,exact_scalar_token,false,false,effective_date_not_exactly_parseable,,established_single_exact_pair,text_table_detection.candidate_contract_period_text,exact_public_safety_unit_type,prior_bridge.unit_type,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,2018-01-01,exact_expanded_token,true,,exact_expanded_effective_date_token
qobs_de6479fbf8ec223f065e14a9,cex_1b9c6dcb6ff5f24f67c20a67,,doc_ea09b85c0e8e1708803e748c,ttd_a75823ab81246c3f3dc3364f,sr_665ea175902fd4406293ad90,NSCQ-PA-20260720-0065,PA,York,CITY OF YORK,fire,cba,,,10,annual_salary,"Firefighter (hired prior to January 01, 2018)",,"$51,393.47",,"$51,393.47",,0 Year 1,,(2.8%),"January 01, 2018",annual,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0231_sr_665ea175902fd4406293ad90.pdf#page=10,high,S1,needs_conflict_review,corrected_500_seed,qobs_de6479fbf8ec223f065e14a9,needs_conflict_review,insufficient_evidence_needs_review,unresolved,qobs_de6479fbf8ec223f065e14a9,,true,qares1000_991cb535c07cdc0a6ae0b104,distinct_effective_period,resolved,CONFLICT_RESOLVED_DISTINCT_EFFECTIVE_PERIOD,qobs_de6479fbf8ec223f065e14a9,true,qares1826_4fc28e6506c6bb6f9aac14e6,distinct_effective_period,resolved,CONFLICT_RESOLVED_DISTINCT_EFFECTIVE_PERIOD,qobs_de6479fbf8ec223f065e14a9,true,159edcd90dc692a43345cb92712078c702e603c1447759880ac8b8472b9193f4,pr_0cb5a949c307a1bbd5a30126,fire,exact_public_safety_unit_type,cba,causal,https://www.yorkcity.org/wp-content/uploads/2017/11/IAFF-2018-2022-Collective-Bargaining-Agreement-Revised.pdf,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0231_sr_665ea175902fd4406293ad90.pdf,2018-01-01,2022-12-31,cycle_4948f65017c813617e21bfc7,cuc_50749c3d4a15244eb3edc613,,complete_one_to_one,exact_period_unmatched,true,resolved:distinct_effective_period,readable_conflict_qa_status,none,51393.47,,,USD,annual,annual_salary,not_performed,,unparsed_or_ambiguous,exact_scalar_token,false,false,effective_date_not_exactly_parseable,,established_single_exact_pair,text_table_detection.candidate_contract_period_text,exact_public_safety_unit_type,prior_bridge.unit_type,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,2018-01-01,exact_expanded_token,true,,exact_expanded_effective_date_token
qobs_c05dd38f896d227982e6bea6,cex_1b9c6dcb6ff5f24f67c20a67,,doc_ea09b85c0e8e1708803e748c,ttd_a75823ab81246c3f3dc3364f,sr_665ea175902fd4406293ad90,NSCQ-PA-20260720-0065,PA,York,CITY OF YORK,fire,cba,,,10,annual_salary,"Firefighter (hired prior to January 01, 2018)",,"$52,832.48",,"$52,832.48",,0 Year 1,,(2.8%),"January 01, 2018",annual,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0231_sr_665ea175902fd4406293ad90.pdf#page=10,high,S1,needs_conflict_review,corrected_500_seed,qobs_c05dd38f896d227982e6bea6,needs_conflict_review,insufficient_evidence_needs_review,unresolved,qobs_c05dd38f896d227982e6bea6,,true,qares1000_991cb535c07cdc0a6ae0b104,distinct_effective_period,resolved,CONFLICT_RESOLVED_DISTINCT_EFFECTIVE_PERIOD,qobs_c05dd38f896d227982e6bea6,true,qares1826_4fc28e6506c6bb6f9aac14e6,distinct_effective_period,resolved,CONFLICT_RESOLVED_DISTINCT_EFFECTIVE_PERIOD,qobs_c05dd38f896d227982e6bea6,true,159edcd90dc692a43345cb92712078c702e603c1447759880ac8b8472b9193f4,pr_0cb5a949c307a1bbd5a30126,fire,exact_public_safety_unit_type,cba,causal,https://www.yorkcity.org/wp-content/uploads/2017/11/IAFF-2018-2022-Collective-Bargaining-Agreement-Revised.pdf,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0231_sr_665ea175902fd4406293ad90.pdf,2018-01-01,2022-12-31,cycle_4948f65017c813617e21bfc7,cuc_50749c3d4a15244eb3edc613,,complete_one_to_one,exact_period_unmatched,true,resolved:distinct_effective_period,readable_conflict_qa_status,none,52832.48,,,USD,annual,annual_salary,not_performed,,unparsed_or_ambiguous,exact_scalar_token,false,false,effective_date_not_exactly_parseable,,established_single_exact_pair,text_table_detection.candidate_contract_period_text,exact_public_safety_unit_type,prior_bridge.unit_type,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,2018-01-01,exact_expanded_token,true,,exact_expanded_effective_date_token
qobs_c9060d480445805c2541a7dd,cex_1b9c6dcb6ff5f24f67c20a67,,doc_ea09b85c0e8e1708803e748c,ttd_a75823ab81246c3f3dc3364f,sr_665ea175902fd4406293ad90,NSCQ-PA-20260720-0065,PA,York,CITY OF YORK,fire,cba,,,10,annual_salary,"Firefighter (hired prior to January 01, 2018)",,"$54,311.79",,"$54,311.79",,0 Year 1,,(2.8%),"January 01, 2018",annual,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0231_sr_665ea175902fd4406293ad90.pdf#page=10,high,S1,needs_conflict_review,corrected_500_seed,qobs_c9060d480445805c2541a7dd,needs_conflict_review,insufficient_evidence_needs_review,unresolved,qobs_c9060d480445805c2541a7dd,,true,qares1000_991cb535c07cdc0a6ae0b104,distinct_effective_period,resolved,CONFLICT_RESOLVED_DISTINCT_EFFECTIVE_PERIOD,qobs_c9060d480445805c2541a7dd,true,qares1826_4fc28e6506c6bb6f9aac14e6,distinct_effective_period,resolved,CONFLICT_RESOLVED_DISTINCT_EFFECTIVE_PERIOD,qobs_c9060d480445805c2541a7dd,true,159edcd90dc692a43345cb92712078c702e603c1447759880ac8b8472b9193f4,pr_0cb5a949c307a1bbd5a30126,fire,exact_public_safety_unit_type,cba,causal,https://www.yorkcity.org/wp-content/uploads/2017/11/IAFF-2018-2022-Collective-Bargaining-Agreement-Revised.pdf,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0231_sr_665ea175902fd4406293ad90.pdf,2018-01-01,2022-12-31,cycle_4948f65017c813617e21bfc7,cuc_50749c3d4a15244eb3edc613,,complete_one_to_one,exact_period_unmatched,true,resolved:distinct_effective_period,readable_conflict_qa_status,none,54311.79,,,USD,annual,annual_salary,not_performed,,unparsed_or_ambiguous,exact_scalar_token,false,false,effective_date_not_exactly_parseable,,established_single_exact_pair,text_table_detection.candidate_contract_period_text,exact_public_safety_unit_type,prior_bridge.unit_type,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,2018-01-01,exact_expanded_token,true,,exact_expanded_effective_date_token
qobs_59342470b69745f2a0d2239b,cex_1b9c6dcb6ff5f24f67c20a67,,doc_ea09b85c0e8e1708803e748c,ttd_a75823ab81246c3f3dc3364f,sr_665ea175902fd4406293ad90,NSCQ-PA-20260720-0065,PA,York,CITY OF YORK,fire,cba,,,10,annual_salary,"Firefighter (hired prior to January 01, 2018)",,"$55,832.52",,"$55,832.52",,0 Year 1,,(2.8%),"January 01, 2018",annual,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0231_sr_665ea175902fd4406293ad90.pdf#page=10,high,S1,needs_conflict_review,corrected_500_seed,qobs_59342470b69745f2a0d2239b,needs_conflict_review,insufficient_evidence_needs_review,unresolved,qobs_59342470b69745f2a0d2239b,,true,qares1000_991cb535c07cdc0a6ae0b104,distinct_effective_period,resolved,CONFLICT_RESOLVED_DISTINCT_EFFECTIVE_PERIOD,qobs_59342470b69745f2a0d2239b,true,qares1826_4fc28e6506c6bb6f9aac14e6,distinct_effective_period,resolved,CONFLICT_RESOLVED_DISTINCT_EFFECTIVE_PERIOD,qobs_59342470b69745f2a0d2239b,true,159edcd90dc692a43345cb92712078c702e603c1447759880ac8b8472b9193f4,pr_0cb5a949c307a1bbd5a30126,fire,exact_public_safety_unit_type,cba,causal,https://www.yorkcity.org/wp-content/uploads/2017/11/IAFF-2018-2022-Collective-Bargaining-Agreement-Revised.pdf,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0231_sr_665ea175902fd4406293ad90.pdf,2018-01-01,2022-12-31,cycle_4948f65017c813617e21bfc7,cuc_50749c3d4a15244eb3edc613,,complete_one_to_one,exact_period_unmatched,true,resolved:distinct_effective_period,readable_conflict_qa_status,none,55832.52,,,USD,annual,annual_salary,not_performed,,unparsed_or_ambiguous,exact_scalar_token,false,false,effective_date_not_exactly_parseable,,established_single_exact_pair,text_table_detection.candidate_contract_period_text,exact_public_safety_unit_type,prior_bridge.unit_type,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,2018-01-01,exact_expanded_token,true,,exact_expanded_effective_date_token
qobs_f008034133b7e6d9e55a52aa,cex_6a674be12461e80fb09383b2,mix_f68fc195e1756533b1caf22e,doc_b92d90251d1dc2aab2678335,ttd_050ca791392a2b056a21c2b7,sr_d0f86bce738c8cf4acbbf754,NSCQ-PA-20260720-0064,PA,York,CITY OF YORK,fire,cba,,,8,annual_salary,"Firefighter (hired prior to January 01, 2018)",,"$57,507.50",,"$57,507.50",,0 Year 1,,,"January 01, 2023",USD annual,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0050_sr_d0f86bce738c8cf4acbbf754.pdf#page=8,high,ARTICLE_14_SALARIES_2023_TABLE_VALUE,provisional_unverified,corrected_500_seed,qobs_f008034133b7e6d9e55a52aa,provisional_unverified,not_in_targeted_queue,not_applicable,qobs_f008034133b7e6d9e55a52aa,,true,,not_in_targeted_queue,not_applicable,,qobs_f008034133b7e6d9e55a52aa,true,,not_in_targeted_queue,not_applicable,,qobs_f008034133b7e6d9e55a52aa,true,878d06ae0d5748c3e051c07997a219a0c5663c9d7f646b066ce80e3cebd6d91c,pr_a0801cd5c750139582c18895,fire,exact_public_safety_unit_type,cba,causal,https://www.yorkcity.org/wp-content/uploads/2022/11/IAFF-Union-Agreement-2023-2027.pdf,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0050_sr_d0f86bce738c8cf4acbbf754.pdf,2023-01-01,2027-12-31,cycle_21b9eb1d649ef573597827d7,cuc_013c352549db891932cf7b9b,,complete_one_to_one,exact_period_unmatched,true,provisional_unverified,qa_status,active,57507.50,,,USD,annual,annual_salary,not_performed,,unparsed_or_ambiguous,exact_scalar_token,false,false,effective_date_not_exactly_parseable,,established_single_exact_pair,text_table_detection.candidate_contract_period_text,exact_public_safety_unit_type,prior_bridge.unit_type,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,2023-01-01,exact_expanded_token,true,,exact_expanded_effective_date_token
qobs_d7472e5ce4d50ff76ddc02b4,cex_6a674be12461e80fb09383b2,mix_f68fc195e1756533b1caf22e,doc_b92d90251d1dc2aab2678335,ttd_050ca791392a2b056a21c2b7,sr_d0f86bce738c8cf4acbbf754,NSCQ-PA-20260720-0064,PA,York,CITY OF YORK,fire,cba,,,8,annual_salary,"Firefighter (hired prior to January 01, 2018)",,"$66,338.06",,"$66,338.06",,1 Year 2,,,"January 01, 2023",USD annual,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0050_sr_d0f86bce738c8cf4acbbf754.pdf#page=8,high,ARTICLE_14_SALARIES_2023_TABLE_VALUE,provisional_unverified,corrected_500_seed,qobs_d7472e5ce4d50ff76ddc02b4,provisional_unverified,not_in_targeted_queue,not_applicable,qobs_d7472e5ce4d50ff76ddc02b4,,true,,not_in_targeted_queue,not_applicable,,qobs_d7472e5ce4d50ff76ddc02b4,true,,not_in_targeted_queue,not_applicable,,qobs_d7472e5ce4d50ff76ddc02b4,true,878d06ae0d5748c3e051c07997a219a0c5663c9d7f646b066ce80e3cebd6d91c,pr_a0801cd5c750139582c18895,fire,exact_public_safety_unit_type,cba,causal,https://www.yorkcity.org/wp-content/uploads/2022/11/IAFF-Union-Agreement-2023-2027.pdf,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0050_sr_d0f86bce738c8cf4acbbf754.pdf,2023-01-01,2027-12-31,cycle_21b9eb1d649ef573597827d7,cuc_013c352549db891932cf7b9b,,complete_one_to_one,exact_period_unmatched,true,provisional_unverified,qa_status,active,66338.06,,,USD,annual,annual_salary,not_performed,,unparsed_or_ambiguous,exact_scalar_token,false,false,effective_date_not_exactly_parseable,,established_single_exact_pair,text_table_detection.candidate_contract_period_text,exact_public_safety_unit_type,prior_bridge.unit_type,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,2023-01-01,exact_expanded_token,true,,exact_expanded_effective_date_token
