mechanism_record_id,source_layer,original_record_id,municipality,state,side_label,mechanism_class,mechanism_strength,claim_boundary,source_lineage,no_causal_claim
WCM-15dbb69ebe9455fbf2ad6590,initial_4726_source_pipeline,WCRS-f43b7d4eb61b8aff023f04c8,,,remains_unclear,weak_or_no_claim_support,not_supported,claim_ready,lobs_372dea5e11ea104969e141b6,true
WCM-3f1ad025afea025dd82a4879,initial_4726_source_pipeline,WCRS-d61c6a737bdeeee6615b078f,,,remains_unclear,retroactivity_implementation,weak,mechanism_only,lobs_378f4fced2d14a98d863c0b5,true
WCM-8ff1f1a9ef56cc5e42070f60,initial_4726_source_pipeline,WCRS-0f44765891f24725fe5ab551,,,remains_unclear,cola_cpi_indexing,moderate,mechanism_only,lobs_3851c8b8d279ac16a40e27eb,true
WCM-8fd8477507f16d227720a40e,initial_4726_source_pipeline,WCRS-cb3522c43d8557e0399e7990,,,remains_unclear,collective_bargaining,moderate,mechanism_only,lobs_385a58c5e0c2bb21bb6ee942,true
WCM-57086df1a76863b138fce121,initial_4726_source_pipeline,WCRS-41942701255eba6f9caeef10,,,remains_unclear,base_wage_direct_value,moderate,mechanism_only,lobs_390a3c3ca9263093a54474dc,true
WCM-77e871ea766ff6dd26e393c8,initial_4726_source_pipeline,WCRS-acf7a4503580f5052a3f2600,,,remains_unclear,weak_or_no_claim_support,weak,claim_ready,lobs_394f913aea7e067e9f65cc3b,true
WCM-49ef91b5383ca5b5b1e084f1,initial_4726_source_pipeline,WCRS-69203d845701a7e3d00e25cb,,,remains_unclear,weak_or_no_claim_support,weak,claim_ready,lobs_396bfd3863e6e4b863d82adf,true
WCM-74d9c0467208b0970a9c3fe6,initial_4726_source_pipeline,WCRS-a9707e2566d9d2f5437ba956,,,remains_unclear,non_base_compensation,moderate,mechanism_only,lobs_3a37713e02a5efeea487af35,true
WCM-5e4b7c4c131fc59c0b45371a,initial_4726_source_pipeline,WCRS-8676230aed5e8f8ca60b0219,,,remains_unclear,base_wage_direct_value,weak,mechanism_only,lobs_3ab68b031670fb399f538869,true
WCM-64133b510b33ade937e9c397,initial_4726_source_pipeline,WCRS-c9000666df13a13944d9e301,,,remains_unclear,base_wage_direct_value,weak,mechanism_only,lobs_3ba867da12d924c1f826fb97,true
WCM-eeb332831aff6b85ccf8ad0a,initial_4726_source_pipeline,WCRS-1aea8d5d30d6f37a87d62b63,,,remains_unclear,retroactivity_implementation,moderate,mechanism_only,lobs_3c5395ffdfd727ab23f21a7e,true
WCM-b060f407ff5a2dd09eee6536,initial_4726_source_pipeline,WCRS-e26d87274c66a73cb2c999fd,,,remains_unclear,retroactivity_implementation,weak,mechanism_only,lobs_3ce3ebb01d339f25472d7f3e,true
WCM-81a88b1d34123b91f7641ab5,initial_4726_source_pipeline,WCRS-1e4c534551cf00b04a80fa55,,,remains_unclear,non_base_compensation,weak,mechanism_only,lobs_3d161113f583862ee653fc30,true
WCM-1f735f6006a599cd87455a46,initial_4726_source_pipeline,WCRS-9a56f45569837eb1a516d00e,,,remains_unclear,base_wage_direct_value,weak,mechanism_only,lobs_3d8ae9510a96169a8c84c3c8,true
WCM-a3602fbfe7474735b4b53bd1,initial_4726_source_pipeline,WCRS-4ebc25a1a0f52f408f9144f2,,,remains_unclear,retroactivity_implementation,moderate,mechanism_only,lobs_3dda0b4f3618d7a7a0b010d2,true
WCM-5f072d2b560d35f2681cef2e,initial_4726_source_pipeline,WCRS-a8fdc0005c03c25774a3f4fd,,,remains_unclear,retroactivity_implementation,weak,mechanism_only,lobs_3ee16cf111d7ec54b240654d,true
WCM-92dc2f35732a6609050ddfb5,initial_4726_source_pipeline,WCRS-1905c2290b088f702701feb1,,,remains_unclear,cola_cpi_indexing,moderate,mechanism_only,lobs_3f112bcaa6351b9d425bf728,true
WCM-fd8b6d16ccd4b443b5c6c15c,initial_4726_source_pipeline,WCRS-fd470e4822d03aec97ce0f2c,,,remains_unclear,cola_cpi_indexing,moderate,mechanism_only,lobs_3f3fbdb6673f2442df8eaea0,true
WCM-42411a5e5d9ed23a2d51303b,initial_4726_source_pipeline,WCRS-cb3a691e25dd5f6841224851,,,remains_unclear,cola_cpi_indexing,weak,mechanism_only,lobs_3f40fbd5a09631f47a328e38,true
WCM-498c74e95668728145d46344,initial_4726_source_pipeline,WCRS-a4e6a6b6d733d9e3a21339b7,,,remains_unclear,weak_or_no_claim_support,weak,claim_ready,lobs_407e1b039bf8066e01f440da,true
WCM-567d27567aa3dc93db93e280,initial_4726_source_pipeline,WCRS-a790cbe33c29cd7dd4bb9aa7,,,remains_unclear,weak_or_no_claim_support,weak,claim_ready,lobs_41c7165637e717459c92d043,true
WCM-daa75948694904c4ec0c05fb,initial_4726_source_pipeline,WCRS-b7b9dc9d5bdb69e34857dc41,,,remains_unclear,weak_or_no_claim_support,weak,claim_ready,lobs_420384d7d8c13d1f4c3f1cf6,true
WCM-df01617e9eb494c7182e85c4,initial_4726_source_pipeline,WCRS-62ba1447f513438627d6e2dc,,,remains_unclear,base_wage_direct_value,moderate,mechanism_only,lobs_422d4df9cb896e923db2aef6,true
WCM-9373927cd827d023dd1d1b78,initial_4726_source_pipeline,WCRS-1a8b9c6914201887dfac6b2a,,,remains_unclear,weak_or_no_claim_support,weak,claim_ready,lobs_423c40e65ab5d9b5af30cd73,true
WCM-ed607f5a470415ace4abb5f0,initial_4726_source_pipeline,WCRS-4a069f35acc0cad5e744529e,,,remains_unclear,weak_or_no_claim_support,weak,claim_ready,lobs_424859a343d5e8bc6a2338a2,true
WCM-a75863268692c643b6e699f0,initial_4726_source_pipeline,WCRS-31d8a5d888a3603e77c29398,,,remains_unclear,cola_cpi_indexing,moderate,mechanism_only,lobs_429f170ef04002aa8df366c3,true
WCM-874e85d85a293d111f4be9ca,initial_4726_source_pipeline,WCRS-77af0875cef22099fd624e3f,,,remains_unclear,non_base_compensation,weak,mechanism_only,lobs_42d3cc8dbe5f632424a9c61b,true
WCM-18da53874ef24a09a15577d0,initial_4726_source_pipeline,WCRS-3255538bfbb5cd705aaef564,,,remains_unclear,cola_cpi_indexing,moderate,mechanism_only,lobs_42fc6710c10c19c31f65482c,true
WCM-ab4b00d3fd17741e8d31ed8a,initial_4726_source_pipeline,WCRS-32c0068f7a47ceb5cd5765d2,,,remains_unclear,cola_cpi_indexing,weak,mechanism_only,lobs_43a7846e89603da41c27d274,true
WCM-8938c70d0c4241367dbf526f,initial_4726_source_pipeline,WCRS-6652073dffb3fa6700c3c082,,,remains_unclear,cola_cpi_indexing,moderate,conditional_with_caveats,lobs_4417d88ef83506b7d3264162,true
WCM-7894f92d2ff5e92b33528368,initial_4726_source_pipeline,WCRS-6a16c74c748466257436770b,,,remains_unclear,retroactivity_implementation,weak,mechanism_only,lobs_4463edde9ae44ce0b43b2e1f,true
WCM-3a2e8e7f1815f0f506627042,initial_4726_source_pipeline,WCRS-0ffbd1de66abb2b729d381e2,,,remains_unclear,weak_or_no_claim_support,weak,claim_ready,lobs_4472eac39e6c0828869b04c5,true
WCM-8a4157ab09df1b82c95b540b,initial_4726_source_pipeline,WCRS-924df5687261e75402479703,,,remains_unclear,weak_or_no_claim_support,weak,claim_ready,lobs_45f9bb1f79974120114eff79,true
WCM-8f6f56090488178db624886b,initial_4726_source_pipeline,WCRS-60aea98711bdf5f368d0a4b0,,,remains_unclear,weak_or_no_claim_support,weak,claim_ready,lobs_471ae21535a904b4e065db61,true
WCM-03393863b506647b9a48bf8e,initial_4726_source_pipeline,WCRS-c6fea3e981ac926d4182f087,,,remains_unclear,non_base_compensation,moderate,mechanism_only,lobs_471b7c79c1dced442861bbfc,true
WCM-053e3b1b18bd1ab9d056b24b,initial_4726_source_pipeline,WCRS-877e93b19307b2f7118d82f1,,,remains_unclear,retroactivity_implementation,moderate,mechanism_only,lobs_471e86276f1c082dbed2707d,true
WCM-32454d5693f9bcd8af08746c,initial_4726_source_pipeline,WCRS-d5da92a48a4dc0732170b245,,,remains_unclear,retroactivity_implementation,weak,mechanism_only,lobs_480d164ff63b1726210aedc7,true
WCM-60f8f9e35345c7fbcc49f848,initial_4726_source_pipeline,WCRS-c3ae9fc9aad52df2f31124ba,,,remains_unclear,base_wage_direct_value,moderate,mechanism_only,lobs_482d36b6448e69623975b5c7,true
WCM-b76a7e96eaa2f14f7045ccb9,initial_4726_source_pipeline,WCRS-e02f45aa77f4df9623b1bc88,,,remains_unclear,retroactivity_implementation,weak,mechanism_only,lobs_4840342c784590df022125ea,true
WCM-9a2e163a2b9976864e0b9781,initial_4726_source_pipeline,WCRS-8067b643de1db53affba4a34,,,remains_unclear,base_wage_direct_value,moderate,mechanism_only,lobs_4878cf1eb7c0a0821532d9e1,true
WCM-d432f05375abe82df391cf73,initial_4726_source_pipeline,WCRS-af7f2f7f6d4c3fa7a0c2c56a,,,remains_unclear,base_wage_direct_value,moderate,mechanism_only,lobs_48cd10e39a57a0f90e18d629,true
WCM-35b3a51673ee71ec99bfe298,initial_4726_source_pipeline,WCRS-d67480c2c8888d76c40ce8d0,,,remains_unclear,weak_or_no_claim_support,weak,claim_ready,lobs_48f3428b7a191e7211bf0604,true
WCM-6bcdf1a2c13816c6f88710eb,initial_4726_source_pipeline,WCRS-a83b7da116683dd932b7168c,,,remains_unclear,retroactivity_implementation,weak,mechanism_only,lobs_4917b6e99309266ef7a6dee3,true
WCM-f2167c58ed4888b8ae8f39fc,initial_4726_source_pipeline,WCRS-63a73d7f7135f5ef6e159413,,,remains_unclear,base_wage_direct_value,strong,mechanism_only,lobs_49726b03989fbd90cbdb44e0,true
WCM-a92947c8ef32097e04441063,initial_4726_source_pipeline,WCRS-3cd966b3ee58a683338cef9c,,,remains_unclear,cola_cpi_indexing,moderate,mechanism_only,lobs_49a552741bf36e8228aa8094,true
WCM-dbbf2dfa15b688c2c45dbee6,initial_4726_source_pipeline,WCRS-9c25ff323394476ef78b672d,,,remains_unclear,cola_cpi_indexing,weak,mechanism_only,lobs_49be6444cf72fe1b725ec748,true
WCM-723b56dec1742c39e2acf2c8,initial_4726_source_pipeline,WCRS-56836931435ae56e4eea1851,,,remains_unclear,cola_cpi_indexing,moderate,mechanism_only,lobs_4a1c3ca7714c258dd0a0454e,true
WCM-b1cdcdb64e27e09b8820fd19,initial_4726_source_pipeline,WCRS-8b1f815fc05534d786bddf56,,,remains_unclear,market_recruitment_retention,weak,mechanism_only,lobs_4a3de13b5fb7f05ac75fb3d5,true
WCM-42260037b0bafeef31cdb148,initial_4726_source_pipeline,WCRS-06f14f71d35f2a8bfa464de5,,,remains_unclear,cola_cpi_indexing,weak,conditional_with_caveats,lobs_4a6b8943d4fd820bdad42ca3,true
WCM-4622d286da64f3d6d638c283,initial_4726_source_pipeline,WCRS-e1301d8652c8d6762adf7700,,,remains_unclear,base_wage_direct_value,weak,mechanism_only,lobs_4a77505aa71d72285154f766,true
WCM-bf3a8ea76624f647725d8164,initial_4726_source_pipeline,WCRS-2dc117842ccaf2f3b7c533df,,,remains_unclear,base_wage_direct_value,moderate,mechanism_only,lobs_4a8b566dbb772ff241a2db30,true
WCM-d38e8f5b99b4a95953c71aa6,initial_4726_source_pipeline,WCRS-199ef6ebc8a2df81a08d12e1,,,remains_unclear,weak_or_no_claim_support,weak,claim_ready,lobs_4acb97a2a833d1e3502a2232,true
WCM-242754f598e465ac4f9a3db6,initial_4726_source_pipeline,WCRS-779ec67a28b4ff067c383834,,,remains_unclear,weak_or_no_claim_support,weak,claim_ready,lobs_4ada1841e5d80992ccbc2deb,true
WCM-33ebef0156a5f039a7c2484d,initial_4726_source_pipeline,WCRS-1154336e089424d7f995aced,,,remains_unclear,weak_or_no_claim_support,weak,claim_ready,lobs_4b1be2acba49d24ebd6afe0c,true
WCM-81643d7d48c2bd1a42d478f0,initial_4726_source_pipeline,WCRS-721ed1f803b591be04aef51b,,,remains_unclear,retroactivity_implementation,weak,mechanism_only,lobs_4b5db992df89fc51db7bae19,true
WCM-26e3f055ca8ef1303a8a0b6a,initial_4726_source_pipeline,WCRS-5ab09ef447e57e3fc2ab84dd,,,remains_unclear,weak_or_no_claim_support,weak,claim_ready,lobs_4b79e29bf0a682989ccb7aa6,true
WCM-7e9966a5424d967d2ac43ac3,initial_4726_source_pipeline,WCRS-94b1d6f654ebff721d781e52,,,remains_unclear,market_recruitment_retention,moderate,mechanism_only,lobs_4b7fa2ac4dc2c0441ed90118,true
WCM-a01f890ccbe024d181a86942,initial_4726_source_pipeline,WCRS-5d15531bb171a9e5731e663b,,,remains_unclear,cola_cpi_indexing,moderate,mechanism_only,lobs_4b8b9bf18414f33de27065ac,true
WCM-4a1c64180c013d735b9c33e3,initial_4726_source_pipeline,WCRS-9a4ff9ef51b7536719da4ab6,,,remains_unclear,cola_cpi_indexing,moderate,mechanism_only,lobs_4bb5a1594319d7ea34946c34,true
WCM-422fe2861b4f782a9ab92cde,initial_4726_source_pipeline,WCRS-e2046de060cb0014fd7f551b,,,remains_unclear,base_wage_direct_value,weak,mechanism_only,lobs_4bc8f4be7da6b27f94abdd20,true
WCM-b90297232ff56e26e117ed82,initial_4726_source_pipeline,WCRS-288ad1e2e5aada8408c3eef6,,,remains_unclear,non_base_compensation,moderate,mechanism_only,lobs_4bdb947000ca58336737dabb,true
WCM-a5d793b255596d90e310004f,initial_4726_source_pipeline,WCRS-3a1aaab06f4e1fddbe68e39d,,,remains_unclear,weak_or_no_claim_support,weak,claim_ready,lobs_4c054f9e72080158a9b0f11d,true
WCM-067113e0b2fb29556c5cfb97,initial_4726_source_pipeline,WCRS-1e3e08dae10eb5177508594f,,,remains_unclear,collective_bargaining,weak,mechanism_only,lobs_4c3bc327d067d59fb7763e23,true
WCM-38d767457f2ddc360b04e31d,initial_4726_source_pipeline,WCRS-f0cf49a79abf058f8c78f350,,,remains_unclear,weak_or_no_claim_support,weak,claim_ready,lobs_4c7f4861f0a6c8b7f0c038b9,true
WCM-4df82d7f05075af625e1dd3c,initial_4726_source_pipeline,WCRS-62fa4508636f3762b37210d0,,,remains_unclear,weak_or_no_claim_support,weak,claim_ready,lobs_4c8b0b982bb55812874ad60c,true
WCM-d909ad1b39409c462747c2a1,initial_4726_source_pipeline,WCRS-9e650ea904c21458754caea1,,,remains_unclear,retroactivity_implementation,weak,mechanism_only,lobs_4d58950a8e7886b42bbf01e1,true
WCM-bef565025ce8010f9f0957a7,initial_4726_source_pipeline,WCRS-e7b735f2999413adbacf916e,,,remains_unclear,market_recruitment_retention,weak,mechanism_only,lobs_4e5e8a0f107cf52a5e21551c,true
WCM-058713427daffa85192002d4,initial_4726_source_pipeline,WCRS-a2103fbb0944cdaff9158743,,,remains_unclear,weak_or_no_claim_support,weak,claim_ready,lobs_4e91745215ca541267eab474,true
WCM-95d25d3b8f6e9871f85f5285,initial_4726_source_pipeline,WCRS-a7d8021f7eb45d6159fc46c7,,,remains_unclear,retroactivity_implementation,weak,mechanism_only,lobs_4ec1d8e42eace5043acc9323,true
WCM-59a22e583bd20a2b0fa400e5,initial_4726_source_pipeline,WCRS-de2d700e28f93547c8a92c42,,,remains_unclear,non_base_compensation,moderate,mechanism_only,lobs_4eccb7887656c2d01ed5891a,true
WCM-ebbca977a8e78d91cae23fe9,initial_4726_source_pipeline,WCRS-b4a58015e7122e01d404a08d,,,remains_unclear,cola_cpi_indexing,moderate,mechanism_only,lobs_4f2a90d77e431fa982eb64c2,true
WCM-fb34be7fdc55e1a9e3bb57cc,initial_4726_source_pipeline,WCRS-01c8bcef73d562cf688afd4f,,,remains_unclear,retroactivity_implementation,weak,mechanism_only,lobs_4f5fe627fb05d46a49439328,true
WCM-8cff46cb3ada2af1c9d7b247,initial_4726_source_pipeline,WCRS-6df75e950537a5a8f72e88f3,,,remains_unclear,weak_or_no_claim_support,weak,claim_ready,lobs_4f998b47b6287d43c2674cfa,true
WCM-962ab240c3e300fc3ac7f1eb,initial_4726_source_pipeline,WCRS-166b291417cb05776ca1bdbc,,,remains_unclear,weak_or_no_claim_support,weak,claim_ready,lobs_51298764caf5c3199386f98a,true
WCM-512911d7b7a1cbdb8e8b1b62,initial_4726_source_pipeline,WCRS-48e49bc27f285d3a0b75e472,,,remains_unclear,weak_or_no_claim_support,weak,claim_ready,lobs_5134aee29b95eec65fd66202,true
WCM-7680823a4b2f7e83d3f7db42,initial_4726_source_pipeline,WCRS-3fc4a50ed4b3600c2500331e,,,remains_unclear,weak_or_no_claim_support,weak,claim_ready,lobs_5172a401abe1bed7cd3104c3,true
WCM-78db6f76e6e573473cc45b1f,initial_4726_source_pipeline,WCRS-3c4b52100079e8d76653864c,,,remains_unclear,cola_cpi_indexing,strong,mechanism_only,lobs_51753ef59e0d255ff5949fcc,true
WCM-40a03b8014810411cb32a771,initial_4726_source_pipeline,WCRS-f04ddaf7d56039029765e878,,,remains_unclear,retroactivity_implementation,weak,mechanism_only,lobs_51d5b08940fb49b9b653b73f,true
WCM-39e9d89cfbfb1c741d9277b9,initial_4726_source_pipeline,WCRS-839b396edf7fe0b9b16a1522,,,remains_unclear,retroactivity_implementation,weak,mechanism_only,lobs_52309de89deae3b98afe70ea,true
WCM-5a59f8c59397d86b22d1bf02,initial_4726_source_pipeline,WCRS-d01d65df019e4abad56b0d87,,,remains_unclear,base_wage_direct_value,moderate,mechanism_only,lobs_53809af8d9e219a43f6cb067,true
WCM-f20b8f6b329e5dfdbe8da90b,initial_4726_source_pipeline,WCRS-be4b249769fc6c379e320623,,,remains_unclear,non_base_compensation,moderate,mechanism_only,lobs_538ae3e666236c72b44b5f57,true
WCM-1d0394987647821c712207f8,initial_4726_source_pipeline,WCRS-60ab401d4bd3fb08a2211f61,,,remains_unclear,weak_or_no_claim_support,weak,claim_ready,lobs_554540a34d5ed509e836dcaa,true
WCM-80a4b216c8bab0bc7c3570bf,initial_4726_source_pipeline,WCRS-e496c6ac8f90ef49eaf480a9,,,remains_unclear,weak_or_no_claim_support,weak,claim_ready,lobs_5579ddbea4432c6a4c90f4b2,true
WCM-50c7cd0797855c9de1c89c00,initial_4726_source_pipeline,WCRS-54fc5c5b207cba98f833c209,,,remains_unclear,retroactivity_implementation,weak,mechanism_only,lobs_558c2627051aa4c2f6388954,true
WCM-33e63e119cae8b9e5d5db39f,initial_4726_source_pipeline,WCRS-259d3302703f01fa7f091bb7,,,remains_unclear,non_base_compensation,weak,mechanism_only,lobs_560f40023e0fbd0498e9d4e8,true
WCM-9312291e142f659d733fd0f8,initial_4726_source_pipeline,WCRS-c00ac1dacd45ada9da52136e,,,remains_unclear,retroactivity_implementation,moderate,mechanism_only,lobs_562749c5193058ade4f85093,true
WCM-eb14af6301dcd577be6564d6,initial_4726_source_pipeline,WCRS-436f0b5d61fbf50a37e27eaa,,,remains_unclear,retroactivity_implementation,weak,mechanism_only,lobs_568d80573ef214e69ecb42ea,true
WCM-d185ae89bac4d41ff1adca7a,initial_4726_source_pipeline,WCRS-72d26e7b4c28f3d604cdb581,,,remains_unclear,weak_or_no_claim_support,not_supported,claim_ready,lobs_56be8e43a4a87a8204b1386b,true
WCM-dfe83dea1665458e9e8d923c,initial_4726_source_pipeline,WCRS-20f5fecb44397d05e802efde,,,remains_unclear,retroactivity_implementation,weak,mechanism_only,lobs_5703c38b02f96d25e787bcc8,true
WCM-9125af4ae287c18dd07aed64,initial_4726_source_pipeline,WCRS-b8124739e4d9ad7234b4cc50,,,remains_unclear,weak_or_no_claim_support,weak,claim_ready,lobs_57274a92e0a125cc63235393,true
WCM-4ef6ddec567165d10a1ac923,initial_4726_source_pipeline,WCRS-2607f470bb5ef763b4f32aa8,,,remains_unclear,base_wage_direct_value,strong,mechanism_only,lobs_57a24d866fe77c8c522743d1,true
WCM-15fbafcdc0f1a298318d0d9c,initial_4726_source_pipeline,WCRS-58a33450678fdd13e6aa8554,,,remains_unclear,base_wage_direct_value,strong,mechanism_only,lobs_57f25264dab6407666fcddc7,true
WCM-3f28eeb9cbf35afd448b96ea,initial_4726_source_pipeline,WCRS-a8742c25ffaff08ac0597660,,,remains_unclear,non_base_compensation,weak,mechanism_only,lobs_587cd80bc41ec46adcb166c7,true
WCM-1c8bd9817d10e91ab3a6d97d,initial_4726_source_pipeline,WCRS-0a1d5a353e31651335340cfc,,,remains_unclear,retroactivity_implementation,weak,mechanism_only,lobs_588d740e8273685f6286c62a,true
WCM-4e8150d90269ed6f1ba57c11,initial_4726_source_pipeline,WCRS-2665c305f423a6c5d778f0b5,,,remains_unclear,weak_or_no_claim_support,weak,claim_ready,lobs_58fad53dbaf82b213a10ef0c,true
WCM-9212bf28778db4ec569b05fe,initial_4726_source_pipeline,WCRS-a29e2af075173b6e4b8b6322,,,remains_unclear,weak_or_no_claim_support,weak,claim_ready,lobs_59307c66d1d1145e1d21c85b,true
WCM-35be9d23b2a18f7fa44e2e95,initial_4726_source_pipeline,WCRS-48cb6837da7379f6270eb327,,,remains_unclear,non_base_compensation,moderate,mechanism_only,lobs_59a0ee99e42d0caa0e4946ab,true
WCM-5b059abad7b27bacf7a3fe22,initial_4726_source_pipeline,WCRS-04cc90716f01d41be92f34e3,,,remains_unclear,cola_cpi_indexing,strong,mechanism_only,lobs_59ee594079f1c30e06e8a54a,true
WCM-c19a83cd122db4ca723787c8,initial_4726_source_pipeline,WCRS-2ac54f7b6300ffc58e758c6e,,,remains_unclear,retroactivity_implementation,moderate,mechanism_only,lobs_59eef1485b4bb4bb0c63a9a9,true
WCM-f786b46f769b6a81ae7a668f,initial_4726_source_pipeline,WCRS-1f335594a58f0f5c5c0191e6,,,remains_unclear,cola_cpi_indexing,moderate,mechanism_only,lobs_5abb9d2b53ff570048ee43ef,true
WCM-e3e2caf2bca705536fe129c9,initial_4726_source_pipeline,WCRS-9aaf174b35b834bd48a0ed6f,,,remains_unclear,weak_or_no_claim_support,weak,claim_ready,lobs_5acc818d200c9d10414dc226,true
WCM-c6eab63f4f360c202c40c19a,initial_4726_source_pipeline,WCRS-cea0148059165d97a55ce181,,,remains_unclear,retroactivity_implementation,weak,mechanism_only,lobs_5b4a25b940701a155e388ea0,true
WCM-542add0f65abac253f5d0e19,initial_4726_source_pipeline,WCRS-c818bc2a366bb42d84736224,,,remains_unclear,retroactivity_implementation,weak,mechanism_only,lobs_5b8b4e56e7f4ff32075078cf,true
WCM-11f735af34a8f59bd084175b,initial_4726_source_pipeline,WCRS-5e3e8433c27ebf3b5ea10eb5,,,remains_unclear,retroactivity_implementation,weak,mechanism_only,lobs_5c4877714b63793d0ad1cd75,true
WCM-3e9eca06e2160f3cb0aad170,initial_4726_source_pipeline,WCRS-14efe84e7b458b49967fd953,,,remains_unclear,cola_cpi_indexing,moderate,mechanism_only,lobs_5ca9514eecaf9520b40c67e1,true
WCM-b43055b9e81f1e4abd66c26e,initial_4726_source_pipeline,WCRS-9fc9da00088c9e35ecae8fa8,,,remains_unclear,weak_or_no_claim_support,weak,claim_ready,lobs_5d2d95b233b1f94cda9d44a7,true
WCM-ef6e66f55ff4b534e6f07a93,initial_4726_source_pipeline,WCRS-a0dca82e9e5cf4fbcfb31a67,,,remains_unclear,non_base_compensation,moderate,mechanism_only,lobs_5d359baa7cef447b3fe8d31d,true
WCM-1001b548c1e3da9513f2ada4,initial_4726_source_pipeline,WCRS-d78e5f02d8399f496a4ff4fa,,,remains_unclear,cola_cpi_indexing,weak,mechanism_only,lobs_5d3eb673fb3ac877e6cf9747,true
WCM-62ae156e6f4266fe1556785a,initial_4726_source_pipeline,WCRS-17358bf0fea8a2a7e3342e46,,,remains_unclear,weak_or_no_claim_support,weak,claim_ready,lobs_5d59f01a5abe1b48f6061330,true
WCM-e27ef05d580b28680dab7e47,initial_4726_source_pipeline,WCRS-8ea178fb13333a8f73e9fa6b,,,remains_unclear,retroactivity_implementation,weak,mechanism_only,lobs_5dbb6ac05b47d4f26753c4a5,true
WCM-45d334a07d49dbe6eb8d1643,initial_4726_source_pipeline,WCRS-c12666bcc2d993cd920b98b5,,,remains_unclear,comparability_parity,weak,mechanism_only,lobs_5df1e13966b89aaf1db5f711,true
WCM-a524b7db3e128592dcf33ac4,initial_4726_source_pipeline,WCRS-8224193386ca448dbfdb6524,,,remains_unclear,weak_or_no_claim_support,weak,claim_ready,lobs_5e1400bfe8b982339a020812,true
WCM-9c914ddadf084513a1c6c5e8,initial_4726_source_pipeline,WCRS-b304a7922acb9d77aa019776,,,remains_unclear,retroactivity_implementation,weak,mechanism_only,lobs_5e2b04f2073ee962d7430a5e,true
