whole_corpus_source_record_id,source_batch,original_source_id,municipality,state,region,source_type,source_family,cba_non_cba_hint,rated_span_count,source_lineage,validation_status
WCSR-df44d8c1aec23efc2a02b504,broad_state_4x2500,B4X2500LIVE-20260729-000419,Hartford,MI,Midwest,pdf,wage_schedule,non_cba_or_other_hint,4,https://mccmeetingspublic.blob.core.usgovcloudapi.net/hartfordmi-meet-544d98d20a3c4eb09bcc23bbf181499d/ITEM-Attachment-001-843f91b783124418a30ac474de605615.pdf,canonical_valid_input
WCSR-349d69b28b7eb0042a4ca44f,broad_state_4x2500,B4X2500LIVE-20260729-000422,Imlay City,MI,Midwest,pdf,agenda_packet_or_minutes,non_cba_or_other_hint,1,https://imlaycity.org/download/2629/2018-06-26-specialmeeting.pdf,canonical_valid_input
WCSR-93aa63cd5f975f06cbbb04da,broad_state_4x2500,B4X2500LIVE-20260729-000427,Kalamazoo charter,MI,Midwest,pdf,wage_schedule,non_cba_or_other_hint,14,https://storage.googleapis.com/proudcity/kalamazoomi/uploads/2022/11/Board-Meeting-12122023-Use.pdf,canonical_valid_input
WCSR-8b6f5e6c8f1f22edb0dd527f,broad_state_4x2500,B4X2500LIVE-20260729-000433,Lake Isabella,MI,Midwest,pdf,budget_or_pay_plan,non_cba_or_other_hint,4,https://webgen1files1.revize.com/lakeisabellami/Government/Financial%20Reports/4.3%202025-26%20Budget.pdf,canonical_valid_input
WCSR-3c12836a6afa15927fd8c88f,broad_state_4x2500,B4X2500LIVE-20260729-000434,Lake Isabella,MI,Midwest,pdf,wage_schedule,non_cba_or_other_hint,5,https://webgen1files1.revize.com/lakeisabellami/Government/Village%20Staff/CompPlan2022-12.pdf,canonical_valid_input
WCSR-d9e0e38ec396b15bd8300e6a,broad_state_4x2500,B4X2500LIVE-20260729-000437,Lansing charter,MI,Midwest,pdf,cba,cba_hint,16,https://cclp.us/wp-content/uploads/CCLP-Lansing-Twp-CBA-Final-DRAFT-10-24-25.pdf,canonical_valid_input
WCSR-918f820d9cba74715121bed0,broad_state_4x2500,B4X2500LIVE-20260729-000438,Lathrup Village,MI,Midwest,pdf,cba,cba_hint,18,https://mccmeetingspublic.blob.core.usgovcloudapi.net/lathrupmi-meet-ffe087f1503345189253e6bb3e390acd/ITEM-Attachment-001-eed519ddcc26464a8c934430521176ef.pdf,canonical_valid_input
WCSR-d0aa45ac4d32f874d0ee4ba1,broad_state_4x2500,B4X2500LIVE-20260729-000439,Lathrup Village,MI,Midwest,pdf,cba,cba_hint,17,https://mccmeetingspublic.blob.core.usgovcloudapi.net/lathrupmi-meet-e6c9c4697a6a42caaffbd3b54e47b9e7/ITEM-Attachment-001-afdd1716272c4e568a3393c3db5ee886.pdf,canonical_valid_input
WCSR-8416a47b6dbc13cffdf85354,broad_state_4x2500,B4X2500LIVE-20260729-000440,Lathrup Village,MI,Midwest,pdf,budget_or_pay_plan,non_cba_or_other_hint,18,https://mccmeetingspublic.blob.core.usgovcloudapi.net/lathrupmi-meet-431cb73919ab49d8b84da31ac018fb54/ITEM-Attachment-001-c14a7f90742044ee919d2d82a1ddd1ec.pdf,canonical_valid_input
WCSR-25fcbcc3b3a4b75698c9f3d1,broad_state_4x2500,B4X2500LIVE-20260729-000450,New Buffalo,MI,Midwest,pdf,cba,cba_hint,12,https://storage.googleapis.com/proudcity/newbuffalomi/uploads/2023/09/09-18-2023-CC-Final-Packet-Website.pdf,canonical_valid_input
WCSR-3c942ab1f448307d5d35c45b,broad_state_4x2500,B4X2500LIVE-20260729-000454,Orchard Lake Village,MI,Midwest,pdf,wage_schedule,non_cba_or_other_hint,9,https://cityoforchardlake.community.diligentoneplatform.com/document/0af5d23b-cfb0-48cc-b58f-bf7694d1bbe3,canonical_valid_input
WCSR-a913dcbf420ea0e9d69b1d73,broad_state_4x2500,B4X2500LIVE-20260729-000459,Pleasant Ridge,MI,Midwest,pdf,cba,cba_hint,18,https://cityofpleasantridge.org/wp-content/uploads/2022/10/2022.10.11-CC-Mtg-Packet.pdf,canonical_valid_input
WCSR-9339c08188af89c2e71fcefc,broad_state_4x2500,B4X2500LIVE-20260729-000463,Sebewaing,MI,Midwest,pdf,agenda_packet_or_minutes,non_cba_or_other_hint,4,https://img1.wsimg.com/blobby/go/6cba6e8d-bf8a-4912-b652-662837826d0e/downloads/a0d96242-9463-4a30-9736-a487b86898db/12-16-2024%20Council%20Minutes.pdf,canonical_valid_input
WCSR-41b10d9470e068ab58e396f1,broad_state_4x2500,B4X2500LIVE-20260729-000469,Standish,MI,Midwest,pdf,agenda_packet_or_minutes,non_cba_or_other_hint,3,https://cityofstandish.com/wp-content/uploads/2025/10/city-council-meeting-minutes-regular-2025-07-14.pdf,canonical_valid_input
WCSR-61bb683382d4acf04b293515,broad_state_4x2500,B4X2500LIVE-20260729-000474,Superior charter,MI,Midwest,pdf,mou_or_memorandum,non_cba_or_other_hint,13,https://superiortownship.org/wp-content/uploads/2026/02/9-17-18-Board-Packet-3.pdf,canonical_valid_input
WCSR-fc219e52f0e4d9b147957759,broad_state_4x2500,B4X2500LIVE-20260729-000482,Vicksburg,MI,Midwest,html,mou_or_memorandum,non_cba_or_other_hint,1,https://vicksburgmi.org/village-of-vicksburg-regular-council-meeting-monday-january-16-2023-700-pm-13318-n-boulevard-vicksburg-mi-49097,canonical_valid_input
WCSR-88c7d787bf4818df00b7b1aa,broad_state_4x2500,B4X2500LIVE-20260729-000485,Windsor charter,MI,Midwest,pdf,wage_schedule,non_cba_or_other_hint,3,https://windsortownship.com/wp-content/uploads/2025/12/25-013-SALARY-RESOLUTION.pdf,canonical_valid_input
WCSR-d2138e3f5db7907f72411e99,broad_state_4x2500,B4X2500LIVE-20260729-000486,Albany,MN,Midwest,pdf,agenda_packet_or_minutes,non_cba_or_other_hint,6,https://ci.albany.mn.us/vertical/sites/%7BA3F99320-343E-475A-9648-8007C3CCDF40%7D/uploads/2026-01-07_Approved_Minutes.pdf,canonical_valid_input
WCSR-75018b24c98cc9890daaec40,broad_state_4x2500,B4X2500LIVE-20260729-000487,Albany,MN,Midwest,pdf,mou_or_memorandum,non_cba_or_other_hint,5,https://ci.albany.mn.us/vertical/sites/%7BA3F99320-343E-475A-9648-8007C3CCDF40%7D/uploads/2026-02-18_Minutes.pdf,canonical_valid_input
WCSR-6a5908c069f1956881f0d26b,broad_state_4x2500,B4X2500LIVE-20260729-000492,Belgrade,MN,Midwest,pdf,wage_schedule,non_cba_or_other_hint,12,https://belgrademn.com/vertical/sites/%7BE1E34EF6-0E2A-42B5-A643-A7CDE5521CC4%7D/uploads/Personnel_Policies_BBPD.pdf,canonical_valid_input
WCSR-9cb4b4dad482656332c74abe,broad_state_4x2500,B4X2500LIVE-20260729-000493,Blackduck,MN,Midwest,pdf,agenda_packet_or_minutes,non_cba_or_other_hint,11,https://blackduckmn.com/wp-content/uploads/2022/04/2018.02.05-Agenda.pdf,canonical_valid_input
WCSR-8687bbdbba5c53639d6de050,broad_state_4x2500,B4X2500LIVE-20260729-000495,Blue Earth,MN,Midwest,pdf,cba,cba_hint,14,https://static1.squarespace.com/static/66b147b5fbc8bf54fa5072be/t/676ae08b99bb9f17dd5e4908/1735057557545/ActiveContract%2B-%2BBlue%2BEarth%2BPD%2B12-31-2027.pdf,canonical_valid_input
WCSR-749731915f464c1f0f1caad2,broad_state_4x2500,B4X2500LIVE-20260729-000496,Braham,MN,Midwest,pdf,agenda_packet_or_minutes,non_cba_or_other_hint,3,https://brahammn.gov/vertical/sites/%7B7EC913ED-A65B-4E08-A2EF-E535A7854808%7D/uploads/12_5_23_CC_Meeting_Minutes.pdf,canonical_valid_input
WCSR-a82dea17ea55e9e163ed217c,broad_state_4x2500,B4X2500LIVE-20260729-000497,Braham,MN,Midwest,pdf,mou_or_memorandum,non_cba_or_other_hint,18,https://brahammn.gov/vertical/sites/%7B7EC913ED-A65B-4E08-A2EF-E535A7854808%7D/uploads/02_13_24_CC_Meeting_Packet_AMENDED.pdf,canonical_valid_input
WCSR-94007a99dfd9f3ea89234823,broad_state_4x2500,B4X2500LIVE-20260729-000500,Brownsville,MN,Midwest,pdf,agenda_packet_or_minutes,non_cba_or_other_hint,1,https://brownsvillemn.org/wp-content/uploads/January-2022-Signed-Minutes-WagesandAppointments.pdf,canonical_valid_input
WCSR-2c30fda3d312c01aec5cc853,broad_state_4x2500,B4X2500LIVE-20260729-000501,Cass Lake,MN,Midwest,pdf,mou_or_memorandum,non_cba_or_other_hint,3,https://ci.casslake.mn.us/uploads/1/5/8/7/15876296/11-12-25_council_meeting_minutes.pdf,canonical_valid_input
WCSR-af1713d835fb9f3e73124567,broad_state_4x2500,B4X2500LIVE-20260729-000513,Dellwood,MN,Midwest,pdf,other_local_government_pay_policy,non_cba_or_other_hint,14,https://dellwood.us/wp-content/uploads/2026/06/Dellwood-Code-Book-20260514.pdf,canonical_valid_input
WCSR-32b5766d45df4a23359d824b,broad_state_4x2500,B4X2500LIVE-20260729-000515,Eagle Bend,MN,Midwest,pdf,other_local_government_pay_policy,non_cba_or_other_hint,3,https://eaglebendmn.com/documents/709/Chapter_2.pdf,canonical_valid_input
WCSR-27a28c1fe7825f2d57bfec65,broad_state_4x2500,B4X2500LIVE-20260729-000526,Hector,MN,Midwest,pdf,agenda_packet_or_minutes,non_cba_or_other_hint,2,https://hector.govoffice.com/vertical/sites/%7BBB52B1BF-C0CB-46AA-A3E8-60FF173E7773%7D/uploads/2022_May_Hector_City_Council_Meeting_Minutes_APPROVED.pdf,canonical_valid_input
WCSR-25b5aa87b3f8fab7cb985a5c,broad_state_4x2500,B4X2500LIVE-20260729-000527,Heron Lake,MN,Midwest,pdf,agenda_packet_or_minutes,non_cba_or_other_hint,1,https://heronlakecity.org/documents/707/March_2025_City_Council_Meeting_Minutes.pdf,canonical_valid_input
WCSR-9967eb9745e80babbe1150a9,broad_state_4x2500,B4X2500LIVE-20260729-000528,Heron Lake,MN,Midwest,pdf,agenda_packet_or_minutes,non_cba_or_other_hint,1,https://heronlakecity.org/documents/707/August_2025_Minutes.pdf,canonical_valid_input
WCSR-3834f8d6c6a022d1263822c5,broad_state_4x2500,B4X2500LIVE-20260729-000530,Hinckley,MN,Midwest,pdf,mou_or_memorandum,non_cba_or_other_hint,16,https://webgen1files1.revize.com/hinckleymn/Documents/Council%20Meetings/Agenda%20Packets/2023/20230711_Regular_Meeting_Packet.pdf,canonical_valid_input
WCSR-6aeb94385d74613a10c15e25,broad_state_4x2500,B4X2500LIVE-20260729-000531,Hinckley,MN,Midwest,pdf,personnel_policy,non_cba_or_other_hint,18,https://mccmeetingspublic.blob.core.usgovcloudapi.net/hncklymn-meet-9fd969769e984c5fba326a6e72499817/ITEM-Attachment-001-6997f9c1758844a49e5d5f6129a188e1.pdf,canonical_valid_input
WCSR-fa58fdbe57d525d564afa116,broad_state_4x2500,B4X2500LIVE-20260729-000534,Jasper,MN,Midwest,pdf,agenda_packet_or_minutes,non_cba_or_other_hint,1,https://cityofjaspermn.com/documents/669/2025.05_minutes.pdf,canonical_valid_input
WCSR-0f726fabd3de755fd30a658c,broad_state_4x2500,B4X2500LIVE-20260729-000535,Lake Benton,MN,Midwest,pdf,agenda_packet_or_minutes,non_cba_or_other_hint,7,https://lakebentonminnesota.com/vertical/sites/%7B2B32A941-0059-4F11-BA44-9EF4DC3608D4%7D/uploads/December_19_2022_City_Council_Minutes.pdf,canonical_valid_input
WCSR-b09940667943c036c1682f32,broad_state_4x2500,B4X2500LIVE-20260729-000543,Ortonville,MN,Midwest,pdf,civil_service_or_hr_pay_plan,non_cba_or_other_hint,9,https://mnortonville.com/wp-content/uploads/2024/09/Ortonville03.pdf,canonical_valid_input
WCSR-cfdd1dfdfcb300ab5072b70a,broad_state_4x2500,B4X2500LIVE-20260729-000548,Paynesville,MN,Midwest,pdf,cba,cba_hint,18,https://static1.squarespace.com/static/66b147b5fbc8bf54fa5072be/t/67c2809b10c6a83b495ef6c7/1740800158383/ActiveContract+-+Paynesville+PD+12-31-2027.pdf,canonical_valid_input
WCSR-f400d57c3d8359f4e7a5d7fa,broad_state_4x2500,B4X2500LIVE-20260729-000549,Paynesville,MN,Midwest,pdf,mou_or_memorandum,non_cba_or_other_hint,3,https://cms2.revize.com/revize/cityofpaynesville/min%2001-13-25%20Council.pdf,canonical_valid_input
WCSR-324a46443f03d7ef8a2e2979,broad_state_4x2500,B4X2500LIVE-20260729-000550,Paynesville,MN,Midwest,pdf,mou_or_memorandum,non_cba_or_other_hint,3,https://cms2.revize.com/revize/cityofpaynesville/min%2007-22-24%20Council.pdf,canonical_valid_input
WCSR-980c6920b899a7b6b9dfe2c6,broad_state_4x2500,B4X2500LIVE-20260729-000552,Pequot Lakes,MN,Midwest,pdf,cba,cba_hint,18,https://static1.squarespace.com/static/66b147b5fbc8bf54fa5072be/t/67bf5d1a6af36212ada3c2b5/1740594466190/ActiveContract+-+Pequot+Lakes+PD+12-31-2027.pdf,canonical_valid_input
WCSR-1fbbdc83f1d21fc08f1d47ef,broad_state_4x2500,B4X2500LIVE-20260729-000555,Roseau,MN,Midwest,pdf,mou_or_memorandum,non_cba_or_other_hint,5,https://city.roseau.mn.us/vertical/Sites/%7B8FB1D8F3-5043-4518-90E7-60C266949462%7D/uploads/DEC0511CO.pdf,canonical_valid_input
WCSR-a310d8e4551725e56373adc3,broad_state_4x2500,B4X2500LIVE-20260729-000558,Roseau,MN,Midwest,pdf,wage_schedule,non_cba_or_other_hint,9,https://roseaumn.govoffice3.com/vertical/Sites/%7B8FB1D8F3-5043-4518-90E7-60C266949462%7D/uploads/January_5_2026_Regular_City_Council_meeting_MEM_TRP.pdf,canonical_valid_input
WCSR-85a5ae19139da7675bb23842,broad_state_4x2500,B4X2500LIVE-20260729-000560,Sherburn,MN,Midwest,pdf,cba,cba_hint,15,https://static1.squarespace.com/static/66b147b5fbc8bf54fa5072be/t/69c47eb16828d86bf21d4039/1774485171468/REDACTED-ActiveContract+-+Sherburn-Welcome+PD+12-31-2027_Redacted.pdf,canonical_valid_input
WCSR-4d16a0de449521e6f202db7b,broad_state_4x2500,B4X2500LIVE-20260729-000563,Sleepy Eye,MN,Midwest,pdf,cba,cba_hint,16,https://static1.squarespace.com/static/66b147b5fbc8bf54fa5072be/t/696291862616ba414322609c/1768067462652/ActiveContract+-+Sleepy+Eye+PD+-+12.31.2027.pdf,canonical_valid_input
WCSR-87efc9142b333db5820bbb59,broad_state_4x2500,B4X2500LIVE-20260729-000567,St. Augusta,MN,Midwest,pdf,cba,cba_hint,2,https://staugustamn.gov/wp-content/uploads/2025/09/September-2.2.pdf,canonical_valid_input
WCSR-749fad9b9e3b1728ea2e4c49,broad_state_4x2500,B4X2500LIVE-20260729-000568,St. Augusta,MN,Midwest,pdf,other_local_government_pay_policy,non_cba_or_other_hint,10,https://staugustamn.com/wp-content/uploads/2025/01/January-7-2.pdf,canonical_valid_input
WCSR-9f24b9c1d87098fa83ee9c80,broad_state_4x2500,B4X2500LIVE-20260729-000570,Starbuck,MN,Midwest,pdf,wage_schedule,non_cba_or_other_hint,18,https://static1.squarespace.com/static/66b147b5fbc8bf54fa5072be/t/68e41ebd7dcba243e9def2f8/1759780541647/ActiveContract%2B-%2BStarbuck%2BPD%2B12-31-2027.pdf,canonical_valid_input
WCSR-20fa88de4f9094d0de1864a2,broad_state_4x2500,B4X2500LIVE-20260729-000571,Starbuck,MN,Midwest,pdf,cba,cba_hint,2,https://starbuckmn.gov/vertical/sites/%7B273509AE-FCC0-4EA8-941E-FCB9B02E924B%7D/uploads/Title_03_-_Administration%281%29.pdf,canonical_valid_input
WCSR-115433e7c75396bd3195777a,broad_state_4x2500,B4X2500LIVE-20260729-000575,Trimont,MN,Midwest,pdf,agenda_packet_or_minutes,non_cba_or_other_hint,1,https://trimontmn.com/documents/701/2024-12-16_Regular_Meeting.pdf,canonical_valid_input
WCSR-be8b9110f37e157ce0e3b06a,broad_state_4x2500,B4X2500LIVE-20260729-000576,Truman,MN,Midwest,pdf,agenda_packet_or_minutes,non_cba_or_other_hint,2,https://trumanmn.us/documents/276/1.5.26_Regular_Meeting_Minutes.pdf,canonical_valid_input
WCSR-4bebcb2d98181c4a91a716b9,broad_state_4x2500,B4X2500LIVE-20260729-000577,Tyler,MN,Midwest,pdf,cba,cba_hint,15,https://static1.squarespace.com/static/66b147b5fbc8bf54fa5072be/t/6797ba697507f41ee60c94b3/1737996907837/ActiveContract%2B-%2BTyler%2BPD%2B12-31-2026.pdf,canonical_valid_input
WCSR-1f042fe3f4d24b532e2aae7b,broad_state_4x2500,B4X2500LIVE-20260729-000584,Bel-Nor,MO,Midwest,pdf,agenda_packet_or_minutes,non_cba_or_other_hint,1,https://95a91299-450b-43dc-8906-9446a10fe73a.filesusr.com/ugd/e193f9_40d947a333014010bf1947a1de7f0c37.pdf,canonical_valid_input
WCSR-3b6fc12f786904adf88100a7,broad_state_4x2500,B4X2500LIVE-20260729-000591,Cassville,MO,Midwest,pdf,agenda_packet_or_minutes,non_cba_or_other_hint,3,https://core-docs.s3.us-east-1.amazonaws.com/documents/asset/uploaded_file/5137/COC/4877350/Council_Packet_8-12-19.pdf,canonical_valid_input
WCSR-28b7f59d8e630ba1dc076cb3,broad_state_4x2500,B4X2500LIVE-20260729-000596,Crane,MO,Midwest,pdf,personnel_policy,non_cba_or_other_hint,18,https://crane-mo.com/doc/pdf/Title%20I.pdf,canonical_valid_input
WCSR-42d44108c32615ff1c08ef78,broad_state_4x2500,B4X2500LIVE-20260729-000600,Doniphan,MO,Midwest,pdf,agenda_packet_or_minutes,non_cba_or_other_hint,1,https://doniphanmo.org/cmsAdmin/uploads/june-22-2026.pdf,canonical_valid_input
WCSR-6786a1413b3dd2aa8c700b89,broad_state_4x2500,B4X2500LIVE-20260729-000623,Marble Hill,MO,Midwest,other_document,other_local_government_pay_policy,non_cba_or_other_hint,10,https://img1.wsimg.com/blobby/go/c5ad6d08-4c12-41ae-861d-3f392b4127fd/downloads/06821e4e-af28-4d84-aea0-a9b2a84bbb74/Title%201%20Chapter%20100-165%20%28rev%207-2021%29.docx,canonical_valid_input
WCSR-71c9e7b0babed20afce20520,broad_state_4x2500,B4X2500LIVE-20260729-000624,Marble Hill,MO,Midwest,other_document,other_local_government_pay_policy,non_cba_or_other_hint,4,https://img1.wsimg.com/blobby/go/c5ad6d08-4c12-41ae-861d-3f392b4127fd/downloads/4cad305a-2ed9-4a0b-97e9-287e4d697dfe/Title%202%20Chapter%20200-280%20%28rev%207-2021%29.docx,canonical_valid_input
WCSR-69d691034f330aa638089451,broad_state_4x2500,B4X2500LIVE-20260729-000626,Marble Hill,MO,Midwest,other_document,other_local_government_pay_policy,non_cba_or_other_hint,3,https://img1.wsimg.com/blobby/go/c5ad6d08-4c12-41ae-861d-3f392b4127fd/downloads/02621568-5ff4-4a35-8682-7e5ab4eafddd/Title%204%20Chapter%20400-420%201%20%28rev1%20Format%29%20%28Repa.docx,canonical_valid_input
WCSR-3d2abf97e4001c59defc99d4,broad_state_4x2500,B4X2500LIVE-20260729-000655,Wardsville,MO,Midwest,pdf,wage_schedule,non_cba_or_other_hint,1,https://wardsville.org/documents/716/Minutes_2026-06-03.pdf,canonical_valid_input
WCSR-e226aa3ebab1250a4b812291,broad_state_4x2500,B4X2500LIVE-20260729-000666,Buxton,ND,Midwest,pdf,other_local_government_pay_policy,non_cba_or_other_hint,4,https://buxtonnd.com/documents/678/City_of_Buxton_Ordinances_-_5-30-25.pdf,canonical_valid_input
WCSR-e65a5e95ac4612aed75d239c,broad_state_4x2500,B4X2500LIVE-20260729-000667,Canton City (Hensel),ND,Midwest,pdf,agenda_packet_or_minutes,non_cba_or_other_hint,2,https://ndpublicnotices.com/NDLegals/2025/391223-2025-08-13_1002.pdf,canonical_valid_input
WCSR-d57db9adc51f325ab63da21c,broad_state_4x2500,B4X2500LIVE-20260729-000669,Deering,ND,Midwest,pdf,agenda_packet_or_minutes,non_cba_or_other_hint,1,https://ndpublicnotices.com/NDLegals/2025/399806-2025-06-11_1002.pdf,canonical_valid_input
WCSR-273fd34ed122b875984ab653,broad_state_4x2500,B4X2500LIVE-20260729-000670,Deering,ND,Midwest,pdf,agenda_packet_or_minutes,non_cba_or_other_hint,2,https://ndpublicnotices.com/NDLegals/2023/399806-2023-09-13_1001.pdf,canonical_valid_input
WCSR-963f0f635bf3426eaf68b6aa,broad_state_4x2500,B4X2500LIVE-20260729-000671,Edmore,ND,Midwest,pdf,other_local_government_pay_policy,non_cba_or_other_hint,10,https://edmore.com/wp-content/uploads/2026/05/EdmoreOrdinanceBookComplete.pdf,canonical_valid_input
WCSR-9a4b0d7b40d0eeaee50835fb,broad_state_4x2500,B4X2500LIVE-20260729-000673,Fairmount,ND,Midwest,pdf,agenda_packet_or_minutes,non_cba_or_other_hint,5,https://ndpublicnotices.com/NDLegals/2024/397070-2024-08-28_1001.pdf,canonical_valid_input
WCSR-90caca29c6cd3421ab39df6c,broad_state_4x2500,B4X2500LIVE-20260729-000674,Fairmount,ND,Midwest,pdf,agenda_packet_or_minutes,non_cba_or_other_hint,2,https://ndpublicnotices.com/NDLegals/2024/397070-2024-09-25_1002.pdf,canonical_valid_input
WCSR-31247e8a948cf687228b8e1e,broad_state_4x2500,B4X2500LIVE-20260729-000675,Fort Ransom,ND,Midwest,pdf,agenda_packet_or_minutes,non_cba_or_other_hint,3,https://ndpublicnotices.com/NDLegals/2024/396786-2024-08-19_1001.pdf,canonical_valid_input
WCSR-fdc4980b2acbd2c870071fd2,broad_state_4x2500,B4X2500LIVE-20260729-000677,Frontier,ND,Midwest,pdf,agenda_packet_or_minutes,non_cba_or_other_hint,2,https://frontier-nd.com/app/download/764873240/November%2B2016%2BMinutes.pdf,canonical_valid_input
WCSR-862d5c90ed5a5acf0ee65dde,broad_state_4x2500,B4X2500LIVE-20260729-000686,Lansford,ND,Midwest,pdf,agenda_packet_or_minutes,non_cba_or_other_hint,6,https://ndpublicnotices.com/NDLegals/2026/395652-2026-02-11_1001.pdf,canonical_valid_input
WCSR-52f9b85269d50a7d38242f55,broad_state_4x2500,B4X2500LIVE-20260729-000687,Newburg,ND,Midwest,pdf,agenda_packet_or_minutes,non_cba_or_other_hint,1,https://ndpublicnotices.newzgroup.com/NDLegals/2024/393148-2024-01-16_1001.pdf,canonical_valid_input
WCSR-ac098615afc437f8fa4358ec,broad_state_4x2500,B4X2500LIVE-20260729-000690,Plaza,ND,Midwest,pdf,agenda_packet_or_minutes,non_cba_or_other_hint,5,https://ndpublicnotices.newzgroup.com/NDLegals/2025/393195-2025-12-24_1001.pdf,canonical_valid_input
WCSR-6df0077ac6e77ee6fa581b24,broad_state_4x2500,B4X2500LIVE-20260729-000692,Souris,ND,Midwest,pdf,agenda_packet_or_minutes,non_cba_or_other_hint,1,https://sourisnd.com/resources/2025%20March%20Minutes.pdf,canonical_valid_input
WCSR-c02f2428fd8e51beb25a541c,broad_state_4x2500,B4X2500LIVE-20260729-000701,Brownville,NE,Midwest,other_document,agenda_packet_or_minutes,non_cba_or_other_hint,3,https://brownvillenebraska.gov/_files/ugd/d4b635_78d111999d2c45fa8fb458c3d55e7753.docx,canonical_valid_input
WCSR-d69c26293da54f1dffe62bf1,broad_state_4x2500,B4X2500LIVE-20260729-000708,Clearwater,NE,Midwest,html,other_local_government_pay_policy,non_cba_or_other_hint,4,https://summerlandadvocate.com/story/2023/12/21/legal-notices/ordinance-no-2023-10-village-of-clearwater/5535.html,canonical_valid_input
WCSR-63ef9706c61ac74b994c9c33,broad_state_4x2500,B4X2500LIVE-20260729-000712,Deshler,NE,Midwest,pdf,agenda_packet_or_minutes,non_cba_or_other_hint,1,https://deshlernebraska.com/wp-content/uploads/2023/11/COUNCIL-MINUTES-FEB-2023.pdf,canonical_valid_input
WCSR-b2f8655fa0d64d570f1ceb8b,broad_state_4x2500,B4X2500LIVE-20260729-000713,Deshler,NE,Midwest,pdf,agenda_packet_or_minutes,non_cba_or_other_hint,3,https://deshlernebraska.com/wp-content/uploads/2023/11/COUNCIL-MINUTES-SEPT-2023.pdf,canonical_valid_input
WCSR-bc1d2c2ffc0af5e1021adbeb,broad_state_4x2500,B4X2500LIVE-20260729-000716,Haigler,NE,Midwest,pdf,other_local_government_pay_policy,non_cba_or_other_hint,5,https://a82b8355-44e8-4067-8812-601a0a57d142.filesusr.com/ugd/10acca_24866413d486450e8087d35fff615c84.pdf,canonical_valid_input
WCSR-845da3a57630264dd4f7383a,broad_state_4x2500,B4X2500LIVE-20260729-000718,Hallam,NE,Midwest,pdf,cba,cba_hint,10,https://villageofhallamnebraska.com/wp-content/uploads/2025/05/HALLAM01-1.pdf,canonical_valid_input
