extraction_case_id,document_identity_id,text_table_detection_id,source_review_id,candidate_queue_row_id,state,municipality,government_name,unit_type,candidate_source_type,disposition,page_relationship,bounded_evidence_pointer,confidence,reason_codes,short_rationale,qa_status
cex_a193c7cff92ac9641d9b5a8d,doc_5ac86387ea88dc46e7816b32,ttd_a29f091153a374e178914c70,sr_8711d1fd6b6d36e26c867a79,NSCQ-TX-20260720-0003,TX,Houston,CITY OF HOUSTON,police,cba,exclude,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0420_sr_8711d1fd6b6d36e26c867a79.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0420_sr_8711d1fd6b6d36e26c867a79.pdf#page=24|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0420_sr_8711d1fd6b6d36e26c867a79.pdf#page=59|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0420_sr_8711d1fd6b6d36e26c867a79.pdf#page=104,high,NO_VISIBLE_COMPENSATION_TERMS_IN_PACKET,"The provided pages concern examination/assessment procedures and do not show any base pay, pay rates, steps, grades, or non-base wage compensation terms.",excluded_provisional
cex_88e65b82f0e11462ddf1ff4d,doc_a7e4b6e0f63949e1057654a6,ttd_a8bf75e8748cab12480852e3,sr_e50741f5baf6bdddb0b56349,NSCQ-VA-20260720-0020,VA,Charlottesville,CITY OF CHARLOTTESVILLE,non_safety,cba,reference_only,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0037_sr_e50741f5baf6bdddb0b56349.pdf#page=8|tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0037_sr_e50741f5baf6bdddb0b56349.pdf#page=11|tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0037_sr_e50741f5baf6bdddb0b56349.pdf#page=17,medium,P7B1_1,The packet contains non-base leave bank provisions (Union Business Leave/Union Leave Bank rules) but no explicit base-pay/compensation figures or wage adjustment mechanisms.,needs_review
cex_96c43bbc4cbf811abf74f0f8,doc_845a27154cc18d24d7508b7b,ttd_0a70fceea861f2dc34e6ae47,sr_b12bac41f51854712d6b7b9f,NSCQ-VA-20260720-0005,VA,Richmond,CITY OF RICHMOND,non_safety,cba,exclude,no_candidate_page,,unknown,OCR_TEXT_GARBLED_OR_UNREADABLE|NO_CLEAR_BASE_PAY_OR_COMPENSATION_TOKENS,"The only provided page content appears corrupted/illegible and does not contain extractable, specific compensation value tokens (base pay or non-base) tied to an evidence target.",excluded_provisional
cex_602e82106d789d67e1473e4e,doc_03d9f6bf16f23edc6190919c,ttd_22f64f3afd4f65ac49242941,sr_e6845e2324cccd5f4349b2d3,NSCQ-WA-20260720-0151,WA,Anacortes,CITY OF ANACORTES,fire,cba,exclude,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0222_sr_e6845e2324cccd5f4349b2d3.pdf#page=5|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0222_sr_e6845e2324cccd5f4349b2d3.pdf#page=8|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0222_sr_e6845e2324cccd5f4349b2d3.pdf#page=12|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0222_sr_e6845e2324cccd5f4349b2d3.pdf#page=16|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0222_sr_e6845e2324cccd5f4349b2d3.pdf#page=18|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0222_sr_e6845e2324cccd5f4349b2d3.pdf#page=19|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0222_sr_e6845e2324cccd5f4349b2d3.pdf#page=33|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0222_sr_e6845e2324cccd5f4349b2d3.pdf#page=34,low,NO_VISIBLE_COMPENSATION_AMOUNT_OR_RATE_T,"Only bargaining-rule language about wages (no unilateral changes) is visible; no base-pay amounts, rates, steps, or non-base wage benefits/deductions with specific values are shown in the packet.",excluded_provisional
cex_35985d1f940adfa358dae2fe,doc_d5be18d1719af03adfcedbab,ttd_10fae1fda36f34074d4b9f30,sr_d4d5455f93938dd21c46cf6d,NSCQ-WA-20260720-0220,WA,Cheney,CITY OF CHENEY,non_safety,cba,exclude,unknown,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0057_sr_d4d5455f93938dd21c46cf6d.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0057_sr_d4d5455f93938dd21c46cf6d.pdf#page=5|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0057_sr_d4d5455f93938dd21c46cf6d.pdf#page=16|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0057_sr_d4d5455f93938dd21c46cf6d.pdf#page=18|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0057_sr_d4d5455f93938dd21c46cf6d.pdf#page=20,unknown,WAGE_SCHEDULE_SECTION_ONLY_REFERENCED_IN|NO_VISIBLE_COMPENSATION_VALUES_IN_PACKET|MECHANISM_TEXT_IN_PACKET_RELATES_TO_UNI0|UNRELATED_TO_ALLOWED_NON_BASE_WAGE_TYPES,"The packet contains table-of-contents references to wages/paid-leave articles and union-related administrative provisions, but no visible base-pay or allowable non-base compensation value tokens (rates, steps, salaries, or benefit amounts) needed for structured compensation extraction.",excluded_provisional
cex_d44a1e369228058c780fe729,doc_7618fbd5e2843cc9f3d6c226,ttd_cc44b4fc9f9c8916b61e860c,sr_05bd0367914ec15e79cc6c54,NSCQ-WA-20260720-0047,WA,Kennewick,CITY OF KENNEWICK,fire,cba,reference_only,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0142_sr_05bd0367914ec15e79cc6c54.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0142_sr_05bd0367914ec15e79cc6c54.pdf#page=16|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0142_sr_05bd0367914ec15e79cc6c54.pdf#page=24|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0142_sr_05bd0367914ec15e79cc6c54.pdf#page=31|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0142_sr_05bd0367914ec15e79cc6c54.pdf#page=39,low,CBATOC305_31_60_SALARY_SCHEDULE_REFERENC,"Within this packet, no numeric salary/pay-table values are shown; only general overtime-rate reference and qualitative overtime allocation rules (continuous service/volunteer/qualification/lowest overtime accrual).",needs_review
cex_2ad0c8b8ece9c392abd8a777,doc_f91026d5b17cbaf667f1a466,ttd_e7e2c07b1c5bb4df9a8eae78,sr_41c1af5b03aa25fd699ae58d,NSCQ-WA-20260720-0100,WA,Lake Stevens,CITY OF LAKE STEVENS,non_safety,cba,reference_only,unknown,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0020_sr_41c1af5b03aa25fd699ae58d.pdf#page=5|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0020_sr_41c1af5b03aa25fd699ae58d.pdf#page=12|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0020_sr_41c1af5b03aa25fd699ae58d.pdf#page=15|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0020_sr_41c1af5b03aa25fd699ae58d.pdf#page=17,low,W0,"The packet shows holiday premium and holiday pay rules (including a 1.5x multiplier, scheduled-hour holiday pay examples, and two floating holidays tied to six months). It does not show any appendix wage rates or base pay amounts.",needs_review
cex_225edc0d3ba2c4bae722a0cb,doc_810eec10113a90e2bc8412c4,ttd_577f9de2b774aceccf11ac8b,sr_600af68b29bc8bd900b8d2ef,NSCQ-WA-20260720-0098,WA,Lake Stevens,CITY OF LAKE STEVENS,police,cba,second_review,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0033_sr_600af68b29bc8bd900b8d2ef.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0033_sr_600af68b29bc8bd900b8d2ef.pdf#page=4|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0033_sr_600af68b29bc8bd900b8d2ef.pdf#page=7|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0033_sr_600af68b29bc8bd900b8d2ef.pdf#page=15|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0033_sr_600af68b29bc8bd900b8d2ef.pdf#page=27,low,S2A3,"This packet contains no wage rate/salary/step table amounts; it only shows non-base paid time-off provisions and a layoff 'pay in lieu thereof' reference, plus general management authority to establish compensation.",needs_review
cex_072a3291d6ed83a9e632bf3b,doc_965ddc8f5f70ab96b17eaf2a,ttd_0e06e8a0756671dcd59034e5,sr_8b49360aad9cc250daad9209,NSCQ-WA-20260720-0117,WA,Moses Lake,CITY OF MOSES LAKE,non_safety,cba,reference_only,unknown,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0451_sr_8b49360aad9cc250daad9209.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0451_sr_8b49360aad9cc250daad9209.pdf#page=9|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0451_sr_8b49360aad9cc250daad9209.pdf#page=13|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0451_sr_8b49360aad9cc250daad9209.pdf#page=19|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0451_sr_8b49360aad9cc250daad9209.pdf#page=20,unknown,WPD1_VALUE_NOT_PRESENT_IN_PACKET,"This packet only contains structural text (e.g., table of contents and grievance/leave-related provisions) and does not display any wage/pay scale figures or compensation amounts needed for structured compensation extraction.",needs_review
cex_2966efee4004d91c40768b98,doc_9fcc4c91ec2694bc207c62f3,ttd_983d6cb9e8e6c71243e28c44,sr_c61ced70cfeebe65122bd8b2,NSCQ-WA-20260720-0056,WA,Olympia,CITY OF OLYMPIA,fire,cba,exclude,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0182_sr_c61ced70cfeebe65122bd8b2.pdf#page=2,low,NO_VISIBLE_COMPENSATION_VALUES_IN_SUPP1E|ONLY_SECTION_HEADINGS_PRESENT_WITHOUT_EA|NO_EFFECTIVE_DATES_OR_AMOUNT_TOKENS_OBS,"The provided pages only show agreement structure headings and dates; no visible wage or compensation amounts, formulas, or effective-date value tokens are present.",excluded_provisional
cex_577e27c59d49a4a92f1f3141,doc_d864adbc0d9991e1d2f0abfd,ttd_fda69e2effc1261fa0a675a3,sr_25abe17239ee324d8dc902a2,NSCQ-WA-20260720-0057,WA,Olympia,CITY OF OLYMPIA,non_safety,cba,reference_only,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0030_sr_25abe17239ee324d8dc902a2.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0030_sr_25abe17239ee324d8dc902a2.pdf#page=7|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0030_sr_25abe17239ee324d8dc902a2.pdf#page=25,low,NO_VISIBLE_BASE_PAY_VALUES_IN_PACKET|OBSERVED_ONLY_REFERENCE_TO_SEMI_MONTHLY_,This page packet contains union-security and payroll-deduction mechanisms (dues/fees and a program checkoff) but no specific compensation amounts or rates for wages.,needs_review
cex_77917f4710ae44e6d48669d9,doc_1f9af28d7a11ac3c876ad9c0,ttd_906b021f6202f97068bfa002,sr_10855d29dc8ada491f3305b9,NSCQ-WA-20260720-0066,WA,Redmond,CITY OF REDMOND,non_safety,cba,reference_only,unknown,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0458_sr_10855d29dc8ada491f3305b9.pdf#page=1|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0458_sr_10855d29dc8ada491f3305b9.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0458_sr_10855d29dc8ada491f3305b9.pdf#page=9|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0458_sr_10855d29dc8ada491f3305b9.pdf#page=13|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0458_sr_10855d29dc8ada491f3305b9.pdf#page=21|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0458_sr_10855d29dc8ada491f3305b9.pdf#page=36|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0458_sr_10855d29dc8ada491f3305b9.pdf#page=37,low,W1,No explicit pay/rate amounts or COLA/pay plan values are visible in the provided packet; only a truncated sick-leave payout mention appears adjacent to other non-compensation clauses.,needs_review
cex_2a20ee0789c3d02fbb00b0f5,doc_4aae3602b2cf5cb4fc34d8a6,ttd_d39130f9ae0287e277b16cdd,sr_15787f98453242eb29be1935,NSCQ-WA-20260720-0232,WA,Sumner,CITY OF SUMNER,non_safety,cba,reference_only,unknown,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0069_sr_15787f98453242eb29be1935.pdf#page=6|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0069_sr_15787f98453242eb29be1935.pdf#page=10|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0069_sr_15787f98453242eb29be1935.pdf#page=15|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0069_sr_15787f98453242eb29be1935.pdf#page=19|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0069_sr_15787f98453242eb29be1935.pdf#page=24,low,VACATION_LEAVE_SCHEDULE_PRESENT|ARBITRATION_BACKPAY_LIMIT_TOKEN_PRESENT|PROMOTION_TRIAL_AND_CLASSIFICATION_TIMEL|TUITION_TECH_SCHOOLING_AND_FEES_FUNDING|CDL_REIMBURSEMENT_LIMITS_TOKEN,"Provided pages contain leave accrual amounts, limited arbitration back-pay remedy magnitude, and non-base education/reimbursement provisions; no base wage amounts or rates are visible.",needs_review
cex_dcde5ff6595c223cf030514b,doc_b1f6ebbfba86ec71a31a675f,ttd_2ff966f982e0c73c74c45c5f,sr_a3256864fa59e9d63e6e6082,NSCQ-WA-20260720-0112,WA,Tumwater,CITY OF TUMWATER,non_safety,cba,exclude,no_candidate_page,,unknown,NO_COMPENSATION_TERMS_VISIBLE|ONLY_COVER_PAGE_AGREEMENT_DATES,"Page 1 is an agreement cover showing parties and contract dates (no wage rates, steps, grades, increases, or compensation mechanisms).",excluded_provisional
