candidate_id,lane_id,priority_tier,quality_label,gap_priority_score,gap_priority_reason,source_url_or_locator,source_title,municipality,state,derived_region,unit_type,occupation_group,bargaining_unit_name,contract_or_document_period,inferred_cycle_start,inferred_cycle_end,source_family,target_mechanism_family,same_city_match_status,overlapping_cycle_status,verification_status,verification_reason,verified_municipality,verified_state,verified_region,verified_unit_type,verified_source_family,verified_contract_or_document_period,locator_accessibility_status,verification_timestamp,candidate_only_lineage_status
TS4L-2dcf944afaa4646f6baf,lane_1,tier_c,verification_ready_medium,143,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://newark.nj.aft.org/contract-information/2010-2015-ntu-contract,2010-2015 NTU Contract | Newark Teachers Union (AFT),Newark,NJ,Northeast,non_safety_comparator,Teachers (and related bargaining unit members),Newark Teachers Union (NTU),2010-2015 (includes 2013-2015 years),2013,2015,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,"Same city (Newark, NJ) lead",Overlaps expected period (2013-2015 within 2010-2015 span),verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Newark,NJ,Northeast,non_safety_comparator,collective_bargaining_agreement_or_moa_or_wage_schedule,2010-2015 (includes 2013-2015 years),head_http_200,2026-07-27T12:58:13Z,verified_source_lead_not_downloaded
TS4L-2ff88479a29192fca819,lane_1,tier_c,verification_ready_medium,136,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://cms9files.revize.com/eastpointemi/38th%20District%20Court%20Clerk%20Contract%202023-2026.pdf,"38th District Court Clerk Contract 2023-2026 (City of Eastpointe & Technical, Professional and Office Workers)",Eastpointe,MI,Midwest,non_safety_comparator,court clerks / office & clerical (court administration support),"Technical, Professional and Office Workers (bargaining representative; bargaining unit name as stated in document)","Effective July 1, 2023 through June 30, 2026",2023-07-01,2026-06-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,same_city,overlaps_expected_period,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Eastpointe,MI,Midwest,non_safety_comparator,collective_bargaining_agreement_or_moa_or_wage_schedule,"Effective July 1, 2023 through June 30, 2026",head_http_200,2026-07-27T12:59:00Z,verified_source_lead_not_downloaded
TS4L-326260d4143ac97d1c05,lane_1,tier_c,verification_ready_medium,141,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://www.myocea.org/contract,OCEA Contract page (links to Okaloosa County instructional master contract 2024-2027 PDF),Niceville,FL,South,non_safety_comparator,Instructional personnel (bargaining-unit reference hub),Okaloosa County Education Association (OCEA) - Instructional,Master Contract 2024-2027 (page indicates the 24-27 contract is available),2024-07-01,2027-06-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,unconfirmed_niceville_within_okaloosa_county_service_area,intended_to_cover_2024-2027,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Niceville,FL,South,non_safety_comparator,collective_bargaining_agreement_or_moa_or_wage_schedule,Master Contract 2024-2027 (page indicates the 24-27 contract is available),head_http_200,2026-07-27T12:58:32Z,verified_source_lead_not_downloaded
TS4L-34adae9de58cfce5b4a6,lane_1,tier_c,verification_ready_medium,147,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://www.chestercity.com/wp-content/uploads/2017/02/FINAL-Financial-Recovery-Plan-for-Chester-08122016.pdf,"Final Financial Recovery Plan for Chester (Chester, PA) — FRP PDF (bargaining unit/costs/expirations table)",Chester,PA,Northeast,non_safety_comparator,City employees (bargaining units referenced; may include non-safety unions),Bargaining units including FOP and IAFF Local 1400 explicitly referenced (other units likely listed in tables),"Financial recovery plan dated 2016-08-12; includes agreement-expiration information (e.g., FOP and Firefighters Local 1400 expire 12/31/2016 as indicated in the excerpt)",,2016-12-31,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,"Same city (Chester, PA) — referenced municipal union agreements",Overlaps expected 2014-2024 window (2016-referenced expirations within the target window),verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Chester,PA,Northeast,non_safety_comparator,collective_bargaining_agreement_or_moa_or_wage_schedule,"Financial recovery plan dated 2016-08-12; includes agreement-expiration information (e.g., FOP and Firefighters Local 1400 expire 12/31/2016 as indicated in the excerpt)",head_http_200,2026-07-27T12:57:44Z,verified_source_lead_not_downloaded
TS4L-3510d6909467d5019c81,lane_1,tier_c,verification_ready_medium,141,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-CON-01-1154.pdf,"Collective Bargaining Agreement — Willard Board of Education and Willard Education Association — effective July 1, 2021 through June 30, 2024",Willard,OH,Midwest,non_safety_comparator,education (bargaining unit teachers/education employees; exact scope not extracted),Willard Education Association,"Effective July 1, 2021 through June 30, 2024",2021-07-01,2024-06-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,"Willard, OH indicated",Overlaps target period during 2021-07-01 to 2022-06-30,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Willard,OH,Midwest,non_safety_comparator,collective_bargaining_agreement_or_moa_or_wage_schedule,"Effective July 1, 2021 through June 30, 2024",head_http_200,2026-07-27T12:58:32Z,verified_source_lead_not_downloaded
TS4L-35c02d09a37af12461d9,lane_1,tier_c,verification_ready_low,136,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://mn.gov/bms/arbitration/awards/summaries-index.jsp?id=1075-705001,BMS Arbitration Award Summary Index — City of Brainerd & Teamsters Local 346 (BMS Case No. 25PN0773),Brainerd,MN,Midwest,non_safety_comparator,Teamsters Local 346 bargaining unit (exact job titles not specified on the summary page),Teamsters Local 346,"successor labor agreement 1/1/2025–12/31/2027 (wage provisions referenced for 1/1/25, 7/1/25, 1/1/26, 1/1/27)",2025-01-01,2027-12-31,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,same_city_candidate_lead,overlapping_effective_wage_dates_match_candidate_lead,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Brainerd,MN,Midwest,non_safety_comparator,collective_bargaining_agreement_or_moa_or_wage_schedule,"successor labor agreement 1/1/2025–12/31/2027 (wage provisions referenced for 1/1/25, 7/1/25, 1/1/26, 1/1/27)",head_http_200,2026-07-27T12:59:02Z,verified_source_lead_not_downloaded
TS4L-38a6926da6477f578153,lane_1,tier_c,verification_ready_medium,138,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://www.seiu105.org/wp-content/uploads/2022/10/6.9.21-G2-Contract.pdf,"SEIU Local 105 document: Contract (SEIU Local 105 and G2 Secure Staff) referencing City and County of Denver; term until Dec 31, 2022",Denver,CO,West,non_safety_comparator,Security/Facility staff (non-safety comparator candidate),SEIU Local 105 / G2 Secure Staff,"In full force and effect until December 31, 2022 (effective/term language appears in document snippet)",2021-01-01,2022-12-31,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,same_city_unconfirmed,overlaps_2021_2022_unconfirmed,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Denver,CO,West,non_safety_comparator,collective_bargaining_agreement_or_moa_or_wage_schedule,"In full force and effect until December 31, 2022 (effective/term language appears in document snippet)",head_http_200,2026-07-27T12:58:38Z,verified_source_lead_not_downloaded
TS4L-3cd5772e487867c6ed8a,lane_1,tier_c,verification_ready_medium,147,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://resources.finalsite.net/images/v1726516269/ephrataschoolsorg/d99kd2rjws4cfggxeiu8/ClassifiedPaySchedule_24-25SchoolYear.pdf,SCHEDULE A 2024 – 2025 — Classified Pay Schedule (Ephrata School District),Ephrata,PA,Northeast,non_safety_comparator,Classified staff (non-certified school employees) — pay schedule,Ephrata School District classified bargaining/pay schedule (schedule naming only; unit name not explicitly confirmed),2024-2025 (within target window); schedule references multi-year CBA context in snippet,2023-01-01,2027-12-31,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,"same_city_match_found (Ephrata, PA)",partially_overlaps_expected_period (schedule is 2024-2025 within 2023-2027),verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Ephrata,PA,Northeast,non_safety_comparator,collective_bargaining_agreement_or_moa_or_wage_schedule,2024-2025 (within target window); schedule references multi-year CBA context in snippet,head_http_200,2026-07-27T12:57:44Z,verified_source_lead_not_downloaded
TS4L-3da9fe4d00edb886cb90,lane_1,tier_c,verification_ready_medium,136,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://cms9files.revize.com/parkridgeil/IUOE%202023-2027%20updated.pdf,"AGREEMENT Between City of Park Ridge and International Union of Operating Engineers, (IUOE) (2023-2027 updated PDF)",Park Ridge,IL,Midwest,non_safety_comparator,Public works / maintenance (operating engineers) (non-safety comparator lead),International Union of Operating Engineers (IUOE) Local 150,"May 1, 2023 to April 30, 2027 (per document title/coverage)",2023-05-01,2027-04-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,match,overlaps_2023_2025,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Park Ridge,IL,Midwest,non_safety_comparator,collective_bargaining_agreement_or_moa_or_wage_schedule,"May 1, 2023 to April 30, 2027 (per document title/coverage)",head_http_200,2026-07-27T12:59:00Z,verified_source_lead_not_downloaded
TS4L-3efe5bded118698e91ea,lane_1,tier_c,verification_ready_medium,136,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://www.northplattene.gov/AgendaCenter/ViewFile/Agenda/_09172024-224,"North Platte City Council Agenda — Sept 17, 2024 (agenda item for CBA term Oct 1, 2024–Sep 30, 2027)",North Platte,NE,Midwest,non_safety_comparator,Public Service Union — Nebraska Public Employees Local 251 (non-safety comparator lead),Public Service Union — Nebraska Public Employees Local 251,"Oct 1, 2024 through Sep 30, 2027 (term stated in agenda)",2024-10-01,2027-09-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,"same city (North Platte, NE)","no overlap with 10/1/2022–9/30/2024 (based on stated Oct 1, 2024 start)",verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,North Platte,NE,Midwest,non_safety_comparator,collective_bargaining_agreement_or_moa_or_wage_schedule,"Oct 1, 2024 through Sep 30, 2027 (term stated in agenda)",head_http_200,2026-07-27T12:59:00Z,verified_source_lead_not_downloaded
TS4L-458dae8d3191aac6c2ae,lane_1,tier_c,verification_ready_medium,138,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://elkgrove.gov/sites/default/files/city-files/city-government/city-council/council-meetings/attachments/2026/06-10-26-8-3.pdf,"Elk Grove City Council Agenda Item 8.3 (June 10, 2026): Adopting an updated City-Wide Salary Schedule; ratifying MOU amendments and authorizing unrepresented compensation policy amendment",Elk Grove,CA,West,non_safety_comparator,City employee classifications (unrepresented/comp policy + city-wide salary schedule),Unrepresented Employees (Compensation Policy) + (also references PMA/POA MOUs),Unrepresented Compensation Policy effective for unrepresented employees (as authorized in staff report/resolution packet); city-wide salary schedule adopted in FY2026-27 context,2023-07-01 (expected,2027-06-30 (expected,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,same_city,overlaps_target_period,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Elk Grove,CA,West,non_safety_comparator,collective_bargaining_agreement_or_moa_or_wage_schedule,Unrepresented Compensation Policy effective for unrepresented employees (as authorized in staff report/resolution packet); city-wide salary schedule adopted in FY2026-27 context,head_http_200,2026-07-27T12:58:39Z,verified_source_lead_not_downloaded
TS4L-46f50a3854e495b449e4,lane_1,tier_c,verification_ready_medium,140,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://www.seethroughny.net/contracts/CityofBuffalo_F_moa_2025.pdf,seethroughNY: CityofBuffalo_F_moa_2025.pdf (Memorandum of Agreement),Buffalo,NY,Northeast,non_safety_comparator,non_safety_comparator,City of Buffalo MOA (bargaining group indicated by code/name in filename; not extracted here),MOA labeled for 2025 successor period (exact start/end dates not extracted here),,2025-06-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,same_city_expected (City of Buffalo in locator/title),likely overlaps_requested_period (2025-labeled MOA),verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Buffalo,NY,Northeast,non_safety_comparator,collective_bargaining_agreement_or_moa_or_wage_schedule,MOA labeled for 2025 successor period (exact start/end dates not extracted here),head_http_200,2026-07-27T12:58:35Z,verified_source_lead_not_downloaded
TS4L-487835422fd293368ee9,lane_1,tier_c,verification_ready_medium,136,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://www.clevelandohio.gov/sites/clevelandohio/files/hr/cba/2025-2028%20507%20Non%20Seasonal%20CBA.pdf,City of Cleveland (OH) – Collective Bargaining Agreement (2025-2028) – 507 Non Seasonal CBA (PDF),Cleveland,OH,Midwest,non_safety_comparator,non_safety_comparator,507 (Non Seasonal),2025-2028,2025-04-01,2028-03-31,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,"same municipality (Cleveland, OH)",overlaps expected period (2025-2028),verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Cleveland,OH,Midwest,non_safety_comparator,collective_bargaining_agreement_or_moa_or_wage_schedule,2025-2028,head_http_200,2026-07-27T12:59:00Z,verified_source_lead_not_downloaded
