extraction_case_id,document_identity_id,text_table_detection_id,source_review_id,candidate_queue_row_id,state,municipality,government_name,unit_type,candidate_source_type,disposition,page_relationship,bounded_evidence_pointer,confidence,reason_codes,short_rationale,qa_status,cumulative_cohort,source_seed_observation_id,qa_original_status,qa_resolution_classification,qa_resolution_status,canonical_observation_id,duplicate_of,active_in_provisional_lane,targeted_qa_reference_id,source_quantitative_observation_id,targeted_qa_resolution_ids,targeted_qa_resolution_classification,targeted_qa_resolution_status,targeted_qa_reason_codes,targeted_qa_source_observation_id,active_in_qa_corrected_lane,readable_conflict_qa_resolution_id,readable_conflict_qa_classification,readable_conflict_qa_status,readable_conflict_qa_reason_codes,readable_conflict_qa_source_observation_id,active_in_readable_conflict_qa_lane,raw_retained_content_hash,pdf_readiness_id,controlled_occupation_class,occupation_class_bridge_status,source_type_bridge,source_corpus_bridge,source_cite_bridge,retrieval_date_bridge,retrieval_method_bridge,artifact_pointer_bridge,contract_period_start_bridge,contract_period_end_bridge,negotiation_cycle_id,city_unit_negotiation_cycle_key,matched_set_id,identity_bridge_status,analysis_matching_status,current_active,current_qa_status,current_qa_status_source,mixed_membership_status,control_only,analysis_outcome_eligible
cex_e136763a7fd10013b8ac68d9,doc_a83f91e1480489872a391a47,ttd_4ea6fa10feab0c176ee54594,sr_a2e6e0161b39aaa46b9b4b9b,NSCQ-MN-20260720-0079,MN,Faribault,CITY OF FARIBAULT,non_safety,cba,reference_only,unknown,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0233_sr_a2e6e0161b39aaa46b9b4b9b.pdf#page=3|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0233_sr_a2e6e0161b39aaa46b9b4b9b.pdf#page=6|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0233_sr_a2e6e0161b39aaa46b9b4b9b.pdf#page=11|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0233_sr_a2e6e0161b39aaa46b9b4b9b.pdf#page=12|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0233_sr_a2e6e0161b39aaa46b9b4b9b.pdf#page=22,low,WVP5TOC2TOC1TOC3,"The provided page packet contains only table-of-contents references to wage/insurance/uniform/leave articles, but no visible compensation terms, formulas, effective dates, or benefit/overtime value amounts within the bounded excerpts.",needs_review,corrected_500_seed,,needs_review,not_in_targeted_queue,not_applicable,,,true,,,,not_in_targeted_queue,not_applicable,,,true,,not_in_targeted_queue,not_applicable,,,true,db28edbecf0f947d87bdc1159eaebb5af0bd76a7cc656cb369e91605bc97e181,pr_70ecb25ce4a47858d3c54a57,,non_safety_subclass_not_supported_without_inference,cba,causal,https://www.faribaultmn.gov/AgendaCenter/ViewFile/Item/7019?fileID=21537,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0233_sr_a2e6e0161b39aaa46b9b4b9b.pdf,,,,,,complete_one_to_one,incomplete_no_inference,true,needs_review,qa_status,none,true,false
cex_76b29cb8595a7d089497a80f,doc_c3f43085d38cf8180e059919,ttd_5672ab92516977b5ec1b8a80,sr_d775da05246b4d330a9ca5ac,NSCQ-MN-20260720-0131,MN,Hopkins,CITY OF HOPKINS,fire,cba,exclude,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0377_sr_d775da05246b4d330a9ca5ac.pdf#page=65,low,CBA_IAFF_1275_2026_MOU_IAFF_1275_7_9_202,"This page packet contains a city council agenda item referencing approval of a 2026 union contract with IAFF #1275, but it does not show any provisional pay/compensation amounts or mechanisms.",excluded_provisional,corrected_500_seed,,excluded_provisional,not_in_targeted_queue,not_applicable,,,true,,,,not_in_targeted_queue,not_applicable,,,true,,not_in_targeted_queue,not_applicable,,,true,43c1f9301af9cb09cba2d5b83e541bb9aaefb03c179651c4c49cd4f8cde63196,pr_ad7e5ab58ad531675261bb48,fire,exact_controlled_public_safety_class,cba,causal,https://www.hopkinsmn.com/AgendaCenter/ViewFile/Agenda/_01062026-543,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0377_sr_d775da05246b4d330a9ca5ac.pdf,,,,,,complete_one_to_one,incomplete_no_inference,true,excluded_provisional,qa_status,none,true,false
cex_58591bec8464b5f17856c2bd,doc_a243b0334740625c969ad2e2,ttd_446393b9896cc13b1156b754,sr_453ed604f75fec9f56441ef5,NSCQ-MN-20260720-0056,MN,Maplewood,CITY OF MAPLEWOOD,non_safety,cba,exclude,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0158_sr_453ed604f75fec9f56441ef5.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0158_sr_453ed604f75fec9f56441ef5.pdf#page=5|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0158_sr_453ed604f75fec9f56441ef5.pdf#page=9|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0158_sr_453ed604f75fec9f56441ef5.pdf#page=13|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0158_sr_453ed604f75fec9f56441ef5.pdf#page=17|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0158_sr_453ed604f75fec9f56441ef5.pdf#page=20,low,WAGE_SCHEDULEMENTIONED_IN_TABLE_OF_CONOT,"This packet includes purpose/definitions and a table of contents referencing a wage schedule page, but no visible pay rates, salary amounts, grades/steps, or effective-date compensation values.",excluded_provisional,corrected_500_seed,,excluded_provisional,not_in_targeted_queue,not_applicable,,,true,,,,not_in_targeted_queue,not_applicable,,,true,,not_in_targeted_queue,not_applicable,,,true,e0cda9bbf294b49fa5944f6a5b193424d4ea08be25659524bc27f6ecc90d43d9,pr_ffed3669cb2991630c2ff4ea,,non_safety_subclass_not_supported_without_inference,cba,causal,https://afscmemn.org/sites/default/files/l2725_maplewood_2023-2025.pdf,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0158_sr_453ed604f75fec9f56441ef5.pdf,,,,,,complete_one_to_one,incomplete_no_inference,true,excluded_provisional,qa_status,none,true,false
cex_fe5ee8fb3e2901e2bc3c2e98,doc_45eecc2cc7fe3ffe07debd13,ttd_9de3fd0da937e787cf4f3c9e,sr_1a84c857414b5d88e9921cc6,NSCQ-MN-20260720-0055,MN,Maplewood,CITY OF MAPLEWOOD,police,cba,reference_only,adjacent_to_evidence,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0076_sr_1a84c857414b5d88e9921cc6.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0076_sr_1a84c857414b5d88e9921cc6.pdf#page=4|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0076_sr_1a84c857414b5d88e9921cc6.pdf#page=11|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0076_sr_1a84c857414b5d88e9921cc6.pdf#page=14|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0076_sr_1a84c857414b5d88e9921cc6.pdf#page=16,low,SDF_PAGE_PACKET_CONTAINS_OVERTIME_DEFIN,"This packet shows only a definition/rule for overtime without any pay-rate or monetary compensation terms, so no provisional compensation can be extracted.",needs_review,corrected_500_seed,,needs_review,not_in_targeted_queue,not_applicable,,,true,,,,not_in_targeted_queue,not_applicable,,,true,,not_in_targeted_queue,not_applicable,,,true,ffa6c584d48cc3997e7174927474a4fc678eeaa99f7c06fc9b11706709689fb3,pr_55bcf5e3933be08024bed038,police,exact_controlled_public_safety_class,cba,causal,https://static1.squarespace.com/static/66b147b5fbc8bf54fa5072be/t/6787cfb03fda6d2ae64dce03/1736953780203/ActiveContract+-+Maplewood+Police+-+12-31-2025.pdf,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0076_sr_1a84c857414b5d88e9921cc6.pdf,,,,,,complete_one_to_one,incomplete_no_inference,true,needs_review,qa_status,none,true,false
cex_5b450423811da2128f64f1ed,doc_5b561b45cdd4b3ccec51960c,ttd_887310d85da72dd53e72be4d,sr_8eaf904032a9f1985188701e,NSCQ-MN-20260720-0125,MN,Marshall,CITY OF MARSHALL,non_safety,cba,reference_only,points_to_later_evidence,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0186_sr_8eaf904032a9f1985188701e.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0186_sr_8eaf904032a9f1985188701e.pdf#page=5|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0186_sr_8eaf904032a9f1985188701e.pdf#page=7|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0186_sr_8eaf904032a9f1985188701e.pdf#page=9|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0186_sr_8eaf904032a9f1985188701e.pdf#page=10|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0186_sr_8eaf904032a9f1985188701e.pdf#page=18|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0186_sr_8eaf904032a9f1985188701e.pdf#page=19,low,WVPAY_VALUES_NOT_VISIBLE_IN_PACKET|TOC_POINTS_TO_APPENDIX_A_WAGE_SCHEDULE_B|ONLY_OVERTIME_DEFINITION_AND_APPROVAL_RE|GRIEVANCE_TIMELINES_PRESENT_BUT_NOT_COMP,The packet does not include the Appendix A wage schedule or any explicit pay rates/steps; only an overtime definition requiring employer approval is visible.,needs_review,corrected_500_seed,,needs_review,not_in_targeted_queue,not_applicable,,,true,,,,not_in_targeted_queue,not_applicable,,,true,,not_in_targeted_queue,not_applicable,,,true,e2f3a4d3edf7da9495f18458d3d614f92ae9fb4b54f6790e7aed73c6d96ea48a,pr_b9c95fc6b0ed1ce8020d9ee8,,non_safety_subclass_not_supported_without_inference,cba,causal,https://mccmeetingspublic.blob.core.usgovcloudapi.net/marshall-meet-1da8d61546e84e61b472ffd9de30bb72/ITEM-Attachment-001-68cc010644f942e18a2c6fd2f8410aee.pdf,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0186_sr_8eaf904032a9f1985188701e.pdf,,,,,,complete_one_to_one,incomplete_no_inference,true,needs_review,qa_status,none,true,false
cex_fbf4c917c268029107fa806d,doc_7097aa72462661018a631775,ttd_ffdd6243548cd3b3d8981514,sr_a653c7a8a1962ea3b356bcc5,NSCQ-MN-20260720-0124,MN,Marshall,CITY OF MARSHALL,police,cba,exclude,unknown,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0128_sr_a653c7a8a1962ea3b356bcc5.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0128_sr_a653c7a8a1962ea3b356bcc5.pdf#page=3|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0128_sr_a653c7a8a1962ea3b356bcc5.pdf#page=7|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0128_sr_a653c7a8a1962ea3b356bcc5.pdf#page=9|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0128_sr_a653c7a8a1962ea3b356bcc5.pdf#page=10|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0128_sr_a653c7a8a1962ea3b356bcc5.pdf#page=11|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0128_sr_a653c7a8a1962ea3b356bcc5.pdf#page=18,low,BOUNDING_PACKET_PAGES_CONTAIN_TABLE_OF_3|APPENDIX_A_HOURLY_WAGE_RATES_ONLY_REFERN|NO_VISIBLE_BASE_PAY_OR_EFFECTIVE_DATED_W|OVERTIME_INSURANCE_UNIFORMS_BENEFITS_LE|PROVISIONAL_COMPENSATION_VALUES_NOT,"The provided pages are limited to the agreement title/period, table of contents references (including Appendix A hourly wage rates), and non-wage procedural matter; no visible wage/compensation rates or effective-dated pay provisions appear in the packet.",excluded_provisional,corrected_500_seed,,excluded_provisional,not_in_targeted_queue,not_applicable,,,true,,,,not_in_targeted_queue,not_applicable,,,true,,not_in_targeted_queue,not_applicable,,,true,4954980aad0e0d9801f28aedd59c713e672b5e33ad4de27045bf84a50b1d88e8,pr_e80fb9c6347b7612b7fe3e79,police,exact_controlled_public_safety_class,cba,causal,https://mccmeetingspublic.blob.core.usgovcloudapi.net/marshall-meet-444cff7cdbcc4722ab78e86818e89552/ITEM-Attachment-001-e79f608d0a2749939d7ce88741b969ac.pdf,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0128_sr_a653c7a8a1962ea3b356bcc5.pdf,,,,,,complete_one_to_one,incomplete_no_inference,true,excluded_provisional,qa_status,none,true,false
cex_d11f4013a0c62e065fdc969e,doc_451f835fd449cabfe2988696,ttd_f1d5b93634c908e95e6b1eaf,sr_46b9c42f35f3855878bd1240,NSCQ-MN-20260720-0104,MN,Red Wing,CITY OF RED WING,police,cba,exclude,unknown,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0393_sr_46b9c42f35f3855878bd1240.pdf#page=4|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0393_sr_46b9c42f35f3855878bd1240.pdf#page=6|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0393_sr_46b9c42f35f3855878bd1240.pdf#page=12|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0393_sr_46b9c42f35f3855878bd1240.pdf#page=13|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0393_sr_46b9c42f35f3855878bd1240.pdf#page=14,low,HTTPION,"Packet includes definitions and grievance/arbitration procedural language (e.g., overtime definition, grievance steps) but no visible pay/compensation amounts, schedules, rates, or effective-dated compensation terms.",excluded_provisional,corrected_500_seed,,excluded_provisional,not_in_targeted_queue,not_applicable,,,true,,,,not_in_targeted_queue,not_applicable,,,true,,not_in_targeted_queue,not_applicable,,,true,4b1e0a014dc9bdb7dfaabb868f07a2b11192bef11fa83b02c6959d5a2bb215c1,pr_f12c46429ca239edb6283755,police,exact_controlled_public_safety_class,cba,causal,https://www.redwingmn.gov/DocumentCenter/View/5197/MNPEA-Police-Contract-2025-2026-PDF,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0393_sr_46b9c42f35f3855878bd1240.pdf,,,,,,complete_one_to_one,incomplete_no_inference,true,excluded_provisional,qa_status,none,true,false
cex_70aec99dae2eb1e809d9aac2,doc_a218e700b99f71cda4a228c0,ttd_bb9503f46ed5fdb5a5f08f3b,sr_02bcdd1aac35807207f4ff39,NSCQ-MN-20260720-0010,MN,St. Cloud,CITY OF ST CLOUD,non_safety,cba,reference_only,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0210_sr_02bcdd1aac35807207f4ff39.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0210_sr_02bcdd1aac35807207f4ff39.pdf#page=5|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0210_sr_02bcdd1aac35807207f4ff39.pdf#page=10|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0210_sr_02bcdd1aac35807207f4ff39.pdf#page=14|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0210_sr_02bcdd1aac35807207f4ff39.pdf#page=18|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0210_sr_02bcdd1aac35807207f4ff39.pdf#page=21|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0210_sr_02bcdd1aac35807207f4ff39.pdf#page=39,low,S2STOC_2_3_4_5_6_1_2_3_4_5_14_18_13_16_5|TOC_ONLY_NO_VISIBLE_PAY_VALUES,"The provided pages are title/TOC and section headings only; no explicit compensation amounts, rates, steps, or effective-date value tokens are visible to extract.",needs_review,corrected_500_seed,,needs_review,not_in_targeted_queue,not_applicable,,,true,,,,not_in_targeted_queue,not_applicable,,,true,,not_in_targeted_queue,not_applicable,,,true,28c57e190e87e7ecbf49e8e7bc7c7f6049d3576b6e527462c924ff714612e8ce,pr_39438498d22c85c52f6f1e7b,,non_safety_subclass_not_supported_without_inference,cba,causal,https://www.ci.stcloud.mn.us/DocumentCenter/View/28937/2025-2027---AFSCME-Attorney?bidId=,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0210_sr_02bcdd1aac35807207f4ff39.pdf,,,,,,complete_one_to_one,incomplete_no_inference,true,needs_review,qa_status,none,true,false
cex_84b3a7643a20b710bf2c383e,doc_495c2bb01b63a8aa6a0be843,ttd_74b490c2e8e3dfe8186da294,sr_72a5ab1c7f8b04d3e12b1a76,NSCQ-MO-20260720-0005,MO,Lee's Summit,CITY OF LEES SUMMIT,police,cba,reference_only,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0063_sr_72a5ab1c7f8b04d3e12b1a76.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0063_sr_72a5ab1c7f8b04d3e12b1a76.pdf#page=7|tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0063_sr_72a5ab1c7f8b04d3e12b1a76.pdf#page=19|tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0063_sr_72a5ab1c7f8b04d3e12b1a76.pdf#page=25|tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0063_sr_72a5ab1c7f8b04d3e12b1a76.pdf#page=28|tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0063_sr_72a5ab1c7f8b04d3e12b1a76.pdf#page=30|tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0063_sr_72a5ab1c7f8b04d3e12b1a76.pdf#page=53|tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0063_sr_72a5ab1c7f8b04d3e12b1a76.pdf#page=54,low,WAGE_VALUE_TOKENS_ABSENT|ONLY_TABLE_OF_CONTENTS_OR_SECTION_HEADS|NO_VISIBLE_COMPENSATION_AMOUNTS_OR_FORM_,"The bounded pages show only a labor agreement cover and table-of-contents/section headings; no visible wage amounts, formulas, effective dates, or non-base wage value tokens are present.",needs_review,corrected_500_seed,,needs_review,not_in_targeted_queue,not_applicable,,,true,,,,not_in_targeted_queue,not_applicable,,,true,,not_in_targeted_queue,not_applicable,,,true,65230645b5552d8d8d5e35572c6ff9239f42cf93008e18297fc9d9776a2c3ef5,pr_88ca35b8b0ab229794c47c74,police,exact_controlled_public_safety_class,cba,causal,https://lsmo.legistar.com/View.ashx?G=4FF21054-E1DC-4A41-BBAC-8FE0DEF14288&GUID=5E498B98-2B54-49C8-9D3E-806948D9B2C9&ID=10378966&M=F,,,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0063_sr_72a5ab1c7f8b04d3e12b1a76.pdf,,,,,,complete_one_to_one,incomplete_no_inference,true,needs_review,qa_status,none,true,false
cex_a39dc36e5d0353772358cb6f,doc_ae6ef3ab86de62c0144d9139,ttd_97f97bd4ff7a3bb845850c5a,sr_c3230c5176346f281993f8fc,NSCQ-MT-20260720-0009,MT,Great Falls,CITY OF GREAT FALLS,fire,cba,exclude,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0053_sr_c3230c5176346f281993f8fc.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0053_sr_c3230c5176346f281993f8fc.pdf#page=5|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0053_sr_c3230c5176346f281993f8fc.pdf#page=8|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0053_sr_c3230c5176346f281993f8fc.pdf#page=12|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0053_sr_c3230c5176346f281993f8fc.pdf#page=15|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0053_sr_c3230c5176346f281993f8fc.pdf#page=17|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0053_sr_c3230c5176346f281993f8fc.pdf#page=32,low,WAGE_ARTICLE_PRESENT_IN_TABLE_OF_CONTENT,"The provided pages do not show any explicit wage amounts, pay rates, grades, steps, or wage schedules; only a general payroll calculation rule (26 biweekly pay periods and rounding) appears.",excluded_provisional,corrected_500_seed,,excluded_provisional,not_in_targeted_queue,not_applicable,,,true,,,,not_in_targeted_queue,not_applicable,,,true,,not_in_targeted_queue,not_applicable,,,true,b72dd37eb5c5bb5c0537973872435311a96078c71ebbf3bc799c4ecadb729b2e,pr_6b1fcd3374cbde8819fdf341,fire,exact_controlled_public_safety_class,cba,causal,https://greatfallsmt.gov/DocumentCenter/View/1243/International-Association-of-Fire-Fighters-Agreement-July-1-2023---June-30-2025,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0053_sr_c3230c5176346f281993f8fc.pdf,,,,,,complete_one_to_one,incomplete_no_inference,true,excluded_provisional,qa_status,none,true,false
cex_7a8dfc53274becceb7ea7f85,doc_a272944429edd8ef95dd4448,ttd_5cdc5c0224485393f57bd8f9,sr_dd172d3771e214914ba50677,NSCQ-MT-20260720-0010,MT,Great Falls,CITY OF GREAT FALLS,non_safety,cba,exclude,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0398_sr_dd172d3771e214914ba50677.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0398_sr_dd172d3771e214914ba50677.pdf#page=11|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0398_sr_dd172d3771e214914ba50677.pdf#page=16|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0398_sr_dd172d3771e214914ba50677.pdf#page=21|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0398_sr_dd172d3771e214914ba50677.pdf#page=24|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0398_sr_dd172d3771e214914ba50677.pdf#page=26,low,WTOC_ONLY|GRIEVANCE_AND_MANAGEMENT_RIGHTS_NO_COMP,"The provided pages contain only a table-of-contents and non-wage articles (e.g., grievance procedure, management rights) without any visible wage/payment amounts, pay rules, or benefit value details.",excluded_provisional,corrected_500_seed,,excluded_provisional,not_in_targeted_queue,not_applicable,,,true,,,,not_in_targeted_queue,not_applicable,,,true,,not_in_targeted_queue,not_applicable,,,true,f91fef254c520cceee9529c9ee30918687f459d662b228b4bed45ab2fd5e1012,pr_f8e697330a72e679f2492768,,non_safety_subclass_not_supported_without_inference,cba,causal,https://greatfallsmt.gov/DocumentCenter/View/1240/Crafts-Labor-Agreement-July-1-2025---June-30-2027,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0398_sr_dd172d3771e214914ba50677.pdf,,,,,,complete_one_to_one,incomplete_no_inference,true,excluded_provisional,qa_status,none,true,false
