mixed_join_key,extraction_case_id,document_identity_id,text_table_detection_id,source_review_id,candidate_queue_row_id,state,municipality,government_name,unit_type,candidate_source_type,quantitative_observation_ids,qualitative_observation_ids,quantitative_observation_count,qualitative_observation_count,confidence,reason_codes,qa_status,cumulative_cohort,source_seed_observation_id,qa_original_status,qa_resolution_classification,qa_resolution_status,canonical_observation_id,duplicate_of,active_in_provisional_lane,targeted_qa_resolution_ids,targeted_qa_resolution_classification,targeted_qa_resolution_status,targeted_qa_reason_codes,targeted_qa_source_observation_id,active_in_qa_corrected_lane,targeted_qa_original_quantitative_observation_ids,targeted_qa_corrected_quantitative_observation_ids,readable_conflict_qa_resolution_id,readable_conflict_qa_classification,readable_conflict_qa_status,readable_conflict_qa_reason_codes,readable_conflict_qa_source_observation_id,active_in_readable_conflict_qa_lane,readable_conflict_qa_original_quantitative_observation_ids,readable_conflict_qa_corrected_quantitative_observation_ids,raw_retained_content_hash,pdf_readiness_id,controlled_occupation_class,occupation_class_bridge_status,source_type_bridge,source_corpus_bridge,source_cite_bridge,retrieval_date_bridge,retrieval_method_bridge,artifact_pointer_bridge,contract_period_start_bridge,contract_period_end_bridge,negotiation_cycle_id,city_unit_negotiation_cycle_key,matched_set_id,identity_bridge_status,analysis_matching_status,current_active,current_qa_status,current_qa_status_source,mixed_membership_status
mix_84c1c3a766a03b8b3ccc26b6,cex_2a077e71191385e92b633afe,doc_aed43c8f9f8b3eb2a84f3d35,ttd_c6dbf96a2c31389794e84bb1,sr_101d64b4de5175a63f7b20a3,NSCQ-MT-20260720-0022,MT,Kalispell,CITY OF KALISPELL,non_safety,cba,qobs_480d164ff63b1726210aedc7|qobs_0fd67c8616fbc5a5e304dba6|qobs_95bbbfbeef031a576f841a08|qobs_bff23d0530a56932ec44c799|qobs_45155168270dc4809ba1f410,lobs_480d164ff63b1726210aedc7|lobs_0fd67c8616fbc5a5e304dba6|lobs_95bbbfbeef031a576f841a08|lobs_bff23d0530a56932ec44c799|lobs_45155168270dc4809ba1f410,5,5,medium,P29_HAS_EFFECTIVE_DATE_AND_PERCENT_INCRE|P29_HAS_PAY_MATRIX_ANNUAL_SALARY_TOKENS|P4_HAS_LEAVE_DEFINITIONS_WITH_PAY|P4_HAS_DOUBLE_TIME_200_PERCENT_DEFINITIO,provisional_unverified,corrected_500_seed,mix_84c1c3a766a03b8b3ccc26b6,provisional_unverified,not_in_targeted_queue,not_applicable,mix_84c1c3a766a03b8b3ccc26b6,,true,,not_in_targeted_queue,not_applicable,,mix_84c1c3a766a03b8b3ccc26b6,true,qobs_480d164ff63b1726210aedc7|qobs_0fd67c8616fbc5a5e304dba6|qobs_95bbbfbeef031a576f841a08|qobs_bff23d0530a56932ec44c799|qobs_45155168270dc4809ba1f410,qobs_480d164ff63b1726210aedc7|qobs_0fd67c8616fbc5a5e304dba6|qobs_95bbbfbeef031a576f841a08|qobs_bff23d0530a56932ec44c799|qobs_45155168270dc4809ba1f410,,not_in_targeted_queue,not_applicable,,mix_84c1c3a766a03b8b3ccc26b6,true,qobs_480d164ff63b1726210aedc7|qobs_0fd67c8616fbc5a5e304dba6|qobs_95bbbfbeef031a576f841a08|qobs_bff23d0530a56932ec44c799|qobs_45155168270dc4809ba1f410,qobs_480d164ff63b1726210aedc7|qobs_0fd67c8616fbc5a5e304dba6|qobs_95bbbfbeef031a576f841a08|qobs_bff23d0530a56932ec44c799|qobs_45155168270dc4809ba1f410,f30a827ca7afc180d51f86bbf4bbf6d918301ec1f56855ff82511ced96f5b0dc,pr_385d9e1c5ad4e9ae85b9ea6b,,non_safety_subclass_not_supported_without_inference,cba,causal,https://www.kalispell.com/DocumentCenter/View/1803/AFSCME-Contract-July-2026---June-2029?bidId=,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0154_sr_101d64b4de5175a63f7b20a3.pdf,,,,,,complete_one_to_one,incomplete_no_inference,true,provisional_unverified,qa_status,active
mix_8f6a21b9c8486297cdf56d43,cex_88c7246be86ef029ee9ffdb6,doc_4a9b165f460020e364a5c569,ttd_20e6d556de8e2533ec8b0a6b,sr_710af0ea4068fac7e2b7f3c0,NSCQ-MT-20260720-0043,MT,Whitefish,CITY OF WHITEFISH,non_safety,ordinance_or_policy,qobs_7caa56d7d510b38eac566d60,lobs_7caa56d7d510b38eac566d60|lobs_2a6082628411affd39a3e95a|lobs_c513b4b5923906f3cc0dbb44,1,3,medium,OVERTIME_MULTIPLIER_AND_THRESHOLD_FOUND|NO_BASE_PAY_RATES_VISIBLE|BENEFITS_REFERENCED_WITHOUT_NUMERIC_AMTS,qa_corrected_mixed_membership,corrected_500_seed,mix_8f6a21b9c8486297cdf56d43,provisional_unverified,mixed_membership_corrected,resolved,mix_8f6a21b9c8486297cdf56d43,,true,,not_in_targeted_queue,not_applicable,,mix_8f6a21b9c8486297cdf56d43,true,qobs_7caa56d7d510b38eac566d60,qobs_7caa56d7d510b38eac566d60,,not_in_targeted_queue,not_applicable,,mix_8f6a21b9c8486297cdf56d43,true,qobs_7caa56d7d510b38eac566d60,qobs_7caa56d7d510b38eac566d60,ecc2efd18223431443231157ae2f35820a6a194813309c86628cc19dba932ed4,pr_26401ffbf2c19ed9a42f1248,,non_safety_subclass_not_supported_without_inference,ordinance_or_policy,,https://www.cityofwhitefish.gov/DocumentCenter/View/4673/2023-Personnel-Policy-Final-110923,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0500_sr_710af0ea4068fac7e2b7f3c0.pdf,,,,,,complete_one_to_one,incomplete_no_inference,true,resolved:mixed_membership_corrected,qa_resolution_status,active
mix_65c6d7e0c1da3ffe64a4b74f,cex_cba212433b28e2332af5a304,doc_07c571f514fbd5c8dcddfce1,ttd_f03426b4892b87d38a790bf0,sr_f071e09d1c895d37c9cd1ec3,NSCQ-MT-20260720-0042,MT,Whitefish,CITY OF WHITEFISH,police,cba,qobs_6353c506c40bb09da777c839|qobs_44e3166f4639a46bba8c6413|qobs_9b48449a0a128adb95ad6db0|qobs_68f31b085b83a3641153c789|qobs_b4700efd290495abb3bcb6f5,lobs_6353c506c40bb09da777c839|lobs_44e3166f4639a46bba8c6413,5,2,medium,CPI_CEILING_FLOOR_STEP_RANGE_RULES_ON_S5|PROBATIONARY_STARTING_RANGE_18_STEP_1|OVERTIME_AND_CALLOUT_TOKENS_PRESENT_BUTS,provisional_unverified,corrected_500_seed,mix_65c6d7e0c1da3ffe64a4b74f,provisional_unverified,not_in_targeted_queue,not_applicable,mix_65c6d7e0c1da3ffe64a4b74f,,true,,not_in_targeted_queue,not_applicable,,mix_65c6d7e0c1da3ffe64a4b74f,true,qobs_6353c506c40bb09da777c839|qobs_44e3166f4639a46bba8c6413|qobs_9b48449a0a128adb95ad6db0|qobs_68f31b085b83a3641153c789|qobs_b4700efd290495abb3bcb6f5,qobs_6353c506c40bb09da777c839|qobs_44e3166f4639a46bba8c6413|qobs_9b48449a0a128adb95ad6db0|qobs_68f31b085b83a3641153c789|qobs_b4700efd290495abb3bcb6f5,,not_in_targeted_queue,not_applicable,,mix_65c6d7e0c1da3ffe64a4b74f,true,qobs_6353c506c40bb09da777c839|qobs_44e3166f4639a46bba8c6413|qobs_9b48449a0a128adb95ad6db0|qobs_68f31b085b83a3641153c789|qobs_b4700efd290495abb3bcb6f5,qobs_6353c506c40bb09da777c839|qobs_44e3166f4639a46bba8c6413|qobs_9b48449a0a128adb95ad6db0|qobs_68f31b085b83a3641153c789|qobs_b4700efd290495abb3bcb6f5,8b4032e9de84d04dc45a70ca88fae2297ba18bed74712fc5f5b5057207cb33e7,pr_8e32053d4a2f4b5aa0eddc74,police,exact_controlled_public_safety_class,cba,causal,https://www.mfpe.org/wp-content/uploads/2019/06/City-of-Whitefish-Police-June-30-2021.pdf,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0084_sr_f071e09d1c895d37c9cd1ec3.pdf,,,,,,complete_one_to_one,incomplete_no_inference,true,provisional_unverified,qa_status,active
mix_854b7b50941e7d2a3a57a5b7,cex_470cfefab424214bb4fbdc85,doc_f3f2ae6df6a41757ebb9d1a1,ttd_53591d16961a80c4e322d24f,sr_25ce75fc274bb14776ba5d6d,NSCQ-NE-20260720-0026,NE,Beatrice,CITY OF BEATRICE,police,cba,qobs_b9506d9547b576460c9156c5|qobs_00697658fd6d20ede8f8c01e,lobs_b9506d9547b576460c9156c5,2,1,medium,PROVISIONAL_TOKENS_EXTRACTED_FROM_VAC_1_|PROVISIONAL_NIGHT_DIFFERENTIAL_AND_PAYIN,qa_corrected_mixed_membership,corrected_500_seed,mix_854b7b50941e7d2a3a57a5b7,provisional_unverified,mixed_membership_corrected,resolved,mix_854b7b50941e7d2a3a57a5b7,,true,,mixed_membership_corrected,resolved,INACTIVE_QUANTITATIVE_MEMBERS_REMOVED,mix_854b7b50941e7d2a3a57a5b7,true,qobs_b9506d9547b576460c9156c5|qobs_00697658fd6d20ede8f8c01e|qobs_f228f3280bfd4237f01fba16,qobs_b9506d9547b576460c9156c5|qobs_00697658fd6d20ede8f8c01e,,not_in_targeted_queue,not_applicable,,mix_854b7b50941e7d2a3a57a5b7,true,qobs_b9506d9547b576460c9156c5|qobs_00697658fd6d20ede8f8c01e,qobs_b9506d9547b576460c9156c5|qobs_00697658fd6d20ede8f8c01e,65f917c6eb90e47320428a2c8cb3afa513d16b662a14414497a9657fa4df9741,pr_9349feb01e22dad0bccaad28,police,exact_controlled_public_safety_class,cba,causal,https://www.beatrice.ne.gov/media/230f20ru/fraternal_order_of_police_lodge_84_union_contract_-_2025-2027.pdf,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0374_sr_25ce75fc274bb14776ba5d6d.pdf,,,,,,complete_one_to_one,incomplete_no_inference,true,resolved:mixed_membership_corrected,targeted_qa_resolution_status,active
mix_99a2067f738c4928869300d8,cex_b9d47fd2cc477ae8962aab4f,doc_c090341bff76e0bfd00ee397,ttd_5ba6700e26959d2d235f56c5,sr_085e00e9c5537c6e4fe3c8f9,NSCQ-NE-20260720-0031,NE,La Vista,CITY OF LAVISTA,non_safety,ordinance_or_policy,qobs_f177ffd303c7229ba0c93ce6|qobs_efab705b690332136a5282f3|qobs_1b0a916c062b27a12f0e1433|qobs_6a6781510c81b19b2de8e73a,lobs_f177ffd303c7229ba0c93ce6|lobs_efab705b690332136a5282f3|lobs_1b0a916c062b27a12f0e1433,4,3,medium,CBA_VS_NONCBA_LOGIC|EFFECTIVE_DATE_OCT1_2020|PFP_AND_0_7_RANGE|AUTO_CELL_ALLOWANCES_REF|OVERTIME_1_5_REG_RATE_INCLUDES_LONGEVITY|CITY_COUNCIL_ANNUAL|MAYOR_ANNUAL|FOP_FY21_3_25,provisional_unverified,corrected_500_seed,mix_99a2067f738c4928869300d8,provisional_unverified,not_in_targeted_queue,not_applicable,mix_99a2067f738c4928869300d8,,true,,not_in_targeted_queue,not_applicable,,mix_99a2067f738c4928869300d8,true,qobs_f177ffd303c7229ba0c93ce6|qobs_efab705b690332136a5282f3|qobs_1b0a916c062b27a12f0e1433|qobs_6a6781510c81b19b2de8e73a,qobs_f177ffd303c7229ba0c93ce6|qobs_efab705b690332136a5282f3|qobs_1b0a916c062b27a12f0e1433|qobs_6a6781510c81b19b2de8e73a,,not_in_targeted_queue,not_applicable,,mix_99a2067f738c4928869300d8,true,qobs_f177ffd303c7229ba0c93ce6|qobs_efab705b690332136a5282f3|qobs_1b0a916c062b27a12f0e1433|qobs_6a6781510c81b19b2de8e73a,qobs_f177ffd303c7229ba0c93ce6|qobs_efab705b690332136a5282f3|qobs_1b0a916c062b27a12f0e1433|qobs_6a6781510c81b19b2de8e73a,e6766d3e2ab16669085957c6188e879c18a2468552c9a7ac95254d7e2fe7347c,pr_24fde6bdb8a18daec7cd5fe8,,non_safety_subclass_not_supported_without_inference,ordinance_or_policy,,https://cityoflavista.org/DocumentCenter/View/18146/Agenda-Item-D,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0469_sr_085e00e9c5537c6e4fe3c8f9.pdf,,,,,,complete_one_to_one,incomplete_no_inference,true,provisional_unverified,qa_status,active
mix_8d9605224a793114ded460fc,cex_55a4686f305f50ca82689d7b,doc_5c07cf7f3dc531cfe79427f2,ttd_726010162891f9249fa001eb,sr_276eadd5967a39a172cde88e,NSCQ-NE-20260720-0030,NE,La Vista,CITY OF LAVISTA,police,cba,qobs_0061e768a4924ce0613c5725|qobs_a4e52f92b603d10a4ae720e2|qobs_396bfd3863e6e4b863d82adf|qobs_58e50c2dd37dbd4de8b61849|qobs_6170f1389be1d3fc340a2022,lobs_0061e768a4924ce0613c5725|lobs_a4e52f92b603d10a4ae720e2|lobs_396bfd3863e6e4b863d82adf,5,3,medium,BASE_HOURLY_WAGE_PERCENT_INCREASES_FROM_,provisional_unverified,corrected_500_seed,mix_8d9605224a793114ded460fc,provisional_unverified,not_in_targeted_queue,not_applicable,mix_8d9605224a793114ded460fc,,true,,not_in_targeted_queue,not_applicable,,mix_8d9605224a793114ded460fc,true,qobs_0061e768a4924ce0613c5725|qobs_a4e52f92b603d10a4ae720e2|qobs_396bfd3863e6e4b863d82adf|qobs_58e50c2dd37dbd4de8b61849|qobs_6170f1389be1d3fc340a2022,qobs_0061e768a4924ce0613c5725|qobs_a4e52f92b603d10a4ae720e2|qobs_396bfd3863e6e4b863d82adf|qobs_58e50c2dd37dbd4de8b61849|qobs_6170f1389be1d3fc340a2022,,not_in_targeted_queue,not_applicable,,mix_8d9605224a793114ded460fc,true,qobs_0061e768a4924ce0613c5725|qobs_a4e52f92b603d10a4ae720e2|qobs_396bfd3863e6e4b863d82adf|qobs_58e50c2dd37dbd4de8b61849|qobs_6170f1389be1d3fc340a2022,qobs_0061e768a4924ce0613c5725|qobs_a4e52f92b603d10a4ae720e2|qobs_396bfd3863e6e4b863d82adf|qobs_58e50c2dd37dbd4de8b61849|qobs_6170f1389be1d3fc340a2022,2212c6a365839373c04d06fec97aa3022c2bff3a7d55898dc21bbc92fd76b564,pr_530cc260a08abbd438c9818f,police,exact_controlled_public_safety_class,cba,causal,https://cityoflavista.org/DocumentCenter/View/23119/Agenda-Item-B,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0128_sr_276eadd5967a39a172cde88e.pdf,,,,,,complete_one_to_one,incomplete_no_inference,true,provisional_unverified,qa_status,active
mix_bc98286a173b38bb98f84fff,cex_a02ff14c6dec91662c76afe7,doc_7edb93c0a3e256471f02cec0,ttd_1fedddec5406ca00cb97588e,sr_59aa0a3304588378022a35f0,NSCQ-NE-20260720-0005,NE,Lincoln,CITY OF LINCOLN,fire,cba,,lobs_db0ea1cb4c5c8fc309ad6143,0,1,medium,ONCALL_AND_OVERTIME_MULTIPLIERS_VISIBLE|TEMP_ASSIGNMENT_BASE_PAY_RETENTION_RELEV,qa_corrected_mixed_membership,corrected_500_seed,mix_bc98286a173b38bb98f84fff,provisional_unverified,mixed_membership_corrected,resolved,mix_bc98286a173b38bb98f84fff,,false,,mixed_membership_corrected,resolved,INACTIVE_QUANTITATIVE_MEMBERS_REMOVED,mix_bc98286a173b38bb98f84fff,false,qobs_db0ea1cb4c5c8fc309ad6143,,,not_in_targeted_queue,not_applicable,,mix_bc98286a173b38bb98f84fff,false,,,94e9a9a38438d9d5a70e3f97efc196d2a5f9270caf73a42e076164c5dba2b10d,pr_e0ba7c8afb74e09c7bf4ebdb,fire,exact_controlled_public_safety_class,cba,causal,https://www.lincoln.ne.gov/files/sharedassets/public/v/1/hr/class-and-comp/city-contracts/iaff-2023-2026-signed-contract.pdf,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0159_sr_59aa0a3304588378022a35f0.pdf,,,,,,complete_one_to_one,incomplete_no_inference,false,inactive_duplicate_or_canonicalized,active_and_canonical_fields,historical_inactive
mix_085f05135b68818bb60a4f98,cex_e41c7293b5969c7e91e1d912,doc_b16241db28589c4e765c0ab2,ttd_21eba94afa5e8a2f7ff8dc3b,sr_9d36d1f7ba0c515cd33376e1,NSCQ-NE-20260720-0006,NE,Lincoln,CITY OF LINCOLN,non_safety,cba,qobs_c4c2d92e68a5109406c2be0a|qobs_002c1605061ebac04849affa,lobs_c4c2d92e68a5109406c2be0a|lobs_002c1605061ebac04849affa|lobs_ca6b23e956cab0bcd1fbed75|lobs_b8a263a2cfb998e582e1f087,2,4,medium,PAGE11A8B17|PAGE11A100HOURS|PAGE11AELIG_NEGOT_PAY|PAGE11AUG31FORFEIT|PAGE11AMEETING_WITHOUT_LOSS|PAGE11ANO_OVERTIME_COMPUTATION|PAGE11LEAVE_WITHOUT_PAY_AFTER_100HOURS|PAGE10UNION_TIME_BANK_TRUNCATED,provisional_unverified,corrected_500_seed,mix_085f05135b68818bb60a4f98,provisional_unverified,not_in_targeted_queue,not_applicable,mix_085f05135b68818bb60a4f98,,true,,not_in_targeted_queue,not_applicable,,mix_085f05135b68818bb60a4f98,true,qobs_c4c2d92e68a5109406c2be0a|qobs_002c1605061ebac04849affa,qobs_c4c2d92e68a5109406c2be0a|qobs_002c1605061ebac04849affa,,not_in_targeted_queue,not_applicable,,mix_085f05135b68818bb60a4f98,true,qobs_c4c2d92e68a5109406c2be0a|qobs_002c1605061ebac04849affa,qobs_c4c2d92e68a5109406c2be0a|qobs_002c1605061ebac04849affa,59ecdc4d5b3029b6aa19162c873e2464fa259882d289dc3917cba6231bb591df,pr_5bfb4ee2342ba4fe2347d37c,,non_safety_subclass_not_supported_without_inference,cba,causal,https://www.lincoln.ne.gov/files/sharedassets/public/v/10/hr/class-and-comp/city-contracts/page-contract-2024-2026-final.pdf,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0187_sr_9d36d1f7ba0c515cd33376e1.pdf,,,,,,complete_one_to_one,incomplete_no_inference,true,provisional_unverified,qa_status,active
mix_a3f19ec33d7e263f9b9f6399,cex_f87cadbd70fb03e0654f6397,doc_b221a3452660b978c7cf7163,ttd_29b26b5204b822f09ed55ed0,sr_e9d48148f319262a34283bad,NSCQ-NE-20260720-0003,NE,Lincoln,CITY OF LINCOLN,police,cba,qobs_b66ce28bf3d8d679c8ba30f7|qobs_93d6ce69432b927fb0d3e271|qobs_ca88aa74aff24e218118af30|qobs_47c47503d0674442bbc22d89|qobs_85f62fa212cc4facd7b3e82c,lobs_b66ce28bf3d8d679c8ba30f7|lobs_93d6ce69432b927fb0d3e271,5,2,medium,PPTA_PROMOTION_PAY_DISPERSAL_RULE|PPTA_MERIT_ADVANCE_UNTIL_STEP_H|PPTA_STEP_H_SIX_MONTH_PERIOD_IN_HIGHER|HOLIDAY_ALLOWANCE_HOURS_APPLY_TO_WEEKLY_|HOLIDAY_WORKED_HOURS_WEEKLY_OVERTIME_AND,provisional_unverified,corrected_500_seed,mix_a3f19ec33d7e263f9b9f6399,provisional_unverified,not_in_targeted_queue,not_applicable,mix_a3f19ec33d7e263f9b9f6399,,true,,not_in_targeted_queue,not_applicable,,mix_a3f19ec33d7e263f9b9f6399,true,qobs_b66ce28bf3d8d679c8ba30f7|qobs_93d6ce69432b927fb0d3e271|qobs_ca88aa74aff24e218118af30|qobs_47c47503d0674442bbc22d89|qobs_85f62fa212cc4facd7b3e82c,qobs_b66ce28bf3d8d679c8ba30f7|qobs_93d6ce69432b927fb0d3e271|qobs_ca88aa74aff24e218118af30|qobs_47c47503d0674442bbc22d89|qobs_85f62fa212cc4facd7b3e82c,,not_in_targeted_queue,not_applicable,,mix_a3f19ec33d7e263f9b9f6399,true,qobs_b66ce28bf3d8d679c8ba30f7|qobs_93d6ce69432b927fb0d3e271|qobs_ca88aa74aff24e218118af30|qobs_47c47503d0674442bbc22d89|qobs_85f62fa212cc4facd7b3e82c,qobs_b66ce28bf3d8d679c8ba30f7|qobs_93d6ce69432b927fb0d3e271|qobs_ca88aa74aff24e218118af30|qobs_47c47503d0674442bbc22d89|qobs_85f62fa212cc4facd7b3e82c,257f8582e384691d7ac5f19f3525a7d2fb7698a74a92e12d662cb1ee9f8b26b7,pr_3bfaf6708ee68f08a695f477,police,exact_controlled_public_safety_class,cba,causal,https://www.lincoln.ne.gov/files/sharedassets/public/v/11/hr/class-and-comp/city-contracts/police-2022-2025-final-contract-2.pdf,,,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0066_sr_e9d48148f319262a34283bad.pdf,,,,,,complete_one_to_one,incomplete_no_inference,true,provisional_unverified,qa_status,active
mix_c368d46b7150eeab4bcf506c,cex_0c0babde88704f9779512216,doc_2feffae88b65c2dd5141b102,ttd_523538ddd922654cd599ccd6,sr_91cf92dd468b323ebd5ea0a7,NSCQ-NE-20260720-0004,NE,Lincoln,CITY OF LINCOLN,police,cba,qobs_7016b8926e21eb57843aedf1|qobs_359797a1f95444df0f34d9fb,lobs_7016b8926e21eb57843aedf1|lobs_359797a1f95444df0f34d9fb,2,2,medium,CBA11E4AI_9_3_SALARY_AND_FRINGE_BENEFITS|CBA11E5AI_10_7_NEGOTIATION_TIME_PAY_AT|CBA11E5AI_10_4_UNION_MEETING_LEAVE_WITHO,provisional_unverified,corrected_500_seed,mix_c368d46b7150eeab4bcf506c,provisional_unverified,not_in_targeted_queue,not_applicable,mix_c368d46b7150eeab4bcf506c,,true,,not_in_targeted_queue,not_applicable,,mix_c368d46b7150eeab4bcf506c,true,qobs_7016b8926e21eb57843aedf1|qobs_359797a1f95444df0f34d9fb,qobs_7016b8926e21eb57843aedf1|qobs_359797a1f95444df0f34d9fb,,not_in_targeted_queue,not_applicable,,mix_c368d46b7150eeab4bcf506c,true,qobs_7016b8926e21eb57843aedf1|qobs_359797a1f95444df0f34d9fb,qobs_7016b8926e21eb57843aedf1|qobs_359797a1f95444df0f34d9fb,26f97ddf41086f07718442c4355ea99afcb6fdfdb6e6bb370fab5f82526cc9ef,pr_c2d1cd5e070ec453cf21672f,police,exact_controlled_public_safety_class,cba,causal,https://www.lincoln.ne.gov/files/sharedassets/public/v/1/hr/class-and-comp/city-contracts/police-2025-2028-final_1.pdf,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0023_sr_91cf92dd468b323ebd5ea0a7.pdf,,,,,,complete_one_to_one,incomplete_no_inference,true,provisional_unverified,qa_status,active
mix_d51e41a98d50bbf31c48e6e3,cex_578cdbc3b7c824de35d07436,doc_87a467a6941b9b6b2d92bd45,ttd_4b9d9630998bb66bf89f7e78,sr_2b50aa9260bba21d78b8a93f,NSCQ-NE-20260720-0021,NE,Papillion,CITY OF PAPILLION,fire,cba,qobs_30accc6cdc19d75ec00d37fb|qobs_59eef1485b4bb4bb0c63a9a9|qobs_4d701ae99d4c63d418431ca0|qobs_933d06927f220f9402d5ed5e|qobs_9a71e926e8bfcf4f9a49c9f4,lobs_30accc6cdc19d75ec00d37fb|lobs_59eef1485b4bb4bb0c63a9a9|lobs_4d701ae99d4c63d418431ca0|lobs_933d06927f220f9402d5ed5e,5,4,medium,EFFECTIVE_DATE_BACKPAY_FROM_SUMMARY|WORKERS_COMP_SUPPLEMENTAL_LEAVE_LIMIT_1Y|INSURANCE_CONTINUES_WHEN_SUPPLEMENTING|LIFE_INSURANCE_INCREASE_TOKEN_FROM_SUMMM,provisional_unverified,corrected_500_seed,mix_d51e41a98d50bbf31c48e6e3,provisional_unverified,not_in_targeted_queue,not_applicable,mix_d51e41a98d50bbf31c48e6e3,,true,,not_in_targeted_queue,not_applicable,,mix_d51e41a98d50bbf31c48e6e3,true,qobs_30accc6cdc19d75ec00d37fb|qobs_59eef1485b4bb4bb0c63a9a9|qobs_4d701ae99d4c63d418431ca0|qobs_933d06927f220f9402d5ed5e|qobs_9a71e926e8bfcf4f9a49c9f4,qobs_30accc6cdc19d75ec00d37fb|qobs_59eef1485b4bb4bb0c63a9a9|qobs_4d701ae99d4c63d418431ca0|qobs_933d06927f220f9402d5ed5e|qobs_9a71e926e8bfcf4f9a49c9f4,,not_in_targeted_queue,not_applicable,,mix_d51e41a98d50bbf31c48e6e3,true,qobs_30accc6cdc19d75ec00d37fb|qobs_59eef1485b4bb4bb0c63a9a9|qobs_4d701ae99d4c63d418431ca0|qobs_933d06927f220f9402d5ed5e|qobs_9a71e926e8bfcf4f9a49c9f4,qobs_30accc6cdc19d75ec00d37fb|qobs_59eef1485b4bb4bb0c63a9a9|qobs_4d701ae99d4c63d418431ca0|qobs_933d06927f220f9402d5ed5e|qobs_9a71e926e8bfcf4f9a49c9f4,f3f6c31d433f180739525183a39c1b3edba1f0ecd3f5f63d87a4df3b165524c9,pr_7aed976a7c57b2cd98fc986b,fire,exact_controlled_public_safety_class,cba,causal,https://www.papillion.org/DocumentCenter/View/11363/F4-R23-0029-IAFF-Agreement,,,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0066_sr_2b50aa9260bba21d78b8a93f.pdf,,,,,,complete_one_to_one,incomplete_no_inference,true,provisional_unverified,qa_status,active
