candidate_id,lane_id,priority_tier,quality_label,source_url_or_locator,source_title,municipality,state,unit_type,occupation_group,bargaining_unit_name,contract_or_document_period,inferred_cycle_start,inferred_cycle_end,source_family,target_mechanism_family,same_city_match_status,overlapping_cycle_status,verification_status,verification_reason,verified_municipality,verified_state,verified_unit_type,verified_source_family,verified_contract_or_document_period,locator_accessibility_status,content_type_hint,download_status,extraction_status,rating_status,causal_status,verification_timestamp,notes
TS4L-60bdb332d158714e08c1,lane_2,tier_b,verification_ready_high,https://www.palospark.org/DocumentCenter/View/3210/2022-2025-Metropolitan-Alliance-of-Police-Contract,"Collective Bargaining Agreement (2022-2025) — Village of Palos Park & Metropolitan Alliance of Police (Palos Park Police, Chapter #150)",Palos,IL,safety_and_non_safety_bargaining_units,Police (public safety officers),Metropolitan Alliance of Police Chapter #150 (Palos Park Police),2022-2025 (document title indicates 2022-2025),2022-01-01,2025-12-31,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,"Not exact (municipality appears as Palos Park, IL rather than Palos, IL)",Overlaps target window (2014-2024): yes (2022-2024 portion),unavailable,head_http_404,,,,,,head_http_404,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:31:15Z,HEAD only; attempts=1; elapsed_seconds=0.306; identity_score=0; final_host_hash=1e68b2b4fa61; final_locator_hash=4c52dd2d4b12dca52563; no body or raw headers retained.
TS4L-6d4290482a9475a94257,lane_2,tier_b,verification_ready_high,https://decaturil.gov/DocumentCenter/View/365/IAFF-Local-505---2020-2024-PDF,"IAFF Local 505 — Collective Bargaining Agreement (2020-2024) (City of Decatur, IL)",Decatur,IL,safety_and_non_safety_bargaining_units,Firefighters,IAFF Local 505,2020-2024,2020-01-01,2024-12-31,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,"Exact municipality match (Decatur, IL)",Overlaps target window (2014-2024),unavailable,head_http_404,,,,,,head_http_404,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:31:15Z,HEAD only; attempts=1; elapsed_seconds=0.303; identity_score=0; final_host_hash=2ce68e73dbe3; final_locator_hash=1902bf7a18a81d25245a; no body or raw headers retained.
TS4L-754528ceea94d3fd450b,lane_2,tier_b,verification_ready_high,https://palosheights.org/DocumentCenter/View/4089/FOP-2022-2025,Collective Bargaining Agreement Between City of Palos Heights and Metropolitan Alliance of Police Chapter #99 (FOP-2022-2025),Palos,IL,safety_and_non_safety_bargaining_units,Police (sworn officers & sergeants),Metropolitan Alliance of Police Chapter #99 (Palos Heights Police Officers & Sergeants),2022-01-01 to 2025-12-31 (title indicates 2022-2025),2022-01-01,2025-12-31,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,"Not exact (municipality appears as Palos Heights, IL rather than Palos, IL)",Overlaps target window (2014-2024): yes (2022-2024 portion),unavailable,head_http_404,,,,,,head_http_404,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:31:15Z,HEAD only; attempts=1; elapsed_seconds=0.279; identity_score=0; final_host_hash=384793700daa; final_locator_hash=4f27d20b04d09622f27b; no body or raw headers retained.
TS4L-7a53e9bc177e51cf2e60,lane_2,tier_b,verification_ready_high,https://www.amherst.ny.us/pdf/humanresources/211103_contract_cfaoa.pdf,Town of Amherst Collective Bargaining Agreement — Central Fire Alarm Office Association (PDF),Amherst,NY,safety_and_non_safety_bargaining_units,Public safety (alarm/communications unit),Central Fire Alarm Office Association,2014-2024 (exact dates not determined from search snippet),,,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,"Amherst, NY (same municipality inferred from domain/source)",Potential overlap with 2014-2024 target window (exact overlap dates not confirmed),unavailable,head_http_404,,,,,,head_http_404,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:31:15Z,HEAD only; attempts=1; elapsed_seconds=0.202; identity_score=0; final_host_hash=6a59d4cb9e60; final_locator_hash=f2e99cd696285caed8de; no body or raw headers retained.
TS4L-8434633d7b1c1e496c52,lane_2,tier_b,verification_ready_high,https://www.cantonmi.gov/DocumentCenter/View/1866/POAM?bidId=,"Canton Township POAM — Letter of Agreement (with reference to Collective Bargaining Agreement; modified wages effective Aug 1, 2023; two-year period ending 10/1/25)",Canton charter,MI,safety_and_non_safety_bargaining_units,Police (public safety / law enforcement),Canton Township POAM (Police Officers Association of Michigan),"wage modification effective August 1, 2023; referenced schedule period ending 10/1/25 (with broader CBA referenced)",2023-08-01,2025-10-01,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,"likely_same_municipality_match (Charter Township of Canton, MI)",overlaps_expected_window (partially within 2014-2024; starts 2023-08-01),unavailable,head_http_404,,,,,,head_http_404,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:31:15Z,HEAD only; attempts=1; elapsed_seconds=0.274; identity_score=0; final_host_hash=7be534631023; final_locator_hash=5e97af6799eed5d9aca1; no body or raw headers retained.
TS4L-8b746c95b5b377dade40,lane_4,tier_b,verification_ready_high,https://ecode360.com/WA0755/document/753098478.pdf,Township of Robbinsville Resolution 2021-63 / Collective Bargaining Agreement with Robbinsville SOA Local 344 (Memorandum of Agreement - CBA),Robbinsville,NJ,safety_and_non_safety_compensation_units,Police (Superior Officers / command-level uniformed positions),"Robbinsville SOA Local 344 (PBA Local 344, Inc.)","Effective January 1, 2021 to December 31, 2025 (per document text)",2021-01-01,2024-12-31,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,same_municipality,overlaps_2014_2024,unavailable,head_http_403,,,,,,head_http_403,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:31:15Z,HEAD only; attempts=1; elapsed_seconds=0.424; identity_score=0; final_host_hash=9ba77576f25f; final_locator_hash=1273dc0554e454f2a651; no body or raw headers retained.
TS4L-a731dd1b8ff82d0e3487,lane_4,tier_b,verification_ready_high,https://www.lebanonmissouri.org/DocumentCenter/View/37055/Council-Bill-No-6463--Agreement-and-Side-Letter-Agreement-International-Union-of-Police-Association-Local-7,"Council Bill No. 6463 — Agreement and Side Letter Agreement (International Union of Police Associations, Local 7) — City of Lebanon, Missouri",Lebanon,MO,safety_and_non_safety_compensation_units,Police,"International Union of Police Associations, Local 7",2014-2024 target window,,,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,"Same municipality match (Lebanon, MO) suggested by site context/title.",Likely within 2014–2024 window based on publication recency shown in search result.,unavailable,head_http_404,,,,,,head_http_404,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:31:17Z,HEAD only; attempts=1; elapsed_seconds=0.212; identity_score=0; final_host_hash=2daa0cedc370; final_locator_hash=29618e176ca0da45a60d; no body or raw headers retained.
TS4L-ac0ae934ed36f46c96cc,lane_4,tier_b,verification_ready_high,https://www.hgcity.org/home/showpublisheddocument/120/636985335747270000,Memorandum of Understanding (AFSCME Rank and File; City of Hawaiian Gardens),Hawaiian Gardens,CA,safety_and_non_safety_compensation_units,"AFSCME Rank and File (non-management) family of jobs incl. maintenance, administrative/clerk, code enforcement, and recreation; includes across-the-board wage provisions","AFSCME Local 3624, Council 36 (Rank and File MOU)","2017-2020 MOU (contains across-the-board increases effective July 1, 2017; 2018; 2019)",2017-07-01,2020-06-30,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,"same municipality (Hawaiian Gardens, CA) in document title/snippet",overlaps expected window (contains 2017-2019 compensation timing within 2014-2024),unavailable,head_http_403,,,,,,head_http_403,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:31:17Z,HEAD only; attempts=1; elapsed_seconds=0.521; identity_score=0; final_host_hash=dc429c19d87a; final_locator_hash=ca1c6b56aa443e493618; no body or raw headers retained.
TS4L-c23945ff38ba06ea6f23,lane_2,tier_b,verification_ready_high,https://decaturil.gov/DocumentCenter/View/364/Decatur-PBPALC-2020-2024-PDF,Decatur Police Benevolent & Protective Association Labor Committee (PBPA LC) — Collective Bargaining Agreement (2020-2024),Decatur,IL,safety_and_non_safety_bargaining_units,Police,PBPA Labor Committee (Decatur PBPALC),2020-2024,2020-01-01,2024-12-31,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,"Exact municipality match (Decatur, IL)",Overlaps target window (2014-2024),unavailable,head_http_404,,,,,,head_http_404,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:31:17Z,HEAD only; attempts=1; elapsed_seconds=0.167; identity_score=0; final_host_hash=2ce68e73dbe3; final_locator_hash=fe7fb5268ac7ad0062f6; no body or raw headers retained.
TS4L-13fa2b2254e489f958e5,lane_2,tier_b,verification_ready_medium,https://www.afscme18.org/system/files/local_1144_cba-_commerce_city.pdf,"AFSCME Local 1144 - Commerce City Workers Collective Bargaining Agreement (JANUARY 1, 2023 – DECEMBER 31, 2024)",Commerce City,CO,safety_and_non_safety_bargaining_units,non-sworn city workers (AFSCME Local 1144),AFSCME Local 1144 Commerce City Workers,"January 1, 2023 – December 31, 2024",2023-01-01,2024-12-31,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,exact_city_match,overlaps_2014_2024_target_window,unavailable,head_http_404,,,,,,head_http_404,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:31:17Z,HEAD only; attempts=1; elapsed_seconds=1.839; identity_score=0; final_host_hash=224b6bf0f77e; final_locator_hash=f8c07805ef40ecca1720; no body or raw headers retained.
TS4L-3eaabdc9389dd00a53d6,lane_2,tier_b,verification_ready_medium,https://www.mass.gov/doc/andover-education-association-v-commonwealth-employment-relations-board-ac-t24p465/download,"Andover Education Association v. Commonwealth Employment Relations Board, AC-T24P465 (Mass.gov slip opinion download)",Andover,MA,safety_and_non_safety_bargaining_units,school employees (non-safety; education support),Andover Education Association (instructional assistants),Instructional assistants CBA expired August 2020; negotiations extended terms covering 2017-2020 through 2022-2023 (per dispute background),2017,2023,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,same_city,overlaps_2014_2024,unavailable,head_http_403,,,,,,head_http_403,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:31:18Z,HEAD only; attempts=1; elapsed_seconds=0.412; identity_score=0; final_host_hash=bb491bfb4999; final_locator_hash=a40bc187e918b3b7bb7c; no body or raw headers retained.
TS4L-79ba1e5de01d67081907,lane_4,tier_b,verification_ready_medium,https://www.uppergwynedd.org/sites/g/files/vyhlif1351/f/uploads/police_contract.pdf,UPPER GWYNEDD TOWNSHIP — police contract (PDF) (contains SALARY SCHEDULE table),Upper Gwynedd,PA,safety_and_non_safety_compensation_units,Public Safety (Police),Upper Gwynedd Township Police Association (Police unit),2014-2024 target window,2021,2024,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,same_municipality,overlaps_2014_2024_window_via_2021_2024_tables,unavailable,head_http_404,,,,,,head_http_404,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:31:19Z,HEAD only; attempts=1; elapsed_seconds=0.274; identity_score=0; final_host_hash=cb4649b25aeb; final_locator_hash=ec02ddaeb965e089a589; no body or raw headers retained.
TS4L-7f292a129e500ca30e10,lane_2,tier_b,verification_ready_medium,https://elkhartindiana.org/wp-content/uploads/AGENDA-PACKET-FOR-AUGUST-15-2022-COUNCIL-MEETING.pdf,"Agenda Packet for August 15, 2022 Council Meeting (City of Elkhart, IN) — Collective Bargaining Agreement resolution packet (FOP)",Elkhart,IN,safety_and_non_safety_bargaining_units,law enforcement (police) — FOP Labor Council,"Indiana Fraternal Order of Police Labor Council, Inc.","Collective Bargaining Agreement (referenced as approved in the packet; period appears tied to Jan 1, 2021 through Dec 31, 2024 in related Elkhart council materials)",2021-01-01,2024-12-31,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,same_city_match,overlaps_2014_2024_target_window,unavailable,head_http_404,,,,,,head_http_404,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:31:19Z,HEAD only; attempts=1; elapsed_seconds=0.878; identity_score=0; final_host_hash=ab9c6930074f; final_locator_hash=81fc334217a229683907; no body or raw headers retained.
TS4L-8decbc42771d15ded830,lane_1,tier_b,verification_ready_medium,https://cms9files.revize.com/porthuronmi/Human%20Resources/2022/Clerical%20Contract%202022.pdf,City of Port Huron - Clerical Contract 2022 (collective bargaining agreement),Port Huron,MI,non_safety_comparator,Clerical employees,Port Huron Clerical Association (as reflected by City posting; not verified via full text extraction),Inferred: 07-01-2022 to 06-30-2025 (from file name/year and City HR posting; not verified from full text),2022-07-01 (inferred,2025-06-30 (inferred,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,Exact municipality match (City of Port Huron),Expected 07-01-2022 to 06-30-2025 (inferred; not verified),unavailable,head_http_404,,,,,,head_http_404,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:31:19Z,HEAD only; attempts=1; elapsed_seconds=0.303; identity_score=0; final_host_hash=37a62148ab9a; final_locator_hash=ba6397d922b28e0bc032; no body or raw headers retained.
TS4L-91220f956f7245e16b0c,lane_1,tier_b,verification_ready_medium,https://opramachine.com/request/36582/response/66342/attach/4/EOMA%20MOA%202018%202023.pdf?cookie_passthrough=1,EOMA Memorandum of Agreement (MOA) 2018–2023 (East Orange Maintenance Association),East Orange,NJ,non_safety_comparator,Maintenance/municipal non-safety bargaining unit (EOMA),East Orange Maintenance Association (EOMA/EMA?),"July 1, 2018 – June 30, 2023 (stated in lead snippet)",2018-07-01,2023-06-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,same_city,unknown,unavailable,head_http_403,,,,,,head_http_403,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:31:19Z,HEAD only; attempts=1; elapsed_seconds=0.326; identity_score=0; final_host_hash=e2928ddb2eec; final_locator_hash=708ea4518c723319753f; no body or raw headers retained.
TS4L-a6bd02d35ba5a560476f,lane_2,tier_b,verification_ready_medium,https://www.stcharlesil.gov/files/assets/city/v/2/docs/hr/cbas/ibew2022-2026-finalsigned.pdf,"Agreement between the City of St. Charles, Illinois and IBEW Local Union No. 196 (CBA) — 5/1/22 to 4/30/26",St. Charles,IL,safety_and_non_safety_bargaining_units,Electric (IBEW),IBEW Local Union No. 196,5/1/22 to 4/30/26,2022-05-01,2026-04-30,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,"Exact city match (St. Charles, IL) by document title/host domain",Overlaps target window (includes years 2022-2024),unavailable,head_http_403,,,,,,head_http_403,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:31:19Z,HEAD only; attempts=1; elapsed_seconds=0.341; identity_score=0; final_host_hash=c0b41f484472; final_locator_hash=5701000767665a274c2a; no body or raw headers retained.
