source_SHA_256,physical_path,page_count,reason,canonical_page_count,resolution_status,resolution_basis,bounded_parser_output
8b3a725ba452c8cb5b62d760337180f08888e42a5f7fe2e8bf489979edc5c54a,artifacts/local_retained_sources/combined_broad_source_review_download_5589_2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-528f99393a6cddffed26.pdf,,DependencyError:cryptography>=3.1 is required for AES algorithm,69,resolved_canonical_local_pdf_count,local SHA-256 verification plus pdfinfo physical-page parser,"Title:           Town of Ellettsville Indiana Employee Handbook
Author:          New Focus HR
Creator:         Microsoft® Word 2021
Producer:        Microsoft® Word 2021
CreationDate:    Fri Sep 27 08:46:35 2024 EDT
ModDate:         Fri Sep 27 09:20:50 2024 EDT
Custom Metadata: no
Metadata Stream: yes
Tagged:          yes
UserProperties:  no
Suspects:        no
Form:            none
JavaScript:      no
Pages:           69
Encrypted:       yes (print:yes copy:no change:no addNotes:no algorithm:AES)
Page size:       612 x 792 pts (letter)
Page rot:        0
File size:       753284 bytes
Optimized:       yes
PDF version:     1.7

"
09d9e9e31236f7ece24536e95460f7f61dba2835c9af9282f62db40d0f5020cd,artifacts/local_retained_sources/combined_broad_source_review_download_5589_2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-56c2f26b6872d3e0fcfe.pdf,,DependencyError:cryptography>=3.1 is required for AES algorithm,33,resolved_canonical_local_pdf_count,local SHA-256 verification plus pdfinfo physical-page parser,"Creator:         Microsoft® Word for Microsoft 365
Producer:        Acrobat Sign
CreationDate:    Mon Aug 26 15:47:01 2024 EDT
ModDate:         Thu Aug 29 17:35:28 2024 EDT
Custom Metadata: no
Metadata Stream: yes
Tagged:          yes
UserProperties:  no
Suspects:        no
Form:            AcroForm
JavaScript:      no
Pages:           33
Encrypted:       yes (print:yes copy:yes change:no addNotes:no algorithm:AES)
Page size:       612 x 792 pts (letter)
Page rot:        0
File size:       673260 bytes
Optimized:       no
PDF version:     1.7

"
bb3d500f8dfaed3a97b225ee74426c519c418970ee2cc1636b582811bafcb8f9,artifacts/local_retained_sources/combined_broad_source_review_download_5589_2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-5d2489f5290fa5f9950d.pdf,,DependencyError:cryptography>=3.1 is required for AES algorithm,34,resolved_canonical_local_pdf_count,local SHA-256 verification plus pdfinfo physical-page parser,"Author:          Craig L. Maines
Creator:         Microsoft® Word for Microsoft 365
Producer:        Acrobat Sign
CreationDate:    Mon May  1 17:41:54 2023 EDT
ModDate:         Tue May  2 11:38:25 2023 EDT
Custom Metadata: no
Metadata Stream: yes
Tagged:          yes
UserProperties:  no
Suspects:        no
Form:            AcroForm
JavaScript:      no
Pages:           34
Encrypted:       yes (print:yes copy:yes change:no addNotes:no algorithm:AES)
Page size:       612 x 792 pts (letter)
Page rot:        0
File size:       585165 bytes
Optimized:       no
PDF version:     1.7

"
9eadca3d9811ea7264f7a615f5f66fa9f11410041598e6ba85b30e8e1c047974,artifacts/local_retained_sources/combined_broad_source_review_download_5589_2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-650c06db867bfc7fab5e.pdf,,DependencyError:cryptography>=3.1 is required for AES algorithm,62,resolved_canonical_local_pdf_count,local SHA-256 verification plus pdfinfo physical-page parser,"Title:           Budget Covers
Author:          Taylor Slaugh
Creator:         Adobe Acrobat (64-bit) 25.1.21111
Producer:        Adobe Acrobat (64-bit) 25.1.21111
CreationDate:    Fri Jan 30 10:08:43 2026 EST
ModDate:         Fri Jan 30 10:10:49 2026 EST
Custom Metadata: no
Metadata Stream: yes
Tagged:          no
UserProperties:  no
Suspects:        no
Form:            AcroForm
JavaScript:      no
Pages:           62
Encrypted:       yes (print:yes copy:no change:no addNotes:yes algorithm:AES-256)
Page size:       612 x 792 pts (letter)
Page rot:        0
File size:       4116911 bytes
Optimized:       yes
PDF version:     1.7

"
34ba5ec4c23c84a96d4502ba8cb123292edcdf42a5f1faf6e0f7cc92fa94a00f,artifacts/local_retained_sources/combined_broad_source_review_download_5589_2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-659b6801614b9de4f664.pdf,,DependencyError:cryptography>=3.1 is required for AES algorithm,159,resolved_canonical_local_pdf_count,local SHA-256 verification plus pdfinfo physical-page parser,"Title:           AGENDA
Subject:
Keywords:
Author:          Wendy
Creator:         Acrobat PDFMaker 26 for Word
Producer:        Adobe PDF Library 26.1.158
CreationDate:    Thu Jun 11 10:20:33 2026 EDT
ModDate:         Thu Jun 11 12:47:03 2026 EDT
Custom Metadata: yes
Metadata Stream: yes
Tagged:          no
UserProperties:  no
Suspects:        no
Form:            AcroForm
JavaScript:      no
Pages:           159
Encrypted:       yes (print:yes copy:no change:no addNotes:yes algorithm:AES-256)
Page size:       612 x 792 pts (letter)
Page rot:        0
File size:       15148073 bytes
Optimized:       yes
PDF version:     1.7

"
38b0610915ae97ff6be9be1761dbca0a32f4febbae73d0059372ce0c03ca0d6d,artifacts/local_retained_sources/combined_broad_source_review_download_5589_2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-71bc4c2706bf467009a8.pdf,,DependencyError:cryptography>=3.1 is required for AES algorithm,145,resolved_canonical_local_pdf_count,local SHA-256 verification plus pdfinfo physical-page parser,"Title:           AGENDA
Author:          Wendy
Creator:         Acrobat PDFMaker 25 for Word
Producer:        Adobe PDF Library 25.1.192
CreationDate:    Thu Feb 12 09:52:15 2026 EST
ModDate:         Thu Feb 12 11:55:57 2026 EST
Custom Metadata: yes
Metadata Stream: yes
Tagged:          no
UserProperties:  no
Suspects:        no
Form:            AcroForm
JavaScript:      no
Pages:           145
Encrypted:       yes (print:yes copy:no change:no addNotes:yes algorithm:AES-256)
Page size:       612 x 792 pts (letter)
Page rot:        0
File size:       21465718 bytes
Optimized:       yes
PDF version:     1.7

"
630dad12e6a94e1f44d00ae613889c4aaddf808e93513468953d729dbe7c4a15,artifacts/local_retained_sources/combined_broad_source_review_download_5589_2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-cb3dd042474c54719452.pdf,,DependencyError:cryptography>=3.1 is required for AES algorithm,5,resolved_canonical_local_pdf_count,local SHA-256 verification plus pdfinfo physical-page parser,"Creator:         Microsoft® Word 2016
Producer:        Adobe Acrobat 25 Paper Capture Plug-in
CreationDate:    Tue Jun 24 18:26:32 2025 EDT
ModDate:         Thu Jul 17 12:20:22 2025 EDT
Custom Metadata: no
Metadata Stream: yes
Tagged:          no
UserProperties:  no
Suspects:        no
Form:            AcroForm
JavaScript:      no
Pages:           5
Encrypted:       yes (print:yes copy:no change:no addNotes:yes algorithm:AES-256)
Page size:       612 x 792 pts (letter)
Page rot:        0
File size:       582261 bytes
Optimized:       yes
PDF version:     1.7

"
02a6e2e0c5f231979e33379a6aceb72743f6d67030e7e86b147a0aa55f8db5c9,artifacts/local_retained_sources/combined_broad_source_review_download_5589_2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-30e8984e85129e2b214e.pdf,,DependencyError:cryptography>=3.1 is required for AES algorithm,37,resolved_canonical_local_pdf_count,local SHA-256 verification plus pdfinfo physical-page parser,"Title:
Author:          C. Seth Sumner;Nina Edmonds
Creator:         Microsoft® Word for Microsoft 365
Producer:        Microsoft® Word for Microsoft 365
CreationDate:    Fri Dec 20 10:18:12 2024 EST
ModDate:         Tue Aug 12 14:28:43 2025 EDT
Custom Metadata: no
Metadata Stream: yes
Tagged:          yes
UserProperties:  no
Suspects:        no
Form:            none
JavaScript:      no
Pages:           37
Encrypted:       yes (print:yes copy:no change:no addNotes:yes algorithm:AES-256)
Page size:       612 x 816.96 pts
Page rot:        0
File size:       578078 bytes
Optimized:       no
PDF version:     1.7

"
2637b9d697bcd6055c7e0ed8bc1d65670d382edc8df434244003a665468bdc0b,artifacts/local_retained_sources/combined_broad_source_review_download_5589_2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-885df6713acfbeb2000b.pdf,,DependencyError:cryptography>=3.1 is required for AES algorithm,279,resolved_canonical_local_pdf_count,local SHA-256 verification plus pdfinfo physical-page parser,"Title:           Report of Cases Appearing Before the Commission of Industrial Relations of the State of Nebraska : 17 CIR 1, p. 1-275
Creator:         EPSON Expression 1640XL
Producer:        Adobe Acrobat 9.51 Paper Capture Plug-in with ClearScan
CreationDate:    Wed Jul 25 12:56:50 2012 EDT
ModDate:         Tue Jul 31 13:16:44 2012 EDT
Custom Metadata: no
Metadata Stream: yes
Tagged:          no
UserProperties:  no
Suspects:        no
Form:            AcroForm
JavaScript:      no
Pages:           279
Encrypted:       yes (print:yes copy:yes change:no addNotes:no algorithm:AES)
Page size:       357.911 x 595.125 pts
Page rot:        0
File size:       13968191 bytes
Optimized:       no
PDF version:     1.6

"
ca90e77eaad4ab7d4fd9b9047a4e34d678ed3fdc3760ffd7d073ac6b16d17851,artifacts/local_retained_sources/combined_broad_source_review_download_5589_2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-92e2673b6f92b8cddb3a.pdf,,DependencyError:cryptography>=3.1 is required for AES algorithm,6,resolved_canonical_local_pdf_count,local SHA-256 verification plus pdfinfo physical-page parser,"Title:           COMMONWEALTH OF PENNSYLVANIA
Author:          saickes
Creator:         Microsoft® Word 2010
Producer:        Microsoft® Word 2010
CreationDate:    Thu Feb 19 09:13:21 2015 EST
ModDate:         Thu Feb 19 09:14:40 2015 EST
Custom Metadata: no
Metadata Stream: yes
Tagged:          yes
UserProperties:  no
Suspects:        no
Form:            none
JavaScript:      no
Pages:           6
Encrypted:       yes (print:yes copy:no change:no addNotes:no algorithm:AES)
Page size:       612 x 792 pts (letter)
Page rot:        0
File size:       125924 bytes
Optimized:       yes
PDF version:     1.6

"
a239c352f8403dac1eae2ddae6d559ce61373012731584c78ae27c59f0df9ffa,artifacts/local_retained_sources/combined_broad_source_review_download_5589_2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-bf8d855cccc9a9e3454c.pdf,,DependencyError:cryptography>=3.1 is required for AES algorithm,5,resolved_canonical_local_pdf_count,local SHA-256 verification plus pdfinfo physical-page parser,"Author:          John Pozniak
Creator:         Microsoft® Word 2010
Producer:        Microsoft® Word 2010
CreationDate:    Thu Feb  4 09:01:53 2016 EST
ModDate:         Thu Feb  4 09:02:25 2016 EST
Custom Metadata: no
Metadata Stream: yes
Tagged:          yes
UserProperties:  no
Suspects:        no
Form:            none
JavaScript:      no
Pages:           5
Encrypted:       yes (print:yes copy:no change:no addNotes:no algorithm:AES)
Page size:       612 x 792 pts (letter)
Page rot:        0
File size:       167415 bytes
Optimized:       yes
PDF version:     1.6

"
723e6b15fef6c328eb043fa54d28f7041aea2a751d5737d7cde4373de88177cc,artifacts/local_retained_sources/combined_broad_source_review_download_5589_2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-0b4fa6066af78a54366a.pdf,,DependencyError:cryptography>=3.1 is required for AES algorithm,25,resolved_canonical_local_pdf_count,local SHA-256 verification plus pdfinfo physical-page parser,"Title:           afscme wwtp contract clean 96, 97
Subject:
Keywords:
Author:          Preferred Customer
Creator:         Acrobat PDFMaker 24 for Word
Producer:        Acrobat Sign
CreationDate:    Wed Apr 17 08:42:03 2024 EDT
ModDate:         Tue Apr 30 12:52:39 2024 EDT
Custom Metadata: yes
Metadata Stream: yes
Tagged:          yes
UserProperties:  no
Suspects:        no
Form:            AcroForm
JavaScript:      no
Pages:           25
Encrypted:       yes (print:yes copy:yes change:no addNotes:no algorithm:AES)
Page size:       612 x 792 pts (letter)
Page rot:        0
File size:       830690 bytes
Optimized:       no
PDF version:     1.7

"
c461016b416b4a4d62c2f54f5703e6241e377f4384cc6cd8e933da6086d18068,artifacts/local_retained_sources/combined_broad_source_review_download_5589_2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-33479e85998e534e3edd.pdf,,DependencyError:cryptography>=3.1 is required for AES algorithm,103,resolved_canonical_local_pdf_count,local SHA-256 verification plus pdfinfo physical-page parser,"Author:          Dalton Farmer
Creator:         Microsoft® Word for Microsoft 365
Producer:        Microsoft® Word for Microsoft 365
CreationDate:    Wed Aug 30 16:26:12 2023 EDT
ModDate:         Wed Aug 30 16:26:37 2023 EDT
Custom Metadata: no
Metadata Stream: yes
Tagged:          yes
UserProperties:  no
Suspects:        no
Form:            none
JavaScript:      no
Pages:           103
Encrypted:       yes (print:yes copy:no change:no addNotes:yes algorithm:AES-256)
Page size:       612 x 792 pts (letter)
Page rot:        0
File size:       645232 bytes
Optimized:       yes
PDF version:     1.7

"
d47398057b22c39713ac5c799da6b2a339fcdf7c6fd5a3c8359c3c6089bcd44d,artifacts/local_retained_sources/combined_broad_source_review_download_5589_2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-3ff8d4066ffbaf1bc480.pdf,,DependencyError:cryptography>=3.1 is required for AES algorithm,21,resolved_canonical_local_pdf_count,local SHA-256 verification plus pdfinfo physical-page parser,"Title:           Rancho Mirage MOU 01-01-2025 - 12-31-2027 - FINAL
Author:          Kofi Antobam, CPA,CFE,CIA
Producer:        Microsoft: Print To PDF
CreationDate:    Thu Nov 21 17:44:10 2024 EST
ModDate:         Thu Jan  2 14:28:49 2025 EST
Custom Metadata: no
Metadata Stream: yes
Tagged:          no
UserProperties:  no
Suspects:        no
Form:            AcroForm
JavaScript:      no
Pages:           21
Encrypted:       yes (print:yes copy:yes change:no addNotes:no algorithm:AES-256)
Page size:       612 x 792 pts (letter)
Page rot:        0
File size:       845602 bytes
Optimized:       yes
PDF version:     1.7

"
c15247507a7be11dd2a4f57d3d1743d1da34d41866bcfce1edb1329dd5290022,artifacts/local_retained_sources/combined_broad_source_review_download_5589_2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-4a5b9ba34e757079f730.pdf,,DependencyError:cryptography>=3.1 is required for AES algorithm,5,resolved_canonical_local_pdf_count,local SHA-256 verification plus pdfinfo physical-page parser,"Title:           Microsoft Word - City Council Minutes - 2025-06-23.docx
Author:          gnewman
Creator:         PScript5.dll Version 5.2.2
Producer:        Acrobat Sign
CreationDate:    Tue Jul 15 11:13:56 2025 EDT
ModDate:         Wed Jul 16 11:59:46 2025 EDT
Custom Metadata: no
Metadata Stream: yes
Tagged:          yes
UserProperties:  no
Suspects:        no
Form:            AcroForm
JavaScript:      no
Pages:           5
Encrypted:       yes (print:yes copy:yes change:no addNotes:no algorithm:AES)
Page size:       612 x 792 pts (letter)
Page rot:        0
File size:       145030 bytes
Optimized:       no
PDF version:     1.7

"
8741390ca8a38c334d0655cd2ffbdc2ea2b9d28cae40688d57f1f6909e734ede,artifacts/local_retained_sources/combined_broad_source_review_download_5589_2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-515d4c059089801d92c7.pdf,,DependencyError:cryptography>=3.1 is required for AES algorithm,30,resolved_canonical_local_pdf_count,local SHA-256 verification plus pdfinfo physical-page parser,"Title:
Subject:
Keywords:
Author:          France Beaulieu
Creator:         Acrobat PDFMaker 25 for Word
Producer:        Acrobat Sign
CreationDate:    Thu Jan  8 13:40:06 2026 EST
ModDate:         Tue Jan 13 13:16:33 2026 EST
Custom Metadata: yes
Metadata Stream: yes
Tagged:          yes
UserProperties:  no
Suspects:        no
Form:            AcroForm
JavaScript:      no
Pages:           30
Encrypted:       yes (print:yes copy:yes change:no addNotes:no algorithm:AES)
Page size:       612 x 792 pts (letter)
Page rot:        0
File size:       453757 bytes
Optimized:       no
PDF version:     1.7

"
