collision_group_id,collision_type,path_key,canonical_source_count,canonical_source_ids,resolved_by_hash_prefix,requires_manual_repair
PATHCOLL-000318,readable_path_before_hash,originals/pa/middlesex/other-document/period-unknown/board-of-supervisors-regular-meeting-agenda-mentions-collective-bargaining-agree.pdf,2,5004eb2be0898d79af79120b246623bb1988b79ecc62e64d10419beacac2178a|75a72bb6c4649fdd24cc7b3a9e33f02af85eca37bc9c571cc20b6d838f200347,True,False
PATHCOLL-000319,readable_path_before_hash,originals/pa/plymouth/payroll-or-earnings/period-unknown/getfile.pdf,2,7354b2dc9e2a7756344c7aa55f094b40371b0fdb6d8aac892e63f882f5296717|f78a959b0b6b0fea1dc02b62d9368eb70b2e8e28bd7afa66ea1424e23cfbd0ac,True,False
PATHCOLL-000320,readable_path_before_hash,originals/pa/rye/payroll-or-earnings/2020/content.pdf,3,3f07023c1e84e2c09cf68258b438c0a5ce37510f421f3417ed4911cd3cddc107|5c771a2f3e63cc6e1bbd5f7452741bdf026d0ad3c3df93b0989fb05db89397d2|efc631df33d65dca8cb9e5836d7abe5905f8af4e165e7206d2fb231b5931a5fb,True,False
PATHCOLL-000321,readable_path_before_hash,originals/pa/rye/payroll-or-earnings/2020/zypurl.html,2,3cda3cb27924c939de6da73897729ccf5e75a16efbbce5eff3954cde0a2cfbb5|3f9822b3f4d779ec3e19f80cdbefe810edab8364eec851798b40c4ffc01a0c5e,True,False
PATHCOLL-000322,readable_path_before_hash,originals/pa/south-park/other-document/period-unknown/minutes-of-the-regular-meeting-action-on-collective-bargaining-agreement-teamste.pdf,2,1c72dff98e68ae39cdeb09eadef4fc1133a7d20373fca9c7c17194d873173e83|8d8eae5b2da151254786926e58c39aae0f7f40ea3031da4c86faaa78bbe9553d,True,False
PATHCOLL-000323,readable_path_before_hash,originals/pa/wyoming/payroll-or-earnings/period-unknown/index.html,6,00c4bed33fd19465dbcb32fec3a53c8b52a012b3c92519707151a9d174976fc2|2d1f77c0f27a0172ae36d795bca8a189aa2a6d3a415e49f4109fd743b635812d|319b5fa2cbe902c6298756ce5751502692c9a2880a899f288a47b010455f5dba|888a9ee1e03c6600b169d266763008bf12fc6e72c748aeb4d5ca1de72cc8dfa1|a7e812c5b8683e2ff432286cfdfb826ce4a7cc98eea068bdd0da6a23a6ec737e|f6cf1532eb3fb7bf36b9d9d023f078bab5f974f73a6c7fbcd4b5df837a0b074f,True,False
PATHCOLL-000324,readable_path_before_hash,originals/sd/centerville/payroll-or-earnings/2021/centerville.pdf,2,665e2f5afe10d302519af6bd954f0e79f4b15a9dc1996a82b679880035ce38e5|730d4e8dcc59bb07454fb2d0573ec6aced11d1d16541312f8a0d2738bc9f2720,True,False
PATHCOLL-000325,readable_path_before_hash,originals/sd/centerville/payroll-or-earnings/2021/finance.html,2,01328d08101651341764b436ee88402f57e062952a7a8147b9af5b9c1acaa7d4|fda97122ff34e7b7cfae59580aa25bc7f93e96425e576cd817068f1fe47c4459,True,False
PATHCOLL-000326,readable_path_before_hash,originals/sd/clear-lake/payroll-or-earnings/2022/news.html,2,a0aa84d5a07228b5036cf8102652626df3f624a325745d8bcd3d9a922a6927f0|f4a858eeb1a81d81ab18cab40f967491bc2cf133a07a7705ab676cbbda4bc07f,True,False
PATHCOLL-000327,readable_path_before_hash,originals/sd/clear-lake/payroll-or-earnings/2023/news.html,3,88ac061bfffe35999234a23342e81deac6e05b7198970c4fa58f70ef7d14ee20|c5a2d595bc2b2107b9a798f3d5efde481a0d34bb141bfc7ff7d1407f731b5771|f4d4da5d1800baeae0858cd6bd59779afbbb0278df48662e044837160d33b278,True,False
PATHCOLL-000328,readable_path_before_hash,originals/sd/day/payroll-or-earnings/2025/bhra.html,2,6b57ee7b4f19d27eec680b3d9265427f5d451aaa5ac65c86a870293ac9630dfb|d6740e53381e6d34af639688fae7cccfad6142f866825b839f57c02a02363def,True,False
PATHCOLL-000329,readable_path_before_hash,originals/sd/herreid/payroll-or-earnings/2015/sys-attachment.pdf,2,2f5316fe99775825211685da241906fedb95743cf551d97ea009a6443c4f5a81|5500c31432ef8d8421b470b36a875ca194ae0a7260ccb38e80557be79ddc0c88,True,False
PATHCOLL-000330,readable_path_before_hash,originals/sd/sisseton/payroll-or-earnings/2022/news.html,2,76014b91659caaddade39bb67504130e1502f28b097d9163c1fbcc9e05ded375|a938db59d3dcc10a7223373b6ca6961a3c49d59b310c50dc80c61ccea714c0bd,True,False
PATHCOLL-000331,readable_path_before_hash,originals/tn/bruceton/payroll-or-earnings/period-unknown/default.html,2,2821885eade4fbe7ebe64bca5f2f2130fe33415cc59d9fffa131f9b1248c72b1|8201a565bf464d24d6f54ff52fa6cb9923d1b4b4c4ca8f955ffab58f7cbe7d97,True,False
PATHCOLL-000332,readable_path_before_hash,originals/tn/bruceton/payroll-or-earnings/period-unknown/establishment.html,2,3dea96aedc69107d74be694830c8ded568627952ff1a1962772e9fde160de116|b2a1ec292ca8aedbb0268d5da47ee1fb313451c599638390d0674be5b392683c,True,False
PATHCOLL-000333,readable_path_before_hash,originals/tn/charleston/payroll-or-earnings/period-unknown/agendacenter.html,2,db44e0fb81fb5bfc4bde44c99ad3f2df641d91b8e0f2c6d0e2a17d0c725993eb|ddd0ab761e4a7f7d560688df9cb3454bed838d5186c85f6fa1c928e192a60689,True,False
PATHCOLL-000334,readable_path_before_hash,originals/tn/charleston/payroll-or-earnings/period-unknown/documents.html,2,44a2df96c52877ee49cfbce7fbb753e98a0f21a0b7db76d1d4ae865ea9d5ed66|e69970ce1bafc46c7dec57564ecf87cae6bbd6c04e50bdddcfbb1db7b614e418,True,False
PATHCOLL-000335,readable_path_before_hash,originals/tn/morrison/payroll-or-earnings/period-unknown/default.html,2,5a6fdb46bcf98570c3f66b73ea7a5004bfdef5959dfd8feaa9304a2dd02bda48|bf18ade6d0084288d26045f8e90e3516ad17393249993e41b73f2b34565a1c78,True,False
PATHCOLL-000336,readable_path_before_hash,originals/tx/abernathy/payroll-or-earnings/2022/index.html,2,102f1447378038c856cd0fe7389a7d609051571c60c8abc094742823a144b457|a2d9f3d7c1bcc7057f6b0a575da140d0a6cf453dc1f98b9713e2d0b7d0ad3447,True,False
PATHCOLL-000337,readable_path_before_hash,originals/tx/abernathy/staffing-or-human-resources/2022/content.pdf,2,5fd385d44156bc42ef8741459e85bac32f6d8ff39f582968a7fd3e4769edaed6|c8a9bb49d04d0ac8049e3bcaae9f978981eec3d47fb69528207ecac4b9e14edd,True,False
PATHCOLL-000338,readable_path_before_hash,originals/tx/avery/payroll-or-earnings/2017/index.html,3,71938775a617385f8ec1f63f3c8b557ff6efc2a5e3ab6139860467fde8e0bdd4|79fe827d5664272614568c19b334e69cd9fa2c0b38459963756eff017bf205c7|eda92b9c79d961136f2a0fbba152602d92d0a2fde0efeb2b1639a928e2fd51fc,True,False
PATHCOLL-000339,readable_path_before_hash,originals/tx/avery/payroll-or-earnings/2017/reportnumber.html,2,7d6127e0848014626ef407d6f75c95449b45693ea9adfb87b39cb98378ccdd4f|9888ab6af8f8581c459b800aa29b2bec273e0cce695fee21092c009e7de2ebf0,True,False
PATHCOLL-000340,readable_path_before_hash,originals/tx/avery/payroll-or-earnings/2022/content.pdf,4,002477497d8abb9554015fc8b8def1a7884dc139804433599c75b941ff018e4e|19f53bd9e9a1a358cee32825909659cb54c1e697405ada1b9a1a4b55fdbefb24|59127ae8514cd9ed9130980db226794abb804808f2fd4459ec7667bfa32f890c|7bea448cecc4885565bf4e92a4d581a50f0a11fe3a2b80421cb8997d05a406cf,True,False
PATHCOLL-000341,readable_path_before_hash,originals/tx/avery/payroll-or-earnings/2022/document.pdf,2,08a8e1d5bc71fc209b095d1c69baa6c539358244d4c08a24b6104a52dcedc14e|fd0a2a94e4662874fc74d3b4c407e687980dfc7022be80c0d04bdf9a7fed1de3,True,False
PATHCOLL-000342,readable_path_before_hash,originals/tx/avery/payroll-or-earnings/2022/financial-transparency.html,2,3f6ee26e0db0c50ef7be5acb7e0bbb48d460d770241d2cb2e6d05f8e2f77002d|7613d2912d7208e8c5f51b77c52ac51f2ffb1db16737b3b3a9cd91fb0e3eb432,True,False
PATHCOLL-000343,readable_path_before_hash,originals/tx/avery/payroll-or-earnings/2022/index.html,3,94b10d98e504c59f397fa41654ce44edc7b9d8c13f5a7decc53c719794b2d8f4|de2ded1a97db760dc7608ad04ca54850d438f5eda1890ff367828c44206ea6bc|fcb2abaa80479ec18dfa41873b1e6bcc1a81fa020fffb81a0a424d4d215b68ed,True,False
PATHCOLL-000344,readable_path_before_hash,originals/tx/avery/payroll-or-earnings/2022/reportnumber.html,2,25e4d705c1ec1665ffda00727d00fff12046e1a6085a6b97f66b3677ae5b7551|e2fe3e8087eda1cc6d196516bb17e9dcda160c441416a6b15d7fb9c9eaf25775,True,False
PATHCOLL-000345,readable_path_before_hash,originals/tx/bellmead/payroll-or-earnings/2026/archive.html,2,47c6c21c404048078ec278c1d4dfd7dd44e45245ab8dad32960d1f551ae99e8b|5c461499a262ac0001c9ef2bcdd5298dc5defdd09e21760c2697ef8439cb0fb8,True,False
PATHCOLL-000346,readable_path_before_hash,originals/tx/bellmead/payroll-or-earnings/2026/directory.html,2,19f1865d1bbb5bef420f56e6d6636b4f37013ef2c74c63030be145a29902ff60|3dbb43da3ca469536a5b040b0778a61e271a9d31b3aef82ae11afdf89710b3f0,True,False
PATHCOLL-000347,readable_path_before_hash,originals/tx/bellmead/payroll-or-earnings/2026/jobs.html,3,3d737a1572f19f12fad205169264a9ffa9b2cb24bc5f47af3e7f9236f635b0ce|5f19f012ddb4dd42cfe09db88383e60c2a3c421d6eca95043cf227aafc5506c8|acfdc2b74e459a86028ab7f505006f0d59fcad18bbbaa2fdf956024b30c06286,True,False
PATHCOLL-000348,readable_path_before_hash,originals/tx/borger/other-document/2024/directory.html,2,084ab0d7313de21770985e54fa1dc45ab18206a5e27f92746fbc33e8b9507c94|de096240584f6c7a0ee1c51820323caa66136ee1e24eefdcf14727273d1080a8,True,False
PATHCOLL-000349,readable_path_before_hash,originals/tx/borger/payroll-or-earnings/2024/agendacenter.html,2,96f6776f5a747e688764fe6024988cebf1178bfbcbb8b74d0c6b35a504a31675|b9200f687e90ef9168883fbea3f1018b3c92099842291616ac96ca0085960dc5,True,False
PATHCOLL-000350,readable_path_before_hash,originals/tx/borger/payroll-or-earnings/2024/apply-for.html,2,bfb2e98bf3335f8489221a561221c1456c4ea9d428c99a430fe455bdbf204140|c87080ec68d45f68e3114a1dc150b692c889c560fc72df81f5b3e85243414ae3,True,False
PATHCOLL-000351,readable_path_before_hash,originals/tx/borger/payroll-or-earnings/2024/archive.html,2,2aff47a76fd42a1c893cdba5e18c0f5ea2133a35963e9a6c699484160980ee41|b42d63eecd5ed98f1192d140bbf720c9ad59e724fe2108f8e23a625416d8c8af,True,False
PATHCOLL-000352,readable_path_before_hash,originals/tx/borger/payroll-or-earnings/2024/calendar.html,2,7be82476c29011dd2a18db87872c65a3973ece349dbc34dce9852d8ce374ad07|d9b48f7ab5c820ea9b636b7effc5e0914062391628fd07aacedc2639b317a1b8,True,False
PATHCOLL-000353,readable_path_before_hash,originals/tx/borger/payroll-or-earnings/2024/directory.html,2,d1f2a8ec8a61e30d67bb53c43a61e3421150331d9e02263ac86e1116e363d9cc|e295e73d709db801a6bda3d56cbc08ca9a46b848703db3a61b1f7f10b3683f19,True,False
PATHCOLL-000354,readable_path_before_hash,originals/tx/borger/payroll-or-earnings/2024/reportnumber.html,2,4914fc8ab839c1ddb0a5c4f56d5e94a1f98ecd074039bd6ed9750e263932b8b3|d4c59af689c4f7512d453296df7b639ea5294625696ba353ac811e0e13b7d360,True,False
PATHCOLL-000355,readable_path_before_hash,originals/tx/clarendon/payroll-or-earnings/2015/dam.html,2,bbdaf675266866d2f338b23e694459f8ff48247ee2e17641c415da0f1a9b90a8|d7d8972af9818ee2001e4a2bc4f83e8918c7ecc816480d302d7e99abf04c4fbf,True,False
PATHCOLL-000356,readable_path_before_hash,originals/tx/clarendon/staffing-or-human-resources/2026/vacancyclearinghousedetail.html,2,daa2d3fd37dad310b71ceda967b057ba1ca38abe9b31a8ff744484f4c47c9510|f4b665f9b11db4efed5eaa4d0e52153013737ba349241a7070255e5848746730,True,False
PATHCOLL-000357,readable_path_before_hash,originals/tx/fulton/payroll-or-earnings/period-unknown/docview.html,2,2f408f59154908e5fdbd167a8d7f74acc2ccef302a92a58a609c07dc939695e6|a0977ef32e335aa6fcd443eb079eef1f50ed3f64134b54ff44bc98fe9091e2b1,True,False
PATHCOLL-000358,readable_path_before_hash,originals/tx/glen-rose/payroll-or-earnings/period-unknown/agendacenter.html,2,7c6ffae01617bb047d881ba16e38dedc7cbb4bdd77fcac08f4910f8177612e94|bb99c5563258a5eca7c3aacc60b6d5bf074843eefc59c02a2c5193e870987c3d,True,False
PATHCOLL-000359,readable_path_before_hash,originals/tx/joshua/payroll-or-earnings/2025/html.html,2,44dbc06967e70843a11e5bfe1fda8c4893bfe0cedce5f13eab4ce8b7d7bccfb4|95b554eff22694fedccabdf008e66af19dfc0c99770b0648b0a2d2ccb17039ef,True,False
PATHCOLL-000360,readable_path_before_hash,originals/tx/joshua/payroll-or-earnings/2025/index.html,2,631f00b29bf95b9ec7343a4defde948731748c3b667c9d5858f6f06d6609c116|6be19d049f50ac98522c0fb3c26d41b2f1e1acc583e037e669ec651ccb2edea1,True,False
PATHCOLL-000361,readable_path_before_hash,originals/tx/meadowlakes/payroll-or-earnings/2018/reportnumber.html,2,4ab8dc94df9b95cb9b390da7b3bef01ce542d9c0db623976581988bf0baf64d5|9b1ae8a3d36aae5c2c7fa2d9fcfae481fab37093c507e4a807cad6aca1cf8616,True,False
PATHCOLL-000362,readable_path_before_hash,originals/tx/montgomery/ordinance-or-policy/2022/budgetsnapshot.html,4,1421c69c2194fcfd661acee3b37aa18bbb1877e7aebffb55c323006216725610|740cdfdc2077fb072455075081d9d0d53e444a0165a6bee8b47bd8567bf303d9|9095eee49725e473a7977c1bd3067426757dd163f83d4ab19c88346ca1d0083e|a50f8a4ba4bbb36bec57941f63bd8d120466d6a7f518aa107db020b4b572ab72,True,False
PATHCOLL-000363,readable_path_before_hash,originals/vt/corinth/payroll-or-earnings/2017/archive.html,2,102729b2a278069da51eb6c3c5e711a747a16e871285ad7c32f89bf47ee993c9|d163ca04c38a87a1e4ecc742790daeb94103f4dc3527917a0408cb390c19f851,True,False
PATHCOLL-000364,readable_path_before_hash,originals/vt/westfield/payroll-or-earnings/2020/budget.html,2,323809fa5452bade840ba3b4c6198c4cf44c96bb7f38d619effd7e8e661ef536|b0885fa601fb9416572b3c4f57b9fb8135b9fda80d0005966179a7ef7749b6e1,True,False
PATHCOLL-000365,readable_path_before_hash,originals/wa/concrete/payroll-or-earnings/2025/budget.html,2,036eebc3ae790f1710d104e71e2676378c75532f7796cb898afcc5d02452c7bb|9f28c7468be435841cee4619c782972164fc641896db0a4634f1abb0f11b12f8,True,False
PATHCOLL-000366,readable_path_before_hash,originals/wa/entiat/payroll-or-earnings/2023/default.html,2,1740f5a40f83e878331b863993aa73e90988ee6f4b8c4466f35490b224630395|f923b8c60ca7e5513e537eebe7a6ec8661712988619c3ce3101ff9ef8ea92d91,True,False
PATHCOLL-000367,readable_path_before_hash,originals/wa/langley/payroll-or-earnings/2025/policies.html,3,16deb6bba18df36901033c1978e6396788d1b0a49c800bf65a849f05e79291e5|2a2d256f184cbabc945e1aafd736fd57b8662c48a56d168871cfc77e576d7815|3ec9c644bbe7a7f823c6e0ca22e89f79667367d7bc2bbf946e75fa42e0063635,True,False
PATHCOLL-000368,readable_path_before_hash,originals/wa/langley/payroll-or-earnings/2026/165.html,3,3d12257f0b0a5789298c79f3c78e412c8e5c0f617ce2a1de82befd8726c912aa|d287f66c859ae2abd6f1760b1d30fd2c17de7eb0ecfc220ac86429f966803b63|fd9ddcd9c57b54027cd8cfe920df0e8fe93ae2eaec45e50a8d8e5c4e4ffea7fb,True,False
PATHCOLL-000369,readable_path_before_hash,originals/wa/union-gap/payroll-or-earnings/2022/default.html,2,4f2a9bf54eb891544299a075e75bfacbdb459f6094670c22fff4922ebaf0dc9e|7166dc2926d0159d48af37565575873d88f0461a42f2f5e9512b6ae6eaf4d0a8,True,False
PATHCOLL-000370,readable_path_before_hash,originals/wi/auburndale/payroll-or-earnings/2023/html.html,2,57f531ea3de52cac1077f893e565e4718c800a857c7620b3301a4f6762a4472c|a23b7d6b99c4320e92b2add1af5527c47d6ce7b06655d035242864c77a9ae3de,True,False
PATHCOLL-000371,readable_path_before_hash,originals/wi/bass-lake/payroll-or-earnings/2025/details.html,2,16536676df611c3695346853e155cc2566c9f54f476d0ced9ccbffed7f038e90|9770e77f23c2c78ddbc03946b9e5fde000a4f5dd67364bc1c8ac12b502e58d8e,True,False
PATHCOLL-000372,readable_path_before_hash,originals/wi/beloit/ordinance-or-policy/period-unknown/index.html,26,214701b934fd2e5c63f047bb97db3c0380e015cbe7623c7ace67dd607fae3123|23a40d476b691180b9e99e202036e487980862f0fdf35bfad20113675f328206|248df1178e1e36609f384924c6e9e860b5f358fe0f8b694eb54382faa5d1acfe|309968c0727927c37e271e50cf7b6ba4a67dfd930193126021d2804d27a5b43c|345d7d0605adcbc26a11abb62f06b2753b27af627b319e2dce86157479e399c9|446246d2f8ef4fe8494cdee7e600fa5850048e7c120fb65706f4adc92a06775e|5cf5d23f4e7e987bc4e07efd25e1e500bcd12663d14fca89662429c23762b064|5d0173d32a71df7d8485b93a2a1cbdc8ad62c7d702cd3e9348c9ac9c91f8c4f9|5dfd4837574c98c71ebb6fd53f473cbfe814153eb42177ce54db0549ed0cbfe3|6fee54760f20a7015c8eed6769c86958d804ad3b959358bbfad7045e74f97c0c|70b208907e2d0a90aa7f742ffb2190c63d4f0e892030b99f7f8be04751017db3|78f8862a632ab98bc087a7b27dde66d67b54d1a75dcea3d7346c777d5ff56d20|7b85e46e1576a304d2e3a67dae910049ac57c1cd5d46b92feac370f39de676e8|80232d1f37d337c25b7dbde0f503b06d24709f150b27220cf2c8c59412cc68e4|8ac4ac7ee4cfe327e21aaf96485b215790fb019be24d95cd97a0ce0caff524ee|953110ad9f6ee68c81149e138ee1e30aae79f56aef82d3174ff128f9108db257|a270caecc0bdd1b66fd23562cc6a275d2675c22c84cfaa4193fc2c99172b80e4|a861a36465bde7cead8c445c83c00778333250035a2fedfb4f2d9f5d4f7e6bca|a8b625c6ef945643f5585f48ce416efe483b1a4788ed213e636a90c442f92d45|ba91d7437ac8279c6d2ebf02fe74b6210b8b5c91ea15754eefd01f124d9c6e17|c242f9fceb7b509ac400b75e89a90ed63dfe5e97857a1fe3a7ac79bf3f00acd7|d7b3bcac7b3e5484e238c07b98b0289b80a72a79f4fff130e2a02eb52a890123|e9b0c1ab9c03229b8d58699e321941145ee1ca19600405d29ef7799cda28ecd7|ec4a206890ebb0ff87742a3012558600a62a807eea76edbbee42b515f06cbde6|f92950beaab4e2a994253cb7f66b384e0d6ffa2869291d1d1209c9a23766ddf1|ff5fe97c5a8356e0a843342dffd419c92ca7db1f882f973d67774e9cfac46631,True,False
PATHCOLL-000373,readable_path_before_hash,originals/wi/black-earth/payroll-or-earnings/2025/newsflash.html,2,221a58aa37855db3023c9897a6c3002301fac450098fc8e3776db602b2ca2e09|7fa6a268cdaca3cf11637451b637490398b685bc811292915b05d971d8761fc3,True,False
PATHCOLL-000374,readable_path_before_hash,originals/wi/bloomer/payroll-or-earnings/period-unknown/calendar.html,3,1f06b77ad16d67de817a3ed5836cd826e409c64e54596cb2fe366307a8a99cd0|ba89db2c4bf596c0a526f36d11619251f5ca60517d357642c369ecb2c91571a1|e3dcbef8c4f11933dfa8e8a1608dc31160276aed0a4f42b42968725ac37abaff,True,False
PATHCOLL-000375,readable_path_before_hash,originals/wi/butler/payroll-or-earnings/2023/download.pdf,2,0dc89d3b2e9948076d91820e02a7384c9493ff222f1da3f33cf67b520a1d192b|298d2ccfa369916d9392ff67f681771f5d5fd27127f7b8f8646231acb3883e23,True,False
PATHCOLL-000376,readable_path_before_hash,originals/wi/cable/payroll-or-earnings/2020/departments.html,2,ac83debb90bb7259c3f23edca29a881b7de15dd2ae49f46d07ae0a07f559167a|de7dfd191cb55ac9dd6cf4072ca02b33dff38f972d83728a28fc9eea739eb959,True,False
PATHCOLL-000377,readable_path_before_hash,originals/wi/cable/payroll-or-earnings/2020/faq.html,2,17faee4c78a7021d6eeb00d7964a20dd76d625053dff513825e5e256ebef84fe|a6c89a4bccf3c950163c18d81a1bc9b57a02eb5685f185a2e92cb0b092e50dbb,True,False
PATHCOLL-000378,readable_path_before_hash,originals/wi/colby/ordinance-or-policy/period-unknown/archive.html,2,1b1cc96cff249e262005333f2e75caa4b5fc2b653f888ae45d729d48207a2db3|ee45fdb7e8ecef0f585fc9edfe89f536215bc85fc60df0d1ce27af57207c08d3,True,False
PATHCOLL-000379,readable_path_before_hash,originals/wi/cumberland/arbitration-or-factfinding/period-unknown/arbitration-award-cumberland-city-employees-association-v-city-of-cumberland-ma.pdf,2,01bb43d048d024217caebad3200b64a6a782b47cd671b931bc17c7cd705fe8be|321a87084be692db2d502cd240377ab9b50c50faec9db2b96d3afaf522beccb3,True,False
PATHCOLL-000380,readable_path_before_hash,originals/wi/horicon/payroll-or-earnings/period-unknown/directory.html,2,54fd311728706acabe0a6766272acc09b4504ccccd807d1fe1cb13dc551fe42b|7da1593896dcfd80acaa1847bce8cfc4e3118be4f8854d8f1e10f3be452201d6,True,False
PATHCOLL-000381,readable_path_before_hash,originals/wi/horicon/payroll-or-earnings/period-unknown/jobs.html,3,182ee201ef15bb0d8574b5f96576992ff72580c48026b4bae85757a898357c25|769f30b3b08833b19baa13b92efcf98a57f1f59e596e7a4d6de2b57ad1c0a939|be314b5234150fc0fe462bb9a9b9e21ab1de039759cd2b5cea88fd6e7f9988ad,True,False
PATHCOLL-000382,readable_path_before_hash,originals/wi/maple/payroll-or-earnings/2022/index.html,2,01a85c0ca1c24b3216fdd2f461552bd7ee97b223d039cdf7f598be701a809478|b971c51f9633e1373bd97fb02591d514dc511947a8ceecba8408c5092a0d93c5,True,False
PATHCOLL-000383,readable_path_before_hash,originals/wi/oconomowoc/payroll-or-earnings/period-unknown/agendacenter.html,2,423b7cf605a607e398d0394e8aa8a45a8813055253d74c092368d81a4071e60e|439d89adfa1ea2ff9cc9d061b1ad07da5a1cdcb0f93f360379d237a14fbaf42d,True,False
PATHCOLL-000384,readable_path_before_hash,originals/wi/otter-creek/payroll-or-earnings/2022/reportdownload.pdf,3,31a3e26da95c938c364556cba9d9d370dd95437a467f51ed8b2c4460fd6f4891|5d6a2908649c823447dca3916d24f24f55e2189ac2da9f713173913ca7660f63|a850c7d3f998f32f0acb0978cd2b7af4a1d182b7ddd91d49eca1417bbeb2e695,True,False
PATHCOLL-000385,readable_path_before_hash,originals/wi/phillips/arbitration-or-factfinding/period-unknown/city-of-phillips-police-department-and-phillips-professional-police-association.pdf,2,63765874bb89d0687fc498244cc771e68ec56d60884497437becaa0b93643fdc|f274c28a9dec1d51b6deeb92ab3c7a70cca102f8b59bf1d26795f0614320e1c9,True,False
PATHCOLL-000386,readable_path_before_hash,originals/wi/poynette/ordinance-or-policy/period-unknown/index.html,2,41adbd7dbb3c2b2d1101c41c7df4e113eeacf92f66e29a43ffc3f35443a19d12|8987a7a7649248cbe2d115fefab4e7b5ecebd9ae97252ad63864256dd1b88c7f,True,False
PATHCOLL-000387,readable_path_before_hash,originals/wi/turtle-lake/payroll-or-earnings/2021/details.html,2,062f8f0eb9c0a64cf41aafb4d899707d417c7b534967c887555f9af4326150e7|0c39d9b79f075fc72f93bd359db24fc477d4760b7bcea9042c94acca4d15b4d3,True,False
PATHCOLL-000388,readable_path_before_hash,originals/wi/watertown/payroll-or-earnings/2015/employee-resources.html,2,0a1e3d55daaf0260c1256d66d6bed738396f5a9aec836f464c43523403a90676|9dcffe3fdf8c83d4ec6cbdaff3cbce63a6a1c80c987d197ae6bb554ca9300afa,True,False
PATHCOLL-000389,readable_path_before_hash,originals/wi/watertown/payroll-or-earnings/2015/live-feed.html,2,308debdd45c1adc93fa5748f6e90c8a01c6d8ac410aa46ce977a13bb9193f905|cad555c07f06491a8808d63b61d655a83cdf1f30bc8cf90928982fbedd9f2729,True,False
PATHCOLL-000390,readable_path_before_hash,originals/wi/watertown/payroll-or-earnings/2015/payment-options-billing-and-rate-information.html,2,047e69f2c3882c236e3498ae77659da0a660e1c79fd11c2b3a6b274ed7e32106|46b44858d20927c184312f80b49bf24efe2f0e67480f2cc536eaed610a46affe,True,False
