evidence_id,stage,attempt,request_id,backend,model,status,schema_valid,input_chars,input_tokens,output_tokens,total_tokens,elapsed_seconds,error_type,error_code,raw_prompt_saved,raw_response_saved
qualitative:lobs_895ed5bd5dee0e3d876d864a,live,2,resp_0c8befaf7ea35e5d006a6659c6dbec8195bd9cfed59387840f,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,4559,3058,1056,4114,7.134894,StrictValidationError,weak_attribute_controls_invalid,false,false
qualitative:lobs_8afd840319a4f94e4c5adeb7,live,2,resp_0a22872f1444b6cd006a6659c6ddf88193b14e7ce00830370c,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,4591,3065,1705,4770,10.951557,StrictValidationError,weak_attribute_controls_invalid,false,false
qualitative:lobs_8bbffc6adcadad16c7db0077,live,2,resp_01eb5e3e52515bc4006a6659c6da608194abf41162967d0f2b,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4610,3067,1735,4802,12.310566,,,false,false
qualitative:lobs_8e78c1f4e193499293c04f38,live,2,resp_088e3797827af8ca006a6659cdf7748197ab19b78959f68f9a,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,4579,3071,1326,4397,26.191498,StrictValidationError,supporting_quote_not_exact_substring,false,false
qualitative:lobs_8f15eacd6fcdb9d3c60f7d1e,live,2,resp_08014570c0471bf0006a6659ce533c81959754c26a6e41d4f0,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4610,3070,1596,4666,19.344962,,,false,false
qualitative:lobs_92008d60e2fb5bad81007465,live,2,resp_0d0b351bc1d29221006a6659d1c4308195b22eb705be9c6c86,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,4573,3065,1639,4704,22.088347,StrictValidationError,supporting_quote_not_exact_substring,false,false
qualitative:lobs_923b5c3d59ed8125744ab90f,live,1,resp_02db402566a80a78006a6659e1178881939bfe1ab71e921e9f,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4494,3042,1184,4226,9.146512,,,false,false
qualitative:lobs_94260810184cddc7981a7793,live,1,resp_09eca7bddb41c415006a6659e118848197983f71fa614d94bd,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4490,3041,1077,4118,9.600192,,,false,false
qualitative:lobs_948ac510c282bbf11c373e0c,live,1,resp_0bced33d3e634d2c006a6659e118048193bd9bcbb4f851e579,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4416,3027,964,3991,7.062923,,,false,false
qualitative:lobs_94c44b6eb491075e940ef471,live,1,resp_0101f7cd00863e1e006a6659e118c0819493ec2922df8d649a,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4482,3040,1011,4051,8.276245,,,false,false
qualitative:lobs_94d5c6f9f3a3563edd4bbe0a,live,1,resp_05a2737c0eb5a153006a6659e819f08195b50a3664cb3dd868,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4477,3044,1536,4580,18.712661,,,false,false
qualitative:lobs_95bdd64c7a0562271046a114,live,1,resp_028b60f384ed2d2d006a6659e95140819083de79cbcc0caf9d,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,4427,3028,994,4022,15.335848,StrictValidationError,weak_attribute_controls_invalid,false,false
qualitative:lobs_95c2a00c2abf3e66ffdcee5c,live,1,resp_0af9084b40a19462006a6659ea32ac819582014d69c0012618,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4502,3048,1180,4228,21.708448,,,false,false
qualitative:lobs_95f1fdcd916d793921457bd2,live,1,resp_0ba01b944c859a6c006a6659eaa4d8819382522f2078cb715c,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4446,3036,1445,4481,20.605414,,,false,false
qualitative:lobs_960fee8ad86f50d115ca3c3d,live,1,resp_01b07250f60e81d8006a6659f060cc8190b7e8b58e2ce40705,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4477,3042,1385,4427,24.886206,,,false,false
qualitative:lobs_96398ff219787394c2d49676,live,1,resp_05acba5294b7f142006a6659f3c2888190ad27241123b36f08,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4427,3027,1487,4514,29.912425,,,false,false
qualitative:lobs_968a71b31a8ece8bd353811e,live,1,resp_0b668a9eecacfc27006a6659f5a140819384d478b36b64b674,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,4490,3043,1576,4619,32.237858,StrictValidationError,weak_attribute_controls_invalid,false,false
qualitative:lobs_9716b6ee502d38c5a17d6cda,live,1,resp_02d47cdbed1be1c4006a6659f6bb248193b37640a9f1253ca5,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4454,3042,1254,4296,31.035842,,,false,false
qualitative:lobs_9736a3eac6ceb4b0fb588a40,live,1,resp_09613caf8e99b8f0006a6659f9eb808193aa12a484e40c8d7c,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4455,3038,1195,4233,34.109105,,,false,false
qualitative:lobs_973cc48d12376907f576cf13,live,1,resp_0863328767e6ea98006a6659fef5348193a8a0918abd52f2d3,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4423,3030,1099,4129,38.705595,,,false,false
qualitative:lobs_977739e1747108a24cdaed97,live,1,resp_02eee54e07176cb1006a665a000ef0819792a7b2bee566bf9c,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4477,3038,1014,4052,38.710381,,,false,false
qualitative:lobs_97ebeeb8edfda8cd800808ac,live,1,resp_045c92345e6b6e92006a665a014578819380ef6f91e2572c53,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4482,3039,1029,4068,40.042662,,,false,false
qualitative:lobs_982a77e3393d944971e7b536,live,1,resp_0e943b52e6c609d4006a665a0329f081948f5b6726cd13a374,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4473,3041,1467,4508,45.153409,,,false,false
qualitative:lobs_985ddb7a53fed53c92361fdb,live,1,resp_0427d8267af507f1006a665a07bdf08196a1219a4193a62147,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4487,3048,1611,4659,50.582334,,,false,false
qualitative:lobs_99cf7beb989ae0e4661996fc,live,1,resp_06fbd0cd0d055588006a665a07badc81959b6e8867553d3231,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4492,3040,1799,4839,50.645994,,,false,false
qualitative:lobs_9a37f94fb1db45d1c1492422,live,1,resp_0ee5745577db4e4b006a665a0914fc8197b5334e1f0fe906f6,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4489,3042,1519,4561,50.506135,,,false,false
qualitative:lobs_9a5740356c42c9b72b4b97fc,live,1,resp_0c776059f24f3e9b006a665a0e31408195a2f5b2cd27a06923,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4494,3058,1592,4650,55.960362,,,false,false
qualitative:lobs_9ac3076cd5d6b962469c0361,live,1,resp_002e8b05aee116b9006a665a138ad081978eea06964e6b40c5,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4448,3038,1666,4704,63.161923,,,false,false
qualitative:lobs_9acc212069edc2c6837a841b,live,1,resp_011160558e82b8de006a665a139a088196a4bb7a12c805d911,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4454,3039,1115,4154,58.823960,,,false,false
qualitative:lobs_9ad0a31aa7f75dd280692c72,live,1,resp_0be37753e8a8b051006a665a13c030819581e480bbeb6e4ad6,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4479,3039,981,4020,59.190620,,,false,false
qualitative:lobs_9b50901ca6bd7c4fc68707c0,live,1,resp_05e2128da60a6edf006a665a18fd6c8197b7bf8129f2552ddd,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4484,3044,1581,4625,67.872813,,,false,false
qualitative:lobs_95bdd64c7a0562271046a114,live,2,resp_099e5925eb17d8e8006a665a24fbec8194a6f889c093bb5e7c,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4570,3058,1089,4147,8.922487,,,false,false
qualitative:lobs_968a71b31a8ece8bd353811e,live,2,resp_01b5b2910b7537e3006a665a24fee88195bc607518e42177b7,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,4633,3073,1032,4105,8.532875,StrictValidationError,supporting_quote_not_exact_substring,false,false
qualitative:lobs_9b8d9e069f8dca56660caded,live,1,resp_0d0b2e3605743662006a665a2df5bc819589213575a898fa98,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4474,3043,1435,4478,9.911400,,,false,false
qualitative:lobs_9bf90efa4c1fc0f620cba15e,live,1,resp_08edfc2809f54133006a665a2dfe848193bf685afaa2732b29,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4499,3049,1627,4676,12.395638,,,false,false
qualitative:lobs_9c39f50ba59e2d9c914219c8,live,1,resp_05741a27b1f69327006a665a2defc4819095d4dcff16bca127,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,4466,3039,1165,4204,8.180975,StrictValidationError,supporting_quote_not_exact_substring,false,false
qualitative:lobs_9e3abffd61bedc96934afc19,live,1,resp_01314bc77a7c3a12006a665a2df4cc8195b4ad607decb7d7c9,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4414,3027,1401,4428,9.767922,,,false,false
qualitative:lobs_9f454a74ab2ba08892e0f861,live,1,resp_09dba19a2708af49006a665a36145c8197ad8b695a51934bf4,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4474,3040,974,4014,15.722785,,,false,false
qualitative:lobs_9fcb94e9597ebf527d924ee1,live,1,resp_0b12a842c4b68da3006a665a37a728819698fc3b52e83e5a03,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4471,3042,1582,4624,21.435561,,,false,false
qualitative:lobs_a01941dd528249f0cc7511b5,live,1,resp_024ec3191072b0fd006a665a37cb288193b4cda6d9f6a72ce7,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4440,3031,1060,4091,18.014857,,,false,false
qualitative:lobs_a0e971905118e910f02c9ff3,live,1,resp_044e2af8a0d23dc3006a665a3a40d881949eaf21800d7708e8,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4495,3046,1186,4232,20.666966,,,false,false
qualitative:lobs_a10ed7a3e82f2158d337bda3,live,1,resp_0bda5cd7458ebcda006a665a3d999c8193ad001a8a6e675642,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,4461,3044,989,4033,23.531927,StrictValidationError,supporting_quote_not_exact_substring,false,false
qualitative:lobs_a15a779a92deacedbdfcd926,live,1,resp_0987e8d9d7fb6b21006a665a3fe6f08194b24807d44f23352f,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4475,3036,1691,4727,30.461081,,,false,false
qualitative:lobs_a206d987aef28bff1423dc3d,live,1,resp_0da15f4b438f0a68006a665a428b508195a1f8d7addf451048,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,4443,3033,1476,4509,30.868551,StrictValidationError,weak_attribute_controls_invalid,false,false
qualitative:lobs_a2bec6fe44b58c8d7b480715,live,1,resp_03865e58c1ebbaef006a665a434d888194a82cc235f276b295,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4468,3046,1781,4827,34.470618,,,false,false
qualitative:lobs_a2fdc9862fc1a3a9b7a33b1b,live,1,resp_0b826daeb55269c4006a665a45699c8190927faefacd368bf9,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,4484,3045,999,4044,31.216095,StrictValidationError,weak_attribute_controls_invalid,false,false
qualitative:lobs_a32111d0e07be1a417ac3a00,live,1,resp_03b29bf8c6f61743006a665a4c636c8197a8bbfb0dbd89a80f,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4473,3040,1659,4699,43.031711,,,false,false
qualitative:lobs_a356c97053f6fdf4aaec9366,live,1,resp_07a88dd5dd5a748d006a665a4cbed88194850e27b7fa317335,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4430,3034,940,3974,38.395579,,,false,false
qualitative:lobs_a3c32b82733a2566f43c022b,live,1,resp_0ce49982a1d35109006a665a4d11a0819481fd816ea6dc27b4,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4498,3043,1545,4588,43.097372,,,false,false
qualitative:lobs_a3f24259fc29ffa98c18cc71,live,1,resp_09c5f06ad4f2c032006a665a5061b481979c3db792670970c3,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4476,3040,1626,4666,46.538526,,,false,false
qualitative:lobs_a3fac5b090511423d153e5ad,live,1,resp_000e3dc3c59ef6f6006a665a5447808197864af0ec84f9d5cc,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4455,3039,1675,4714,50.935339,,,false,false
qualitative:lobs_a4db299ae8043d63691cd309,live,1,resp_022eecc065652c2c006a665a58e6808196b81e8470ed07b1bb,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4442,3038,1359,4397,53.831958,,,false,false
qualitative:lobs_a4e52f92b603d10a4ae720e2,live,1,resp_05af47a32c91ec84006a665a58fc148195a12b02149ec9e60f,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4459,3042,1559,4601,54.937218,,,false,false
qualitative:lobs_a50c2c0691f66f4a6463b774,live,1,resp_07bbe4f22b1b4530006a665a5c67a081939341efd24470cf16,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4446,3034,1143,4177,54.853632,,,false,false
qualitative:lobs_a52701b2b034fb49644c4c38,live,1,resp_0e9f8f3fadcdbfe2006a665a60ce8c8190bf22103a6f2ceba2,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4423,3035,1616,4651,61.993387,,,false,false
qualitative:lobs_a58e22e4fe7d9baf76b86909,live,1,resp_05dfe2051c28db69006a665a63bb8c81979348f23f78f8b2a9,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4441,3033,1422,4455,64.553120,,,false,false
qualitative:lobs_a59849b5a39f2e1f87074496,live,1,resp_00032d7e2f5e251b006a665a64d4008195a546cd1752f0d0dd,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4483,3044,1019,4063,67.470809,,,false,false
qualitative:lobs_a5b90c2340967d0bed86a681,live,1,resp_09dab31c0ab324ca006a665a64cf688190a41124c22a96be14,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,4484,3038,1478,4516,64.803821,StrictValidationError,weak_attribute_controls_invalid,false,false
qualitative:lobs_9c39f50ba59e2d9c914219c8,live,2,resp_0cac2634fe302348006a665a717a348195a8d89af03ebc747e,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,4609,3069,1309,4378,9.441443,StrictValidationError,weak_attribute_controls_invalid,false,false
qualitative:lobs_a10ed7a3e82f2158d337bda3,live,2,resp_07b5d0cd80b92969006a665a7189f08196a3f3a504a1d9982f,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4604,3074,1509,4583,12.321776,,,false,false
qualitative:lobs_a206d987aef28bff1423dc3d,live,2,resp_0f64ff17652f8903006a665a71cca081979c43a314ec29d23a,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4586,3063,1135,4198,15.509663,,,false,false
qualitative:lobs_a2fdc9862fc1a3a9b7a33b1b,live,2,resp_00a2ec20e21770d3006a665a717c588195b7662c9fd03a24ce,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4627,3075,1294,4369,8.973171,,,false,false
qualitative:lobs_a5b90c2340967d0bed86a681,live,2,resp_0d599c335124f48a006a665a7a697081968a27290ce47b3368,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4627,3068,1615,4683,20.211060,,,false,false
qualitative:lobs_a70dacb6a5afba7f21ea2093,live,1,resp_08bc56c15d17bff6006a665a85a8c8819594e931a6e25b0fac,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4487,3047,982,4029,6.969897,,,false,false
qualitative:lobs_a746d0ac44fa19a7fd410fca,live,1,resp_0516e5606e752bcc006a665a85a8fc819683947d5ac2cff44d,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4493,3044,1120,4164,7.980779,,,false,false
qualitative:lobs_a8bac322ee72239842bead5f,live,1,resp_0dcdf85ef0af733a006a665a85b1c88195935e75015c39956a,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4451,3040,980,4020,7.619151,,,false,false
qualitative:lobs_a9377b87628af001f68d54a0,live,1,resp_03091bf7137d9033006a665a85aca081959a14ae9eaad7bf88,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4500,3045,1630,4675,13.383799,,,false,false
qualitative:lobs_a938af46dd7fc9371e7ec6e2,live,1,resp_015688ed15091bd2006a665a8c92848190b4fbe7cb0dcff192,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4464,3041,1658,4699,17.356356,,,false,false
qualitative:lobs_a9da8677ddb91811e06c5ae1,live,1,resp_0893a6d863c7132a006a665a8d4b348190903f7b196abd02a8,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4451,3051,1704,4755,19.630203,,,false,false
qualitative:lobs_aa32d97233e694c1b2a41310,live,1,resp_0122e90003f0ed6a006a665a8da0788190b4bd87109fc7ce51,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4484,3043,1090,4133,15.346559,,,false,false
qualitative:lobs_aa7a410a9ff632f7aa3e1050,live,1,resp_0583f5d738292d9c006a665a92fd3c8197b6bf18982d2c7054,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4433,3031,1066,4097,22.198296,,,false,false
qualitative:lobs_aa91625bb4acf1b6735d7c7d,live,1,resp_0c889210b02ecde3006a665a94f944819394d786579f6ec931,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4460,3038,1015,4053,22.278133,,,false,false
qualitative:lobs_aae5aaeb6c48da6c0d1739a2,live,1,resp_01f2c2760713746a006a665a970344819686bcf4d328d3287c,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4480,3044,1007,4051,24.283686,,,false,false
qualitative:lobs_ab4326f8637e97f1adf73313,live,1,resp_0d445efa6e015460006a665a993f608195ba97a2ef8df29698,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4456,3036,1586,4622,29.667383,,,false,false
qualitative:lobs_abcfb923cf01cd4353c71f99,live,1,resp_08bf274d336d2085006a665a9bce448197a44cc5e8e3e825f7,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4502,3058,1413,4471,32.111915,,,false,false
qualitative:lobs_abf0e6333ab7c85676f54497,live,1,resp_005b48959f07f9d0006a665a9be7848193a50ae2a19a28e8f2,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,4423,3029,960,3989,29.667218,StrictValidationError,supporting_quote_not_exact_substring,false,false
qualitative:lobs_aca5835ab2ee1c1eced2d0f0,live,1,resp_091fbaea8462864b006a665a9dedb081948c07a58299367365,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4478,3039,1386,4425,33.417195,,,false,false
qualitative:lobs_acb798ac1cfb231716ea717f,live,1,resp_0b3ed044ddba15ba006a665aa349748190b23313e7e249bc2a,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4504,3044,1487,4531,39.652800,,,false,false
qualitative:lobs_acc0293cc1ece9fa9bfdf4e0,live,1,resp_0fd3ee61da34fb25006a665aa34b1081959752f9513e0808ea,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4491,3043,1515,4558,40.245005,,,false,false
qualitative:lobs_acef12979886c4ed750fb87b,live,1,resp_042e49413363138d006a665aa5d7a48196a4a6bea425f2d88d,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4517,3066,1733,4799,44.213870,,,false,false
qualitative:lobs_ad64208c31137b848657b41e,live,1,resp_09a20b52a1633e2d006a665aa702cc8197a797a28b91ca1e6e,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4493,3038,1086,4124,40.528402,,,false,false
qualitative:lobs_add75fa7672ad2b5882a4c49,live,1,resp_0bccfbc89167b907006a665aad4810819084a7d136eccfa634,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,4496,3059,1150,4209,48.076084,StrictValidationError,supporting_quote_not_exact_substring,false,false
qualitative:lobs_adf3a49bdac962b85a4961be,live,1,resp_016bbd8915cd27cc006a665aaddd8881969e502211eedd72bf,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4516,3049,1657,4706,51.785320,,,false,false
qualitative:lobs_ae7033efa34a6cecbaacf33f,live,1,resp_023e39b44f04a63c006a665aae2cec8195a4f48d976af4297a,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4416,3025,882,3907,46.740492,,,false,false
qualitative:lobs_aeac4da9a91afa992a8b031a,live,1,resp_0ed8c7eb6a6f1ebd006a665ab1d47481958a6e48137ceb0a85,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4485,3044,1057,4101,51.426002,,,false,false
qualitative:lobs_af20a780921ce994637eaf19,live,1,resp_0660d32ff32d84ae006a665ab46f6c81969453970f562b8b18,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4477,3038,1074,4112,54.959581,,,false,false
qualitative:lobs_af84e75e676813aff87d7e55,live,1,resp_015bec1fb9519575006a665ab5adc4819788beeb141a8ec1dc,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4484,3041,1210,4251,56.032218,,,false,false
qualitative:lobs_afb1ee9913dae274825c92bf,live,1,resp_00c16ef5697c4bff006a665ab915dc8190bb7e2786cbea742f,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4450,3031,1381,4412,60.150380,,,false,false
qualitative:lobs_abf0e6333ab7c85676f54497,live,2,resp_0f094bf9732c1e79006a665ac1d6748196ba99eeca52afa4cf,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4566,3059,1542,4601,10.477381,,,false,false
qualitative:lobs_add75fa7672ad2b5882a4c49,live,2,resp_0851c5319060f902006a665ac1e1a88190a64906cf54de9752,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,4639,3089,1870,4959,12.299007,StrictValidationError,supporting_quote_not_exact_substring,false,false
qualitative:lobs_afb45cff6bb583c4a82867ed,live,1,resp_0050f56e59011c62006a665ace2c048195b4e0e50849a2d77c,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4459,3035,1142,4177,7.327420,,,false,false
qualitative:lobs_afbaebf65fd6666feb7e1d14,live,1,resp_0347c8d280efc9eb006a665ace383c8197bb12c7261133e86d,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4458,3036,949,3985,6.284081,,,false,false
qualitative:lobs_afd99dc200eb7fadf8a453c2,live,1,resp_0f7b4d09b83ebe13006a665ace32a08196a117e90bfb8f60a3,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4483,3042,1470,4512,8.989997,,,false,false
qualitative:lobs_b1669a8a6617915a9734f0f0,live,1,resp_048f371a3b2a96e6006a665ace345881958dc09d729de2f9dd,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4466,3042,1526,4568,9.272720,,,false,false
qualitative:lobs_b2ffd925489ad34edb284b02,live,1,resp_09423e3d1b41ec6c006a665ad46f74819485b6e55687a4b09b,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4501,3038,1057,4095,13.712598,,,false,false
qualitative:lobs_b32deaf4f9666278f93edd50,live,1,resp_0e19f8fee98fc062006a665ad57d048194b453b2aca40b12cd,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4425,3030,1483,4513,16.832701,,,false,false
qualitative:lobs_b3ee2db3f3a0aabb224d611b,live,1,resp_0e5611be155de221006a665ad791348194acadeb1879c727bb,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4492,3039,1655,4694,20.198288,,,false,false
qualitative:lobs_b59c28583738bae6bccde7f7,live,1,resp_0197218cf74576aa006a665ad7628481909248d548912ab9bf,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,4492,3051,1122,4173,16.398088,StrictValidationError,supporting_quote_not_exact_substring,false,false
qualitative:lobs_b631228431a5733ed33a6f33,live,1,resp_005528b8792aed71006a665adbd3bc8194ba330867d9e7377c,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,4440,3037,1495,4532,22.891996,StrictValidationError,weak_attribute_controls_invalid,false,false
qualitative:lobs_b66ce28bf3d8d679c8ba30f7,live,1,resp_05bdb22c72c860f6006a665ade85fc8196bd5ffa71d0f5288a,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4478,3045,1082,4127,23.251737,,,false,false
qualitative:lobs_b6b5686df5996fd526b9673c,live,1,resp_02c14e40d242be19006a665adef6408194be8350645fa23f19,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,4446,3035,1446,4481,26.074533,StrictValidationError,supporting_quote_not_exact_substring,false,false
qualitative:lobs_b80b6a45c07dfb69618d7480,live,1,resp_0cab75935acca884006a665ae26c6c819384fc17a3d5bfd682,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4491,3044,1221,4265,29.747756,,,false,false
qualitative:lobs_b9506d9547b576460c9156c5,live,1,resp_0fe4e1da2e626059006a665ae51dfc8195bde8d6129db668e9,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4484,3040,1604,4644,37.441735,,,false,false
qualitative:lobs_b9e7e5a6d8e658400fb94bb4,live,1,resp_04e5140995b3eb56006a665ae55c2c819088a29c8b80aee0ae,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4408,3029,991,4020,30.110757,,,false,false
qualitative:lobs_baa2b2933f95f0952c4d5e5c,live,1,resp_05c3f9e38dfc841d006a665ae8343c8190918d8f7e53cc4367,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,4457,3040,1535,4575,35.960436,StrictValidationError,weak_attribute_controls_invalid,false,false
qualitative:lobs_baa39a3ee8d436d9cb384ad2,live,1,resp_0d446d8b5844d0cb006a665aebdd88819580fd6b22854669f9,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4454,3037,968,4005,37.500512,,,false,false
qualitative:lobs_bad70b57464a4f578fddada5,live,1,resp_04e855324019bd82006a665aec397c819487b0e2fc91b5ce17,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4477,3043,1642,4685,40.272932,,,false,false
qualitative:lobs_bb580cc8f6ed01dcb4c94361,live,1,resp_0e70af6b629504bb006a665af20fd881948ad1395cfdf3ac01,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,4464,3038,1078,4116,43.059954,StrictValidationError,supporting_quote_not_exact_substring,false,false
qualitative:lobs_bb631003d77687b4db8ca253,live,1,resp_0bdee33f76fd8973006a665af392148196bb258aeb29dfe01a,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4486,3039,1570,4609,47.226948,,,false,false
qualitative:lobs_bcb39ebc72e49951851ac1cd,live,1,resp_0f6817c201c302eb006a665af3a740819085fcb9ee6c388e98,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,4485,3040,1435,4475,46.916663,StrictValidationError,weak_attribute_controls_invalid,false,false
qualitative:lobs_bcc2454b37c7eaf27ef624aa,live,1,resp_0a92ce876c5ec650006a665af664748194ac39429983f27314,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4490,3047,1391,4438,49.587565,,,false,false
qualitative:lobs_bcf614863c1283ef21f50f09,live,1,resp_06f30c1d3fe5393a006a665af941d881959c1bf3edeca55086,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,4411,3025,928,3953,52.176762,StrictValidationError,supporting_quote_not_exact_substring,false,false
qualitative:lobs_bcfe48dc63b56e7e98e9dd7c,live,1,resp_0afdab0a1eb0f2b8006a665afd07f08196a1afa9c5be0138a6,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4500,3047,1231,4278,55.178774,,,false,false
