span_id,rating_id,source_id,retained_source_id,municipality,state,region,source_family,source_title,source_locator,cba_non_cba_hint,evidence_category,exact_span_text,short_paraphrase,side_classification,rating_direction_bucket,evidence_quality_score,report_usability_bucket,line_offset,character_start_offset,character_end_offset,claim_boundary,audit_universe,market_or_comparability_pressure_strength,primary_mechanism_subtype,mechanism_subtypes,wage_pressure_pathway,audit_disposition
B4X2500SPAN-20260730-a036cb506f6375e6d8e68848,B4X2500-RATING-20260730-29f29c2218549ce19ad73d5c,B4X2500LIVE-20260729-007962,B4X2500SRD-20260730-9047215f3f4c5fc0f9d4,Village of Grosse Pointe Shores,MI,Midwest,mou_or_memorandum,Signed and Sealed 2021 (#37) — Grosse Pointe Shores Public Safety Officers Association,https://poam.net/signed-and-sealed/signed-sealed-2021,non_cba_or_other_hint,market_or_comparability_context,"Signing Bonus: $1,500 retention stipend, effective Date of Award","The passage references market, comparison, recruitment, or retention context.",safety,not_applicable,4,pi_report_core_finding_ready,123,2508,2573,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,4,retention,retention,turnover or retention concerns are offered as a justification for changing compensation,report_usable_direct
B4X2500SPAN-20260730-50ce32aa29c44eafee1978fb,B4X2500-RATING-20260730-88f70505ab53061988e2d5a0,B4X2500LIVE-20260729-005477,B4X2500SRD-20260730-f558425f993bab90d763,Bagley,MN,Midwest,cba,"Labor Agreement (City of Bagley and LELS Local #481) — Effective January 1, 2023 through December 31, 2025",https://static1.squarespace.com/static/66b147b5fbc8bf54fa5072be/t/69c47a89052c6f76a9ecd5bc/1774484107463/ActiveContract+-+Bagley+PD+12-31-2025+.pdf,cba_hint,market_or_comparability_context,(Based on a Current-Year Market Adjustment) I N/A :,"The passage references market, comparison, recruitment, or retention context.",unclear,neutral_or_general,2,pi_report_context_only,749,38266,38318,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,1,market_comparability,market_comparability,external wage benchmarks or comparable jurisdictions are used to frame compensation decisions,documentary_context_only
B4X2500SPAN-20260730-56cee0899539c28060ffc149,B4X2500-RATING-20260730-a158898d7079defa7c578a65,B4X2500LIVE-20260729-000492,B4X2500SRD-20260730-de1c4bc34a09f6722e25,Belgrade,MN,Midwest,wage_schedule,Personnel Policies and Procedure Manual (Belgrade/Brooten Police Department),https://belgrademn.com/vertical/sites/%7BE1E34EF6-0E2A-42B5-A643-A7CDE5521CC4%7D/uploads/Personnel_Policies_BBPD.pdf,non_cba_or_other_hint,market_or_comparability_context,"transfer, recruitment, selection, lay-off, disciplinary action, termination, compensation, and","The passage references market, comparison, recruitment, or retention context.",safety,neutral_or_general,2,pi_report_context_only,40,2100,2195,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,1,recruitment,recruitment,difficulty attracting qualified personnel is offered as a justification for changing compensation,report_usable_direct
B4X2500SPAN-20260730-3c786ece49c8fe6fe9fe27df,B4X2500-RATING-20260730-55679c01238b1dc77ec1927c,B4X2500LIVE-20260729-007978,B4X2500SRD-20260730-7f0c2dec23724659e87a,Bemidji,MN,Midwest,other_local_government_pay_policy,"City Manager’s Office memo + resolutions in City Council packet: Union Contracts 2025-2027 (IUOE Local 49 / public works, parks, streets and utility bargaining unit)",https://ci.bemidji.mn.us/vertical/sites/%7BDC40720D-A823-4643-91CD-6456402D11F6%7D/uploads/03-17-2025_CC_PacketREV2.pdf,non_cba_or_other_hint,market_or_comparability_context,"burnout, and enhance public safety by providing financial support for hiring, recruiting, and","The passage references market, comparison, recruitment, or retention context.",non_safety,safety_advantage,2,pi_report_context_only,756,29760,29854,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,1,recruitment,recruitment,difficulty attracting qualified personnel is offered as a justification for changing compensation,documentary_context_only
B4X2500SPAN-20260730-c8af8cfcbbcade86c96d4fae,B4X2500-RATING-20260730-1981187a764f5426a33878b2,B4X2500LIVE-20260729-007978,B4X2500SRD-20260730-7f0c2dec23724659e87a,Bemidji,MN,Midwest,other_local_government_pay_policy,"City Manager’s Office memo + resolutions in City Council packet: Union Contracts 2025-2027 (IUOE Local 49 / public works, parks, streets and utility bargaining unit)",https://ci.bemidji.mn.us/vertical/sites/%7BDC40720D-A823-4643-91CD-6456402D11F6%7D/uploads/03-17-2025_CC_PacketREV2.pdf,non_cba_or_other_hint,market_or_comparability_context,"SAFER Grants offer financial assistance to fire departments for hiring, recruiting, and retaining","The passage references market, comparison, recruitment, or retention context.",non_safety,neutral_or_general,2,pi_report_context_only,761,30045,30143,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,1,recruitment,recruitment|retention,difficulty attracting qualified personnel is offered as a justification for changing compensation,documentary_context_only
B4X2500SPAN-20260730-7d2c177bf5f0d273fac0ec81,B4X2500-RATING-20260730-19d6b2172caf6241fdd51aa5,B4X2500LIVE-20260729-000493,B4X2500SRD-20260730-17bc598dff5c17d31658,Blackduck,MN,Midwest,agenda_packet_or_minutes,"BLACKDUCK CITY COUNCIL MEETING — MONDAY JANUARY 8TH, 2018 (MINUTES) [Includes Final approval of 2018 City of Blackduck Employee wage scales]",https://blackduckmn.com/wp-content/uploads/2022/04/2018.02.05-Agenda.pdf,non_cba_or_other_hint,non_base_compensation,Regas informed the towns that the State Retention Stipend is paid,The passage references a non-base compensation component for later review.,unclear,not_applicable,2,pi_report_context_only,523,28438,28505,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,1,retention,retention,turnover or retention concerns are offered as a justification for changing compensation,documentary_context_only
B4X2500SPAN-20260730-4be9b48013c23ad1f8e805bf,B4X2500-RATING-20260730-881bdb92282d784ea2ef7c2d,B4X2500LIVE-20260729-005483,B4X2500SRD-20260730-45167c450fba4b045a43,Blooming Prairie,MN,Midwest,cba,ActiveContract - Blooming Prarie 12-31-2026 (LELS listing; source PDF blocked/unreadable),https://static1.squarespace.com/static/66b147b5fbc8bf54fa5072be/t/69bb4223f0498036cc8eee5f/1773879843694/ActiveContract+-+Blooming+Prarie+12-31-2026.pdf,cba_hint,market_or_comparability_context,leave employment in good standing shall be paid the retention incentive.,"The passage references market, comparison, recruitment, or retention context.",unclear,neutral_or_general,2,pi_report_context_only,550,35569,35641,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,1,retention,retention,turnover or retention concerns are offered as a justification for changing compensation,documentary_context_only
B4X2500SPAN-20260730-a8286d54bdeaac30b041c433,B4X2500-RATING-20260730-eb2a7ca6eed81e0ad8d36935,B4X2500LIVE-20260729-005483,B4X2500SRD-20260730-45167c450fba4b045a43,Blooming Prairie,MN,Midwest,cba,ActiveContract - Blooming Prarie 12-31-2026 (LELS listing; source PDF blocked/unreadable),https://static1.squarespace.com/static/66b147b5fbc8bf54fa5072be/t/69bb4223f0498036cc8eee5f/1773879843694/ActiveContract+-+Blooming+Prarie+12-31-2026.pdf,cba_hint,market_or_comparability_context,RETENTION INCENTIVE:,"The passage references market, comparison, recruitment, or retention context.",unclear,not_applicable,2,pi_report_context_only,545,35171,35193,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,1,retention,retention,turnover or retention concerns are offered as a justification for changing compensation,documentary_context_only
B4X2500SPAN-20260730-ee0723c6d0814e37e29e6698,B4X2500-RATING-20260730-9d485b14e9f262da3087f19e,B4X2500LIVE-20260729-005483,B4X2500SRD-20260730-45167c450fba4b045a43,Blooming Prairie,MN,Midwest,cba,ActiveContract - Blooming Prarie 12-31-2026 (LELS listing; source PDF blocked/unreadable),https://static1.squarespace.com/static/66b147b5fbc8bf54fa5072be/t/69bb4223f0498036cc8eee5f/1773879843694/ActiveContract+-+Blooming+Prarie+12-31-2026.pdf,cba_hint,mixed_quantitative_qualitative,"the Retention Incentive effective January 1st, 2031.",The passage combines a raw compensation term with possible wage-setting context for later review.,unclear,neutral_or_general,3,downstream_normalization_needed,547,35289,35341,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,2,retention,retention,turnover or retention concerns are offered as a justification for changing compensation,documentary_context_only
B4X2500SPAN-20260730-7a9d9df0cf72ff4337a81515,B4X2500-RATING-20260730-4a1ad595b7eadec4f244fc6b,B4X2500LIVE-20260729-007987,B4X2500SRD-20260730-d2ad12f1a5c5895ed1ea,Columbus,MN,Midwest,compensation_study,Classification and Compensation Study (Item D.4(b) — Attachment 1),https://columbusmn.gov/vertical/sites/%7B3E6BBFCC-1CDD-4B18-AFB1-2CB97872D422%7D/uploads/07-09-2025_D.4%28b%29_Attachment_1_-_Classification_and_Wage_Study.pdf,non_cba_or_other_hint,market_or_comparability_context,Market Comparison,"The passage references market, comparison, recruitment, or retention context.",unclear,neutral_or_general,2,pi_report_context_only,192,6591,6609,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,1,general_market_or_staffing_context,general_market_or_staffing_context,"the record was rated as market/staffing context, but the bounded text does not establish a specific labor-market pressure pathway",exclude_false_positive
B4X2500SPAN-20260730-dd9590fbebfd1fc94502b5d7,B4X2500-RATING-20260730-632a8f2760863221fcb30290,B4X2500LIVE-20260729-007987,B4X2500SRD-20260730-d2ad12f1a5c5895ed1ea,Columbus,MN,Midwest,compensation_study,Classification and Compensation Study (Item D.4(b) — Attachment 1),https://columbusmn.gov/vertical/sites/%7B3E6BBFCC-1CDD-4B18-AFB1-2CB97872D422%7D/uploads/07-09-2025_D.4%28b%29_Attachment_1_-_Classification_and_Wage_Study.pdf,non_cba_or_other_hint,market_or_comparability_context, Market Comparison,"The passage references market, comparison, recruitment, or retention context.",unclear,neutral_or_general,2,pi_report_context_only,225,7801,7821,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,1,general_market_or_staffing_context,general_market_or_staffing_context,"the record was rated as market/staffing context, but the bounded text does not establish a specific labor-market pressure pathway",exclude_false_positive
B4X2500SPAN-20260730-19608bd578eb62523db839a6,B4X2500-RATING-20260730-9b7aa4edd0643fb0caa0fe72,B4X2500LIVE-20260729-005510,B4X2500SRD-20260730-01cd627c7e396c33f449,Fertile,MN,Midwest,agenda_packet_or_minutes,"Fertile City Council Minutes (Dec. 13, 2021) — wage scale presented for final approval; move employees to wage steps on Jan. 1, 2022",https://webgen1files1.revize.com/fertilemn/Documents/About%20Us/City%20Hall/Meeting%20Minutes/2021/Dec%2013%2021%20minutes.pdf,non_cba_or_other_hint,market_or_comparability_context,"$105,000 for the use of retainage or recruitment of staff.","The passage references market, comparison, recruitment, or retention context.",unclear,neutral_or_general,3,pi_report_supporting_example,45,2982,3040,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,2,recruitment,recruitment|retention,difficulty attracting qualified personnel is offered as a justification for changing compensation,documentary_context_only
B4X2500SPAN-20260730-b4d7b972140b654a74fb5268,B4X2500-RATING-20260730-21adb087436de77944502811,B4X2500LIVE-20260729-008005,B4X2500SRD-20260730-24528af5b6ab3842b970,Fosston,MN,Midwest,agenda_packet_or_minutes,Minutes of the Proceedings of the City Council of the City of Fosston — Council considered approval of wage adjustments for the Police Department,https://fosston.com/vertical/sites/%7B1EB86529-A6AE-4CAA-81A1-4B15B4D47527%7D/uploads/January_16__2024_minutes_CH_edits.pdf,non_cba_or_other_hint,market_or_comparability_context,Police Department wages accordingly to attract & retain qualified staff.,"The passage references market, comparison, recruitment, or retention context.",safety,non_safety_advantage,2,pi_report_context_only,584,21079,21151,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,1,recruitment,recruitment|retention,difficulty attracting qualified personnel is offered as a justification for changing compensation,report_usable_direct
