span_id,rating_id,source_id,retained_source_id,municipality,state,region,source_family,source_title,source_locator,cba_non_cba_hint,evidence_category,exact_span_text,short_paraphrase,side_classification,rating_direction_bucket,evidence_quality_score,report_usability_bucket,line_offset,character_start_offset,character_end_offset,claim_boundary,audit_universe,bargaining_power_signal_strength,strike_or_no_strike_constraint_strength,primary_mechanism_subtype,mechanism_subtypes,wage_pressure_pathway,audit_disposition
B4X2500SPAN-20260730-22ef3f4c4b99c8cafc8851b5,B4X2500-RATING-20260730-9d282c5952a14b41a7949352,B4X2500LIVE-20260729-009887,B4X2500SRD-20260730-b7ca8e7008bd988fd87e,Paonia,CO,West,budget_or_pay_plan,Town of Paonia Personnel Policy Manual (model draft; compensation administration/pay plan description),https://townofpaonia.co/town-of-paonia-personnel-manual.pdf,non_cba_or_other_hint,bargaining_or_arbitration_context,"statutes and ordinances, or any applicable collective bargaining agreement, then","The passage references bargaining, impasse, factfinding, or arbitration context.",unclear,neutral_or_general,2,pi_report_context_only,223,10341,10422,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_bargaining_or_strike_positive,1,0,collective_bargaining,collective_bargaining,"bilateral negotiation can set base wages, non-base compensation, and implementation timing",documentary_context_only
B4X2500SPAN-20260730-a601bb066fa3f40ca652be89,B4X2500-RATING-20260730-6ffa4ec06f34c0d08235d54c,B4X2500LIVE-20260729-009887,B4X2500SRD-20260730-b7ca8e7008bd988fd87e,Paonia,CO,West,budget_or_pay_plan,Town of Paonia Personnel Policy Manual (model draft; compensation administration/pay plan description),https://townofpaonia.co/town-of-paonia-personnel-manual.pdf,non_cba_or_other_hint,bargaining_or_arbitration_context,"peace officer removal protections, a collective bargaining","The passage references bargaining, impasse, factfinding, or arbitration context.",unclear,neutral_or_general,2,pi_report_context_only,3688,207615,207675,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_bargaining_or_strike_positive,1,0,collective_bargaining,collective_bargaining,"bilateral negotiation can set base wages, non-base compensation, and implementation timing",documentary_context_only
B4X2500SPAN-20260730-8cc00ff2039b3d724c388742,B4X2500-RATING-20260730-59b0b95f89c41eb25ea4db25,B4X2500LIVE-20260729-009898,B4X2500SRD-20260730-8ed9ba4ef7c37e17bdeb,Yampa,CO,West,wage_schedule,Resolution 2025-14 – 2026 Salary Schedule (A Resolution Adopting an Updated Employee Salary Schedule; included as Appendix R in the Town of Yampa Personnel Policies & Procedures Handbook),https://townofyampa.com/vertical/sites/%7B23C43B37-68F4-4698-8614-E6D418B8FFB3%7D/uploads/Board_Packet_12-3-2025_v3.pdf,non_cba_or_other_hint,bargaining_or_arbitration_context,to negotiation and the fire department may be able to leverage different grants that municipalities are not able to access.,"The passage references bargaining, impasse, factfinding, or arbitration context.",safety,non_safety_advantage,2,pi_report_context_only,1510,67447,67571,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_bargaining_or_strike_positive,1,0,general_bargaining_or_dispute_context,general_bargaining_or_dispute_context,the record provides general bargaining/dispute context but does not identify a precise wage-setting pathway,exclude_false_positive
B4X2500SPAN-20260730-392f1650aef9dea813d9cdc3,B4X2500-RATING-20260730-d84afc418a4f6ee14840158d,B4X2500LIVE-20260729-005984,B4X2500SRD-20260730-9334a8a76d23da434cc6,Andover,CT,Northeast,mou_or_memorandum,Board of Selectmen Packet (2/17/23): AFSCME/COUNCIL 4 Official Grievance Form (references Collective Bargaining Agreement section 3.4 and mentions a MOU signed by both parties),https://andoverconnecticut.org/sites/g/files/vyhlif5346/f/events/2.17.23_board_of_selectmen-_special_meeting_packet.pdf,non_cba_or_other_hint,bargaining_or_arbitration_context,bargaining unit overtime work in violation of the Collective Bargaining Agreement.,"The passage references bargaining, impasse, factfinding, or arbitration context.",non_safety,not_applicable,2,pi_report_context_only,275,10347,10430,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_bargaining_or_strike_positive,1,0,collective_bargaining,collective_bargaining,"bilateral negotiation can set base wages, non-base compensation, and implementation timing",documentary_context_only
B4X2500SPAN-20260730-5e279b8903648966090a5c8b,B4X2500-RATING-20260730-1591fe616c0de5001f60dbe7,B4X2500LIVE-20260729-005984,B4X2500SRD-20260730-9334a8a76d23da434cc6,Andover,CT,Northeast,mou_or_memorandum,Board of Selectmen Packet (2/17/23): AFSCME/COUNCIL 4 Official Grievance Form (references Collective Bargaining Agreement section 3.4 and mentions a MOU signed by both parties),https://andoverconnecticut.org/sites/g/files/vyhlif5346/f/events/2.17.23_board_of_selectmen-_special_meeting_packet.pdf,non_cba_or_other_hint,non_base_compensation,bargaining unit overtime work in violation of the Collective Bargaining Agreement.,The passage references a non-base compensation component for later review.,non_safety,not_applicable,2,pi_report_context_only,56,1501,1584,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_bargaining_or_strike_positive,1,0,collective_bargaining,collective_bargaining,"bilateral negotiation can set base wages, non-base compensation, and implementation timing",documentary_context_only
B4X2500SPAN-20260730-7678b6c1d84b65bc02968e72,B4X2500-RATING-20260730-2c98761af000fd50a14fc583,B4X2500LIVE-20260729-005983,B4X2500SRD-20260730-29c81b459fb775710dbd,Andover,CT,Northeast,cba,Board of Selectmen Packet (7/24/24): Terms agreed for 4-year collective bargaining agreement (Assessor/Assistant Assessor/Tax Collector) - wage/benefit goals,https://andoverconnecticut.org/sites/g/files/vyhlif5346/f/events/7.24.24_bof_packet.pdf,cba_hint,bargaining_or_arbitration_context,Line the town Union contracts up with the AES collective bargaining unit for contribution to % Medical,"The passage references bargaining, impasse, factfinding, or arbitration context.",unclear,neutral_or_general,2,pi_report_context_only,1025,42223,42326,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_bargaining_or_strike_positive,1,0,collective_bargaining,collective_bargaining,"bilateral negotiation can set base wages, non-base compensation, and implementation timing",documentary_context_only
B4X2500SPAN-20260730-b0f291c1ec623bd8f14acf09,B4X2500-RATING-20260730-edf56adcb88e3f9dc85c449b,B4X2500LIVE-20260729-005983,B4X2500SRD-20260730-29c81b459fb775710dbd,Andover,CT,Northeast,cba,Board of Selectmen Packet (7/24/24): Terms agreed for 4-year collective bargaining agreement (Assessor/Assistant Assessor/Tax Collector) - wage/benefit goals,https://andoverconnecticut.org/sites/g/files/vyhlif5346/f/events/7.24.24_bof_packet.pdf,cba_hint,bargaining_or_arbitration_context,"Basic terms for the collective bargaining Agreement 4 year contract with Assessor, Assistant Assessor,","The passage references bargaining, impasse, factfinding, or arbitration context.",unclear,not_applicable,2,pi_report_context_only,1020,42093,42196,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_bargaining_or_strike_positive,1,0,collective_bargaining,collective_bargaining,"bilateral negotiation can set base wages, non-base compensation, and implementation timing",documentary_context_only
B4X2500SPAN-20260730-b8864e5cb5adc6634212a680,B4X2500-RATING-20260730-3a750c91dd47fb9724a2c407,B4X2500LIVE-20260729-005984,B4X2500SRD-20260730-9334a8a76d23da434cc6,Andover,CT,Northeast,mou_or_memorandum,Board of Selectmen Packet (2/17/23): AFSCME/COUNCIL 4 Official Grievance Form (references Collective Bargaining Agreement section 3.4 and mentions a MOU signed by both parties),https://andoverconnecticut.org/sites/g/files/vyhlif5346/f/events/2.17.23_board_of_selectmen-_special_meeting_packet.pdf,non_cba_or_other_hint,non_base_compensation,bargaining unit overtime work in violation of the Collective Bargaining Agreement.,The passage references a non-base compensation component for later review.,non_safety,not_applicable,2,pi_report_context_only,168,5972,6055,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_bargaining_or_strike_positive,1,0,collective_bargaining,collective_bargaining,"bilateral negotiation can set base wages, non-base compensation, and implementation timing",documentary_context_only
B4X2500SPAN-20260730-f0b2ef6a4776bc20166ba593,B4X2500-RATING-20260730-6b4913c961d33ca3c34f5e37,B4X2500LIVE-20260729-005983,B4X2500SRD-20260730-29c81b459fb775710dbd,Andover,CT,Northeast,cba,Board of Selectmen Packet (7/24/24): Terms agreed for 4-year collective bargaining agreement (Assessor/Assistant Assessor/Tax Collector) - wage/benefit goals,https://andoverconnecticut.org/sites/g/files/vyhlif5346/f/events/7.24.24_bof_packet.pdf,cba_hint,bargaining_or_arbitration_context,"for funding in the total amount of $83,500 after successful contract negotiations and execution.","The passage references bargaining, impasse, factfinding, or arbitration context.",unclear,neutral_or_general,2,pi_report_context_only,932,35915,36011,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_bargaining_or_strike_positive,1,0,collective_bargaining,collective_bargaining,"bilateral negotiation can set base wages, non-base compensation, and implementation timing",documentary_context_only
B4X2500SPAN-20260730-70b83a1f1163f06219f1e905,B4X2500-RATING-20260730-1f7da0d21ff13e907e6911b2,B4X2500LIVE-20260729-003497,B4X2500SRD-20260730-992303cb313467de789c,Bethlehem,CT,Northeast,cba,Town of Bethlehem Financial Policy & Procedure Manual (Personnel/Payroll section excerpts; wage and salary adjustments approval process),https://bethlehemct.org/vertical/Sites/%7B5308EA3E-1589-494E-AA0B-0BABEF8025FD%7D/uploads/Policy_and_Procedure_Manual_Final_10-20-20_%281%281%29.pdf,cba_hint,bargaining_or_arbitration_context,"Unless otherwise required by a collective bargaining agreement or other state or federal requirement,","The passage references bargaining, impasse, factfinding, or arbitration context.",unclear,neutral_or_general,2,pi_report_context_only,441,18979,19081,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_bargaining_or_strike_positive,1,0,collective_bargaining,collective_bargaining,"bilateral negotiation can set base wages, non-base compensation, and implementation timing",documentary_context_only
B4X2500SPAN-20260730-035f08de04f4e7bbb0575d52,B4X2500-RATING-20260730-cb89db82f3fc9ddb4b9f8d1d,B4X2500LIVE-20260729-003503,B4X2500SRD-20260730-466e30b6ebb28dc7e336,Marlborough,CT,Northeast,wage_schedule,"Collective Bargaining Agreement Between the Town of Marlborough and National Association of Government Employees (NAGE) (Effective July 1, 2024 through June 30, 2027)",https://cms2.revize.com/revize/marlborough/Collective%20Bargaining%20Agreement%20Between%20the%20Town%20of%20Marlborough%20and%20National%20Association%20of%20Government%20Employees%20%28NAGE%29%20July%202024%20-%20June%202027.pdf,non_cba_or_other_hint,bargaining_or_arbitration_context,COLLECTIVE BARGAINING AGREEMENT,"The passage references bargaining, impasse, factfinding, or arbitration context.",unclear,not_applicable,2,pi_report_context_only,1,0,32,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_bargaining_or_strike_positive,1,0,collective_bargaining,collective_bargaining,"bilateral negotiation can set base wages, non-base compensation, and implementation timing",documentary_context_only
B4X2500SPAN-20260730-1b68ee6ca48e5db230daee47,B4X2500-RATING-20260730-fb58d182f50dbef288e485f4,B4X2500LIVE-20260729-003503,B4X2500SRD-20260730-466e30b6ebb28dc7e336,Marlborough,CT,Northeast,wage_schedule,"Collective Bargaining Agreement Between the Town of Marlborough and National Association of Government Employees (NAGE) (Effective July 1, 2024 through June 30, 2027)",https://cms2.revize.com/revize/marlborough/Collective%20Bargaining%20Agreement%20Between%20the%20Town%20of%20Marlborough%20and%20National%20Association%20of%20Government%20Employees%20%28NAGE%29%20July%202024%20-%20June%202027.pdf,non_cba_or_other_hint,qualitative_mechanism,NO STRIKE,The passage describes a possible wage-setting or employment-rule mechanism for later review.,unclear,not_applicable,2,pi_report_context_only,278,12519,12529,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_bargaining_or_strike_positive,0,1,strike_or_no_strike,strike_or_no_strike|collective_bargaining,"strike, no-strike, work-stoppage, or lockout rules shape bargaining leverage and constraints without identifying a wage direction",documentary_context_only
B4X2500SPAN-20260730-26290ad219d035e0ad162032,B4X2500-RATING-20260730-5d06ccf78b674094b72b8ec2,B4X2500LIVE-20260729-003503,B4X2500SRD-20260730-466e30b6ebb28dc7e336,Marlborough,CT,Northeast,wage_schedule,"Collective Bargaining Agreement Between the Town of Marlborough and National Association of Government Employees (NAGE) (Effective July 1, 2024 through June 30, 2027)",https://cms2.revize.com/revize/marlborough/Collective%20Bargaining%20Agreement%20Between%20the%20Town%20of%20Marlborough%20and%20National%20Association%20of%20Government%20Employees%20%28NAGE%29%20July%202024%20-%20June%202027.pdf,non_cba_or_other_hint,bargaining_or_arbitration_context,rate of pay for the position to interest arbitration.,"The passage references bargaining, impasse, factfinding, or arbitration context.",unclear,neutral_or_general,2,pi_report_context_only,182,7876,7930,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_bargaining_or_strike_positive,1,0,interest_arbitration,interest_arbitration|collective_bargaining,third-party impasse resolution can determine or recommend prospective compensation terms,report_usable_direct
