absolute_difference,aggressive_tier,caveat,claim_links,corroboration_status,direction,duplicate_representations,formula,magnitude,municipality,non_safety_value,pay_basis,percentage_difference,period,ratio,raw_values,relaxation_rule,result_id,safety_value,semantic_outcome,source_basis,source_coordinates,source_count,source_ids,source_record_id,state,strict_eligibility,unit_type
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,,not_corroborated,not_calculated,,,,,,,,,,"[""$28,162.50""]",BASIS-X,AGGRES-5d5dbc20491a0949b490d62b,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""288393"", ""character_start"": ""288383"", ""column"": """", ""page"": """", ""row"": """", ""section"": ""1505"", ""table_id"": """"}",1,EXTSOURCE-9d68b6297be3091d2927cf03,EXTRECON-12260fef2bf2fa903c2ca545,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,MECH-03,not_corroborated,not_calculated,,,,,,,,,,"[""2025""]",BASIS-X,AGGRES-0c4110621c981d0138b26299,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""1276"", ""character_start"": ""1272"", ""column"": """", ""page"": """", ""row"": """", ""section"": ""16"", ""table_id"": """"}",1,EXTSOURCE-c1d4abf626fd4fa2aa095708,EXTRECON-45529a32d02822b9b2c5cc47,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,,not_corroborated,not_calculated,,,,,,,,,,"[""2018""]",BASIS-X,AGGRES-d4ecf2b7f9aea6ae0393637f,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""127197"", ""character_start"": ""127193"", ""column"": """", ""page"": ""91"", ""row"": """", ""section"": """", ""table_id"": """"}",1,EXTSOURCE-fb986a704e294cafb1df74a5,EXTRECON-67e40cabec57bed38d5a6ba7,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,,not_corroborated,not_calculated,,,,,,,,,,"[""2018""]",BASIS-X,AGGRES-c1a7624c8b57c9b72be5a351,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""167741"", ""character_start"": ""167737"", ""column"": """", ""page"": ""123"", ""row"": """", ""section"": """", ""table_id"": """"}",1,EXTSOURCE-fb986a704e294cafb1df74a5,EXTRECON-5ddcd977c6f154a719273267,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,MECH-03,not_corroborated,not_calculated,,,,,,,,,,"[""$5,000""]",BASIS-X,AGGRES-d6e110b1423bae0de6040f4c,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""1356159"", ""character_start"": ""1356153"", ""column"": """", ""page"": """", ""row"": """", ""section"": ""1"", ""table_id"": """"}",1,EXTSOURCE-380d21029a2ad187af12c1d5,EXTRECON-c3384023a771b06b87609685,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,,not_corroborated,not_calculated,,,,,,,,,,"[""$35.00""]",BASIS-X,AGGRES-66f322ff676e9d517cdef440,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""37556"", ""character_start"": ""37550"", ""column"": """", ""page"": ""15"", ""row"": """", ""section"": """", ""table_id"": """"}",1,EXTSOURCE-2c9fc6c464cf2ed86e246095,EXTRECON-80aef4b01f7e5a0527659510,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,MECH-03,not_corroborated,not_calculated,,,,,,,,,,"[""$317,165""]",BASIS-X,AGGRES-389e4d520f6162b89fbe2aeb,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""434372"", ""character_start"": ""434364"", ""column"": """", ""page"": ""278"", ""row"": """", ""section"": """", ""table_id"": """"}",1,EXTSOURCE-3b02c5d3da62f050cc122b96,EXTRECON-5dd11cbf2b6a2c2154278106,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,,not_corroborated,not_calculated,,,,,,,,,,"[""Annual Hourly""]",BASIS-X,AGGRES-25e3998561a8ad6d0aa5aba2,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": """", ""character_start"": """", ""column"": ""3"", ""page"": """", ""row"": ""5"", ""section"": """", ""table_id"": ""html_table_1""}",1,EXTSOURCE-be3d000aaacb9fc0fb388058,EXTRECON-105cc831be4206c18393760d,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,,not_corroborated,not_calculated,,,,,,,,,,"[""50%""]",BASIS-X,AGGRES-c29209a074aa6fbbe607aa27,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""80353"", ""character_start"": ""80350"", ""column"": """", ""page"": ""34"", ""row"": """", ""section"": """", ""table_id"": """"}",1,EXTSOURCE-0470d4c8343e8b77e8e2e2e6,EXTRECON-19907fb3d83df81a359153ee,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,,not_corroborated,not_calculated,,,,,,,,,,"[""50%""]",BASIS-X,AGGRES-8a2482a93f93ee4c69317637,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""79316"", ""character_start"": ""79313"", ""column"": """", ""page"": ""33"", ""row"": """", ""section"": """", ""table_id"": """"}",1,RMSRD-20260802-cc52fc4eddeb639d57fa,EXTRECON-b57dd02cf599a17e3fbab8bf,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,MECH-03,not_corroborated,not_calculated,,,,,,,,,,"[""$100,000""]",BASIS-X,AGGRES-fb17446d6110bbb024cb005b,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""3967"", ""character_start"": ""3959"", ""column"": """", ""page"": """", ""row"": """", ""section"": ""12"", ""table_id"": """"}",1,EXTSOURCE-54db8b17efaf2bf3488d4e3c,EXTRECON-66057ca025f73d35d216fe6e,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,,not_corroborated,not_calculated,,,,,,,,,,"[""$62,380""]",BASIS-X,AGGRES-5adcf02752e3c3cdbd3c2cc7,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": """", ""character_start"": """", ""column"": ""2"", ""page"": """", ""row"": ""9"", ""section"": """", ""table_id"": ""html_table_3""}",1,EXTSOURCE-2e6c901ac618c4975363c7f1,EXTRECON-b155907c0c65a9be6e375532,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,,not_corroborated,not_calculated,,,,,,,,,,"[""05/27/20""]",BASIS-X,AGGRES-d2134df359f41376c85fc9b7,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""1271654"", ""character_start"": ""1271646"", ""column"": """", ""page"": """", ""row"": """", ""section"": ""1"", ""table_id"": """"}",1,EXTSOURCE-28482f8de88118e4681270ca,EXTRECON-30636a8007d7625a8b1204a7,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,MECH-03,not_corroborated,not_calculated,,,,,,,,,,"[""$5,000""]",BASIS-X,AGGRES-b25f8e9d732dd370679be039,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""980859"", ""character_start"": ""980853"", ""column"": """", ""page"": ""440"", ""row"": """", ""section"": """", ""table_id"": """"}",1,EXTSOURCE-5e7212fc58fac37fd3d901e6,EXTRECON-e6e0fa6565931bf5ff2ecc3b,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,,not_corroborated,not_calculated,,,,,,,,,,"[""40""]",BASIS-X,AGGRES-e4e795b4bd9888e7a100c8d6,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""45788"", ""character_start"": ""45786"", ""column"": """", ""page"": ""16"", ""row"": """", ""section"": """", ""table_id"": """"}",1,B4X2500SRD-20260730-23b614bf0b43edcb6825,EXTRECON-c96a38856925dc6ce3114c64,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,,not_corroborated,not_calculated,,,,,,,,,,"[""5""]",BASIS-X,AGGRES-c3829e5c4cdfe19a88473f6b,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""9286"", ""character_start"": ""9285"", ""column"": """", ""page"": """", ""row"": """", ""section"": ""379"", ""table_id"": """"}",1,EXTSOURCE-85ff58b5da5e9661a33a15b1,EXTRECON-aa5f8490d849b9de0c812791,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,,not_corroborated,not_calculated,,,,,,,,,,"[""2027,""]",BASIS-X,AGGRES-178a4bc7da4daa8175b32319,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""13578"", ""character_start"": ""13573"", ""column"": """", ""page"": ""2"", ""row"": """", ""section"": """", ""table_id"": """"}",1,EXTSOURCE-167756b00d6ce16721738d11,EXTRECON-25c9f1e12829cf8120f08021,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,,not_corroborated,not_calculated,,,,,,,,,,"[""$23.10""]",BASIS-X,AGGRES-7f32a13c07a3a1ce3a9d95c5,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""2175"", ""character_start"": ""2169"", ""column"": """", ""page"": ""1"", ""row"": """", ""section"": """", ""table_id"": """"}",1,EXTSOURCE-924106eee07dcf0758ca29fb,EXTRECON-981da454cbbcbc8fec9aaccd,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,MECH-03,not_corroborated,not_calculated,,,,,,,,,,"[""5545""]",BASIS-X,AGGRES-063a4523d326a7ecf1ad77ce,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""23663"", ""character_start"": ""23659"", ""column"": """", ""page"": """", ""row"": """", ""section"": ""308"", ""table_id"": """"}",1,EXTSOURCE-4b2c4c2f5b4df3caa7bf33e9,EXTRECON-bed9996ab9f17537fac8c11e,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,MECH-03,not_corroborated,not_calculated,,,,,,,,,,"[""$600""]",BASIS-X,AGGRES-40a12b0429cdf21d7b66140f,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""257848"", ""character_start"": ""257844"", ""column"": """", ""page"": ""143"", ""row"": """", ""section"": """", ""table_id"": """"}",1,EXTSOURCE-89178d9c1db65c4d20705dea,EXTRECON-7bd8f319eca2f45d144b8e56,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,MECH-03,not_corroborated,not_calculated,,,,,,,,,,"[""$5,000""]",BASIS-X,AGGRES-dc2f7cf5f3e73bbdd6739630,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""1286929"", ""character_start"": ""1286923"", ""column"": """", ""page"": """", ""row"": """", ""section"": ""1"", ""table_id"": """"}",1,EXTSOURCE-6c389cdd4444b6512c26428f,EXTRECON-76fd45cbefe6593681e74bc8,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,,not_corroborated,not_calculated,,,,,,,,,,"[""$125,000""]",BASIS-X,AGGRES-045dbb40149802b560901247,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""190987"", ""character_start"": ""190979"", ""column"": """", ""page"": """", ""row"": """", ""section"": ""527"", ""table_id"": """"}",1,EXTSOURCE-3869cfe4ad38cfd3499dfe07,EXTRECON-f38b63ba97f0389d26ea0bd2,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,,not_corroborated,not_calculated,,,,,,,,,,"[""2026""]",BASIS-X,AGGRES-846559d3dcb732013a1a28e0,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""79834"", ""character_start"": ""79830"", ""column"": """", ""page"": ""28"", ""row"": """", ""section"": """", ""table_id"": """"}",1,EXTSOURCE-dc2a653ecfd98226fef6d6e3,EXTRECON-5ccafd15e2f55d3fc174b24f,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,MECH-03,not_corroborated,not_calculated,,,,,,,,,,"[""Volunteer, Per Call-Out""]",BASIS-X,AGGRES-a15fb0e35e982ccbdb701352,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": """", ""character_start"": """", ""column"": ""2"", ""page"": """", ""row"": ""10"", ""section"": """", ""table_id"": ""html_table_13""}",1,EXTSOURCE-eb92f2c6e462ee74a8d3f11f,EXTRECON-66e788f6eae23c5be1c5992b,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,,not_corroborated,not_calculated,,,,,,,,,,"[""$265,000""]",BASIS-X,AGGRES-0d9951f4bf2a2c64348d8045,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""16779"", ""character_start"": ""16771"", ""column"": """", ""page"": ""9"", ""row"": """", ""section"": """", ""table_id"": """"}",1,EXTSOURCE-736c5fb158ce4e84f66c879b,EXTRECON-0ffe94fd8729d9859ef00531,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,,not_corroborated,not_calculated,,,,,,,,,,"[""550.113""]",BASIS-X,AGGRES-e8a032ea223b24e5497ef844,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""9362"", ""character_start"": ""9355"", ""column"": """", ""page"": """", ""row"": """", ""section"": ""379"", ""table_id"": """"}",1,EXTSOURCE-df35b889e764d88ef980539b,EXTRECON-30fe7ba353d06507bb4c506b,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,,not_corroborated,not_calculated,,,,,,,,,,"[""$ 88,413.06""]",BASIS-X,AGGRES-b84d7352865965100c8da914,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": """", ""character_start"": """", ""column"": ""4"", ""page"": """", ""row"": ""3"", ""section"": """", ""table_id"": ""html_table_1""}",1,EXTSOURCE-5a16a933232c77ae908a9cbf,EXTRECON-2f3052488fdf1f50e0040a57,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,,not_corroborated,not_calculated,,,,,,,,,,"[""$ 146,986.72""]",BASIS-X,AGGRES-81b15439747064892d32e504,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": """", ""character_start"": """", ""column"": ""4"", ""page"": """", ""row"": ""8"", ""section"": """", ""table_id"": ""html_table_1""}",1,EXTSOURCE-5a16a933232c77ae908a9cbf,EXTRECON-7c053ec5c13bc1e4200d6262,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,,not_corroborated,not_calculated,,,,,,,,,,"[""$28.55""]",BASIS-X,AGGRES-5c07c75a7ec77fbfb5b4c9e6,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""145920"", ""character_start"": ""145914"", ""column"": """", ""page"": ""79"", ""row"": """", ""section"": """", ""table_id"": """"}",1,EXTSOURCE-6a58617452515ab311a372f8,EXTRECON-499847129074f8715f52eebd,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,,not_corroborated,not_calculated,,,,,,,,,,"[""185""]",BASIS-X,AGGRES-1f509abd2eb86107e574a184,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""250069"", ""character_start"": ""250066"", ""column"": """", ""page"": ""119"", ""row"": """", ""section"": """", ""table_id"": """"}",1,EXTSOURCE-6ca549b51b6cc3c31cf269f8,EXTRECON-f46b3321a51da3c92488095d,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,,not_corroborated,not_calculated,,,,,,,,,,"[""6,""]",BASIS-X,AGGRES-ee58d81a4ddd06b0dca5dea1,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""278863"", ""character_start"": ""278861"", ""column"": """", ""page"": ""133"", ""row"": """", ""section"": """", ""table_id"": """"}",1,EXTSOURCE-6ca549b51b6cc3c31cf269f8,EXTRECON-867bc4393e6e1e391892196b,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,,not_corroborated,not_calculated,,,,,,,,,,"[""50%""]",BASIS-X,AGGRES-1e6a691554b2122496b0f729,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""80010"", ""character_start"": ""80007"", ""column"": """", ""page"": ""34"", ""row"": """", ""section"": """", ""table_id"": """"}",1,EXTSOURCE-28d037dc3fa6d27a76188fb5,EXTRECON-7ad29dc7018f14260eaa090b,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,MECH-03,not_corroborated,not_calculated,,,,,,,,,,"[""$5,000""]",BASIS-X,AGGRES-9f0b132d5dc3a7f92a784407,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""1479072"", ""character_start"": ""1479066"", ""column"": """", ""page"": """", ""row"": """", ""section"": ""1"", ""table_id"": """"}",1,EXTSOURCE-996456ad3a59d9b52632bcb0,EXTRECON-d5c2c1784549cd674afce5c9,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,,not_corroborated,not_calculated,,,,,,,,,,"[""$16.68""]",BASIS-X,AGGRES-1910820fe18e8f1bc288344e,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""144506"", ""character_start"": ""144500"", ""column"": """", ""page"": ""98"", ""row"": """", ""section"": """", ""table_id"": """"}",1,B4X2500SRD-20260730-ee9820a61e1d63b9aa71,EXTRECON-1b822da7e04a5a2b4d81bf7a,,no_compatible_match,local_comparison
