auto_adjudication_id,adjudication_case_id,calibration_id,source_review_id,pdf_readiness_id,candidate_queue_row_id,state,municipality,government_name,unit_type,candidate_source_type,pdf_page_count,content_artifact_path,candidate_pages_evaluated,nearby_pages_evaluated,navigation_pages_evaluated,local_text_signal_summary,local_layout_signal_summary,rendered_page_available,rendered_page_count_used,table_structure_feature_score,wage_language_feature_score,pay_numeric_feature_score,navigation_feature_score,non_wage_false_positive_feature_score,compact_compensation_sheet_feature_score,gate_mode,gate2_diagnostic_reason_codes,gate2_candidate_discovery_summary,gate2_printed_page_offsets,gabriel_request_id,gabriel_backend,gabriel_model,gabriel_status,gabriel_schema_valid,gabriel_wage_schedule_present,gabriel_candidate_page_relationship,gabriel_visual_table_type,gabriel_non_wage_family,gabriel_navigation_needed,gabriel_navigation_target_found,gabriel_extraction_complexity,gabriel_extraction_recommendation,gabriel_confidence,gabriel_reason_codes,gabriel_short_rationale,gabriel_input_page_count,gabriel_input_text_chars,gabriel_elapsed_seconds,auto_gate_label,auto_gate_confidence,auto_gate_reason_codes,auto_gate_rationale,auto_gate_passes_500_doc_criteria_candidate
auto_adj_c63e49242b6ba464eb08,adj_3c82be327f8cf6b702d4,cal_871b8130bf4245601b1a841b,sr_01a6ca1e036caa63d95335f7,pr_b0aceafb33d9903e685d2ee8,NSCQ-NM-20260720-0012,NM,Santa Fe,CITY OF SANTA FE,non_safety,wage_schedule_or_compensation_plan,5,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0484_sr_01a6ca1e036caa63d95335f7.pdf,"1,3,4","2,5",,"{""benefit_terms"":0,""budget_terms"":2,""index_pages"":0,""numeric_tokens"":334,""role_terms"":3,""wage_terms"":25}","{""column_lines"":78,""geometry_columns"":27,""geometry_rows"":45,""navigation_targets_evaluated"":0,""rendered_pages"":5,""row_like_lines"":7}",true,5,0.504000,1.000000,1.000000,0.000000,0.600000,0.483333,auto_gabriel_gate2_navigation_table_refine,candidate_is_prose_only|possible_printed_page_offset|true_wage_table_evidence,"{""aligned_numeric_columns"":13,""candidate_pages"":3,""compact_role_pay_lines"":6,""navigation_pages"":0,""nearby_pages"":2,""resolved_navigation_targets"":0,""role_pay_rows"":3,""unresolved_navigation_targets"":0}","-3,-1",resp_08f9a5cf4b5c7bf9006a650b50f8748196bbf7146893035a73,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,yes,exact_table_page,annual_salary_schedule,not_applicable,no,not_applicable,moderate,extraction_ready,high,TABLE_PAY_PLAN_EXHIBIT_A|GRADE_MIN_MID_MAX_HEADERS|NUMERIC_PAY_RANGES_PRESENT|ROLE_CLASSIFICATION_NOT_REQUIRED_FOR_WA|TABLE_STRUCTURE_INDICATES_WAGE_SCHEDULE,"Packet contains Exhibit A “Proposed City of Santa Fe Pay Plan” with grade columns and minimum/midpoint/maximum pay range structure, indicating a wage schedule table.",5,4533,124.227917,extraction_ready_with_schema_update,high,GABRIEL_POSITIVE|LOCAL_SCHEMA_UPDATE_EVIDENCE|GATE2_DIRECT_STRUCTURE_SUPPORTED,"Bounded evidence supports a wage schedule, but local structure, compact layout, or navigation requires a schema-specific rule.",true
auto_adj_1add3ef13fc32414448a,adj_ad974bc660cfb4f66f69,cal_8dc01e6871029b30cc13920c,sr_1ddc258e503ab45a893f612d,pr_c4b69437cd93d57d810b83b0,NSCQ-MA-20260720-0126,MA,Gloucester,CITY OF GLOUCESTER,fire,cba,85,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0140_sr_1ddc258e503ab45a893f612d.pdf,"29,43,48",28,"1,2","{""benefit_terms"":5,""budget_terms"":0,""index_pages"":0,""numeric_tokens"":57,""role_terms"":21,""wage_terms"":17}","{""column_lines"":4,""geometry_columns"":6,""geometry_rows"":2,""navigation_targets_evaluated"":0,""rendered_pages"":5,""row_like_lines"":11}",true,5,0.710000,1.000000,1.000000,0.000000,0.600000,0.783333,auto_gabriel_gate2_navigation_table_refine,possible_printed_page_offset|compact_compensation_candidate|benefits_table|true_wage_table_evidence,"{""aligned_numeric_columns"":7,""candidate_pages"":3,""compact_role_pay_lines"":7,""navigation_pages"":2,""nearby_pages"":1,""resolved_navigation_targets"":0,""role_pay_rows"":4,""unresolved_navigation_targets"":0}",20,resp_07fa5282517f8830006a650b54675c8196bb92eee79396a8fe,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,no,no_candidate_page,prose_only,not_applicable,unknown,no,not_extractable,exclude_for_now,high,NO_WAGE_TABLE_EVIDENCE|PROSE_ONLY_PAY_MENTIONS|NO_ROLE_CLASSIFICATION_PAY_BANDS_TABLE,"Packet contains wage-related prose (premiums/stipends) and a nearby reference to an appendix/table, but no structured pay schedule table with role/classification-to-pay bands or repeated role-pay lines.",6,3872,127.047743,exclude_for_now,high,NON_WAGE_OR_PROSE_CONFIRMED,"GABRIEL identifies prose or a non-wage page family, and the local evidence does not satisfy the strict positive table gate.",false
auto_adj_9b86438a26634d764987,adj_cbb0e2bc500151e1edec,cal_96ffbdb214517b3a6a6649d0,sr_4df4fd624fdf69f3a89531f7,pr_ccf8fca5d0f35d30845afb6a,NSCQ-OK-20260720-0008,OK,Broken Arrow,CITY OF BROKEN ARROW,fire,cba,43,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0215_sr_4df4fd624fdf69f3a89531f7.pdf,"20,22,24",19,"1,2","{""benefit_terms"":59,""budget_terms"":1,""index_pages"":1,""numeric_tokens"":143,""role_terms"":33,""wage_terms"":22}","{""column_lines"":10,""geometry_columns"":12,""geometry_rows"":9,""navigation_targets_evaluated"":0,""rendered_pages"":5,""row_like_lines"":14}",true,5,0.800000,1.000000,1.000000,0.200000,1.000000,0.277083,auto_gabriel_gate2_navigation_table_refine,possible_printed_page_offset|non_wage_numeric_table|benefits_table|insufficient_role_pay_columns,"{""aligned_numeric_columns"":10,""candidate_pages"":3,""compact_role_pay_lines"":3,""navigation_pages"":2,""nearby_pages"":1,""resolved_navigation_targets"":0,""role_pay_rows"":12,""unresolved_navigation_targets"":0}",4,resp_064b891760cf957d006a650b5744cc8193b56b10febb849e4d,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,no,no_candidate_page,benefits_table,benefits,no,no,not_extractable,exclude_for_now,high,NO_WAGE_SCHEDULE_EVIDENCE|ONLY_VACATION_HOLIDAY_BENEFIT_TERMS|TABLE_RELATED_TO_LEAVE_ACCRUAL_NOT_PAY_B,"Packet contains collective bargaining prose and leave/holiday accrual schedules (hours/rates of vacation), not a role/classification pay schedule with salary/rate bands.",6,6000,130.293993,exclude_for_now,high,NON_WAGE_OR_PROSE_CONFIRMED,"GABRIEL identifies prose or a non-wage page family, and the local evidence does not satisfy the strict positive table gate.",false
auto_adj_8010bf908f6ce8131c76,adj_a19373344ecd2480d1ac,cal_9824026160d8547991edff93,sr_952118c54eec2305e424bae1,pr_f0f4ec6a8bde10bae3d40480,NSCQ-MO-20260720-0007,MO,Columbia,CITY OF COLUMBIA,police,memorandum_or_settlement,4,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0467_sr_952118c54eec2305e424bae1.pdf,2,"1,3",4,"{""benefit_terms"":0,""budget_terms"":1,""index_pages"":0,""numeric_tokens"":54,""role_terms"":10,""wage_terms"":14}","{""column_lines"":7,""geometry_columns"":8,""geometry_rows"":0,""navigation_targets_evaluated"":0,""rendered_pages"":4,""row_like_lines"":12}",true,4,1.000000,1.000000,1.000000,0.000000,0.120000,1.000000,auto_gabriel_gate2_navigation_table_refine,compact_compensation_candidate|true_wage_table_evidence,"{""aligned_numeric_columns"":7,""candidate_pages"":1,""compact_role_pay_lines"":9,""navigation_pages"":1,""nearby_pages"":2,""resolved_navigation_targets"":0,""role_pay_rows"":7,""unresolved_navigation_targets"":0}",,resp_07fa1e81b494d712006a650b5a79f081908a03926e7f40aede,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,no,no_candidate_page,prose_only,memorandum_without_table,no,not_applicable,not_extractable,exclude_for_now,high,NO_TABLE_EVIDENCE|PAY_ADJUSTMENT_PROSE_ONLY|NO_ROLE_TO_PAY_BANDS_TABLE_STRUCTURE,"Pages show pay adjustment terms for Police Officers/Sergeants in prose (percent/money placeholders), but no structured wage/pay schedule table with role/classification-to-pay bands/rates.",4,3259,132.765743,exclude_for_now,high,NON_WAGE_OR_PROSE_CONFIRMED,"GABRIEL identifies prose or a non-wage page family, and the local evidence does not satisfy the strict positive table gate.",false
auto_adj_6e9a40fa3a9b0eedaaf8,adj_c8a0a7706ff6c73f1cfe,cal_9b0d02f472072c62b56bf808,sr_244222ff567949a7e4ba4dbf,pr_b0a9132a2b8b92b477a3d524,NSCQ-VA-20260720-0024,VA,Fredericksburg,CITY OF FREDERICKSBURG,non_safety,wage_schedule_or_compensation_plan,14,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0472_sr_244222ff567949a7e4ba4dbf.pdf,"1,7,14","2,3,5",,"{""benefit_terms"":0,""budget_terms"":12,""index_pages"":0,""numeric_tokens"":172,""role_terms"":16,""wage_terms"":71}","{""column_lines"":35,""geometry_columns"":22,""geometry_rows"":40,""navigation_targets_evaluated"":0,""rendered_pages"":5,""row_like_lines"":40}",true,5,0.660000,1.000000,1.000000,0.000000,1.000000,0.675000,auto_gabriel_gate2_navigation_table_refine,no_candidate_detected|non_wage_numeric_table|budget_table|insufficient_role_pay_columns,"{""aligned_numeric_columns"":15,""candidate_pages"":3,""compact_role_pay_lines"":14,""navigation_pages"":0,""nearby_pages"":3,""resolved_navigation_targets"":0,""role_pay_rows"":0,""unresolved_navigation_targets"":0}",,resp_0ee70bc8680c7994006a650b5cf2c48195b8954dad8a8c00d8,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,no,no_candidate_page,prose_only,memorandum_without_table,no,no,not_extractable,exclude_for_now,high,PROSE_ONLY_NO_ROLE_PAY_TABLE|NO_STRUCTURED_CLASSIFICATION_GRADE_RANK|NO_PAY_BANDS_RATES_SALARIES_ROWS|NO_EXTRACTABLE_SCHEDULE_LAYOUT,"Packet contains narrative/proposed compensation text and percentage/cost statements, but no structured role/classification-to-pay table, pay bands, or rate/salary schedule evidence.",6,6000,135.343395,exclude_for_now,high,NON_WAGE_OR_PROSE_CONFIRMED,"GABRIEL identifies prose or a non-wage page family, and the local evidence does not satisfy the strict positive table gate.",false
auto_adj_647558bde251067e8b5d,adj_f8facb1fc2918ed1211f,cal_9be75c1e7fbfe27a4db1d91e,sr_2ae5ff049436caf22fe8e1ef,pr_c136b3d9bfc53f6430cae8c2,NSCQ-PA-20260720-0058,PA,Harrisburg,CITY OF HARRISBURG,fire,arbitration_award,113,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0480_sr_2ae5ff049436caf22fe8e1ef.pdf,"1,26,63",2,4,"{""benefit_terms"":4,""budget_terms"":0,""index_pages"":0,""numeric_tokens"":680,""role_terms"":13,""wage_terms"":33}","{""column_lines"":81,""geometry_columns"":14,""geometry_rows"":2,""navigation_targets_evaluated"":0,""rendered_pages"":4,""row_like_lines"":127}",true,4,0.660000,1.000000,1.000000,0.000000,0.660000,0.750000,auto_gabriel_gate2_navigation_table_refine,no_candidate_detected|non_wage_numeric_table|benefits_table|insufficient_role_pay_columns,"{""aligned_numeric_columns"":33,""candidate_pages"":3,""compact_role_pay_lines"":22,""navigation_pages"":1,""nearby_pages"":1,""resolved_navigation_targets"":0,""role_pay_rows"":0,""unresolved_navigation_targets"":0}",,resp_0bbf6901d0d9d463006a650b5f92f481978b1f58ccabf6e94f,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,yes,exact_table_page,annual_salary_schedule,not_applicable,no,yes,moderate,extraction_ready,high,WAGE_SCHEDULE_TABLE_PRESENT|ROLE_CLASSIFICATION_AND_PAY_COLUMNS|ANNUAL_SALARY_SCALES_HEADER,"Packet includes a structured “January Salary Scales” table with rank/service rows and base/percentage/longevity/pay-rate columns, indicating a wage schedule (not just prose).",5,6000,139.016724,second_review_required,high,GATE2_INSUFFICIENT_ROLE_PAY_COLUMNS,"The bounded model judgment is positive, but Gate 2 direct role/pay-column evidence remains insufficient.",false
auto_adj_34b2c1543b726943a6e3,adj_6f42578a0e66f5409208,cal_a4b5a28529bc2239da93dcb6,sr_d52b4b96c793e8aab32ecf55,pr_357eb5e8a684d181d2962f49,NSCQ-ID-20260720-0016,ID,Lewiston,CITY OF LEWISTON,fire,cba,38,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0067_sr_d52b4b96c793e8aab32ecf55.pdf,"13,20,22",12,"1,2","{""benefit_terms"":14,""budget_terms"":2,""index_pages"":2,""numeric_tokens"":160,""role_terms"":15,""wage_terms"":56}","{""column_lines"":0,""geometry_columns"":39,""geometry_rows"":68,""navigation_targets_evaluated"":0,""rendered_pages"":5,""row_like_lines"":50}",true,5,0.795000,1.000000,1.000000,0.500000,1.000000,0.408333,auto_gabriel_gate2_navigation_table_refine,candidate_is_prose_only|possible_printed_page_offset|non_wage_numeric_table|benefits_table|insufficient_role_pay_columns,"{""aligned_numeric_columns"":14,""candidate_pages"":3,""compact_role_pay_lines"":14,""navigation_pages"":2,""nearby_pages"":1,""resolved_navigation_targets"":0,""role_pay_rows"":4,""unresolved_navigation_targets"":0}",1,resp_00436b763314a2c9006a650b6338508195b02e81f1ceb865a7,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,no,no_candidate_page,prose_only,not_applicable,no,not_applicable,not_extractable,exclude_for_now,high,NO_STRUCTURED_PAY_TABLE|PROSE_ONLY_PAY_CALCULATIONS|NO_ROLE_CLASSIFICATION_TO_PAY_MATRIX,"Packet contains contractual wage/benefit calculations and premium/holiday/overtime formulas, but no structured pay matrix or role/classification-to-salary schedule table evidence.",6,6000,141.463686,exclude_for_now,high,NON_WAGE_OR_PROSE_CONFIRMED,"GABRIEL identifies prose or a non-wage page family, and the local evidence does not satisfy the strict positive table gate.",false
auto_adj_0ade8eab71265bb03393,adj_0e62d42d92b67bbd15cd,cal_a59e7db7416b7eda4426b2b0,sr_1d4cde5b33a00f4065852362,pr_88957832b8077080e01b1823,NSCQ-NV-20260720-0007,NV,North Las Vegas,CITY OF NORTH LAS VEGAS,fire,cba,109,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0047_sr_1d4cde5b33a00f4065852362.pdf,"49,61,108",48,"1,2","{""benefit_terms"":4,""budget_terms"":0,""index_pages"":0,""numeric_tokens"":164,""role_terms"":18,""wage_terms"":21}","{""column_lines"":36,""geometry_columns"":30,""geometry_rows"":44,""navigation_targets_evaluated"":0,""rendered_pages"":5,""row_like_lines"":27}",true,5,0.450000,1.000000,1.000000,0.000000,1.000000,0.350000,auto_gabriel_gate2_navigation_table_refine,possible_printed_page_offset|benefits_table|true_wage_table_evidence,"{""aligned_numeric_columns"":13,""candidate_pages"":3,""compact_role_pay_lines"":20,""navigation_pages"":2,""nearby_pages"":1,""resolved_navigation_targets"":0,""role_pay_rows"":16,""unresolved_navigation_targets"":0}","3,4",resp_0ed181afc3d9ea05006a650b65a7d08194a1dfed6843583488,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,no,exact_table_page,classification_without_pay,not_applicable,no,not_applicable,not_extractable,exclude_for_now,low,NO_VISIBLE_PAY_VALUES|STEP_TABLE_WITHOUT_MONEY_TOKENS|INCENTIVE_PAY_IS_PROSE_REFERENCES_TABLE,"Packet contains role/step table structure and incentive-pay prose, but no visible pay bands/rates/salaries to form a usable wage schedule.",6,4452,145.448399,second_review_required,low,EVIDENCE_NOT_STRONG_ENOUGH|NEGATIVE_PAGE_FAMILY|LOCAL_STRUCTURE_WEAK,"The bounded GABRIEL/local evidence is ambiguous, weak, conflicting, or navigation-dependent and cannot support an extraction-ready label.",false
auto_adj_0d668d743701c524ceb2,adj_7960eaa2a06390d5b720,cal_a6388ef8c82edf25da71cfe8,sr_0021af2764459702bd8418ff,pr_c5a1001904c5023407d7ec25,NSCQ-MD-20260720-0009,MD,Rockville,CITY OF ROCKVILLE,non_safety,cba,29,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0213_sr_0021af2764459702bd8418ff.pdf,"4,15,29",3,1,"{""benefit_terms"":57,""budget_terms"":0,""index_pages"":1,""numeric_tokens"":267,""role_terms"":9,""wage_terms"":48}","{""column_lines"":21,""geometry_columns"":36,""geometry_rows"":100,""navigation_targets_evaluated"":0,""rendered_pages"":5,""row_like_lines"":81}",true,5,0.705000,1.000000,1.000000,0.200000,1.000000,0.750000,auto_gabriel_gate2_navigation_table_refine,no_candidate_detected|possible_printed_page_offset|non_wage_numeric_table|benefits_table|insufficient_role_pay_columns,"{""aligned_numeric_columns"":17,""candidate_pages"":3,""compact_role_pay_lines"":26,""navigation_pages"":1,""nearby_pages"":1,""resolved_navigation_targets"":0,""role_pay_rows"":1,""unresolved_navigation_targets"":0}",5,resp_07a83f3b5e4faa06006a650b69a12c8190bb8e2950dcbfb146,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,yes,exact_table_page,step_grade,not_applicable,no,not_applicable,moderate,extraction_ready_with_schema_update,high,EXHIBIT_STEP_PAY_SCALE|STRUCTURED_STEP_GRADE_ROWS_WITH_MONEY|ROLE_COLUMNS_PRESENT_MAINT_WORKER_ROLES,"Packet includes Exhibit A AFSCME Step Pay Scale with a structured step/grade table and multiple money columns (role-to-pay mapping), indicating a wage schedule.",5,6000,147.880353,second_review_required,high,GATE2_INSUFFICIENT_ROLE_PAY_COLUMNS,"The bounded model judgment is positive, but Gate 2 direct role/pay-column evidence remains insufficient.",false
auto_adj_1b943640b66f4b623921,adj_84fbeea94d88579acac6,cal_a64662143119f08d07ec503e,sr_9174b4d1826def91ca26cb37,pr_c3438e6f1f9f6860d7e3173c,NSCQ-IA-20260720-0016,IA,Urbandale,CITY OF URBANDALE,non_safety,cba,15,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0018_sr_9174b4d1826def91ca26cb37.pdf,"2,9,14",1,"4,5","{""benefit_terms"":2,""budget_terms"":1,""index_pages"":1,""numeric_tokens"":101,""role_terms"":19,""wage_terms"":45}","{""column_lines"":1,""geometry_columns"":13,""geometry_rows"":3,""navigation_targets_evaluated"":0,""rendered_pages"":5,""row_like_lines"":9}",true,5,0.500000,1.000000,1.000000,0.200000,0.610000,0.750000,auto_gabriel_gate2_navigation_table_refine,no_candidate_detected|candidate_is_index_or_contents|possible_printed_page_offset|non_wage_numeric_table|insufficient_role_pay_columns,"{""aligned_numeric_columns"":6,""candidate_pages"":3,""compact_role_pay_lines"":3,""navigation_pages"":2,""nearby_pages"":1,""resolved_navigation_targets"":0,""role_pay_rows"":2,""unresolved_navigation_targets"":0}","2,12",resp_0f263844eff8a871006a650b6c100c819387b6d73f827f6fa8,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,no,no_candidate_page,prose_only,not_applicable,no,no,not_extractable,exclude_for_now,high,NO_WAGE_TABLE_STRUCTURE|WAGES_ARE_PROSE_NOT_RATE_BANDS|NO_ROLE_TO_PAY_ROW_MAPPING,"Packet contains only wage-related prose (e.g., reporting/recall pay, percent increases, temporary upgrade) and a TOC pointer; no structured wage schedule table with role/classification and pay bands/rates.",6,6000,150.219311,exclude_for_now,high,NON_WAGE_OR_PROSE_CONFIRMED,"GABRIEL identifies prose or a non-wage page family, and the local evidence does not satisfy the strict positive table gate.",false
auto_adj_22d28921d47459e1dd3f,adj_87dbdd662a58edbfb916,cal_a697a3efcaf26dad1a05afd8,sr_29a4bb2364a8400b342e9056,pr_c612b26ccff7661896add24c,NSCQ-MT-20260720-0052,MT,Columbia Falls,CITY OF COLUMBIA FALLS,police,cba,26,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0061_sr_29a4bb2364a8400b342e9056.pdf,"2,4,7",1,"9,10","{""benefit_terms"":0,""budget_terms"":0,""index_pages"":0,""numeric_tokens"":0,""role_terms"":0,""wage_terms"":0}","{""column_lines"":0,""geometry_columns"":3,""geometry_rows"":7,""navigation_targets_evaluated"":0,""rendered_pages"":5,""row_like_lines"":0}",true,5,0.136200,0.000000,0.000000,0.000000,0.000000,0.000000,auto_gabriel_gate2_navigation_table_refine,no_candidate_detected|insufficient_role_pay_columns,"{""aligned_numeric_columns"":0,""candidate_pages"":3,""compact_role_pay_lines"":0,""navigation_pages"":2,""nearby_pages"":1,""resolved_navigation_targets"":0,""role_pay_rows"":0,""unresolved_navigation_targets"":0}",,resp_078647513f5e13c5006a650b6e65cc819594c4a0ec40dd611c,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,no,no_candidate_page,no_table,not_applicable,no,no,not_extractable,exclude_for_now,high,NO_WAGE_LANGUAGE|NO_NUMERIC_PAY|NO_TABLE_STRUCTURE|NO_ROLE_PAY_LINES|NO_NAV_TARGETS,"Packet shows zero wage terms, money/numeric tokens, and no row/column table structure for pay; no plausible table target within supplied pages.",6,0,152.312206,exclude_for_now,high,NON_WAGE_OR_PROSE_CONFIRMED,"GABRIEL identifies prose or a non-wage page family, and the local evidence does not satisfy the strict positive table gate.",false
auto_adj_3ca940e61f89bd229b2c,adj_550a11be449272c58ee0,cal_aa5f30e289f7f1e3c57da1ca,sr_425ec1c96a65ced8db58c100,pr_beae8272fa49d2f3b900c0e8,NSCQ-MN-20260720-0036,MN,Apple Valley,CITY OF APPLE VALLEY,non_safety,cba,22,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0174_sr_425ec1c96a65ced8db58c100.pdf,"3,10,13",2,"1,15","{""benefit_terms"":27,""budget_terms"":1,""index_pages"":1,""numeric_tokens"":198,""role_terms"":47,""wage_terms"":45}","{""column_lines"":38,""geometry_columns"":11,""geometry_rows"":5,""navigation_targets_evaluated"":2,""rendered_pages"":5,""row_like_lines"":61}",true,5,0.960000,1.000000,1.000000,1.000000,1.000000,0.600000,auto_gabriel_gate2_navigation_table_refine,benefits_table|true_wage_table_evidence,"{""aligned_numeric_columns"":17,""candidate_pages"":3,""compact_role_pay_lines"":9,""navigation_pages"":2,""nearby_pages"":1,""resolved_navigation_targets"":2,""role_pay_rows"":21,""unresolved_navigation_targets"":0}",,resp_0b4f3884b49a1ef1006a650b707db88195bf190ee46ce185bc,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,no,no_candidate_page,prose_only,other,no,no,not_extractable,exclude_for_now,high,NO_STRUCTURED_PAY_TABLE|ONLY_PROSE_BASE_PAY_REFERENCES|NO_ROLE_TO_PAY_BANDS_OR_RATES|TOC_NON_SCHEDULE|CANDIDATE_PAGES_NOT_WAGE_FAMILY,"Packet contains contract preface/TOC and prose provisions referencing “base pay rate” and leave/wellness/benefits, but no structured wage schedule table with role/classification-to-pay lines or pay bands.",6,6000,154.790437,exclude_for_now,high,NON_WAGE_OR_PROSE_CONFIRMED,"GABRIEL identifies prose or a non-wage page family, and the local evidence does not satisfy the strict positive table gate.",false
