document_identity_id,candidate_queue_row_id,source_review_id,verification_id,retrieval_date,retrieval_method,source_type,source_corpus,source_cite,artifact_pointer,retrieval_bridge_status,retrieval_support_fields,source_corpus_bridge_status
doc_052d35483c771b0535ac993f,NSCQ-MA-20260720-0110,sr_5a6761663e781b052f8a609b,VER-d314b77e4c5472d648c2,2026-07-24,public_download,cba,causal,https://marlborough-ma.gov/DocumentCenter/View/3610/Firefighter-Intergrated-Contract-2021-2024-1212026-SIGNED,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0037_sr_5a6761663e781b052f8a609b.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_054a6af95f12a12431368490,NSCQ-NY-20260720-0089,sr_a169432c0d4dc3e223248d36,VER-3d031b32ba8584f2e5f0,2026-07-24,public_download,cba,causal,https://www.cityofplattsburgh-ny.gov/sites/cityofplattsburgh.com/files/human-resources/AFSCME%20CONTRACT%20CBA%20070115%20TO%20063018%20FULLY%20EXECUTED%20small%20file%20size.pdf,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0003_sr_a169432c0d4dc3e223248d36.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_0552704caf68568641fa7f14,NSCQ-MI-20260720-0026,sr_d6ef2ecfb0edd5ecd4a5bf45,VER-aabfc6f22ad4e3ec37fe,2026-07-24,public_download,cba,causal,https://mi-midland.civicplus.com/DocumentCenter/View/16030/MMSEA-contract-2023-26-?bidId=,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0053_sr_d6ef2ecfb0edd5ecd4a5bf45.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_05846987cebc241be3b400d0,NSCQ-OR-20260720-0111,sr_aee1d12b03cb5aa6880b6dba,VER-3923d75258e530c88f99,2026-07-24,public_download,wage_schedule_or_compensation_plan,causal,https://www.ontariooregon.org/uploads/1/2/2/6/122600994/non_rep_wages_7_1_21.pdf,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0483_sr_aee1d12b03cb5aa6880b6dba.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_05a50ba88af6a8e7ef44ab85,NSCQ-MS-20260720-0007,sr_afc1fc081e6a8d2f3e96038b,VER-1e67584021560969c7a5,2026-07-24,public_download,wage_schedule_or_compensation_plan,causal,https://biloxi.ms.us/wp-content/uploads/2022/10/Ord-No-2494.pdf,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0490_sr_afc1fc081e6a8d2f3e96038b.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_05a7886aee9b42297167c5cd,NSCQ-MN-20260720-0060,sr_234b9111fcc0441633fcc935,VER-e6806888093a52adf71d,2026-07-24,public_download,cba,causal,https://afscmemn.org/sites/default/files/l3378_city_of_savage_2023-2025_0.pdf,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0021_sr_234b9111fcc0441633fcc935.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_05ae94499158f877b817c17f,NSCQ-MN-20260720-0012,sr_b9a2055dbdd4fd2994034acd,VER-b133c9d2b1567249e68a,2026-07-24,public_download,cba,causal,https://duluthmn.gov/media/bngnalqr/2024-2026-police-lels-538.pdf,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0010_sr_b9a2055dbdd4fd2994034acd.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_05bb560aa9034e679cd20109,NSCQ-OH-20260720-0696,sr_f46a3bcde5cc70e4276e1e3f,VER-340b32f0a14f80122d71,2026-07-24,public_download,cba,causal,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-09-0753.pdf,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0238_sr_f46a3bcde5cc70e4276e1e3f.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_05c62080ba0f61fd87437d0d,NSCQ-CA-20260720-0394,sr_6380ea150066ba608512a9de,VER-16856be84d173d294f88,2026-07-24,public_download,cba,causal,https://www.sanbruno.ca.gov/DocumentCenter/View/4209/Police-Agreement-2026-2029?bidId=,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0177_sr_6380ea150066ba608512a9de.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_060db59a973dc63a06125293,NSCQ-CA-20260720-0085,sr_70758f3abcd79d9f1fc5aaf3,VER-89e14f09a4e791802fec,2026-07-24,public_download,cba,causal,https://ggcity.org/sites/default/files/League-MOU-2019-22.pdf,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0236_sr_70758f3abcd79d9f1fc5aaf3.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_0612737cb3a4077bdea38639,NSCQ-OH-20260720-0123,sr_b39929bf685c63053951b574,VER-41b2b14d0d3eecf2097d,2026-07-24,public_download,cba,causal,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-02-0141.pdf,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0341_sr_b39929bf685c63053951b574.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_065a39ebc7e0b8d966482356,NSCQ-MA-20260720-0100,sr_0c71b3057818ff31c8d80d8d,VER-321be10a65bfe9bce0ac,2026-07-24,public_download,cba,causal,https://cityofattleboro.us/DocumentCenter/View/8591/DPW-FY24-FY26,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0077_sr_0c71b3057818ff31c8d80d8d.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_06603920ebc913f3f6afe1c8,NSCQ-MI-20260720-0107,sr_272eba05d55d401649848e75,VER-75f221b12dc3874bd57f,2026-07-24,public_download,memorandum_or_settlement,causal,https://hamtramckcity.gov/wp-content/uploads/2024/09/Tentative-Agreement-FD-8.7.2024.pdf,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0485_sr_272eba05d55d401649848e75.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_06732dab57ddb71b8c3640c6,NSCQ-CA-20260720-0039,sr_8883da35542d21f9c08306a8,VER-aeff91e41ebb0e71e89c,2026-07-24,public_download,cba,causal,https://www.modestogov.com/DocumentCenter/View/901/Modesto-City-Fire-Fighters-Association-Memorandum-of-Understanding?bidId=,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0172_sr_8883da35542d21f9c08306a8.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_0678588a7325ca6be975d921,NSCQ-WA-20260720-0173,sr_a92cb9fac364c91b275ab9f7,VER-0102e4241d662e4e51a0,2026-07-24,public_download,cba,causal,https://records.tukwilawa.gov/WebLink/1/edoc/419322/Spec%202025-01-27%20Item%203A%20-%202025-2027%20Labor%20Agreement%20with%20Teamsters%20Local%20Union%20117%20for%20Commissioned%20Police%20Officers.pdf,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0434_sr_a92cb9fac364c91b275ab9f7.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_06b718cb90e09c0cdcd92864,NSCQ-IL-20260720-0077,sr_c12bb57fd17f3bd9781f4cda,VER-8383e655716661311e0c,2026-07-24,public_download,cba,causal,https://cms2.revize.com/revize/arlington/Transparency/Collective%20Bargaining%20Agreements/Police/2011%20-%202014%20Police%20Contract.pdf,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0221_sr_c12bb57fd17f3bd9781f4cda.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_06d3efc56d5928f6f34191cd,NSCQ-MN-20260720-0117,sr_e502cbf1452fd01f3ef87efc,VER-8dda06181b8b8cf15c91,2026-07-24,public_download,cba,causal,https://static1.squarespace.com/static/66b147b5fbc8bf54fa5072be/t/688a3944bfc8357f18eef1cb/1753889092197/ActiveContract%2B-%2BGolden%2BValley%2BPD%2BSergeants%2B-%2B12-31-2026.pdf,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0442_sr_e502cbf1452fd01f3ef87efc.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_06f128c85be3e2229ac6dc86,NSCQ-OH-20260720-0677,sr_612e9790326d2a8b95224587,VER-069bad1686f48217a7b2,2026-07-24,public_download,cba,causal,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2017/17-MED-04-0490.pdf,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0333_sr_612e9790326d2a8b95224587.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_0708e524fbdbc4c8d01999a0,NSCQ-OH-20260720-0187,sr_f67b353700ac352fd81508f5,VER-d804500fd33fbb38ea6f,2026-07-24,public_download,cba,causal,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-10-1338.pdf,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0083_sr_f67b353700ac352fd81508f5.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_075dd1368b9c28b420176b7a,NSCQ-OH-20260720-0255,sr_2aec268604d3098da63be6db,VER-7feced2369e1c2e1e806,2026-07-24,public_download,cba,causal,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-09-0990.pdf,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0241_sr_2aec268604d3098da63be6db.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
