verification_row_id,verification_lane_id,verification_lane_sequence,candidate_id,scout_candidate_id,scout_target_id,lane_id,shard_id,worker_id,state,region,municipality,county,unit_type_hint,occupation_group_hint,possible_bargaining_unit,possible_cycle_or_year,source_title,source_locator_or_url,source_domain,normalized_locator,canonical_review_locator,canonical_locator_before_verification,source_family_hint,document_type_hint,source_family_confidence,possible_mechanism_hints,sanitized_snippet,search_query_family,broad_geographic_target_reason,source_family_diversification_reason,matched_safety_non_safety_opportunity_flag,candidate_quality_tier,discovery_run_id,lane_completed_at,review_score,review_score_reasons,primary_bucket,priority_bucket,prior_duplicate_source,cba_non_cba_hint,review_method,verification_status,http_status_code,final_url_or_locator,final_canonical_locator,redirect_count,content_type,content_length_header,verification_method,verification_attempt_count,verification_started_at,verification_completed_at,error_class,error_message_redacted,pre_duplicate_verification_status,checkpoint_id,download_status,source_review_status,extraction_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,notes,review_candidate_id,target_id,municipality_id,original_locator_or_url,source_family_query_family,mechanism_source_family_hints,review_rationale,review_confidence,duplicate_suppression_status,candidate_review_lane_id,live_scout_lane_id,lineage,duplicate_of_verification_id
RMV-20260801-03247,verification_lane_005,123,BRM5C-BRM5-20260731-10485-01,BRM5C-BRM5-20260731-10485-01,BRM5-20260731-10485,scout_lane_003,,,NY,Northeast,Le Roy,Genesee County (36037; primary),police,police,,unclear,Agreement Between Village of LeRoy and Town of LeRoy to Provide Police Protection (attached in Board minutes; references latest Village Police Collective Bargaining Agreement for an hourly rate),https://leroy.municipalimpact.com/documents/416/11.03.22_Board_Minutes.pdf,leroy.municipalimpact.com,https://leroy.municipalimpact.com/documents/416/11.03.22_Board_Minutes.pdf,https://leroy.municipalimpact.com/documents/416/11.03.22_Board_Minutes.pdf,https://leroy.municipalimpact.com/documents/416/11.03.22_Board_Minutes.pdf,agenda_packet_or_minutes,meeting_minutes,high,,Points to the existence/location of the latest Village police CBA via an operative 'hourly rate' reference.,agenda_minutes_packet,,,,medium_candidate,,,3.08,plausible_municipal_compensation_source_with_moderate_specificity,medium_priority_verification_ready,medium_priority_verification_ready,,non_cba_or_unresolved_hint,local_metadata_title_locator_snippet_hints_only,verification_not_run,,,,,,,HEAD,0,,,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,,BRM5C-BRM5-20260731-10485-01,BRM5-20260731-10485,cog_2025_109645,https://leroy.municipalimpact.com/documents/416/11.03.22_Board_Minutes.pdf,agenda_minutes_packet,,Plausible municipal compensation source with moderate specificity.,4,unique_for_review,candidate_review_lane_003,scout_lane_003,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_003:BRM5-20260731-10485,
RMV-20260801-03248,verification_lane_005,124,BRM5C-BRM5-20260731-13658-01,BRM5C-BRM5-20260731-13658-01,BRM5-20260731-13658,scout_lane_004,,,OH,Midwest,Union,Highland County (39071; primary),unclear,unclear,,unclear,"RECORD OF PROCEEDINGS — MEETING OF COUNCIL (April 13, 2026)",https://www.unionoh.org/AgendaCenter/ViewFile/Minutes/_04132026-29,unionoh.org,https://unionoh.org/AgendaCenter/ViewFile/Minutes/_04132026-29,https://unionoh.org/AgendaCenter/ViewFile/Minutes/_04132026-29,https://unionoh.org/AgendaCenter/ViewFile/Minutes/_04132026-29,agenda_packet_or_minutes,meeting_minutes,high,non_safety_constraint_signal,City council minutes may reference public safety compensation/funding actions; inspected item does not provide labor-source wage terms.,agenda_minutes_packet,,,,low_candidate,,,3.35,direct_municipal_compensation_or_labor_document_signal,high_priority_verification_ready,high_priority_verification_ready,,non_cba_or_unresolved_hint,local_metadata_title_locator_snippet_hints_only,verification_not_run,,,,,,,HEAD,0,,,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,,BRM5C-BRM5-20260731-13658-01,BRM5-20260731-13658,cog_2025_172939,https://www.unionoh.org/AgendaCenter/ViewFile/Minutes/_04132026-29,agenda_minutes_packet,non_safety_constraint_signal,Direct municipal compensation or labor document signal.,4,unique_for_review,candidate_review_lane_001,scout_lane_004,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_004:BRM5-20260731-13658,
RMV-20260801-03249,verification_lane_005,125,BRM5C-BRM5-20260731-09700-01,BRM5C-BRM5-20260731-09700-01,BRM5-20260731-09700,scout_lane_003,,,OH,Midwest,Catawba Island,Ottawa County (39123; primary),fire,fire,,unclear,"Minutes: January 27, 2026",https://catawbaislandtownship.com/minutes-january-27-2026/,catawbaislandtownship.com,https://catawbaislandtownship.com/minutes-january-27-2026,https://catawbaislandtownship.com/minutes-january-27-2026,https://catawbaislandtownship.com/minutes-january-27-2026,agenda_packet_or_minutes,meeting_minutes,high,strike_or_no_strike_constraint,"Potential indicator of non-ORC, non-CBA firefighter compensation/stipend mechanism (including per-call/per-training pay) discussed by the township trustees.",salary_pay_ordinance,,,,medium_candidate,,,3.65,direct_municipal_compensation_or_labor_document_signal,high_priority_verification_ready,high_priority_verification_ready,,non_cba_or_unresolved_hint,local_metadata_title_locator_snippet_hints_only,verification_not_run,,,,,,,HEAD,0,,,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,,BRM5C-BRM5-20260731-09700-01,BRM5-20260731-09700,cog_2025_173126,https://catawbaislandtownship.com/minutes-january-27-2026/,salary_pay_ordinance,strike_or_no_strike_constraint,Direct municipal compensation or labor document signal.,4,unique_for_review,candidate_review_lane_004,scout_lane_003,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_003:BRM5-20260731-09700,
RMV-20260801-03250,verification_lane_005,126,BRM5C-BRM5-20260731-14284-01,BRM5C-BRM5-20260731-14284-01,BRM5-20260731-14284,scout_lane_004,,,NY,Northeast,Schroeppel,Oswego County (36075; primary),unclear,unclear,,unclear,Town Board Meeting Minutes (landing page; audio + downloads),https://www.schroeppelny.gov/districtpage.cfm?pageid=3450,schroeppelny.gov,https://schroeppelny.gov/districtpage.cfm,https://schroeppelny.gov/districtpage.cfm,https://schroeppelny.gov/districtpage.cfm,agenda_packet_or_minutes,meeting_minutes,high,,Municipal labor pay policy/step schedule progression is often set/ratified via Town Board agenda items and minutes; this page is a potential discovery entry point.,local_pay_policy_payroll,,,,low_candidate,,,2.88,plausible_municipal_compensation_source_with_moderate_specificity,medium_priority_verification_ready,medium_priority_verification_ready,,non_cba_or_unresolved_hint,local_metadata_title_locator_snippet_hints_only,verification_not_run,,,,,,,HEAD,0,,,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,,BRM5C-BRM5-20260731-14284-01,BRM5-20260731-14284,cog_2025_170948,https://www.schroeppelny.gov/districtpage.cfm?pageid=3450,local_pay_policy_payroll,,Plausible municipal compensation source with moderate specificity.,4,unique_for_review,candidate_review_lane_003,scout_lane_004,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_004:BRM5-20260731-14284,
RMV-20260801-03251,verification_lane_005,127,BRM5C-BRM5-20260731-18383-02,BRM5C-BRM5-20260731-18383-02,BRM5-20260731-18383,scout_lane_005,,,PA,Northeast,Schuylkill,Chester County (42029; primary),police,police,unknown (police union not named in visible excerpt),unknown (minutes excerpt visible confirms approval but does not include the full term/date range),"Minutes (August 14, 2024) — Approved the Police Collective Bargaining Agreement",https://schuylkilltwp.org/AgendaCenter/ViewFile/Minutes/_08142024-169,schuylkilltwp.org,https://schuylkilltwp.org/AgendaCenter/ViewFile/Minutes/_08142024-169,https://schuylkilltwp.org/AgendaCenter/ViewFile/Minutes/_08142024-169,https://schuylkilltwp.org/AgendaCenter/ViewFile/Minutes/_08142024-169,agenda_packet_or_minutes,meeting_minutes,high,,"May corroborate that the police CBA was executed/ratified, but does not itself provide CBA wage operative text needed for the retroactive implementation effective date.",cba_agreement,,,,low_candidate,,,3.35,direct_municipal_compensation_or_labor_document_signal,high_priority_verification_ready,high_priority_verification_ready,,cba_arbitration_factfinding_hint,local_metadata_title_locator_snippet_hints_only,verification_not_run,,,,,,,HEAD,0,,,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,,BRM5C-BRM5-20260731-18383-02,BRM5-20260731-18383,cog_2025_209331,https://schuylkilltwp.org/AgendaCenter/ViewFile/Minutes/_08142024-169,cba_agreement,,Direct municipal compensation or labor document signal.,4,unique_for_review,candidate_review_lane_002,scout_lane_005,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_005:BRM5-20260731-18383,
RMV-20260801-03252,verification_lane_005,128,BRM5C-BRM5-20260731-14370-02,BRM5C-BRM5-20260731-14370-02,BRM5-20260731-14370,scout_lane_004,,,PA,Northeast,Brighton,Beaver County (42007; primary),unclear,unclear,Beaver Valley Lodge 4 FOP (Police) and Teamsters Local 262 (Public Works),unclear,"Board of Supervisors Minutes — November 13, 2023 (Police Contract Approval + Public Works Extension; date range references)",https://brightontwp.org/wp-content/uploads/2023/12/Board-of-Sup-min11.13.2023.pdf,brightontwp.org,https://brightontwp.org/wp-content/uploads/2023/12/Board-of-Sup-min11.13.2023.pdf,https://brightontwp.org/wp-content/uploads/2023/12/Board-of-Sup-min11.13.2023.pdf,https://brightontwp.org/wp-content/uploads/2023/12/Board-of-Sup-min11.13.2023.pdf,agenda_packet_or_minutes,meeting_minutes,high,non_safety_constraint_signal,"Provides the most concrete public, non-contract-document evidence located for Brighton Township labor agreement date ranges (police 2024-2028). Could help locate the actual executed CBA (police) and non-safety extension (Teamsters) documents, but those binding texts are not provided/linked here.",cba_agreement,,,,high_candidate,,,3.77,direct_municipal_compensation_or_labor_document_signal,high_priority_verification_ready,high_priority_verification_ready,,cba_arbitration_factfinding_hint,local_metadata_title_locator_snippet_hints_only,verification_not_run,,,,,,,HEAD,0,,,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,,BRM5C-BRM5-20260731-14370-02,BRM5-20260731-14370,cog_2025_211438,https://brightontwp.org/wp-content/uploads/2023/12/Board-of-Sup-min11.13.2023.pdf,cba_agreement,non_safety_constraint_signal,Direct municipal compensation or labor document signal.,4,unique_for_review,candidate_review_lane_003,scout_lane_004,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_004:BRM5-20260731-14370,
RMV-20260801-03253,verification_lane_005,129,BRM5C-BRM5-20260731-17918-03,BRM5C-BRM5-20260731-17918-03,BRM5-20260731-17918,scout_lane_005,,,NY,Northeast,Delaware,Sullivan County (36105; primary),police,police,,unclear,Town of Delaware Town Board meeting minutes (context indicating no police agency under Town purview),https://www.townofdelaware-ny.us/Files/present_year/TownBoard/BdMinAug.pdf,townofdelaware-ny.us,https://townofdelaware-ny.us/Files/present_year/TownBoard/BdMinAug.pdf,https://townofdelaware-ny.us/Files/present_year/TownBoard/BdMinAug.pdf,https://townofdelaware-ny.us/Files/present_year/TownBoard/BdMinAug.pdf,agenda_packet_or_minutes,agenda_cover_sheet,high,,Helps assess whether police sworn municipal wage/step schedule sources exist for this municipality.,salary_pay_ordinance,,,,medium_candidate,,,3.08,plausible_municipal_compensation_source_with_moderate_specificity,medium_priority_verification_ready,medium_priority_verification_ready,,non_cba_or_unresolved_hint,local_metadata_title_locator_snippet_hints_only,verification_not_run,,,,,,,HEAD,0,,,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,,BRM5C-BRM5-20260731-17918-03,BRM5-20260731-17918,cog_2025_171028,https://www.townofdelaware-ny.us/Files/present_year/TownBoard/BdMinAug.pdf,salary_pay_ordinance,,Plausible municipal compensation source with moderate specificity.,4,unique_for_review,candidate_review_lane_004,scout_lane_005,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_005:BRM5-20260731-17918,
RMV-20260801-03254,verification_lane_005,130,BRM5C-BRM5-20260731-14646-02,BRM5C-BRM5-20260731-14646-02,BRM5-20260731-14646,scout_lane_004,,,PA,Northeast,Somerset,Washington County (42125; primary),non_safety,non_safety,Teamsters (unspecified local/officers in document text),unclear (only described as '1-year contract'—no specific start/end dates shown in inspected minutes excerpt),Council Meeting Minutes (Teamsters presented 1-year contract; executive session on labor negotiations),https://www.somersetborough.com/councilminutes/pdf_20/12-28-20%20Council%20Mtg%20Minutes.pdf,somersetborough.com,https://somersetborough.com/councilminutes/pdf_20/12-28-20%20Council%20Mtg%20Minutes.pdf,https://somersetborough.com/councilminutes/pdf_20/12-28-20%20Council%20Mtg%20Minutes.pdf,https://somersetborough.com/councilminutes/pdf_20/12-28-20%20Council%20Mtg%20Minutes.pdf,agenda_packet_or_minutes,meeting_minutes,high,non_safety_constraint_signal,"Potential remaining non-safety/general municipal CBA lead (Teamsters), but insufficient for anchoring contract years and operative pay longevity/shift provisions.",cba_agreement,,,,low_candidate,,,3.54,direct_municipal_compensation_or_labor_document_signal,high_priority_verification_ready,high_priority_verification_ready,,cba_arbitration_factfinding_hint,local_metadata_title_locator_snippet_hints_only,verification_not_run,,,,,,,HEAD,0,,,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,,BRM5C-BRM5-20260731-14646-02,BRM5-20260731-14646,cog_2025_174785,https://www.somersetborough.com/councilminutes/pdf_20/12-28-20%20Council%20Mtg%20Minutes.pdf,cba_agreement,non_safety_constraint_signal,Direct municipal compensation or labor document signal.,4,unique_for_review,candidate_review_lane_001,scout_lane_004,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_004:BRM5-20260731-14646,
RMV-20260801-03255,verification_lane_005,131,BRM5C-BRM5-20260731-06854-01,BRM5C-BRM5-20260731-06854-01,BRM5-20260731-06854,scout_lane_002,,,PA,Northeast,Annville,Lebanon County (42075; primary),non_safety,non_safety,,unclear,"ANNVILLE TOWNSHIP BOARD OF COMMISSIONERS — DECEMBER 2, 2025, REGULAR MONTHLY MEETING AGENDA (Wage and Salary: Approval of Wage and Salary Committee Recommendations for wages for 2026)",https://annvilletwp.com/wp-content/uploads/2025/12/Agenda-12022025.pdf,annvilletwp.com,https://annvilletwp.com/wp-content/uploads/2025/12/Agenda-12022025.pdf,https://annvilletwp.com/wp-content/uploads/2025/12/Agenda-12022025.pdf,https://annvilletwp.com/wp-content/uploads/2025/12/Agenda-12022025.pdf,agenda_packet_or_minutes,agenda_cover_sheet,high,,Direct indication that Annville Township is setting 2026 non-union/wage-and-salary compensation changes via a Wage and Salary Committee.,civil_service_hr,,,,medium_candidate,,,3.77,direct_municipal_compensation_or_labor_document_signal,high_priority_verification_ready,high_priority_verification_ready,,non_cba_or_unresolved_hint,local_metadata_title_locator_snippet_hints_only,verification_not_run,,,,,,,HEAD,0,,,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,,BRM5C-BRM5-20260731-06854-01,BRM5-20260731-06854,cog_2025_174551,https://annvilletwp.com/wp-content/uploads/2025/12/Agenda-12022025.pdf,civil_service_hr,,Direct municipal compensation or labor document signal.,4,unique_for_review,candidate_review_lane_005,scout_lane_002,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_002:BRM5-20260731-06854,
RMV-20260801-03256,verification_lane_005,132,BRM5C-BRM5-20260731-17983-01,BRM5C-BRM5-20260731-17983-01,BRM5-20260731-17983,scout_lane_005,,,NY,Northeast,Montour,Schuyler County (36097; primary),non_safety,non_safety,,unclear,Agendas & Minutes (landing page),https://www.townofmontour.gov/agendasandminutes,townofmontour.gov,https://townofmontour.gov/agendasandminutes,https://townofmontour.gov/agendasandminutes,https://townofmontour.gov/agendasandminutes,agenda_packet_or_minutes,agenda_cover_sheet,high,,Municipal agenda/minutes packets are a common place where wage implementations (including retroactive effective dates) are approved and documented.,agenda_minutes_packet,,,,medium_candidate,,,3.0,plausible_municipal_compensation_source_with_moderate_specificity,medium_priority_verification_ready,medium_priority_verification_ready,,non_cba_or_unresolved_hint,local_metadata_title_locator_snippet_hints_only,verification_not_run,,,,,,,HEAD,0,,,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,,BRM5C-BRM5-20260731-17983-01,BRM5-20260731-17983,cog_2025_109701,https://www.townofmontour.gov/agendasandminutes,agenda_minutes_packet,,Plausible municipal compensation source with moderate specificity.,4,unique_for_review,candidate_review_lane_002,scout_lane_005,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_005:BRM5-20260731-17983,
RMV-20260801-03257,verification_lane_005,133,BRM5C-BRM5-20260731-10775-01,BRM5C-BRM5-20260731-10775-01,BRM5-20260731-10775,scout_lane_003,,,PA,Northeast,Laurel Mountain,Westmoreland County (42129; primary),police,police,,unclear,"Laurel Mountain Borough Council Meeting Regular Meeting Minutes - December 16, 2020 (2021 Police Agreement; monthly fee $400)",https://boroughoflaurelmountain.com/document/council-minutes-december-16th-2020/,boroughoflaurelmountain.com,https://boroughoflaurelmountain.com/document/council-minutes-december-16th-2020,https://boroughoflaurelmountain.com/document/council-minutes-december-16th-2020,https://boroughoflaurelmountain.com/document/council-minutes-december-16th-2020,agenda_packet_or_minutes,meeting_minutes,high,,"Police services arrangement with Laurel Mountain Borough and a referenced police agreement, which may relate to compensation but does not appear to contain wage-rate terms.",local_pay_policy_payroll,,,,low_candidate,,,3.35,direct_municipal_compensation_or_labor_document_signal,high_priority_verification_ready,high_priority_verification_ready,,non_cba_or_unresolved_hint,local_metadata_title_locator_snippet_hints_only,verification_not_run,,,,,,,HEAD,0,,,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,,BRM5C-BRM5-20260731-10775-01,BRM5-20260731-10775,cog_2025_174163,https://boroughoflaurelmountain.com/document/council-minutes-december-16th-2020/,local_pay_policy_payroll,,Direct municipal compensation or labor document signal.,4,unique_for_review,candidate_review_lane_002,scout_lane_003,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_003:BRM5-20260731-10775,
