document_identity_id,candidate_queue_row_id,unit_type,controlled_occupation_class,occupation_class_bridge_status,occupation_support_fields,residual_occupation_bridge_status,residual_occupation_support_fields,residual_occupation_evidence_token,residual_occupation_evidence_sha256
doc_12bfd002ab39ed5918736500,NSCQ-OH-20260720-0542,non_safety,other,established_single_explicit_residual_structured_label_rule,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,established_single_explicit_residual_structured_label_rule,candidate_queue.document_title|candidate_queue.union_name,Municipal Employees,8a8c714fe54240acfc86979df4d087df82a8c7f8ddfa1e07e596139d19e84fe6
doc_13078d891e50bce99f984dbf,NSCQ-NV-20260720-0005,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_1316ac3c3b504d4add3cbdfe,NSCQ-RI-20260720-0008,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_13175eb574089c5db32a4f92,NSCQ-NY-20260720-0040,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_13f482426dced7df1655b19a,NSCQ-OH-20260720-0422,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_1425fa978fc327287944cfa9,NSCQ-CA-20260720-0288,non_safety,other,established_single_explicit_residual_structured_label_rule,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,established_single_explicit_residual_structured_label_rule,candidate_queue.document_title|candidate_queue.union_name,City Employees,f28800c01d06e66cadd25f1712497e07575e00961252cfead91157dde609a3b3
doc_1443ab6cb1b004941712aee5,NSCQ-MI-20260720-0145,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_144e6f89478a3e0146e9607d,NSCQ-IL-20260720-0037,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_14b3dae5a3bf76cc2024d4d1,NSCQ-DE-20260720-0013,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
doc_14ba90c066a4b997f66b68d0,NSCQ-OH-20260720-0305,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_15103e1508ce91b81b149b99,NSCQ-OR-20260720-0155,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_15166d3f5a99e552d73501c1,NSCQ-MN-20260720-0008,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_152a54a84090563e570ee778,NSCQ-KS-20260720-0023,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_1530394022bf8ea7ae49cf45,NSCQ-OH-20260720-0551,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_1544e3251eebc8b7f72ddbf4,NSCQ-OH-20260720-0159,non_safety,public_works,established_single_explicit_structured_label_rule,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,preserved_prior_controlled_class,,,
doc_155ec74a228216484e5ecb15,NSCQ-FL-20260720-0095,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_157694da580bf0693d20255b,NSCQ-UT-20260720-0011,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_15a297bef508f2840b6eff11,NSCQ-MA-20260720-0030,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
doc_15b1dea16096c909eccf879e,NSCQ-OH-20260720-0109,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_15e3cd280b9073c42d2cabf4,NSCQ-OH-20260720-0365,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_15f28c41d10d753d3241badd,NSCQ-IL-20260720-0176,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
doc_161e53002881db2c12d8ea28,NSCQ-OH-20260720-0244,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_162fdae3385d636f16a75429,NSCQ-OH-20260720-0714,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
doc_168147d89f200a717fbf50e9,NSCQ-ID-20260720-0007,non_safety,other,established_single_explicit_residual_structured_label_rule,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,established_single_explicit_residual_structured_label_rule,candidate_queue.document_title,General Employee,86471bacc7b8451e1118b6d9240723ba6d91fe31096df3da8c6a9764e323758f
doc_16b75d44a9ca8e36a6405ae1,NSCQ-NY-20260720-0108,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
doc_16efc74105641304d8279b88,NSCQ-OH-20260720-0722,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_17321879b42201b739d11542,NSCQ-WA-20260720-0013,non_safety,clerical_admin,established_single_explicit_structured_label_rule,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,preserved_prior_controlled_class,,,
doc_174389e8f9761abd64d51cd3,NSCQ-OH-20260720-0810,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_178fce3ed3483b7f6d02d1df,NSCQ-CA-20260720-0062,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_187ef571c29597e64967bcfc,NSCQ-NM-20260720-0012,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
doc_18a2de7bd9422f4cb60043c0,NSCQ-MI-20260720-0069,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_18f5da5ce2a5077448ac7215,NSCQ-WI-20260720-0084,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_18f9dd74c6ebc31ee4d729a7,NSCQ-CA-20260720-0472,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
doc_18ffa609f03eebd4f00537b8,NSCQ-IA-20260720-0070,non_safety,other,established_single_explicit_residual_structured_label_rule,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,established_single_explicit_residual_structured_label_rule,candidate_queue.document_title|candidate_queue.union_name,City Employees,f28800c01d06e66cadd25f1712497e07575e00961252cfead91157dde609a3b3
doc_194ce20ff8e63dcdcefd170e,NSCQ-CT-20260720-0044,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
doc_19bd6d58a7b7e98decb9e07c,NSCQ-OR-20260720-0101,non_safety,other,established_single_explicit_residual_structured_label_rule,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,established_single_explicit_residual_structured_label_rule,candidate_queue.document_title|candidate_queue.union_name,General Employees,41c05605df16a91dd09a72e50da98b46cfd5bc53d3e400884fcdfdd292580a36
doc_1a239d2e3e6a8b3195a079dc,NSCQ-OH-20260720-0616,non_safety,other,established_single_explicit_residual_structured_label_rule,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,established_single_explicit_residual_structured_label_rule,candidate_queue.union_name,Municipal Employees,8a8c714fe54240acfc86979df4d087df82a8c7f8ddfa1e07e596139d19e84fe6
doc_1aaf8ed8f1163a13d408ee52,NSCQ-OH-20260720-0262,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
doc_1ac8e5b4873e461e86652b0e,NSCQ-MI-20260720-0053,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
doc_1affde76bdffbf12b58252ad,NSCQ-OH-20260720-0704,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_1b368be1ee19c998584e939d,NSCQ-MA-20260720-0036,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_1b39f4a8b448ded4c2e75238,NSCQ-OH-20260720-0103,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_1b50cb7b32a93467eba61767,NSCQ-VA-20260720-0007,non_safety,other,established_single_explicit_residual_structured_label_rule,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,established_single_explicit_residual_structured_label_rule,candidate_queue.document_title|candidate_queue.union_name,MUNICIPAL EMPLOYEES|Municipal Employees,b53715cc84a4bece493734d39771ac6c270437bb79c5ad11b6447e2c6c11d8b3
doc_1bbf6e2df38a0ae16d16bd34,NSCQ-OH-20260720-0137,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_1bc97a058354f481818e3f4f,NSCQ-CA-20260720-0126,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
doc_1bf67256e61a793e552418ad,NSCQ-MN-20260720-0084,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
doc_1c1ceb50bb06210eaf21cfeb,NSCQ-OH-20260720-0461,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_1c2dd7a104a6904ca00cb374,NSCQ-OR-20260720-0069,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
doc_1c40904f767a3f8e56144f7c,NSCQ-WI-20260720-0086,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_1c5ce0b476efdf116092be6d,NSCQ-AR-20260720-0012,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_1c68791f41fa5c82883168c3,NSCQ-FL-20260720-0220,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_1cca653c3c421622ef8fc7c2,NSCQ-OK-20260720-0006,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_1d061cbb5ffad163e9f1e375,NSCQ-WI-20260720-0110,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_1d619b64812923ce8948780c,NSCQ-OH-20260720-0548,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_1d764065a9174da988aa4e64,NSCQ-NC-20260720-0002,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_1d85d9d59d03e27f8d83f865,NSCQ-FL-20260720-0020,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_1dc4212dd02bbff068c69a07,NSCQ-IL-20260720-0272,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_1de3b62ef34d94878b979a0b,NSCQ-OH-20260720-0167,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_1e1538ed95e3c8a471aaef1a,NSCQ-FL-20260720-0106,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_1e911e1ecf70140d8f93b886,NSCQ-WI-20260720-0049,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_1ec348e2940fbc9e8e1ebaf6,NSCQ-OH-20260720-0043,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_1efe03af6dcae3730b38db1b,NSCQ-OH-20260720-0564,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_1f1e7c8c6d8382ac28f37b14,NSCQ-FL-20260720-0139,non_safety,other,established_single_explicit_residual_structured_label_rule,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,established_single_explicit_residual_structured_label_rule,candidate_queue.document_title|candidate_queue.union_name,City Employees,f28800c01d06e66cadd25f1712497e07575e00961252cfead91157dde609a3b3
doc_1f33f9cbf0e93ee06cd4d9e7,NSCQ-FL-20260720-0121,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_1f4954940394143366fb07d4,NSCQ-CA-20260720-0376,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_1f59f612b5f6a48a0d18d65f,NSCQ-PA-20260720-0077,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_1f9af28d7a11ac3c876ad9c0,NSCQ-WA-20260720-0066,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
doc_1fa721d744bcf5b12b8c6f55,NSCQ-CA-20260720-0355,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
doc_1fb0fc0378e068a414fbab3e,NSCQ-IL-20260720-0083,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
doc_1fb540e261107289f0890e28,NSCQ-FL-20260720-0221,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
doc_1fc9c456e4f859a503317a9b,NSCQ-WA-20260720-0168,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_1fcf72e8638000247c0cc660,NSCQ-MI-20260720-0115,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_1fd275d0bf797f03f8df2306,NSCQ-OH-20260720-0149,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_1fe751c3db1ccc0540dc6624,NSCQ-NY-20260720-0001,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_2021f62a1c7d6c3421b933ff,NSCQ-WI-20260720-0007,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_2057b674c7f8ef9dc592c9bc,NSCQ-WI-20260720-0124,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_2065918cf92b16ec631ce39e,NSCQ-CA-20260720-0658,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
doc_2067a1eaf2a0fb13e21b8461,NSCQ-FL-20260720-0103,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_207625bb2682090c9bcde550,NSCQ-NH-20260720-0003,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_20abd731d117533e5fa20582,NSCQ-IN-20260720-0013,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_20b019d6036ed7ceb0923dc7,NSCQ-MI-20260720-0156,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_20bc958cb90ccccbc4034a8f,NSCQ-FL-20260720-0200,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_20cebb821e53a7b2d18c037d,NSCQ-NH-20260720-0016,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_21063364ef7fd4bb01260468,NSCQ-MA-20260720-0159,non_safety,public_works,established_single_explicit_structured_label_rule,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,preserved_prior_controlled_class,,,
doc_210a6e79a0178c6dd6c6bad4,NSCQ-ME-20260720-0022,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_217979883e3efe727d99b5d9,NSCQ-AK-20260720-0007,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_21c4752a70c0b224ab138298,NSCQ-FL-20260720-0102,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_21cb9bf90fd57d3370a070ff,NSCQ-OH-20260720-0484,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
