growth_record_id,evidence_route,normalized_record_id,codified_record_id,rating_id,span_id,municipality,state,region,source_family,unit_or_group,unit_type,occupation_or_classification,effective_period,effective_year,source_reported_growth_value,growth_value_type,pay_basis,base_or_non_base,primary_growth_mechanism,secondary_growth_mechanisms,mechanism_cluster,mechanism_confidence,confidence_score,municipality_cycle_key,unit_cycle_key,raw_value_text,raw_span_text,raw_values_preserved,growth_rate_eligible,dashboard_default_eligible,exclusion_or_caveat,final_locator
B4X2500GROWTHSRC-995762b11a00c92f7cb1,source_reported_growth_rate,B4X2500NORM-9486dc06967de1718ced06cf,B4X2500COD-20260730-3dec08093ba154143554bb46,B4X2500-RATING-20260730-ead110d1682c6be5b008decf,B4X2500SPAN-20260730-02728fb1266923b57c495e55,Warner,NH,Northeast,budget_or_pay_plan,unresolved_unit,unclear,unknown,2017,2017,2.0,COLA_CPI,percentage,unclear,COLA_CPI,"[""automatic_raise""]",automatic_wage_growth,high,0.72,NH|warner|2017,NH|warner|2017|unresolved_unit|unknown,2%,2012 Scale adjustment - 2% COLA,True,True,True,source_explicit_recurring_wage_or_schedule_growth,https://warnernh.gov/tow/HR/WS2017_MasterSpreadsheet.pdf
B4X2500GROWTHSRC-0ac0b719cd85bba268ad,source_reported_growth_rate,B4X2500NORM-47f590d4b8eb34b2f7af489c,B4X2500COD-20260730-413e1630b1d904dabae205a7,B4X2500-RATING-20260730-ebf2b04ca59e03e82f1d74b7,B4X2500SPAN-20260730-8be17941fdce20ae59b235cd,Gloucester,NJ,Northeast,cba,unresolved_unit,unclear,unknown,2017-2019,2017,2.0,step_schedule,percentage,unclear,step_schedule_progression,"[""automatic_raise""]",automatic_wage_growth,high,0.45,NJ|gloucester|2017,NJ|gloucester|2017|unresolved_unit|unknown,2%,B) The pay rates set forth in Appendix C – Part Time Schedule shall represent an increase of 2%,True,False,False,insufficient_context_to_confirm_recurring_wage_growth,https://actionnetwork.org/user_files/user_files/000/021/701/original/2017-2019_Gloucester_Township_Administrative_Staff_Unit_Contract.pdf
B4X2500GROWTHSRC-9a93a66a96a164ad8191,source_reported_growth_rate,B4X2500NORM-acae2cd713888436aab53c5d,B4X2500COD-20260730-1d29af6f24cb0d0bb460bad3,B4X2500-RATING-20260730-41692358795a015452c8356f,B4X2500SPAN-20260730-102e5e466989ebda561fa10a,Gloucester,NJ,Northeast,cba,unresolved_unit,unclear,unknown,2017-2019,2017,2.0,percentage_raise,percentage,unclear,across_the_board_percentage_raise,"[""implementation_retroactivity""]",timing_implementation,high,0.45,NJ|gloucester|2017,NJ|gloucester|2017|unresolved_unit|unknown,$350.00; 2%; 2%; 2%,"1) The pay rates set forth in Appendix A-1 shall represent an increase of $350, plus 2% effective January 1, 2017, 2% effective January 1, 2018, and 2% effective January 1, 2019.",True,False,False,insufficient_context_to_confirm_recurring_wage_growth,https://actionnetwork.org/user_files/user_files/000/021/701/original/2017-2019_Gloucester_Township_Administrative_Staff_Unit_Contract.pdf
B4X2500GROWTHSRC-6ce2efff0856e14f4962,source_reported_growth_rate,B4X2500NORM-efbf624d433ae8a1418dcdc9,B4X2500COD-20260730-7fcae4671fddb79ab1a77d47,B4X2500-RATING-20260730-65e01f9f4af84ffb8c3069ba,B4X2500SPAN-20260730-7ad73ad20ff74a7e378f9d82,Howland,OH,Midwest,cba,police,police,police,2017,2017,1.0,percentage_raise,percentage,unclear,across_the_board_percentage_raise,"[""automatic_raise""]",automatic_wage_growth,high,0.45,OH|howland|2017,OH|howland|2017|police|police,1%,"Section 1: Effective July 1, 2017 to June 30, 2018, employees shall receive a 1% increase to",True,False,False,insufficient_context_to_confirm_recurring_wage_growth,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2017/17-MED-05-0653.pdf
B4X2500GROWTHSRC-6dd545a132c8bc2ad4f9,source_reported_growth_rate,B4X2500NORM-89db0ac81017df74c44690af,B4X2500COD-20260730-5d4349fa7b210d268ff372f4,B4X2500-RATING-20260730-1bfd4f0001e6baa415f98362,B4X2500SPAN-20260730-13dfab43229e0a1979996761,Nimishillen,OH,Midwest,cba,public_works,non_safety,public_works,2017,2017,2.0,percentage_raise,percentage,unclear,across_the_board_percentage_raise,"[""automatic_raise""]",automatic_wage_growth,high,0.45,OH|nimishillen|2017,OH|nimishillen|2017|public_works|public_works,2%,"I, 2017: The Road Department employees will receive 2% increase.",True,False,False,insufficient_context_to_confirm_recurring_wage_growth,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2016/16-MED-06-0631.pdf
B4X2500GROWTHSRC-c24c57ef2d9b59e45652,source_reported_growth_rate,B4X2500NORM-bdd414e1aabf8ee9535956ad,B4X2500COD-20260730-c651bb222221a1477daee6a8,B4X2500-RATING-20260730-e89bcd9235862ac96116f3b0,B4X2500SPAN-20260730-81652599789099f38ce3875a,Olmsted,OH,Midwest,factfinding_report,fire,fire,fire,2017,2017,2.0,percentage_raise,percentage,unclear,across_the_board_percentage_raise,"[""automatic_raise""]",automatic_wage_growth,high,0.9,OH|olmsted|2017,OH|olmsted|2017|fire|fire,2%,"increase effective January 1, 2017, and a 2% wage increase effective January 1, 2018.",True,True,True,source_explicit_recurring_wage_or_schedule_growth,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Conciliation_Awards/2015/15-MED-07-0641.pdf
B4X2500GROWTHSRC-21b2e35667431622f748,source_reported_growth_rate,B4X2500NORM-ada60ddf3210f04e2472e2ed,B4X2500COD-20260730-0bd8c35332755e64d8b3de05,B4X2500-RATING-20260730-91dd344b4244a3e3a96963e9,B4X2500SPAN-20260730-67daa6198bad851bf3d94a6a,Lakeport,CA,West,mou_or_memorandum,police,police,police,2018,2018,5.0,percentage_raise,percentage,base,across_the_board_percentage_raise,"[""implementation_retroactivity""]",timing_implementation,high,0.9,CA|lakeport|2018,CA|lakeport|2018|police|police,5%,"5% of base wage for the Pay-period(s) so assigned, effective July 16, 2016.",True,True,True,source_explicit_recurring_wage_or_schedule_growth,https://cms7files.revize.com/lakeportca/Human%20Resources/Salary%20%26%20Benefits%20HR/Lakeport%20Police%20Officers%27%20Association%20MOU%202018-2022.pdf
B4X2500GROWTHSRC-93b320eb44a42996bac6,source_reported_growth_rate,B4X2500NORM-bd0a87ef64073b950a00eb98,B4X2500COD-20260730-ca9cbbe508c030ddd96e2593,B4X2500-RATING-20260730-c80ec6c22d5d56d7f7368116,B4X2500SPAN-20260730-66242b01d450d42cb8e8d431,Lakeport,CA,West,mou_or_memorandum,police,police,police,2018,2018,5.0,step_schedule,percentage,unclear,step_schedule_progression,"[""automatic_raise""]",automatic_wage_growth,high,0.9,CA|lakeport|2018,CA|lakeport|2018|police|police,5%,"(2) years, that employee shall be elevated to the “F” step which shall reflect a 5% salary increase.",True,True,True,source_explicit_recurring_wage_or_schedule_growth,https://cms7files.revize.com/lakeportca/Human%20Resources/Salary%20%26%20Benefits%20HR/Lakeport%20Police%20Officers%27%20Association%20MOU%202018-2022.pdf
B4X2500GROWTHSRC-cd805f6a98c8ab931567,source_reported_growth_rate,B4X2500NORM-eb749b72d2d92e05fe6f357a,B4X2500COD-20260730-a55912d796c204b5baa27d68,B4X2500-RATING-20260730-a2ca13a015a3307b549c37c7,B4X2500SPAN-20260730-b4b7383fc08ebb93ca7d1e3b,Grand View,ID,West,civil_service_or_hr_pay_plan,unresolved_unit,unclear,unknown,2018,2018,3.0,COLA_CPI,percentage,base,COLA_CPI,"[""automatic_raise""]",automatic_wage_growth,high,0.72,ID|grand_view|2018,ID|grand_view|2018|unresolved_unit|unknown,3%,"per hour with a 90-day evaluation and cost of living raise of 3% on October 1, 2018.",True,True,True,source_explicit_recurring_wage_or_schedule_growth,https://grandview.id/_files/ugd/3c6848_7493e7ea6efc4b0b89ef2cee8984d1ca.pdf
B4X2500GROWTHSRC-d10db1b10ec1eb37fbac,source_reported_growth_rate,B4X2500NORM-369832cb1ecd121fe3cae28d,B4X2500COD-20260730-e180e7e874bc8b64db97ead1,B4X2500-RATING-20260730-a97d803ed8f47d4ce54bca86,B4X2500SPAN-20260730-60d4724d457ae1259d0182f3,Bethalto,IL,Midwest,cba,police,non_safety,police,2018,2018,2.0,percentage_raise,percentage,base,across_the_board_percentage_raise,[],quantitative_base_wage_needs_normalization,high,0.9,IL|bethalto|2018,IL|bethalto|2018|police|police,$29.87; 2%; 2%; 2%,"Base Hourly Wage. (Current Base/Hour) May 1, 2018 May 1, 2019 May 1, 2020 Sergeant ($29.87) (**2%) (**2%) (**2%)",True,True,True,source_explicit_recurring_wage_or_schedule_growth,https://bethalto.com/wp-content/uploads/2026/01/23-EMPLOYEES-EXHIBIT.pdf
B4X2500GROWTHSRC-252f909235ad43308301,source_reported_growth_rate,B4X2500NORM-42b128553ba61fe12d6d9cc2,B4X2500COD-20260730-ffd8ec7e412860ed27b07042,B4X2500-RATING-20260730-67796a180c005cf23e42b17d,B4X2500SPAN-20260730-722b627b92b98f23fbe1a162,Kildeer,IL,Midwest,cba,police,police,police,2018,2018,2.5,percentage_raise,percentage,unclear,across_the_board_percentage_raise,"[""automatic_raise""]",automatic_wage_growth,high,0.45,IL|kildeer|2018,IL|kildeer|2018|police|police,2.5%,2.5% increase.,True,False,False,insufficient_context_to_confirm_recurring_wage_growth,https://villageofkildeer.com/wp-content/uploads/19-05-21-Packet-Web.pdf
B4X2500GROWTHSRC-9c63ad766466877167e7,source_reported_growth_rate,B4X2500NORM-571145424798aa8ad8ee8f56,B4X2500COD-20260730-585e98edf7b62d8dccf6b48e,B4X2500-RATING-20260730-9856f3679a7e012bbab129aa,B4X2500SPAN-20260730-c4ddf8e73799308726401b9a,Groton,MA,Northeast,agenda_packet_or_minutes,unresolved_unit,fire,unknown,2018,2018,6.0,percentage_raise,percentage,unclear,across_the_board_percentage_raise,"[""automatic_raise""]",automatic_wage_growth,high,0.45,MA|groton|2018,MA|groton|2018|unresolved_unit|unknown,6%,in 2018) and state mandated inspections (6% increase).,True,False,False,insufficient_context_to_confirm_recurring_wage_growth,https://portal.grotonma.gov/storage/Town_Meeting/Town%20Meeting%20Minutes/2018-10-01_Special_Town_Meeting_Minutes.pdf
B4X2500GROWTHSRC-cd18658506746e5842aa,source_reported_growth_rate,B4X2500NORM-c177ad362676eb7452870f90,B4X2500COD-20260730-27ed13ce36716ac4cfbade80,B4X2500-RATING-20260730-94610ee72b9c1120f303e335,B4X2500SPAN-20260730-5bbf98d439b52e6d965b2a91,Groton,MA,Northeast,agenda_packet_or_minutes,unresolved_unit,fire,unknown,2018,2018,2.5,percentage_raise,percentage,base,across_the_board_percentage_raise,"[""implementation_retroactivity""]",timing_implementation,high,0.45,MA|groton|2018,MA|groton|2018|unresolved_unit|unknown,2.5%,"This new hourly rate would then be increased by 2.5% effective July 1, 2018.",True,False,False,insufficient_context_to_confirm_recurring_wage_growth,https://portal.grotonma.gov/storage/Town_Meeting/Town%20Meeting%20Minutes/2018-10-01_Special_Town_Meeting_Minutes.pdf
B4X2500GROWTHSRC-bb42c1c11e92bb167e6b,source_reported_growth_rate,B4X2500NORM-bd20f995e156bdb94c33da92,B4X2500COD-20260730-62426e4397338996f02d0e0e,B4X2500-RATING-20260730-5c4035421046f8de4c50b746,B4X2500SPAN-20260730-3a20a0e6e3b8ed7596ea19c9,Grand Rapids charter,MI,Midwest,wage_schedule,unresolved_unit,unclear,unknown,2018,2018,10.0,percentage_raise,percentage,unclear,across_the_board_percentage_raise,"[""automatic_raise""]",automatic_wage_growth,high,0.45,MI|grand_rapids_charter|2018,MI|grand_rapids_charter|2018|unresolved_unit|unknown,10%,Consider approval of the 10% increase in the Lakes Special Assessment Districts.,True,False,False,insufficient_context_to_confirm_recurring_wage_growth,https://cms3.revize.com/revize/grandrapidstownship/11.07.2017.bd.packet.pdf
B4X2500GROWTHSRC-f15b41867c0854f2c303,source_reported_growth_rate,B4X2500NORM-e967f36582862534559d2635,B4X2500COD-20260730-4378ae1f27db489b44fa9d9e,B4X2500-RATING-20260730-39a2ed7408635c042702f389,B4X2500SPAN-20260730-84c47d255ab7c1d1893253a9,Imlay City,MI,Midwest,agenda_packet_or_minutes,unresolved_unit,unclear,unknown,2018,2018,4.0,percentage_raise,percentage,unclear,across_the_board_percentage_raise,"[""automatic_raise""]",automatic_wage_growth,high,0.45,MI|imlay_city|2018,MI|imlay_city|2018|unresolved_unit|unknown,4%,"City Manager, in accordance with current contract to receive a 4% pay increase.",True,False,False,insufficient_context_to_confirm_recurring_wage_growth,https://imlaycity.org/download/2629/2018-06-26-specialmeeting.pdf
B4X2500GROWTHSRC-8cc1466aeed420bd1d19,source_reported_growth_rate,B4X2500NORM-22c0ba0908fb0f746207ddca,B4X2500COD-20260730-cdb9ba216d7608b1d826ad0b,B4X2500-RATING-20260730-860a2228bb108607d430d28b,B4X2500SPAN-20260730-8b6f3c1b959d9acdda44b635,Plymouth charter,MI,Midwest,cba,police,police,police,2018,2018,2.0,percentage_raise,percentage,unclear,across_the_board_percentage_raise,"[""automatic_raise""]",automatic_wage_growth,high,0.72,MI|plymouth_charter|2018,MI|plymouth_charter|2018|police|police,2%,2 % increase from 2018 Wages in 2019 Hourly,True,True,True,source_explicit_recurring_wage_or_schedule_growth,https://cms5.revize.com/revize/plymouthmi/HR/POAM_Police%20Officers_FINAL%20SIGNATURE%20COPY%20With%20Updated%20Wage%20Tables%20082120.pdf
B4X2500GROWTHSRC-7098cc37632275e2d892,source_reported_growth_rate,B4X2500NORM-7788a0ac0d793a2671d7c8f9,B4X2500COD-20260730-cf39a3cc04da2780615e65c3,B4X2500-RATING-20260730-413a0388fabeafba35b57f34,B4X2500SPAN-20260730-bf95c0cea0e2bc3297492495,Niskayuna,NY,Northeast,wage_schedule,unresolved_unit,unclear,unknown,2018-2019,2018,2.25,percentage_raise,percentage,unclear,across_the_board_percentage_raise,"[""implementation_retroactivity""]",timing_implementation,high,0.45,NY|niskayuna|2018,NY|niskayuna|2018|unresolved_unit|unknown,2.25%,"Effective January 1, 2018: Increase of2.25%",True,False,False,insufficient_context_to_confirm_recurring_wage_growth,https://seethroughny.net/contracts/TownofNiskayuna_P_moa_2019.pdf
B4X2500GROWTHSRC-78692c96c337fef769cc,source_reported_growth_rate,B4X2500NORM-04c963977a7f80c0fe6bf17b,B4X2500COD-20260730-3417d734ed2ee8d9f08cc53d,B4X2500-RATING-20260730-cbeab74753a9f1ebb46035df,B4X2500SPAN-20260730-a8b764226301b556f11925ee,Niskayuna,NY,Northeast,wage_schedule,unresolved_unit,unclear,unknown,2018-2019,2018,2.0,percentage_raise,percentage,unclear,across_the_board_percentage_raise,"[""automatic_raise"", ""implementation_retroactivity""]",timing_implementation,high,0.45,NY|niskayuna|2018,NY|niskayuna|2018|unresolved_unit|unknown,2%,"b.Effective January 1, 2019: Increase of 2.00%",True,False,False,insufficient_context_to_confirm_recurring_wage_growth,https://seethroughny.net/contracts/TownofNiskayuna_P_moa_2019.pdf
B4X2500GROWTHSRC-c4f79ed9fdccfa339694,source_reported_growth_rate,B4X2500NORM-e42ee1c99a6742e6591d27c5,B4X2500COD-20260730-0664c8a176b1bbd3677015a9,B4X2500-RATING-20260730-df8d4750f4ec2300028d1ae8,B4X2500SPAN-20260730-fd776f2a29905e097fb02b58,South Glens Falls,NY,Northeast,cba,police,police,police,2018,2018,2.5,percentage_raise,percentage,unclear,across_the_board_percentage_raise,"[""automatic_raise"", ""implementation_retroactivity""]",timing_implementation,high,0.45,NY|south_glens_falls|2018,NY|south_glens_falls|2018|police|police,2.5%,"o Effective June 1, 2018: 2.5% increase",True,False,False,insufficient_context_to_confirm_recurring_wage_growth,https://seethroughny.net/contracts/VillageofSouthGlensFalls_P_2022.pdf
B4X2500GROWTHSRC-e17ee63a2377616a9cc7,source_reported_growth_rate,B4X2500NORM-50390093e5fd8333bbd7d673,B4X2500COD-20260730-03bbea668b4589d5b280872a,B4X2500-RATING-20260730-cc112c0168fae555fe2594ef,B4X2500SPAN-20260730-5055ff98af8aa166b5ce9149,Chester,OH,Midwest,cba,unresolved_unit,unclear,unknown,2018,2018,15.0,percentage_raise,percentage,non_base,across_the_board_percentage_raise,"[""implementation_retroactivity""]",timing_implementation,high,0.45,OH|chester|2018,OH|chester|2018|unresolved_unit|unknown,15%,"Employees shall pay fifteen percent (15%) of the appropriate monthly premium effective January 1, 2018.",True,False,False,percentage_or_amount_is_not_recurring_wage_growth,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2025/25-MED-02-0117.pdf
B4X2500GROWTHSRC-b033931776fed5d6b543,source_reported_growth_rate,B4X2500NORM-23ce255973535df5a627d2cb,B4X2500COD-20260730-2b7fc1ea8f761958f070deef,B4X2500-RATING-20260730-c5ac269e9a4006ef92c707fc,B4X2500SPAN-20260730-079ec088f6b3393edb79fb27,Marion,OH,Midwest,cba,fire,fire,fire,2018,2018,1.75,percentage_raise,percentage,unclear,across_the_board_percentage_raise,"[""automatic_raise"", ""implementation_retroactivity""]",timing_implementation,high,0.9,OH|marion|2018,OH|marion|2018|fire|fire,1.75%,"Effective January 1, 2018, employees shall receive a general wage increase of 1.75%.",True,True,True,source_explicit_recurring_wage_or_schedule_growth,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2016/16-MED-09-0973.pdf
B4X2500GROWTHSRC-f1202a450b6273abd678,source_reported_growth_rate,B4X2500NORM-a6cd7d6646d9384c3829e029,B4X2500COD-20260730-30a37029bdc848ca261c0073,B4X2500-RATING-20260730-ddcb8141aaf2b42ccaba70ff,B4X2500SPAN-20260730-efb53c4313547ef3b281286e,Nimishillen,OH,Midwest,cba,public_works,non_safety,public_works,2018,2018,2.0,percentage_raise,percentage,unclear,across_the_board_percentage_raise,"[""automatic_raise""]",automatic_wage_growth,high,0.45,OH|nimishillen|2018,OH|nimishillen|2018|public_works|public_works,2%,"1, 2018: The Road Department employees will receive 2% increase.",True,False,False,insufficient_context_to_confirm_recurring_wage_growth,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2016/16-MED-06-0631.pdf
B4X2500GROWTHSRC-64a497acecc0fbad2174,source_reported_growth_rate,B4X2500NORM-c62948689e3af3bdef2f6ff7,B4X2500COD-20260730-92e9c44dddeb5ce64637f8c2,B4X2500-RATING-20260730-6a60ecbe7dd4792eb7591147,B4X2500SPAN-20260730-10309310677248bd1a5165bc,Springfield,OH,Midwest,wage_schedule,police,police,police,2018,2018,2.0,step_schedule,percentage,base,step_schedule_progression,[],quantitative_base_wage_needs_normalization,high,0.9,OH|springfield|2018,OH|springfield|2018|police|police,"$23.19; $48,241.00; 2%","rate of pay on this wage schedule. Classification 2018 (2%) Patrolman (0-2 years) $23.19 $48,241.00",True,True,True,source_explicit_recurring_wage_or_schedule_growth,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-07-0600.pdf
B4X2500GROWTHSRC-54310e69672749774013,source_reported_growth_rate,B4X2500NORM-0d42e7fd47599888523a2879,B4X2500COD-20260730-f20ad3fea9217996c94b483d,B4X2500-RATING-20260730-04901f201bb185bc8e2ff650,B4X2500SPAN-20260730-8b33a2bad0bfb35d1ac73f61,Daniel,UT,West,other_local_government_pay_policy,unresolved_unit,unclear,unknown,2018,2018,2.0,percentage_raise,percentage,unclear,across_the_board_percentage_raise,"[""automatic_raise""]",automatic_wage_growth,high,0.72,UT|daniel|2018,UT|daniel|2018|unresolved_unit|unknown,2%,2- All employees to receive a 2% wage increase for the year,True,True,True,source_explicit_recurring_wage_or_schedule_growth,https://danielutah.gov/wp-content/uploads/2018/06/DANIEL-ORDINANCE-2018-06-04-Town-Council-Employee-Comepnstaion.pdf
B4X2500GROWTHSRC-5fd4c3dd95fada82eb50,source_reported_growth_rate,B4X2500NORM-88e383bdc20b27d4ee77c751,B4X2500COD-20260730-0b00e95da846dbe44277643a,B4X2500-RATING-20260730-dd35f37c766f531eeaa1e3fc,B4X2500SPAN-20260730-3cabd355ed8c7020db773ec2,Wilkeson,WA,West,wage_schedule,unresolved_unit,unclear,unknown,2018,2018,3.0,percentage_raise,percentage,unclear,across_the_board_percentage_raise,"[""implementation_retroactivity""]",timing_implementation,high,0.72,WA|wilkeson|2018,WA|wilkeson|2018|unresolved_unit|unknown,3%,Wage increases for 2018 will be 3% effective on January 1st of 2018 or time of hire.,True,True,True,source_explicit_recurring_wage_or_schedule_growth,https://d3ciwvs59ifrt8.cloudfront.net/c7fdd453-eaf2-4e71-9951-0b1fda28f2ca/e34dbec5-09cd-4e8a-a6d1-ee0c94e74c8c.pdf
B4X2500GROWTHSRC-51fc2562e0e48016b619,source_reported_growth_rate,B4X2500NORM-feb192c30f29c3ac2e3c2b3d,B4X2500COD-20260730-f75dcc9626fa400d0512d78f,B4X2500-RATING-20260730-a336903e2453b21253233fb3,B4X2500SPAN-20260730-262b1b2bea3506e546986184,Sewall's Point,FL,South,civil_service_or_hr_pay_plan,unresolved_unit,unclear,unknown,2019,2019,10.0,percentage_raise,percentage,unclear,across_the_board_percentage_raise,"[""automatic_raise""]",automatic_wage_growth,high,0.45,FL|sewall_s_point|2019,FL|sewall_s_point|2019|unresolved_unit|unknown,10%,"discussed extensively during the 2019 budget workshops, culminating with a 10% increase across the",True,False,False,insufficient_context_to_confirm_recurring_wage_growth,https://d3n9y02raazwpg.cloudfront.net/tsp/8ce34755-f3a8-11eb-81b1-0050569183fa-0fb664a0-faa5-4b04-a314-61ae93e51503-1630589504.pdf
B4X2500GROWTHSRC-dc682e8e0544cf1aa5b0,source_reported_growth_rate,B4X2500NORM-2ea3c6148b5f14c4ed35a636,B4X2500COD-20260730-b890b4c0bc09b6b6afca544b,B4X2500-RATING-20260730-6b7fdccca1303c17246040d7,B4X2500SPAN-20260730-b945ea71999c0ceb9a4f8de4,Mankato,KS,Midwest,agenda_packet_or_minutes,unresolved_unit,unclear,unknown,2019,2019,2.8,percentage_raise,percentage,unclear,across_the_board_percentage_raise,"[""automatic_raise""]",automatic_wage_growth,high,0.45,KS|mankato|2019,KS|mankato|2019|unresolved_unit|unknown,2.8%,Council member Becker moved and Dauner seconded the motion to approve a 2.8% raise for the,True,False,False,insufficient_context_to_confirm_recurring_wage_growth,https://cityofmankatokansas.com/wp-content/uploads/2-5-19%20Council%20Meeting..pdf
