annualization_assumption,annualized_growth_rate,base_or_non_base,caveats,codified_record_id,confidence_score,cycle_gap_years,dashboard_default_eligible,effective_period,effective_year,evidence_route,exclusion_or_caveat,final_locator,grade,growth_percent_for_averaging,growth_rate_eligible,growth_record_id,growth_value_type,later_cycle,later_normalized_record_id,later_span_id,later_value,match_tier,match_tier_label,mechanism_cluster,mechanism_confidence,municipality,municipality_cycle_key,normalized_record_id,occupation_or_classification,pay_basis,payband,percent_growth,position_schedule_label,primary_growth_mechanism,prior_cycle,prior_normalized_record_id,prior_span_id,prior_value,rank,rating_id,raw_later_span_text,raw_later_value_text,raw_prior_span_text,raw_prior_value_text,raw_span_text,raw_value_text,raw_values_preserved,region,secondary_growth_mechanisms,small_n_scope_warning,source_family,source_record_count,source_reported_growth_value,span_id,state,step,unit_cycle_key,unit_or_group,unit_type,value_difference
,,unclear,,B4X2500COD-20260730-5b8d72d6f6a2c596222b027d,0.45,,False,2017,2017,source_reported_growth_rate,insufficient_context_to_confirm_recurring_wage_growth,https://unionnebraska.com/index.php/village-office/minutes/413-village-of-union-meeting-minutes-2017-fy,,,False,B4X2500GROWTHSRC-5361cca5dd9072fdc64a,percentage_raise,,,,,,,automatic_wage_growth,high,Union,NE|union|2017,B4X2500NORM-844b4828853910c8e2da799c,unknown,percentage,,,,across_the_board_percentage_raise,,,,,,B4X2500-RATING-20260730-a663c9124d44d25615a55255,,,,,Vidlak motioned to pass allowable growth increase of 1% for a total of 3.5%.,1%; 3.5%,True,Midwest,"[""automatic_raise""]",,agenda_packet_or_minutes,,1.0,B4X2500SPAN-20260730-96697a632fd0a43f27ca1bd8,NE,,NE|union|2017|unresolved_unit|unknown,unresolved_unit,unclear,
,,unclear,,B4X2500COD-20260730-6dca0b435518eb3701646a1e,0.72,,True,2017,2017,source_reported_growth_rate,source_explicit_recurring_wage_or_schedule_growth,https://warnernh.gov/tow/HR/WS2017_MasterSpreadsheet.pdf,,,True,B4X2500GROWTHSRC-0843948687e4cb03a13a,COLA_CPI,,,,,,,automatic_wage_growth,high,Warner,NH|warner|2017,B4X2500NORM-952e57ed4ba3bda2fca95ab4,unknown,percentage,,,,COLA_CPI,,,,,,B4X2500-RATING-20260730-c3786fb3ff269a938c0886f0,,,,,2014 Scale adjustment - 1% COLA Updated 02.03.2014,1%,True,Northeast,"[""automatic_raise""]",,budget_or_pay_plan,,1.0,B4X2500SPAN-20260730-c7e483c96ad361c66fca888d,NH,,NH|warner|2017|unresolved_unit|unknown,unresolved_unit,unclear,
,,unclear,,B4X2500COD-20260730-2473406c5e0597ebacad948e,0.72,,True,2017,2017,source_reported_growth_rate,source_explicit_recurring_wage_or_schedule_growth,https://warnernh.gov/tow/HR/WS2017_MasterSpreadsheet.pdf,,,True,B4X2500GROWTHSRC-437e61d7759c33568d51,COLA_CPI,,,,,,,automatic_wage_growth,high,Warner,NH|warner|2017,B4X2500NORM-9b7b425bcd50a622887e1efc,unknown,unknown,,,,COLA_CPI,,,,,,B4X2500-RATING-20260730-92398f07b1ce0645c3d53b6e,,,,,2013 Scale adjustment - .6% COLA,,True,Northeast,"[""automatic_raise""]",,budget_or_pay_plan,,6.0,B4X2500SPAN-20260730-63652c37e3b23f4a2ec1de95,NH,,NH|warner|2017|unresolved_unit|unknown,unresolved_unit,unclear,
,,unclear,,B4X2500COD-20260730-3dec08093ba154143554bb46,0.72,,True,2017,2017,source_reported_growth_rate,source_explicit_recurring_wage_or_schedule_growth,https://warnernh.gov/tow/HR/WS2017_MasterSpreadsheet.pdf,,,True,B4X2500GROWTHSRC-995762b11a00c92f7cb1,COLA_CPI,,,,,,,automatic_wage_growth,high,Warner,NH|warner|2017,B4X2500NORM-9486dc06967de1718ced06cf,unknown,percentage,,,,COLA_CPI,,,,,,B4X2500-RATING-20260730-ead110d1682c6be5b008decf,,,,,2012 Scale adjustment - 2% COLA,2%,True,Northeast,"[""automatic_raise""]",,budget_or_pay_plan,,2.0,B4X2500SPAN-20260730-02728fb1266923b57c495e55,NH,,NH|warner|2017|unresolved_unit|unknown,unresolved_unit,unclear,
,,unclear,,B4X2500COD-20260730-413e1630b1d904dabae205a7,0.45,,False,2017-2019,2017,source_reported_growth_rate,insufficient_context_to_confirm_recurring_wage_growth,https://actionnetwork.org/user_files/user_files/000/021/701/original/2017-2019_Gloucester_Township_Administrative_Staff_Unit_Contract.pdf,,,False,B4X2500GROWTHSRC-0ac0b719cd85bba268ad,step_schedule,,,,,,,automatic_wage_growth,high,Gloucester,NJ|gloucester|2017,B4X2500NORM-47f590d4b8eb34b2f7af489c,unknown,percentage,,,,step_schedule_progression,,,,,,B4X2500-RATING-20260730-ebf2b04ca59e03e82f1d74b7,,,,,B) The pay rates set forth in Appendix C – Part Time Schedule shall represent an increase of 2%,2%,True,Northeast,"[""automatic_raise""]",,cba,,2.0,B4X2500SPAN-20260730-8be17941fdce20ae59b235cd,NJ,,NJ|gloucester|2017|unresolved_unit|unknown,unresolved_unit,unclear,
,,unclear,,B4X2500COD-20260730-1d29af6f24cb0d0bb460bad3,0.45,,False,2017-2019,2017,source_reported_growth_rate,insufficient_context_to_confirm_recurring_wage_growth,https://actionnetwork.org/user_files/user_files/000/021/701/original/2017-2019_Gloucester_Township_Administrative_Staff_Unit_Contract.pdf,,,False,B4X2500GROWTHSRC-9a93a66a96a164ad8191,percentage_raise,,,,,,,timing_implementation,high,Gloucester,NJ|gloucester|2017,B4X2500NORM-acae2cd713888436aab53c5d,unknown,percentage,,,,across_the_board_percentage_raise,,,,,,B4X2500-RATING-20260730-41692358795a015452c8356f,,,,,"1) The pay rates set forth in Appendix A-1 shall represent an increase of $350, plus 2% effective January 1, 2017, 2% effective January 1, 2018, and 2% effective January 1, 2019.",$350.00; 2%; 2%; 2%,True,Northeast,"[""implementation_retroactivity""]",,cba,,2.0,B4X2500SPAN-20260730-102e5e466989ebda561fa10a,NJ,,NJ|gloucester|2017|unresolved_unit|unknown,unresolved_unit,unclear,
,,unclear,,B4X2500COD-20260730-7fcae4671fddb79ab1a77d47,0.45,,False,2017,2017,source_reported_growth_rate,insufficient_context_to_confirm_recurring_wage_growth,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2017/17-MED-05-0653.pdf,,,False,B4X2500GROWTHSRC-6ce2efff0856e14f4962,percentage_raise,,,,,,,automatic_wage_growth,high,Howland,OH|howland|2017,B4X2500NORM-efbf624d433ae8a1418dcdc9,police,percentage,,,,across_the_board_percentage_raise,,,,,,B4X2500-RATING-20260730-65e01f9f4af84ffb8c3069ba,,,,,"Section 1: Effective July 1, 2017 to June 30, 2018, employees shall receive a 1% increase to",1%,True,Midwest,"[""automatic_raise""]",,cba,,1.0,B4X2500SPAN-20260730-7ad73ad20ff74a7e378f9d82,OH,,OH|howland|2017|police|police,police,police,
,,unclear,,B4X2500COD-20260730-5d4349fa7b210d268ff372f4,0.45,,False,2017,2017,source_reported_growth_rate,insufficient_context_to_confirm_recurring_wage_growth,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2016/16-MED-06-0631.pdf,,,False,B4X2500GROWTHSRC-6dd545a132c8bc2ad4f9,percentage_raise,,,,,,,automatic_wage_growth,high,Nimishillen,OH|nimishillen|2017,B4X2500NORM-89db0ac81017df74c44690af,public_works,percentage,,,,across_the_board_percentage_raise,,,,,,B4X2500-RATING-20260730-1bfd4f0001e6baa415f98362,,,,,"I, 2017: The Road Department employees will receive 2% increase.",2%,True,Midwest,"[""automatic_raise""]",,cba,,2.0,B4X2500SPAN-20260730-13dfab43229e0a1979996761,OH,,OH|nimishillen|2017|public_works|public_works,public_works,non_safety,
,,unclear,,B4X2500COD-20260730-c651bb222221a1477daee6a8,0.9,,True,2017,2017,source_reported_growth_rate,source_explicit_recurring_wage_or_schedule_growth,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Conciliation_Awards/2015/15-MED-07-0641.pdf,,,True,B4X2500GROWTHSRC-c24c57ef2d9b59e45652,percentage_raise,,,,,,,automatic_wage_growth,high,Olmsted,OH|olmsted|2017,B4X2500NORM-bdd414e1aabf8ee9535956ad,fire,percentage,,,,across_the_board_percentage_raise,,,,,,B4X2500-RATING-20260730-e89bcd9235862ac96116f3b0,,,,,"increase effective January 1, 2017, and a 2% wage increase effective January 1, 2018.",2%,True,Midwest,"[""automatic_raise""]",,factfinding_report,,2.0,B4X2500SPAN-20260730-81652599789099f38ce3875a,OH,,OH|olmsted|2017|fire|fire,fire,fire,
,,base,,B4X2500COD-20260730-0bd8c35332755e64d8b3de05,0.9,,True,2018,2018,source_reported_growth_rate,source_explicit_recurring_wage_or_schedule_growth,https://cms7files.revize.com/lakeportca/Human%20Resources/Salary%20%26%20Benefits%20HR/Lakeport%20Police%20Officers%27%20Association%20MOU%202018-2022.pdf,,,True,B4X2500GROWTHSRC-21b2e35667431622f748,percentage_raise,,,,,,,timing_implementation,high,Lakeport,CA|lakeport|2018,B4X2500NORM-ada60ddf3210f04e2472e2ed,police,percentage,,,,across_the_board_percentage_raise,,,,,,B4X2500-RATING-20260730-91dd344b4244a3e3a96963e9,,,,,"5% of base wage for the Pay-period(s) so assigned, effective July 16, 2016.",5%,True,West,"[""implementation_retroactivity""]",,mou_or_memorandum,,5.0,B4X2500SPAN-20260730-67daa6198bad851bf3d94a6a,CA,,CA|lakeport|2018|police|police,police,police,
,,unclear,,B4X2500COD-20260730-ca9cbbe508c030ddd96e2593,0.9,,True,2018,2018,source_reported_growth_rate,source_explicit_recurring_wage_or_schedule_growth,https://cms7files.revize.com/lakeportca/Human%20Resources/Salary%20%26%20Benefits%20HR/Lakeport%20Police%20Officers%27%20Association%20MOU%202018-2022.pdf,,,True,B4X2500GROWTHSRC-93b320eb44a42996bac6,step_schedule,,,,,,,automatic_wage_growth,high,Lakeport,CA|lakeport|2018,B4X2500NORM-bd0a87ef64073b950a00eb98,police,percentage,,,,step_schedule_progression,,,,,,B4X2500-RATING-20260730-c80ec6c22d5d56d7f7368116,,,,,"(2) years, that employee shall be elevated to the “F” step which shall reflect a 5% salary increase.",5%,True,West,"[""automatic_raise""]",,mou_or_memorandum,,5.0,B4X2500SPAN-20260730-66242b01d450d42cb8e8d431,CA,,CA|lakeport|2018|police|police,police,police,
,,base,,B4X2500COD-20260730-a55912d796c204b5baa27d68,0.72,,True,2018,2018,source_reported_growth_rate,source_explicit_recurring_wage_or_schedule_growth,https://grandview.id/_files/ugd/3c6848_7493e7ea6efc4b0b89ef2cee8984d1ca.pdf,,,True,B4X2500GROWTHSRC-cd805f6a98c8ab931567,COLA_CPI,,,,,,,automatic_wage_growth,high,Grand View,ID|grand_view|2018,B4X2500NORM-eb749b72d2d92e05fe6f357a,unknown,percentage,,,,COLA_CPI,,,,,,B4X2500-RATING-20260730-a2ca13a015a3307b549c37c7,,,,,"per hour with a 90-day evaluation and cost of living raise of 3% on October 1, 2018.",3%,True,West,"[""automatic_raise""]",,civil_service_or_hr_pay_plan,,3.0,B4X2500SPAN-20260730-b4b7383fc08ebb93ca7d1e3b,ID,,ID|grand_view|2018|unresolved_unit|unknown,unresolved_unit,unclear,
,,base,,B4X2500COD-20260730-e180e7e874bc8b64db97ead1,0.9,,True,2018,2018,source_reported_growth_rate,source_explicit_recurring_wage_or_schedule_growth,https://bethalto.com/wp-content/uploads/2026/01/23-EMPLOYEES-EXHIBIT.pdf,,,True,B4X2500GROWTHSRC-d10db1b10ec1eb37fbac,percentage_raise,,,,,,,quantitative_base_wage_needs_normalization,high,Bethalto,IL|bethalto|2018,B4X2500NORM-369832cb1ecd121fe3cae28d,police,percentage,,,,across_the_board_percentage_raise,,,,,,B4X2500-RATING-20260730-a97d803ed8f47d4ce54bca86,,,,,"Base Hourly Wage. (Current Base/Hour) May 1, 2018 May 1, 2019 May 1, 2020 Sergeant ($29.87) (**2%) (**2%) (**2%)",$29.87; 2%; 2%; 2%,True,Midwest,[],,cba,,2.0,B4X2500SPAN-20260730-60d4724d457ae1259d0182f3,IL,,IL|bethalto|2018|police|police,police,non_safety,
,,unclear,,B4X2500COD-20260730-ffd8ec7e412860ed27b07042,0.45,,False,2018,2018,source_reported_growth_rate,insufficient_context_to_confirm_recurring_wage_growth,https://villageofkildeer.com/wp-content/uploads/19-05-21-Packet-Web.pdf,,,False,B4X2500GROWTHSRC-252f909235ad43308301,percentage_raise,,,,,,,automatic_wage_growth,high,Kildeer,IL|kildeer|2018,B4X2500NORM-42b128553ba61fe12d6d9cc2,police,percentage,,,,across_the_board_percentage_raise,,,,,,B4X2500-RATING-20260730-67796a180c005cf23e42b17d,,,,,2.5% increase.,2.5%,True,Midwest,"[""automatic_raise""]",,cba,,2.5,B4X2500SPAN-20260730-722b627b92b98f23fbe1a162,IL,,IL|kildeer|2018|police|police,police,police,
,,unclear,,B4X2500COD-20260730-585e98edf7b62d8dccf6b48e,0.45,,False,2018,2018,source_reported_growth_rate,insufficient_context_to_confirm_recurring_wage_growth,https://portal.grotonma.gov/storage/Town_Meeting/Town%20Meeting%20Minutes/2018-10-01_Special_Town_Meeting_Minutes.pdf,,,False,B4X2500GROWTHSRC-9c63ad766466877167e7,percentage_raise,,,,,,,automatic_wage_growth,high,Groton,MA|groton|2018,B4X2500NORM-571145424798aa8ad8ee8f56,unknown,percentage,,,,across_the_board_percentage_raise,,,,,,B4X2500-RATING-20260730-9856f3679a7e012bbab129aa,,,,,in 2018) and state mandated inspections (6% increase).,6%,True,Northeast,"[""automatic_raise""]",,agenda_packet_or_minutes,,6.0,B4X2500SPAN-20260730-c4ddf8e73799308726401b9a,MA,,MA|groton|2018|unresolved_unit|unknown,unresolved_unit,fire,
,,base,,B4X2500COD-20260730-27ed13ce36716ac4cfbade80,0.45,,False,2018,2018,source_reported_growth_rate,insufficient_context_to_confirm_recurring_wage_growth,https://portal.grotonma.gov/storage/Town_Meeting/Town%20Meeting%20Minutes/2018-10-01_Special_Town_Meeting_Minutes.pdf,,,False,B4X2500GROWTHSRC-cd18658506746e5842aa,percentage_raise,,,,,,,timing_implementation,high,Groton,MA|groton|2018,B4X2500NORM-c177ad362676eb7452870f90,unknown,percentage,,,,across_the_board_percentage_raise,,,,,,B4X2500-RATING-20260730-94610ee72b9c1120f303e335,,,,,"This new hourly rate would then be increased by 2.5% effective July 1, 2018.",2.5%,True,Northeast,"[""implementation_retroactivity""]",,agenda_packet_or_minutes,,2.5,B4X2500SPAN-20260730-5bbf98d439b52e6d965b2a91,MA,,MA|groton|2018|unresolved_unit|unknown,unresolved_unit,fire,
,,unclear,,B4X2500COD-20260730-62426e4397338996f02d0e0e,0.45,,False,2018,2018,source_reported_growth_rate,insufficient_context_to_confirm_recurring_wage_growth,https://cms3.revize.com/revize/grandrapidstownship/11.07.2017.bd.packet.pdf,,,False,B4X2500GROWTHSRC-bb42c1c11e92bb167e6b,percentage_raise,,,,,,,automatic_wage_growth,high,Grand Rapids charter,MI|grand_rapids_charter|2018,B4X2500NORM-bd20f995e156bdb94c33da92,unknown,percentage,,,,across_the_board_percentage_raise,,,,,,B4X2500-RATING-20260730-5c4035421046f8de4c50b746,,,,,Consider approval of the 10% increase in the Lakes Special Assessment Districts.,10%,True,Midwest,"[""automatic_raise""]",,wage_schedule,,10.0,B4X2500SPAN-20260730-3a20a0e6e3b8ed7596ea19c9,MI,,MI|grand_rapids_charter|2018|unresolved_unit|unknown,unresolved_unit,unclear,
,,unclear,,B4X2500COD-20260730-4378ae1f27db489b44fa9d9e,0.45,,False,2018,2018,source_reported_growth_rate,insufficient_context_to_confirm_recurring_wage_growth,https://imlaycity.org/download/2629/2018-06-26-specialmeeting.pdf,,,False,B4X2500GROWTHSRC-f15b41867c0854f2c303,percentage_raise,,,,,,,automatic_wage_growth,high,Imlay City,MI|imlay_city|2018,B4X2500NORM-e967f36582862534559d2635,unknown,percentage,,,,across_the_board_percentage_raise,,,,,,B4X2500-RATING-20260730-39a2ed7408635c042702f389,,,,,"City Manager, in accordance with current contract to receive a 4% pay increase.",4%,True,Midwest,"[""automatic_raise""]",,agenda_packet_or_minutes,,4.0,B4X2500SPAN-20260730-84c47d255ab7c1d1893253a9,MI,,MI|imlay_city|2018|unresolved_unit|unknown,unresolved_unit,unclear,
,,unclear,,B4X2500COD-20260730-cdb9ba216d7608b1d826ad0b,0.72,,True,2018,2018,source_reported_growth_rate,source_explicit_recurring_wage_or_schedule_growth,https://cms5.revize.com/revize/plymouthmi/HR/POAM_Police%20Officers_FINAL%20SIGNATURE%20COPY%20With%20Updated%20Wage%20Tables%20082120.pdf,,,True,B4X2500GROWTHSRC-8cc1466aeed420bd1d19,percentage_raise,,,,,,,automatic_wage_growth,high,Plymouth charter,MI|plymouth_charter|2018,B4X2500NORM-22c0ba0908fb0f746207ddca,police,percentage,,,,across_the_board_percentage_raise,,,,,,B4X2500-RATING-20260730-860a2228bb108607d430d28b,,,,,2 % increase from 2018 Wages in 2019 Hourly,2%,True,Midwest,"[""automatic_raise""]",,cba,,2.0,B4X2500SPAN-20260730-8b6f3c1b959d9acdda44b635,MI,,MI|plymouth_charter|2018|police|police,police,police,
standard_2080_hours,0.0,base,"Computed from preserved normalized wage levels; no inflation or cost-of-living adjustment. Named position matches, but full rank/step/grade schedule location is incomplete.",B4X2500COD-20260730-9a930b043e2c444e288574e9,0.82,1,True,,,computed_cycle_to_cycle,,,,0.0,,B4X2500GROWTHCONT-462f764253a1eca54609,,2018,B4X2500NORM-6e0eceba338c63880af3e5f0,B4X2500SPAN-20260730-6b7a586b12eaee5206fc34b5,12.5,2,strong_named_position_match,quantitative_base_wage_needs_normalization,moderate,Manley,NE|manley|2018,B4X2500NORM-6e0eceba338c63880af3e5f0,clerical_admin,hourly,,0.0,municipal_clerk,base_wage_schedule_change,2017,B4X2500NORM-8d33aeb8ae3eb00db0cead3b,B4X2500SPAN-20260730-10013106cc853a9ef665047b,12.5,,B4X2500-RATING-20260730-9b10021c48c8ab1e597d1766,"Per legal requirement to post, the job titles and salaries in our Village are: Village Clerk-$12.50/hour and Board",$12.50,"DSwenson moved & TGlas seconded to increase the Village Clerk’s wage to $12.50/hour,",$12.50,,,,Midwest,[],Applied in aggregate outputs when fewer than three unit-cycles.,agenda_packet_or_minutes,2,,,NE,,NE|manley|2018|clerical_admin|municipal_clerk,clerical_admin,non_safety,0.0
,,unclear,,B4X2500COD-20260730-cf39a3cc04da2780615e65c3,0.45,,False,2018-2019,2018,source_reported_growth_rate,insufficient_context_to_confirm_recurring_wage_growth,https://seethroughny.net/contracts/TownofNiskayuna_P_moa_2019.pdf,,,False,B4X2500GROWTHSRC-7098cc37632275e2d892,percentage_raise,,,,,,,timing_implementation,high,Niskayuna,NY|niskayuna|2018,B4X2500NORM-7788a0ac0d793a2671d7c8f9,unknown,percentage,,,,across_the_board_percentage_raise,,,,,,B4X2500-RATING-20260730-413a0388fabeafba35b57f34,,,,,"Effective January 1, 2018: Increase of2.25%",2.25%,True,Northeast,"[""implementation_retroactivity""]",,wage_schedule,,2.25,B4X2500SPAN-20260730-bf95c0cea0e2bc3297492495,NY,,NY|niskayuna|2018|unresolved_unit|unknown,unresolved_unit,unclear,
,,unclear,,B4X2500COD-20260730-3417d734ed2ee8d9f08cc53d,0.45,,False,2018-2019,2018,source_reported_growth_rate,insufficient_context_to_confirm_recurring_wage_growth,https://seethroughny.net/contracts/TownofNiskayuna_P_moa_2019.pdf,,,False,B4X2500GROWTHSRC-78692c96c337fef769cc,percentage_raise,,,,,,,timing_implementation,high,Niskayuna,NY|niskayuna|2018,B4X2500NORM-04c963977a7f80c0fe6bf17b,unknown,percentage,,,,across_the_board_percentage_raise,,,,,,B4X2500-RATING-20260730-cbeab74753a9f1ebb46035df,,,,,"b.Effective January 1, 2019: Increase of 2.00%",2%,True,Northeast,"[""automatic_raise"", ""implementation_retroactivity""]",,wage_schedule,,2.0,B4X2500SPAN-20260730-a8b764226301b556f11925ee,NY,,NY|niskayuna|2018|unresolved_unit|unknown,unresolved_unit,unclear,
,,unclear,,B4X2500COD-20260730-0664c8a176b1bbd3677015a9,0.45,,False,2018,2018,source_reported_growth_rate,insufficient_context_to_confirm_recurring_wage_growth,https://seethroughny.net/contracts/VillageofSouthGlensFalls_P_2022.pdf,,,False,B4X2500GROWTHSRC-c4f79ed9fdccfa339694,percentage_raise,,,,,,,timing_implementation,high,South Glens Falls,NY|south_glens_falls|2018,B4X2500NORM-e42ee1c99a6742e6591d27c5,police,percentage,,,,across_the_board_percentage_raise,,,,,,B4X2500-RATING-20260730-df8d4750f4ec2300028d1ae8,,,,,"o Effective June 1, 2018: 2.5% increase",2.5%,True,Northeast,"[""automatic_raise"", ""implementation_retroactivity""]",,cba,,2.5,B4X2500SPAN-20260730-fd776f2a29905e097fb02b58,NY,,NY|south_glens_falls|2018|police|police,police,police,
,,non_base,,B4X2500COD-20260730-03bbea668b4589d5b280872a,0.45,,False,2018,2018,source_reported_growth_rate,percentage_or_amount_is_not_recurring_wage_growth,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2025/25-MED-02-0117.pdf,,,False,B4X2500GROWTHSRC-e17ee63a2377616a9cc7,percentage_raise,,,,,,,timing_implementation,high,Chester,OH|chester|2018,B4X2500NORM-50390093e5fd8333bbd7d673,unknown,percentage,,,,across_the_board_percentage_raise,,,,,,B4X2500-RATING-20260730-cc112c0168fae555fe2594ef,,,,,"Employees shall pay fifteen percent (15%) of the appropriate monthly premium effective January 1, 2018.",15%,True,Midwest,"[""implementation_retroactivity""]",,cba,,15.0,B4X2500SPAN-20260730-5055ff98af8aa166b5ce9149,OH,,OH|chester|2018|unresolved_unit|unknown,unresolved_unit,unclear,
,,unclear,,B4X2500COD-20260730-2b7fc1ea8f761958f070deef,0.9,,True,2018,2018,source_reported_growth_rate,source_explicit_recurring_wage_or_schedule_growth,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2016/16-MED-09-0973.pdf,,,True,B4X2500GROWTHSRC-b033931776fed5d6b543,percentage_raise,,,,,,,timing_implementation,high,Marion,OH|marion|2018,B4X2500NORM-23ce255973535df5a627d2cb,fire,percentage,,,,across_the_board_percentage_raise,,,,,,B4X2500-RATING-20260730-c5ac269e9a4006ef92c707fc,,,,,"Effective January 1, 2018, employees shall receive a general wage increase of 1.75%.",1.75%,True,Midwest,"[""automatic_raise"", ""implementation_retroactivity""]",,cba,,1.75,B4X2500SPAN-20260730-079ec088f6b3393edb79fb27,OH,,OH|marion|2018|fire|fire,fire,fire,
,,unclear,,B4X2500COD-20260730-30a37029bdc848ca261c0073,0.45,,False,2018,2018,source_reported_growth_rate,insufficient_context_to_confirm_recurring_wage_growth,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2016/16-MED-06-0631.pdf,,,False,B4X2500GROWTHSRC-f1202a450b6273abd678,percentage_raise,,,,,,,automatic_wage_growth,high,Nimishillen,OH|nimishillen|2018,B4X2500NORM-a6cd7d6646d9384c3829e029,public_works,percentage,,,,across_the_board_percentage_raise,,,,,,B4X2500-RATING-20260730-ddcb8141aaf2b42ccaba70ff,,,,,"1, 2018: The Road Department employees will receive 2% increase.",2%,True,Midwest,"[""automatic_raise""]",,cba,,2.0,B4X2500SPAN-20260730-efb53c4313547ef3b281286e,OH,,OH|nimishillen|2018|public_works|public_works,public_works,non_safety,
,,base,,B4X2500COD-20260730-92e9c44dddeb5ce64637f8c2,0.9,,True,2018,2018,source_reported_growth_rate,source_explicit_recurring_wage_or_schedule_growth,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-07-0600.pdf,,,True,B4X2500GROWTHSRC-64a497acecc0fbad2174,step_schedule,,,,,,,quantitative_base_wage_needs_normalization,high,Springfield,OH|springfield|2018,B4X2500NORM-c62948689e3af3bdef2f6ff7,police,percentage,,,,step_schedule_progression,,,,,,B4X2500-RATING-20260730-6a60ecbe7dd4792eb7591147,,,,,"rate of pay on this wage schedule. Classification 2018 (2%) Patrolman (0-2 years) $23.19 $48,241.00","$23.19; $48,241.00; 2%",True,Midwest,[],,wage_schedule,,2.0,B4X2500SPAN-20260730-10309310677248bd1a5165bc,OH,,OH|springfield|2018|police|police,police,police,
,,unclear,,B4X2500COD-20260730-f20ad3fea9217996c94b483d,0.72,,True,2018,2018,source_reported_growth_rate,source_explicit_recurring_wage_or_schedule_growth,https://danielutah.gov/wp-content/uploads/2018/06/DANIEL-ORDINANCE-2018-06-04-Town-Council-Employee-Comepnstaion.pdf,,,True,B4X2500GROWTHSRC-54310e69672749774013,percentage_raise,,,,,,,automatic_wage_growth,high,Daniel,UT|daniel|2018,B4X2500NORM-0d42e7fd47599888523a2879,unknown,percentage,,,,across_the_board_percentage_raise,,,,,,B4X2500-RATING-20260730-04901f201bb185bc8e2ff650,,,,,2- All employees to receive a 2% wage increase for the year,2%,True,West,"[""automatic_raise""]",,other_local_government_pay_policy,,2.0,B4X2500SPAN-20260730-8b33a2bad0bfb35d1ac73f61,UT,,UT|daniel|2018|unresolved_unit|unknown,unresolved_unit,unclear,
