extraction_case_id,document_identity_id,text_table_detection_id,source_review_id,candidate_queue_row_id,state,municipality,government_name,unit_type,candidate_source_type,disposition,page_relationship,bounded_evidence_pointer,confidence,reason_codes,short_rationale,qa_status
cexrem_3e0206ede84054e81ee49941,doc_2fb4b950424efc27b6325cd5,ttd_c186f38bb6c6d08ea3fa926c,sr_2226cacd22ef3d0311d74e4d,NSCQ-MI-20260720-0016,MI,East Lansing,CITY OF EAST LANSING,non_safety,cba,exclude,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0030_sr_2226cacd22ef3d0311d74e4d.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0030_sr_2226cacd22ef3d0311d74e4d.pdf#page=18|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0030_sr_2226cacd22ef3d0311d74e4d.pdf#page=26|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0030_sr_2226cacd22ef3d0311d74e4d.pdf#page=75,unknown,NO_VISIBLE_PROVISIONAL_COMPENSATION_TERD|NO_BASE_WAGE_AMOUNTS_OR_RATE_TERMS_IN_B0|NO_EXPLICIT_NON_BASE_COMPENSATION_TERMS|PACKET_CONTENTS_SHOWS_TABLE_ENTRIES_ONLY,"The provided pages do not show any actual salary/wage rate amounts or explicit compensation formulas; they mainly contain table of contents references and non-compensation contractual provisions (e.g., arbitration/time limits, subcontracting, position categories).",excluded_provisional
cexrem_0ca8de2147d41396f6b986ef,doc_2d9eeea637f3549f1bc5448f,ttd_23d39c5fab17908a5e566fdf,sr_007e15a4529506ee639515ec,NSCQ-MI-20260720-0029,MI,Flint,CITY OF FLINT,non_safety,cba,reference_only,unknown,,unknown,NO_COMPENSATION_TERMS_VISIBLE_IN_PAGE_1,Page 1 contains an emergency-manager order accepting/adopting a CBA but no visible wage or non-base compensation terms or mechanisms.,needs_review
cexrem_65fc0612fb9a7e9a4333ccac,doc_b7de9bd456270f46f63001b0,ttd_e4cff52661a19a97cdf2a49e,sr_a83d4d0c0c9de96afc08978e,NSCQ-MI-20260720-0110,MI,Inkster,CITY OF INKSTER,police,cba,exclude,unknown,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0144_sr_a83d4d0c0c9de96afc08978e.pdf#page=6|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0144_sr_a83d4d0c0c9de96afc08978e.pdf#page=11|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0144_sr_a83d4d0c0c9de96afc08978e.pdf#page=21|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0144_sr_a83d4d0c0c9de96afc08978e.pdf#page=23|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0144_sr_a83d4d0c0c9de96afc08978e.pdf#page=25|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0144_sr_a83d4d0c0c9de96afc08978e.pdf#page=44,unknown,NO_VISIBLE_COMPENSATION_EVIDENCE_IN_BASE|NO_BASE_WAGE_AMOUNTS_OR_RATES_VISIBLE|ONLY_GENERAL_MANAGEMENT_RIGHTS_LANGUAGE|NO_COMPENSATION_DISPUTE_OR_ADJUSTMENT_ME,"The provided pages contain management rights, grievance procedure, and union dues deduction language, but no visible base wage/rate changes or compensation formulas/amounts to extract as provisional compensation evidence.",excluded_provisional
cexrem_2b9ca38e5f5618cfdfdceaca,doc_aff64be2b3875fbafdb8b994,ttd_c33019c6293851637dd01bfe,sr_12622780cb3837e89d3f248b,NSCQ-MI-20260720-0033,MI,Kalamazoo,CITY OF KALAMAZOO,police,cba,exclude,unknown,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0137_sr_12622780cb3837e89d3f248b.pdf#page=14|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0137_sr_12622780cb3837e89d3f248b.pdf#page=28|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0137_sr_12622780cb3837e89d3f248b.pdf#page=55|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0137_sr_12622780cb3837e89d3f248b.pdf#page=62|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0137_sr_12622780cb3837e89d3f248b.pdf#page=68,unknown,NO_BASE_WAGE_VALUE_TOKENS_VISIBLE|NO_NON_BASE_COMPENSATION_OR_BENEFIT_DET0,"The provided pages describe grievance/arbitration procedures and temporary transfer/promotion/seniority rules, but no specific base wage or non-base compensation amounts, rates, formulas, or eligibility rules are visible.",excluded_provisional
cexrem_4bf5d3e6bb738898ad5c121c,doc_09e4d1f0cbc1382f285f2024,ttd_0d233ffb5a1bad75ffa5f80b,sr_28d9039147019fe6de495874,NSCQ-MI-20260720-0076,MI,Lincoln Park,CITY OF LINCOLN PARK,non_safety,cba,exclude,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0106_sr_28d9039147019fe6de495874.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0106_sr_28d9039147019fe6de495874.pdf#page=4|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0106_sr_28d9039147019fe6de495874.pdf#page=7|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0106_sr_28d9039147019fe6de495874.pdf#page=10|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0106_sr_28d9039147019fe6de495874.pdf#page=13|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0106_sr_28d9039147019fe6de495874.pdf#page=14|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0106_sr_28d9039147019fe6de495874.pdf#page=15|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0106_sr_28d9039147019fe6de495874.pdf#page=26,unknown,NO_BASE_WAGE_VALUE_TOKENS_VISIBLE_IN_PRO|NO_COMPENSATION_MECHANISM_TOKENS_VISIBLE,"The provided pages contain introductory/administrative provisions and grievance language but no visible base wage amounts/rates, wage step/grade schedules, or compensation mechanism tied to pay.",excluded_provisional
cexrem_caaf7b27027b38d729626861,doc_f2c833b8a77d64d878c5a6d9,ttd_d4c8c81eb6ab7beba03930cc,sr_b2de0344c561104d58413d21,NSCQ-MI-20260720-0027,MI,Midland,CITY OF MIDLAND,non_safety,cba,exclude,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0009_sr_b2de0344c561104d58413d21.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0009_sr_b2de0344c561104d58413d21.pdf#page=9|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0009_sr_b2de0344c561104d58413d21.pdf#page=18|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0009_sr_b2de0344c561104d58413d21.pdf#page=26|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0009_sr_b2de0344c561104d58413d21.pdf#page=39|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0009_sr_b2de0344c561104d58413d21.pdf#page=76,unknown,SCANNED_PAGES_CONTAIN_TABLE_OF_CONTENTS_|NO_BASE_WAGE_AMOUNTS_OR_PAY_RANGES_MENTI|NO_COMPENSATION_MECHANISM_TERMS_PRESENT|NO_NON_BASE_COMPENSATION_VALUE_TOKENS_EX|NO_EFFECTIVE_DATE_PAY_ADJUSTMENT_DETAILS,"The provided page packet consists of agreement cover/TOC and personnel-evaluation provisions without any visible base wage amounts, pay ranges, or compensation-formula mechanisms; non-base compensation items are only listed in the TOC without values or rules.",excluded_provisional
cexrem_bb79dc0cb4fa30f516da2933,doc_18a2de7bd9422f4cb60043c0,ttd_aec6e41d80ecc42a64171bcf,sr_723b3cf8529015318305bd7d,NSCQ-MI-20260720-0069,MI,Portage,CITY OF PORTAGE,police,cba,exclude,unknown,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0145_sr_723b3cf8529015318305bd7d.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0145_sr_723b3cf8529015318305bd7d.pdf#page=6|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0145_sr_723b3cf8529015318305bd7d.pdf#page=12|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0145_sr_723b3cf8529015318305bd7d.pdf#page=17|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0145_sr_723b3cf8529015318305bd7d.pdf#page=23|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0145_sr_723b3cf8529015318305bd7d.pdf#page=26|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0145_sr_723b3cf8529015318305bd7d.pdf#page=28|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0145_sr_723b3cf8529015318305bd7d.pdf#page=49,unknown,BOUNDARY_PACKET_CONTAINS_ONLY_TABLE_OF_C|NO_VISIBLE_BASE_WAGE_VALUES|NO_VISIBLE_COMPENSATION_MECHANISM_OR_ELI|NO_VISIBLE_NON_BASE_WAGE_VALUE_TOKENS,The provided pages show only the table of contents and general agreement text without any visible base-wage amounts/rates or any specific pay-setting mechanisms or non-base wage value tokens.,excluded_provisional
cexrem_4e15a9e591fe6cd96035d631,doc_91aa452817dd92da069824a9,ttd_e7ed2ee58f786e72e46b9f95,sr_28a20551d131c1b5701366ef,NSCQ-MN-20260720-0115,MN,Crystal,CITY OF CRYSTAL,police,cba,exclude,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0448_sr_28a20551d131c1b5701366ef.pdf#page=5|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0448_sr_28a20551d131c1b5701366ef.pdf#page=7|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0448_sr_28a20551d131c1b5701366ef.pdf#page=9|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0448_sr_28a20551d131c1b5701366ef.pdf#page=10|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0448_sr_28a20551d131c1b5701366ef.pdf#page=12|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0448_sr_28a20551d131c1b5701366ef.pdf#page=17,unknown,NO_BASE_WAGE_COMPENSATION_TERMS_VISIBLE|NO_PAY_RATE_OR_SALARY_STEP_OR_GRADE_AMO0|ONLY_UNION_SECURITY_AND_GRIEVANCE_PROCED,The packet contains union/security and grievance procedure language (including an overtime definition) but no visible base wage/pay schedule terms or any compensation-setting mechanisms with values.,excluded_provisional
cexrem_0ce7e7bb323a077f56c97915,doc_27b2558d476e764f0a6a0790,ttd_b6623126343e9b6e424b2ec0,sr_c8b1f40dcae3cf82834dadbe,NSCQ-MN-20260720-0065,MN,Inver Grove Heights,CITY OF INVER GROVE HEIGHTS,police,cba,reference_only,points_to_later_evidence,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0011_sr_c8b1f40dcae3cf82834dadbe.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0011_sr_c8b1f40dcae3cf82834dadbe.pdf#page=4|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0011_sr_c8b1f40dcae3cf82834dadbe.pdf#page=6|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0011_sr_c8b1f40dcae3cf82834dadbe.pdf#page=9|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0011_sr_c8b1f40dcae3cf82834dadbe.pdf#page=12|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0011_sr_c8b1f40dcae3cf82834dadbe.pdf#page=13|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0011_sr_c8b1f40dcae3cf82834dadbe.pdf#page=25,unknown,BASE_ANNUAL_RATE_DEFINTION_REFERENCES_YP,"This packet provides only general agreement content (purpose/recognition/definitions and a ToC) and references wage/compensation materials (e.g., Appendix A, and later articles for hours/overtime, insurance, uniform allowance), but no visible base wage figures or non-base wage terms are included in-",needs_review
cexrem_ad8e5613ae8a2d94f67431ed,doc_f249f57eca41db254b8e56ef,ttd_2e147929c7e19096b6e5fb29,sr_13fc1c8283bb53af66b798c5,NSCQ-MN-20260720-0027,MN,Maple Grove,CITY OF MAPLE GROVE,police,cba,exclude,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0446_sr_13fc1c8283bb53af66b798c5.pdf#page=3|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0446_sr_13fc1c8283bb53af66b798c5.pdf#page=5|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0446_sr_13fc1c8283bb53af66b798c5.pdf#page=7|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0446_sr_13fc1c8283bb53af66b798c5.pdf#page=20,unknown,NO_VISIBLE_COMPENSATION_PROVISION,"The provided pages contain agreement purpose/recognition/definitions and union security/seniority/savings clause material, with no visible base wage amounts or wage-setting mechanisms.",excluded_provisional
cexrem_0167e5cbc056715d4589725d,doc_bb85cdc92056867368d7e4a6,ttd_0df5f657b2f76dba130c7284,sr_4f237806e5fedacd9cbb8be8,NSCQ-MN-20260720-0048,MN,Moorhead,CITY OF MOORHEAD,police,cba,exclude,unknown,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0419_sr_4f237806e5fedacd9cbb8be8.pdf#page=6|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0419_sr_4f237806e5fedacd9cbb8be8.pdf#page=9|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0419_sr_4f237806e5fedacd9cbb8be8.pdf#page=14,unknown,NO_COMPENSATION_TERMS_VISIBLE|PAGE_CONTAINS_GRIEVANCE_PROCEDURE_AND_AR,The visible text concerns grievance procedure/arbitrator authority and general personnel provisions; no base wage or non-base compensation amounts/mechanisms are provided.,excluded_provisional
cexrem_1201890e649714410dcba6ec,doc_91958a0059d9804110a70ee7,ttd_560d4d0c58060a750888af63,sr_e177dab1f1ab67b3de40c11f,NSCQ-MN-20260720-0068,MN,Prior Lake,CITY OF PRIOR LAKE,police,cba,exclude,unknown,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0444_sr_e177dab1f1ab67b3de40c11f.pdf#page=3|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0444_sr_e177dab1f1ab67b3de40c11f.pdf#page=5|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0444_sr_e177dab1f1ab67b3de40c11f.pdf#page=9|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0444_sr_e177dab1f1ab67b3de40c11f.pdf#page=10|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0444_sr_e177dab1f1ab67b3de40c11f.pdf#page=18,unknown,NO_VISIBLE_BASE_WAGE_TERMS_IN_PACKET|NO_VISIBLE_COMPENSATION_MECHANISM_OR_PAY,"The provided page excerpts only include general agreement language and definitions (e.g., what base pay means), but do not show Article 18 base rate of pay or any concrete pay/adjustment mechanism values.",excluded_provisional
cexrem_154e6ab08cd3abd1a0fd2c1c,doc_baf4ee8b7c177ce6eaf35ed5,ttd_abee76b9996a1f35166afa1c,sr_f4b3f606f951065dc84881cc,NSCQ-MN-20260720-0074,MN,Richfield,CITY OF RICHFIELD,fire,cba,exclude,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0045_sr_f4b3f606f951065dc84881cc.pdf#page=1|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0045_sr_f4b3f606f951065dc84881cc.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0045_sr_f4b3f606f951065dc84881cc.pdf#page=11|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0045_sr_f4b3f606f951065dc84881cc.pdf#page=30|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0045_sr_f4b3f606f951065dc84881cc.pdf#page=39|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0045_sr_f4b3f606f951065dc84881cc.pdf#page=86,unknown,NO_VISIBLE_BASE_WAGE_COMPENSATION_EVIDN|NO_VISIBLE_COMPENSATION_MECHANISM_OR_NON,"The provided pages discuss council agenda items and a hockey-related agreement/donation ($25,000 yearly) but contain no visible candidate base-wage compensation amounts or wage-setting mechanisms.",excluded_provisional
cexrem_820e69a748d4c9301883f8b2,doc_ceb096d4e30e04101a9d9a9b,ttd_dce8cd18f65a5a5d0132fe04,sr_7a63f22890063f460f00eb57,NSCQ-MN-20260720-0073,MN,Richfield,CITY OF RICHFIELD,police,cba,reference_only,unknown,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0201_sr_7a63f22890063f460f00eb57.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0201_sr_7a63f22890063f460f00eb57.pdf#page=45|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0201_sr_7a63f22890063f460f00eb57.pdf#page=99,unknown,WSS_1_4_POCKET_PAGES_CONTAIN_CITY_AGENDA,"The visible packet pages discuss city agenda items and contracts/agreements, including a contract with Law Enforcement Labor Services (Police Officers), but do not display any base wage figures or wage-setting mechanisms.",needs_review
cexrem_9b5a554bea91556f4b0a9b30,doc_ede7f27e04800656ee94e735,ttd_878d22ed3bb108773e2cbdfb,sr_8acfee16751a2e505143dc37,NSCQ-MN-20260720-0044,MN,Shakopee,CITY OF SHAKOPEE,police,cba,exclude,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0031_sr_8acfee16751a2e505143dc37.pdf#page=3|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0031_sr_8acfee16751a2e505143dc37.pdf#page=5|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0031_sr_8acfee16751a2e505143dc37.pdf#page=7|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0031_sr_8acfee16751a2e505143dc37.pdf#page=10|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0031_sr_8acfee16751a2e505143dc37.pdf#page=17,unknown,NO_VISIBLE_BASE_WAGE_COMPENSATION_VALUES|NO_VISIBLE_COMPENSATION_MECHANISM_TERMS|NON_BASE_COMPENSATION_SECTIONS_ONLY_IND2|NO_OVERTIME_OR_INSURANCE_UNIFORM_OR_LEAV,"This page packet contains only introductory/definitions, grievance-procedure text, and a table of contents that references compensation-related articles/appendices without providing any visible wage amounts or pay-setting mechanisms.",excluded_provisional
cexrem_7546b6d91ee60157465dd94d,doc_40b66f59a87a26144cfafde3,ttd_376148d6e80a5689697c3fdd,sr_f50475f3bc1eedce3f9b23ab,NSCQ-MN-20260720-0129,MN,Worthington,CITY OF WORTHINGTON,police,cba,exclude,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0434_sr_f50475f3bc1eedce3f9b23ab.pdf#page=21,unknown,NO_VISIBLE_COMPENSATION_AMOUNTS_OR_RULES|ONLY_DEFINITION_OF_REGULAR_BASE_PAY_WITH|NO_APPENDIX_A_WAGES_VALUES_PRESENT_IN_BN|PAGE_RELATIONSHIP_TO_EVIDENCE_UNCLEAR,"The packet shows only section headings and a definition of “regular base pay” without any schedule amounts or pay-setting/mechanism details (e.g., rates, steps, effective dates) tied to Appendix A wages.",excluded_provisional
cexrem_2040f6a86af28c963bb47e5e,doc_7a091a26c12910bfeb77a58d,ttd_f217413c8206a7b9b615ac5b,sr_bd55f1faa95ddc1bb9009f9b,NSCQ-MT-20260720-0006,MT,Missoula,CITY OF MISSOULA,non_safety,cba,exclude,unknown,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0088_sr_bd55f1faa95ddc1bb9009f9b.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0088_sr_bd55f1faa95ddc1bb9009f9b.pdf#page=4|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0088_sr_bd55f1faa95ddc1bb9009f9b.pdf#page=13|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0088_sr_bd55f1faa95ddc1bb9009f9b.pdf#page=15,unknown,NO_VISIBLE_BASE_WAGE_COMPENSATION_EVIDN|NO_VISIBLE_COMPENSATION_MECHANISM_EVIDN|NO_VISIBLE_NON_BASE_WAGE_EVIDN,"The provided page packet includes table of contents and non-wage contract sections; no explicit base wage amounts, wage formulas, or non-base pay/benefit provisions are visible.",excluded_provisional
