auto_adjudication_id,adjudication_case_id,calibration_id,source_review_id,pdf_readiness_id,candidate_queue_row_id,state,municipality,government_name,unit_type,candidate_source_type,pdf_page_count,content_artifact_path,candidate_pages_evaluated,nearby_pages_evaluated,navigation_pages_evaluated,local_text_signal_summary,local_layout_signal_summary,rendered_page_available,rendered_page_count_used,table_structure_feature_score,wage_language_feature_score,pay_numeric_feature_score,navigation_feature_score,non_wage_false_positive_feature_score,compact_compensation_sheet_feature_score,gabriel_request_id,gabriel_backend,gabriel_model,gabriel_status,gabriel_schema_valid,gabriel_wage_schedule_present,gabriel_candidate_page_relationship,gabriel_visual_table_type,gabriel_non_wage_family,gabriel_navigation_needed,gabriel_navigation_target_found,gabriel_extraction_complexity,gabriel_extraction_recommendation,gabriel_confidence,gabriel_reason_codes,gabriel_short_rationale,gabriel_input_page_count,gabriel_input_text_chars,gabriel_elapsed_seconds,auto_gate_label,auto_gate_confidence,auto_gate_reason_codes,auto_gate_rationale,auto_gate_passes_500_doc_criteria_candidate
auto_adj_28b5892a6dd376bd03f2,adj_550a11be449272c58ee0,cal_aa5f30e289f7f1e3c57da1ca,sr_425ec1c96a65ced8db58c100,pr_beae8272fa49d2f3b900c0e8,NSCQ-MN-20260720-0036,MN,Apple Valley,CITY OF APPLE VALLEY,non_safety,cba,22,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0174_sr_425ec1c96a65ced8db58c100.pdf,"3,10,13","2,14",,"{""benefit_terms"":14,""budget_terms"":0,""index_pages"":1,""numeric_tokens"":189,""role_terms"":47,""wage_terms"":44}","{""column_lines"":39,""geometry_columns"":9,""geometry_rows"":0,""navigation_targets_evaluated"":0,""rendered_pages"":5,""row_like_lines"":55}",true,5,0.570000,1.000000,1.000000,0.500000,1.000000,1.000000,resp_05e7eee69beaf84f006a65031ff1a481939517329713237ea7,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,no,no_candidate_page,prose_only,not_applicable,no,not_applicable,not_extractable,exclude_for_now,high,NO_TABLE_STRUCTURE|NO_ROLE_OR_CLASSIFICATION_ROWS|NO_RATE_OR_SALARY_COLUMNS|WAGE_REFERENCES_ONLY_PROSE,"Candidate pages contain contract language referencing base pay/earnings and compensation rules, but no visible wage/pay schedule table with roles/classes and corresponding rate/salary columns.",5,6000,180.101866,exclude_for_now,high,NON_WAGE_OR_PROSE_CONFIRMED,"GABRIEL identifies prose or a non-wage page family, and the local evidence does not satisfy the strict positive table gate.",false
auto_adj_b001a98e462940b21ff4,adj_071ac8e1e2c98f58d7ed,cal_ae1da4b80da66307314a0f9a,sr_8685c843b921e528f02463ba,pr_868ed246c64ce4c5c1c8e735,NSCQ-AL-20260720-0007,AL,Tuscaloosa,CITY OF TUSCALOOSA,non_safety,wage_schedule_or_compensation_plan,1,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0471_sr_8685c843b921e528f02463ba.pdf,1,,,"{""benefit_terms"":0,""budget_terms"":0,""index_pages"":0,""numeric_tokens"":1071,""role_terms"":0,""wage_terms"":25}","{""column_lines"":2,""geometry_columns"":2,""geometry_rows"":0,""navigation_targets_evaluated"":0,""rendered_pages"":1,""row_like_lines"":0}",true,1,0.294000,1.000000,1.000000,0.000000,0.000000,0.500000,resp_0b7f18147f0550ad006a6503236148819585f24a236742d56c,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,yes,exact_table_page,step_grade,not_applicable,no,not_applicable,moderate,extraction_ready,medium,PAY_GRADE_STEP_SCHEDULE_TITLE|ANNUAL_AMOUNTS_HEADER|GRADE_AND_STEP_COLUMN_STRUCTURE|NUMERIC_TABLE_GRID_INDICATED,"Exhibit shows a pay grade and step schedule with annual amounts table structure (grade/step headings and repeated numeric entries), indicating an extractable wage/pay schedule.",1,1500,188.299298,second_review_required,medium,EVIDENCE_NOT_STRONG_ENOUGH|LOCAL_STRUCTURE_WEAK,"The bounded GABRIEL/local evidence is ambiguous, weak, conflicting, or navigation-dependent and cannot support an extraction-ready label.",false
auto_adj_fd5c25f21a13a5aa4736,adj_5a42989e9e33ef6795e1,cal_affbd685e693a0ed30b460a4,sr_5c331c7f7f07d339de05583f,pr_4285107438a9e322132cb41c,NSCQ-IA-20260720-0019,IA,Iowa City,CITY OF IOWA CITY,fire,arbitration_award,27,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0482_sr_5c331c7f7f07d339de05583f.pdf,"1,13,27","3,25",9,"{""benefit_terms"":18,""budget_terms"":0,""index_pages"":0,""numeric_tokens"":107,""role_terms"":25,""wage_terms"":28}","{""column_lines"":20,""geometry_columns"":12,""geometry_rows"":6,""navigation_targets_evaluated"":0,""rendered_pages"":6,""row_like_lines"":13}",true,6,0.775000,1.000000,1.000000,0.000000,1.000000,1.000000,resp_003badac2ab2abe2006a65032b4d1c81978cd437df9c69ba28,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,no,no_candidate_page,no_table,not_applicable,no,not_applicable,not_extractable,exclude_for_now,high,NO_VISIBLE_WAGE_TABLE|ONLY_PROSE_AWARDED_INCREASES|NO_ROLE_ROWS_OR_RATE_COLUMNS|NO_COMPACT_PAY_SHEET,"Candidate pages show arbitration award/amendment text (e.g., awarded “wage” percentage increase) without any wage/rate/salary table rows or columns.",6,6000,190.539132,exclude_for_now,high,NON_WAGE_OR_PROSE_CONFIRMED,"GABRIEL identifies prose or a non-wage page family, and the local evidence does not satisfy the strict positive table gate.",false
auto_adj_f208987130c7aa9434f6,adj_6bcc5d2de7fa649cac40,cal_b5c70ca19baa946184d7d211,sr_a8ca480ee4ae2f19540ea9c4,pr_1c93d1125d385e618a51da72,NSCQ-IN-20260720-0008,IN,Carmel,CITY OF CARMEL,fire,wage_schedule_or_compensation_plan,11,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0465_sr_a8ca480ee4ae2f19540ea9c4.pdf,"3,5,10","2,11",1,"{""benefit_terms"":30,""budget_terms"":1,""index_pages"":0,""numeric_tokens"":133,""role_terms"":20,""wage_terms"":23}","{""column_lines"":24,""geometry_columns"":9,""geometry_rows"":0,""navigation_targets_evaluated"":0,""rendered_pages"":6,""row_like_lines"":12}",true,6,0.695000,1.000000,1.000000,0.000000,1.000000,1.000000,resp_0c737146286ac230006a65032d8b588194abc614e5e91fa5b6,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,yes,exact_table_page,classification_pay_table,benefits,no,not_applicable,moderate,extraction_ready_with_schema_update,medium,WAGE_NUMERIC_ROLE_ROWS|SALARY_SCHEDULE_LANGUAGE|ROLE_TO_COMPENSATION_MAPPING|NONWAGE_COMPANION_SECTIONS_PRESENT,Candidate page 3 contains role/position rows tied to bi-weekly salary amounts with pay-related premiums/specialty pay; other pages are schedule/prose/benefit sections.,6,4288,194.004268,second_review_required,medium,EVIDENCE_NOT_STRONG_ENOUGH|NEGATIVE_PAGE_FAMILY,"The bounded GABRIEL/local evidence is ambiguous, weak, conflicting, or navigation-dependent and cannot support an extraction-ready label.",false
auto_adj_80759b23f38b96fa5d44,adj_70c8dac4cd7c9d1c8db8,cal_b843e234169740d000b06cc9,sr_0c7496cb87bef660439694be,pr_17f9666fd12246990bd23e4a,NSCQ-DE-20260720-0016,DE,Seaford,CITY OF SEAFORD,police,arbitration_award,21,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0474_sr_0c7496cb87bef660439694be.pdf,"3,8,12","2,13",,"{""benefit_terms"":21,""budget_terms"":3,""index_pages"":0,""numeric_tokens"":206,""role_terms"":4,""wage_terms"":37}","{""column_lines"":29,""geometry_columns"":15,""geometry_rows"":7,""navigation_targets_evaluated"":0,""rendered_pages"":5,""row_like_lines"":56}",true,5,0.930000,1.000000,1.000000,0.000000,1.000000,1.000000,resp_0497841c85b84720006a650331029481958cb926451b92c741,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,no,no_candidate_page,budget_or_fiscal_table,budget_or_fiscal,no,unknown,moderate,exclude_for_now,medium,NO_STEP_OR_RANK_ROWS|ONLY_PROSE_OR_COSTS|MATRIX_REFERENCED_NOT_INCLUDED,"Candidate pages show bargaining/proposal prose and/or retroactivity cost calculations, not a visible salary/step/rank schedule with role rows and wage/rate columns.",5,6000,197.818733,exclude_for_now,medium,NON_WAGE_OR_PROSE_CONFIRMED,"GABRIEL identifies prose or a non-wage page family, and the local evidence does not satisfy the strict positive table gate.",false
auto_adj_a3b0b2375a5265b96457,adj_d2ea0f253930b9797235,cal_bfedbccdcdd9bd76067ed767,sr_b09ee10c0651de68c146b0b5,pr_1ef2df8e3639065dec44a0a5,NSCQ-SD-20260720-0008,SD,Aberdeen,CITY OF ABERDEEN,police,cba,26,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0075_sr_b09ee10c0651de68c146b0b5.pdf,"4,12,25","3,26",1,"{""benefit_terms"":4,""budget_terms"":0,""index_pages"":0,""numeric_tokens"":84,""role_terms"":10,""wage_terms"":11}","{""column_lines"":6,""geometry_columns"":15,""geometry_rows"":10,""navigation_targets_evaluated"":0,""rendered_pages"":6,""row_like_lines"":15}",true,6,0.574000,1.000000,1.000000,0.000000,0.660000,1.000000,resp_0a21569fa242abb0006a650334cb288196a20709208da7be08,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,no,no_candidate_page,prose_only,not_applicable,no,not_applicable,not_extractable,exclude_for_now,medium,NO_TABLE_GEOMETRY|NO_PAY_RATE_SALARY_COLUMNS|WAGE_PROSE_ONLY,"Candidate pages show agreement/holiday-pay and contract wording in prose; no visible wage/rate/salary schedule table, compact compensation sheet, or role/classification rows with pay columns.",6,3262,200.583501,exclude_for_now,medium,NON_WAGE_OR_PROSE_CONFIRMED,"GABRIEL identifies prose or a non-wage page family, and the local evidence does not satisfy the strict positive table gate.",false
auto_adj_bdf42e9a86a975aba0aa,adj_0c0f6c6f9c29b42a90b8,cal_c0ae2be0b8fa709bea2568b1,sr_66c930bfa1db5b5291032797,pr_10d5fa320ad0029ed019ca89,NSCQ-MO-20260720-0033,MO,Gladstone,CITY OF GLADSTONE,police,cba,30,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0020_sr_66c930bfa1db5b5291032797.pdf,"4,16,30","3,28",1,"{""benefit_terms"":3,""budget_terms"":1,""index_pages"":0,""numeric_tokens"":32,""role_terms"":23,""wage_terms"":1}","{""column_lines"":4,""geometry_columns"":15,""geometry_rows"":22,""navigation_targets_evaluated"":0,""rendered_pages"":6,""row_like_lines"":2}",true,6,0.530000,1.000000,1.000000,0.000000,0.480000,0.750000,resp_0ea23c5cfef27d46006a6503378e988193a6caa39d899f8c2e,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,no,no_candidate_page,no_table,not_applicable,no,not_applicable,not_extractable,exclude_for_now,high,NO_TABLE_STRUCTURE|NO_PAY_NUMERIC_VALUES|WAGE_ONLY_PROSE_REFERENCE|NO_ROLE_CLASSIFICATION_ROWS,Candidate pages contain wage/provisions references but no extractable pay/step rows or wage/rate/salary columns forming a schedule or compensation table.,6,1147,203.756211,exclude_for_now,high,NON_WAGE_OR_PROSE_CONFIRMED,"GABRIEL identifies prose or a non-wage page family, and the local evidence does not satisfy the strict positive table gate.",false
auto_adj_38c978955fe7568100ae,adj_f5ccc7516e7157a8a6bb,cal_c5879d65de3d7cab68f8285d,sr_1edccb7d9090ebbd6843a97d,pr_339a9c56351fe63bfbad3692,NSCQ-ND-20260720-0002,ND,Bismarck,CITY OF BISMARCK,non_safety,wage_schedule_or_compensation_plan,130,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0472_sr_1edccb7d9090ebbd6843a97d.pdf,"30,66,129","29,130",1,"{""benefit_terms"":24,""budget_terms"":1,""index_pages"":0,""numeric_tokens"":138,""role_terms"":25,""wage_terms"":10}","{""column_lines"":6,""geometry_columns"":4,""geometry_rows"":0,""navigation_targets_evaluated"":0,""rendered_pages"":6,""row_like_lines"":17}",true,6,0.660000,1.000000,1.000000,0.000000,1.000000,1.000000,resp_0e4dbc57813b33ef006a65033ac9f08190aa6eb9b9e1d28ce1,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,no,exact_table_page,benefits_table,benefits,no,not_applicable,easy,exclude_for_now,high,NO_MONEY_TOKENS|NOT_PAY_RATES_OR_SALARIES|LEAVE_ACCRUAL_BENEFIT_TEXT_ONLY|LACKS_ROLE_CLASSIFICATION_RANK_TO_PAY_CI|NO_STABLE_COMP_COMPONENT_PAY_SHEET,"Candidate pages discuss leave accrual and benefit provisions (e.g., annual leave hours, health/pension/cost-of-living prose) without any wage/rate/salary schedule table structure or pay columns.",6,4600,207.342815,exclude_for_now,high,NON_WAGE_OR_PROSE_CONFIRMED,"GABRIEL identifies prose or a non-wage page family, and the local evidence does not satisfy the strict positive table gate.",false
auto_adj_75319513b7660521c632,adj_40a2a93062169545d87f,cal_c77ec0d95351aaf6fe61ae09,sr_633783bd1678cb6844ff9b78,pr_dd1f89674b2fb3f094624d21,NSCQ-IA-20260720-0013,IA,Davenport,CITY OF DAVENPORT,fire,cba,70,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0188_sr_633783bd1678cb6844ff9b78.pdf,"9,36,69","8,70",1,"{""benefit_terms"":0,""budget_terms"":0,""index_pages"":0,""numeric_tokens"":54,""role_terms"":23,""wage_terms"":16}","{""column_lines"":1,""geometry_columns"":28,""geometry_rows"":24,""navigation_targets_evaluated"":0,""rendered_pages"":6,""row_like_lines"":9}",true,6,0.716667,1.000000,1.000000,0.000000,0.180000,1.000000,resp_062f316ca681bac6006a65033e52608190b71d52732afc6beb,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,no,points_to_later_table,prose_only,other,yes,no,not_extractable,exclude_for_now,high,NO_VISIBLE_PAY_TABLE|REFERENCES_APPENDIX_A_WITHOUT_INCLUDED_S|ONLY_WAGE_INCREASE_PROSE|NO_ROLE_ROWS_WITH_RATE_SALARY_COLUMNS,"Candidate pages contain wage-related prose/incentive rules referencing an external Appendix A, but no included wage schedule table/rows with rate or salary columns.",6,4330,210.259758,exclude_for_now,high,NON_WAGE_OR_PROSE_CONFIRMED,"GABRIEL identifies prose or a non-wage page family, and the local evidence does not satisfy the strict positive table gate.",false
auto_adj_705c329cd94dfb43667b,adj_70ec7b95b5f43b115230,cal_c98ac0fc2f52f605f7e9e0e9,sr_89c242d47c5db20e7e11cc87,pr_6fa5417ef7e7727031fecae4,NSCQ-AR-20260720-0014,AR,Russellville,CITY OF RUSSELLVILLE,non_safety,wage_schedule_or_compensation_plan,62,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0487_sr_89c242d47c5db20e7e11cc87.pdf,"8,32,62","7,61",1,"{""benefit_terms"":40,""budget_terms"":1,""index_pages"":0,""numeric_tokens"":100,""role_terms"":31,""wage_terms"":6}","{""column_lines"":5,""geometry_columns"":9,""geometry_rows"":0,""navigation_targets_evaluated"":0,""rendered_pages"":6,""row_like_lines"":16}",true,6,0.405000,1.000000,1.000000,0.000000,1.000000,0.750000,resp_0bdef02d34842113006a6503413f788196957eaa48decb3569,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,no,unknown,prose_only,memorandum_without_table,no,not_applicable,not_extractable,exclude_for_now,high,NO_TABULAR_PAY_ROWS|PROSE_PERSONNEL_HANDLING|NO_SALARY_RATE_COLUMNS|ONLY_REFERENCES_TO_SALARY_PLAN|NUMERIC_BUT_NOT_PAY_SCHEDULE,"Candidate pages show personnel policy prose (medical exams, catastrophic leave) and an ordinance/plan reference; no wage/classification rows with rate or salary columns.",6,4873,212.767386,exclude_for_now,high,NON_WAGE_OR_PROSE_CONFIRMED,"GABRIEL identifies prose or a non-wage page family, and the local evidence does not satisfy the strict positive table gate.",false
auto_adj_3468271c36f9989eacfe,adj_21cbd15f3114619982c5,cal_cbdc133f08acec0540dcad2f,sr_706af965822e7f82aa1e1c54,pr_b0352c54951ec07bbbcc1f54,NSCQ-NJ-20260720-0076,NJ,Hammonton,TOWN OF HAMMONTON,police,ordinance_or_policy,15,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0462_sr_706af965822e7f82aa1e1c54.pdf,"7,8,9","6,10",,"{""benefit_terms"":4,""budget_terms"":1,""index_pages"":0,""numeric_tokens"":105,""role_terms"":20,""wage_terms"":8}","{""column_lines"":8,""geometry_columns"":14,""geometry_rows"":2,""navigation_targets_evaluated"":0,""rendered_pages"":5,""row_like_lines"":21}",true,5,0.661667,1.000000,1.000000,0.000000,0.780000,1.000000,resp_039c3b27310ff5ab006a650343c3048194bf059b34b7db3800,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,maybe,exact_table_page,prose_only,benefits,no,not_applicable,moderate,second_review_required,low,NO_GRID_COLUMNS|WAGE_IN_LIST_ITEMS_NOT_TABLE|AGENDA_OR_MOTION_STYLE_PROSE,"Candidate page 7 includes role/hire/resignation items with hourly/annual pay amounts in text, but no clear table/grid with stable pay columns for a wage schedule.",5,6000,216.710556,second_review_required,low,EVIDENCE_NOT_STRONG_ENOUGH|NEGATIVE_PAGE_FAMILY,"The bounded GABRIEL/local evidence is ambiguous, weak, conflicting, or navigation-dependent and cannot support an extraction-ready label.",false
auto_adj_586178f67cce44d07ef4,adj_d8c397f237ca457cac67,cal_cd4367db6772f9c1dd2bd32a,sr_baf0cd07c3fbc3c808d67680,pr_c7cf8a8352f002baa4575e67,NSCQ-MT-20260720-0023,MT,Anaconda-Deer Lodge County,COUNTY OF ANACONDA-DEER LODGE,police,arbitration_award,17,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0469_sr_baf0cd07c3fbc3c808d67680.pdf,"2,9,17","1,15",12,"{""benefit_terms"":1,""budget_terms"":5,""index_pages"":1,""numeric_tokens"":169,""role_terms"":23,""wage_terms"":34}","{""column_lines"":5,""geometry_columns"":21,""geometry_rows"":9,""navigation_targets_evaluated"":0,""rendered_pages"":6,""row_like_lines"":42}",true,6,0.686667,1.000000,1.000000,0.200000,0.970000,1.000000,resp_0a57e9d0826a94ac006a650347b9688193bbf1412c8652e9cd,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,no,wrong_page,prose_only,other,no,no,not_extractable,exclude_for_now,high,NO_TABLE_STRUCTURE|NO_WAGE_RATE_COLUMNS|CANDIDATE_PAGES_ARE_ANALYSIS_OR_EXHIBIT_|NO_VISIBLE_ROLE_ROW_PAY_GRID,"Candidate pages show wage-related prose/percent comparisons and an exhibit list, but not a role/classification grid with wage/rate/salary columns.",6,6000,219.608800,exclude_for_now,high,NON_WAGE_OR_PROSE_CONFIRMED,"GABRIEL identifies prose or a non-wage page family, and the local evidence does not satisfy the strict positive table gate.",false
auto_adj_38189d1c75968258626d,adj_a7b22c998dacfd34a616,cal_d078bf86970597e540f4dfdc,sr_f214d44fd61c5cde10474328,pr_8ecfcf65984c175162e81f84,NSCQ-UT-20260720-0011,UT,Draper,CITY OF DRAPER,police,wage_schedule_or_compensation_plan,1,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0464_sr_f214d44fd61c5cde10474328.pdf,1,,,"{""benefit_terms"":0,""budget_terms"":0,""index_pages"":0,""numeric_tokens"":120,""role_terms"":11,""wage_terms"":42}","{""column_lines"":23,""geometry_columns"":8,""geometry_rows"":4,""navigation_targets_evaluated"":0,""rendered_pages"":1,""row_like_lines"":28}",true,1,0.933333,1.000000,1.000000,0.000000,0.000000,0.750000,resp_08fbc1afe344b948006a65034a9c74819699c18455aa1d195c,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,yes,exact_table_page,step_grade,not_applicable,no,not_applicable,moderate,extraction_ready,high,WAGE_TABLE_VISIBLE|STEP_PAY_PLAN_TABLE_ROWS|ROLE_GRADE_COLUMNS|RATE_AND_SALARY_COLUMNS|STEP_INCREASE_PERCENT_ROWS,"Page shows a step pay plan table (grades/roles with hourly rate and salary columns plus step increase percentages), indicating extractable wage schedule structure.",1,1500,222.187898,extraction_ready_high_confidence,high,GABRIEL_LOCAL_AGREE|ROW_COLUMN_EVIDENCE|PAGE_RELATIONSHIP_RESOLVED,Schema-valid GABRIEL and strong local rendered/text geometry agree on a bounded wage-schedule page with resolved page identity.,true
auto_adj_4f9e80f4f6656a8784b9,adj_68b592bb6089245299d4,cal_d0c3b331783b52ed94754dfe,sr_1d5f34b806017a54333c766e,pr_4a86f46735e0843b33552040,NSCQ-CA-20260720-0584,CA,Poway,CITY OF POWAY,fire,wage_schedule_or_compensation_plan,1,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0476_sr_1d5f34b806017a54333c766e.pdf,1,,,"{""benefit_terms"":0,""budget_terms"":0,""index_pages"":0,""numeric_tokens"":85,""role_terms"":3,""wage_terms"":12}","{""column_lines"":15,""geometry_columns"":2,""geometry_rows"":0,""navigation_targets_evaluated"":0,""rendered_pages"":1,""row_like_lines"":0}",true,1,0.447000,1.000000,1.000000,0.000000,0.000000,0.687500,resp_0b86344a11c492ec006a65034d32688193b1ac6ab3ffef3ca9,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,yes,exact_table_page,hourly_schedule,not_applicable,no,not_applicable,moderate,extraction_ready,high,SALARY_SCHEDULE_HEADER|TABLE_LIKE_ROWS|ROLE_AND_STEPS|PAY_NUMERIC_AND_COLUMNS|WAGE_NON_PROSE,Page 1 shows a clearly labeled salary schedule with role/rank entries and step/salary-range columns including hourly/biweekly/monthly pay figures.,1,839,225.259656,extraction_ready_with_schema_update,high,GABRIEL_POSITIVE|LOCAL_SCHEMA_UPDATE_EVIDENCE,"Bounded evidence supports a wage schedule, but local structure, compact layout, or navigation requires a schema-specific rule.",true
auto_adj_49c02db0f7171f840a73,adj_3ff36b6d53c3291f3f72,cal_d38f015ffc6f5b5236e57b61,sr_e411ecfbef2a2c5990fad942,pr_19f0cf1308b1a763fbab502d,NSCQ-WI-20260720-0041,WI,Fond du Lac,CITY OF FOND DU LAC,fire,cba,53,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0114_sr_e411ecfbef2a2c5990fad942.pdf,"2,18,53","1,51",4,"{""benefit_terms"":44,""budget_terms"":0,""index_pages"":1,""numeric_tokens"":167,""role_terms"":31,""wage_terms"":12}","{""column_lines"":34,""geometry_columns"":7,""geometry_rows"":0,""navigation_targets_evaluated"":0,""rendered_pages"":6,""row_like_lines"":25}",true,6,0.605000,1.000000,1.000000,0.200000,1.000000,1.000000,resp_08cb81ea127f371b006a6503519bf88194b4f73995e287fe15,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,no,wrong_page,no_table,not_applicable,unknown,no,not_extractable,exclude_for_now,high,NO_VISIBLE_WAGE_TABLE|ONLY_PROSE_OR_REFERENCE_TO_SALARIES_WAGE|TOC_PRESENT_BUT_NOT_TABLE|NO_RATE_SALARY_COLUMNS_OR_ROW_GRID,"Candidate pages include an index/TOC entry and narrative provisions (e.g., vacation and references to a wage scale) but no extractable salary/wage schedule with rows and wage/rate columns.",6,6000,229.973502,exclude_for_now,high,NON_WAGE_OR_PROSE_CONFIRMED,"GABRIEL identifies prose or a non-wage page family, and the local evidence does not satisfy the strict positive table gate.",false
