relationship_id,candidate_id_a,locator_a,candidate_id_b,locator_b,relationship_basis,relationship_confidence,preverification_collapsed
EXTMODREL-3f6d65c93561445c7ccb3879,EXTCAND-0c300dc3bdf8949126496ad3,https://edocpub.epa.ohio.gov/publicportal/ViewDocument.aspx?docid=3721175,EXTCAND-b0875dedddd44a471a98bafb,https://edocpub.epa.ohio.gov/publicportal/ViewDocument.aspx?docid=3944354,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-2e69360d27f9a4ffbbf5b8f4,EXTCAND-0c300dc3bdf8949126496ad3,https://edocpub.epa.ohio.gov/publicportal/ViewDocument.aspx?docid=3721175,EXTCAND-bd9db2bff6f5f15aabb4fe04,https://edocpub.epa.ohio.gov/publicportal/ViewDocument.aspx?docid=2611222,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-1447a33d48c676ec74f82696,EXTCAND-0c300dc3bdf8949126496ad3,https://edocpub.epa.ohio.gov/publicportal/ViewDocument.aspx?docid=3721175,EXTCAND-cd8eddc3ae8c9a7bb05f26e4,https://edocpub.epa.ohio.gov/publicportal/ViewDocument.aspx?docid=3115870,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-08bda905142fb5500c330d7c,EXTCAND-0c75b5b54fe5498c4eea7e43,https://www.expat.ru/searchresult.php?wtf=%3E%3Ca%2520rel%3Dfollow%2520href%3D%2Ftophotnews.info%2F%3Ecorporate%2520gift%2520merchandise%2520promotional%2520uk%3C%2Fa%3E%3C,EXTCAND-642052ea94de7afae3a07054,https://www.expat.ru/searchresult.php?height=450&width=900&wtf=moscow%3Fiframe%3Dtrue,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-34c13fdffe63d3a6d8a71943,EXTCAND-0c79ee79c26fb6915a007eee,https://library.municode.com/oh/athens/codes/code_of_ordinances?nodeId=TIT1GEPR,EXTCAND-4698517f09182066f337ee29,https://library.municode.com/oh/athens/codes/code_of_ordinances?nodeId=TIT3ADPR_CH3.01GEPR_3.01.02APBO,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-64eda9358e732c201ca2416c,EXTCAND-0c79ee79c26fb6915a007eee,https://library.municode.com/oh/athens/codes/code_of_ordinances?nodeId=TIT1GEPR,RESCAND-a9ca1e3f90c6b73f1c46cde0,https://library.municode.com/oh/athens/codes/code_of_ordinances?nodeId=TIT21SURE_CH21.05STDECOST,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-7ac4c61ff28993a43b20008b,EXTCAND-0cb7ee9e95a6ca680220d0bd,https://agriculture.wy.gov/index.php?section=careers-employment,EXTCAND-52bf1137f17f794edbd23f32,https://agriculture.wy.gov/index.php?docid=1284%C2%A7ion%3Daffiliated-organizations,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-51ca76b317b785a6ac7e9198,EXTCAND-0cb7ee9e95a6ca680220d0bd,https://agriculture.wy.gov/index.php?section=careers-employment,EXTCAND-786c2880e755c48d104fcc77,https://agriculture.wy.gov/index.php?docid=1832%C2%A7ion%3Daffiliated-organizations,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-7591ceec7c84fa4e4b2d4d01,EXTCAND-0cb7ee9e95a6ca680220d0bd,https://agriculture.wy.gov/index.php?section=careers-employment,EXTCAND-82414e0ddfe121ce8322a949,https://agriculture.wy.gov/index.php?docid=1002%C2%A7ion%3Daffiliated-organizations,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-733c1d353a34f91f32ac673e,EXTCAND-0cb7ee9e95a6ca680220d0bd,https://agriculture.wy.gov/index.php?section=careers-employment,EXTCAND-83dd68f5ecf0f5cceb65e496,https://agriculture.wy.gov/index.php?docid=1895%C2%A7ion%3Daffiliated-organizations,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-d8323be4711eeacbfe478eee,EXTCAND-0cb7ee9e95a6ca680220d0bd,https://agriculture.wy.gov/index.php?section=careers-employment,EXTCAND-acfa79e1a106e7d515e34f21,https://agriculture.wy.gov/index.php?section=water-quality-grant,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-304c03f0c02fbdc96e382158,EXTCAND-0cb7ee9e95a6ca680220d0bd,https://agriculture.wy.gov/index.php?section=careers-employment,EXTCAND-facca42641c1792425278032,https://agriculture.wy.gov/index.php?docid=1916%C2%A7ion%3Dform-and-applications-library,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-40f6c9abe08bbb2c71e5cac3,EXTCAND-0d0289d76c6fd14041251d6d,https://www.lakebentonminnesota.com/index.asp?DE=%7B8ACB9681-E39F-45DD-B9AA-3ACDF3E34404%7D&SEC=%7BF263E938-EF0E-4F53-8D95-C29996E527BA%7D&Type=B_EV,EXTCAND-a71d7a1682ba67ac6fb2a1a1,https://www.lakebentonminnesota.com/index.asp?DE=8710438E-0CF8-4AA2-8C0E-BBF1305BF58D&SEC=6586C156-3DCC-41E9-9350-CA6F5C3DCE6D,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-fc92d48a129c09e15c8ea282,EXTCAND-0d6c5e33fe8ae0b1b978737d,https://www.fruitland.org/?SEC=E8D436C6-2225-41E5-B3EF-6C536D318178,EXTCAND-4822c3ab1a8968f2a8085ab1,https://www.fruitland.org/?SEC=272BA6A8-BF79-413F-842A-305216FBE8B5,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-05f411fdc52da7ee9ef24f08,EXTCAND-0db9d9935ee1a4772646672d,https://library.municode.com/mi/lansing/codes/code_of_ordinances?nodeId=CHLAMI_ART4EXBR,EXTCAND-5b22baedf4f8e8a506f4ec50,https://library.municode.com/mi/lansing/codes/code_of_ordinances?nodeId=COOR_PT2ADCO_TIT10EMPR_CH293REHECABEQUMEDECOMOPUPLMEEMRESYPUCOSE292.14DSE292.14E_293.01DE,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-6f9c9dfec36fa7beaed59a13,EXTCAND-0db9d9935ee1a4772646672d,https://library.municode.com/mi/lansing/codes/code_of_ordinances?nodeId=CHLAMI_ART4EXBR,EXTCAND-a9ed8510b6f7efe7ee09b5a3,https://library.municode.com/mi/lansing/codes/code_of_ordinances?nodeId=COOR_PT2ADCO_TIT2GEPR_CH202COOR,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-09348dd2a2433059fc63a471,EXTCAND-0eb7ecd06e9c2bbad780d860,https://ogunquit.gov/Archive.aspx,EXTCAND-2035ab71e481a1f3c3318f28,https://ogunquit.gov/Archive.aspx?AMID=49,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-c60e28436c21ff5902835a0b,EXTCAND-0ec2aa0d5e70e3b7849c0475,https://www.perry-wi.gov/?page_id=114,EXTCAND-8ad95fc0464f4673fca8df4b,https://www.perry-wi.gov/,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-94cc02120a1ad2ad6d35f95e,EXTCAND-0ee10a1108a61a69cfd9a979,https://franklintownshipnj.org/DocumentCenter/View/6304/Ordinance-01-24-salary-ordinance-2024-PDF,EXTCAND-78c764151c271c64b4cf9628,https://www.franklintownshipnj.org/DocumentCenter/View/6304/Ordinance-01-24-salary-ordinance-2024-PDF,likely_http_https_or_www_alias,moderate,false
EXTMODREL-c343d24bab0c78ead8e1f34e,EXTCAND-0ef733470e80961e7dd0d079,https://grandblanctwpmi.gov/Archive.aspx?ADID=142,EXTCAND-2f8874f79277a8fc7ef4aede,https://grandblanctwpmi.gov/Archive.aspx?ADID=124,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-0c9fe154973b40298b672079,EXTCAND-0f2f8ad7ae305ccc31f523a0,https://amsterdamny.gov/Jobs.aspx,RESCAND-efd47f6a2ea34bb5d8d223b2,https://www.amsterdamny.gov/jobs.aspx?CommunityJobs=False,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-123aa7606912b71fe215d111,EXTCAND-0f32011dac4350c083f5156b,https://www.michigan.gov/mdcs/-/media/Project/Websites/mdcs/COMP/Special-Pay-Schedule-Increases-December-11-2024.pdf?hash=2A3617D10864B9B3B64B05FFC53510DA&rev=a56ad398c5f34a9eb6e3069bf6d2a4e2,EXTCAND-7f86d24ab0b77df13bb92f32,https://www.michigan.gov/mdcs/-/media/Project/Websites/mdcs/COMP/Special-Pay-Schedule-Increases-December-11-2024.pdf?hash=91D9335E035F23CBFC0650A36364D638&rev=b18f72f0bfd04c91964d09dcb3c72afd,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-79b5a6a398ea3092c975e4b1,EXTCAND-0f9ca060233c452bcdb3124b,https://sanduskycountyoh.gov/index.php?page=links,EXTCAND-7b17608881bc92a8b2870579,https://sanduskycountyoh.gov/index.php?page=human-resources,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-9b20ed3c747953ee4fdb7386,EXTCAND-0fb276965093d56824441fda,https://onelakewood.granicus.com/MetaViewer.php?meta_id=73507,EXTCAND-45cad6b5aa3cfe322e573cde,https://onelakewood.granicus.com/MetaViewer.php?meta_id=47946,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-c3cc418fb72033ee14698b27,EXTCAND-0ff3c31f1a6108b0ff04c4f5,https://www.njlm.org/m/NewsFlash,EXTCAND-4e31780b6989498490b62ddc,https://www.njlm.org/m/newsflash?cat=1,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-e167e8739513531f69a9dff5,EXTCAND-10c938c0b515d3c933ad3355,https://www.cheltenhamtownship.org/docview.aspx?docid=50887,RESCAND-0b29b2c23f3344292f883b3f,https://www.cheltenhamtownship.org/docview.aspx?docid=50367,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-e48b6b9b2cad7c86e6a31c46,EXTCAND-10c938c0b515d3c933ad3355,https://www.cheltenhamtownship.org/docview.aspx?docid=50887,RESCAND-1662094cf6ac7255db9a889b,https://www.cheltenhamtownship.org/docview.aspx?docid=50405,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-98b1fbd303528d3d93754bb7,EXTCAND-10c938c0b515d3c933ad3355,https://www.cheltenhamtownship.org/docview.aspx?docid=50887,RESCAND-1d2e58f6dfa7d4ee53bd5ab5,https://www.cheltenhamtownship.org/docview.aspx?docid=13041&doctype=agendaDoc,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-5c94b8ca7a3f5faf01651edd,EXTCAND-10c938c0b515d3c933ad3355,https://www.cheltenhamtownship.org/docview.aspx?docid=50887,RESCAND-2c2bb3165e2e9ca7fc1100a3,https://www.cheltenhamtownship.org/docview.aspx?docid=29076,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-12cb22dbceba6484cab2e3ec,EXTCAND-10c938c0b515d3c933ad3355,https://www.cheltenhamtownship.org/docview.aspx?docid=50887,RESCAND-360bc94ea86b78d85e6950ed,https://www.cheltenhamtownship.org/docview.aspx?docid=11869&doctype=packetDoc,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-081d94673b6fc40ac09b8049,EXTCAND-10c938c0b515d3c933ad3355,https://www.cheltenhamtownship.org/docview.aspx?docid=50887,RESCAND-3864610ee2ce34b9d4b06206,https://www.cheltenhamtownship.org/docview.aspx?docid=29359,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-cb3204cc4821bb8554d538fc,EXTCAND-10c938c0b515d3c933ad3355,https://www.cheltenhamtownship.org/docview.aspx?docid=50887,RESCAND-53c703680e993406d5a0cb44,https://www.cheltenhamtownship.org/docview.aspx?docid=50000,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-efd5a400abdd903db361e256,EXTCAND-10c938c0b515d3c933ad3355,https://www.cheltenhamtownship.org/docview.aspx?docid=50887,RESCAND-61359a9afb52932e652cea4b,https://www.cheltenhamtownship.org/docview.aspx?docid=12215&doctype=minuteDoc,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-955d56445df545676a612c9a,EXTCAND-10c938c0b515d3c933ad3355,https://www.cheltenhamtownship.org/docview.aspx?docid=50887,RESCAND-75d336bd502b29ea35c09888,https://www.cheltenhamtownship.org/docview.aspx?docid=29352,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-009fca1e7ed8a3b34bff26d1,EXTCAND-10c938c0b515d3c933ad3355,https://www.cheltenhamtownship.org/docview.aspx?docid=50887,RESCAND-961064ea091b81ad55beb6a3,https://www.cheltenhamtownship.org/docview.aspx?docid=12396&doctype=agendaDoc,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-4f282a9ecd2d5d022cf7bd06,EXTCAND-10c938c0b515d3c933ad3355,https://www.cheltenhamtownship.org/docview.aspx?docid=50887,RESCAND-9b5a11dd90cad1c2aef91648,https://www.cheltenhamtownship.org/docview.aspx?docid=50358,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-fa2e334d9b63e7d9ce686fd0,EXTCAND-10c938c0b515d3c933ad3355,https://www.cheltenhamtownship.org/docview.aspx?docid=50887,RESCAND-d118ba0f73fdc8939e3b43be,https://www.cheltenhamtownship.org/docview.aspx?docid=50604,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-5c628a3a5c855aa3b88205cd,EXTCAND-10c938c0b515d3c933ad3355,https://www.cheltenhamtownship.org/docview.aspx?docid=50887,RESCAND-db4fe87d8c018c6089418443,https://www.cheltenhamtownship.org/docview.aspx?docid=50669,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-7adec9aef9080902013d3958,EXTCAND-10c938c0b515d3c933ad3355,https://www.cheltenhamtownship.org/docview.aspx?docid=50887,RESCAND-dbf027d08294a8cfaaedb130,https://www.cheltenhamtownship.org/docview.aspx?docid=12440&doctype=minuteDoc,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-9bdde4f2476ceac6f8ee4eab,EXTCAND-10e03cd9783ccf98a4407f65,https://www.broadview-il.gov/reference/employment-opportunities/,RESCAND-45e88c7515c58be1674c18b4,https://broadview-il.gov/reference/employment-opportunities/,likely_http_https_or_www_alias,moderate,false
EXTMODREL-daae8ad58b3b7c8ec3ea8ff9,EXTCAND-1139f7b4aba91869687b0e23,https://www.beloitwi.gov/index.asp?DE=4A2038E3-0286-4950-AD99-89426592E4ED&SEC=725CA980-D88D-45BC-AC9C-3A73AF0BF563,EXTCAND-7d3b99263d94368430c81c54,https://www.beloitwi.gov/index.asp?DE=08A8695E-AB6F-4C5D-8788-D8AB08976A37&SEC=725CA980-D88D-45BC-AC9C-3A73AF0BF563,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-40216128a8b1b69c37d66f3a,EXTCAND-1139f7b4aba91869687b0e23,https://www.beloitwi.gov/index.asp?DE=4A2038E3-0286-4950-AD99-89426592E4ED&SEC=725CA980-D88D-45BC-AC9C-3A73AF0BF563,EXTCAND-c63f00cd0c32376da9d14555,https://www.beloitwi.gov/index.asp?SEC=1A7CE86B-02F6-4FCB-B350-BC82C7768516&Type=B_BASIC,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-610615157d8510b5e5beaa2f,EXTCAND-1170f2d8f24187bf0bb68115,https://geneva.il.us/Archive.aspx?ADID=3618,EXTCAND-4a100fd8f2f6a2c7d9295044,https://geneva.il.us/archive.aspx,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-71f1ced2e164368f9a7f0eb2,EXTCAND-11ca5b64146052d79738edbc,https://www.legislature.mi.gov/Home/GetObject?ObjectName=mcl-38-2804,EXTCAND-3e962ddff98008fd98e05e22,https://www.legislature.mi.gov/Home/GetObject?ObjectName=mcl-38-858,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-5a80820424490eaca3872e6f,EXTCAND-11ca5b64146052d79738edbc,https://www.legislature.mi.gov/Home/GetObject?ObjectName=mcl-38-2804,EXTCAND-75d2039560ecdf75fcb1b0fc,https://www.legislature.mi.gov/Home/GetObject?ObjectName=mcl-28-586,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-eca620da8bd5a03aacc069b0,EXTCAND-11ca5b64146052d79738edbc,https://www.legislature.mi.gov/Home/GetObject?ObjectName=mcl-38-2804,EXTCAND-c5715d3c702f26e1768fbdd6,https://www.legislature.mi.gov/Home/GetObject?ObjectName=mcl-38-1140h,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-9b871f40d87ed701ec3279bf,EXTCAND-11ca5b64146052d79738edbc,https://www.legislature.mi.gov/Home/GetObject?ObjectName=mcl-38-2804,EXTCAND-cb956fd86bed4b9f9bc10cda,https://www.legislature.mi.gov/Home/GetObject?ObjectName=mcl-38-2810,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-907138dc0637ef4a6aad6fba,EXTCAND-11dcfa0a7114a33d401db12e,https://data.ny.gov/api/views/iq85-sdzs/rows.pdf?app_token=U29jcmF0YS0td2VraWNrYXNz0,EXTCAND-6abce92cc93f164e1165b3fd,https://data.ny.gov/api/views/iq85-sdzs/rows.pdf?accessType=DOWNLOAD,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-3b0ad900f6eadd28ddf066bf,EXTCAND-12dfcf49985ae3d875722265,https://www.bentoncountymn.gov/Archive.aspx?AMID=39,RESCAND-879b1bb2a5d595bffcce0975,https://www.bentoncountymn.gov/Archive.aspx,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-8079265a3ca1e632d84f5900,EXTCAND-12dfcf49985ae3d875722265,https://www.bentoncountymn.gov/Archive.aspx?AMID=39,RESCAND-bebcbce9f9e2ed58cae8be64,https://www.bentoncountymn.gov/Archive.aspx?AMID=37,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-fca3483722a55becf9b2bf8f,EXTCAND-12e572ca61b8000e0f5ecafa,https://www.esopus.gov/building/esopuscodes.pdf?q=espus,EXTCAND-7a21078b691cecadafab0e6f,https://www.esopus.gov/building/EsopusCodes.pdf,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-8dc54367b089e21d485f97d7,EXTCAND-13f16341cab24a83acf69df4,https://www.eggharborcity.org/api/blob/viewBlob?i=hTGDu3cQHIq1mzIiVfUpJNAjNR18%2F1tye9y50d3JfVg5P2ejLgzbJuabHbr9aWJ8&rf=t,EXTCAND-db438a0f3ae10e398ab58629,https://eggharborcity.org/api/blob/viewBlob?i=rw1asl38m%252BrXS5Vw72pTaC2%2F%2FX%2F3OmpP8JMkDAZx7pVF6CSkkfF5v1CE%2FOrJDB0i&rf=t,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-35ad2529b324fe43af104baf,EXTCAND-13f16341cab24a83acf69df4,https://www.eggharborcity.org/api/blob/viewBlob?i=hTGDu3cQHIq1mzIiVfUpJNAjNR18%2F1tye9y50d3JfVg5P2ejLgzbJuabHbr9aWJ8&rf=t,EXTCAND-fa370551b7bef819c76d448d,https://eggharborcity.org/api/blob/viewBlob?i=hTGDu3cQHIq1mzIiVfUpJDtrGc%2FGOc1bEF7F8ahVvXffYYKRv8bp2nJdqRgXOpsB,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-12955d7055fcd48caff0ff8e,EXTCAND-14ee2e39975a13e482404331,https://library.municode.com/il/country_club_hills/codes/code_of_ordinances?nodeId=CH1CICO_ART4RUOR,EXTCAND-5a98c40059b80db96b93adda,https://library.municode.com/il/country_club_hills/codes/code_of_ordinances?nodeId=CH4EMPERE_ART4COEM,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-8c436555b9e5b988d04ecf38,EXTCAND-14ee2e39975a13e482404331,https://library.municode.com/il/country_club_hills/codes/code_of_ordinances?nodeId=CH1CICO_ART4RUOR,EXTCAND-cc6dfc65d7973948055f830b,https://library.municode.com/il/country_club_hills/codes/code_of_ordinances?nodeId=CH4EMPERE_ART10SA,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-0faf94c58ebbc29d56cf6802,EXTCAND-154ff327da461e0c0bfb84c4,https://salem.legistar.com/LegislationDetail.aspx?GUID=C481D837-1482-49CE-A4FB-5A719D643ECB&ID=6889746,EXTCAND-94cbe61308212de4a9af5e79,https://salem.legistar.com/LegislationDetail.aspx?GUID=92D86716-C8C2-4344-B393-251B1181B152&ID=7129024,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-501e53f9b9dc6c2e22496435,EXTCAND-154ff327da461e0c0bfb84c4,https://salem.legistar.com/LegislationDetail.aspx?GUID=C481D837-1482-49CE-A4FB-5A719D643ECB&ID=6889746,EXTCAND-a1302614d3857d061c7dcfc6,https://salem.legistar.com/LegislationDetail.aspx?GUID=0F66947B-B621-4FB5-944E-F15E2F95461A&ID=6903056,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-aafbf4d92d1cb7ea9abde9d9,EXTCAND-154ff327da461e0c0bfb84c4,https://salem.legistar.com/LegislationDetail.aspx?GUID=C481D837-1482-49CE-A4FB-5A719D643ECB&ID=6889746,EXTCAND-bf5692e82120adf189e6ab92,https://salem.legistar.com/LegislationDetail.aspx?GUID=EC2A563E-C789-48B4-9ED6-2557EA38A2DB&ID=6508858,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-c02f012b707073a76d2a45cd,EXTCAND-15ae153ef8ca8ecf502461be,https://southoldtownny.gov/AgendaCenter,EXTCAND-d049770aafef727181e68e9d,https://www.southoldtownny.gov/AgendaCenter,likely_http_https_or_www_alias,moderate,false
EXTMODREL-1e4a72450ca9db14e6faa68d,EXTCAND-162eb4b4a221350954e1308f,https://jacksonwy.gov/CivicAlerts.asp?AID=625&ARC=1351,EXTCAND-45843b4e90e349907b733892,https://jacksonwy.gov/CivicAlerts.asp?AID=926&ARC=1915,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-ae409d91c846f0bf492b86b5,EXTCAND-166fa139d216c572652a41c9,https://library.municode.com/IL/Silvis/codes/Code_of_Ordinances?nodeId=COOR_CH2AD_ARTIIIOFEM,EXTCAND-4ea760dc2cd8f95bf4a6ccef,https://library.municode.com/IL/Silvis/codes/Code_of_Ordinances?nodeId=COOR_CH38FIPRPR_ARTIIIFIPRCO_S38-69MO,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-522e305234b6813fbd03520e,EXTCAND-166fa139d216c572652a41c9,https://library.municode.com/IL/Silvis/codes/Code_of_Ordinances?nodeId=COOR_CH2AD_ARTIIIOFEM,EXTCAND-56d38316b1631dfc56ee2e62,https://library.municode.com/IL/Silvis/codes/Code_of_Ordinances?nodeId=COOR_CH102ZO_ARTIINGE,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-a6f88591ddc66bb4ea4db43e,EXTCAND-17487ef6fbf3082c2c6eef4b,https://library.municode.com/WI/oconomowoc/codes/code_of_ordinances?nodeId=CO_CH1GEGO_OF_1.16CO,EXTCAND-64eb05584089062ed9564adf,https://library.municode.com/wi/oconomowoc/codes/code_of_ordinances?nodeId=CO_CH3FITA_3.02FIYE,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-901271977659b60908ea8487,EXTCAND-1765c729a595f7fc18e29a36,https://statejobs.ny.gov/employees/vacancyDetailsPrint.cfm?id=216060,EXTCAND-a7a34a8a4b9a49eaf35b23b8,https://statejobs.ny.gov/employees/vacancyDetailsPrint.cfm?id=218249,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-bc9aa061b1c067027dc434e7,EXTCAND-1765c729a595f7fc18e29a36,https://statejobs.ny.gov/employees/vacancyDetailsPrint.cfm?id=216060,EXTCAND-cc8ec1dc00b504f9ccb2b711,https://statejobs.ny.gov/employees/vacancyDetailsPrint.cfm?id=220205,same_domain_title_municipality_period_path_family,moderate,false
