MIME_type,SHA_256,administrative_source_type,analytical_rows_extracted,byte_size,candidate_fanout,canonical_payload_id,canonical_retained_source_ids,canonical_source_fanout,canonical_source_record_ids,claim_fanout,deferred_queue,department_scope,detected_file_type,diagnostic_full_text_persisted,diagnostics_json,duplicate_retained_source_ids,event_fanout,expected_claim_upgrade_tags,extraction_priority,extraction_ready,inspected_at,inspection_runtime_seconds,linked_candidate_ids,linked_claim_ids,linked_mechanism_exposure_event_ids,linked_root_event_ids,linked_search_waves,local_artifact_path,municipality,ocr_performed,original_filename,payload_origin,period,primary_extraction_queue,prior_retained_source_reuse_ids,readiness_lane_id,readiness_lane_sequence,readiness_reason_codes,readiness_result_id,readiness_status,review_priority,secondary_processing_hints,secondary_source_families,side_scope,source_family,source_quality,state,version_relationship_ids,html_bounded_inspection,html_bytes_inspected,html_diagnostic_text_persisted,html_encoding,html_form_count,html_link_count,html_navigation_density,html_payload_bytes,html_row_element_count,html_script_count,html_structured_data_script_count,html_table_count,html_valid_html_structure,html_visible_text_characters
text/html; charset=utf-8,285fe680bc2859ca98cd8da216ebe2c7169e811e73d8d17e9edb3e620530417f,payroll_roster,0,18891,1,EXTPAYLOAD-55ba69c0aa2724d08ae71c30,EXTSOURCE-55ba69c0aa2724d08ae71c30,1,EXTREADYQ-bd143511c47d483ecdedf988,6,,police,html,False,"{""bounded_inspection"":false,""bytes_inspected"":18891,""diagnostic_text_persisted"":false,""encoding"":""utf-8"",""form_count"":0,""link_count"":15,""navigation_density"":0.054745,""payload_bytes"":18891,""row_element_count"":0,""script_count"":48,""structured_data_script_count"":0,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":1814}",,10,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,extraction_priority_high,True,2026-08-05T18:54:41.544580+00:00,0.000697,EXTCAND-1018d61127ca79577b1fb18f,,MECHEXP-218e365fe5927d822ce712cf|MECHEXP-4a8d03f69291dc80cf97519a|MECHEXP-686eece316e8c7f7e412e003|MECHEXP-7ae6102777d1d60b68908fc3|MECHEXP-7d78d52b525b2d7d0d2a4ff8|MECHEXP-8449285db48a3735063e2b68|MECHEXP-cd4c2616e25d41665d364b12|MECHEXP-e52e3ab7ab5daa4bd7ea56fd,ROOTCOMP-9fd42b5b8c1f696518eaedf9|ROOTCOMP-c88d65874563775ea6c1819b,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/285fe680bc2859ca98cd8da216ebe2c7169e811e73d8d17e9edb3e620530417f.html,Long Hill,False,finance,current_30_gib_store,2024,html_text_extraction_queue,,readiness_lane_001,593,substantive_visible_html_text,EXTREADINESS-bdd13a9f03ec29957ce9fa06,html_text_ready,high,,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,police,multi_family_administrative_source,official_administrative_summary,NJ,,False,18891,False,utf-8,0,15,0.054745,18891,0,48,0,0,True,1814
text/html; charset=UTF-8,14ed99ea54dbcbc3c3b59fc8008f41c2f56113a2b6c6483c5982ff4c7ca3c4f6,payroll_roster,0,230081,1,EXTPAYLOAD-55c560cb3cad943b91ef38ff,EXTSOURCE-55c560cb3cad943b91ef38ff,1,EXTREADYQ-35adc36bbbf2a268c8917c33,6,,all_units,html,False,"{""bounded_inspection"":false,""bytes_inspected"":230081,""diagnostic_text_persisted"":false,""encoding"":""utf-8"",""form_count"":2,""link_count"":323,""navigation_density"":0.113294,""payload_bytes"":230081,""row_element_count"":0,""script_count"":14,""structured_data_script_count"":1,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":18585}",,6,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,extraction_priority_high,True,2026-08-05T19:00:42.084303+00:00,0.004383,EXTCAND-91af93e3a297220145dadbfb,,MECHEXP-234f24383b9d3c35d1612d78|MECHEXP-27184e50eef5830a6702f8e5|MECHEXP-2e0baadaeb924945b1fdbde1|MECHEXP-b2820518a0385030e30f3a64|MECHEXP-f5be068cd4240229e90087ab,ROOTCOMP-42bb92fcdd19c20d50b13cb9,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/14ed99ea54dbcbc3c3b59fc8008f41c2f56113a2b6c6483c5982ff4c7ca3c4f6.html,Hurdsfield,False,local-government,current_30_gib_store,undated,html_table_candidate_queue,,readiness_lane_003,596,structured_data_or_dataset_signal,EXTREADINESS-bca7b92d2390d7eec0aa036e,html_structured_data_candidate,high,table_candidate,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,all_units,multi_family_administrative_source,official_administrative_summary,ND,,False,230081,False,utf-8,2,323,0.113294,230081,0,14,1,0,True,18585
text/html;charset=UTF-8,e59f527fe38429c39a511d6f7f82f47bc686509397bc5b24c4b6722d29b925a0,ordinance_or_resolution,0,65454,2,EXTPAYLOAD-55c8afb3d30b2544cc42cb5a,EXTSOURCE-55c8afb3d30b2544cc42cb5a,1,EXTREADYQ-5856ef5a69eb52efa2474308,5,,unclear,html,False,"{""bounded_inspection"":false,""bytes_inspected"":65454,""diagnostic_text_persisted"":false,""encoding"":""UTF-8"",""form_count"":0,""link_count"":0,""navigation_density"":0.0,""payload_bytes"":65454,""row_element_count"":0,""script_count"":0,""structured_data_script_count"":0,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":28047}",EXTSRCREV-6d11e8d2d621d4602f673636,6,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_total_compensation_comparison,extraction_priority_high,True,2026-08-05T19:03:41.871980+00:00,0.001756,RESCAND-8882dd3ec327a53f0f8001bb|RESCAND-89956c2ea521020b4b0b4909,,MECHEXP-0f3909de85ceac9445e5d55b|MECHEXP-160cb6af33ac2fc9f1532101|MECHEXP-37bf27b74f9cb2d578ee2510|MECHEXP-85e3f716a4c8fdc860545de1|MECHEXP-cf99b3e4046a82130dec8610,ROOTCOMP-76a255ce691307d289f3f592,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/e59f527fe38429c39a511d6f7f82f47bc686509397bc5b24c4b6722d29b925a0.html,Alburtis,False,view-statute,current_30_gib_store,2026,html_text_extraction_queue,,readiness_lane_004,601,substantive_visible_html_text,EXTREADINESS-c2f06190e1c7a6c23d0eb17b,html_text_ready,high,,benefits_and_total_compensation|payroll_and_earnings|staffing_and_headcount,unclear,implementation_confirmation,official_administrative_summary,PA,EXTVERSION-25532367a8399b7e7399e3fe|EXTVERSION-ed9d8c4db9b2ed6cf4af63bf,False,65454,False,UTF-8,0,0,0.0,65454,0,0,0,0,True,28047
text/html; charset=UTF-8,3570de28184d8e01ec78f43af94b6058ae327d1e1fa0e6b36d772a586ca365b9,payroll_roster,0,264698,1,EXTPAYLOAD-55d3ddcc2f6430d018a1c36f,EXTSOURCE-55d3ddcc2f6430d018a1c36f,1,EXTREADYQ-c306500ea75dee08351f8894,3,,unclear,html,False,"{""bounded_inspection"":false,""bytes_inspected"":264698,""diagnostic_text_persisted"":false,""encoding"":""UTF-8"",""form_count"":0,""link_count"":247,""navigation_density"":0.286211,""payload_bytes"":264698,""row_element_count"":0,""script_count"":41,""structured_data_script_count"":1,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":6329}",,9,upgrades_growth_analysis|upgrades_local_wage_comparison|upgrades_total_compensation_comparison,extraction_priority_high,True,2026-08-05T19:06:42.517769+00:00,0.003876,RESCAND-f67c90831295592cd4cbd021,,MECHEXP-0c31c6f0141bf7e3f074337d|MECHEXP-2f7d4997f0942b777db799ea|MECHEXP-3f12b9ba858015df306ec336|MECHEXP-56deb7af2c90a19f0b80c7f6|MECHEXP-5f73c4af0bc2ccf238badefb|MECHEXP-66835c9b4a587f901d117e59|MECHEXP-6a27d02fb969ede00189753a|MECHEXP-c2c4f62be03d081f99fe0de0,ROOTCOMP-ca75d89b46c0ed5311f995c7,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/3570de28184d8e01ec78f43af94b6058ae327d1e1fa0e6b36d772a586ca365b9.html,Castle Pines,False,finance-human-resources,current_30_gib_store,2024,html_table_candidate_queue,,readiness_lane_005,595,structured_data_or_dataset_signal,EXTREADINESS-c4beb9d1ecbb8c1d27c334e5,html_structured_data_candidate,high,table_candidate,benefits_and_total_compensation,unclear,payroll_and_earnings,official_administrative_summary,CO,,False,264698,False,UTF-8,0,247,0.286211,264698,0,41,1,0,True,6329
text/html; charset=utf-8,f190215bad816a765f36301f94598b63b29faaa39b91ccd49da349022fde0d04,other,0,30456,1,EXTPAYLOAD-55d48e49afd368f8786ef51f,EXTSOURCE-55d48e49afd368f8786ef51f,1,EXTREADYQ-8bd3be14a1cfe2e1b5c6f18c,1,,police,html,False,"{""bounded_inspection"":false,""bytes_inspected"":30456,""diagnostic_text_persisted"":false,""encoding"":""utf-8"",""form_count"":0,""link_count"":63,""navigation_density"":0.114754,""payload_bytes"":30456,""row_element_count"":0,""script_count"":23,""structured_data_script_count"":1,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":3349}",,6,no_material_upgrade,extraction_priority_medium,True,2026-08-05T19:06:42.519208+00:00,0.001055,RESCAND-c630a3def655401ebf0c4e7c,,MECHEXP-21fc892d79f7752cde74afd7|MECHEXP-3bb1d4fec2be6e59f3f5fddc|MECHEXP-7d3ef5925312b1407107e789|MECHEXP-bb7ed6355ae6fc8b8f6e9b03|MECHEXP-dbb5bee9084816e6a9da8a74,ROOTCOMP-89f32871f7d3725275c28d2e,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/f190215bad816a765f36301f94598b63b29faaa39b91ccd49da349022fde0d04.html,Canterbury,False,N-H-Admin-Code-SS-Per-901.08,current_30_gib_store,2025,html_table_candidate_queue,,readiness_lane_005,596,structured_data_or_dataset_signal,EXTREADINESS-f81acf8ca267d7a6ffa09471,html_structured_data_candidate,medium,table_candidate,,police,tenure_and_progression,official_administrative_summary,NH,EXTVERSION-8e593a17488dbffcea527c23,False,30456,False,utf-8,0,63,0.114754,30456,0,23,1,0,True,3349
text/html; charset=utf-8,72de16aed0a9581bafe72e79b94b2efae4a1882118a752298d1de91874b02451,payroll_roster,0,101611,1,EXTPAYLOAD-55d85f4c73370d26dad9ae7f,EXTSOURCE-55d85f4c73370d26dad9ae7f,1,EXTREADYQ-0d209143891440bc37029550,5,,non_safety,html,False,"{""bounded_inspection"":false,""bytes_inspected"":101611,""diagnostic_text_persisted"":false,""encoding"":""utf-8"",""form_count"":1,""link_count"":302,""navigation_density"":0.236492,""payload_bytes"":101611,""row_element_count"":0,""script_count"":35,""structured_data_script_count"":0,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":8818}",,6,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,extraction_priority_high,True,2026-08-05T18:57:42.573810+00:00,0.002283,RESCAND-cbff4d1a8f1eba9760c52a5e,,MECHEXP-06b8ea06ab2b57791d0f4b4b|MECHEXP-5b362a4f95c1cbb0b5a3e9d1|MECHEXP-5e6bce3ce17c86e3b447a3eb|MECHEXP-bd07a8c1621bf0dd3ed59e63|MECHEXP-efb8b2f7cfdb768d3c9253af,ROOTCOMP-d28c3018f034c57023003770,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/72de16aed0a9581bafe72e79b94b2efae4a1882118a752298d1de91874b02451.html,Carlos,False,City-budget,current_30_gib_store,undated-source-BRMGRS-20260802-6104242d1996065cb9c4445c,html_text_extraction_queue,,readiness_lane_002,599,substantive_visible_html_text,EXTREADINESS-d8771ade93d4cfe6952f0c76,html_text_ready,high,,implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,non_safety,multi_family_administrative_source,official_administrative_summary,MN,,False,101611,False,utf-8,1,302,0.236492,101611,0,35,0,0,True,8818
text/html; charset=UTF-8,ff28ca716446735dca8afefd1f22fe71be0c3729a009f35da5d5d2f5046beabd,ordinance_or_resolution,0,43342,1,EXTPAYLOAD-55e6a9159a8dadcc8da11e83,EXTSOURCE-55e6a9159a8dadcc8da11e83,1,EXTREADYQ-6af4e6fd58c0caea57888f52,4,,unclear,html,False,"{""bounded_inspection"":false,""bytes_inspected"":43342,""diagnostic_text_persisted"":false,""encoding"":""utf-8"",""form_count"":1,""link_count"":144,""navigation_density"":0.252189,""payload_bytes"":43342,""row_element_count"":0,""script_count"":13,""structured_data_script_count"":0,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":4143}",,6,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,extraction_priority_high,True,2026-08-05T19:03:41.873514+00:00,0.001178,RESCAND-241139bfde0c8e46253d2431,,MECHEXP-42e7135c196551d04313afb7|MECHEXP-b448d94bbfebad0b45630dcb|MECHEXP-c95c78193bbdd61d651d7bc5|MECHEXP-ca74a6776c066b9f00e77925|MECHEXP-e554b7357e6086e2aa479001,ROOTCOMP-10ec1cc2e4a57ec0c4b49dbb,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/ff28ca716446735dca8afefd1f22fe71be0c3729a009f35da5d5d2f5046beabd.html,Blue Mound,False,financial-reports-and-budgets,current_30_gib_store,2023,html_text_extraction_queue,,readiness_lane_004,602,substantive_visible_html_text,EXTREADINESS-79845bdb70373ccd8c33c8d2,html_text_ready,high,,,unclear,implementation_confirmation,official_administrative_summary,TX,,False,43342,False,utf-8,1,144,0.252189,43342,0,13,0,0,True,4143
text/html; charset=UTF-8,38f91de42348b2883e99cf71c243f20b2c5e3d31ca315f7f84cdc1417b4f07ef,payroll_roster,0,78728,1,EXTPAYLOAD-55eb8735c0e20fc3e509c177,EXTSOURCE-55eb8735c0e20fc3e509c177,1,EXTREADYQ-02572be2227cf1eb62e9baf7,5,,side_independent,html,False,"{""bounded_inspection"":false,""bytes_inspected"":78728,""diagnostic_text_persisted"":false,""encoding"":""UTF-8"",""form_count"":0,""link_count"":36,""navigation_density"":0.165138,""payload_bytes"":78728,""row_element_count"":0,""script_count"":35,""structured_data_script_count"":1,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":1521}",,5,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,extraction_priority_high,True,2026-08-05T19:06:42.520793+00:00,0.001263,EXTCAND-6e0af1f75a636628f83f6ed5,,MECHEXP-52fc7da6d88c9e48f5485dcd|MECHEXP-6d6a9e520c62e98c1abc0d44|MECHEXP-98832f958b131744e98a9c08|MECHEXP-aef0acbbe4227f5f9765c24b,ROOTCOMP-ddc79920208278986181abb3,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/38f91de42348b2883e99cf71c243f20b2c5e3d31ca315f7f84cdc1417b4f07ef.html,Sherman,False,planning-commission,current_30_gib_store,2026,html_table_candidate_queue,,readiness_lane_005,597,structured_data_or_dataset_signal,EXTREADINESS-af0741576419eeb7f324672a,html_structured_data_candidate,high,table_candidate,implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,side_independent,multi_family_administrative_source,official_administrative_summary,MI,,False,78728,False,UTF-8,0,36,0.165138,78728,0,35,1,0,True,1521
text/html; charset=UTF-8,f75f8866402fe79d60a7f1fa71bf1f7b3e8969fa473f68a7571a47556a398c07,payroll_roster,0,49401,1,EXTPAYLOAD-55eb87fb18f6f043f7805091,EXTSOURCE-55eb87fb18f6f043f7805091,1,EXTREADYQ-9ae85000fed8c9de0e0c8a78,4,,non_safety,html,False,"{""bounded_inspection"":false,""bytes_inspected"":49401,""diagnostic_text_persisted"":false,""encoding"":""utf-8"",""form_count"":0,""link_count"":50,""navigation_density"":0.073638,""payload_bytes"":49401,""row_element_count"":0,""script_count"":18,""structured_data_script_count"":1,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":4269}",,6,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,extraction_priority_high,True,2026-08-05T18:54:41.546180+00:00,0.001201,RESCAND-4abed59d1f6f2ff884dc5b6d,,MECHEXP-2db8959402cb63f33b18ec97|MECHEXP-3c2b34846f00c6bb1348c097|MECHEXP-85d3180d78061b215a2908e9|MECHEXP-8c498c8e92e810ea308c690b|MECHEXP-b47f15ebb43914cbd91cb243,ROOTCOMP-9081fecfc0c19e2e89b9737c,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/f75f8866402fe79d60a7f1fa71bf1f7b3e8969fa473f68a7571a47556a398c07.html,Angola,False,afscme-local-1095-reaches-labor-agreement-erie-county,current_30_gib_store,undated-source-B4X2500LIVE-20260729-003899,html_table_candidate_queue,,readiness_lane_001,594,structured_data_or_dataset_signal,EXTREADINESS-67799cc9b93dcb942c209c3f,html_structured_data_candidate,high,table_candidate,implementation_confirmation,non_safety,payroll_and_earnings,official_administrative_summary,NY,,False,49401,False,utf-8,0,50,0.073638,49401,0,18,1,0,True,4269
text/html; charset=utf-8,85f36b2f30088ee9cd6720f7a743f5b04a7707a4404dbc889810099642f90323,budget,0,147652,1,EXTPAYLOAD-55eef1a0a6f43d499e9adef3,EXTSOURCE-55eef1a0a6f43d499e9adef3,1,EXTREADYQ-504e543d8eec6f9c7bdb6e27,2,,unclear,html,False,"{""bounded_inspection"":false,""bytes_inspected"":147652,""diagnostic_text_persisted"":false,""encoding"":""utf-8"",""form_count"":1,""link_count"":416,""navigation_density"":0.289895,""payload_bytes"":147652,""row_element_count"":0,""script_count"":7,""structured_data_script_count"":1,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":10066}",,7,upgrades_implementation_confirmation|upgrades_mechanism_claim,extraction_priority_high,True,2026-08-05T18:54:41.549784+00:00,0.003268,RESCAND-92dc671125b6dff3ee4c7467,,MECHEXP-136adb531716fdd84dcf9d6a|MECHEXP-856be1e19e1ed443f746d863|MECHEXP-954ff60930850b840039a94f|MECHEXP-9bba167a9afd8e1f6963be18|MECHEXP-ee2b340a633042f721013d80|MECHEXP-f96083de548d05c3a08bcde4,ROOTCOMP-661be0a64a199c2916f197a6,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/85f36b2f30088ee9cd6720f7a743f5b04a7707a4404dbc889810099642f90323.html,Canton,False,2023-adopted-budget,current_30_gib_store,2023,html_table_candidate_queue,,readiness_lane_001,595,structured_data_or_dataset_signal,EXTREADINESS-4aee2c4fddbee16f14b4def6,html_structured_data_candidate,medium,table_candidate,,unclear,implementation_confirmation,official_administrative_summary,MN,EXTVERSION-630a79c8912ba34e08435ca8|EXTVERSION-e5f575dd7b6348518cbac8a1,False,147652,False,utf-8,1,416,0.289895,147652,0,7,1,0,True,10066
text/html; charset=utf-8,ffb5ba141dfd4332d27a86b64145ece0028309c4741a854e0a88286c4cb4e839,payroll_roster,0,12226,1,EXTPAYLOAD-55fc109a3f550bbbb5730304,EXTSOURCE-55fc109a3f550bbbb5730304,1,EXTREADYQ-b893d569691fcbbe4708f6a7,4,,unclear,html,False,"{""bounded_inspection"":false,""bytes_inspected"":12226,""diagnostic_text_persisted"":false,""encoding"":""utf-8"",""form_count"":0,""link_count"":30,""navigation_density"":0.163043,""payload_bytes"":12226,""row_element_count"":0,""script_count"":12,""structured_data_script_count"":0,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":1339}",,5,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,extraction_priority_high,True,2026-08-05T18:57:42.574876+00:00,0.000689,RESCAND-3f962ae8f7099ff74e345956,,MECHEXP-03e95434f4d87c8c1aa05683|MECHEXP-2a36b420787f6d8be4c71d60|MECHEXP-5d1375ae3b9ad7da36bf221f|MECHEXP-d8a10953398458b58c3a707d,ROOTCOMP-c01a7570d8772e465b35087f,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/ffb5ba141dfd4332d27a86b64145ece0028309c4741a854e0a88286c4cb4e839.html,Clear Lake,False,school.aspx,current_30_gib_store,2022,html_text_extraction_queue,,readiness_lane_002,600,substantive_visible_html_text,EXTREADINESS-a990d2aebcab50f44123a0ae,html_text_ready,high,,implementation_confirmation,unclear,payroll_and_earnings,official_administrative_summary,SD,,False,12226,False,utf-8,0,30,0.163043,12226,0,12,0,0,True,1339
text/html; charset=UTF-8,e353257bc8eb8f00d251779a44872e5672ffaeeb6c78593f9be2bb97117a3fd8,ordinance_or_resolution,0,321101,1,EXTPAYLOAD-55fe2f228fb261552ec18719,EXTSOURCE-55fe2f228fb261552ec18719,1,EXTREADYQ-872b6685ba981a16189d3c4e,6,,police,html,False,"{""bounded_inspection"":false,""bytes_inspected"":321101,""diagnostic_text_persisted"":false,""encoding"":""UTF-8"",""form_count"":3,""link_count"":498,""navigation_density"":0.265742,""payload_bytes"":321101,""row_element_count"":0,""script_count"":44,""structured_data_script_count"":1,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":12516}",,16,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,extraction_priority_high,True,2026-08-05T18:54:41.554464+00:00,0.004223,EXTCAND-d1fb955870d48458cd7de1ac,,MECHEXP-4415d9f1d54cf161459623a3|MECHEXP-496ca1ef627b18518052d45a|MECHEXP-5ef6784b2d366406afbeb145|MECHEXP-6b4053ca4a358f6000909c64|MECHEXP-75b762fdb2e04cca1c4083dc|MECHEXP-8d1fa8ae37e53e8ffcf058bd|MECHEXP-add83cce5a58756af0bf32df|MECHEXP-bf83fd1557865443ddaf663d|MECHEXP-d605a64c9f8b510fcf96c28c|MECHEXP-dd225407d2131eef39ecc060|MECHEXP-eb74a27c0615fdba0973944b|MECHEXP-ee744f0c7278aa0fb07060ef|MECHEXP-f6a233322ca71e65940a75e3,ROOTCOMP-1b387880b5c3e28e7d90a4fa|ROOTCOMP-d22e194aeb3e692c0a3abe32|ROOTCOMP-d940ecef933edc3519843f33,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/e353257bc8eb8f00d251779a44872e5672ffaeeb6c78593f9be2bb97117a3fd8.html,Hubbard,False,ordinances-resolutions,current_30_gib_store,2016,html_table_candidate_queue,,readiness_lane_001,596,structured_data_or_dataset_signal,EXTREADINESS-138f4f55a3bc0ef899cc5009,html_structured_data_candidate,high,table_candidate,benefits_and_total_compensation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,police,implementation_confirmation,official_administrative_summary,OH,,False,321101,False,UTF-8,3,498,0.265742,321101,0,44,1,0,True,12516
