MIME_type,SHA_256,administrative_source_type,analytical_extraction_performed,analytical_rows_extracted,byte_size,canonical_payload_id,canonical_source_record_id,canonical_source_review_id,deferred_queue,department_scope,detected_file_type,diagnostic_full_text_persisted,duplicate_relationship_count,exact_duplicate_source_review_ids,expected_claim_upgrade_tags,extraction_priority,extraction_ready,final_priority_bucket,linked_candidate_ids,linked_claim_ids,linked_mechanism_exposure_event_ids,linked_root_event_ids,linked_search_waves,local_artifact_path,municipality,ocr_performed,original_filename,payload_origin,period,physical_payload_inspected_once,primary_content_family,primary_extraction_queue,prior_reuse_source_review_ids,propagated_at,readiness_hint,readiness_propagation_basis,readiness_reason_codes,readiness_result_id,readiness_status,retained_source_id,secondary_content_families,secondary_processing_hints,side_scope,source_quality,source_review_only,state,version_relationship_ids
text/html; charset=UTF-8,bff54504dd88dd5d2a9063306c5216528248e8c1ce3364225a8d5210bd827295,payroll_roster,False,0,125057,EXTPAYLOAD-983815180e02272e0df1ef01,EXTREADYQ-0c7bfcece8614e433e8fb6b9,EXTSRCREV-4e7693026a2f2745f863eb69,,police,html,False,0,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,extraction_priority_high,True,high,EXTCAND-9a7658a8589d31d39fe021ef,,MECHEXP-4093267bdfcb89793a340d00|MECHEXP-476cf7f570802e6148374424|MECHEXP-aa05d9029ed6bd1ecad25113|MECHEXP-f0ccf357c8fe302c707b3428,ROOTCOMP-3d4c1b3deb5334214330540b,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/bff54504dd88dd5d2a9063306c5216528248e8c1ce3364225a8d5210bd827295.html,Redstone,False,,current_30_gib_store,2023,True,multi_family_administrative_source,html_table_candidate_queue,,2026-08-05T18:57:45.950926+00:00,html_text_candidate,canonical_payload_sha256,structured_data_or_dataset_signal,EXTREADINESS-d60e173f969b91d8ec6d5b5d,html_structured_data_candidate,EXTSOURCE-983815180e02272e0df1ef01,implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,table_candidate,police,official_administrative_summary,True,PA,
text/html; charset=utf-8,f23aaf9ab603096cccc72c13106d568ecef47ddca7970a3b8b1e12608bf55bae,payroll_roster,False,0,102984,EXTPAYLOAD-6395b705f53052bb36cde651,EXTREADYQ-0c7c5f3bce0dc78f3d86097b,EXTSRCREV-aab7ce4f1efa8f835b7a4e98,,non_safety,html,False,0,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_total_compensation_comparison,extraction_priority_high,True,high,RESCAND-8777767bfb0ff768472115d5,,MECHEXP-01f5f6cb0b271357dda37a9f|MECHEXP-3a028dfe84b88251781d8f89|MECHEXP-40e02ea50fa7c6deee74ec29|MECHEXP-41b13561b8ed0d2e6a2bb03f|MECHEXP-9988a440d6360ee6be06d6b1|MECHEXP-b06f106b0b30222890a74a31|MECHEXP-cc07a33e614084c30463d727|MECHEXP-edd846c54994504bac3c6af6,ROOTCOMP-8a61462ed69c965f853fbfce|ROOTCOMP-ffb9af7ddbb8361ca4a58b1a,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/f23aaf9ab603096cccc72c13106d568ecef47ddca7970a3b8b1e12608bf55bae.html,Calamus,False,Archive.aspx,current_30_gib_store,2024,True,multi_family_administrative_source,html_table_candidate_queue,,2026-08-05T18:54:41.949695+00:00,html_text_candidate,canonical_payload_sha256,html_table_structure_present,EXTREADINESS-0979c60f6a1d0585cf1254cf,html_table_candidate_ready,EXTSOURCE-6395b705f53052bb36cde651,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings,table_candidate,non_safety,official_administrative_summary,True,IA,
text/html; charset=utf-8,f254c986f27a1c789ed921eb2172770d26d47863c1d66fd86da523ada515a5cd,payroll_roster,False,0,144588,EXTPAYLOAD-a0639e1b7e37f4e1aca9a602,EXTREADYQ-0c7eb5dcca336aaefa360b34,EXTSRCREV-43c22bf42772e0a67a14b5d4,,non_safety,html,False,0,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,extraction_priority_high,True,high,EXTCAND-a880b2b3bca60921ac2ae40e,,MECHEXP-06a859d3926f436f67d78e27|MECHEXP-1f21675f9a50d00b7d249578|MECHEXP-43874be0a37ae4114e449fd0|MECHEXP-4faac6e552f6aab5403f55ed|MECHEXP-69cf8781caa30c4a0dae227a|MECHEXP-7d26bd61187d0f6fceeaacf7|MECHEXP-fd4183430491ef06838e82af,ROOTCOMP-c3de95e9cf6bf33e7194be44,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/f254c986f27a1c789ed921eb2172770d26d47863c1d66fd86da523ada515a5cd.html,Hot Springs,False,Short-term-Rental-Information,current_30_gib_store,2024,True,multi_family_administrative_source,html_text_extraction_queue,,2026-08-05T19:00:45.453124+00:00,html_text_candidate,canonical_payload_sha256,substantive_visible_html_text,EXTREADINESS-58f2483cf461337d75e78acd,html_text_ready,EXTSOURCE-a0639e1b7e37f4e1aca9a602,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,,non_safety,official_administrative_summary,True,AR,
text/html; charset=utf-8,977377a38a5d2d51c4e57c0cdcd5d452deae4ff1313683eac40fee8c746826cf,payroll_roster,False,0,200118,EXTPAYLOAD-76359584a9cf11ac71cb7676,EXTREADYQ-0c7ebfce61505e2e55c2f043,EXTSRCREV-f33e0786a255aec050176710,,unclear,html,False,0,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_total_compensation_comparison,extraction_priority_high,True,high,RESCAND-ef7f9bea1c63c3907068cd06,,MECHEXP-15326451c4d408232ad9dd9e|MECHEXP-381f913eb792cecf1b906c17|MECHEXP-9c6d02224bfd3ef0e63c1e05|MECHEXP-d5538b6618fd10dd2ff13fbe,ROOTCOMP-5a4d397a63370a74ba337ffe,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/977377a38a5d2d51c4e57c0cdcd5d452deae4ff1313683eac40fee8c746826cf.html,Bay,False,financial-reports,current_30_gib_store,2020,True,multi_family_administrative_source,html_table_candidate_queue,,2026-08-05T19:00:43.366569+00:00,html_text_candidate,canonical_payload_sha256,structured_data_or_dataset_signal,EXTREADINESS-7988b7f0f15e80a85e44828a,html_structured_data_candidate,EXTSOURCE-76359584a9cf11ac71cb7676,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings,table_candidate,unclear,official_administrative_summary,True,MI,
application/pdf,0ee6d4c892a8ff6d41148c282164a1bfa46619809af55fab76a65187724d3bd5,payroll_roster,False,0,1832456,EXTPAYLOAD-19f8ab2cd7edf363e293d276,EXTREADYQ-0c7ef98af3f313926ed61ebf,EXTSRCREV-2b2e788e0c122d96c41afeff,,police,pdf,False,0,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_total_compensation_comparison,extraction_priority_high,True,high,RESCAND-ed1887ea13fa3ec25dfcc1c3,,MECHEXP-115137c3b8cf89b25d49d164|MECHEXP-1b31f9a40617b551b0102d83|MECHEXP-66c352c748de9a6fa62e872d|MECHEXP-95451f364d5eb2bfc92864bf|MECHEXP-983b798ae73c9bef60247615|MECHEXP-dba08f808e3879caa277a722,ROOTCOMP-f4c642fb71c22f9e261a4888,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/0ee6d4c892a8ff6d41148c282164a1bfa46619809af55fab76a65187724d3bd5.pdf,Choudrant,False,CREC-2025-01-22.pdf,current_30_gib_store,undated-source-B4X2500LIVE-20260729-009421,True,multi_family_administrative_source,parse_text_pdf_extraction_queue,,2026-08-05T18:55:03.465861+00:00,parse_text_pdf_candidate,canonical_payload_sha256,usable_sampled_text_layer,EXTREADINESS-f089bcaa2c86290c832d123f,parse_text_pdf_ready,EXTSOURCE-19f8ab2cd7edf363e293d276,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings,,police,direct_official_administrative_record,True,LA,
text/html; charset=utf-8,83f330193ac332d52bbaca358221e57ad1405f3dc27f480b6a225b483c6d6d00,payroll_roster,False,0,120593,EXTPAYLOAD-ff5698ad56d1d1b94d190623,EXTREADYQ-0c81d69dc1cb4d6d099974fb,EXTSRCREV-3b8369056933391cb00ff553,,police,html,False,0,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,extraction_priority_high,True,high,RESCAND-3e6b86509b8116ace48ac3f0,,MECHEXP-051241cfb37edeb1ab968afb|MECHEXP-0737bbd3d3f4251474e042d2|MECHEXP-547a7073c83aebe53369ad5c|MECHEXP-8d4b40f9175380612a52eb94|MECHEXP-a2c17b974797a04df493d0bc,ROOTCOMP-4ae2b7e2a3b4f850bfa5143e,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/83f330193ac332d52bbaca358221e57ad1405f3dc27f480b6a225b483c6d6d00.html,Carlinville,False,Contracts-Collective-Bargaining-8,current_30_gib_store,2021,True,multi_family_administrative_source,html_table_candidate_queue,,2026-08-05T19:06:49.969880+00:00,html_text_candidate,canonical_payload_sha256,html_table_structure_present,EXTREADINESS-1a40f2c28d38067f678ee551,html_table_candidate_ready,EXTSOURCE-ff5698ad56d1d1b94d190623,implementation_confirmation|payroll_and_earnings|tenure_and_progression,table_candidate,police,official_administrative_summary,True,IL,
text/html; charset=UTF-8,0e75edb4086ec3b8977c9de310d492e8b96a5041c6305dbb3fa9c712e106072e,budget,False,0,142339,EXTPAYLOAD-2d602426707143e8f34d1e10,EXTREADYQ-0c8d1fe3ee4d6d10ea8ecd9a,EXTSRCREV-0b1cd0ea2b206003b04eaace,,unclear,html,False,0,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,extraction_priority_high,True,high,RESCAND-f0f007ae57fece3e6d94f8d3,,MECHEXP-3daf624698b23f6699b06547|MECHEXP-41e34b557e4e9ef3cce832e8|MECHEXP-8509df5c1652ee257b0ca509|MECHEXP-c4c8935a26d4521f0838b34d,ROOTCOMP-dda63f727f7eb2987daac9d7,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/0e75edb4086ec3b8977c9de310d492e8b96a5041c6305dbb3fa9c712e106072e.html,Au Train,False,20240816-reg,current_30_gib_store,2024,True,payroll_and_earnings,html_table_candidate_queue,,2026-08-05T19:06:41.382559+00:00,html_text_candidate,canonical_payload_sha256,structured_data_or_dataset_signal,EXTREADINESS-4a1023b77bf25d27f3324f6c,html_structured_data_candidate,EXTSOURCE-2d602426707143e8f34d1e10,implementation_confirmation,table_candidate,unclear,official_administrative_summary,True,MI,
text/html; charset=utf-8,300511cecb646047200f5cb5ccf24308dd9c5c9c67b226249dbd57197aeb7d4b,payroll_roster,False,0,40286,EXTPAYLOAD-0394b61138be19bcf0cd7b03,EXTREADYQ-0c8f02eb0b7cf888302e42ac,EXTSRCREV-c95f1fc53a69b1823e673c2f,,non_safety,html,False,0,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,extraction_priority_high,True,high,RESCAND-990f8cc760c5743421ac1719,,MECHEXP-57c2ca0bd90adc138d521b25|MECHEXP-9510424390728d932c589f5a|MECHEXP-b59efdfafb0c43c31e5390f1|MECHEXP-ec45137643d92fb72aa41208,ROOTCOMP-e2fb504ffbfab28baa654204,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/300511cecb646047200f5cb5ccf24308dd9c5c9c67b226249dbd57197aeb7d4b.html,Catawba Island,False,acfr,current_30_gib_store,2026,True,multi_family_administrative_source,html_text_extraction_queue,,2026-08-05T18:57:39.350029+00:00,html_text_candidate,canonical_payload_sha256,substantive_visible_html_text,EXTREADINESS-a31d9b619fa623bcee6a0477,html_text_ready,EXTSOURCE-0394b61138be19bcf0cd7b03,implementation_confirmation|payroll_and_earnings|staffing_and_headcount,,non_safety,official_administrative_summary,True,OH,
application/pdf,6c21bdc7336e24deaced1fe24aef2d80e750504fb224fae034db096220269e94,payroll_roster,False,0,9306595,EXTPAYLOAD-5993fc6f1e9f41f3f1497b6d,EXTREADYQ-0c8f20006bdaa39514f8486c,EXTSRCREV-19d8c853e15179df428ffa7e,,unclear,pdf,False,2,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,extraction_priority_high,True,high,EXTCAND-6bc1d2538550930a42d7e9d3|RESCAND-363facad069bb705e4fb6a26,,MECHEXP-2f427a10e3ed9834812d82f5|MECHEXP-6f0f24ab7ccfb6a58ad96bcc|MECHEXP-9b575bfd2bfa86c547cb32b2|MECHEXP-a7ec486f449b0592bb954f88|MECHEXP-becc8d86b97719117b61d5f6|MECHEXP-d8fbd71e866eaf6c138cb1c8|MECHEXP-f26dbd3d556cddc05502331e|MECHEXP-ff4d73c8e10f685d1ff771f2,ROOTCOMP-0ebfa6a88ca8b19b0175ab6e|ROOTCOMP-6442cfb1fa2faae863d4b38c,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-2a9576ececfc29d4d009.pdf,Bellmead,False,272,canonical_prior_retained_source_reuse,2026,True,multi_family_administrative_source,parse_text_pdf_extraction_queue,EXTSRCREV-19d8c853e15179df428ffa7e|EXTSRCREV-5ce7126ac93ccd432249efa3,2026-08-05T19:04:26.587556+00:00,parse_text_pdf_candidate,canonical_payload_sha256,usable_sampled_text_layer,EXTREADINESS-b4f4e2f39ec915908bbc812b,parse_text_pdf_ready,B4X2500SRD-20260730-2a9576ececfc29d4d009,implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,,unclear,direct_official_administrative_record,True,TX,
application/pdf,2afd9e342f395d203c059e1a4c20877c60410b5baa183978884d29a94e70b274,payroll_roster,False,0,839800,EXTPAYLOAD-a653911816bf5569eb7826a3,EXTREADYQ-0c976b47b303ca65e5de7f6d,EXTSRCREV-b00eec0de7d2b47e6cf83af2,,police,pdf,False,0,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,extraction_priority_high,True,high,RESCAND-35bd15c1cffbeb7f706988f1,,MECHEXP-310017a62bceb4dee7b5d933|MECHEXP-4a14be344c1a73b85122eaad|MECHEXP-6d7ceeacd39a536e98262388|MECHEXP-713c8d53f0d9a988a14beea1|MECHEXP-99cdc1062f1dd944ac2332bb|MECHEXP-e5de5d16b3d921896288707b|MECHEXP-ee9e6666a0e5985d072bbf62|MECHEXP-f436a42cab741da0fa0510a8,ROOTCOMP-2c2b2be6a0aed5225b39449d|ROOTCOMP-839c31ccd15ac9a39bf79143|ROOTCOMP-efec2ceadaeb89665f8abcaa,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/2afd9e342f395d203c059e1a4c20877c60410b5baa183978884d29a94e70b274.pdf,Buchanan,False,Employee-Handbook.pdf,current_30_gib_store,2024,True,payroll_and_earnings,parse_text_pdf_extraction_queue,,2026-08-05T19:02:21.008664+00:00,parse_text_pdf_candidate,canonical_payload_sha256,usable_sampled_text_layer,EXTREADINESS-5e34c2fe4c449ecff163ea9a,parse_text_pdf_ready,EXTSOURCE-a653911816bf5569eb7826a3,implementation_confirmation,,police,direct_official_administrative_record,True,NY,
text/html; charset=utf-8,439d89adfa1ea2ff9cc9d061b1ad07da5a1cdcb0f93f360379d237a14fbaf42d,payroll_roster,False,0,390130,EXTPAYLOAD-7dffd7213f044e91310e296b,EXTREADYQ-0c9b89e0da78605657675c89,EXTSRCREV-46a3bb50502cd08cde356908,,all_units,html,False,0,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,extraction_priority_high,True,high,EXTCAND-fcb94fec306d8ea70f8756de,,MECHEXP-37f6ab303855bcab8c82b479|MECHEXP-5b8af1ba5ab6bc1be2fea147|MECHEXP-5c0808a5cc6d179923acabfc|MECHEXP-6b5222b32123bb45cd784296|MECHEXP-755bcc0e452af46d220cb0b8|MECHEXP-9dd05f907f52fbf34c016c8a|MECHEXP-a24e6694f0fcc634ac8c053a|MECHEXP-c6093a7d7d89d20da775426b|MECHEXP-e9a5cf8cc3284a672bf5bf2c|MECHEXP-f43028fdba6374e32de54b54|MECHEXP-f81a58010d37249f1b4dfe50|MECHEXP-fad341f40958a1cf82a97ee2,ROOTCOMP-14b9a57e945cd6a88d6a5764|ROOTCOMP-46ecfb512832c787956a3d39|ROOTCOMP-e4bcde5d9dcf9ca1a5eb2ff7|ROOTCOMP-fb245a0f4ff605453481e457,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/439d89adfa1ea2ff9cc9d061b1ad07da5a1cdcb0f93f360379d237a14fbaf42d.html,Oconomowoc,False,AgendaCenter,current_30_gib_store,undated,True,multi_family_administrative_source,html_table_candidate_queue,,2026-08-05T18:57:44.197510+00:00,html_text_candidate,canonical_payload_sha256,html_table_structure_present,EXTREADINESS-46e70b121a056f6bff3e11e2,html_table_candidate_ready,EXTSOURCE-7dffd7213f044e91310e296b,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,table_candidate,all_units,official_administrative_summary,True,WI,EXTVERSION-8448dd29ebd60e01886833db
text/html; charset=UTF-8,467bde40aad2d9dd37ea2f9a8fc6f45c3c0d05938452dadc1016b99a49cedfa8,payroll_roster,False,0,60717,EXTPAYLOAD-43d37e24528bc3fcbf1c22c9,EXTREADYQ-0c9cea9eba0b294441a9eb05,EXTSRCREV-92d694908c55450540fad032,,all_units,html,False,0,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,extraction_priority_high,True,high,EXTCAND-01c2f1b77fd5681ed51b4fae,,MECHEXP-008dac137967a5ff888cb06a|MECHEXP-0ae56198dd49c13ba4eaa76e|MECHEXP-e10f44fb9ae78f9a72142bb6|MECHEXP-eaacca6baffcde150115b0b5,ROOTCOMP-6d86881f2da6054782c39882,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/467bde40aad2d9dd37ea2f9a8fc6f45c3c0d05938452dadc1016b99a49cedfa8.html,Lysander,False,forms-info,current_30_gib_store,2021,True,multi_family_administrative_source,html_table_candidate_queue,,2026-08-05T19:03:41.306113+00:00,html_text_candidate,canonical_payload_sha256,structured_data_or_dataset_signal,EXTREADINESS-43fc5e8f8643794ea00c2c04,html_structured_data_candidate,EXTSOURCE-43d37e24528bc3fcbf1c22c9,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,table_candidate,all_units,official_administrative_summary,True,NY,
text/html; charset=utf-8,562f0d932c5329f8591d3293bf8a271e2b2586c3c14b5fe4602fd4c7c3c10dd5,payroll_roster,False,0,45106,EXTPAYLOAD-a7b6395da67d72f57c96f436,EXTREADYQ-0ca43b8542f10eda6e4eae2c,EXTSRCREV-084f2c467688cf4629ed15a0,,all_units,html,False,0,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,extraction_priority_high,True,high,EXTCAND-375dc665a9bf95b3977073e5,,MECHEXP-1ebb6c074d6739ec7d94fde5|MECHEXP-31edf9bf59005890b4d11b1e|MECHEXP-44bce6c74731f8b3f2000bdd|MECHEXP-dfcc2e4b2578701138790de9,ROOTCOMP-6848382e32df4868e3f8facb,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/562f0d932c5329f8591d3293bf8a271e2b2586c3c14b5fe4602fd4c7c3c10dd5.html,Casey,False,Ill-Admin-Code-tit-80-SS-310.260,current_30_gib_store,2019,True,payroll_and_earnings,html_table_candidate_queue,,2026-08-05T19:06:46.083771+00:00,html_text_candidate,canonical_payload_sha256,structured_data_or_dataset_signal,EXTREADINESS-618f65301bdb2128f32973a3,html_structured_data_candidate,EXTSOURCE-a7b6395da67d72f57c96f436,implementation_confirmation,table_candidate,all_units,official_administrative_summary,True,IL,EXTVERSION-8614200fea17828df9ca33cd|EXTVERSION-c2a0dc8e081b5e21db1455e8
application/pdf,572b13fa277f94a577aa0100971db3c789008eaf0be62fc968100eaeff37183f,payroll_roster,False,0,197948,EXTPAYLOAD-6aa185355fcb9785548bb51d,EXTREADYQ-0ca550fa35b821affe8ccec9,EXTSRCREV-b65b11a6c86a3e28107a3e9e,,all_units,pdf,False,0,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,extraction_priority_high,True,high,EXTCAND-31bae08c2c1307dbb326f06f,,MECHEXP-997ed9fcf37c6f3828ca2b48|MECHEXP-d24998ef8572b2b8cac2eb96|MECHEXP-e0503535d7c79327e368408d|MECHEXP-e178bdef724e972a1925d9a9,ROOTCOMP-83feef47c1cbd79cfa631948,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/572b13fa277f94a577aa0100971db3c789008eaf0be62fc968100eaeff37183f.pdf,Sterling,False,_02032025-417,current_30_gib_store,2017,True,multi_family_administrative_source,parse_text_pdf_extraction_queue,,2026-08-05T19:07:37.928638+00:00,parse_text_pdf_candidate,canonical_payload_sha256,usable_sampled_text_layer,EXTREADINESS-6633a3d43ef5a658f2a90742,parse_text_pdf_ready,EXTSOURCE-6aa185355fcb9785548bb51d,implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,,all_units,direct_official_administrative_record,True,IL,
application/pdf,3c5256f773de09a220e781d1bf03f3c6b4777c00f3e33431e8d9fd0e1acc890e,payroll_roster,False,0,19564541,EXTPAYLOAD-fe2e27a333a18668c53b6f4f,EXTREADYQ-0caeffa5679683b2bfdcae25,EXTSRCREV-a51e860f3ce75a663bdf7c03,,all_units,pdf,False,0,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,extraction_priority_high,True,high,EXTCAND-611da8e6c2756441e341ff2f,,MECHEXP-20832cc57915e873e4d94cf6|MECHEXP-500dcca2b48c7e9efc604907|MECHEXP-50a5e009f318bb0ea13277d4|MECHEXP-58374e5de8882f6300ae3e3b|MECHEXP-826e36212d79644003a3b19b|MECHEXP-88ce0d10fcc173e86e240447|MECHEXP-c4057c681c29d1984e308f99|MECHEXP-d27b1960559d80e23bec22c8,ROOTCOMP-2a2c0d86f0e4da9fc75eb572,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/3c5256f773de09a220e781d1bf03f3c6b4777c00f3e33431e8d9fd0e1acc890e.pdf,Sibley,False,JLCB 10-16-25 Meeting File.pdf,current_30_gib_store,2025,True,multi_family_administrative_source,parse_text_pdf_extraction_queue,,2026-08-05T19:08:46.242640+00:00,parse_text_pdf_candidate,canonical_payload_sha256,usable_sampled_text_layer,EXTREADINESS-8cf1d188a26d0594d8ba6e4a,parse_text_pdf_ready,EXTSOURCE-fe2e27a333a18668c53b6f4f,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,,all_units,direct_official_administrative_record,True,LA,EXTVERSION-0252a9d8f9c0fa5f3a4ec782
application/pdf,09712dac3b9cf34c83feecc3e84b2f8d6717ec0c8d6de91f3e891aa813ca9a1f,payroll_roster,False,0,1121863,EXTPAYLOAD-fedd71154e42910d33955323,EXTREADYQ-0caf72f99c9bfcb744557208,EXTSRCREV-5799570f3012316416d34728,,unclear,pdf,False,0,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,extraction_priority_high,True,high,RESCAND-0649bcf46126acc36ef9c544,,MECHEXP-093526e3ff841ee10ad2e4fe|MECHEXP-1264e69ca03576a5c97013d5|MECHEXP-1eb5d489df082a20580060b4|MECHEXP-8733899aecf9e9163f987c7f|MECHEXP-ab3702f46b04c63d0130ebb1|MECHEXP-ce5eaa2ab795d641c178ad1d|MECHEXP-f00c4586ce3dae7d5ef976da,ROOTCOMP-350f0ae41b4929fc78a3770f|ROOTCOMP-a19c06e4994e417433a87874,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/09712dac3b9cf34c83feecc3e84b2f8d6717ec0c8d6de91f3e891aa813ca9a1f.pdf,Bedminster,False,09-003-5-N.0186-Bedminster-Township-2023-GASB-68-Report.pdf,current_30_gib_store,2020,True,multi_family_administrative_source,parse_text_pdf_extraction_queue,,2026-08-05T19:08:46.413539+00:00,parse_text_pdf_candidate,canonical_payload_sha256,usable_sampled_text_layer,EXTREADINESS-79c60827c5c23ddd48b557f8,parse_text_pdf_ready,EXTSOURCE-fedd71154e42910d33955323,implementation_confirmation|payroll_and_earnings|tenure_and_progression,,unclear,direct_official_administrative_record,True,NJ,
