call_type,candidate_source_count,failure_class,finished_at,input_tokens,lane_id,output_tokens,query,query_version,raw_target_id,reasoning_tokens,residual_target_id,response_id_present,retry_linkage,search_call_id,started_at,terminal_status,total_tokens
production_primary,29,,2026-08-05T02:00:45.217060+00:00,8824,residual_search_lane_001,1183,"""Andrew"" ""IA"" ""undated-source-BRMGRS-20260802-b9e543c91933b26b74a8f15d"" unclear unclear applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies budget_pay_plan municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record",wave2_event_specific_v1,EXTTARGET-1b65154d242f7f1408a2d8e3,118,RESIDUAL-1f3ca24c1703ddb2b81d9e20,True,,RESCALL-d6ed7a5da4c147981101a345,2026-08-05T02:00:35.917345+00:00,success,10007
production_primary,25,,2026-08-05T02:00:51.532215+00:00,8835,residual_search_lane_001,728,"""Angola"" ""NY"" ""2024"" police police authorized positions, filled positions, vacancy rate, layoffs, attrition retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record",wave2_event_specific_v1,EXTTARGET-54fc9ad61b006293d5a15b8d,126,RESIDUAL-75eaec874fc413c5c96c1c4e,True,,RESCALL-534fffbc53c32325cad7c8aa,2026-08-05T02:00:45.223058+00:00,success,9563
production_primary,20,,2026-08-05T02:00:59.247119+00:00,7607,residual_search_lane_001,956,"""Angola"" ""NY"" ""2024"" police police actual wages paid, total earnings, overtime, premiums, retroactive payments retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record",wave2_event_specific_v1,EXTTARGET-3ced7b0ccac4bdef4ea8cff8,110,RESIDUAL-485b27ea92489c93aa2025f4,True,,RESCALL-b907a9fdf5aea3d66043b218,2026-08-05T02:00:51.535371+00:00,success,8563
production_primary,26,,2026-08-05T02:01:08.011105+00:00,8768,residual_search_lane_001,915,"""Angola"" ""NY"" ""2024"" police police pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record",wave2_event_specific_v1,EXTTARGET-9f2335890f4efb6f66bc89cb,135,RESIDUAL-00c38b34ccf299a348f45cac,True,,RESCALL-f2c9385343ff4c2ab710aa90,2026-08-05T02:00:59.250123+00:00,success,9683
production_primary,24,,2026-08-05T02:01:14.653484+00:00,8630,residual_search_lane_001,759,"""Angola"" ""NY"" ""undated-source-B4X2500LIVE-20260729-003899"" non_safety non_safety payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record",wave2_event_specific_v1,EXTTARGET-ca06b94fe691de070e5d15fa,147,RESIDUAL-6e3b42469b05937026118540,True,,RESCALL-cc5dd5818bf2b971e56912ba,2026-08-05T02:01:08.016246+00:00,success,9389
production_primary,31,,2026-08-05T02:01:21.105037+00:00,8692,residual_search_lane_001,755,"""Annsville"" ""NY"" ""2024"" unclear unclear employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier budget_pay_plan municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record",wave2_event_specific_v1,EXTTARGET-4a7e75c5614ba7ed939ba63c,106,RESIDUAL-ff2edf7d7515ca1d46d3fba3,True,,RESCALL-56372f585935fc0b80616d3b,2026-08-05T02:01:14.657393+00:00,success,9447
production_primary,37,,2026-08-05T02:01:31.560055+00:00,10953,residual_search_lane_001,1216,"""Antigo"" ""WI"" ""undated-source-BRMGRS-20260802-600ff16a39893dcc2a8c2f63"" unclear unclear authorized positions, filled positions, vacancy rate, layoffs, attrition ordinance_council_adoption municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record",wave2_event_specific_v1,EXTTARGET-3abc58c9489d65cf29761544,201,RESIDUAL-b6f80c0c88756c6d264f94fa,True,,RESCALL-23d8b07e05c583167e555000,2026-08-05T02:01:21.110628+00:00,success,12169
production_primary,31,,2026-08-05T02:01:40.704534+00:00,8770,residual_search_lane_001,903,"""Antrim"" ""MI"" ""2025"" unclear unclear authorized positions, filled positions, vacancy rate, layoffs, attrition budget_pay_plan municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record",wave2_event_specific_v1,EXTTARGET-bb15278c02c922f0f278bdaf,117,RESIDUAL-a637f717317b2031d3cf95cf,True,,RESCALL-21ce27eb904eb48e335c30b7,2026-08-05T02:01:31.564663+00:00,success,9673
production_primary,26,,2026-08-05T02:01:51.283904+00:00,8843,residual_search_lane_001,1055,"""Arcade"" ""NY"" ""undated-source-B4X2500LIVE-20260729-001408"" unclear unclear pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record",wave2_event_specific_v1,EXTTARGET-4a988e951514c21710796ee3,138,RESIDUAL-7c1ce3e6c27ef5a975717c46,True,,RESCALL-a748aac75fa27db896c2de00,2026-08-05T02:01:40.708958+00:00,success,9898
production_primary,30,,2026-08-05T02:01:57.393792+00:00,8779,residual_search_lane_001,684,"""Archer"" ""FL"" ""undated-source-B4X2500LIVE-20260729-001772"" unclear unclear employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier non_base_compensation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record",wave2_event_specific_v1,EXTTARGET-5f8238b27410e758c16816c0,105,RESIDUAL-105a77d45697985b0dc21d7a,True,,RESCALL-2f8e34f9b56dbdf0f2b24f11,2026-08-05T02:01:51.286277+00:00,success,9463
production_primary,22,,2026-08-05T02:02:06.441632+00:00,8793,residual_search_lane_001,1136,"""Archer"" ""FL"" ""undated-source-B4X2500LIVE-20260729-001772"" unclear unclear applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies non_base_compensation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record",wave2_event_specific_v1,EXTTARGET-9117700ceb2ad71003687cbe,116,RESIDUAL-2e4c203b5a4eda97d6b97512,True,,RESCALL-cdd9015d95529808e64e0ea1,2026-08-05T02:01:57.397134+00:00,success,9929
production_primary,49,,2026-08-05T02:02:17.280713+00:00,12933,residual_search_lane_001,1135,"""Ardsley"" ""NY"" ""2017"" unclear unclear actual wages paid, total earnings, overtime, premiums, retroactive payments retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record",wave2_event_specific_v1,EXTTARGET-9171532d308d239bcd61683a,242,RESIDUAL-483ed1389d25ae0aa5f359b8,True,,RESCALL-60092ddbe2755492ef6ed4b1,2026-08-05T02:02:06.444100+00:00,success,14068
production_primary,52,,2026-08-05T02:02:32.264988+00:00,12967,residual_search_lane_001,1706,"""Ardsley"" ""NY"" ""2018"" unclear unclear pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record",wave2_event_specific_v1,EXTTARGET-bdd52ab516ac0152ad3a6698,256,RESIDUAL-60f1daa6ead58c7d25bd9eb5,True,,RESCALL-f8439a82a17ee68cd3a3b6af,2026-08-05T02:02:17.286146+00:00,success,14673
production_primary,30,,2026-08-05T02:02:41.705071+00:00,8852,residual_search_lane_001,1187,"""Ardsley"" ""NY"" ""2019"" unclear unclear payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record",wave2_event_specific_v1,EXTTARGET-496aca90832344cc5070e118,131,RESIDUAL-3b46574ded692718c4a385ec,True,,RESCALL-4b74107d55623011e71ab794,2026-08-05T02:02:32.270966+00:00,success,10039
production_primary,50,,2026-08-05T02:02:55.497774+00:00,13022,residual_search_lane_001,1232,"""Ardsley"" ""NY"" ""2021"" unclear unclear applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record",wave2_event_specific_v1,EXTTARGET-b2fdb37a44d3fcbb6c407568,231,RESIDUAL-5a4c7bbebe748cb2295fc1fb,True,,RESCALL-7a6336ea5610371ea8c6ee64,2026-08-05T02:02:41.708067+00:00,success,14254
production_primary,32,,2026-08-05T02:03:03.890273+00:00,8721,residual_search_lane_001,1000,"""Arena"" ""WI"" ""2022"" unclear unclear authorized positions, filled positions, vacancy rate, layoffs, attrition budget_pay_plan municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record",wave2_event_specific_v1,EXTTARGET-8009edea95922fb8f2bc33d4,120,RESIDUAL-f45861e0ed7e864ef36db5d8,True,,RESCALL-0cf7f5f1c29ea778a136714c,2026-08-05T02:02:55.503242+00:00,success,9721
production_primary,28,,2026-08-05T02:03:11.244582+00:00,8794,residual_search_lane_001,871,"""Arlington"" ""MI"" ""2021"" unclear unclear actual wages paid, total earnings, overtime, premiums, retroactive payments budget_pay_plan municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record",wave2_event_specific_v1,EXTTARGET-ba51037175d7826d0b44bf93,119,RESIDUAL-62f32daf72ff38daf4e69c6d,True,,RESCALL-a3e24f95b2a054597144761a,2026-08-05T02:03:03.892576+00:00,success,9665
production_primary,24,,2026-08-05T02:03:18.168062+00:00,8846,residual_search_lane_001,876,"""Arnoldsville"" ""GA"" ""undated-source-B4X2500LIVE-20260729-009296"" unclear unclear pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record",wave2_event_specific_v1,EXTTARGET-212da07c2bdb1d228dd23302,150,RESIDUAL-92b409a1233d0b586e860bd0,True,,RESCALL-a3d7686f0d5141fd0b6c37c8,2026-08-05T02:03:11.247599+00:00,success,9722
production_primary,41,,2026-08-05T02:03:28.334930+00:00,12828,residual_search_lane_001,751,"""Arnoldsville"" ""GA"" ""undated-source-B4X2500LIVE-20260729-009296"" unclear unclear employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record",wave2_event_specific_v1,EXTTARGET-d8e714986df9ea386c0b816c,229,RESIDUAL-e138392b91ad64fe713345cc,True,,RESCALL-457003bd502d88b506e49c3a,2026-08-05T02:03:18.170916+00:00,success,13579
production_primary,39,,2026-08-05T02:03:40.939590+00:00,12728,residual_search_lane_001,1452,"""Arrow Rock"" ""MO"" ""2014"" unclear unclear applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies budget_pay_plan municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record",wave2_event_specific_v1,EXTTARGET-c1648c30f3e6b56eb5dcf8f5,201,RESIDUAL-9303e27920f77d5f16d82a0c,True,,RESCALL-c148cfc89b781a8fb7eb9998,2026-08-05T02:03:28.340671+00:00,success,14180
production_primary,27,,2026-08-05T02:03:49.066017+00:00,8694,residual_search_lane_001,1082,"""Ashland"" ""AL"" ""2017"" unclear unclear authorized positions, filled positions, vacancy rate, layoffs, attrition retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record",wave2_event_specific_v1,EXTTARGET-5e21bc36e4a893e89ddc3979,119,RESIDUAL-fb87eac30dc49fe26186179f,True,,RESCALL-a4080ff11c9e86b5ee6425f4,2026-08-05T02:03:40.944138+00:00,success,9776
production_primary,27,,2026-08-05T02:03:58.873617+00:00,8811,residual_search_lane_001,1276,"""Ashtabula"" ""OH"" ""2024"" fire fire pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record",wave2_event_specific_v1,EXTTARGET-d8862fa30703f7e0c7000dc3,136,RESIDUAL-4cb5a1ae37737a4b535f5bb1,True,,RESCALL-7f347ae8f1a3349bc378d05e,2026-08-05T02:03:49.070423+00:00,success,10087
production_primary,29,,2026-08-05T02:04:07.841952+00:00,8754,residual_search_lane_001,1175,"""Ashtabula"" ""OH"" ""2024"" fire fire employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record",wave2_event_specific_v1,EXTTARGET-13a8debff8f0609aa6c8fb3f,139,RESIDUAL-45c3524fcf2073cdf9bf4722,True,,RESCALL-8d81060fd768d0fee2d02670,2026-08-05T02:03:58.877211+00:00,success,9929
production_primary,34,,2026-08-05T02:04:22.933577+00:00,15824,residual_search_lane_001,1052,"""Astatula"" ""FL"" ""2022"" unclear unclear authorized positions, filled positions, vacancy rate, layoffs, attrition retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record",wave2_event_specific_v1,EXTTARGET-57819f1b90c2fad17de175cb,308,RESIDUAL-dd808967e0c4e91d6d2f3c89,True,,RESCALL-7f1721749fe2249d43bd7858,2026-08-05T02:04:07.844603+00:00,success,16876
production_primary,42,,2026-08-05T02:04:34.905438+00:00,12888,residual_search_lane_001,1050,"""Athens"" ""OH"" ""2018"" police police actual wages paid, total earnings, overtime, premiums, retroactive payments budget_pay_plan municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record",wave2_event_specific_v1,EXTTARGET-fcbc561c33d1224f1c3e459d,231,RESIDUAL-ad2621f6cc9f03528efb32b0,True,,RESCALL-81273b0fad72f208373e1cc2,2026-08-05T02:04:22.973561+00:00,success,13938
production_primary,28,,2026-08-05T02:04:44.760611+00:00,8756,residual_search_lane_001,1347,"""Athens"" ""OH"" ""2023"" police police pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects budget_pay_plan municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record",wave2_event_specific_v1,EXTTARGET-eec4e43bc27e0fdee9c5eea7,149,RESIDUAL-05649387af9afda819c7de50,True,,RESCALL-03b1c5257d54a26506339c8b,2026-08-05T02:04:34.911876+00:00,success,10103
production_primary,29,,2026-08-05T02:04:54.819370+00:00,10074,residual_search_lane_001,1180,"""Athens"" ""OH"" ""2024"" unclear unclear payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation budget_pay_plan municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record",wave2_event_specific_v1,EXTTARGET-4f452ba17986ecaeaf91f749,243,RESIDUAL-f6f7a4dd830e0aa60e50a397,True,,RESCALL-85acd968e871cf4bcce8cf34,2026-08-05T02:04:44.766468+00:00,success,11254
production_primary,31,,2026-08-05T02:05:05.968884+00:00,9514,residual_search_lane_001,1309,"""Athens"" ""OH"" ""2025"" unclear unclear applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies budget_pay_plan municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record",wave2_event_specific_v1,EXTTARGET-ec39f12c194cbfb38556e43d,241,RESIDUAL-de7c35f8d63108d5711a5564,True,,RESCALL-d77165b8c3d0f490c07aaf10,2026-08-05T02:04:54.823488+00:00,success,10823
production_primary,50,,2026-08-05T02:05:16.791514+00:00,13084,residual_search_lane_001,932,"""Athens"" ""OH"" ""2026"" unclear unclear authorized positions, filled positions, vacancy rate, layoffs, attrition budget_pay_plan municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record",wave2_event_specific_v1,EXTTARGET-a10fbb1b1ae8ba409c346b54,239,RESIDUAL-c039bcfe189a346f77589058,True,,RESCALL-ba30af1a004e77e639cf35ac,2026-08-05T02:05:05.971913+00:00,success,14016
production_primary,32,,2026-08-05T02:05:26.520341+00:00,8697,residual_search_lane_001,1349,"""Atlantic Beach"" ""FL"" ""undated-source-CBSRD-20260728-6fc976296b9ad19d0711"" unclear unclear actual wages paid, total earnings, overtime, premiums, retroactive payments retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record",wave2_event_specific_v1,EXTTARGET-9dffaea93f6c960d53536a93,104,RESIDUAL-cc616970573e40fed54e916a,True,,RESCALL-5a3ee18ecf4cbdb43047798b,2026-08-05T02:05:16.797965+00:00,success,10046
