residual_target_id,raw_target_id,raw_row_number,search_wave,prior_compacted_target_id,municipality,state,period,side_scope,department_scope,external_data_family,missingness_id,missing_external_variable,current_claim_family,current_evidence_status,likely_source_family,expected_claim_upgrade,search_priority,linked_root_event_id,linked_mechanism_exposure_event_ids,query_primary,query_repair,terminal_without_search,lane_id,lane_sequence,raw_resolution,superseded_terminal_status,resume_reason,resume_required,resume_precondition
RESIDUAL-c0562bca62f3ff31efa313ed,EXTTARGET-656972af7ebe2dfca4c12688,19732,external_search_wave_002_exhaustive_residual,EXTSEARCH-e6c7f070af31c62dff4dce13,Washington,MI,2017,fire,fire,benefits_and_total_compensation,EXTMISS-98e0610cfcef681a2cb1a8cf,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",non_base_compensation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",separates wages from benefits and measures recurring total-compensation effects,Tier 2,ROOTCOMP-781aa90696d9fd715e6a1b0f|ROOTCOMP-e4eb8cb239884fc5b1ec8ac9,MECHEXP-1b294d0f1ce2d78a533c6284|MECHEXP-6b1733514f3f0fda075b0ded|MECHEXP-8754cb01ade797b3efe9c181|MECHEXP-a2a38582ff53088725a272ed|MECHEXP-bba8e13a54ba1f1f2fd8f014|MECHEXP-c657e639ce4e6328af8a0bf2|MECHEXP-fdedba557fda54c1317169f2,"""Washington"" ""MI"" ""2017"" fire fire pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects non_base_compensation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Washington"" ""MI"" 2017 benefits_and_total_compensation pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_001,3513,linked_to_compacted_live_target,zero_candidate,global_category_B_zero_source_transition,true,fresh transport preflight Category A and successful production probe
RESIDUAL-c05850ab7aa380263eb75585,EXTTARGET-c088894e5d1ff62717468406,15574,external_search_wave_002_exhaustive_residual,EXTSEARCH-756ebc445a582f8011689863,Pleasureville,KY,2021,unclear,unclear,benefits_and_total_compensation,EXTMISS-cfbb775319dd89c6a8ccea71,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",separates wages from benefits and measures recurring total-compensation effects,Tier 2,ROOTCOMP-8f7de42d50d8b69a64a0406d,MECHEXP-4ec2a4ca2fe4f043e504ed2f|MECHEXP-83019a050c8f7c57567e78f4|MECHEXP-87f6c9dc13e909aafaa0b793|MECHEXP-f2b7946b838b69faa60555a0|MECHEXP-f441b0bd9c38a43bf2ae0b0b,"""Pleasureville"" ""KY"" ""2021"" unclear unclear pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Pleasureville"" ""KY"" 2021 benefits_and_total_compensation pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_005,2773,linked_to_compacted_live_target,zero_candidate,global_category_B_zero_source_transition,true,fresh transport preflight Category A and successful production probe
RESIDUAL-c05b7a0a3429a4207bc55092,EXTTARGET-877878ad95f0df863d7d0e0d,7417,external_search_wave_002_exhaustive_residual,EXTSEARCH-f292d8dca01d181566814039,Gowrie,IA,undated-source-B4X2500LIVE-20260729-007485,police,police,tenure_and_progression,EXTMISS-e88407dfe3926a6351d2167b,"employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",distinguishes contractual progression from compositional or tenure differences,Tier 2,ROOTCOMP-8e4b29f511239ff379c50e09,MECHEXP-10f8a3e32c1b4063d87b116a|MECHEXP-4932824e0d08819acf4d1f91|MECHEXP-64b0e5a5f3d52b7904024a38|MECHEXP-80083f482271cd47ba1da328|MECHEXP-9142d7574f07620a5ead6e47|MECHEXP-b6cf5304ebd30b3002473d2e,"""Gowrie"" ""IA"" ""undated-source-B4X2500LIVE-20260729-007485"" police police employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Gowrie"" ""IA"" undated-source-B4X2500LIVE-20260729-007485 tenure_and_progression employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_001,1320,linked_to_compacted_live_target,zero_candidate,global_category_B_zero_source_transition,true,fresh transport preflight Category A and successful production probe
RESIDUAL-c06253bd191fff6af66ee050,EXTTARGET-6c8e7dc9f41b41a341f95961,19770,external_search_wave_002_exhaustive_residual,EXTSEARCH-d643c15f676c5998bc6b78e1,Washington,NJ,2019,unclear,unclear,staffing_and_headcount,EXTMISS-79fa61fe4b3072895f793f54,"authorized positions, filled positions, vacancy rate, layoffs, attrition",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",tests vacancy and staffing-reduction mechanisms with denominators,Tier 1,ROOTCOMP-0aeb0ababf4300253e69c274|ROOTCOMP-c5e6689ce311bcb3c7e0cf8b,MECHEXP-031e5f12d37dcb09d043ad9e|MECHEXP-0521632f0ac575b04ffc1f75|MECHEXP-169f49cee83163344f1a4b68|MECHEXP-1d0ccc422ee912d5670e4a21|MECHEXP-60691780fb394b5fcb94d116|MECHEXP-692b4dc0926433bc9b38f2de|MECHEXP-6bbe4a3dbbcd2aaf9466b0b7|MECHEXP-9431382842acf2a2d6af5c7f|MECHEXP-fac422a80199c4eb9d4b3f8c,"""Washington"" ""NJ"" ""2019"" unclear unclear authorized positions, filled positions, vacancy rate, layoffs, attrition retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Washington"" ""NJ"" 2019 staffing_and_headcount authorized positions, filled positions, vacancy rate, layoffs, attrition (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_005,3519,linked_to_compacted_live_target,zero_candidate,global_category_B_zero_source_transition,true,fresh transport preflight Category A and successful production probe
RESIDUAL-c064b33891d6fda5ad9192cf,EXTTARGET-eb9ed5cb6c5359e1f5f5dc98,13717,external_search_wave_002_exhaustive_residual,EXTSEARCH-8704c3281abda3258a79d0fd,New Richland,MN,2026,unclear,unclear,tenure_and_progression,EXTMISS-9ed0f1d572a45f25e7feefa2,"employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier",non_base_compensation,formally_adopted,"municipal payroll/open data, adopted budget, HR report, Census/USDA",distinguishes contractual progression from compositional or tenure differences,Tier 2,ROOTCOMP-6a3abe41dad84b846351e076,MECHEXP-266482534bea8f3818487fdb|MECHEXP-2bf7e4b68593e6d837657abe|MECHEXP-7f1a74f3ef99c9511f4dacf9|MECHEXP-a962883cd47cc6125f07102d|MECHEXP-c7845b7671dd3e02b646f039|MECHEXP-d71021261aa82f2131a0044e,"""New Richland"" ""MN"" ""2026"" unclear unclear employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier non_base_compensation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""New Richland"" ""MN"" 2026 tenure_and_progression employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_001,2445,linked_to_compacted_live_target,zero_candidate,global_category_B_zero_source_transition,true,fresh transport preflight Category A and successful production probe
RESIDUAL-c06e20e5bb7b1eb11ab98bbf,EXTTARGET-bb8b0cbed0e66b613ca080c6,15959,external_search_wave_002_exhaustive_residual,EXTSEARCH-90a10dfb4c9c2c66e435b6be,Randleman,NC,2024,unclear,unclear,benefits_and_total_compensation,EXTMISS-45705f50a36e071947de0aeb,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",budget_pay_plan,formally_adopted,"municipal payroll/open data, adopted budget, HR report, Census/USDA",separates wages from benefits and measures recurring total-compensation effects,Tier 2,ROOTCOMP-7c654e237e54ca5e52ce5c81,MECHEXP-48d4808678e67c39d93ac20e|MECHEXP-5387be21821fa0d0bf6d7da1|MECHEXP-8615e08ceb53c3b61a0f9764|MECHEXP-aa2c522085230d5b662db904|MECHEXP-f5ffefe39c16e3b2cd120e2e,"""Randleman"" ""NC"" ""2024"" unclear unclear pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects budget_pay_plan municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Randleman"" ""NC"" 2024 benefits_and_total_compensation pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_005,2841,linked_to_compacted_live_target,zero_candidate,global_category_B_zero_source_transition,true,fresh transport preflight Category A and successful production probe
RESIDUAL-c06f6ad85ba9d70522618719,EXTTARGET-5b508cc3f921a96caccb9185,15245,external_search_wave_002_exhaustive_residual,EXTSEARCH-b1ebfe48de154f108abe4967,Perry,OH,2018,fire,fire,benefits_and_total_compensation,EXTMISS-f6b8fb9ceb71b5bd3835f623,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",budget_pay_plan,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",separates wages from benefits and measures recurring total-compensation effects,Tier 2,ROOTCOMP-8b5e0fa7a8fa01532413a39c,MECHEXP-2ea704d66a1cfc88e90f8695|MECHEXP-2eebddd476d6ada4573d0093|MECHEXP-6a91d61b7282fe471733bca7|MECHEXP-ac40e39e1ccefb725abcc350|MECHEXP-e36b3d786204af11ab801e5d,"""Perry"" ""OH"" ""2018"" fire fire pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects budget_pay_plan municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Perry"" ""OH"" 2018 benefits_and_total_compensation pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_002,2715,linked_to_compacted_live_target,zero_candidate,global_category_B_zero_source_transition,true,fresh transport preflight Category A and successful production probe
RESIDUAL-c078eed728da555bb5b50cad,EXTTARGET-3d4acbd4f6f2fdb56afe8ad5,14740,external_search_wave_002_exhaustive_residual,EXTSEARCH-6bd69568b6ab49e522e0bd11,Oriental,NC,undated-source-B4X2500LIVE-20260729-007019,police,police,implementation,EXTMISS-b6de7a18df5174f026ea7c01,"payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",confirms whether negotiated or adopted terms became operative and paid,Tier 1,ROOTCOMP-ccddbd1e01b847ab094cf236,MECHEXP-4d47641d0c538785ee35f6ca|MECHEXP-508e2386d30e1f99438c05eb|MECHEXP-9443978d56ecd834415e4a24|MECHEXP-aa669cadbae1d87dbebd13af|MECHEXP-c68540d53918904bc7b50164,"""Oriental"" ""NC"" ""undated-source-B4X2500LIVE-20260729-007019"" police police payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Oriental"" ""NC"" undated-source-B4X2500LIVE-20260729-007019 implementation payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_001,2625,linked_to_compacted_live_target,zero_candidate,global_category_B_zero_source_transition,true,fresh transport preflight Category A and successful production probe
RESIDUAL-c07ca857deedcf5144cc48e9,EXTTARGET-552589477fa98a2489b5edcf,16260,external_search_wave_002_exhaustive_residual,EXTSEARCH-e595c09c59584557461b0a7e,River Forest,IL,2026,police,police,benefits_and_total_compensation,EXTMISS-d28c67950d3ca679e226afd3,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",non_base_compensation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",separates wages from benefits and measures recurring total-compensation effects,Tier 2,ROOTCOMP-9fe76b2350e5712f1070808b,MECHEXP-27abe5d6e78a4c49377a95e3|MECHEXP-33166229e5732a5e2fb8139a|MECHEXP-8a85fedb1693bc11b0830ea5|MECHEXP-bc68caf34bf18cf2f2b65523,"""River Forest"" ""IL"" ""2026"" police police pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects non_base_compensation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""River Forest"" ""IL"" 2026 benefits_and_total_compensation pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_003,2894,linked_to_compacted_live_target,zero_candidate,global_category_B_zero_source_transition,true,fresh transport preflight Category A and successful production probe
RESIDUAL-c0848b1cfac648e6d3b24ded,EXTTARGET-8855600aaf0813cc7abbe474,5969,external_search_wave_002_exhaustive_residual,EXTSEARCH-df9209324d6d8a1af1ddb183,Fairfield,OH,2021,fire,fire,implementation,EXTMISS-d147b36d58bafb2caf826996,"payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation",step_schedule_seniority,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",confirms whether negotiated or adopted terms became operative and paid,Tier 1,ROOTCOMP-8955e3d604ea198d731b0bcf|ROOTCOMP-9d1785c8db35fc94a4525abd|ROOTCOMP-a3bf7aa080f37cdcccde79b9|ROOTCOMP-cc652c398f18c4c85879eb2f|ROOTCOMP-d6f227dca61eddb8e8f63b87,MECHEXP-2240033f802450adf360a706|MECHEXP-2b71d19d65d88f02dff321ef|MECHEXP-2c94dd59fd81ae85012c4ded|MECHEXP-305e41f11aaae852b6514538|MECHEXP-3c9ee8f0b1a26535d4d02125|MECHEXP-4239f16b528a182081f567c6|MECHEXP-4b79102c1fc85f8ded979f37|MECHEXP-4c643566bf22a782a10301a5|MECHEXP-505393f37a5dac2e97b87349|MECHEXP-7317119c2416b90eb2a05bd5|MECHEXP-73853328d80f5f78801f6976|MECHEXP-77c673cd2264784fa4065435|MECHEXP-9cb2a7ab36f06a62586d122d|MECHEXP-ac0cf857a04b0f5812fc47e2|MECHEXP-d42f42c4dc27711ea21f056e|MECHEXP-d634db5dd5183d1ec47dec45|MECHEXP-d9d9edde473c943fb41a6002|MECHEXP-f8f620addba0db9169115521,"""Fairfield"" ""OH"" ""2021"" fire fire payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation step_schedule_seniority municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Fairfield"" ""OH"" 2021 implementation payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_004,1061,linked_to_compacted_live_target,zero_candidate,global_category_B_zero_source_transition,true,fresh transport preflight Category A and successful production probe
RESIDUAL-c08c77c7da9064b2881fb541,EXTTARGET-d81a39ab81665008102f0c12,14676,external_search_wave_002_exhaustive_residual,EXTSEARCH-cba21678c278d552fc54ca64,Orangetown,NY,2024,police,police,tenure_and_progression,EXTMISS-005846138dbc215013625418,"employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",distinguishes contractual progression from compositional or tenure differences,Tier 2,ROOTCOMP-f20863a9190d02c4a24e0ee7,MECHEXP-3dd1334698377e46e5b25ec0|MECHEXP-44825e7f468d3ac2b2f889ae|MECHEXP-629b6daa47dbbf4baf63699e|MECHEXP-7cd1b404cb18dac83966ba3b|MECHEXP-86c43854ce6b3809875bf43a,"""Orangetown"" ""NY"" ""2024"" police police employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Orangetown"" ""NY"" 2024 tenure_and_progression employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_001,2614,linked_to_compacted_live_target,zero_candidate,global_category_B_zero_source_transition,true,fresh transport preflight Category A and successful production probe
RESIDUAL-c08d7c0d9163bcb83f617416,EXTTARGET-6da51f03dfc931cc42c1996c,6504,external_search_wave_002_exhaustive_residual,EXTSEARCH-5877f47bc2f443585b040cd8,Fort Ann,NY,2023,unclear,unclear,payroll_and_earnings,EXTMISS-3bba5bfd5b9fb99106778199,"actual wages paid, total earnings, overtime, premiums, retroactive payments",step_schedule_seniority,formally_adopted,"municipal payroll/open data, adopted budget, HR report, Census/USDA",upgrades implementation from documented term to paid outcome,Tier 1,ROOTCOMP-b2ca018a2a66415fb1335286,MECHEXP-0a5e9e0c6e1b24c8f66500f3|MECHEXP-522d9e010df7609b84050425|MECHEXP-65bc32276f2d57a12f04945f|MECHEXP-c15f555d8201730136356dda|MECHEXP-d328723e4d5b05369943ec2c,"""Fort Ann"" ""NY"" ""2023"" unclear unclear actual wages paid, total earnings, overtime, premiums, retroactive payments step_schedule_seniority municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Fort Ann"" ""NY"" 2023 payroll_and_earnings actual wages paid, total earnings, overtime, premiums, retroactive payments (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_005,1156,linked_to_compacted_live_target,zero_candidate,global_category_B_zero_source_transition,true,fresh transport preflight Category A and successful production probe
