candidate_id,lane_id,scout_target_id,source_url_or_locator,source_title,municipality,state,unit_type,occupation_group,bargaining_unit_name,contract_or_document_period,inferred_cycle_start,inferred_cycle_end,source_family,target_mechanism_family,secondary_mechanism_families,match_priority_tier,matched_safety_or_non_safety_counterpart_id,same_city_match_status,overlapping_cycle_status,duplicate_risk,prior_seen_status,reason_selected,search_query_used,retrieval_status,verification_status,extraction_status,rating_status,causal_status,notes
TS4L-9666f40cd02e302fa525,lane_1,TS4-1-96a67be842029337,https://www.nashville.gov/sites/default/files/2023-06/2023PayPlan.pdf?ct=1687976730,Metropolitan Government of Nashville and Davidson County - 2023PayPlan.pdf (salary grade step table; effective 7/1/2023),Nashville-Davidson County,TN,non_safety_comparator,Metro salary grades (pay tables for non-Police/Fire general pay plan),,Effective 7/1/2023 (pay tables),2023-07-01,,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,tier_1_safety_lead_counterpart_gap,NSCQ-TN-20260720-0001,same_city,overlaps_expected_period_2023,low,municipality_seen_safety_lead_target_unit_not_seen,Prior scouting found a safety lead but no non-safety candidate; target the same-city comparison.,Nashville-Davidson County TN non_safety_comparator 2023 non safety constraint collective bargaining agreement or moa or wage schedule,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,"Direct 2023 wage/salary schedule table source likely tied to the 2023 general pay plan effective July 1, 2023."
TS4L-e6a9f2ef3984c4b25db0,lane_1,TS4-1-95d9ea9171a3b30f,https://totalrewards.memphistn.gov/wp-content/uploads/2023/07/CoM_PayPlan_2024_Digital-1.pdf,"City of Memphis Total Rewards — CoM_PayPlan_2024_Digital (effective July 1, 2023) (AFSCME Local 1733 shown)",Memphis,TN,non_safety_comparator,Clerical / general municipal bargaining classifications (AFSCME Local 1733 pay plan table),AFSCME Local 1733,"Effective July 1, 2023 (document pay plan snapshot; comparator window requested: July 1, 2022 through June 30, 2025)",2022-07-01,2025-06-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,tier_1_safety_lead_counterpart_gap,NSCQ-TN-20260720-0003,"same-city (City of Memphis, TN)",overlaps requested period (via effective date in 2023 within 2022-2025 window),low,municipality_seen_safety_lead_target_unit_not_seen,Prior scouting found a safety lead but no non-safety candidate; target the same-city comparison.,"Memphis TN non_safety_comparator July 1, 2022 through June 30, 2025 non safety constraint collective bargaining agreement or moa or wage schedule",candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,Lead: AFSCME Local 1733 pay plan document for City of Memphis includes clerical/general job classifications; use as non-safety comparator wage schedule lead for the 2022-2025 window.
TS4L-6765c128bae5e0d678b2,lane_1,TS4-1-95d9ea9171a3b30f,https://totalrewards.memphistn.gov/wp-content/uploads/2022/07/CoM_PayPlan_2023-Compensation.pdf,"City of Memphis Total Rewards — CoM_PayPlan_2023-Compensation (effective July 1, 2022)",Memphis,TN,non_safety_comparator,City compensation pay plan classifications (includes AFSCME Local 1733 references in document),AFSCME Local 1733 (referenced within pay plan document),"Effective July 1, 2022 (document pay plan snapshot; comparator window requested: July 1, 2022 through June 30, 2025)",2022-07-01,2025-06-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,tier_1_safety_lead_counterpart_gap,NSCQ-TN-20260720-0003,"same-city (City of Memphis, TN)","overlaps requested period (effective July 1, 2022)",low,municipality_seen_safety_lead_target_unit_not_seen,Prior scouting found a safety lead but no non-safety candidate; target the same-city comparison.,"Memphis TN non_safety_comparator July 1, 2022 through June 30, 2025 non safety constraint collective bargaining agreement or moa or wage schedule",candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,"Lead: City pay plan/compensation table effective July 1, 2022; includes union-referenced pay plan content suitable for identifying non-safety comparator wage schedules within the 2022-2025 window."
TS4L-d90e2792e91d32bc60bf,lane_1,TS4-1-95d9ea9171a3b30f,https://memphistn.gov/labor-relations/,City of Memphis HR Compliance — Labor Relations (lists 2022-2025 MOU; shows AFSCME/CWA/IAFF/IAMAW/IUOE/MPA/Crafts/IBEW groupings),Memphis,TN,non_safety_comparator,Multiple represented municipal bargaining groupings (AFSCME includes non-public-safety-like clerical/admin group examples in page text such as Office Support Clerk),AFSCME (and other listed associations); 2022-2025 MOU set referenced on page,"2022-2025 (page indicates 2022-2025 MOU availability; target window: July 1, 2022 through June 30, 2025)",2022-07-01,2025-06-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,tier_1_safety_lead_counterpart_gap,NSCQ-TN-20260720-0003,"same-city (City of Memphis, TN)",overlaps requested period (explicitly references 2022-2025 MOU),low,municipality_seen_safety_lead_target_unit_not_seen,Prior scouting found a safety lead but no non-safety candidate; target the same-city comparison.,"Memphis TN non_safety_comparator July 1, 2022 through June 30, 2025 non safety constraint collective bargaining agreement or moa or wage schedule",candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,Lead: Memphis Labor Relations page that points to the City’s 2022-2025 MOU set and includes AFSCME-related bargaining-unit job examples; use to locate the non-safety comparator agreement(s) for the 2022-2025 window.
TS4L-4720eb6bee8c90710aaf,lane_1,TS4-1-1debe54cd8c59c45,https://city.milwaukee.gov/ImageLibrary/User/jkamme/LaborContracts/18-19MPALABORAGREEMENT1.pdf,City of Milwaukee labor agreement (18-19MPALABORAGREEMENT1.pdf),Milwaukee,WI,non_safety_comparator,non_safety_comparator,,2018-2019 (document shown as “18-19” and includes effective pay-period language for 2019),2018-12-30 (effectiv,2019 (end-date not c,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,tier_1_safety_lead_counterpart_gap,NSCQ-WI-20260720-0001,Milwaukee (City of Milwaukee document; unverified match to target unit type),Overlaps expected period (2018-2019) (unverified),low,municipality_seen_safety_lead_target_unit_not_seen,Prior scouting found a safety lead but no non-safety candidate; target the same-city comparison.,Milwaukee WI non_safety_comparator 2018-2019 non safety constraint collective bargaining agreement or moa or wage schedule,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,Lead found via city-hosted labor-contract PDF listing/search results. Title code suggests a City of Milwaukee bargaining relationship; occupation/unit specifics not confirmed from snippet.
TS4L-9bef9dcbad176e502912,lane_1,TS4-1-1debe54cd8c59c45,https://city.milwaukee.gov/ImageLibrary/User/jkamme/LaborContracts/2018.08.09-MPSO18-201.pdf,City of Milwaukee labor agreement (2018.08.09-MPSO18-201.pdf),Milwaukee,WI,non_safety_comparator,non_safety_comparator,,"2018-2019 (effective pay period 1, 2019 language shown in snippet)",2018-12-30 (effectiv,2019 (end-date not c,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,tier_1_safety_lead_counterpart_gap,NSCQ-WI-20260720-0001,Milwaukee (City of Milwaukee document; unverified match to target unit type),Overlaps expected period (2018-2019) (unverified),low,municipality_seen_safety_lead_target_unit_not_seen,Prior scouting found a safety lead but no non-safety candidate; target the same-city comparison.,Milwaukee WI non_safety_comparator 2018-2019 non safety constraint collective bargaining agreement or moa or wage schedule,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,Lead found via city-hosted labor-contract PDF with wage tables/pay period references in snippet; unit/occupation specifics not confirmed without document extraction.
TS4L-c8875975c36a96fd3c9e,lane_1,TS4-1-1debe54cd8c59c45,https://www.documentcloud.org/documents/7001087-City-of-Milwaukee-and-MPPA-IUPA-AFL-CIO-Labor/,DocumentCloud: City of Milwaukee and MPPA IUPA AFL CIO labor contract (2018 2019),Milwaukee,WI,non_safety_comparator,non_safety_comparator,MPPA IUPA AFL CIO (as shown in DocumentCloud title),2018-2019 (as shown in DocumentCloud title),2018 (exact start da,2019 (exact end date,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,tier_1_safety_lead_counterpart_gap,NSCQ-WI-20260720-0001,Milwaukee (City of Milwaukee referenced; unverified match to target unit type),Overlaps expected period (2018-2019) (unverified),low,municipality_seen_safety_lead_target_unit_not_seen,Prior scouting found a safety lead but no non-safety candidate; target the same-city comparison.,Milwaukee WI non_safety_comparator 2018-2019 non safety constraint collective bargaining agreement or moa or wage schedule,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,Lead only: DocumentCloud entry explicitly labeled “City of Milwaukee … Labor Contract 2018 2019.” Unit occupation/coverage not confirmed from lead snippet.
TS4L-3bce83ddc6608ba09d91,lane_1,TS4-1-3c3d71be7971a94f,https://www.musicalartists.org/wp-content/uploads/AtlantaBallet.2022-2024.pdf,"Atlanta Ballet — Collective Bargaining Agreement (August 1, 2022 - July 31, 2024) (American Guild of Musical Artists)",Atlanta,GA,non_safety_comparator,Ballet dancers / artists (union-represented performing arts personnel),AGMA bargaining unit for Atlanta Ballet (dancers and apprentices; contract text indicates exclusions for certain clerical/professional/managerial roles),"August 1, 2022 - July 31, 2024",,,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,tier_1_safety_lead_counterpart_gap,NSCQ-GA-20260720-0001,"Likely same-city (Atlanta, GA stated in agreement header)",Unknown (cycle overlap requires confirming dates of target period and contract effective dates),low,municipality_seen_safety_lead_target_unit_not_seen,Prior scouting found a safety lead but no non-safety candidate; target the same-city comparison.,Atlanta GA non_safety_comparator unclear non safety constraint collective bargaining agreement or moa or wage schedule,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,Lead for non-safety wage/compensation schedule within Atlanta-based CBA; intended to support a same-city non-safety comparator signal.
TS4L-82dddf7a38f96f1e445d,lane_1,TS4-1-3c3d71be7971a94f,https://iatse798portalapp.membership.winmill.net/Main-Menu/Contracts/Live-Theatrical,IATSE 798 ePortal App — Contracts > Live Theatrical (includes “Atlanta Opera collective bargaining agreement” page/entry),Atlanta,GA,non_safety_comparator,Stage crew / live-theatrical technical workers (IATSE represented),IATSE Local 798 represented bargaining unit(s) covering Atlanta Opera live-theatrical personnel (per ePortal contract listing),unclear,,,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,tier_1_safety_lead_counterpart_gap,NSCQ-GA-20260720-0001,Likely same-city (Atlanta Opera referenced in contract listing context),Unknown (requires identifying the exact contract effective/expiration dates from the linked contract material),low,municipality_seen_safety_lead_target_unit_not_seen,Prior scouting found a safety lead but no non-safety candidate; target the same-city comparison.,Atlanta GA non_safety_comparator unclear non safety constraint collective bargaining agreement or moa or wage schedule,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,Lead for non-safety compensation/wage schedule contained in an Atlanta Opera collective bargaining agreement hosted within the IATSE 798 contract listing.
TS4L-69810e3a5c7450a2c52b,lane_1,TS4-1-3c3d71be7971a94f,https://itsmarta.com/marta-atu-reach-labor-agreement.aspx,MARTA — ATU Local 732 reaches labor agreement (site page about MARTA/ATU collective bargaining agreement),Atlanta,GA,non_safety_comparator,Transit operations / maintenance personnel represented by ATU Local 732,ATU Local 732 bargaining unit at MARTA,unclear,,,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,tier_1_safety_lead_counterpart_gap,NSCQ-GA-20260720-0001,Likely same-city/metro-area (MARTA serves the Atlanta area; page is from MARTA official domain),Unknown (needs the specific contract term/effective dates from the underlying agreement materials),low,municipality_seen_safety_lead_target_unit_not_seen,Prior scouting found a safety lead but no non-safety candidate; target the same-city comparison.,Atlanta GA non_safety_comparator unclear non safety constraint collective bargaining agreement or moa or wage schedule,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,Lead pointing to official MARTA/ATU labor agreement communications page that may link to or describe the wage/terms package for non-safety workers; useful for locating a hosted CBA/MOA/wage schedule artifact.
TS4L-cd5e61e5bdf5b3f61ef8,lane_1,TS4-1-c20a8e81df938237,https://teacherquality.nctq.org/dmsView/2015-18-Master-Agreement,NCTQ - Omaha Public Schools (NE) 2015-18 Master Agreement (includes salary schedules),Omaha,NE,non_safety_comparator,School employee bargaining unit(s) (teacher-related contract with included salary schedules),Omaha Public Schools (District) master agreement (unit name not specified in locator snippet),2015-2016; 2016-2017; 2017-2018 (salary schedules included per locator snippet),2015-08-01,2018-06-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,tier_1_safety_lead_counterpart_gap,NSCQ-NE-20260720-0001,match_omaha,overlaps_2015_2020,low,municipality_seen_safety_lead_target_unit_not_seen,Prior scouting found a safety lead but no non-safety candidate; target the same-city comparison.,Omaha NE non_safety_comparator 2015-2020 non safety constraint collective bargaining agreement or moa or wage schedule,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,Lead targeting non-safety comparator wage information via included salary schedules for OPS bargaining arrangements in the 2015-2018 span.
TS4L-6cd65cefec37490c9adc,lane_1,TS4-1-c20a8e81df938237,https://manuals.boardbook.org/Documents/WebViewer/120?file=4e4873f1-bc52-44fc-90d2-e104fd962a21,BoardBook Manuals - OPS OEA Final Salary Schedules,Omaha,NE,non_safety_comparator,Omaha Education Association (OEA) represented roles (salary schedules),OEA (Omaha Education Association),Not specified in locator snippet (lead for salary schedule content; likely within 2015-2020 window depending on the board-hosted file),,,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,tier_1_safety_lead_counterpart_gap,NSCQ-NE-20260720-0001,match_omaha,unknown_overlap_without_file_metadata,low,municipality_seen_safety_lead_target_unit_not_seen,Prior scouting found a safety lead but no non-safety candidate; target the same-city comparison.,Omaha NE non_safety_comparator 2015-2020 non safety constraint collective bargaining agreement or moa or wage schedule,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,Lead for city-based OPS salary schedules associated with OEA; intended as a non-safety comparator candidate lead.
